CmasM_1	CmasM_2	pEhEx_1	pEhEx_2
EHI_005010A	58.1706413029223	116.484907710425	136.57279172146	213.758167231527
EHI_005020A	566.273385744774	909.399718090163	1082.92567173077	1810.1941635554
EHI_005030A	2.3743118899152	6.13078461633818	10.3464236152621	27.0010316502981
EHI_005040A	5.93577972478799	6.13078461633818	10.3464236152621	20.2507737377236
EHI_005060A	500.979808772107	450.612669300856	502.836187701739	901.1594313287
EHI_005070A	59.3577972478799	87.8745795008473	120.018513937041	173.25661975608
EHI_005080A	83.1009161470319	77.6566051402836	57.2502106711171	65.2524931548871
EHI_005100A	36.8018342936856	47.0026820585927	74.4942500298873	96.7536967469016
EHI_005120A	17.807339174364	7.15258205239454	9.65666204091131	10.1253868688618
EHI_005130A	132.961465835251	91.9617692450727	97.9461435578148	97.8787397323307
EHI_005140A	319.344949193594	416.893353910996	244.865358894537	457.892495069639
EHI_005150A	1107.61649664544	1812.66865156399	1887.18766742381	1966.57513853005
EHI_005460A	3848.75957355253	2712.87219272965	2290.00842684468	2689.97777816095
EHI_005657A	9.49724755966079	10.2179743605636	8.2771388922097	15.7506017960072
EHI_005860A	24.9302748441096	23.5013410292964	27.5904629740323	30.3761606065854
EHI_005870A	294.414674349484	297.343053892402	261.419636678956	361.138798322737
EHI_005890A	18780.8070492292	18143.0352746168	13377.9257345339	13842.5288927195
EHI_005900A	26.1174307890672	31.6757205177473	34.4880787175404	38.251461504589
EHI_005910A	364.456875101983	448.569074428744	362.814588108525	292.511176211563
EHI_005940A	93.7853196516503	126.702882070989	94.4973356860607	42.7516334463054
EHI_005950A	136.522933670124	207.424879519442	213.826088048751	290.261090240705
EHI_005960A	16.6201832294064	15.3269615408455	24.8314166766291	58.5022352423126
EHI_005970A	16760.2676309114	10025.876442585	8753.76414008611	8744.9591257403
EHI_006000A	0	12.2615692326764	8.2771388922097	3.37512895628727
EHI_006010A	149.581649064657	145.095235920004	140.711361167565	139.505330193207
EHI_006020A	21.3688070092368	16.3487589769018	11.7259467639637	3.37512895628727
EHI_006030A	43.9247699634311	60.2860487273254	82.771388922097	68.6276221111744
EHI_006040A	45.1119259083887	9.19617692450727	22.7621319535767	13.5005158251491
EHI_006050A	270.671555450332	174.727361565638	182.097055628613	176.631748712367
EHI_006060A	21.3688070092368	19.4141512850709	22.7621319535767	32.6262465774436
EHI_006070A	1787.85685310614	1614.43994896905	1798.20842433256	2129.70637141726
EHI_006130A	35.6146783487279	34.7411128259164	35.1778402918912	37.1264185191599
EHI_006150A	65.2935769726679	44.95908718648	35.867601866242	29.2511176211563
EHI_006160A	40.3633021285583	50.0680743667618	113.120898193533	92.2535248051853
EHI_006170A	68.8550448075407	160.422197460849	172.440393587702	376.889400118745
EHI_006190A	172.137612018852	108.310528221975	97.9461435578148	103.503954659476
EHI_006200A	94.9724755966079	37.8065051340854	41.3856944610485	0
EHI_006550A	65.2935769726679	73.5694153960582	71.7352037324841	66.3775361403162
EHI_006670A	1904.19813571199	1980.24343107723	1849.94054240887	1625.68711394503
EHI_006680A	0	0	55.1809259480647	67.5025791257453
EHI_006690A	3.5614678348728	7.15258205239454	8.2771388922097	9.00034388343271
EHI_006700A	21.3688070092368	22.47954359324	28.2802245483831	28.1260746357272
EHI_006710A	14.2458713394912	13.2833666687327	19.3133240818226	20.2507737377236
EHI_006720A	30.8660545688976	35.7629102619727	31.7290324201372	38.251461504589
EHI_006730A	84.2880720919895	77.6566051402836	55.8706875224155	43.8766764317345
EHI_006740A	13.0587153945336	10.2179743605636	12.4157083383145	6.75025791257453
EHI_006760A	13.0587153945336	15.3269615408455	10.3464236152621	5.62521492714544
EHI_006770A	62.9192650827527	61.3078461633818	0	0
EHI_006810A	314.596325413764	247.27497952564	482.143340471215	673.900748272024
EHI_006830A	111.592658826014	148.160628228173	134.503506998408	88.878395848898
EHI_006840A	113.966970715929	354.563710311558	359.365780236771	666.02544737402
EHI_006850A	28.4917426789824	20.4359487211273	42.0754560353993	118.129513470054
EHI_006860A	18270.3299928974	14416.5400253192	13013.0418617023	15860.8560085793
EHI_006880A	28.4917426789824	52.1116692388745	73.1147268811857	72.0027510674617
EHI_006885A	159.078896624318	91.9617692450727	72.4249653068349	4.50017194171635
EHI_006900A	122.277062330633	228.882625676625	244.175597320186	345.38819652673
EHI_006920A	42.7376140184735	37.8065051340854	32.418793994488	27.0010316502981
EHI_006930A	147.207337174742	127.724679507045	121.398037085742	109.129169586622
EHI_006940A	83.1009161470319	105.245135913805	140.711361167565	209.25799528981
EHI_006960A	5.93577972478799	6.13078461633818	17.2440393587702	24.7509456794399
EHI_006970A	0	15.3269615408455	10.3464236152621	14.6255588105782
EHI_006980A	4267.82562212257	4915.86746486716	4971.80142792063	7362.28129664796
EHI_007000A	267.11008761546	209.468474391555	180.717532479912	171.006533785221
EHI_007020A	14.2458713394912	16.3487589769018	22.0723703792259	18.0006877668654
EHI_007030A	66.4807329176255	75.6130102681709	96.5666204091131	93.3785677906143
EHI_007140A	21.3688070092368	30.6539230816909	31.0392708457864	46.1267624025926
EHI_007150A	192.319263083131	217.642853880005	155.196354228932	167.631404828934
EHI_007260A	8.31009161470319	6.13078461633818	12.4157083383145	28.1260746357272
EHI_007270A	15.4330272844488	11.23977179662	20.0030856561734	13.5005158251491
EHI_007310A	60.5449531928375	48.0244794946491	46.2140254815042	59.6272782277417
EHI_007320A	11.871559449576	41.8936948783109	26.2109398253307	61.8773641985999
EHI_007330A	1553.9871319495	1662.4644284637	1505.05975523346	1990.20104122406
EHI_007340A	7.12293566974559	7.15258205239454	11.0361851896129	16.8756447814363
EHI_007350A	9060.37417191639	6319.81714200861	5084.92232611416	5595.96380952429
EHI_007360A	243.366968716308	208.446676955498	191.063956095174	160.88114691636
EHI_007460A	78.3522923672015	101.15794616958	122.777560234444	105.754040630334
EHI_007480A	141.271557449954	206.403082083385	166.232539418545	199.132608420949
EHI_007490A	18.9944951193216	16.3487589769018	18.6235625074718	31.5012035920145
EHI_007500A	157.891740679361	152.247817972398	136.57279172146	113.629341528338
EHI_007510A	44615.6947233965	40308.8870549875	25668.787227891	17573.1714324024
EHI_007620A	11090.4108377939	9502.71615532418	6117.49540291732	4222.28632431537
EHI_007630A	203.003666587749	121.593894890707	129.675175977952	54.0020633005962
EHI_007640A	20.1816510642792	47.0026820585927	10.3464236152621	39.3765044900181
EHI_007770A	768.089896387566	824.590530897485	711.833944730034	507.394386428519
EHI_007920A	56.9834853579647	43.9372897504236	57.2502106711171	50.626934344309
EHI_007930A	74.7908245323287	96.0489589892982	138.642076444512	209.25799528981
EHI_007940A	87.8495399268623	607.969474453536	609.749231726114	713.277252762042
EHI_007950A	14.2458713394912	8.17437948845091	8.96690046656051	6.75025791257453
EHI_007970A	32.0532105138552	22.47954359324	29.6597476970848	38.251461504589
EHI_007980A	15.4330272844488	26.5667333374655	8.96690046656051	36.0013755337308
EHI_007990A	55.7963294130071	62.3296435994382	63.4580648402744	60.7523212131708
EHI_008000A	13.0587153945336	13.2833666687327	11.0361851896129	7.87530089800362
EHI_008010A	19433.7428189559	14843.6513535908	12951.6530815851	12115.5879100859
EHI_008020A	13.0587153945336	21.4577461571836	6.20785416915727	15.7506017960072
EHI_008030A	96.1596315415655	72.5476179600018	96.5666204091131	110.254212572051
EHI_008040A	24.9302748441096	33.71931538986	36.5573634405928	57.3771922568835
EHI_008080A	21.3688070092368	14.3051641047891	13.1054699126654	18.0006877668654
EHI_008090A	315.783481358721	341.280343642825	363.504349682876	388.139829973036
EHI_008100A	23.743118899152	14.3051641047891	17.2440393587702	14.6255588105782
EHI_008110A	9.49724755966079	8.17437948845091	11.7259467639637	18.0006877668654
EHI_008120A	66.4807329176255	47.0026820585927	88.9792430912543	75.3778800237489
EHI_008130A	97.3467874865231	53.1334666749309	44.1447407584517	9.00034388343271
EHI_008150A	27.3045867340248	29.6321256456345	28.9699861227339	27.0010316502981
EHI_008200A	349.023847817534	223.773638496344	315.221039478319	401.640345798185
EHI_008210A	1472.07337174742	2133.51304648569	2088.59804713425	2113.95576962126
EHI_008220A	27.3045867340248	25.5449359014091	35.867601866242	23.6259026940109
EHI_008230A	135.335777725166	185.967133362258	199.341094987384	196.88252245009
EHI_008240A	24.9302748441096	24.5231384653527	24.1416551022783	25.875988664869
EHI_008370A	21.3688070092368	22.47954359324	29.6597476970848	21.3758167231527
EHI_008380A	143.645869339869	143.051641047891	153.81683108023	253.134671721545
EHI_008390A	137.710089615081	131.811869251271	106.913044024375	109.129169586622
EHI_008420A	235.056877101604	217.642853880005	161.404208398089	65.2524931548871
EHI_008450A	238.618344936477	195.163310286765	165.542777844194	205.882866333523
EHI_008470A	62.9192650827527	277.928902607331	239.34726629973	381.389572060461
EHI_008600A	33.2403664588128	27.5885307735218	22.7621319535767	31.5012035920145
EHI_008610A	22.5559629541944	19.4141512850709	21.3826088048751	13.5005158251491
EHI_008620A	19666.4253841676	16524.5081359035	13679.3515425252	18097.4414636123
EHI_008630A	163.827520404149	351.498318003389	120.018513937041	277.885617400985
EHI_008650A	32380.8655546635	30051.0625944176	26508.9168254503	41373.4557891547
EHI_008660A	77.1651364222439	73.5694153960582	72.4249653068349	91.1284818197562
EHI_008680A	10.6844035046184	5.10898718028182	8.2771388922097	4.50017194171635
EHI_008710A	72.4165126424135	102.179743605636	88.2894815169035	73.1277940528907
EHI_008720A	11.871559449576	13.2833666687327	13.1054699126654	12.37547283972
EHI_008730A	398.884397505753	424.045935963391	400.061713123469	364.513927279025
EHI_008740A	16.6201832294064	22.47954359324	13.7952314870162	16.8756447814363
EHI_008750A	16.6201832294064	14.3051641047891	10.3464236152621	7.87530089800362
EHI_008760A	13.0587153945336	9.19617692450727	13.7952314870162	5.62521492714544
EHI_008770A	540.155954955707	549.727020598324	489.040956214723	389.264872958465
EHI_008780A	13.0587153945336	10.2179743605636	10.3464236152621	6.75025791257453
EHI_008790A	67.6678888625831	57.2206564191564	85.5304352195002	65.2524931548871
EHI_009020A	13.0587153945336	14.3051641047891	11.7259467639637	9.00034388343271
EHI_009030A	77.1651364222439	80.7219974484527	84.8406736451494	69.7526650966035
EHI_009240A	94.9724755966079	111.375920530144	153.127069505879	232.883897983821
EHI_009260A	495.044029047319	870.571415520022	741.493692427119	741.403327397769
EHI_009370A	28.4917426789824	23.5013410292964	26.2109398253307	9.00034388343271
EHI_009380A	226.746785486901	347.411128259164	290.38962280169	392.640001914752
EHI_009390A	20.1816510642792	16.3487589769018	14.484993061367	11.2504298542909
EHI_009405A	521.161459836386	376.021456468742	329.706032539686	600.772954219133
EHI_009410A	78.3522923672015	61.3078461633818	73.1147268811857	81.0030949508944
EHI_009450A	40.3633021285583	25.5449359014091	39.3164097379961	36.0013755337308
EHI_009460A	9.49724755966079	19.4141512850709	8.2771388922097	13.5005158251491
EHI_009470A	1049.44585534252	756.130102681709	631.82160210534	823.531465334093
EHI_009490A	56.9834853579647	110.354123094087	120.018513937041	139.505330193207
EHI_009500A	1248.88805409539	1590.93860793976	1447.80954456235	511.894558370235
EHI_009510A	62.9192650827527	33.71931538986	44.8345023328025	40.5015474754472
EHI_009520A	22.5559629541944	12.2615692326764	15.8645162100686	9.00034388343271
EHI_009530A	16554.8896524337	12148.1497172741	11385.8943078088	15198.2056901616
EHI_009540A	129.399998000378	126.702882070989	83.4611504964478	81.0030949508944
EHI_009560A	32.0532105138552	41.8936948783109	44.8345023328025	38.251461504589
EHI_009570A	75.9779804772863	142.029843611835	66.9068727120284	130.504986309774
EHI_009590A	36.8018342936856	73.5694153960582	31.0392708457864	49.5018913588799
EHI_009610A	118.71559449576	118.528502582538	179.33800933121	96.7536967469016
EHI_009620A	224.372473596986	124.659287198876	273.14558344292	286.885961284418
EHI_009630A	23.743118899152	12.2615692326764	16.5542777844194	11.2504298542909
EHI_009640A	40.3633021285583	67.43863077972	52.4218796506614	85.5032668926107
EHI_009680A	31896.5059291208	22480.5653906761	19676.1386699312	23739.5320355392
EHI_009690A	29.67889862394	30.6539230816909	21.3826088048751	20.2507737377236
EHI_009700A	108.031190991141	85.8309846287345	68.9761574350808	48.3768483734508
EHI_009800A	35.6146783487279	42.9154923143673	53.1116412250122	38.251461504589
EHI_009810A	343.088068092746	591.620715476634	908.415993420014	1077.79118004107
EHI_009820A	15.4330272844488	7.15258205239454	8.2771388922097	0
EHI_009840A	24.9302748441096	0	21.3826088048751	48.3768483734508
EHI_009860A	97.3467874865231	126.702882070989	93.8075741117099	106.879083615763
EHI_009870A	10570.4365339025	8386.91335515063	7183.17703528932	7974.30468072138
EHI_009880A	16.6201832294064	10.2179743605636	11.0361851896129	7.87530089800362
EHI_009900A	49.8605496882191	42.9154923143673	39.3164097379961	11.2504298542909
EHI_009940A	33.2403664588128	25.5449359014091	49.6628333532582	164.256275872647
EHI_009950A	11.871559449576	8.17437948845091	17.2440393587702	20.2507737377236
EHI_009990A	48.6733937432615	42.9154923143673	44.8345023328025	40.5015474754472
EHI_010010A	79.5394483121591	118.528502582538	105.533520875674	104.628997644905
EHI_010020A	155.517428789445	206.403082083385	420.754560353993	1422.05433358237
EHI_010030A	84.2880720919895	278.950700043387	485.592148342969	866.283098780398
EHI_010050A	9.49724755966079	11.23977179662	8.96690046656051	10.1253868688618
EHI_010060A	756.21833693799	435.285707760011	462.140254815041	514.144644341093
EHI_010070A	427.376140184735	482.288389818604	481.453578896864	495.018913588799
EHI_010100A	29.67889862394	14.3051641047891	16.5542777844194	28.1260746357272
EHI_010255A	30.8660545688976	27.5885307735218	33.1085555688388	16.8756447814363
EHI_010260A	21.3688070092368	18.3923538490145	17.2440393587702	15.7506017960072
EHI_010290A	259.987151945714	136.920856431553	131.054699126654	128.254900338916
EHI_010300A	53.4220175230919	77.6566051402836	54.4911643737139	66.3775361403162
EHI_010320A	9.49724755966079	9.19617692450727	17.2440393587702	9.00034388343271
EHI_010340A	192.319263083131	146.11703335606	166.232539418545	181.131920654083
EHI_010350A	49.8605496882191	34.7411128259164	82.0816273477462	48.3768483734508
EHI_010360A	15.4330272844488	13.2833666687327	13.7952314870162	10.1253868688618
EHI_010510A	739.598153708584	491.484566743111	479.384294173812	498.394042545086
EHI_010520A	23.743118899152	11.23977179662	17.933800933121	14.6255588105782
EHI_010530A	466.552286368336	516.007705208464	539.393551142332	571.521836597977
EHI_010540A	4.74862377983039	11.23977179662	17.2440393587702	27.0010316502981
EHI_010560A	40.3633021285583	48.0244794946491	56.5604490967663	82.1281379363235
EHI_010570A	982.965122424891	1052.45135913805	1159.48920648371	1450.1804082181
EHI_010580A	10.6844035046184	2.04359487211273	6.89761574350808	2.25008597085818
EHI_010590A	8.31009161470319	11.23977179662	8.2771388922097	3.37512895628727
EHI_010600A	21.3688070092368	21.4577461571836	26.2109398253307	11.2504298542909
EHI_010620A	41.5504580735159	127.724679507045	102.08471300392	105.754040630334
EHI_010650A	6620.76870502853	5469.68167520971	5499.46903229899	7248.65195511962
EHI_010660A	16.6201832294064	13.2833666687327	18.6235625074718	10.1253868688618
EHI_010670A	20.1816510642792	7.15258205239454	13.7952314870162	9.00034388343271
EHI_010690A	11.871559449576	5.10898718028182	7.58737731785889	3.37512895628727
EHI_010700A	29.67889862394	39.8501000061982	37.2471250149436	40.5015474754472
EHI_010710A	441.622011524227	481.266592382547	502.146426127388	595.147739291988
EHI_010720A	66.4807329176255	80.7219974484527	77.9430579016413	60.7523212131708
EHI_010730A	146.020181229785	108.310528221975	107.602805598726	104.628997644905
EHI_010750A	14.2458713394912	11.23977179662	11.7259467639637	6.75025791257453
EHI_010850A	1001.95961754421	552.792412906493	578.020199305977	910.159775212133
EHI_010950A	2.3743118899152	12.2615692326764	11.7259467639637	15.7506017960072
EHI_011210A	229553.222140781	251852.632039172	198550.628223178	168237.80299808
EHI_011220A	24.9302748441096	35.7629102619727	33.7983171431896	13.5005158251491
EHI_011370A	52.2348615781343	53.1334666749309	63.4580648402744	91.1284818197562
EHI_011390A	85.4752280369471	141.008046175778	137.952314870162	167.631404828934
EHI_011400A	17.807339174364	10.2179743605636	8.2771388922097	3.37512895628727
EHI_011410A	548.46604657041	830.721315513823	700.10799796607	828.031637275809
EHI_011510A	35.6146783487279	34.7411128259164	51.7321180763106	43.8766764317345
EHI_011530A	40.3633021285583	25.5449359014091	20.6928472305242	19.1257307522945
EHI_011550A	47.4862377983039	55.1770615470436	62.7683032659235	64.127450169458
EHI_011660A	9.49724755966079	30.6539230816909	7.58737731785889	25.875988664869
EHI_011790A	5.93577972478799	9.19617692450727	8.96690046656051	9.00034388343271
EHI_011800A	18.9944951193216	8.17437948845091	11.7259467639637	7.87530089800362
EHI_011810A	20.1816510642792	14.3051641047891	18.6235625074718	14.6255588105782
EHI_011830A	13.0587153945336	114.441312838313	73.8044884555365	138.380287207778
EHI_011840A	15.4330272844488	3.06539230816909	7.58737731785889	1.12504298542909
EHI_011850A	135.335777725166	146.11703335606	127.6058912549	155.255931989214
EHI_011870A	483.172469597743	443.460087248462	500.077141404336	722.277596645475
EHI_011880A	7.12293566974559	11.23977179662	28.2802245483831	37.1264185191599
EHI_011890A	24.9302748441096	24.5231384653527	30.3495092714356	15.7506017960072
EHI_011900A	24.9302748441096	7.15258205239454	15.1747546357178	10.1253868688618
EHI_011910A	47.4862377983039	27.5885307735218	48.9730717789074	38.251461504589
EHI_011920A	167.388988239021	198.228702594935	174.509678310754	162.006189901789
EHI_011940A	62.9192650827527	51.0898718028182	58.6297338198187	57.3771922568835
EHI_011950A	531.845863341004	316.757205177473	292.458907524743	255.384757692403
EHI_011960A	5.93577972478799	13.2833666687327	11.7259467639637	1.12504298542909
EHI_011970A	7.12293566974559	10.2179743605636	13.7952314870162	12.37547283972
EHI_012010A	29.67889862394	23.5013410292964	37.2471250149436	50.626934344309
EHI_012020A	1859.0862098036	1835.14819515723	1208.46227826262	1503.05742853326
EHI_012030A	54.6091734680495	211.512069263667	160.024685249388	183.382006624941
