UmasM_1	UmasM_2	pEhEx_1	pEhEx_2
EHI_004980A	14.8997388896414	11.2189285797028	18.1002251958079	17.7561371619409
EHI_004990A	49.6657962988047	45.6236428907914	44.0701135202278	74.8294351824653
EHI_005000A	17.3830287045817	28.4212857352471	29.1177535758648	48.1952294395539
EHI_005010A	62.0822453735059	225.126500166036	155.81932994652	240.976147197769
EHI_005020A	562.465143083964	1593.0878583178	1235.5371111921	2040.68747811164
EHI_005030A	4.96657962988047	13.4627142956434	11.8044946929182	30.439092277613
EHI_005040A	4.96657962988047	32.9088571671282	11.8044946929182	22.8293192082097
EHI_005060A	373.735117148506	486.153571787121	573.698442075823	1015.90470476533
EHI_005070A	53.3907310212151	185.486285851086	136.932138437851	195.31750878135
EHI_005080A	76.9819842631473	44.8757143188112	65.3182039674805	73.5611396708981
EHI_005100A	27.3161879643426	118.92064294485	84.9923617890108	109.07341399478
EHI_005120A	17.3830287045817	9.72307143574242	11.017528380057	11.4146596041049
EHI_005130A	109.26475185737	115.928928656929	111.749216426292	110.341709506347
EHI_005140A	336.485769924402	246.816428753461	279.37304106573	516.196273207854
EHI_005150A	1425.4083537757	2628.96893051035	2153.13983198827	2216.98055421948
EHI_005260A	27.3161879643426	5.98342857584149	5.50876419002848	8.87806858097045
EHI_005460A	4219.10939558346	1866.82971566254	2612.72815869922	3032.49456815719
EHI_005657A	16.1413837971115	8.22721429178205	9.44359575433454	17.7561371619409
EHI_005860A	17.3830287045817	78.5325000579195	31.4786525144485	34.2439788123146
EHI_005870A	357.593733351394	251.304000185343	298.260232574399	407.122859213074
EHI_005890A	26190.0160332672	11690.8715086223	15263.2116379432	15605.1079743229
EHI_005900A	29.7994777792828	34.4047143110886	39.3483156430606	43.1220473932851
EHI_005910A	564.948432898904	436.042357464449	413.944280564997	329.756833007474
EHI_005920A	17.3830287045817	5.98342857584149	5.50876419002848	5.07318204626883
EHI_005940A	106.78146204243	89.0035000656422	107.814384861986	48.1952294395539
EHI_005950A	157.688903248705	240.83300017762	243.959556986976	327.22024198434
EHI_005960A	14.8997388896414	107.701714365147	28.3307872630036	65.9513666014948
EHI_005970A	18935.0848389193	5710.43464706872	9987.38947652163	9858.46101141191
EHI_006000A	4.96657962988047	11.966857151683	9.44359575433454	3.80488653470162
EHI_006010A	194.938250472809	139.862642960295	160.541127823687	157.268643434334
EHI_006020A	17.3830287045817	14.2106428676235	13.3784273186406	3.80488653470162
EHI_006030A	53.3907310212151	93.4910714975233	94.4359575433454	77.3660262055997
EHI_006040A	43.4575717614541	40.3881428869301	25.96988832442	15.2195461388065
EHI_006050A	259.503785661255	178.007000131284	207.75910659536	199.122395316052
EHI_006060A	26.0745430568725	38.1443571709895	25.96988832442	36.780569835449
EHI_006070A	2051.19738714064	1454.72107250146	2051.62117762918	2400.88340339672
EHI_006130A	33.5244125016932	36.6485000270291	40.1352819559218	41.8537518817179
EHI_006150A	70.7737597257967	35.9005714550489	40.922248268783	32.9756833007474
EHI_006160A	62.0822453735059	103.962071505246	129.062475309239	104.000231948511
EHI_006170A	84.431853707968	240.08507160564	196.741578215303	424.878996375015
EHI_006190A	157.688903248705	103.962071505246	111.749216426292	116.683187064183
EHI_006200A	81.9485638930278	0	47.2179787716727	0
EHI_006550A	84.431853707968	95.7348572134638	81.844496537566	74.8294351824653
EHI_006670A	2956.35652468635	1518.29500111978	2110.64365109377	1832.68701421462
EHI_006680A	67.0488250033864	0	62.9573050288969	76.0977306940325
EHI_006690A	3.72493472241035	14.2106428676235	9.44359575433454	10.1463640925377
EHI_006700A	28.5578328718127	77.0366429139592	32.2656188273097	31.7073877891802
EHI_006710A	9.93315925976095	26.1775000193065	22.0350567601139	22.8293192082097
EHI_006720A	33.5244125016932	32.160928595148	36.2004503916157	43.1220473932851
EHI_006730A	103.05652732002	44.8757143188112	63.7442713417581	49.4635249511211
EHI_006740A	13.6580939821713	18.6982142995047	14.1653936315018	7.60977306940325
EHI_006750A	11.1748041672311	14.2106428676235	9.44359575433454	5.07318204626883
EHI_006760A	11.1748041672311	11.2189285797028	11.8044946929182	6.34147755783604
EHI_006800A	4.96657962988047	10.4710000077226	7.86966312861211	6.34147755783604
EHI_006810A	300.478067607769	1318.59807240107	550.089452689987	759.709011428757
EHI_006830A	166.380417600996	133.879214384453	153.458431007936	100.195345413809
EHI_006840A	175.071931953287	532.525143249893	410.009449000691	750.830942847787
EHI_006850A	8.69151435229083	20.9420000154452	48.0049450845339	133.171028714557
EHI_006860A	20847.2179964233	9960.16479306014	14846.9064584396	17880.4301220745
EHI_006880A	43.4575717614541	75.5407857699988	83.4184291632884	81.1709127403013
EHI_006885A	188.730025935458	119.66857151683	82.6314628504272	5.07318204626883
EHI_006900A	156.447258341235	290.196285928312	278.586074752869	389.366722051133
EHI_006920A	44.6992166689243	30.6650714511876	36.9874167044769	30.439092277613
EHI_006930A	189.971670842928	81.5242143458403	138.506071063573	123.024664622019
EHI_006940A	62.0822453735059	195.957285858809	160.541127823687	235.902965151501
EHI_006960A	4.96657962988047	19.4461428714848	19.6741578215303	27.9025012544786
EHI_006970A	3.72493472241035	10.4710000077226	11.8044946929182	16.4878416503737
EHI_006980A	4591.6028678245	5210.81836098596	5672.45318310361	8299.72582769581
EHI_007000A	312.89451668247	154.821214399899	206.185173969637	192.780917758216
EHI_007020A	19.8663185195219	18.6982142995047	25.1829220115588	20.2927281850753
EHI_007030A	83.1902088004979	71.8011429100979	110.17528380057	105.268527460078
EHI_007140A	11.1748041672311	36.6485000270291	35.4134840787545	52.0001159742555
EHI_007150A	258.262140753785	138.366785816334	177.067420393773	188.976031223514
EHI_007260A	7.44986944482071	84.515928633761	14.1653936315018	31.7073877891802
EHI_007270A	14.8997388896414	21.6899285874254	22.8220230729751	15.2195461388065
EHI_007310A	60.8406004660358	41.1360714589102	52.7267429617012	67.219662113062
EHI_007320A	26.0745430568725	57.5905000424743	29.904719888726	69.7562531361964
EHI_007330A	1859.98407139024	1418.07257247443	1717.16049466316	2243.61475996239
EHI_007340A	13.6580939821713	10.4710000077226	12.5914610057794	19.0244326735081
EHI_007350A	11411.9583445579	3642.41214554351	5801.51565841285	6308.50187453529
EHI_007360A	320.34438612729	191.469714426928	217.989668662556	181.366258154111
EHI_007460A	75.7403393556772	151.081571539998	140.080003689296	119.219778087318
EHI_007480A	204.871409732569	165.292214407621	189.658881399552	224.488305547396
EHI_007490A	17.3830287045817	40.3881428869301	21.2480904472527	35.5122743238818
EHI_007500A	176.313576860757	139.862642960295	155.81932994652	128.097846668288
EHI_007510A	54249.9492971844	20678.7291581082	29286.1643668171	19810.7758906798
EHI_007620A	13896.4898044056	4895.19250361032	6979.60422876608	4759.91305491173
EHI_007630A	259.503785661255	111.441357225048	147.949666817908	60.878184555226
EHI_007640A	49.6657962988047	18.6982142995047	11.8044946929182	44.3903429048523
EHI_007760A	9.93315925976095	5.98342857584149	5.50876419002848	8.87806858097045
EHI_007770A	1066.57297551683	491.389071790982	812.14923487277	572.001275716811
EHI_007920A	37.2493472241035	59.8342857584149	65.3182039674805	57.0732980205243
EHI_007930A	60.8406004660358	218.395143018214	158.180228885104	235.902965151501
EHI_007940A	214.80456899233	608.065929019891	695.678220569311	804.09935433361
EHI_007950A	11.1748041672311	8.97514286376223	10.2305620671957	7.60977306940325
EHI_007970A	24.8328981494024	36.6485000270291	33.8395514530321	43.1220473932851
EHI_007980A	21.107963426992	26.1775000193065	10.2305620671957	40.5854563701507
EHI_007990A	84.431853707968	51.6070714666328	72.4009007832314	68.4879576246292
EHI_008000A	13.6580939821713	11.2189285797028	12.5914610057794	8.87806858097045
EHI_008010A	23034.9963233856	9073.12150669164	14776.866456595	13658.2743640673
EHI_008020A	18.6246736120518	11.966857151683	7.0826968157509	17.7561371619409
EHI_008030A	79.4652740780876	89.7514286376223	110.17528380057	124.292960133586
EHI_008040A	24.8328981494024	149.585714396037	41.7092145816442	64.6830710899276
EHI_008070A	6.20822453735059	14.2106428676235	7.86966312861211	3.80488653470162
EHI_008080A	14.8997388896414	14.9585714396037	14.952359944363	20.2927281850753
EHI_008090A	350.143863906573	417.344143164944	414.731246877858	437.561951490687
EHI_008100A	22.3496083344621	21.6899285874254	19.6741578215303	16.4878416503737
EHI_008110A	7.44986944482071	14.2106428676235	13.3784273186406	20.2927281850753
EHI_008120A	52.149086113745	145.098142964156	101.518654359096	84.9757992750029
EHI_008130A	112.989686579781	58.3384286144545	50.3658440231175	10.1463640925377
EHI_008150A	28.5578328718127	31.4130000231678	33.0525851401709	30.439092277613
EHI_008200A	244.604046771613	418.840000308904	359.643604977574	452.781497629493
EHI_008210A	1706.02010286394	2348.49571601778	2382.93399534375	2383.12726623478
EHI_008220A	42.215926853984	56.8425714704941	40.922248268783	26.6342057429114
EHI_008230A	141.547519451593	232.605785885838	227.43326441689	221.951714524261
EHI_008240A	26.0745430568725	25.4295714473263	27.5438209501424	29.1707967660458
EHI_008370A	22.3496083344621	28.4212857352471	33.8395514530321	24.0976147197769
EHI_008380A	119.197911117131	195.957285858809	175.49348776805	285.366490102622
EHI_008390A	121.681200932072	95.7348572134638	121.979778493488	123.024664622019
EHI_008420A	341.452349554282	175.763214415344	184.150117209523	73.5611396708981
EHI_008450A	320.34438612729	127.147857236632	188.871915086691	232.098078616799
EHI_008470A	115.472976394721	278.977357348609	273.07731056284	429.952178421283
EHI_008600A	42.215926853984	34.4047143110886	25.96988832442	35.5122743238818
EHI_008610A	47.1825064838645	41.1360714589102	24.3959556986976	15.2195461388065
EHI_008620A	22825.1583340232	10199.5019360938	15607.1159166635	20401.8015990701
EHI_008630A	398.568015297908	206.428285866531	136.932138437851	313.2689913571
EHI_008640A	6.20822453735059	29.9171428792074	11.017528380057	8.87806858097045
EHI_008650A	36557.7510106427	20511.1931579846	30244.6893358821	46641.5674378841
EHI_008660A	85.6734986154381	83.7680000617809	82.6314628504272	102.731936436944
EHI_008690A	7.44986944482071	11.2189285797028	8.65662944147333	6.34147755783604
EHI_008710A	103.05652732002	86.0117857777214	100.731688046235	82.4392082518685
EHI_008720A	12.4164490747012	12.7147857236632	14.952359944363	13.9512506272393
EHI_008730A	419.6759787249	433.798571748508	456.440461459503	410.927745747775
EHI_008740A	24.8328981494024	26.9254285912867	15.7393262572242	19.0244326735081
EHI_008750A	12.4164490747012	12.7147857236632	11.8044946929182	8.87806858097045
EHI_008760A	16.1413837971115	16.4544285835641	15.7393262572242	6.34147755783604
EHI_008770A	752.436813926892	412.108643161083	557.959115818599	438.830247002254
EHI_008780A	13.6580939821713	17.9502857275245	11.8044946929182	7.60977306940325
EHI_008790A	68.2904699108565	80.7762857738601	97.5838227947902	73.5611396708981
EHI_009020A	27.3161879643426	17.2023571555443	13.3784273186406	10.1463640925377
EHI_009030A	98.0899476901393	71.0532143381177	96.796856481929	78.6343217171669
EHI_009240A	76.9819842631473	297.675571648114	174.706521455189	262.537170894412
EHI_009260A	712.704176887848	762.13921484781	845.988786325802	835.80674212279
EHI_009370A	26.0745430568725	45.6236428907914	29.904719888726	10.1463640925377
EHI_009380A	263.228720383665	246.068500181481	331.31281771457	442.635133536956
EHI_009390A	16.1413837971115	13.4627142956434	16.5262925700854	12.6829551156721
EHI_009405A	374.976762055976	271.498071628808	376.169897547659	677.269803176889
EHI_009410A	62.0822453735059	83.0200714898007	83.4184291632884	91.317276832839
EHI_009440A	4.96657962988047	53.1029286105932	12.5914610057794	6.34147755783604
EHI_009450A	44.6992166689243	56.094642898514	44.8570798330891	40.5854563701507
EHI_009460A	16.1413837971115	15.7065000115839	9.44359575433454	15.2195461388065
EHI_009470A	1204.39556024601	565.434000417021	720.86114258087	928.392314467196
EHI_009480A	11.1748041672311	7.47928571980186	0	5.07318204626883
EHI_009490A	72.0154046332669	168.283928695542	136.932138437851	157.268643434334
EHI_009500A	2349.19216493346	1385.1637153073	1651.84229069568	577.07445776308
EHI_009510A	48.4241513913346	56.8425714704941	51.1528103359787	45.6586384164195
EHI_009520A	24.8328981494024	19.4461428714848	18.1002251958079	10.1463640925377
EHI_009530A	13552.5541650363	9039.46472095253	12990.4529264	17133.4040657614
EHI_009540A	150.239033803884	72.5490714820781	95.2229238562066	91.317276832839
EHI_009560A	21.107963426992	48.6153571787121	51.1528103359787	43.1220473932851
EHI_009570A	141.547519451593	71.0532143381177	76.3357323475375	147.122279341796
EHI_009590A	72.0154046332669	42.6319286028706	35.4134840787545	55.8050025089571
EHI_009610A	161.413837971115	118.92064294485	204.611241343915	109.07341399478
EHI_009620A	248.328981494024	816.738000602363	311.63865989304	323.415355449638
EHI_009630A	21.107963426992	21.6899285874254	18.8871915086691	12.6829551156721
EHI_009640A	53.3907310212151	62.0780714743555	59.8094397774521	96.3904588791078
EHI_009680A	36039.9850842277	14891.2578681255	22449.0010406789	26762.3035895797
EHI_009690A	29.7994777792828	23.933714303366	24.3959556986976	22.8293192082097
EHI_009700A	106.78146204243	48.6153571787121	78.6966312861211	54.5367069973899
EHI_009800A	29.7994777792828	57.5905000424743	60.5964060903133	43.1220473932851
EHI_009810A	461.891905578884	1186.21471516058	1036.43463403822	1215.02710008139
EHI_009820A	8.69151435229083	15.7065000115839	9.44359575433454	0
EHI_009840A	55.8740208361553	115.928928656929	24.3959556986976	54.5367069973899
EHI_009850A	3.72493472241035	7.47928571980186	8.65662944147333	5.07318204626883
EHI_009860A	137.822584729183	104.710000077226	107.027418549125	120.488073598885
EHI_009870A	12009.189545051	6218.27814744327	8195.46718213666	8989.67858598837
EHI_009880A	14.8997388896414	11.966857151683	12.5914610057794	8.87806858097045
EHI_009900A	54.6323759286852	56.094642898514	44.8570798330891	12.6829551156721
EHI_009940A	34.7660574091633	120.41650008881	56.6615745260072	185.171144688812
EHI_009950A	6.20822453735059	32.160928595148	19.6741578215303	22.8293192082097
EHI_009990A	67.0488250033864	39.6402143149499	51.1528103359787	45.6586384164195
EHI_010010A	106.78146204243	103.962071505246	120.405845867765	117.95148257575
EHI_010020A	142.789164359064	1000.72842930949	480.049450845339	1603.12552662095
EHI_010030A	117.956266209661	786.820857723156	554.024284254293	976.58754390675
EHI_010050A	12.4164490747012	11.2189285797028	10.2305620671957	11.4146596041049
EHI_010060A	615.855874105179	335.819928819104	527.267429617012	579.611048786214
EHI_010070A	511.557701877689	563.93814327306	549.302486377126	558.050025089571
EHI_010100A	31.041122686753	12.7147857236632	18.8871915086691	31.7073877891802
EHI_010255A	48.4241513913346	74.0449286260384	37.7743830173381	19.0244326735081
EHI_010260A	26.0745430568725	121.91235723277	19.6741578215303	17.7561371619409
EHI_010290A	209.83798936245	114.433071512968	149.52359944363	144.585688318662
EHI_010300A	78.2236291706174	68.0615000501969	62.1703387160357	74.8294351824653
EHI_010320A	7.44986944482071	19.4461428714848	19.6741578215303	10.1463640925377
EHI_010340A	153.963968526295	166.040142979601	189.658881399552	204.19557736232
EHI_010350A	62.0822453735059	35.9005714550489	93.6489912304842	54.5367069973899
EHI_010360A	11.1748041672311	20.194071443465	15.7393262572242	11.4146596041049
EHI_010510A	793.411095873405	307.398643083857	546.941587438542	561.854911624273
EHI_010520A	18.6246736120518	8.22721429178205	20.4611241343915	16.4878416503737
EHI_010530A	471.825064838645	646.210286190881	615.407656657467	644.294119876142
EHI_010540A	8.69151435229083	35.1526428830688	19.6741578215303	30.439092277613
EHI_010550A	7.44986944482071	10.4710000077226	13.3784273186406	5.07318204626883
EHI_010560A	32.2827675942231	97.2307143574242	64.5312376546193	92.5855723444062
EHI_010570A	1143.55495977998	1127.87628654612	1322.8903719197	1634.83291441013
EHI_010580A	8.69151435229083	6.73135714782168	7.86966312861211	2.53659102313442
EHI_010590A	9.93315925976095	12.7147857236632	9.44359575433454	3.80488653470162
EHI_010600A	28.5578328718127	22.4378571594056	29.904719888726	12.6829551156721
EHI_010620A	62.0822453735059	132.383357240493	116.471014303459	119.219778087318
EHI_010650A	7299.63041101682	7125.51550525523	6274.48241244244	8171.62798102752
EHI_010660A	21.107963426992	33.6567857391084	21.2480904472527	11.4146596041049
EHI_010670A	11.1748041672311	19.4461428714848	15.7393262572242	10.1463640925377
EHI_010690A	9.93315925976095	10.4710000077226	8.65662944147333	3.80488653470162
EHI_010700A	36.0077023166334	41.8840000308904	42.4961808945054	45.6586384164195
EHI_010710A	435.817362522011	515.322786094348	572.911475762962	670.928325619053
EHI_010720A	70.7737597257967	70.3052857661375	88.9271933533169	68.4879576246292
EHI_010730A	145.272454174004	79.2804286298997	122.766744806349	117.95148257575
EHI_010750A	16.1413837971115	13.4627142956434	13.3784273186406	7.60977306940325
EHI_010850A	522.73250604492	452.496786048013	659.477770177695	1026.05106885787
EHI_010950A	12.4164490747012	14.2106428676235	13.3784273186406	17.7561371619409
EHI_011210A	352856.858029396	161013.315047323	226531.401022351	189659.642504249
EHI_011220A	19.8663185195219	67.3135714782168	38.5613493301994	15.2195461388065
EHI_011260A	6.20822453735059	14.9585714396037	10.2305620671957	5.07318204626883
EHI_011370A	45.9408615763944	57.5905000424743	72.4009007832314	102.731936436944
EHI_011390A	120.439556024601	133.131285812473	157.393262572242	188.976031223514
EHI_011400A	37.2493472241035	8.97514286376223	9.44359575433454	3.80488653470162
EHI_011410A	926.267100972708	626.016214747416	798.77080755413	933.465496513465
EHI_011510A	48.4241513913346	100.970357217325	59.0224734645909	49.4635249511211
EHI_011530A	44.6992166689243	18.6982142995047	23.6089893858363	21.5610236966425
EHI_011550A	53.3907310212151	71.8011429100979	71.6139344703702	72.2928441593308
