U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2
EHI_000740A	119.051108249142	117.354333923577	84.2983540427281	87.3615163291476
EHI_000770A	11.2312366272776	7.97553725694213	5.43860348662762	4.42336791539988
EHI_000780A	22.4624732545551	30.7627865624911	19.0351122031967	32.0694173866491
EHI_000790A	48.2943174972935	59.2468481944273	48.2676059438201	44.2336791539988
EHI_000800A	252.702824113745	231.290580451322	233.859949924988	233.332657537344
EHI_000900A	10.1081129645498	12.5329871180519	18.3552867673682	38.7044692597489
EHI_001050A	560.438707701151	486.50777267347	526.184887331222	546.285937551885
EHI_001060A	5.61561831363878	9.11489972221958	14.956159588226	17.6934716615995
EHI_001070A	464.973196369291	668.805767117862	606.40428875898	719.90312823133
EHI_001100A	22.4624732545551	18.2297994444392	16.9956358957113	21.0109975981494
EHI_001120A	40.4324518581992	76.337285173589	71.3816707619875	99.5257780964972
EHI_001130A	1574.61937514431	1672.58409902729	1044.89169486833	2008.20903359154
EHI_001140A	20.2162259290996	26.2053367013813	38.7500498422218	33.1752593654991
EHI_001150A	89.8498930182205	84.3128224305311	78.179925120272	51.9745730059486
EHI_001180A	8.98498930182205	2.27872493055489	7.47807979411298	4.42336791539988
EHI_001400A	2076.65565238362	1926.66192878416	1625.46261706583	2112.15817960344
EHI_001410A	24.7087205800106	23.9266117708264	23.7938902539958	15.4817877038996
EHI_001420A	7850.63440246702	10057.152481004	8234.04567875422	11829.1916477581
EHI_001430A	7.8618656390943	10.254262187497	8.15790522994143	17.6934716615995
EHI_001635A	321.213367540138	518.409921701239	372.544338833992	232.226815558494
EHI_001780A	5437.04165126507	3545.69599194342	4303.29500879411	2757.96989525182
EHI_001800A	7.8618656390943	9.11489972221958	8.15790522994143	1.10584197884997
EHI_001810A	530.114368807501	486.50777267347	575.812144146699	494.311364545936
EHI_001820A	15.7237312781886	0	23.1140648181674	23.2226815558494
EHI_001830A	32.5705862191049	35.3202364236009	47.5877805079917	43.1278371751488
EHI_001840A	101.081129645498	121.911783784687	113.530847783352	137.124405377396
EHI_001850A	147.129199817336	151.5352078819	159.758977419686	144.865299229346
EHI_001910A	31.4474625563772	14.8117120486068	14.956159588226	9.95257780964972
EHI_001940A	377.369550676526	557.148245520672	894.650273550244	1383.40831554131
EHI_001950A	187.561651675535	232.429942916599	229.780997310017	295.259808352942
EHI_001990A	30.3243388936494	19.3691619097166	36.7105735347364	8.84673583079976
EHI_002110A	150.498570805519	166.346919930507	154.320373933059	98.4199361176473
EHI_002130A	130.28234487642	134.444770902739	154.320373933059	130.489353504296
EHI_002140A	308.859007250133	284.840616319362	244.057331462414	256.555339093193
EHI_002150A	26.9549679054662	20.508524374994	24.4737156898243	22.1168395769994
EHI_002160A	1588.09685909705	1497.12227937457	1312.06309114891	1694.14991159815
EHI_002180A	697.459794553937	597.025931805382	532.983141689507	331.752593654991
EHI_002190A	98.8348823200426	304.209778229078	125.767705628264	390.362218534039
EHI_002200A	262.810937078295	276.86507906242	171.995835264599	137.124405377396
EHI_002210A	19.0931022663719	18.2297994444392	18.3552867673682	22.1168395769994
EHI_002670A	192.054146326446	136.723495833294	239.298553411615	311.847438035691
EHI_002780A	43.8018228463825	29.6234240972136	31.9517954839373	22.1168395769994
EHI_002790A	33.6937098818327	34.1808739583234	32.6316209197657	51.9745730059486
EHI_002990A	59.5255541245711	39.8776862847107	56.4255111737616	40.9161532174489
EHI_003000A	78.618656390943	86.591547361086	67.9825435828453	66.3505187309982
EHI_003010A	672.751073973926	846.546311701143	833.465984325683	1189.88596924257
EHI_003040A	14.6006076154608	14.8117120486068	12.9166832807406	13.2701037461996
EHI_003240.mRNA	158.360436444614	94.5670846180281	50.3070822513055	5.52920989424985
EHI_003260A	1528.57130497248	1335.33280930517	976.229325849658	1233.01380641772
EHI_003890A	42.6786991836548	29.6234240972136	23.7938902539958	11.0584197884997
EHI_003900A	22.4624732545551	20.508524374994	25.8333665614812	27.6460494712492
EHI_003930A	114.558613598231	187.994806770779	93.136084708498	179.146400573695
EHI_003940A	8199.92586157535	9780.28740194161	8718.08138906408	10576.2726857211
EHI_003950A	22.4624732545551	12.5329871180519	16.3158104598829	9.95257780964972
EHI_004170A	586.270551943889	624.370630972041	772.961520536951	1288.30590536021
EHI_004190A	39.3093281954715	39.8776862847107	30.5921446122804	27.6460494712492
EHI_004200A	69260.7900330953	55546.1989072061	41825.5801139097	63968.5351085553
EHI_004210A	8.98498930182205	7.97553725694213	7.47807979411298	1.10584197884997
EHI_004230A	331.321480504688	383.9651507985	435.08827893021	600.472194515533
EHI_004350A	37.063080870016	52.4106734027626	55.0658603021047	80.7264644560478
EHI_004370A	279.657792019211	191.412894166611	223.662568387561	283.095546585592
EHI_004380A	404.324518581992	350.923639305454	450.044438518436	476.617892884337
EHI_004400A	92.0961403436761	104.821346805525	158.399326548029	251.026129198943
EHI_004430A	0	0	53.7062094304478	67.4563607098481
EHI_004440A	183.069157024624	193.691619097166	127.807181935749	107.266671948447
EHI_004470A	7.8618656390943	9.11489972221958	12.2368578449121	5.52920989424985
EHI_004490A	376.246427013798	193.691619097166	277.368777818009	591.625458684734
EHI_004510A	8.98498930182205	11.3936246527745	8.15790522994143	2.21168395769994
EHI_004530A	107.819871621865	136.723495833294	74.1009725053013	69.6680446675481
EHI_004550A	2266.46355138461	2344.80795354099	1738.99346484918	3914.68060512889
EHI_004560A	3.36937098818327	0	11.5570324090837	14.3759457250496
EHI_004570A	112.312366272776	125.329871180519	116.250149526665	96.2082521599473
EHI_004580A	20.2162259290996	3.41808739583234	16.9956358957113	26.5402074923993
EHI_004590A	28.0780915681939	27.3446991666587	32.6316209197657	34.281101344349
EHI_004600A	553.699965724784	535.5003586804	615.24201942475	955.447469726373
EHI_004610A	74.1261617400319	84.3128224305311	93.8159101443265	116.113407779247
EHI_004640A	149.375447142792	146.977758020791	129.846658243234	101.737462054197
EHI_004750A	300.997141611039	370.29280121517	321.557431146858	332.858435633841
EHI_004760A	537.976234446596	566.263145242891	501.03134620557	648.023399606082
EHI_004770A	284.150286670122	308.767228090188	282.807381304636	278.672178670192
EHI_004780A	207.777877604635	214.20014347216	205.987107056021	166.982138806345
EHI_004790A	4419.49161283372	4860.52027687359	4299.89588161496	5347.85180971845
EHI_004800A	92.0961403436761	97.9851720138605	112.171196911695	69.6680446675481
EHI_004810A	944.547000354043	910.35060975668	734.891296130557	789.571172898878
EHI_004820A	142.636705166425	164.068194999952	180.833565930368	223.380079727694
EHI_004830A	160.606683770069	176.601182118004	144.122992395632	173.617190679445
EHI_004840A	660.396713683921	766.790939131722	994.584612617026	1652.12791640185
EHI_004850A	11.2312366272776	4.55744986110979	13.5965087165691	6.63505187309982
EHI_004860A	304.366512599222	336.111927256847	481.996234002373	476.617892884337
EHI_004870A	14.6006076154608	15.9510745138843	20.3947630748536	12.1642617673497
EHI_004880A	250.45657678829	268.889541805478	322.237256582687	548.497621509585
EHI_004900A	47.1711938345658	35.3202364236009	27.1930174331381	46.4453631116987
EHI_004930A	29.2012152309217	96.845809548583	70.7018453261591	85.1498323714476
EHI_004940A	90.9730166809483	118.493696388855	111.491371475866	128.277669546596
EHI_004960A	174.084167722802	201.667156354108	155.680024804716	149.288667144746
EHI_004970A	551.453718399329	404.473675173494	433.728628058553	272.037126797092
EHI_004980A	24.7087205800106	9.11489972221958	15.6359850240544	15.4817877038996
EHI_004990A	39.3093281954715	46.7138610763753	38.0702244063933	65.2446767521482
EHI_005000A	16.8468549409164	22.7872493055489	25.1535411256527	42.0219951962988
EHI_005010A	64.0180487754821	79.7553725694213	134.605436294034	210.109975981494
EHI_005020A	536.853110783868	697.289828749798	1067.32593425067	1779.2997439696
EHI_005030A	2.24624732545551	5.69681232638724	10.1973815374268	26.5402074923993
EHI_005040A	7.8618656390943	4.55744986110979	10.1973815374268	19.9051556192994
EHI_005060A	384.108292652893	479.671597881805	495.592742718942	885.779425058825
EHI_005070A	64.0180487754821	71.7798353124792	118.289625834151	170.299664742895
EHI_005080A	74.1261617400319	70.6404728472017	56.4255111737616	64.1388347732982
EHI_005100A	37.063080870016	38.7383238194332	73.4211470694729	95.1024101810974
EHI_005120A	13.4774839527331	10.254262187497	9.51755610159834	9.95257780964972
EHI_005130A	101.081129645498	92.2883596874732	96.5352118876403	96.2082521599473
EHI_005140A	259.441566090112	347.505551909621	241.338029719101	450.077685391938
EHI_005150A	1373.58023951605	1515.352078819	1860.00239242665	1933.01177902975
EHI_005460A	3230.10365400503	2873.47213742972	2257.02044695046	2644.06817143028
EHI_005657A	10.1081129645498	22.7872493055489	8.15790522994143	15.4817877038996
EHI_005860A	20.2162259290996	18.2297994444392	27.1930174331381	29.8577334289492
EHI_005870A	294.258399634672	350.923639305454	257.653840178984	354.97527521084
EHI_005890A	19306.4957622901	19207.3724396472	13185.2143278928	13606.27970777
EHI_005900A	30.3243388936494	36.4595988888783	33.9912717914226	37.598627280899
EHI_005910A	393.093281954715	372.571526145725	357.588179245766	287.518914500992
EHI_005940A	88.7267693554928	102.54262187497	93.136084708498	42.0219951962988
EHI_005950A	171.837920397347	193.691619097166	210.74588510682	285.307230543292
EHI_005960A	19.0931022663719	14.8117120486068	24.4737156898243	57.5037829001984
EHI_005970A	12857.5196909074	10764.6965719413	8627.66460609889	8595.70970160081
EHI_006010A	153.867941793703	200.527793888831	138.684388909004	137.124405377396
EHI_006020A	25.8318442427384	7.97553725694213	11.5570324090837	3.31752593654991
EHI_006030A	55.0330594736601	71.7798353124792	81.5790522994143	67.4563607098481
EHI_006040A	48.2943174972935	20.508524374994	22.4342393823389	13.2701037461996
EHI_006050A	205.531630279179	201.667156354108	179.473915058711	173.617190679445
EHI_006060A	19.0931022663719	23.9266117708264	22.4342393823389	32.0694173866491
EHI_006070A	1544.29503625067	1804.75014499948	1772.30491120478	2093.35886596299
EHI_006130A	34.8168335445605	34.1808739583234	34.6710972272511	36.492785302049
EHI_006150A	39.3093281954715	53.55003586804	35.3509226630795	28.7518914500992
EHI_006160A	61.7718014500266	62.6649355902596	111.491371475866	90.6790422656975
EHI_006170A	96.5886349945871	133.305408437461	169.956358957113	370.45706291474
EHI_006190A	122.420479237325	110.518159131912	96.5352118876403	101.737462054197
EHI_006200A	87.603645692765	44.4351361458204	40.7895261497072	0
EHI_006550A	74.1261617400319	72.9191977777566	70.7018453261591	65.2446767521482
EHI_006670A	1912.67959762537	2228.59298208269	1823.29181889191	1597.94165943821
EHI_006680A	53.9099358109323	15.9510745138843	54.3860348662762	66.3505187309982
EHI_006690A	6.73874197636654	4.55744986110979	8.15790522994143	8.84673583079976
EHI_006700A	39.3093281954715	23.9266117708264	27.8728428689666	27.6460494712492
EHI_006710A	16.8468549409164	11.3936246527745	19.0351122031967	19.9051556192994
EHI_006720A	35.9399572072882	37.5989613541558	31.2719700481088	37.598627280899
EHI_006730A	80.8649037163985	74.0585602430341	55.0658603021047	43.1278371751488
EHI_006740A	14.6006076154608	11.3936246527745	12.2368578449121	6.63505187309982
EHI_006760A	8.98498930182205	12.5329871180519	10.1973815374268	5.52920989424985
EHI_006810A	285.27341033285	329.275752465182	475.197979644088	662.399345331132
EHI_006830A	167.345425746436	150.395845416623	132.565959986548	87.3615163291476
EHI_006840A	203.285382953724	296.234240972136	354.189052066624	654.658451479182
EHI_006850A	22.4624732545551	18.2297994444392	41.4693515855356	116.113407779247
EHI_006860A	16617.7377137199	16927.508146627	12825.5866723396	15590.1602178269
EHI_006880A	55.0330594736601	96.845809548583	72.061496197816	70.773886646398
EHI_006885A	75.2492854027597	74.0585602430341	71.3816707619875	4.42336791539988
EHI_006900A	152.744818130975	193.691619097166	240.658204283272	339.493487506941
EHI_006920A	31.4474625563772	37.5989613541558	31.9517954839373	26.5402074923993
EHI_006930A	134.774839527331	124.190508715242	119.649276705808	107.266671948447
EHI_006940A	79.7417800536707	104.821346805525	138.684388909004	205.686608066094
EHI_006960A	6.73874197636654	7.97553725694213	16.9956358957113	24.3285235346993
EHI_006970A	3.36937098818327	10.254262187497	10.1973815374268	14.3759457250496
EHI_006980A	4476.77091963284	5689.97615159557	4900.18174145149	7236.6299095942
EHI_007000A	222.378485220096	231.290580451322	178.114264187055	168.087980785195
EHI_007020A	15.7237312781886	21.6478868402715	21.7544139465105	17.6934716615995
EHI_007030A	81.9880273791263	68.3617479166468	95.1755610159834	91.7848842445475
EHI_007140A	16.8468549409164	23.9266117708264	30.5921446122804	45.3395211328487
EHI_007150A	202.162259290996	230.151217986044	152.960723061402	164.770454848645
EHI_007260A	17.9699786036441	13.6723495833294	12.2368578449121	27.6460494712492
EHI_007270A	14.6006076154608	14.8117120486068	19.7149376390251	13.2701037461996
EHI_007310A	76.3724090654875	61.5255731249822	45.5483042005063	58.6096248790484
EHI_007320A	15.7237312781886	30.7627865624911	25.8333665614812	60.8213088367483
EHI_007330A	1580.23499345795	1672.58409902729	1483.37910097768	1956.2344605856
EHI_007340A	7.8618656390943	6.83617479166468	10.8772069732552	16.5876296827495
EHI_007350A	7491.23483039414	6953.52912558826	5011.67311292735	5500.45800279975
EHI_007360A	214.516619581002	201.667156354108	188.311645724481	158.135402975546
EHI_007460A	89.8498930182205	103.681984340248	121.008927577465	103.949146011897
EHI_007480A	156.114189119158	216.478868402715	163.837930034657	195.734030256445
EHI_007490A	23.5855969172829	22.7872493055489	18.3552867673682	30.9635754077991
EHI_007500A	151.621694468247	144.699033090236	134.605436294034	111.690039863847
EHI_007510A	36510.5040279539	39858.3171228009	25299.02376892	17273.2517096365
EHI_007620A	8691.85402585011	9578.6202455875	6029.37179036255	4150.22494662393
EHI_007630A	176.330415048258	178.879907048559	127.807181935749	53.0804149847985
EHI_007640A	7.8618656390943	35.3202364236009	10.1973815374268	38.7044692597489
EHI_007770A	837.850252394907	783.881376110884	701.579849774963	498.734732461336
EHI_007920A	64.0180487754821	82.0340974999762	56.4255111737616	49.7628890482486
EHI_007930A	74.1261617400319	69.5011103819243	136.644912601519	205.686608066094
EHI_007940A	221.255361557368	437.51518666654	600.965685272352	701.10381459088
EHI_007950A	6.73874197636654	10.254262187497	8.83773066576988	6.63505187309982
EHI_007970A	23.5855969172829	21.6478868402715	29.2324937406235	37.598627280899
EHI_007980A	4.49249465091103	13.6723495833294	8.83773066576988	35.386943323199
EHI_007990A	53.9099358109323	74.0585602430341	62.5439400962176	59.7154668578983
EHI_008000A	13.4774839527331	9.11489972221958	10.8772069732552	7.74089385194979
EHI_008010A	17436.4948638484	15613.8232241621	12765.0822085509	11908.8122702353
EHI_008020A	7.8618656390943	13.6723495833294	6.11842892245607	15.4817877038996
EHI_008030A	92.0961403436761	102.54262187497	95.1755610159834	108.372513927297
EHI_008040A	24.7087205800106	23.9266117708264	36.030748098908	56.3979409213484
EHI_008080A	21.3393495918274	13.6723495833294	12.9166832807406	17.6934716615995
EHI_008090A	295.3815232974	336.111927256847	358.268004681595	381.515482703239
EHI_008100A	22.4624732545551	14.8117120486068	16.9956358957113	14.3759457250496
EHI_008110A	12.3543602900053	10.254262187497	11.5570324090837	17.6934716615995
EHI_008120A	77.4955327282152	74.0585602430341	87.6974812218704	74.0914125829479
EHI_008130A	83.111151041854	41.0170487499881	43.508827893021	8.84673583079976
EHI_008150A	25.8318442427384	17.0904369791617	28.552668304795	26.5402074923993
EHI_008200A	179.699786036441	211.921418541605	310.680224173603	394.785586449439
EHI_008210A	1549.9106545643	1857.16081840224	2058.51141968855	2077.87707825909
EHI_008220A	28.0780915681939	28.4840616319362	35.3509226630795	23.2226815558494
EHI_008230A	162.852931095525	150.395845416623	196.469550954423	193.522346298745
EHI_008240A	25.8318442427384	23.9266117708264	23.7938902539958	25.4343655135493
EHI_008370A	23.5855969172829	18.2297994444392	29.2324937406235	21.0109975981494
EHI_008380A	147.129199817336	142.420308159681	151.601072189745	248.814445241243
EHI_008390A	139.267334178242	157.232020208288	105.37294255341	107.266671948447
EHI_008420A	233.609721847373	162.928832534675	159.079151983858	64.1388347732982
EHI_008450A	211.147248592818	229.011855520767	163.158104598829	202.369082129544
EHI_008470A	126.912973888237	167.486282395785	235.899426232473	374.88043083014
EHI_008600A	23.5855969172829	25.0659742361038	22.4342393823389	30.9635754077991
EHI_008610A	21.3393495918274	22.7872493055489	21.074588510682	13.2701037461996
EHI_008620A	18866.2312865009	18251.4473312794	13482.2980433499	17788.5740717806
EHI_008630A	134.774839527331	243.823567569374	118.289625834151	273.142968775942
EHI_008650A	30929.7025478597	30835.7057602688	26127.0511497591	40667.3387722076
EHI_008660A	94.3423876691316	94.5670846180281	71.3816707619875	89.5732002868475
EHI_008680A	7.8618656390943	6.83617479166468	8.15790522994143	4.42336791539988
EHI_008710A	90.9730166809483	102.54262187497	87.0176557860419	71.879728625248
EHI_008720A	4.49249465091103	7.97553725694213	12.9166832807406	12.1642617673497
EHI_008730A	430.156362824731	440.933274062372	394.298752780503	358.29280114739
EHI_008740A	12.3543602900053	19.3691619097166	13.5965087165691	16.5876296827495
EHI_008750A	10.1081129645498	9.11489972221958	10.1973815374268	7.74089385194979
EHI_008760A	12.3543602900053	7.97553725694213	13.5965087165691	5.52920989424985
EHI_008770A	540.222481772051	451.187536249869	481.996234002373	382.621324682089
EHI_008780A	15.7237312781886	10.254262187497	10.1973815374268	6.63505187309982
EHI_008790A	74.1261617400319	59.2468481944273	84.2983540427281	64.1388347732982
EHI_009020A	16.8468549409164	20.508524374994	11.5570324090837	8.84673583079976
EHI_009030A	59.5255541245711	61.5255731249822	83.6185286068997	68.5622026886981
EHI_009240A	90.9730166809483	113.936246527745	150.921246753916	228.909289621944
EHI_009260A	712.060402169398	745.143052291451	730.812343515587	728.74986406213
EHI_009370A	37.063080870016	20.508524374994	25.8333665614812	8.84673583079976
EHI_009380A	252.702824113745	312.185315486021	286.206508483779	385.938850618639
EHI_009390A	15.7237312781886	11.3936246527745	14.2763341523975	11.0584197884997
EHI_009405A	275.1652973683	430.679011874875	324.956558326	590.519616705884
EHI_009410A	71.8799144145764	59.2468481944273	72.061496197816	79.6206224771978
EHI_009440A	25.8318442427384	18.2297994444392	10.8772069732552	5.52920989424985
EHI_009450A	31.4474625563772	25.0659742361038	38.7500498422218	35.386943323199
EHI_009460A	8.98498930182205	14.8117120486068	8.15790522994143	13.2701037461996
EHI_009470A	831.11151041854	848.825036631698	622.720099218863	809.476328518178
EHI_009490A	76.3724090654875	59.2468481944273	118.289625834151	137.124405377396
EHI_009500A	1560.01876752885	1492.56482951346	1426.95358980392	503.158100376736
EHI_009510A	52.7868121482046	38.7383238194332	44.1886533288494	39.8103112385989
EHI_009520A	21.3393495918274	10.254262187497	15.6359850240544	8.84673583079976
EHI_009530A	12732.8529643446	14117.8403072528	11221.8784692203	14938.8192922842
EHI_009540A	119.051108249142	145.838395555513	82.2588777352428	79.6206224771978
EHI_009560A	29.2012152309217	38.7383238194332	44.1886533288494	37.598627280899
EHI_009570A	68.5105434263932	125.329871180519	65.9430672753599	128.277669546596
EHI_009590A	42.6786991836548	55.8287607985949	30.5921446122804	48.6570470693987
EHI_009610A	123.543602900053	128.747958576352	176.754613315398	95.1024101810974
EHI_009620A	244.840958474651	209.64269361105	269.210872588067	281.989704606742
EHI_009630A	20.2162259290996	11.3936246527745	16.3158104598829	11.0584197884997
EHI_009640A	43.8018228463825	61.5255731249822	51.6667331229624	84.0439903925977
EHI_009680A	25879.015436573	23562.0157819376	19392.7003824424	23334.3715957132
EHI_009690A	23.5855969172829	21.6478868402715	21.074588510682	19.9051556192994
EHI_009700A	74.1261617400319	80.8947350346988	67.9825435828453	47.5512050905487
EHI_009800A	40.4324518581992	34.1808739583234	52.3465585587909	37.598627280899
EHI_009810A	539.099358109323	535.5003586804	895.330098986072	1059.39661573827
EHI_009820A	12.3543602900053	11.3936246527745	8.15790522994143	0
EHI_009840A	23.5855969172829	11.3936246527745	21.074588510682	47.5512050905487
EHI_009860A	78.618656390943	127.608596111074	92.4562592726696	105.054987990747
EHI_009870A	9073.71607117755	9170.72848301817	7079.70208871751	7838.20794608858
EHI_009880A	12.3543602900053	12.5329871180519	10.8772069732552	7.74089385194979
EHI_009900A	48.2943174972935	33.041511493046	38.7500498422218	11.0584197884997
EHI_009940A	44.9249465091103	39.8776862847107	48.9474313796486	161.452928912096
EHI_009950A	6.73874197636654	12.5329871180519	16.9956358957113	19.9051556192994
EHI_009990A	43.8018228463825	48.9925860069302	44.1886533288494	39.8103112385989
EHI_010010A	89.8498930182205	102.54262187497	104.013291681753	102.843304033047
EHI_010020A	157.237312781886	153.813932812455	414.693515855356	1397.78426126636
EHI_010030A	139.267334178242	153.813932812455	478.597106823231	851.498323714476
EHI_010040A	7.8618656390943	2.27872493055489	7.47807979411298	5.52920989424985
EHI_010050A	6.73874197636654	12.5329871180519	8.83773066576988	9.95257780964972
EHI_010060A	537.976234446596	643.739792881758	455.483042005063	505.369784334436
EHI_010070A	454.865083404741	465.999248298476	474.51815420826	486.570470693986
EHI_010100A	6.73874197636654	11.3936246527745	16.3158104598829	27.6460494712492
EHI_010255A	32.5705862191049	28.4840616319362	32.6316209197657	16.5876296827495
EHI_010260A	7.8618656390943	4.55744986110979	16.9956358957113	15.4817877038996
EHI_010290A	160.606683770069	172.043732256895	129.166832807406	126.065985588896
EHI_010300A	61.7718014500266	64.9436605208145	53.7062094304478	65.2446767521482
EHI_010320A	11.2312366272776	10.254262187497	16.9956358957113	8.84673583079976
EHI_010340A	183.069157024624	152.674570347178	163.837930034657	178.040558594845
EHI_010350A	49.4174411600213	39.8776862847107	80.8992268635859	47.5512050905487
EHI_010360A	15.7237312781886	12.5329871180519	13.5965087165691	9.95257780964972
EHI_010510A	617.718014500266	641.461067951203	472.478677900775	489.887996630536
EHI_010520A	17.9699786036441	14.8117120486068	17.6754613315398	14.3759457250496
EHI_010530A	502.036277239307	549.17270826373	531.62349081785	561.767725255784
EHI_010540A	11.2312366272776	17.0904369791617	16.9956358957113	26.5402074923993
EHI_010550A	10.1081129645498	9.11489972221958	11.5570324090837	4.42336791539988
EHI_010560A	39.3093281954715	42.1564112152655	55.7456857379331	80.7264644560478
EHI_010570A	904.114548495844	1238.48699975659	1142.78655762763	1425.43031073761
EHI_010590A	8.98498930182205	6.83617479166468	8.15790522994143	3.31752593654991
EHI_010600A	23.5855969172829	21.6478868402715	25.8333665614812	11.0584197884997
EHI_010620A	64.0180487754821	103.681984340248	100.614164502611	103.949146011897
EHI_010650A	5610.00269532515	6075.08066485935	5420.24819986025	7124.93986973035
EHI_010660A	28.0780915681939	13.6723495833294	18.3552867673682	9.95257780964972
EHI_010670A	15.7237312781886	10.254262187497	13.5965087165691	8.84673583079976
EHI_010690A	11.2312366272776	10.254262187497	7.47807979411298	3.31752593654991
EHI_010700A	29.2012152309217	25.0659742361038	36.7105735347364	39.8103112385989
EHI_010710A	425.66386817382	471.696060624863	494.912917283114	584.990406811634
EHI_010720A	68.5105434263932	76.337285173589	76.8202742486151	59.7154668578983
EHI_010730A	112.312366272776	121.911783784687	106.052767989239	102.843304033047
EHI_010750A	12.3543602900053	10.254262187497	11.5570324090837	6.63505187309982
EHI_010850A	546.961223748418	1060.7464551733	569.693715224243	894.626160889625
EHI_010950A	5.61561831363878	10.254262187497	11.5570324090837	15.4817877038996
EHI_011190A	7.8618656390943	2.27872493055489	7.47807979411298	6.63505187309982
EHI_011210A	262889.555734686	244925.331073297	195690.471004963	165366.503675246
EHI_011220A	25.8318442427384	30.7627865624911	33.3114463555942	13.2701037461996
EHI_011260A	8.98498930182205	9.11489972221958	8.83773066576988	4.42336791539988
EHI_011370A	41.555575520927	58.1074857291498	62.5439400962176	89.5732002868475
EHI_011390A	103.327376970954	139.002220763849	135.965087165691	164.770454848645
EHI_011400A	14.6006076154608	3.41808739583234	8.15790522994143	3.31752593654991
EHI_011410A	658.150466358465	769.069664062277	690.022817365879	813.899696433577
EHI_011510A	46.048070171838	36.4595988888783	50.9869076871339	43.1278371751488
EHI_011530A	31.4474625563772	27.3446991666587	20.3947630748536	18.7993136404495
EHI_011550A	55.0330594736601	69.5011103819243	61.8641146603892	63.0329927944482
EHI_011660A	5.61561831363878	18.2297994444392	7.47807979411298	25.4343655135493
EHI_011790A	4.49249465091103	5.69681232638724	8.83773066576988	8.84673583079976
EHI_011800A	17.9699786036441	13.6723495833294	11.5570324090837	7.74089385194979
EHI_011810A	16.8468549409164	26.2053367013813	18.3552867673682	14.3759457250496
EHI_011830A	59.5255541245711	115.075608993022	72.7413216336444	136.018563398546
EHI_011840A	11.2312366272776	5.69681232638724	7.47807979411298	1.10584197884997
EHI_011850A	169.591673071891	149.256482951346	125.767705628264	152.606193081296
EHI_011870A	475.081309333841	468.277973229031	492.873440975628	709.95055042168
EHI_011880A	25.8318442427384	27.3446991666587	27.8728428689666	36.492785302049
EHI_011890A	25.8318442427384	21.6478868402715	29.9123191764519	15.4817877038996
EHI_011900A	19.0931022663719	14.8117120486068	14.956159588226	9.95257780964972
EHI_011910A	30.3243388936494	6.83617479166468	48.2676059438201	37.598627280899
EHI_011920A	180.822909699169	172.043732256895	171.995835264599	159.241244954396
EHI_011940A	56.1561831363878	50.1319484722077	57.7851620454185	56.3979409213484
EHI_011950A	432.402610150186	371.432163680448	288.245984791264	251.026129198943
EHI_011960A	7.8618656390943	9.11489972221958	11.5570324090837	1.10584197884997
