CDC5_1	CDC5_2	pEhEx_1	pEhEx_2
EHI_003930A	73.3659640397227	172.781953458708	88.4775531308779	170.867991382564
EHI_003940A	7056.23361282047	8990.86931470763	8282.01563029473	10087.5399356966
EHI_003950A	20.9617040113493	15.5193371370097	15.4997173367961	9.49266618792024
EHI_004170A	547.624517296501	489.376431053706	734.299108830717	1228.7729009919
EHI_004190A	47.163834025536	42.4195215078266	29.0619700064927	26.3685171886673
EHI_004200A	74411.4290272887	63140.9404531619	39733.5253928769	61012.529811826
EHI_004230A	172.934058093632	281.417313417776	413.325795647897	572.724193337854
EHI_004350A	6.55053250354667	46.5580114110291	52.3115460116869	76.9960701909086
EHI_004370A	345.868116187264	190.370535547319	212.475291825247	270.013616011954
EHI_004380A	459.847381748976	363.152489006027	427.533869873293	454.593236332625
EHI_004400A	132.320756571643	126.223942047679	150.476422478062	239.426136073099
EHI_004430A	58.95479253192	0	51.0199029002873	64.3391819403483
EHI_004440A	0	168.643463555506	121.41445247157	102.309846692029
EHI_004470A	13.1010650070933	13.4500921854084	11.6247880025971	5.27370343773347
EHI_004490A	374.690459202869	265.897976280766	263.495194725534	564.286267837481
EHI_004510A	6.55053250354667	8.27697980640518	7.74985866839807	2.10948137509339
EHI_004530A	144.111715078027	164.504973652303	70.3945495712824	66.4486633154417
EHI_004550A	3097.09176767686	2259.61548714861	1652.01153948019	3733.78203391529
EHI_004560A	11.790958506384	3.10386742740194	10.9789664468973	13.711628938107
EHI_004570A	85.1569225461067	100.358380152663	110.435486024672	91.7624398165623
EHI_004580A	20.9617040113493	17.588582088611	16.145538892496	25.3137765011206
EHI_004590A	31.442556017024	23.7963169434149	30.9994346735923	32.6969613139475
EHI_004600A	381.240991706416	519.380482851925	584.468507908354	911.295954040343
EHI_004610A	52.4042600283733	74.4928182576466	89.1233746865777	110.747772192403
EHI_004640A	120.529798065259	141.743279184689	123.351917138669	97.0361432542958
EHI_004750A	272.502152147541	318.6637225466	305.473595846024	317.476946951555
EHI_004760A	569.89632780856	458.337756779687	475.970486550781	618.078042902362
EHI_004770A	315.735666670949	316.594477594998	268.661767171133	265.794653261767
EHI_004780A	169.003738591504	200.716760305326	195.683931377051	159.265843819551
EHI_004790A	3230.72263074922	4345.41439836272	4084.82133980148	5100.72596497581
EHI_004800A	110.048946059584	120.016207192875	106.560556690473	66.4486633154417
EHI_004810A	620.990481336224	901.156176422364	698.133101711526	753.084850908339
EHI_004820A	212.237253114912	186.232045644117	171.788533816157	213.057618884432
EHI_004830A	159.832993086539	154.158748894297	136.914169808366	165.594287944831
EHI_004840A	672.084634863888	721.131865633051	944.836935988864	1575.78258719476
EHI_004850A	17.0313845092213	9.31160228220583	12.9164311139968	6.32844412528016
EHI_004860A	262.021300141867	193.474402974721	457.887482991186	454.593236332625
EHI_004870A	11.790958506384	12.4154697096078	19.3746466709952	11.6021475630136
EHI_004880A	197.826081607109	181.058933265113	306.119417401724	523.15138102316
EHI_004900A	44.5436210241173	33.1079192256207	25.8328622279936	44.2991088769611
EHI_004930A	72.0558575390133	66.2158384512415	67.1654417927832	81.2150329410954
EHI_004940A	98.2579875532	97.2545127252609	105.914735134774	122.349919755416
EHI_004960A	178.174484096469	166.574218603904	147.893136255263	142.389992818804
EHI_004970A	585.617605817072	382.81031604624	412.034152536497	259.466209136487
EHI_004980A	11.790958506384	10.3462247580065	14.8538957810963	14.7663696256537
EHI_004990A	40.6133015219893	38.281031604624	36.166007119191	62.2297005652549
EHI_005000A	18.3414910099307	13.4500921854084	23.895397560894	40.0801461267743
EHI_005010A	49.7840470269547	68.2850834028427	127.872668028568	200.400730633872
EHI_005020A	491.289937766	489.376431053706	1013.93984244875	1697.07776626263
EHI_005030A	1.31010650070933	6.20773485480389	9.68732333549758	25.3137765011206
EHI_005040A	10.4808520056747	10.3462247580065	9.68732333549758	18.9853323758405
EHI_005060A	389.101630710672	332.113814732008	470.803914105182	844.847290724901
EHI_005070A	43.233514523408	49.6618788384311	112.372950691772	162.430065882191
EHI_005080A	31.442556017024	62.0773485480389	53.6031891230866	61.1749598777082
EHI_005100A	40.6133015219893	33.1079192256207	69.7487280155826	90.7076991290156
EHI_005120A	14.4111715078027	12.4154697096078	9.04150177979774	9.49266618792024
EHI_005130A	93.0175615503627	104.496870055865	91.7066609093771	91.7624398165623
EHI_005140A	376.000565703579	433.506817360471	229.266652273443	429.279459831504
EHI_005150A	970.788917025616	1318.10903417003	1766.96777639476	1843.68672183162
EHI_005260A	14.4111715078027	13.4500921854084	4.52075088989887	7.38318481282685
EHI_005460A	3625.06468746273	2873.1466152984	2144.12756492346	2521.88498392414
EHI_005657A	11.790958506384	18.6232045644117	7.74985866839807	14.7663696256537
EHI_005860A	27.512236514896	21.7270719918136	25.8328622279936	28.4779985637607
EHI_005870A	277.742578150379	319.6983450224	244.766369610239	338.571760702489
EHI_005890A	18108.2920528044	19288.4668163515	12525.7090727984	12977.5294195745
EHI_005900A	31.442556017024	19.6578270402123	32.2910777849919	35.8611833765876
EHI_005910A	288.223430156053	427.299082505668	339.702138298115	274.23257876214
EHI_005940A	52.4042600283733	93.1160228220583	88.4775531308779	40.0801461267743
EHI_005950A	123.150011066677	152.089503942695	200.20468226695	272.123097387047
EHI_005960A	20.9617040113493	19.6578270402123	23.2495760051942	54.8465157524281
EHI_005970A	15257.5003072609	11989.2052495779	8196.12136338665	8198.49936430045
EHI_006010A	137.56118257448	129.327809475081	131.747597362767	130.78784525579
EHI_006020A	10.4808520056747	10.3462247580065	10.9789664468973	3.16422206264008
EHI_006030A	45.8537275248267	66.2158384512415	77.4985866839806	64.3391819403483
EHI_006040A	43.233514523408	12.4154697096078	21.3121113380947	12.6568882505603
EHI_006050A	248.920235134773	182.093555740914	170.496890704757	165.594287944831
EHI_006060A	19.65159751064	16.5539596128104	21.3121113380947	30.5874799388541
EHI_006070A	1713.61930292781	1795.06999551412	1683.65679570948	1996.62412152589
EHI_006130A	22.2718105120587	32.0732967498201	32.9368993406918	34.8064426890409
EHI_006150A	64.1952185347573	56.9042361690356	33.5827208963916	27.423257876214
EHI_006160A	78.60639004256	37.2464091288233	105.914735134774	86.4887363788288
EHI_006170A	78.60639004256	84.8390430156531	161.45538892496	353.338130328142
EHI_006190A	99.5680940539093	127.25856452348	91.7066609093771	97.0361432542958
EHI_006200A	77.2962835418507	68.2850834028427	38.7492933419903	0
EHI_006550A	68.1255380368853	77.5966856850486	67.1654417927832	62.2297005652549
EHI_006670A	2363.43212727964	1824.03942483654	1732.09341238697	1524.10029350497
EHI_006680A	28.8223430156053	43.4541439836272	51.6657244559871	63.2844412528016
EHI_006690A	2.62021300141867	6.20773485480389	7.74985866839807	8.43792550037355
EHI_006700A	14.4111715078027	17.588582088611	26.4786837836934	26.3685171886673
EHI_006710A	14.4111715078027	11.3808472338071	18.0830035595955	18.9853323758405
EHI_006720A	32.7526625177333	33.1079192256207	29.7077915621926	35.8611833765876
EHI_006730A	78.60639004256	83.8044205398525	52.3115460116869	41.134886814321
EHI_006740A	18.3414910099307	12.4154697096078	11.6247880025971	6.32844412528016
EHI_006760A	10.4808520056747	16.5539596128104	9.68732333549758	5.27370343773347
EHI_006810A	256.780874139029	238.99779190995	451.429267434187	631.789671840469
EHI_006830A	158.522886585829	139.674034233087	125.935203361469	83.3245143161888
EHI_006840A	241.059596130517	172.781953458708	336.473030519616	624.406487027642
EHI_006850A	28.8223430156053	32.0732967498201	39.3951148976902	110.747772192403
EHI_006860A	7825.26612873685	14899.5982740051	12184.0694698332	14869.7342130333
EHI_006880A	47.163834025536	50.6965013142317	68.4570849041829	67.5034040029884
EHI_006885A	124.460117567387	107.600737483267	67.8112633484831	4.21896275018677
EHI_006900A	155.902673584411	152.089503942695	228.620830717743	323.805391076835
EHI_006920A	27.512236514896	36.2117866530227	30.3536131178924	25.3137765011206
EHI_006930A	140.181395575899	122.085452144476	113.664593803172	102.309846692029
EHI_006940A	68.1255380368853	70.354328354444	131.747597362767	196.181767883685
EHI_006960A	3.930319502128	4.13848990320259	16.145538892496	23.2042951260273
EHI_006970A	3.930319502128	2.0692449516013	9.68732333549758	13.711628938107
EHI_006980A	2675.23747444846	4598.89690493388	4655.08177348444	6902.22305930556
EHI_007000A	100.878200554619	203.820627732728	169.205247593358	160.320584507097
EHI_007020A	23.581917012768	23.7963169434149	20.6662897823948	16.8758510007471
EHI_007030A	45.8537275248267	74.4928182576466	90.4150177979774	87.5434770663755
EHI_007140A	18.3414910099307	24.8309394192155	29.0619700064927	43.2443681894144
EHI_007150A	144.111715078027	184.162800692515	145.309850032464	157.156362444457
EHI_007260A	2.62021300141867	4.13848990320259	11.6247880025971	26.3685171886673
EHI_007270A	15.721278008512	10.3462247580065	18.7288251152953	12.6568882505603
EHI_007310A	49.7840470269547	51.7311237900324	43.2700442318892	55.9012564399747
EHI_007320A	15.721278008512	23.7963169434149	24.5412191165939	58.0107378150681
EHI_007330A	1033.67402905966	1509.51419219314	1409.18263453705	1865.8362762701
EHI_007340A	9.17074550496533	2.0692449516013	10.3331448911974	15.8211103132004
EHI_007350A	6642.23995859632	6681.59194872058	4760.99650861921	5246.28017985725
EHI_007360A	212.237253114912	200.716760305326	178.892570928855	150.827918319177
EHI_007460A	58.95479253192	75.5274407334473	114.956236914571	99.1456246293892
EHI_007480A	176.86437759576	197.612892877924	155.642994923661	186.689101695765
EHI_007490A	15.721278008512	20.692449516013	17.4371820038956	29.5327392513074
EHI_007500A	148.042034580155	137.604789281486	127.872668028568	106.528809442216
EHI_007510A	54048.4436867635	47162.2309368967	24033.6033738138	16475.0495394794
EHI_007620A	13394.5288632522	11025.9717246075	5727.79137750187	3958.44180036274
EHI_007630A	134.940969573061	165.539596128104	121.41445247157	50.6275530022413
EHI_007640A	27.512236514896	46.5580114110291	9.68732333549758	36.9159240641343
EHI_007770A	617.060161834096	847.35580768073	666.487845482234	475.688050083559
EHI_007920A	60.2648990326293	48.6272563626304	53.6031891230866	47.4633309396012
EHI_007930A	62.885112034048	61.0427260722382	129.810132695668	196.181767883685
EHI_007940A	182.104803598597	257.620996474361	570.906255238657	668.705595904604
EHI_007950A	11.790958506384	9.31160228220583	8.3956802240979	6.32844412528016
EHI_007970A	30.1324495163147	25.8655618950162	27.7703268950931	35.8611833765876
EHI_007980A	22.2718105120587	16.5539596128104	8.3956802240979	33.7517020014942
EHI_007990A	78.60639004256	62.0773485480389	59.4155831243852	56.9559971275214
EHI_008000A	11.790958506384	11.3808472338071	10.3331448911974	7.38318481282685
EHI_008010A	17767.66436262	15431.3942265667	12126.5913513759	11358.5024641903
EHI_008020A	15.721278008512	20.692449516013	5.81239400129855	14.7663696256537
EHI_008030A	99.5680940539093	85.8736654914538	90.4150177979774	103.364587379576
EHI_008040A	20.9617040113493	27.9348068466175	34.2285424520915	53.7917750648814
EHI_008080A	24.8920235134773	10.3462247580065	12.2706095582969	16.8758510007471
EHI_008090A	233.198957126261	255.55175152276	340.347959853815	363.885537203609
EHI_008100A	15.721278008512	14.4847146612091	16.145538892496	13.711628938107
EHI_008110A	6.55053250354667	8.27697980640518	10.9789664468973	16.8758510007471
EHI_008120A	82.536709544688	63.1119710238395	83.3109806852792	70.6676260656285
EHI_008130A	111.359052560293	58.9734811206369	41.3325795647897	8.43792550037355
EHI_008150A	28.8223430156053	27.9348068466175	27.1245053393932	25.3137765011206
EHI_008200A	192.585655604272	201.751382781126	295.140450954826	376.54242545417
EHI_008210A	1721.47994193206	1745.40811667569	1955.54767065911	1981.85775190024
EHI_008220A	17.0313845092213	30.0040517982188	33.5827208963916	22.1495544384806
EHI_008230A	123.150011066677	107.600737483267	186.642429597253	184.579620320671
EHI_008240A	23.581917012768	22.7616944676142	22.6037544494944	24.2590358135739
EHI_008370A	23.581917012768	24.8309394192155	27.7703268950931	20.0400730633872
EHI_008380A	142.801608577317	133.466299378284	144.018206921064	237.316654698006
EHI_008390A	74.676070540432	148.985636515293	100.102341133475	102.309846692029
EHI_008420A	284.293110653925	196.578270402123	151.122244033762	61.1749598777082
EHI_008450A	123.150011066677	206.92449516013	154.997173367961	193.017545821045
EHI_008470A	85.1569225461067	159.3318612733	224.100079827844	357.557093078329
EHI_008600A	18.3414910099307	32.0732967498201	21.3121113380947	29.5327392513074
EHI_008610A	48.4739405262453	26.9001843708168	20.020468226695	12.6568882505603
EHI_008620A	16625.2514940014	16420.4933134321	12807.9330926392	16966.5586998761
EHI_008630A	239.749489629808	322.802212449802	112.372950691772	260.520949824033
EHI_008650A	38028.4613960898	30799.6764821095	24820.2140286562	38788.0887845296
EHI_008660A	79.9164965432693	64.1465934996402	67.8112633484831	85.4339956912822
EHI_008680A	7.860639004256	8.27697980640518	7.74985866839807	4.21896275018677
EHI_008690A	9.17074550496533	9.31160228220583	7.10403711269823	5.27370343773347
EHI_008710A	41.9234080226987	86.9082879672544	82.6651591295794	68.5581446905351
EHI_008720A	11.790958506384	12.4154697096078	12.2706095582969	11.6021475630136
EHI_008730A	204.376614110656	379.706448618838	374.576502305907	341.735982765129
EHI_008740A	14.4111715078027	14.4847146612091	12.9164311139968	15.8211103132004
EHI_008750A	5.24042600283733	14.4847146612091	9.68732333549758	7.38318481282685
EHI_008760A	9.17074550496533	9.31160228220583	12.9164311139968	5.27370343773347
EHI_008770A	455.917062246848	466.614736586092	457.887482991186	364.940277891156
EHI_008780A	14.4111715078027	15.5193371370097	9.68732333549758	6.32844412528016
EHI_008790A	77.2962835418507	73.458195781846	80.08187290678	61.1749598777082
EHI_009020A	17.0313845092213	13.4500921854084	10.9789664468973	8.43792550037355
EHI_009030A	83.8468160453973	70.354328354444	79.4360513510802	65.393922627895
EHI_009240A	100.878200554619	87.9429104430551	143.372385365364	218.331322322166
EHI_009260A	448.056423242592	607.32339329498	694.258172377327	695.074113093271
EHI_009370A	26.2021300141867	26.9001843708168	24.5412191165939	8.43792550037355
EHI_009380A	242.369702631227	236.928546958348	271.890874949632	368.104499953796
EHI_009390A	17.0313845092213	16.5539596128104	13.5622526696966	10.5474068754669
EHI_009405A	434.955358235499	337.286927111011	308.702703624523	563.231527149934
EHI_009410A	75.9861770411413	64.1465934996402	68.4570849041829	75.9413295033619
EHI_009440A	15.721278008512	9.31160228220583	10.3331448911974	5.27370343773347
EHI_009450A	43.233514523408	28.9694293224181	36.8118286748908	33.7517020014942
EHI_009460A	13.1010650070933	14.4847146612091	7.74985866839807	12.6568882505603
EHI_009470A	1158.13414662705	791.486193987495	591.572545021052	772.07018328418
EHI_009490A	0	32.0732967498201	112.372950691772	130.78784525579
EHI_009500A	1933.71719504698	2003.02911315005	1355.57944541396	479.907012833745
EHI_009510A	40.6133015219893	37.2464091288233	41.9784011204895	37.970664751681
EHI_009520A	18.3414910099307	15.5193371370097	14.8538957810963	8.43792550037355
EHI_009530A	7894.70177327444	13060.0395120316	10660.5764199372	14248.4919480683
EHI_009540A	98.2579875532	126.223942047679	78.1444082396805	75.9413295033619
EHI_009560A	28.8223430156053	25.8655618950162	41.9784011204895	35.8611833765876
EHI_009570A	87.7771355475253	140.708656708888	62.6446909028844	122.349919755416
EHI_009590A	19.65159751064	67.2504609270421	29.0619700064927	46.4085902520545
EHI_009610A	154.592567083701	159.3318612733	167.913604481958	90.7076991290156
EHI_009620A	250.230341635483	127.25856452348	255.745336057136	268.958875324407
EHI_009630A	15.721278008512	20.692449516013	15.4997173367961	10.5474068754669
EHI_009640A	40.6133015219893	42.4195215078266	49.0824382331877	80.1602922535487
EHI_009680A	27600.0136504435	23905.9869258498	18422.7056978936	22256.0832479228
EHI_009690A	34.0627690184427	25.8655618950162	20.020468226695	18.9853323758405
EHI_009700A	73.3659640397227	84.8390430156531	64.5821555699839	45.3538495645078
EHI_009800A	20.9617040113493	33.1079192256207	49.7282597888876	35.8611833765876
EHI_009810A	546.314410795792	293.832783127384	850.546988856688	1010.44157866973
EHI_009840A	51.094153527664	33.1079192256207	20.020468226695	45.3538495645078
EHI_009850A	7.860639004256	3.10386742740194	7.10403711269823	4.21896275018677
EHI_009860A	90.397348548944	117.946962241274	87.8317315751781	100.200365316936
EHI_009870A	10162.4961260023	8393.89214617065	6725.58568105812	7476.00199333096
EHI_009880A	14.4111715078027	14.4847146612091	10.3331448911974	7.38318481282685
EHI_009900A	39.30319502128	43.4541439836272	36.8118286748908	10.5474068754669
EHI_009940A	26.2021300141867	30.0040517982188	46.4991520103884	153.992140381817
EHI_009950A	7.860639004256	7.24235733060453	16.145538892496	18.9853323758405
EHI_009990A	24.8920235134773	44.4887664594279	41.9784011204895	37.970664751681
EHI_010010A	75.9861770411413	110.704604910669	98.8106980220753	98.0908839418425
EHI_010020A	125.770224068096	132.431676902483	393.951148976902	1333.19222905902
EHI_010030A	191.275549103563	65.1812159754408	454.658375212687	812.150329410954
EHI_010040A	6.55053250354667	11.3808472338071	7.10403711269823	5.27370343773347
EHI_010050A	15.721278008512	11.3808472338071	8.3956802240979	9.49266618792024
EHI_010060A	702.217084380203	568.007739214556	432.700442318892	482.016494208839
EHI_010070A	491.289937766	436.610684787873	450.783445878487	464.085902520545
EHI_010100A	32.7526625177333	22.7616944676142	15.4997173367961	26.3685171886673
EHI_010255A	18.3414910099307	26.9001843708168	30.9994346735923	15.8211103132004
EHI_010260A	23.581917012768	4.13848990320259	16.145538892496	14.7663696256537
EHI_010290A	195.205868605691	139.674034233087	122.706095582969	120.240438380323
EHI_010300A	28.8223430156053	62.0773485480389	51.0199029002873	62.2297005652549
EHI_010320A	13.1010650070933	8.27697980640518	16.145538892496	8.43792550037355
EHI_010340A	155.902673584411	151.054881466895	155.642994923661	169.813250695018
EHI_010350A	61.5750055333387	41.3848990320259	76.8527651282808	45.3538495645078
EHI_010360A	13.1010650070933	15.5193371370097	12.9164311139968	9.49266618792024
EHI_010510A	382.551098207125	573.180851593559	448.845981211388	467.250124583185
EHI_010520A	9.17074550496533	14.4847146612091	16.7913604481958	13.711628938107
EHI_010530A	394.342056713509	435.576062312073	505.032456557274	535.80826927372
EHI_010540A	5.24042600283733	9.31160228220583	16.145538892496	25.3137765011206
EHI_010560A	35.372875519152	32.0732967498201	52.9573675673868	76.9960701909086
EHI_010570A	1198.74744814904	1034.62247580065	1085.62603513143	1359.56074624769
EHI_010590A	6.55053250354667	10.3462247580065	7.74985866839807	3.16422206264008
EHI_010600A	20.9617040113493	21.7270719918136	24.5412191165939	10.5474068754669
EHI_010620A	66.815431536176	76.5620632092479	95.5815902435761	99.1456246293892
EHI_010650A	4504.14614943869	4958.9455265125	5149.13526359481	6795.69424986335
EHI_010660A	14.4111715078027	14.4847146612091	17.4371820038956	9.49266618792024
EHI_010670A	10.4808520056747	13.4500921854084	12.9164311139968	8.43792550037355
EHI_010690A	13.1010650070933	8.27697980640518	7.10403711269823	3.16422206264008
EHI_010700A	41.9234080226987	31.0386742740194	34.8743640077913	37.970664751681
EHI_010710A	476.878766258197	384.879560997841	470.158092549483	557.957823712201
EHI_010720A	51.094153527664	60.0081035964376	72.9778357940818	56.9559971275214
EHI_010730A	136.251076073771	116.912339765473	100.748162689175	98.0908839418425
EHI_010750A	7.860639004256	8.27697980640518	10.9789664468973	6.32844412528016
EHI_010850A	977.339449529163	628.015842810993	541.198463676465	853.285216225275
EHI_010950A	9.17074550496533	5.17311237900324	10.9789664468973	14.7663696256537
EHI_011190A	9.17074550496533	4.13848990320259	7.10403711269823	6.32844412528016
EHI_011210A	67452.1432955207	238780.521190031	185902.318094421	157724.867675045
EHI_011220A	19.65159751064	32.0732967498201	31.6452562292921	12.6568882505603
EHI_011370A	61.5750055333387	45.5233889352285	59.4155831243852	85.4339956912822
EHI_011390A	65.5053250354667	117.946962241274	129.164311139968	157.156362444457
EHI_011400A	49.7840470269547	14.4847146612091	7.74985866839807	3.16422206264008
EHI_011410A	444.126103740464	649.742914802807	655.508879035336	776.289146034366
EHI_011510A	26.2021300141867	28.9694293224181	48.4366166774879	41.134886814321
EHI_011530A	31.442556017024	28.9694293224181	19.3746466709952	17.9305916882938
EHI_011550A	44.5436210241173	60.0081035964376	58.7697615686853	60.1202191901615
EHI_011660A	19.65159751064	23.7963169434149	7.10403711269823	24.2590358135739
EHI_011790A	3.930319502128	5.17311237900324	8.3956802240979	8.43792550037355
EHI_011800A	30.1324495163147	14.4847146612091	10.9789664468973	7.38318481282685
EHI_011810A	17.0313845092213	17.588582088611	17.4371820038956	13.711628938107
EHI_011830A	69.4356445375947	57.9388586448363	69.1029064598827	129.733104568243
EHI_011840A	13.1010650070933	10.3462247580065	7.10403711269823	1.05474068754669
EHI_011850A	87.7771355475253	145.881769087891	119.47698780447	145.554214881444
EHI_011870A	482.119192261035	379.706448618838	468.220627882383	677.143521404977
EHI_011880A	15.721278008512	4.13848990320259	26.4786837836934	34.8064426890409
EHI_011890A	27.512236514896	26.9001843708168	28.4161484507929	14.7663696256537
EHI_011900A	22.2718105120587	17.588582088611	14.2080742253965	9.49266618792024
EHI_011910A	44.5436210241173	22.7616944676142	45.8533304546886	35.8611833765876
EHI_011920A	49.7840470269547	152.089503942695	163.392853592059	151.882659006724
EHI_011940A	39.30319502128	41.3848990320259	54.8948322344863	53.7917750648814
EHI_011950A	516.181961279477	324.871457401403	273.828339616732	239.426136073099
EHI_011960A	13.1010650070933	10.3462247580065	10.9789664468973	1.05474068754669
EHI_011970A	10.4808520056747	9.31160228220583	12.9164311139968	11.6021475630136
