logFC	AveExpr	t	P.Value	adj.P.Val	B	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_025850A	-0.0411559778930322	8.92228650755783	-0.0268792250229128	0.97930842728245	0.99987725339431	-4.60868883137698	14051	11227	382	14656	7892	1022	1873.3123574793	933.005213089794	60.5126007325694	1297.88582473765	1073.15271403686	88.3404857791289	0.01	UP_pEhEx_DOWN_UmasM
EHI_025860A	0.171734580415988	0.556309845049312	0.25923410950461	0.802934008834688	0.99987725339431	-4.60121126662647	15	24	5	21	8	14	1.99983526881997	1.99448874268772	0.7920497478085	1.85968902289101	1.08783853424923	1.21014364080999	0.01	DOWN_pEhEx_UP_UmasM
EHI_025890A	-0.188886329440673	5.18442206728861	-0.335769181024195	0.746912108979996	0.99987725339431	-4.60504791993742	420	393	135	489	365	315	55.9953875269592	32.6597531615114	21.3853431908295	43.3041872473193	49.6326331251211	27.2282319182247	0.01	UP_pEhEx_DOWN_UmasM
EHI_026310A	-0.183823087969989	3.76692925072368	-0.175265090281876	0.865847352593202	0.99987725339431	-4.60498476052106	333	183	18	250	158	77	44.3963429678034	15.2079766629939	2.8513790921106	22.1391550344168	21.4848110514223	6.65579002445492	0.01	UP_pEhEx_DOWN_UmasM
EHI_026320A	-0.191509638325597	0.52815917894279	-0.219482586498802	0.832554705414286	0.99987725339431	-4.60126327620018	4	16	20	11	7	37	0.533289405018659	1.32965916179181	3.168198991234	0.974122821514339	0.951858717468075	3.19823676499782	0.01	UP_pEhEx_DOWN_UmasM
EHI_026330A	-0.329918635187856	3.08125421297022	-0.299887576775462	0.772996928609099	0.99987725339431	-4.60355644751672	139	193	8	191	82	55	18.5318068243984	16.0390136391138	1.2672795964936	16.9143144462944	11.1503449760546	4.75413573175351	0.01	UP_pEhEx_DOWN_UmasM
EHI_026340A	0.0583913271111824	11.1348628958935	0.0770073368511645	0.940778656149507	0.99987725339431	-4.60974974549781	16665	11254	37405	16396	14288	43056	2221.81698365899	935.249012925317	5925.32416335539	1451.97434377719	1942.87962216912	3721.71032847962	0.01	DOWN_pEhEx_UP_UmasM
EHI_026350A	0.481000749801158	1.44629045941789	0.667512265820275	0.52589196223565	0.99987725339431	-4.59924192838498	15	34	36	17	12	52	1.99983526881997	2.82552571880761	5.7027581842212	1.50546254234034	1.63175780137384	4.49481923729423	0.01	DOWN_pEhEx_UP_UmasM
EHI_026360A	-1.50789673565822	2.23709046846635	-2.25495158285949	0.0588751025511127	0.99987725339431	-4.57512135647332	10	42	27	57	78	108	1.33322351254665	3.49035529970351	4.2770686381659	5.04772734784703	10.60642570893	9.33539380053417	0.01	UP_pEhEx_DOWN_UmasM
EHI_026370A	-0.593247558229347	0.249857337090398	-0.587859820942026	0.575144358497937	0.99987725339431	-4.59866055689095	10	25	1	24	18	8	1.33322351254665	2.07759244029971	0.1584099495617	2.12535888330401	2.44763670206077	0.69151065189142	0.01	UP_pEhEx_DOWN_UmasM
EHI_026390A	0.0621769825216735	2.01336496225984	0.0742404462113577	0.942901945483051	0.99987725339431	-4.60339935747672	27	22	67	28	22	88	3.59970348387595	1.82828134746374	10.6134666206339	2.47958536385468	2.99155596918538	7.60661717080562	0.01	DOWN_pEhEx_UP_UmasM
EHI_026410A	-0.0123633935508802	11.9799697576411	-0.022766068393884	0.982474045078885	0.99987725339431	-4.61036160810314	35983	25166	41486	38074	28311	58727	4797.3381651966	2091.3876541033	6571.79516751668	3371.70475512154	3849.72459289124	5076.29325670343	0.01	UP_pEhEx_DOWN_UmasM
EHI_026420A	0.430020506154777	2.18970318845161	0.353330324524059	0.734271730592617	0.99987725339431	-4.60241840553609	16	38	140	21	13	190	2.13315762007464	3.15794050925556	22.177392938638	1.85968902289101	1.767737618155	16.4233779824212	0.01	DOWN_pEhEx_UP_UmasM
EHI_026430A	-0.0558067202210448	2.93662659124455	-0.0499566112111475	0.961556488451006	0.99987725339431	-4.60430613508043	22	45	255	62	32	207	2.93309172760263	3.73966639253948	40.3945371382335	5.49051044853537	4.35135413699692	17.8928381176905	0.01	UP_pEhEx_DOWN_UmasM
EHI_026440A	-0.499233274457299	5.19891427703288	-0.524160531258672	0.61639469475849	0.99987725339431	-4.60306279657089	341	759	63	760	611	175	45.4629217778407	63.0757064874992	9.9798268223871	67.3030313046271	83.0836680532849	15.1267955101248	0.01	UP_pEhEx_DOWN_UmasM
EHI_026450A	-0.639193933657879	2.82799329276538	-0.854873959401539	0.420992328891696	0.99987725339431	-4.59739632717267	78	95	13	113	90	67	10.3991433978639	7.8948512731389	2.0593293443021	10.0068980755564	12.2381835103038	5.79140170959064	0.01	UP_pEhEx_DOWN_UmasM
EHI_026470A	-0.31092025957806	3.57734089727182	-0.238301793098967	0.818491865349343	0.99987725339431	-4.60445598559298	241	280	9	332	149	49	32.1306866523742	23.2690353313568	1.4256895460553	29.4007978857055	20.2609927003919	4.23550274283495	0.01	UP_pEhEx_DOWN_UmasM
EHI_026480A	-0.346376730236536	5.98632735194936	-0.713130515058564	0.498907209150338	0.99987725339431	-4.60047858503331	475	509	418	593	588	1003	63.3281168459658	42.2997820845021	66.2153589167906	52.5140757416367	79.9561322673183	86.6981479808868	0.01	UP_pEhEx_DOWN_UmasM
EHI_026490A	-0.014302437190514	2.17791226205426	-0.0201539296085968	0.984484611019744	0.99987725339431	-4.60358445725747	50	80	12	75	34	35	6.66611756273324	6.64829580895907	1.9009193947404	6.64174651032504	4.62331377055922	3.02535910202496	0.01	UP_pEhEx_DOWN_UmasM
EHI_027030A	-0.259589997422298	0.279126961385942	-0.217412466622737	0.834105754539751	0.99987725339431	-4.60080450573132	2	8	47	13	4	28	0.26664470250933	0.664829580895907	7.4452676293999	1.15123606178967	0.543919267124615	2.42028728161997	0.01	UP_pEhEx_DOWN_UmasM
EHI_027340A	1.96645797934434	-0.73044676056002	1.17307143300965	0.27924077376595	0.99987725339431	-4.59400293175523	3	9	34	0	1	30	0.399967053763994	0.747933278507896	5.3859382850978	0	0.135979816781154	2.59316494459283	0.01	DOWN_pEhEx_UP_UmasM
EHI_027360A	-0.442373137787622	0.33477157941909	-0.55919637137388	0.593508100132417	0.99987725339431	-4.59910112687555	4	13	12	10	8	32	0.533289405018659	1.08034806895585	1.9009193947404	0.885566201376672	1.08783853424923	2.76604260756568	0.01	UP_pEhEx_DOWN_UmasM
EHI_027370A	0.197920322568498	2.92819007234328	0.315781619644072	0.761401167995794	0.99987725339431	-4.60329390819045	30	140	71	69	46	107	3.99967053763994	11.6345176656784	11.2471064188807	6.11040678949904	6.25507157193307	9.24895496904774	0.01	DOWN_pEhEx_UP_UmasM
EHI_027380A	-0.0815181879844063	6.85876957091436	-0.0679077366312275	0.947763460826034	0.99987725339431	-4.60704031881573	1782	3322	132	2708	1511	416	237.580429935813	276.070483467025	20.9101133421444	239.811327332803	205.465503156323	35.9585538983538	0.01	UP_pEhEx_DOWN_UmasM
EHI_027490A	0.203145564363059	4.18725627435672	0.281064142497812	0.78681054946104	0.99987725339431	-4.60488314341512	110	169	238	224	55	359	14.6654586380131	14.044524896426	37.7015679956846	19.8366829108375	7.47888992296345	31.0315405036275	0.01	DOWN_pEhEx_UP_UmasM
EHI_027500A	1.35541481095854	4.20564796844409	0.730271568703306	0.489004279486625	0.99987725339431	-4.59976818060049	54	164	1798	59	16	1364	7.1994069677519	13.6290064083661	284.821089311936	5.22484058812236	2.17567706849846	117.902566147487	0.01	DOWN_pEhEx_UP_UmasM
EHI_027520A	-0.712613308237221	2.89330514436382	-0.991640141990723	0.354497778789567	0.99987725339431	-4.59532629145474	25	176	23	112	90	85	3.33305878136662	14.62625077971	3.6434288399191	9.91834145541873	12.2381835103038	7.34730067634634	0.01	UP_pEhEx_DOWN_UmasM
EHI_027530A	-0.143254148521256	2.88600376742438	-0.159588486640119	0.877725220391332	0.99987725339431	-4.60401425762228	26	52	150	59	39	181	3.46638113262128	4.3213922758234	23.761492434255	5.22484058812236	5.30321285446499	15.6454284990434	0.01	UP_pEhEx_DOWN_UmasM
EHI_027550A	-0.822469867219833	2.57741926818372	-1.03765050029732	0.334038095302303	0.99987725339431	-4.59460284440127	32	143	10	97	72	71	4.26631524014927	11.8838287585143	1.584099495617	8.58999215335372	9.79054680824306	6.13715703553635	0.01	UP_pEhEx_DOWN_UmasM
EHI_027570A	0.320843063524261	9.79266944768926	0.363346085610571	0.727101541748987	0.99987725339431	-4.60709593507536	6889	4059	20282	6686	4080	17215	918.457677793386	337.317908607061	3212.8705970104	592.089562240443	554.797652467107	1488.04448403885	0.01	DOWN_pEhEx_UP_UmasM
EHI_027580A	0.254346160528337	0.146942770042796	0.235447025037595	0.820620657528344	0.99987725339431	-4.60044441834622	4	12	22	8	2	37	0.533289405018659	0.997244371343861	3.4850188903574	0.708452961101338	0.271959633562307	3.19823676499782	0.01	DOWN_pEhEx_UP_UmasM
EHI_027600A	-0.236221463136571	5.79413800252217	-0.349918855032147	0.736720522720672	0.99987725339431	-4.60505464416074	417	988	183	1026	614	334	55.5954204731952	82.1064532406445	28.9890207697911	90.8590922612465	83.4916075036283	28.8705697164668	0.01	UP_pEhEx_DOWN_UmasM
EHI_027610A	-0.562944220102119	6.32838444346406	-0.788578523719428	0.456302402493829	0.99987725339431	-4.59926356188305	179	1043	876	1143	797	984	23.864700874585	86.6771566093039	138.767115816049	101.220216817354	108.375913974579	85.0558101826447	0.01	UP_pEhEx_DOWN_UmasM
EHI_027620A	0.0527030583864846	-0.284835163730027	0.063797901088751	0.950919805174534	0.99987725339431	-4.59981472486914	7	11	3	14	8	4	0.933256458782654	0.914140673731872	0.4752298486851	1.23979268192734	1.08783853424923	0.34575532594571	0.01	DOWN_pEhEx_UP_UmasM
EHI_027640A	0.364241766466805	6.59036274202824	0.433397702788401	0.677804588436421	0.99987725339431	-4.60447286612952	398	821	2319	692	491	1695	53.0622957993566	68.2281357394425	367.352673033582	61.2811811352657	66.7660900395464	146.513819369495	0.01	DOWN_pEhEx_UP_UmasM
EHI_027650A	-0.417663497292267	2.66280706671824	-0.834502717892581	0.431628906365524	0.99987725339431	-4.5976378947176	42	60	36	68	57	95	5.59953875269592	4.9862218567193	5.7027581842212	6.02185016936137	7.75084955652576	8.21168899121061	0.01	UP_pEhEx_DOWN_UmasM
EHI_027690A	0.889757857993888	1.27266115482625	0.58883678112168	0.574524288259835	0.99987725339431	-4.59986658522328	7	25	121	10	3	127	0.933256458782654	2.07759244029971	19.1676038969657	0.885566201376672	0.407939450343461	10.9777315987763	0.01	DOWN_pEhEx_UP_UmasM
EHI_027700A	-0.12192661481057	4.75698043137006	-0.250797267136766	0.809193584938701	0.99987725339431	-4.60549859863438	217	249	184	311	157	435	28.9309502222623	20.6928207053851	29.1474307193528	27.5411088628145	21.3488312346411	37.600891696596	0.01	UP_pEhEx_DOWN_UmasM
EHI_027710A	-0.311264595056593	3.19624082577672	-0.370021859948386	0.722338605067881	0.99987725339431	-4.60318542185023	106	171	16	180	92	64	14.1321692329945	14.21073229165	2.5345591929872	15.9401916247801	12.5101431438661	5.53208521513136	0.01	UP_pEhEx_DOWN_UmasM
EHI_027720A	0.0414236396985634	2.66955601172204	0.054559644138727	0.958018125752594	0.99987725339431	-4.60400725675996	99	70	21	108	62	35	13.1989127742118	5.81725883283919	3.3266089407957	9.56411497486806	8.43074864043153	3.02535910202496	0.01	DOWN_pEhEx_UP_UmasM
EHI_027730A	-0.328713799544426	1.26461718232259	-0.409909383576651	0.694161249015946	0.99987725339431	-4.60132362340451	21	44	5	49	24	16	2.79976937634796	3.65656269492749	0.7920497478085	4.33927438674569	3.26351560274769	1.38302130378284	0.01	UP_pEhEx_DOWN_UmasM
EHI_027750A	0.517393667749814	0.784577566433402	0.447668602276008	0.667956244762602	0.99987725339431	-4.60057348775485	12	12	38	9	3	71	1.59986821505598	0.997244371343861	6.0195780833446	0.797009581239005	0.407939450343461	6.13715703553635	0.01	DOWN_pEhEx_UP_UmasM
EHI_027760A	-0.153100972775363	1.27370548378298	-0.279658688113215	0.787845330816891	0.99987725339431	-4.60212757288756	15	25	17	23	19	34	1.99983526881997	2.07759244029971	2.6929691425489	2.03680226316635	2.58361651884192	2.93892027053854	0.01	UP_pEhEx_DOWN_UmasM
EHI_027770A	-0.0230110371170637	1.2213555249181	-0.0417812631320259	0.967843136818109	0.99987725339431	-4.60274111854065	14	33	14	26	14	32	1.86651291756531	2.74242202119562	2.2177392938638	2.30247212357935	1.90371743493615	2.76604260756568	0.01	UP_pEhEx_DOWN_UmasM
EHI_027800A	-0.153855777990585	5.34640713816067	-0.273716459151268	0.792225421396598	0.99987725339431	-4.60556526949587	177	456	404	360	320	655	23.5980561720757	37.8952861110667	63.9976196229268	31.8803832495602	43.5135413699692	56.61743462361	0.01	UP_pEhEx_DOWN_UmasM
EHI_027810A	1.58019490742333	0.233417106241219	0.856781077815988	0.420006273233707	0.99987725339431	-4.59649531629204	22	60	2	39	21	0	2.93309172760263	4.9862218567193	0.3168198991234	3.45370818536902	2.85557615240423	0	0.01	DOWN_pEhEx_UP_UmasM
EHI_028530A	0.0520576256235974	0.688674564621477	0.0851110993541359	0.934562935838888	0.99987725339431	-4.60188422144668	17	21	6	19	11	17	2.2664799713293	1.74517764985176	0.9504596973702	1.68257578261568	1.49577798459269	1.46946013526927	0.01	DOWN_pEhEx_UP_UmasM
EHI_028880A	-0.424655178523667	5.77865318678109	-0.650880743783931	0.535954628621662	0.99987725339431	-4.60142474984069	257	1117	209	1057	572	410	34.2638442724488	92.826830232591	33.1076794583953	93.6043474855142	77.7804551988199	35.4399209094353	0.01	UP_pEhEx_DOWN_UmasM
EHI_028910A	-0.289013290021189	4.16829732818222	-0.474973905007838	0.649308393364039	0.99987725339431	-4.60315003035782	225	186	57	253	184	163	29.9975290322996	15.4572877558298	9.0293671250169	22.4048248948298	25.0202862877323	14.0895295322877	0.01	UP_pEhEx_DOWN_UmasM
EHI_028930A	-0.399422178491913	0.274052922921147	-0.29757564966392	0.774688912838373	0.99987725339431	-4.60030923264564	24	38	0	21	13	12	3.19973643011196	3.15794050925556	0	1.85968902289101	1.767737618155	1.03726597783713	0.01	UP_pEhEx_DOWN_UmasM
EHI_028940A	0.123346537094673	0.681522873001632	0.14886564012317	0.885869436941271	0.99987725339431	-4.60178508690689	10	24	11	29	3	30	1.33322351254665	1.99448874268772	1.7425094451787	2.56814198399235	0.407939450343461	2.59316494459283	0.01	DOWN_pEhEx_UP_UmasM
EHI_028950A	0.0637314397874044	1.80386395726993	0.0707864304243737	0.945553226213771	0.99987725339431	-4.60323091831949	24	30	36	35	8	120	3.19973643011196	2.49311092835965	5.7027581842212	3.09948170481835	1.08783853424923	10.3726597783713	0.01	DOWN_pEhEx_UP_UmasM
EHI_028960A	0.627938592680802	0.347052514016392	0.857738939030555	0.419511649346231	0.99987725339431	-4.59659576242572	11	15	14	12	3	20	1.46654586380131	1.24655546417983	2.2177392938638	1.06267944165201	0.407939450343461	1.72877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_028990A	-0.885931477467521	5.2822624853828	-0.94658388177827	0.375460491467819	0.99987725339431	-4.59626552276356	50	686	384	450	641	493	6.66611756273324	57.009136561824	60.8294206316928	39.8504790619502	87.1630625567195	42.6143439228088	0.01	UP_pEhEx_DOWN_UmasM
EHI_029010A	-0.00213497584884277	1.18753905189943	-0.00305030368275336	0.997651563342582	0.99987725339431	-4.60271892912727	11	43	13	35	8	37	1.46654586380131	3.5734589973155	2.0593293443021	3.09948170481835	1.08783853424923	3.19823676499782	0.01	UP_pEhEx_DOWN_UmasM
EHI_029020A	0.0447444348235442	5.75547307920382	0.0679933182355907	0.947697744834061	0.99987725339431	-4.60654757290004	252	452	826	468	391	785	33.5972325161755	37.5628713206188	130.846618337964	41.4444982244283	53.1681083614311	67.8544827168456	0.01	DOWN_pEhEx_UP_UmasM
EHI_029030A	1.24216265552385	1.43704358417188	0.522849065751203	0.617260575683032	0.99987725339431	-4.60049045424666	17	9	355	21	0	339	2.2664799713293	0.747933278507896	56.2355320944035	1.85968902289101	0	29.3027638738989	0.01	DOWN_pEhEx_UP_UmasM
EHI_029050A	-0.301294915992906	4.04859467218845	-0.53025754719693	0.6123778161803	0.99987725339431	-4.60243695921728	124	281	52	260	128	182	16.5319715555784	23.3521390289687	8.2373173772084	23.0247212357935	17.4054165479877	15.7318673305298	0.01	UP_pEhEx_DOWN_UmasM
EHI_029060A	-0.017986055767898	3.98118431050241	-0.0260512408605712	0.979945640365071	0.99987725339431	-4.60559681466714	66	144	236	140	95	278	8.79927518280788	11.9669324561263	37.3847480965612	12.3979268192734	12.9180825942096	24.0299951532268	0.01	UP_pEhEx_DOWN_UmasM
EHI_029090A	-0.212856826042555	3.79437101619404	-0.236691040139424	0.819692798445764	0.99987725339431	-4.60472589528844	239	171	28	253	181	72	31.8640419498649	14.21073229165	4.4354785877276	22.4048248948298	24.6123468373888	6.22359586702278	0.01	UP_pEhEx_DOWN_UmasM
EHI_029100A	0.476739515414956	-0.755343031233058	0.45432135174105	0.6633888981899	0.99987725339431	-4.59805387009813	9	11	1	10	5	2	1.19990116129198	0.914140673731872	0.1584099495617	0.885566201376672	0.679899083905768	0.172877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_029200A	-0.526229891873765	1.95456295088219	-0.868690510874856	0.413886302695652	0.99987725339431	-4.59699706677408	18	32	32	40	29	79	2.39980232258397	2.65931832358363	5.0691183859744	3.54226480550669	3.94341468665346	6.82866768742777	0.01	UP_pEhEx_DOWN_UmasM
EHI_029210A	-0.301750890518225	3.41162696438828	-0.417519239308549	0.688842212833731	0.99987725339431	-4.60300886915314	28	201	85	90	91	195	3.73302583513061	16.7038432200097	13.4648457127445	7.97009581239005	12.374163327085	16.8555721398534	0.01	UP_pEhEx_DOWN_UmasM
EHI_029230A	0.419988687582396	2.10425508629693	0.51130768669909	0.624908710271702	0.99987725339431	-4.60112419469321	16	67	63	23	22	92	2.13315762007464	5.56794774000322	9.9798268223871	2.03680226316635	2.99155596918538	7.95237249675133	0.01	DOWN_pEhEx_UP_UmasM
EHI_029370A	0.37686759845856	6.4595479713792	0.343627694069305	0.741244989924897	0.99987725339431	-4.60530162961144	391	456	3312	505	422	2011	52.1290393405739	37.8952861110667	524.65375294835	44.7210931695219	57.3834826816468	173.828490119206	0.01	DOWN_pEhEx_UP_UmasM
EHI_029530A	-0.562422790453827	7.99461225616462	-0.528614829172427	0.61345868517182	0.99987725339431	-4.60412078617749	2826	5541	321	5867	4382	1163	376.768964645683	460.477588468028	50.8495938093057	519.561690347693	595.863557135015	100.528361018715	0.01	UP_pEhEx_DOWN_UmasM
EHI_029540A	-0.344665418649066	0.260987494907301	-0.243914085519443	0.814311598528067	0.99987725339431	-4.6006915087696	6	6	24	12	1	83	0.799934107527989	0.49862218567193	3.8018387894808	1.06267944165201	0.135979816781154	7.17442301337348	0.01	UP_pEhEx_DOWN_UmasM
EHI_029550A	-0.407993050233947	1.01691174958191	-0.304575059033141	0.769570465600671	0.99987725339431	-4.60167908542039	19	4	42	12	7	107	2.53312467383863	0.332414790447954	6.6532178815914	1.06267944165201	0.951858717468075	9.24895496904774	0.01	UP_pEhEx_DOWN_UmasM
EHI_029560A	0.116076714249893	3.42381215397839	0.115988326960067	0.910928388195272	0.99987725339431	-4.60477080686779	24	136	243	58	71	245	3.19973643011196	11.3021028752304	38.4936177434931	5.1362839679847	9.65456699146191	21.1775137141747	0.01	DOWN_pEhEx_UP_UmasM
EHI_029570A	-0.331134737778528	3.25409758792786	-0.665073668032269	0.527359963774937	0.99987725339431	-4.60018508500703	58	114	51	118	101	99	7.73269637277056	9.47382152776668	8.0789074276467	10.4496811762447	13.7339614948965	8.55744431715632	0.01	UP_pEhEx_DOWN_UmasM
EHI_029600A	0.615000511579779	2.45584989828299	0.320334015013445	0.758091820206945	0.99987725339431	-4.60282920127836	306	119	4	185	108	4	40.7966394839274	9.88934001582662	0.6336397982468	16.3829747254684	14.6858202123646	0.34575532594571	0.01	DOWN_pEhEx_UP_UmasM
EHI_029610A	-0.523672717820452	2.51224918041123	-0.507958737017889	0.627137333332572	0.99987725339431	-4.60142965954063	144	63	6	62	64	78	19.1984185806717	5.23553294955527	0.9504596973702	5.49051044853537	8.70270827399383	6.74222885594135	0.01	UP_pEhEx_DOWN_UmasM
EHI_029620A	-0.54396335195291	5.40126351322783	-0.646524791640787	0.538609703750008	0.99987725339431	-4.6014324745602	450	738	72	785	574	286	59.9950580645992	61.3305288376474	11.4055163684424	69.5169468080688	78.0524148323822	24.7215058051183	0.01	UP_pEhEx_DOWN_UmasM
EHI_029720A	-0.704850173807508	1.84727669143018	-0.63913170270664	0.543134475815901	0.99987725339431	-4.59970700309929	47	71	3	81	54	22	6.26615050896925	5.90036253045118	0.4752298486851	7.17308623115104	7.3429101061823	1.90165429270141	0.01	UP_pEhEx_DOWN_UmasM
EHI_029930A	-1.84643511380638	-0.164866025375187	-1.05355054856982	0.327188111220559	0.99987725339431	-4.59469768015719	4	0	52	12	4	41	0.533289405018659	0	8.2373173772084	1.06267944165201	0.543919267124615	3.54399209094353	0.01	UP_pEhEx_DOWN_UmasM
EHI_030060A	0.222332894189433	2.12744028928935	0.283693890110106	0.784875611197687	0.99987725339431	-4.6027876384945	17	66	52	45	14	94	2.2664799713293	5.48484404239123	8.2373173772084	3.98504790619502	1.90371743493615	8.12525015972419	0.01	DOWN_pEhEx_UP_UmasM
EHI_030070A	-0.933649182922822	10.470822140892	-1.39685641252417	0.205263527856726	0.99987725339431	-4.58471719077446	2970	23118	8897	22124	18829	17567	395.967383226354	1921.19128139395	1409.37332125044	1959.22666392575	2560.36397017234	1518.47095272207	0.01	UP_pEhEx_DOWN_UmasM
EHI_030080A	0.0434979766761641	2.12678840124939	0.0630941272588553	0.951460398395104	0.99987725339431	-4.60350754894204	46	63	16	75	40	25	6.13282815771458	5.23553294955527	2.5345591929872	6.64174651032504	5.43919267124615	2.16097078716069	0.01	DOWN_pEhEx_UP_UmasM
EHI_030170A	-0.692687778805226	3.63431007517412	-0.996821505599536	0.352146132873248	0.99987725339431	-4.59526236907874	52	283	33	151	161	164	6.93276226524257	23.5183464241927	5.2275283355361	13.3720496407877	21.8927505017657	14.1759683637741	0.01	UP_pEhEx_DOWN_UmasM
EHI_030390A	-0.467062964090619	3.20062034059462	-0.454076190038835	0.663556939720747	0.99987725339431	-4.60247715000144	49	268	18	147	209	43	6.53279521147858	22.2717909600129	2.8513790921106	13.0178231602371	28.4197817072611	3.71686975391638	0.01	UP_pEhEx_DOWN_UmasM
EHI_030400A	-0.00107046622381393	2.29085181124554	-0.00170683914666964	0.998685898546958	0.99987725339431	-4.60368218045429	42	35	45	45	27	87	5.59953875269592	2.90862941641959	7.1284477302765	3.98504790619502	3.67145505309115	7.52017833931919	0.01	UP_pEhEx_DOWN_UmasM
EHI_030420A	0.11409527088474	3.19557714609352	0.223048595977141	0.829884732354827	0.99987725339431	-4.60410217463973	87	120	46	124	63	83	11.5990445591558	9.97244371343861	7.2868576798382	10.9810208970707	8.56672845721268	7.17442301337348	0.01	DOWN_pEhEx_UP_UmasM
EHI_030430A	-0.740077599964175	3.78421607690683	-0.727145232988269	0.490800737591901	0.99987725339431	-4.5996335984673	112	341	16	323	213	85	14.9321033405225	28.338360885688	2.5345591929872	28.6037883044665	28.9637009743857	7.34730067634634	0.01	UP_pEhEx_DOWN_UmasM
EHI_030460A	0.434203308626975	1.38559513223852	0.249113028268363	0.810444992023215	0.99987725339431	-4.6023713013083	4	21	179	6	8	181	0.533289405018659	1.74517764985176	28.3553809715443	0.531339720826003	1.08783853424923	15.6454284990434	0.01	DOWN_pEhEx_UP_UmasM
EHI_030470A	0.15428030629676	1.03428421543573	0.21401223762783	0.836655113057591	0.99987725339431	-4.60214775024151	24	25	9	29	6	35	3.19973643011196	2.07759244029971	1.4256895460553	2.56814198399235	0.815878900686922	3.02535910202496	0.01	DOWN_pEhEx_UP_UmasM
EHI_030480A	-0.0577312393199925	4.76773799901258	-0.0921559000548101	0.929163417203468	0.99987725339431	-4.60619072655726	95	345	331	290	188	373	12.6656233691932	28.670775676136	52.4336933049227	25.6814198399235	25.5642055548569	32.2416841444375	0.01	UP_pEhEx_DOWN_UmasM
EHI_030600A	-0.628905607128483	4.55708752788028	-0.831878191298349	0.433013067460952	0.99987725339431	-4.59826882861357	65	181	332	222	215	491	8.66595283155321	15.0417692677699	52.5921032544844	19.6595696705621	29.235660607948	42.4414662598359	0.01	UP_pEhEx_DOWN_UmasM
EHI_030710A	-0.189260719055278	11.9352782420043	-0.374298876818084	0.719294011538737	0.99987725339431	-4.60798693094147	34594	25258	32505	37407	30365	61212	4612.15341930387	2099.0331942836	5149.11541050306	3312.63748948972	4129.02713655973	5291.0937529472	0.01	UP_pEhEx_DOWN_UmasM
EHI_030720A	-0.0713099037046397	4.17340765272701	-0.128320264517847	0.901514602396206	0.99987725339431	-4.60561423376509	123	137	188	191	113	271	16.3986492043238	11.3852065728424	29.7810705175996	16.9143144462944	15.3657192962704	23.4249233328219	0.01	UP_pEhEx_DOWN_UmasM
EHI_030730A	0.749809424056204	2.37892180684414	0.917492290281922	0.389486899404392	0.99987725339431	-4.59639701499321	36	60	82	33	14	122	4.79960464516793	4.9862218567193	12.9896158640594	2.92236846454302	1.90371743493615	10.5455374413442	0.01	DOWN_pEhEx_UP_UmasM
EHI_030750A	-0.406842799988462	6.03668320268997	-0.340373815673176	0.743589439468435	0.99987725339431	-4.60520109756526	933	1676	66	1498	1023	274	124.389753720602	139.281797197693	10.4550566710722	132.657816966225	139.10735256712	23.6842398272811	0.01	UP_pEhEx_DOWN_UmasM
EHI_030760A	-0.547454369629847	11.5593484459979	-0.862958274142218	0.416823852031265	0.99987725339431	-4.59873184555346	30491	39430	7279	48915	38419	25144	4065.13181210598	3276.7787968407	1153.06602285961	4331.74707403399	5224.20858091514	2173.41797889473	0.01	UP_pEhEx_DOWN_UmasM
EHI_030770A	0.383186937865729	0.683256150812877	0.468144929168855	0.653947644199467	0.99987725339431	-4.60031508378834	21	27	5	28	13	7	2.79976937634796	2.24379983552369	0.7920497478085	2.47958536385468	1.767737618155	0.605071820404993	0.01	DOWN_pEhEx_UP_UmasM
EHI_030780A	0.350469641252195	1.42854658595506	0.40297104405735	0.699027095954892	0.99987725339431	-4.60155269679214	9	33	52	26	9	49	1.19990116129198	2.74242202119562	8.2373173772084	2.30247212357935	1.22381835103038	4.23550274283495	0.01	DOWN_pEhEx_UP_UmasM
EHI_030790A	-0.205943714782143	8.82897313911683	-0.385798575890143	0.711135157397497	0.99987725339431	-4.60641967535179	6110	3459	2055	5241	3486	6097	814.599566166002	287.455690039868	325.532446349293	464.125246141514	474.025641299102	527.017555572749	0.01	UP_pEhEx_DOWN_UmasM
EHI_030800A	0.480544076897145	12.9984701840999	0.367775811117559	0.723939623120838	0.99987725339431	-4.60867279618127	49829	24055	445946	39539	39924	194810	6643.31944066869	1999.05944605638	70642.2833672418	3501.44020362322	5428.85820517078	16839.1487618709	0.01	DOWN_pEhEx_UP_UmasM
EHI_030810A	-0.12433962896301	6.96620686462458	-0.203728713114979	0.844377996260156	0.99987725339431	-4.6066224047545	460	1382	1548	1314	877	1839	61.3282815771458	114.849310099768	245.218601921511	116.363398860895	119.254299317072	158.96101110354	0.01	UP_pEhEx_DOWN_UmasM
EHI_030820A	-0.020390611511913	7.65450282218954	-0.0221917719581396	0.982916070467835	0.99987725339431	-4.60777680234321	507	2097	4378	1418	1199	4617	67.594432086115	174.26845389234	693.518759181122	125.573287355212	163.039800320603	399.088084972836	0.01	UP_pEhEx_DOWN_UmasM
