CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_004200A	101984.844610121	63337.4151955791	62867.5072570848	52620.8005442093	76263.7932194793	89674.604664174
EHI_004230A	411.926489444112	440.938607150601	339.383578398345	547.384961125641	715.887696957046	416.818497740478
EHI_004350A	26.7119566533725	78.2510767619376	48.1505305736783	69.278409142464	96.2427290568404	2.40935547826866
EHI_004370A	309.296340196944	147.807589439216	397.630187963279	281.39008157865	337.508748473303	1106.69728301807
EHI_004380A	476.597542394383	557.694182001746	396.076945041547	566.201319164335	568.227619499976	738.065894842966
EHI_004400A	82.9476548709987	177.617523443763	219.00725196415	199.282337409804	299.275335560312	304.381908754607
EHI_004430A	127.9362134451	213.637860365925	56.6933666432019	67.5678311389463	80.4220064721543	17.6686068406368
EHI_004440A	71.7005152274735	0	68.3426885561885	160.794332330657	127.884174226213	63.4463609277413
EHI_004470A	16.8707094652879	21.1153699198879	11.6493219129867	15.3952020316587	6.59196774361921	7.22806643480597
EHI_004490A	473.785757483501	247.174036121041	1145.51665477702	348.957912717596	705.340548567255	9179.64437220359
EHI_004530A	149.02460027671	142.839267105124	121.929569355927	93.2265011917108	83.058793569602	8.03118492756219
EHI_004550A	3752.32696357111	2541.29687388769	4036.10173211945	2187.82926649905	4667.1131624824	2104.97356951405
EHI_004560A	4.21767736632197	7.45248350113692	24.0752652868391	14.5399130298998	17.1391161334099	28.9122657392239
EHI_004570A	106.84782661349	120.481816601714	118.046462051598	146.254419300757	114.700238738974	297.153842319801
EHI_004580A	16.8707094652879	17.3891281693195	48.1505305736783	21.3822250439704	31.6414451693722	267.438458087821
EHI_004590A	44.988558574101	29.8099340045477	69.1193100170543	41.0538720844231	40.8702000104391	86.7367972176717
EHI_004600A	694.510872987684	709.22801319153	793.707133004826	774.036546591727	1139.0920260974	1790.15112035361
EHI_004610A	87.1653322373207	103.092688432394	81.5452533909068	118.029882242716	138.431322616003	13.6530143768557
EHI_004640A	198.230836217133	176.37544286024	135.132134190646	163.360199335934	121.292206482593	48.1871095653732
EHI_004740A	15.4648170098472	3.72624175056846	16.3090506781814	3.42115600703526	0	56.2182944929354
EHI_004750A	317.731694929588	484.4114275739	340.936821320077	404.551697831919	396.836458165876	46.5808725798607
EHI_004760A	618.592680393889	711.712174358576	586.349202953663	630.347994296246	772.578619552171	485.083569624757
EHI_004770A	441.450231008366	320.456790548888	319.968041876701	355.800224731667	332.235174278408	521.223901798786
EHI_004780A	233.378147603149	267.047325457406	142.898348799303	259.152567532921	199.0774258573	77.0993753045971
EHI_004790A	4645.06867277593	5667.61370261463	4153.37157271019	5409.7029361245	6375.7512016285	5744.70657868524
EHI_004800A	119.500858712456	116.755574851145	84.6517392343699	141.122685290204	83.058793569602	54.6120575074229
EHI_004810A	887.118139383054	1283.06924277907	594.892039023187	924.567410901278	941.332993788823	340.522240928637
EHI_004820A	206.666190949777	237.237391452859	187.942393529519	227.506874467845	266.315496842216	378.268810088179
EHI_004830A	191.201373939929	183.827926361377	195.708608138176	181.321268372869	206.987787149643	243.344903305134
EHI_004840A	749.34067874987	1047.07393190974	1219.29569355927	1251.28780957315	1969.67996179342	2370.0026721236
EHI_004850A	12.6530320989659	8.69456408465974	25.6285082085707	17.1057800351763	7.91036129234305	156.608106087463
EHI_004860A	264.307781622843	505.526797493788	387.534108972024	606.399902246999	568.227619499976	354.978373798249
EHI_004870A	12.6530320989659	23.5995310869336	12.4259433738525	25.6586700527644	14.5023290359623	13.6530143768557
EHI_004880A	274.149028810928	310.520145880705	333.947228172285	405.406986833678	653.923200167025	660.966519538369
EHI_004900A	49.206235940423	27.325772837502	49.7037734954099	34.2115600703526	55.3725290464013	54.6120575074229
EHI_004930A	42.1767736632197	96.8822855147799	93.9711967647593	88.9500561829167	101.516303251736	40.155924637811
EHI_004940A	70.2946227720328	154.01799235683	118.823083512464	140.267396288446	152.933651651966	24.0935547826866
EHI_004960A	179.954234296404	216.122021532971	257.838325007439	195.861181402768	177.983129077719	49.7933465508856
EHI_004970A	593.286616195957	537.820892665381	295.892776589862	545.674383122124	324.324812986065	598.323277103383
EHI_004980A	19.6824943761692	17.3891281693195	30.2882369737654	19.6716470404527	18.4575096821338	135.727025275801
EHI_004990A	59.0474831285076	43.4728204232987	63.6829597909939	47.8961840984936	77.7852193747067	129.302077333751
EHI_005000A	14.0589245544066	28.5678534210249	66.0128241735912	31.6456930650761	50.098954851506	36.1403321740299
EHI_005010A	68.8887303165922	141.597186521601	82.3218748517726	169.347222348245	250.49477425753	252.179206725453
EHI_005020A	670.610701245193	1105.45171933531	970.000204621358	1342.80373276134	2121.29521989666	939.648636524777
EHI_005040A	7.02946227720328	7.45248350113692	18.6389150607787	12.8293350263822	23.7310838770291	31.3216212174926
EHI_005060A	593.286616195957	547.757537333564	410.056131337131	623.505682282176	1056.0332325278	715.578577045791
EHI_005070A	70.2946227720328	106.818930182962	102.514032834283	148.820286306034	203.032606503472	382.28440255196
EHI_005080A	98.412471880846	94.3981243477343	55.9167451823361	70.9889871459816	76.4668258259828	40.155924637811
EHI_005100A	43.5826661186604	57.1357068420497	78.4387675474437	92.371212189952	113.38184519025	215.235756058667
EHI_005120A	21.0883868316099	8.69456408465974	13.2025648347182	11.9740460246234	11.8655419385146	21.6841993044179
EHI_005130A	157.459955009354	111.787252517054	121.929569355927	121.451038249752	114.700238738974	135.727025275801
EHI_005140A	378.185070513537	506.76887807731	472.185848206394	303.627595624379	536.586174330604	82.7212047538906
EHI_005150A	1311.69766092613	2203.45095516948	1658.08681894844	2340.07070881212	2304.55192316928	280.288353971921
EHI_005460A	4557.90334053861	3297.72394925309	3601.97033549548	2839.55948583926	3152.27897499871	3631.70182424362
EHI_005657A	11.2471396435253	12.4208058352282	13.979186295584	10.2634680211058	18.4575096821338	0
EHI_005860A	29.5237415642538	28.5678534210249	15.5324292173156	34.2115600703526	35.5966258155437	42.5652801160796
EHI_005870A	348.661328949283	361.445449805141	275.700618607352	324.154531666591	423.204329140353	102.799167072796
EHI_005890A	22241.2186450712	22054.3828410312	16760.2677469444	16588.3301891122	16221.5142234981	2026.26795722394
EHI_005900A	30.9296340196945	38.5044980892074	36.5012086606916	42.7644500879407	44.8253806566106	41.7621616233234
EHI_005910A	431.608983820282	545.273376166518	351.032900311332	449.882014925136	342.782322668199	16.0623698551244
EHI_005920A	15.4648170098472	0	10.8727004521209	5.9870230123117	5.27357419489537	128.498958840995
EHI_005940A	111.065503979812	154.01799235683	68.3426885561885	117.174593240958	50.098954851506	60.2338869567165
EHI_005950A	161.677632375676	252.142358455132	244.63576017272	265.139590545232	340.145535570751	184.71725333393
EHI_005960A	19.6824943761692	18.6312087528423	34.1713442780943	30.7904040633173	68.5564645336398	379.875047073692
EHI_005970A	19848.3896859112	12187.2946855259	14127.5209946094	10854.4727213211	10247.8730542304	27730.0753178867
EHI_006000A	0	14.9049670022738	17.0856721390471	10.2634680211058	3.95518064617152	1.60623698551244
EHI_006010A	177.142449385523	176.37544286024	179.399557459995	174.478956358798	163.480800041756	85.1305602321593
EHI_006020A	25.3060641979318	19.8732893363651	19.4155365216445	14.5399130298998	3.95518064617152	48.9902280581294
EHI_006030A	52.0180208513043	73.2827544278464	82.3218748517726	102.634680211058	80.4220064721543	53.8089390146667
EHI_006040A	53.423913306745	11.1787252517054	61.3530954083965	28.2245370580409	15.8207225846861	326.869226551781
EHI_006050A	320.54347984047	212.395779782402	202.698201285968	225.796296464327	206.987787149643	478.658621682707
EHI_006060A	25.3060641979318	23.5995310869336	35.7245871998258	28.2245370580409	38.2334129129914	50.5964650436418
EHI_006070A	2117.27403789363	1962.48732196606	1864.66812753874	2229.73842758523	2495.71898773423	848.093128350568
EHI_006130A	42.1767736632197	42.2307398397759	32.6181013563627	43.6197390896995	43.5069871078868	17.6686068406368
EHI_006150A	77.3240850492361	54.6515456750041	44.2674232693494	44.4750280914583	34.2782322668199	20.0779623189055
EHI_006160A	47.8003434849823	60.8619485926182	64.4595812518597	140.267396288446	108.108270995355	168.654883478806
EHI_006170A	81.5417624155581	195.006651613083	190.272257912116	213.822250439704	441.661838822487	397.543653914329
EHI_006190A	203.854406038895	131.660541853419	118.823083512464	121.451038249752	121.292206482593	277.075880000896
EHI_006200A	112.471396435253	45.9569815903443	20.968779443376	51.3173401055289	0	43.3683986088358
EHI_006550A	77.3240850492361	89.429802013643	66.789445634457	88.9500561829167	77.7852193747067	8.03118492756219
EHI_006670A	2255.05149852681	2407.15217086722	1687.59843446134	2293.88510271714	1905.07867790595	1253.66796719246
EHI_006680A	0	0	0	68.4231201407052	79.1036129234305	11.2436588985871
EHI_006700A	25.3060641979318	27.325772837502	54.3635022606045	35.0668490721114	32.959838718096	247.360495768916
EHI_006710A	16.8707094652879	16.1470475857967	24.0752652868391	23.9480920492468	23.7310838770291	85.9336787249155
EHI_006720A	36.5532038414571	43.4728204232987	34.9479657389601	39.3432940809055	44.8253806566106	23.2904362899304
EHI_006730A	99.8183643362866	94.3981243477343	79.9920104691752	69.278409142464	51.4173484002298	5.62182944929354
EHI_006740A	15.4648170098472	12.4208058352282	10.0960789912551	15.3952020316587	7.91036129234305	5.62182944929354
EHI_006760A	15.4648170098472	18.6312087528423	10.0960789912551	12.8293350263822	6.59196774361921	6.42494794204976
EHI_006770A	74.5123001383548	74.5248350113692	49.7037734954099	0	0	43.3683986088358
EHI_006810A	372.561500691774	300.583501212522	584.019338571066	597.847012229411	789.717735685581	2471.19560221089
EHI_006830A	132.153890811422	180.101684610809	85.4283606952357	166.781355342969	104.153090349183	33.7309766957612
EHI_006840A	134.965675722303	431.001962482418	344.819928624406	445.605569916342	780.488980844514	159.820580058488
EHI_006850A	33.7414189305758	24.8416116704564	38.831073043289	52.1726291072877	138.431322616003	42.5652801160796
EHI_006860A	21636.6848892317	17524.5149529235	17517.4736712885	16135.8823071818	18586.7122499087	13872.2657253782
EHI_006880A	33.7414189305758	63.3461097596638	77.6621460865779	90.6606341864343	84.3771871183259	116.452181449652
EHI_006885A	188.389589029048	111.787252517054	26.4051296694365	89.8053451846755	5.27357419489537	279.485235479164
EHI_006900A	144.806922910388	278.226050709112	259.39156792917	302.77230662262	404.746819458219	323.656752580756
EHI_006920A	50.6121283958636	45.9569815903443	33.3947228172285	40.1985830826643	31.6414451693722	24.8966732754428
EHI_006930A	174.330664474641	155.260072940352	152.217806329693	150.530864309551	127.884174226213	298.760079305314
EHI_006940A	98.412471880846	127.93430010285	167.750235547008	174.478956358798	245.221200062635	505.964650436418
EHI_006960A	7.02946227720328	7.45248350113692	7.76621460865779	21.3822250439704	29.0046580719245	24.0935547826866
EHI_006970A	0	18.6312087528423	6.21297168692623	12.8293350263822	17.1391161334099	10.4405404058309
EHI_006980A	5054.18337730916	5975.64968732829	5322.96349277405	6164.92312467753	8627.56738284882	2463.96753577608
EHI_007000A	316.325802474148	254.626519622178	178.622935999129	224.085718460809	200.395819406024	118.86153692792
EHI_007020A	16.8707094652879	19.8732893363651	45.0440447302152	27.3692480562821	21.0942967795815	5.62182944929354
EHI_007030A	78.7299775046768	91.9139631806887	57.4699881040676	119.740460246234	109.426664544079	82.7212047538906
EHI_007140A	25.3060641979318	37.2624175056846	24.0752652868391	38.4880050791466	54.0541354976775	7.22806643480597
EHI_007150A	227.754577781386	264.563164290361	158.430778016619	192.440025395733	196.440638759852	8.83430342031841
EHI_007260A	9.8412471880846	7.45248350113692	16.3090506781814	15.3952020316587	32.959838718096	13.6530143768557
EHI_007270A	18.2766019207285	13.662886418751	15.5324292173156	24.8033810510056	15.8207225846861	13.6530143768557
EHI_007310A	71.7005152274735	58.3777874255725	70.6725529387859	57.3043631178406	69.8748580823636	40.155924637811
EHI_007320A	14.0589245544066	50.9253039244356	46.5972876519467	32.500982066835	72.5116451798113	2.40935547826866
EHI_007330A	1840.31322417182	2020.86510939163	1696.14127053086	1866.24060183773	2332.23818769248	465.005607305851
EHI_007340A	8.43535473264394	8.69456408465974	13.979186295584	13.684624028141	19.7759032308576	26.5029102609552
EHI_007350A	10729.7712199231	7682.26840908864	4728.07145375086	6305.19052096598	6557.68951135239	5165.658145408
EHI_007360A	288.207953365335	253.384439038655	154.54767071229	236.915053487192	188.530277467509	76.2962568118408
EHI_007460A	92.7889020590833	122.965977768759	57.4699881040676	152.241442313069	123.928993580041	39.3528061450547
EHI_007480A	167.301202197438	250.90027787161	225.996845111942	206.124649423874	233.35565812412	14.4561328696119
EHI_007490A	22.4942792870505	19.8732893363651	19.4155365216445	23.092803047488	36.9150193642676	20.8810808116617
EHI_007500A	186.983696573607	185.0700069449	135.908755651511	169.347222348245	133.157748421108	158.214343072975
EHI_007510A	52836.2502603708	48998.8369393917	47446.9115301339	31828.7249114525	20593.3072310664	1579.73407525148
EHI_007620A	13133.8473187266	11551.3494267622	10469.6339139316	7585.55815659893	4947.93098836058	524.436375769811
EHI_007630A	240.407609880352	147.807589439216	81.5452533909068	160.794332330657	63.2828903387444	72.2806643480597
EHI_007640A	23.9001717424912	57.1357068420497	55.1401237214703	12.8293350263822	46.1437742053345	3.21247397102488
EHI_007770A	909.612418670105	1002.35903090292	451.217068763018	882.658249815096	594.595490474453	533.27067919013
EHI_007920A	67.4828378611515	53.4094650914812	74.5556602431148	70.9889871459816	59.3277096925729	108.42099652209
EHI_007930A	88.5712246927614	116.755574851145	125.812676660256	171.913089353522	245.221200062635	231.298125913791
EHI_007940A	104.036041702609	739.037947196078	599.551767788381	756.075477554792	835.861509890915	570.214129856916
EHI_007950A	16.8707094652879	9.93664466818256	13.2025648347182	11.1187570228646	7.91036129234305	7.22806643480597
EHI_007960A	14.0589245544066	0	23.2986438259734	3.42115600703526	0	63.4463609277413
EHI_007970A	37.9590962968977	27.325772837502	42.7141803476178	36.777427075629	44.8253806566106	69.8713088697911
EHI_007980A	18.2766019207285	32.2940951715933	42.7141803476178	11.1187570228646	42.1885935591629	16.8654883478806
EHI_007990A	66.0769454057109	75.766915594892	93.1945753038935	78.6865881618109	71.1932516310874	48.9902280581294
EHI_008000A	15.4648170098472	16.1470475857967	15.5324292173156	13.684624028141	9.22875484106689	2.40935547826866
EHI_008010A	23014.4594955636	18043.704636836	19199.6357555238	16059.7615860253	14197.780126207	22216.6668651153
EHI_008020A	15.4648170098472	26.0836922539792	18.6389150607787	7.69760101582933	18.4575096821338	1.60623698551244
EHI_008030A	113.877288890693	88.1877214301202	135.908755651511	119.740460246234	129.202567774936	424.046564175284
EHI_008040A	29.5237415642538	40.9886592562531	39.6076945041547	45.3303170932172	67.2380709849159	94.7679821452339
EHI_008080A	25.3060641979318	17.3891281693195	20.968779443376	16.2504910334175	21.0942967795815	53.8089390146667
EHI_008090A	373.967393147215	414.854914896622	271.817511303023	450.737303926895	454.845774309725	460.99001484207
EHI_008100A	28.1178491088131	17.3891281693195	27.1817511303023	21.3822250439704	17.1391161334099	47.3839910726169
EHI_008110A	11.2471396435253	9.93664466818256	20.968779443376	14.5399130298998	21.0942967795815	69.8713088697911
EHI_008120A	78.7299775046768	57.1357068420497	59.799852486665	110.332281226887	88.3323677644974	194.354675247005
EHI_008130A	115.283181346134	64.5881903431866	45.820666191081	54.7384961125641	10.5471483897907	64.2494794204976
EHI_008150A	32.3355264751351	36.0203369221618	31.0648584346312	35.9221380738702	31.6414451693722	27.3060287537115
EHI_008200A	413.332381899553	272.015647791498	406.173024032802	390.867073803778	470.666496894411	1908.20953878878
EHI_008210A	1743.30664474641	2593.46425839565	1878.64731383432	2589.81509732569	2477.2614780521	473.036792233413
EHI_008220A	32.3355264751351	31.0520145880705	21.7454009042418	44.4750280914583	27.6862645232007	23.2904362899304
EHI_008230A	160.271739920235	226.058666201153	165.420371164411	247.178521508297	230.718871026672	477.052384697194
EHI_008240A	29.5237415642538	29.8099340045477	28.7349940520338	29.9351150615585	30.3230516206484	36.9434506667861
EHI_008370A	25.3060641979318	27.325772837502	39.6076945041547	36.777427075629	25.049477425753	20.8810808116617
EHI_008380A	170.112987108319	173.891281693195	267.934403998694	190.729447392216	296.638548462864	225.676296464498
EHI_008390A	163.083524831116	160.228395274444	126.589298121122	132.569795272616	127.884174226213	30.5185027247363
EHI_008420A	278.36670617725	264.563164290361	74.5556602431148	200.137626411563	76.4668258259828	136.530143768557
EHI_008450A	282.584383543572	237.237391452859	179.399557459995	205.269360422115	241.266019416463	293.941368348776
EHI_008470A	74.5123001383548	337.845918718207	155.324292173156	296.785283610309	446.935413017382	30.5185027247363
EHI_008600A	39.3649887523384	33.5361757551161	25.6285082085707	28.2245370580409	36.9150193642676	0.803118492756219
EHI_008610A	26.7119566533725	23.5995310869336	66.0128241735912	26.5139590545232	15.8207225846861	8.03118492756219
EHI_008620A	23290.0144168299	20086.927196731	16524.1748228412	16962.0914828808	21207.6786247717	20072.3404894562
EHI_008630A	194.013158850811	427.27572073185	364.23546514605	148.820286306034	325.643206534789	8.03118492756219
EHI_008640A	7.02946227720328	6.2104029176141	11.6493219129867	11.9740460246234	9.22875484106689	43.3683986088358
EHI_008650A	38347.1226145994	36529.5899614061	50228.7696029551	32870.4669155948	48483.9227543193	61567.0636546918
EHI_008660A	91.3830096036427	89.429802013643	74.5556602431148	89.8053451846755	106.789877446631	120.467773913433
EHI_008710A	85.7594397818801	124.208058352282	68.3426885561885	109.476992225128	85.6955806670497	18.471725333393
EHI_008720A	14.0589245544066	16.1470475857967	24.0752652868391	16.2504910334175	14.5023290359623	18.471725333393
EHI_008730A	472.379865028061	515.46344216197	340.936821320077	496.067621020112	427.159509786525	336.506648464856
EHI_008740A	19.6824943761692	27.325772837502	11.6493219129867	17.1057800351763	19.7759032308576	26.5029102609552
EHI_008750A	19.6824943761692	17.3891281693195	9.31945753038935	12.8293350263822	9.22875484106689	7.22806643480597
EHI_008760A	15.4648170098472	11.1787252517054	13.2025648347182	17.1057800351763	6.59196774361921	18.471725333393
EHI_008770A	639.681067225499	668.239353935277	336.277092554882	606.399902246999	456.164167858449	590.292092175821
EHI_008780A	15.4648170098472	12.4208058352282	24.0752652868391	12.8293350263822	7.91036129234305	17.6686068406368
