pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_133970A	131.630930308096	203.711714231171	-0.143103623874153	0.854559016994303	-0.630030413578529	33	58	352	39	23	434	42.1502023919199	46.4101534615435	496.077495485691	32.3108661695478	29.9629830020603	321.997735456087	85.46	DOWN_pEhEx_UP_UmasM
EHI_137680A	5.99961971851463	9.18695256656952	-0.143174705980243	0.85455803727525	-0.614715320426697	12	12	2	9	8	1	15.3273463243345	9.60210071618141	2.81862213344143	7.45635373143412	10.4219071311514	0.741930266027849	85.46	DOWN_pEhEx_UP_UmasM
EHI_017730A	45.5737006195637	66.9324409872077	-0.140071903205837	0.85455785755435	-0.554504106246709	31	39	88	31	29	98	39.5956446711975	31.2068273275896	124.019373871423	25.6829961860509	37.7794133504238	72.7091660707292	85.46	DOWN_pEhEx_UP_UmasM
EHI_063790A	8.48338719752732	11.8984593878027	-0.14001525055687	0.854557038639057	-0.488062469692456	11	20	4	10	9	8	14.0500674639733	16.0035011936357	5.63724426688285	8.28483747937124	11.7246455225453	5.93544212822279	85.46	DOWN_pEhEx_UP_UmasM
EHI_091470A	37.4236498395291	58.4505193240365	-0.139942358970457	0.854555985790544	-0.643265574886264	3	36	96	27	20	85	3.83183658108363	28.8063021485442	135.293862405188	22.3690611943024	26.0547678278785	63.0640726123672	85.46	DOWN_pEhEx_UP_UmasM
EHI_025480A	33.1396610494152	51.924193630054	-0.139878206951633	0.854555059921544	-0.647848059713737	81	59	5	89	22	0	103.459587689258	47.2103285212253	7.04655533360356	73.7350535664041	28.6602446106664	0.370965133013925	85.46	DOWN_pEhEx_UP_UmasM
EHI_062800A	16.0144208591759	24.4171615080166	-0.139812323482612	0.854554109788551	-0.608523871098929	30	41	2	35	14	3	38.3183658108363	32.8071774469532	2.81862213344143	28.9969311777993	18.238337479515	2.22579079808355	85.46	DOWN_pEhEx_UP_UmasM
EHI_010750A	9.38624811888516	13.1878493051648	-0.143478320569273	0.854553843118109	-0.490588804221991	13	18	6	17	6	9	16.6046251846957	14.4031510742721	8.45586640032428	14.0842237149311	7.81643034836355	6.67737239425064	85.46	DOWN_pEhEx_UP_UmasM
EHI_068560A	112.532476799038	157.33079638993	-0.143573538848768	0.854552524597602	-0.483459673362139	38	168	195	115	72	201	48.5365966937259	134.42941002654	274.815658010539	95.2756310127693	93.7971641803626	149.127983471598	85.46	DOWN_pEhEx_UP_UmasM
EHI_075970A	32.0435741345811	44.6063666797284	-0.139661376944744	0.854551935690857	-0.477214566455366	36	33	42	33	18	61	45.9820389730035	26.4057769694989	59.1910648022699	27.3399636819251	23.4492910450907	45.2577462276988	85.46	DOWN_pEhEx_UP_UmasM
EHI_179400A	7.16233613595527	11.620906095639	-0.143657336049007	0.854551362973978	-0.69822042919468	3	11	15	5	1	21	3.83183658108363	8.80192565649963	21.1396660008107	4.14241873968562	1.30273839139393	15.5805355865848	85.46	DOWN_pEhEx_UP_UmasM
EHI_129500A	37.4171935383265	53.1755754262996	-0.143734270743847	0.854550166790436	-0.507062386166347	40	83	29	31	18	84	51.0911544144483	66.4145299535881	40.8700209349007	25.6829961860509	23.4492910450907	62.3221423463393	85.46	DOWN_pEhEx_UP_UmasM
EHI_137010A	21.5579366222689	31.2206100178997	-0.139433723040315	0.854548030039395	-0.534279626504853	47	27	9	34	15	24	60.0321064369768	21.6047266114082	12.6837996004864	28.1684474298622	19.5410758709089	17.8063263846684	85.45	DOWN_pEhEx_UP_UmasM
EHI_137270A	21.5579366222689	31.2206100178997	-0.139433723040315	0.854548030039395	-0.534279626504853	47	27	9	34	15	24	60.0321064369768	21.6047266114082	12.6837996004864	28.1684474298622	19.5410758709089	17.8063263846684	85.45	DOWN_pEhEx_UP_UmasM
EHI_137800A	9.31451299657101	14.1272506665002	-0.139396919757758	0.854547218024862	-0.600928481267418	6	12	17	8	3	23	7.66367316216725	9.60210071618141	23.9582881342521	6.62786998349699	3.90821517418178	17.0643961186405	85.45	DOWN_pEhEx_UP_UmasM
EHI_045050A	13.9412423299879	20.028891697175	-0.143940069366451	0.854545872599916	-0.522723463365168	9	35	14	27	8	13	11.4955097432509	28.0061270888625	19.73035493409	22.3690611943024	10.4219071311514	9.64509345836204	85.45	DOWN_pEhEx_UP_UmasM
EHI_068260A	446.849487387402	580.571992024687	-0.143957730952383	0.854545503574352	-0.37768600580408	173	375	824	379	362	757	220.969242842489	300.065647380669	1161.27231897787	313.99534046817	471.591297684601	561.641211383082	85.45	DOWN_pEhEx_UP_UmasM
EHI_050670A	21.0210885363238	29.7937813548045	-0.14399991672662	0.854544621814439	-0.503173860179032	19	30	28	21	11	42	24.268298346863	24.0052517904535	39.46070986818	17.3981587066796	14.3301223053332	31.1610711731697	85.45	DOWN_pEhEx_UP_UmasM
EHI_199670A	53.9722340943695	77.0334654959674	-0.139260116347872	0.854544202701345	-0.513267922534793	54	41	88	49	27	115	68.9730584595053	32.8071774469532	124.019373871423	40.5957036489191	35.173936567636	85.3219805932027	85.45	DOWN_pEhEx_UP_UmasM
EHI_037120A	14.7127387012117	20.7981373337105	-0.144077404664816	0.854543000998821	-0.499388505508409	7	28	21	18	12	19	8.94095202252846	22.40490167109	29.595532401135	14.9127074628682	15.6328606967271	14.0966750545291	85.45	DOWN_pEhEx_UP_UmasM
EHI_048190A	23.1578000875275	31.4396701952393	-0.139170249241544	0.85454222453348	-0.441087874984468	28	24	27	34	17	27	35.7638080901138	19.2042014323628	38.0513988014592	28.1684474298622	22.1465526536967	20.0321171827519	85.45	DOWN_pEhEx_UP_UmasM
EHI_178460A	536.835687671984	687.211352403671	-0.139167178807036	0.854542156983267	-0.356273287344153	1119	721	59	885	555	265	1429.27504474419	576.926218030567	83.149352936522	733.208116924355	723.019807223629	196.61152049738	85.45	DOWN_pEhEx_UP_UmasM
EHI_179320A	151.307901283046	227.929435107129	-0.139157933286199	0.854541953594451	-0.59109992126173	54	64	380	60	14	503	68.9730584595053	51.2112038196342	535.538205353871	49.7090248762275	18.238337479515	373.190923812008	85.45	DOWN_pEhEx_UP_UmasM
EHI_108700A	9.81969757050935	13.9652712503549	-0.139148798776486	0.854541752669269	-0.508093097798734	9	29	5	14	9	9	11.4955097432509	23.2050767307718	7.04655533360356	11.5987724711197	11.7246455225453	6.67737239425064	85.45	DOWN_pEhEx_UP_UmasM
EHI_018630A	44.2548525617837	77.7271975734015	-0.144169086482708	0.854541081320582	-0.812583845376623	8	15	142	0	0	172	10.2182308828897	12.0026258952268	200.122171474341	0.414241873968562	0.651369195696963	127.61200575679	85.45	DOWN_pEhEx_UP_UmasM
EHI_096450A	686.358076054114	819.039112666906	-0.139094785211177	0.854540565009518	-0.254970915246836	575	666	811	781	548	967	734.435344707695	532.916589748069	1142.9512751105	647.045807138894	713.900638483871	717.44656724893	85.45	DOWN_pEhEx_UP_UmasM
EHI_092570A	26.6780248478604	46.4714041416451	-0.144238040086757	0.854539636128355	-0.800691378652768	4	10	85	11	2	89	5.10911544144483	8.00175059681785	119.791440671261	9.11332122730837	2.60547678278785	66.0317936764786	85.45	DOWN_pEhEx_UP_UmasM
EHI_119910A	268.532651241074	332.435044365605	-0.144280353767308	0.854538748680469	-0.307974956891855	229	439	242	339	204	360	292.496859022717	351.276851200303	341.053278146412	280.855990550685	265.758631844361	267.094895770026	85.45	DOWN_pEhEx_UP_UmasM
EHI_197210A	8.4114460772111	12.3176722462404	-0.144339021480027	0.854537517483316	-0.550303894102821	11	16	7	10	2	19	14.0500674639733	12.8028009549086	9.86517746704499	8.28483747937124	2.60547678278785	14.0966750545291	85.45	DOWN_pEhEx_UP_UmasM
EHI_141820A	7.64835780428785	10.8231200785063	-0.138880202913598	0.854535854116248	-0.500894535898247	13	11	5	14	5	7	16.6046251846957	8.80192565649963	7.04655533360356	11.5987724711197	6.51369195696963	5.19351186219494	85.45	DOWN_pEhEx_UP_UmasM
EHI_165150A	9.70903572707475	15.2847023460863	-0.138852107833339	0.854535238194445	-0.654688533855233	24	18	1	12	15	1	30.654692648669	14.4031510742721	1.40931106672071	9.94180497524549	19.5410758709089	0.741930266027849	85.45	DOWN_pEhEx_UP_UmasM
EHI_160210A	81.4269357801101	117.37398864004	-0.138837134417088	0.854534910018087	-0.527534709222968	13	100	172	86	76	104	16.6046251846957	80.0175059681785	242.401503475963	71.2496023225927	99.0081177459383	77.1607476668963	85.45	DOWN_pEhEx_UP_UmasM
EHI_162810A	9.89439739583448	16.8891812387374	-0.138701141514479	0.854531932042953	-0.771415640444162	0	0	34	3	12	16	0.638639430180604	0.400087529840892	47.9165762685042	2.48545124381137	15.6328606967271	11.8708842564456	85.45	DOWN_pEhEx_UP_UmasM
EHI_124510A	92.335662848648	131.043008467897	-0.144595806368798	0.854531876430285	-0.505080510236347	20	157	163	88	70	154	25.5455772072242	125.62748437004	229.717703875476	72.9065698184669	91.1916873975748	114.257260968289	85.45	DOWN_pEhEx_UP_UmasM
EHI_147500A	269.819633075175	371.76937855882	-0.138605803286094	0.854529330389596	-0.462412617090456	99	152	585	189	118	661	126.45060717576	121.626609071631	824.446974031617	156.583428360116	153.723130184483	490.415905844408	85.45	DOWN_pEhEx_UP_UmasM
EHI_001060A	18.2203888404152	26.6289323424369	-0.144702555000776	0.854528981648904	-0.54744083849567	8	26	33	22	16	22	10.2182308828897	20.8045515517264	46.5072652017835	18.2266424546167	20.8438142623028	16.3224658526127	85.45	DOWN_pEhEx_UP_UmasM
EHI_155240A	91.2622875739363	123.915894442947	-0.144752662232768	0.854527621553622	-0.441270529103914	83	99	127	107	60	146	106.01414540998	79.2173309084967	178.982505473531	88.6477610292723	78.1643034836355	108.321818840066	85.45	DOWN_pEhEx_UP_UmasM
EHI_132430A	62.7643514084943	93.7095432629646	-0.13849777505114	0.854526174752247	-0.578250600819648	29	44	141	53	27	145	37.0410869504751	35.2077026259985	198.71286040762	43.9096386406676	35.173936567636	107.579888574038	85.45	DOWN_pEhEx_UP_UmasM
EHI_115320A	200.943254305636	290.300195375172	-0.144838605385386	0.854525286801519	-0.530757396187716	70	100	473	117	88	517	89.4095202252846	80.0175059681785	666.604134558897	96.9325985086435	114.640978442665	383.577947536398	85.45	DOWN_pEhEx_UP_UmasM
EHI_078210A	37.5278553817611	59.2303192598742	-0.144948153230718	0.854522307244542	-0.658374016132831	9	37	92	33	12	92	11.4955097432509	29.606477208226	129.656618138306	27.3399636819251	15.6328606967271	68.2575844745621	85.45	DOWN_pEhEx_UP_UmasM
EHI_153230A	7.79734545893397	11.7625214398418	-0.138317091788297	0.85452090560168	-0.593142393383366	6	5	16	10	3	15	7.66367316216725	4.00087529840892	22.5489770675314	8.28483747937124	3.90821517418178	11.1289539904177	85.45	DOWN_pEhEx_UP_UmasM
EHI_067850A	727.096843291713	882.307231228564	-0.138272431399909	0.854519604899403	-0.279133577057492	275	960	1032	848	666	865	351.251686599332	768.168057294513	1454.40902085578	702.554218250681	867.623768668354	641.76968011409	85.45	DOWN_pEhEx_UP_UmasM
EHI_101290A	53.7668446435475	90.4420968865997	-0.138187933782438	0.854517145806274	-0.750277632928022	14	5	168	6	3	198	17.8819040450569	4.00087529840892	236.76425920908	4.97090248762275	3.90821517418178	146.902192673514	85.45	DOWN_pEhEx_UP_UmasM
EHI_094810A	37.2551043673704	56.1224625645587	-0.145148208782599	0.85451685569304	-0.591140208987114	4	61	77	26	37	58	5.10911544144483	48.8106786405889	108.516952137495	21.5405774463652	48.2013204815752	43.0319554296153	85.45	DOWN_pEhEx_UP_UmasM
EHI_069570A	8.89397614735205	14.1272506665002	-0.145174909416723	0.8545161270864	-0.667580286459086	6	12	17	3	4	25	7.66367316216725	9.60210071618141	23.9582881342521	2.48545124381137	5.2109535655757	18.5482566506962	85.45	DOWN_pEhEx_UP_UmasM
EHI_007350A	5703.29847153962	6365.17145832885	-0.138138572684119	0.854515710387234	-0.158402841009103	9191	4870	2505	7372	4974	6432	11739.4700055799	3896.85254065029	3530.32422213539	6107.58218979248	6479.82075879338	4772.09547109113	85.45	DOWN_pEhEx_UP_UmasM
EHI_131970A	67.8887961087339	90.8214028275083	-0.138099531637415	0.854514575655741	-0.419858818971185	49	106	85	101	41	92	62.5866641576992	84.8185563262692	119.791440671261	83.6768585416496	53.4122740471509	68.2575844745621	85.45	DOWN_pEhEx_UP_UmasM
EHI_031230A	34.3991306803755	56.9371923262745	-0.138058714451976	0.854513389848744	-0.726999246751604	10	12	100	15	5	110	12.7727886036121	9.60210071618141	140.931106672071	12.4272562190569	6.51369195696963	81.6123292630634	85.45	DOWN_pEhEx_UP_UmasM
EHI_134850A	48.8806386797719	72.7842886280192	-0.145318849311187	0.854512195152054	-0.574363925107833	82	130	8	108	34	22	104.736866549619	104.022757758632	11.2744885337657	89.4762447772094	44.2931053073935	16.3224658526127	85.45	DOWN_pEhEx_UP_UmasM
EHI_012230A	20.0435277896408	27.1172810591433	-0.138009688828386	0.854511966313109	-0.436076078012231	21	28	22	25	11	34	26.8228560675854	22.40490167109	31.0048434678557	20.7120936984281	14.3301223053332	25.2256290449469	85.45	DOWN_pEhEx_UP_UmasM
EHI_194330A	946.618668284434	1152.66248837271	-0.145516037649015	0.854505994981212	-0.284114859748323	673	569	1454	868	759	1548	859.608673023094	455.299608958935	2049.13829101192	719.123893209424	988.778439067989	1148.50805181111	85.45	DOWN_pEhEx_UP_UmasM
EHI_065320A	90.0212317035222	132.595281242071	-0.145575242603492	0.854503976395904	-0.558692224746101	197	160	16	180	92	13	251.623935491158	128.028009549086	22.5489770675314	149.127074628682	119.851932008241	9.64509345836204	85.45	DOWN_pEhEx_UP_UmasM
EHI_098210A	53.8931788323107	76.1241820126953	-0.145583914799727	0.854503680595197	-0.498252135636485	75	94	40	65	71	27	95.7959145270907	75.2164556100877	56.3724426688285	53.8514436159131	92.4944257889687	20.0321171827519	85.45	DOWN_pEhEx_UP_UmasM
EHI_165170A	29.1000051039531	48.5340836277988	-0.145625699600309	0.854502254911854	-0.737978846505197	14	17	77	15	4	91	17.8819040450569	13.6029760145903	108.516952137495	12.4272562190569	5.2109535655757	67.5156542085343	85.45	DOWN_pEhEx_UP_UmasM
EHI_195090A	28.7938276943625	47.2829554195319	-0.145762123995652	0.854497595055897	-0.715560628280963	12	21	74	19	5	84	15.3273463243345	16.8036762533175	104.289018937333	15.7411912108054	6.51369195696963	62.3221423463393	85.45	DOWN_pEhEx_UP_UmasM
EHI_192130A	28.5386827003865	46.8010728478004	-0.145829342334651	0.854495296198568	-0.713622858040708	8	18	78	18	10	76	10.2182308828897	14.4031510742721	109.926263204216	14.9127074628682	13.0273839139393	56.3867002181165	85.45	DOWN_pEhEx_UP_UmasM
EHI_166380A	33.4489349395967	54.2452933058735	-0.145870415423154	0.854493890568845	-0.697537690668986	6	36	85	20	10	93	7.66367316216725	28.8063021485442	119.791440671261	16.5696749587425	13.0273839139393	68.99951474059	85.45	DOWN_pEhEx_UP_UmasM
EHI_074040A	37.3645473068898	53.1020978257249	-0.146075212097898	0.85448687126686	-0.507098813245299	71	40	26	56	32	35	90.6867990856458	32.0070023872714	36.6420877347385	46.395089884479	41.6876285246056	25.9675593109747	85.45	DOWN_pEhEx_UP_UmasM
EHI_042900A	523.337980892475	679.988326523726	-0.146165174430175	0.854483782250307	-0.377767014234018	237	345	987	422	343	1040	302.715089905606	276.060395590216	1390.99002285334	349.620141629466	446.839268248116	771.607476668963	85.45	DOWN_pEhEx_UP_UmasM
EHI_026350A	22.927129411173	33.1638368396152	-0.137108919559674	0.854479921412287	-0.532555193151145	15	34	36	17	12	52	19.1591829054181	27.2059520291807	50.7351984019457	14.0842237149311	15.6328606967271	38.5803738334482	85.45	DOWN_pEhEx_UP_UmasM
EHI_024390A	11.2050885620081	15.147219378282	-0.137052791084765	0.854477845767869	-0.434898926464339	9	26	9	14	8	16	11.4955097432509	20.8045515517264	12.6837996004864	11.5987724711197	10.4219071311514	11.8708842564456	85.45	DOWN_pEhEx_UP_UmasM
EHI_012250A	152.098412530419	217.5406954941	-0.146332046024512	0.854477497680832	-0.516280216647698	78	528	89	122	50	383	99.6277511081743	422.492431511982	125.428684938143	101.075017248329	65.1369195696963	284.159291888666	85.45	DOWN_pEhEx_UP_UmasM
EHI_121830A	13.3979379428401	20.4772685411066	-0.13701779537809	0.854476552295529	-0.612012312687758	33	16	5	18	2	30	42.1502023919199	12.8028009549086	7.04655533360356	14.9127074628682	2.60547678278785	22.2579079808355	85.45	DOWN_pEhEx_UP_UmasM
