EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_001910A	16.2356162274707	20.2880838624491	108.331003822241	14.5755779400665	9.37202886254079	42.1248456855286
EHI_001930A	3.82014499469899	9.22185630111324	77.379288444458	4.63768389002115	3.12400962084693	34.5800972045384
EHI_001940A	482.293305580747	237.00170693861	13841.6071169447	871.884571323976	1302.71201189317	2100.58372291569
EHI_001950A	225.38855468724	138.327844516699	6.19034307555664	223.933879261021	278.036856255377	23.8917035231356
EHI_001990A	38.2014499469899	17.5215269721152	34.0468869155615	35.7764185801632	8.33069232225848	74.190026729737
EHI_002110A	126.064784825067	128.183802585474	55.7130876800098	150.393463290686	92.6789520851255	33.9513681644559
EHI_002130A	184.321995994226	132.794730736031	34.0468869155615	150.393463290686	122.877711753313	72.3038396094894
EHI_002140A	292.241092094473	365.185509524084	823.315629049034	237.846930931085	241.590077345496	494.181025504858
EHI_002150A	19.1007249734949	18.4437126022265	61.9034307555664	23.8509457201088	20.8267308056462	12.5745808016503
EHI_002160A	1760.13180630756	1722.64275704795	284.755781475606	1278.67570110583	1595.3275797125	824.26377154818
EHI_002180A	585.43722043762	467.548114466441	46.4275730666748	519.420595682369	312.400962084693	243.318138511934
EHI_002190A	146.120546047236	201.95865299438	34.0468869155615	122.567359950559	367.591798719655	3.7723742404951
EHI_002200A	235.893953422663	251.756677020391	18.5710292266699	167.619146310764	129.125730995006	16.3469550421454
EHI_002210A	16.2356162274707	14.7549700817812	30.9517153777832	17.8882092900816	20.8267308056462	12.5745808016503
EHI_002670A	161.401126026032	175.215269721152	1569.25196965361	233.209247041064	293.656904359611	600.436233278804
EHI_002780A	20.0557612221697	33.1986826840077	1968.52909802701	31.138734690142	20.8267308056462	326.939100842909
EHI_002790A	27.6960512115677	34.120868314119	64.9986022933448	31.801260960145	48.9428173932685	60.3579878479216
EHI_002990A	42.9766311903636	50.7202096561228	18.5710292266699	54.9896804102508	38.5294519904455	13.8320388818154
EHI_003000A	64.9424649098828	84.8410779702418	77.379288444458	66.2526270003021	62.4801924169386	82.9922332908922
EHI_003010A	800.320376389438	485.991827068668	352.849555306729	812.257207023704	1120.47811734377	758.247222339515
EHI_003020A	1.91007249734949	3.6887425204453	133.092376124468	9.2753677800423	7.28935578197617	33.9513681644559
EHI_003040A	6.68525374072323	11.0662275613359	3.09517153777832	12.5879991300574	12.4960384833877	25.7778906433832
EHI_003240.mRNA	29.6061237089172	82.9967067100192	0	49.0269439802236	5.20668270141155	0
EHI_003260A	1573.89973781598	1433.076469193	1847.81740805366	951.387723724339	1161.09024241478	1468.08230859268
EHI_003890A	17.1906524761454	35.9652395743416	49.5227446044532	23.1884194501057	10.4133654028231	40.2386585652811
EHI_003900A	12.4154712327717	17.5215269721152	83.5696315200147	25.1759982601148	26.0334135070577	31.4364520041258
EHI_003930A	140.390328555188	144.783143927478	15.4758576888916	90.7660989904139	168.696519525734	5.02983232066013
EHI_003940A	8989.75620877539	6694.1454889781	489.037102968975	8496.23688651875	9959.34267126001	1169.43601455348
EHI_003950A	4.77518124337374	11.9884131914472	1244.25895818689	15.9006304800725	9.37202886254079	143.350221138814
EHI_004170A	612.178235400513	437.115988672768	1101.88106744908	753.292368993435	1213.15706942889	996.535528530789
EHI_004190A	22.9208699681939	45.1870958754549	24.7613723022266	29.813682150136	26.0334135070577	21.3767873628056
EHI_004200A	58444.3982738998	71758.0304358525	123512.820215044	40761.2662356659	60237.1535091705	70202.6271575337
EHI_004230A	472.742943094	260.056347691393	99.0454892089063	424.016812801934	565.445741373294	326.310371802826
EHI_004350A	47.7518124337374	32.2764970538963	3.09517153777832	53.6646278702447	76.0175674406086	1.88618712024755
EHI_004370A	130.83996606844	288.644102224844	838.791486737925	217.971142830994	266.582154312271	866.388617233708
EHI_004380A	327.577433295438	300.632515416292	377.610927608955	438.592390742	448.816048861675	577.801987835833
EHI_004400A	170.95148851278	36.887425204453	287.850953013384	154.368620910704	236.383394644084	238.288306191274
EHI_004430A	0	0	9.28551461333497	52.3395753302387	63.5215289572209	13.8320388818154
EHI_004440A	176.681706004828	153.08281459848	27.8565438400049	124.554938760568	101.009644407384	49.6695941665188
EHI_004470A	10.5053987354222	11.9884131914472	6.19034307555664	11.9254728600544	5.20668270141155	5.65856136074265
EHI_004490A	266.455113380254	510.890839081674	17481.528845372	270.310718161233	557.115049051036	7186.37292814317
EHI_004530A	131.795002317115	156.771557118925	43.3324015288965	72.2153634303293	65.6042020377855	6.28729040082517
EHI_004550A	3016.00447331485	3194.45102270563	1315.44790355579	1694.74219866773	3686.33135259938	1647.89881405628
EHI_004560A	25.7859787142182	7.37748504089059	74.2841169066797	11.2629465900514	13.53737502367	22.6342454429706
EHI_004570A	99.3237698621737	88.5298204906871	337.373697617837	113.291992170517	90.5962790045609	232.629744830531
EHI_004580A	10.5053987354222	8.29967067100192	860.457687502373	16.5631567500755	24.9920769667754	209.366770347478
EHI_004590A	26.7410149628929	40.5761677248983	27.8565438400049	31.801260960145	32.2814327487516	67.9027363289118
EHI_004600A	554.876060480028	473.081228247109	1513.5388819736	599.586274352734	899.714770803915	1401.43703034393
EHI_004610A	69.7176461532565	72.8526647787946	12.3806861511133	91.428625260417	109.340336729643	10.6883936814028
EHI_004640A	156.625944782659	149.394072078034	37.1420584533399	126.542517570577	95.8029617059725	37.723742404951
EHI_004750A	331.397578290137	227.779850637497	34.0468869155615	313.374925711429	313.442298624975	36.466284324786
EHI_004760A	457.462363115204	502.591168410672	80.4744599822364	488.281860992227	610.223212605433	379.75234020984
EHI_004770A	354.318448258331	291.410659115178	1915.91118188478	275.610928321257	262.416808151142	408.045147013553
EHI_004780A	178.591778502178	172.448712830818	46.4275730666748	200.745459810915	157.241817582629	60.3579878479216
EHI_004790A	4311.03362651781	2867.99730964622	4029.91334218738	4190.47865776911	5035.90350880525	4497.29882371024
EHI_004800A	96.4586611161495	99.596048052023	24.7613723022266	109.316834550499	65.6042020377855	42.7535747256111
EHI_004810A	780.264615167268	628.930599735923	198.090978417813	716.190897873266	743.514289761569	266.581112994987
EHI_004820A	169.04141601543	131.872545105919	752.126683680132	176.231987820804	210.349981137027	296.131377878865
EHI_004830A	117.469458586994	118.039760654249	129.99720458669	140.455569240641	163.489836824323	190.504899145003
EHI_004840A	1122.16759219283	513.657395972008	4104.19745909405	969.27593301442	1555.75679118177	1855.37939728351
EHI_004850A	10.5053987354222	12.9105988215585	402.372299911182	13.2505254000604	6.24801924169386	122.602162816091
EHI_004860A	251.174533401458	187.203682912599	77.379288444458	469.731125432142	448.816048861675	277.898235716472
EHI_004870A	12.4154712327717	11.0662275613359	21.6662007644483	19.8757881000906	11.4547019431054	10.6883936814028
EHI_004880A	246.399352158085	171.526527200706	241.423379946709	314.037451981432	516.502923980025	517.443999987911
EHI_004900A	59.2122474178343	46.1092815055662	49.5227446044532	26.5010508001209	43.736134691857	42.7535747256111
EHI_004930A	77.3579361426545	26.7433832732284	24.7613723022266	68.9027320803142	80.1829136017378	31.4364520041258
EHI_004940A	117.469458586994	60.8642515873474	27.8565438400049	108.654308280495	120.795038672748	18.8618712024755
EHI_004960A	240.669134666036	185.359311652376	117.616518435576	151.718515830692	140.580432938112	38.981200485116
EHI_004970A	245.44431590941	469.392485726664	3797.775476854	422.691760261928	256.168788909448	468.403134861475
EHI_004980A	6.68525374072323	23.0546407527831	157.853748426694	15.2381042100695	14.5787115639523	106.255207773945
EHI_004990A	42.0215949416889	48.8758383959002	133.092376124468	37.1014711201692	61.4388558766563	101.225375453285
EHI_005000A	21.9658337195192	9.22185630111324	21.6662007644483	24.5134719901118	39.5707885307278	28.2928068037133
EHI_005010A	84.0431898833777	37.8096108345643	207.376493031148	131.180201460598	197.853942653639	197.42091858591
EHI_005020A	731.557766484856	453.715330014771	408.562642986738	1040.16624390474	1675.51049331424	735.612976896545
EHI_005040A	11.460434984097	7.37748504089059	9.28551461333497	9.93789405004532	18.7440577250816	24.5204325632182
EHI_005060A	487.068486824121	431.5828748921	349.75438376895	482.981650832203	834.11056876613	560.197574713522
EHI_005070A	53.4820299257858	41.4983533550096	244.518551484487	115.279570980526	160.365827203476	299.275023079278
EHI_005080A	79.268008640004	71.9304791486833	157.853748426694	54.9896804102508	60.397519336374	31.4364520041258
EHI_005100A	49.6618849310869	34.120868314119	52.6179161422315	71.5528371603263	89.5549424642786	168.499382742115
EHI_005120A	9.55036248674747	15.6771557118925	6.19034307555664	9.2753677800423	9.37202886254079	16.975684082228
EHI_005130A	86.908298629402	106.051347462802	21.6662007644483	94.078730340429	90.5962790045609	106.255207773945
EHI_005140A	556.786132977378	247.145748869835	64.9986022933448	235.196825851073	423.8239718949	64.7590911284992
EHI_005150A	1161.32407838849	965.528354726556	201.186149955591	1812.67187472827	1820.25627241348	219.426434988798
EHI_005460A	2931.96128343147	3535.65970584682	1928.29186803589	2199.58721641003	2489.835667815	2843.11271925314
EHI_005657A	17.1906524761454	15.6771557118925	0	7.95031524003626	14.5787115639523	0
EHI_005860A	12.4154712327717	25.8211976431171	34.0468869155615	26.5010508001209	28.1160865876224	33.3226391243734
EHI_005870A	302.746490829895	288.644102224844	0	251.097456331145	334.269029430621	80.4773171305621
EHI_005890A	16737.0102580249	16264.5879582734	581.892249102325	12849.6970067086	12812.6047916335	1586.28336812819
EHI_005900A	30.5611599575919	29.5099401635624	15.4758576888916	33.1263135001511	35.4054423695985	32.6939100842909
EHI_005910A	265.50007713158	365.185509524084	49.5227446044532	348.488818021589	270.7475004734	12.5745808016503
EHI_005920A	3.82014499469899	9.22185630111324	300.231639164497	4.63768389002115	4.16534616112924	100.596646413203
EHI_005940A	85.9532623807272	56.2533234367908	9.28551461333497	90.7660989904139	39.5707885307278	47.1546780061888
EHI_005950A	244.489279660735	94.062934271355	49.5227446044532	205.383143700937	268.664827392836	144.607679218979
EHI_005960A	13.3705074814465	14.7549700817812	1776.62846268476	23.8509457201088	54.1495000946801	297.38883595903
EHI_005970A	11666.7228138107	14813.0677764782	65286.4532463581	8408.12089260834	8094.30892761439	21708.7562959691
EHI_006010A	163.311198523382	139.25003014681	0	135.155359080616	129.125730995006	66.6452782487468
EHI_006020A	7.64028998939798	22.1324551226718	27.8565438400049	11.2629465900514	3.12400962084693	38.3524714450335
EHI_006030A	92.6385161214505	41.4983533550096	27.8565438400049	79.5031524003626	63.5215289572209	42.1248456855286
EHI_006040A	30.5611599575919	46.1092815055662	120.711689973355	21.8633669100997	12.4960384833877	255.892719313584
EHI_006050A	185.277032242901	237.923892568722	337.373697617837	174.906935280798	163.489836824323	374.72250788918
EHI_006060A	15.280579978796	21.2102694925605	6.19034307555664	21.8633669100997	30.198759668187	39.6099295251986
EHI_006070A	2277.76145308927	1638.72386470782	615.939136017886	1727.20598589788	1971.25007075441	663.937866327138
EHI_006100A	10.5053987354222	6.45529941077927	157.853748426694	3.31263135001511	4.16534616112924	154.038614820217
EHI_006130A	36.2913774496404	26.7433832732284	43.3324015288965	33.7888397701541	34.3641058293162	13.8320388818154
EHI_006150A	41.0665586930141	53.4867665464568	15.4758576888916	34.4513660401571	27.07475004734	15.7182260020629
EHI_006160A	64.9424649098828	44.2649102453436	99.0454892089063	108.654308280495	85.3895963031494	132.033098417329
EHI_006170A	175.726669756153	49.7980240260115	1349.49479047135	165.631567500755	348.847740994574	311.220874840846
EHI_006190A	113.649313592295	153.08281459848	436.419186826743	94.078730340429	95.8029617059725	216.911518828468
EHI_006200A	52.5269936771111	100.518233682134	30.9517153777832	39.7515762001813	0	33.9513681644559
EHI_006550A	65.8975011585575	68.241736628238	6.19034307555664	68.9027320803142	61.4388558766563	6.28729040082517
EHI_006670A	1924.39804107962	2192.95742840473	408.562642986738	1776.8954561481	1504.73130070794	981.446031568809
EHI_006680A	21.0107974708444	32.2764970538963	0	53.0021016002417	62.4801924169386	8.80220656115523
EHI_006700A	27.6960512115677	23.0546407527831	40.2372299911182	27.1635770701239	26.0334135070577	193.648544345415
EHI_006710A	9.55036248674747	12.9105988215585	83.5696315200147	18.5507355600846	18.7440577250816	67.2740072888293
EHI_006720A	39.1564861956646	33.1986826840077	3.09517153777832	30.476208420139	35.4054423695985	18.233142162393
EHI_006730A	80.2230448886788	85.7632636003531	0	53.6646278702447	40.6121250710101	4.40110328057762
EHI_006760A	9.55036248674747	8.29967067100192	0	9.93789405004532	5.20668270141155	5.02983232066013
EHI_006770A	37.2464136983151	12.9105988215585	0	0	0	33.9513681644559
EHI_006800A	1.91007249734949	7.37748504089059	86.664803057793	6.62526270003021	5.20668270141155	56.5856136074265
EHI_006810A	354.318448258331	306.16562919696	380.706099146734	463.105862732112	623.760587629103	1934.5992563339
EHI_006830A	107.919096100246	104.20697620258	18.5710292266699	129.192622650589	82.2655866823025	26.4066196834657
EHI_006840A	264.545040882905	85.7632636003531	114.521346897798	345.176186671574	616.471231847127	125.117078976421
EHI_006850A	94.5485886188	17.5215269721152	3.09517153777832	40.4141024701843	109.340336729643	33.3226391243734
EHI_006860A	18606.0161966814	15016.8708007328	5388.69364727206	12499.220609877	14680.7625449	10860.0367093453
EHI_006880A	55.3921024231353	27.6655689033397	74.2841169066797	70.2277846203203	66.6455385780678	91.1657108119649
EHI_006885A	23.8759062168687	90.3741917509098	114.521346897798	69.5652583503172	4.16534616112924	218.797705948716
EHI_006900A	176.681706004828	93.1407486412437	352.849555306729	234.53429958107	319.690317866669	253.377803153254
EHI_006920A	33.4262687036162	32.2764970538963	0	31.138734690142	24.9920769667754	19.490600242558
EHI_006930A	109.829168597596	124.495060065029	179.519949191143	116.604623520532	101.009644407384	233.887202910696
EHI_006940A	124.154712327717	73.7748504089059	269.279923786714	135.155359080616	193.68859649251	396.099295251986
EHI_006960A	5.73021749204848	0.922185630111324	61.9034307555664	16.5631567500755	22.9094038862108	18.8618712024755
EHI_006980A	5243.14900522436	3679.52066414418	2175.90559105816	4775.48935418178	6814.50631960743	1928.94069497316
EHI_007000A	235.893953422663	241.612635089167	139.282719200024	173.581882740792	158.283154122911	93.0518979322125
EHI_007020A	12.4154712327717	16.5993413420038	24.7613723022266	21.2008406400967	16.661384644517	4.40110328057762
EHI_007030A	79.268008640004	52.5645809163455	58.8082592177881	92.753677800423	86.4309328434317	64.7590911284992
EHI_007140A	16.2356162274707	15.6771557118925	0	29.813682150136	42.6947981515747	5.65856136074265
EHI_007150A	169.04141601543	175.215269721152	24.7613723022266	149.06841075068	155.159144502064	6.91601944090768
EHI_007260A	9.55036248674747	15.6771557118925	0	11.9254728600544	26.0334135070577	10.6883936814028
EHI_007270A	17.1906524761454	13.8327844516699	0	19.2132618300876	12.4960384833877	10.6883936814028
EHI_007300A	7.64028998939798	9.22185630111324	64.9986022933448	5.30021016002417	2.08267308056462	13.2033098417329
EHI_007310A	48.7068486824121	47.0314671356775	114.521346897798	44.3892600902024	55.1908366349624	31.4364520041258
EHI_007320A	23.8759062168687	17.5215269721152	6.19034307555664	25.1759982601148	57.273509715527	1.88618712024755
EHI_007330A	1559.57419408586	1515.15099027291	232.137865333374	1445.63232114659	1842.12433975941	364.034114207777
EHI_007340A	9.55036248674747	7.37748504089059	43.3324015288965	10.6004203200483	15.6200481042346	20.7480583227231
EHI_007350A	5496.23361112317	7643.07450236265	2612.3247778849	4884.14366246227	5179.60795136421	4043.98518581075
EHI_007360A	156.625944782659	191.814611063155	18.5710292266699	183.519776790837	148.91112526037	59.7292588078391
EHI_007460A	125.109748576392	51.6423952862341	46.4275730666748	117.929676060538	97.8856347865371	30.8077229640433
EHI_007480A	195.782430978323	184.437126022265	12.3806861511133	159.668831070728	184.316567629969	11.3171227214853
EHI_007490A	18.1456887248202	30.4321257936737	3.09517153777832	17.8882092900816	29.1574231279047	16.3469550421454
EHI_007500A	144.210473549887	126.339431325251	83.5696315200147	131.180201460598	105.174990568513	123.859620896256
EHI_007510A	33641.151859568	59587.0244896432	3754.4430753251	24655.2526118924	16265.6767592097	1236.71002184231
EHI_007620A	8113.03293249198	14612.0313091139	1250.44930126244	5875.9454886568	3908.13603567951	410.560063173883
EHI_007630A	102.188878608198	190.892425433044	12.3806861511133	124.554938760568	49.9841539335509	56.5856136074265
EHI_007640A	16.2356162274707	26.7433832732284	3.09517153777832	9.93789405004532	36.4467789098808	2.51491616033007
EHI_007770A	738.24302022558	422.361018590986	191.900635342256	683.727110643118	469.642779667322	417.476082614791
EHI_007920A	64.9424649098828	50.7202096561228	40.2372299911182	54.9896804102508	46.8601443127039	84.8784204111398
EHI_007930A	86.908298629402	58.0976946970134	99.0454892089063	133.167780270607	193.68859649251	181.073963543765
EHI_007940A	521.449791776412	79.3079641895739	1114.2617536002	585.673222682671	660.207366538984	446.397618458587
EHI_007950A	9.55036248674747	9.22185630111324	0	8.61284151003928	6.24801924169386	5.65856136074265
EHI_007970A	29.6061237089172	23.0546407527831	49.5227446044532	28.4886296101299	35.4054423695985	54.699426487179
EHI_007980A	19.1007249734949	10.1440419312246	3.09517153777832	8.61284151003928	33.3227692890339	13.2033098417329
EHI_007990A	81.1780811373535	57.1755090669021	18.5710292266699	60.952416840278	56.2321731752447	38.3524714450335
EHI_008000A	8.59532623807272	11.9884131914472	3.09517153777832	10.6004203200483	7.28935578197617	1.88618712024755
EHI_008010A	15028.4504091458	17323.2570616412	13077.0997471134	12440.2557718467	11214.1532023002	17392.5314358027
EHI_008020A	11.460434984097	16.5993413420038	6.19034307555664	5.96273643002719	14.5787115639523	1.25745808016503
EHI_008030A	112.69427734362	78.3857785594625	1563.06162657805	92.753677800423	102.050980947666	331.968933163569
EHI_008040A	8.59532623807272	16.5993413420038	18.5710292266699	35.1138923101601	53.1081635543978	74.190026729737
EHI_008080A	7.64028998939798	17.5215269721152	250.708894560044	12.5879991300574	16.661384644517	42.1248456855286
EHI_008090A	296.061237089172	286.799730964622	201.186149955591	349.151344291592	359.261106397397	360.890469007365
EHI_008100A	16.2356162274707	23.9768263828944	80.4744599822364	16.5631567500755	13.53737502367	37.0950133648685
EHI_008110A	11.460434984097	5.53311378066794	114.521346897798	11.2629465900514	16.661384644517	54.699426487179
EHI_008120A	59.2122474178343	87.6076348605758	58.8082592177881	85.4658888303898	69.7695481989147	152.152427699969
EHI_008130A	28.6510874602424	97.7516767918003	74.2841169066797	42.4016812801934	8.33069232225848	50.2983232066013
EHI_008150A	22.9208699681939	24.8990120130057	18.5710292266699	27.8261033401269	24.9920769667754	21.3767873628056
EHI_008200A	212.973083454469	257.289790801059	879.028716729043	302.774505391381	371.757144880784	1493.86019923606
EHI_008210A	2090.57434834902	1293.82643904619	207.376493031148	2006.12954556915	1956.67135919046	370.321404608602
EHI_008220A	21.0107974708444	26.7433832732284	9.28551461333497	34.4513660401571	21.8680673459285	18.233142162393
EHI_008230A	170.95148851278	101.440419312246	913.075603644605	191.470092030873	182.233894549404	373.465049809015
EHI_008240A	31.5161962062667	11.9884131914472	0	23.1884194501057	23.9507404264931	28.9215358437958
EHI_008370A	23.8759062168687	19.3658982323378	3.09517153777832	28.4886296101299	19.7853942653639	16.3469550421454
EHI_008380A	158.536017280008	129.105988215585	77.379288444458	147.743358210674	234.30072156352	176.672860263187
EHI_008390A	165.221271020731	125.41724569514	3.09517153777832	102.691571850468	101.009644407384	23.8917035231356
EHI_008420A	105.053987354222	202.880838624491	71.1889453689014	155.031147180707	60.397519336374	106.883936814028
EHI_008450A	218.703300946517	219.480179966495	2494.70825944933	159.006304800725	190.564586871663	230.114828670201
EHI_008470A	269.320222126279	55.3311378066794	9.28551461333497	229.896615691048	353.013087155703	23.8917035231356
EHI_008600A	25.7859787142182	26.7433832732284	0	21.8633669100997	29.1574231279047	0.628729040082517
EHI_008610A	18.1456887248202	44.2649102453436	24.7613723022266	20.5383143700937	12.4960384833877	6.28729040082517
EHI_008620A	18177.2049210265	16503.4340364723	4995.60686197421	13139.2209866999	16750.9395869812	15713.8248987823
EHI_008630A	155.670908533984	231.468593157942	30.9517153777832	115.279570980526	257.21012544973	6.28729040082517
EHI_008640A	1.91007249734949	3.6887425204453	133.092376124468	9.2753677800423	7.28935578197617	33.9513681644559
EHI_008650A	34398.495604767	26473.1828836058	285071.488972459	25462.2096087561	38295.1512688819	48198.3682127257
EHI_008660A	123.199676079042	76.5414072992399	40.2372299911182	69.5652583503172	84.3482597628671	94.3093560123775
EHI_008710A	90.728443624101	70.0861078884606	30.9517153777832	84.8033625603867	67.6868751183501	14.4607679218979
EHI_008720A	11.460434984097	5.53311378066794	34.0468869155615	12.5879991300574	11.4547019431054	14.4607679218979
EHI_008730A	393.474934453996	293.255030375401	43.3324015288965	384.265236601752	337.393039051468	263.437467794575
EHI_008740A	11.460434984097	11.0662275613359	24.7613723022266	13.2505254000604	15.6200481042346	20.7480583227231
EHI_008750A	11.460434984097	9.22185630111324	0	9.93789405004532	7.28935578197617	5.65856136074265
EHI_008760A	9.55036248674747	11.9884131914472	27.8565438400049	13.2505254000604	5.20668270141155	14.4607679218979
EHI_008770A	325.667360798089	363.341138263862	1219.49758588466	469.731125432142	360.302442937679	462.11584446065
EHI_008780A	11.460434984097	15.6771557118925	9.28551461333497	9.93789405004532	6.24801924169386	13.8320388818154
EHI_008790A	55.3921024231353	56.2533234367908	424.03850067563	82.1532574803746	60.397519336374	189.87617010492
