pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_057850A	599.538926570885	282.049635038901	0.404675370073798	0.621107123002448	1.08790435712667	490	301	30	1149	798	375	467.967761850626	277.577874663509	92.8551461333497	761.242684233472	830.986559145283	235.773390030944	62.11	UP_pEhEx_DOWN_EhMyb10
EHI_114770A	466.963738587033	689.743664215418	-0.243551316794719	0.620861107354889	-0.562749775634302	935	1001	73	942	442	529	892.958892510889	923.107815741435	225.947522257817	624.099746342846	460.270750804781	332.597662203651	62.09	DOWN_pEhEx_UP_EhMyb10
EHI_098270A	27.6566511403196	61.232145151471	-0.243120599401354	0.620553907628734	-1.14666275053345	13	23	48	29	17	74	12.4154712327717	21.2102694925605	148.568233813359	19.2132618300876	17.7027211847993	46.5259489661062	62.06	DOWN_pEhEx_UP_EhMyb10
EHI_001910A	21.9594357096882	48.6926755789647	-0.243068982092812	0.620517194251727	-1.148863794431	17	22	35	22	9	67	16.2356162274707	20.2880838624491	108.331003822241	14.5755779400665	9.37202886254079	42.1248456855286	62.05	DOWN_pEhEx_UP_EhMyb10
EHI_125900A	28.3360666824512	50.2768109922604	-0.242860725440938	0.620369288350758	-0.827253631700481	33	47	24	52	24	42	31.5161962062667	43.3427246152322	74.2841169066797	34.4513660401571	24.9920769667754	26.4066196834657	62.04	DOWN_pEhEx_UP_EhMyb10
EHI_062960A	26.5556737688311	67.3457009808165	-0.242728395793962	0.620275488456504	-1.34256572019264	7	9	60	14	6	102	6.68525374072323	8.29967067100192	185.710292266699	9.2753677800423	6.24801924169386	64.1303620884167	62.03	DOWN_pEhEx_UP_EhMyb10
EHI_107930A	79.0467686191789	182.054421312465	-0.242650760540748	0.620220523502574	-1.20359138555386	18	39	158	21	13	333	17.1906524761454	35.9652395743416	489.037102968975	13.9130516700634	13.53737502367	209.366770347478	62.02	DOWN_pEhEx_UP_EhMyb10
EHI_092450A	2213.03412745178	2632.86905431517	-0.242344797514988	0.620003998404115	-0.250610071486613	2108	3518	818	3227	2340	3411	2013.21641220637	3244.24904673164	2531.85031790267	2137.97227329975	2436.7275042606	2144.59475572146	62	DOWN_pEhEx_UP_EhMyb10
EHI_056110A	77.9706849934069	148.491682253452	-0.24228751165759	0.619963408620421	-0.929378406709696	179	250	12	204	86	20	170.95148851278	230.546407527831	37.1420584533399	135.155359080616	89.5549424642786	12.5745808016503	62	DOWN_pEhEx_UP_EhMyb10
EHI_177400A	689.53234164171	983.884552396079	-0.242248017403791	0.619935440431023	-0.512870820615075	694	628	544	742	550	1624	662.795156580274	579.132575709912	1683.77331655141	491.594492342242	572.73509715527	1021.05596109401	61.99	DOWN_pEhEx_UP_EhMyb10
EHI_184800A	5.39749902157585	11.3855751847076	-0.242024384281973	0.619777309214374	-1.07684419458738	2	11	7	10	2	12	1.91007249734949	10.1440419312246	21.6662007644483	6.62526270003021	2.08267308056462	7.5447484809902	61.98	DOWN_pEhEx_UP_EhMyb10
EHI_034010A	324.765566682015	532.397985115401	-0.24194641066602	0.619722268310983	-0.71310643264154	797	813	21	679	510	20	761.163890193773	749.736917280506	64.9986022933448	449.855337332051	531.081635543978	12.5745808016503	61.97	DOWN_pEhEx_UP_EhMyb10
EHI_074060A	33.1603870423206	62.4393813974214	-0.241581885066469	0.619465597339764	-0.912995398426054	53	85	18	86	33	15	50.6169211797616	78.3857785594625	55.7130876800098	56.9772592202598	34.3641058293162	9.43093560123775	61.95	DOWN_pEhEx_UP_EhMyb10
EHI_073370A	11.2130389343302	26.061841178189	-0.241486054843635	0.619398200645084	-1.21676168155452	9	11	19	11	3	37	8.59532623807272	10.1440419312246	58.8082592177881	7.28778897003324	3.12400962084693	23.2629744830531	61.94	DOWN_pEhEx_UP_EhMyb10
EHI_025480A	26.9863086274909	59.9839560024984	-0.24142245194359	0.619353404885407	-1.1523490239687	78	111	0	89	22	0	74.4928273966303	102.362604942357	1.54758576888916	58.9648380302689	22.9094038862108	0.314364520041258	61.94	DOWN_pEhEx_UP_EhMyb10
EHI_161900A	14.6225050965068	28.8865595280225	-0.240429620200508	0.618657240584661	-0.982207893109304	18	24	15	12	10	41	17.1906524761454	22.1324551226718	46.4275730666748	7.95031524003626	10.4133654028231	25.7778906433832	61.87	DOWN_pEhEx_UP_EhMyb10
EHI_174990A	15.2294401072236	28.9727166631676	-0.240390952368576	0.618630073333702	-0.927832063280222	16	23	16	31	10	24	15.280579978796	21.2102694925605	49.5227446044532	20.5383143700937	10.4133654028231	15.0894969619804	61.86	DOWN_pEhEx_UP_EhMyb10
EHI_167730A	39.8958120219401	89.7722228096513	-0.240222996032055	0.618512208233686	-1.17003180686624	19	35	70	28	14	138	18.1456887248202	32.2764970538963	216.662007644483	18.5507355600846	14.5787115639523	86.7646075313873	61.85	DOWN_pEhEx_UP_EhMyb10
EHI_158940A	25.88728626753	52.0356454187022	-0.240140470443873	0.618454376925661	-1.00725649856127	66	85	4	57	36	6	63.0323924125333	78.3857785594625	12.3806861511133	37.7639973901722	37.4881154501631	3.7723742404951	61.85	DOWN_pEhEx_UP_EhMyb10
EHI_129320A	152.671486726642	253.637684903405	-0.239934616468555	0.618310355542752	-0.732338467419073	155	203	135	192	119	335	148.030618544586	187.203682912599	417.848157600073	127.20504384058	123.919048293595	210.624228427643	61.83	DOWN_pEhEx_UP_EhMyb10
EHI_006190A	134.710384727683	236.71338866551	-0.239893799233142	0.618281838331545	-0.813280236742929	119	166	141	142	92	345	113.649313592295	153.08281459848	436.419186826743	94.078730340429	95.8029617059725	216.911518828468	61.83	DOWN_pEhEx_UP_EhMyb10
EHI_027750A	17.9261971495304	45.060285622695	-0.239771263353664	0.618196306661067	-1.32978698999905	9	12	37	9	3	71	8.59532623807272	11.0662275613359	114.521346897798	5.96273643002719	3.12400962084693	44.6397618458587	61.82	DOWN_pEhEx_UP_EhMyb10
EHI_127160A	484.41069967348	749.906602646865	-0.239531629171801	0.618028581997436	-0.630480194228374	415	287	508	443	449	1123	396.34004320002	264.66727584195	1572.34714119139	293.499137611338	467.560106586757	706.062712012666	61.8	DOWN_pEhEx_UP_EhMyb10
EHI_026310A	124.23991403731	222.421754784371	-0.239301674050768	0.61786744965509	-0.840169166475237	257	415	9	250	158	77	245.44431590941	382.707036496199	27.8565438400049	165.631567500755	164.531173364605	48.4121360863538	61.79	DOWN_pEhEx_UP_EhMyb10
EHI_096270A	45.656251908786	91.0994810582938	-0.239109663746401	0.617733225170414	-0.996630407609178	44	60	56	108	5	96	42.0215949416889	55.3311378066794	173.329606115586	71.5528371603263	5.20668270141155	60.3579878479216	61.77	DOWN_pEhEx_UP_EhMyb10
EHI_002140A	322.232023069717	498.68544406337	-0.239019467128062	0.617670273449162	-0.630030218708887	306	396	266	359	232	786	292.241092094473	365.185509524084	823.315629049034	237.846930931085	241.590077345496	494.181025504858	61.77	DOWN_pEhEx_UP_EhMyb10
EHI_126860A	82.9472263402905	168.486121165678	-0.238813204116258	0.617526554238146	-1.02236411105504	39	21	144	120	92	122	37.2464136983151	19.3658982323378	445.704701440078	79.5031524003626	95.8029617059725	76.704942890067	61.75	DOWN_pEhEx_UP_EhMyb10
EHI_005890A	8928.06720541528	11346.6205486407	-0.238758012681825	0.617488154611508	-0.345842880411604	17525	17637	188	19395	12304	2523	16737.0102580249	16264.5879582734	581.892249102325	12849.6970067086	12812.6047916335	1586.28336812819	61.75	DOWN_pEhEx_UP_EhMyb10
EHI_012060A	512.921282010493	718.472934656763	-0.238723632917158	0.617464132091189	-0.486196377920642	622	570	328	630	516	956	594.032546675693	525.645809163455	1015.21626439129	417.391550101903	537.329654785672	601.064962318886	61.75	DOWN_pEhEx_UP_EhMyb10
EHI_044800A	41.5151737890937	79.977691414962	-0.238716646408944	0.617459212603671	-0.945958900189323	46	36	52	77	45	45	43.9316674390384	33.1986826840077	160.948919964473	51.0145227902326	46.8601443127039	28.2928068037133	61.75	DOWN_pEhEx_UP_EhMyb10
EHI_012500A	15.3873351948371	27.7347907946	-0.238672341208074	0.617428024493699	-0.84995343826743	28	30	9	35	16	11	26.7410149628929	27.6655689033397	27.8565438400049	23.1884194501057	16.661384644517	6.91601944090768	61.74	DOWN_pEhEx_UP_EhMyb10
EHI_196530A	102.917864341975	41.9269027809356	0.399391167556548	0.617102890922133	1.29554526035756	65	41	8	141	102	179	62.0773561638586	37.8096108345643	24.7613723022266	93.416204070426	106.216327108796	112.542498174771	61.71	UP_pEhEx_DOWN_EhMyb10
EHI_108610A	1956.5086365472	2719.42809872018	-0.237963865892061	0.616931405657447	-0.475021802971641	1109	986	1980	2075	1233	5162	1059.13519978029	909.275031289765	6128.43964480108	1374.74201025627	1283.96795416809	3245.49930490595	61.69	DOWN_pEhEx_UP_EhMyb10
EHI_023360A	1004.67994066762	619.579714504338	0.399030291460286	0.616879136129968	0.697374162354533	700	694	171	1070	1189	1760	668.525374072323	639.996827297259	529.274332960093	708.903108903233	1238.14914639567	1106.56311054523	61.69	UP_pEhEx_DOWN_EhMyb10
EHI_155260A	9.17763119950234	17.0974142468939	-0.237864586373086	0.616862128674162	-0.897584414720557	17	14	7	18	3	20	16.2356162274707	12.9105988215585	21.6662007644483	11.9254728600544	3.12400962084693	12.5745808016503	61.69	DOWN_pEhEx_UP_EhMyb10
EHI_111820A	16.1278220307624	40.2740012786265	-0.237834838609214	0.616841385761696	-1.32029718917127	7	12	33	10	2	63	6.68525374072323	11.0662275613359	102.140660746685	6.62526270003021	2.08267308056462	39.6099295251986	61.68	DOWN_pEhEx_UP_EhMyb10
EHI_138450A	34.1672163625933	80.9830395417308	-0.237723666380926	0.616763096165563	-1.24500707805607	12	11	71	11	20	119	11.460434984097	10.1440419312246	219.757179182261	7.28778897003324	20.8267308056462	74.8187557698195	61.68	DOWN_pEhEx_UP_EhMyb10
EHI_048630A	631.264868723336	946.013262633146	-0.237602869805192	0.616677851179189	-0.583614945383184	1148	1711	38	1141	1039	150	1096.38161347861	1577.85961312048	117.616518435576	755.942474073447	1081.94866535332	94.3093560123775	61.67	DOWN_pEhEx_UP_EhMyb10
EHI_200850A	15626.8175755417	12487.6285674734	0.398666367010996	0.616661937144107	0.32352446978942	18096	16218	1546	22049	13642	29451	17282.3359560182	14956.0065491455	4785.13519740529	14608.0417272966	14205.9130825313	18516.6989594702	61.67	UP_pEhEx_DOWN_EhMyb10
EHI_099720A	242.975752372066	458.219199530061	-0.237418404786744	0.616547898546279	-0.915225561211781	45	45	414	105	143	817	42.9766311903636	41.4983533550096	1281.40101664023	69.5652583503172	148.91112526037	513.671625747416	61.65	DOWN_pEhEx_UP_EhMyb10
EHI_026360A	61.4339941171617	18.7691610872676	0.398257254985037	0.616419833059046	1.71067301441378	40	19	0	57	78	108	38.2014499469899	17.5215269721152	1.54758576888916	37.7639973901722	81.2242501420201	67.9027363289118	61.64	UP_pEhEx_DOWN_EhMyb10
EHI_079930A	17.3800350378098	33.5538846965869	-0.237037017225394	0.61628006685972	-0.949048813323442	37	59	3	23	11	41	35.3363412009656	54.4089521765681	9.28551461333497	15.2381042100695	11.4547019431054	25.7778906433832	61.63	DOWN_pEhEx_UP_EhMyb10
EHI_092680A	1163.15971497698	1727.9314013832	-0.2370203157298	0.616268364227573	-0.570996735112085	600	581	1304	925	487	3784	573.021749204848	535.789851094679	4036.10368526293	612.836799752795	507.130895117485	2379.11068767224	61.63	DOWN_pEhEx_UP_EhMyb10
EHI_037810A	65.4363139923646	22.9575404816304	0.397980838710744	0.61626597233103	1.5111233944661	43	13	5	93	87	75	41.0665586930141	11.9884131914472	15.4758576888916	61.614943110281	90.5962790045609	47.1546780061888	61.63	UP_pEhEx_DOWN_EhMyb10
EHI_052110A	65.4363139923646	22.9575404816304	0.397980838710744	0.61626597233103	1.5111233944661	43	13	5	93	87	75	41.0665586930141	11.9884131914472	15.4758576888916	61.614943110281	90.5962790045609	47.1546780061888	61.63	UP_pEhEx_DOWN_EhMyb10
EHI_181200A	22.107532831371	54.487224206252	-0.236876935610799	0.6161679623839	-1.30137996475911	7	11	47	15	4	83	6.68525374072323	10.1440419312246	145.473062275581	9.93789405004532	4.16534616112924	52.1845103268489	61.62	DOWN_pEhEx_UP_EhMyb10
EHI_138810A	32.9205155346938	78.5872403017263	-0.236716253069088	0.616053903557827	-1.25530816198676	6	16	69	16	13	119	5.73021749204848	14.7549700817812	213.566836106704	10.6004203200483	13.53737502367	74.8187557698195	61.61	DOWN_pEhEx_UP_EhMyb10
EHI_081390A	6.47260588847365	11.4445167405483	-0.236522325177576	0.615916518492885	-0.822237977351191	9	14	4	13	7	6	8.59532623807272	12.9105988215585	12.3806861511133	8.61284151003928	7.28935578197617	3.7723742404951	61.59	DOWN_pEhEx_UP_EhMyb10
EHI_151190A	5.30580866513645	10.5784349918653	-0.236471278692122	0.615880404901982	-0.995481650213222	4	13	5	10	8	2	3.82014499469899	11.9884131914472	15.4758576888916	6.62526270003021	8.33069232225848	1.25745808016503	61.59	DOWN_pEhEx_UP_EhMyb10
EHI_148170A	119.19929690108	49.6245940235767	0.396914956500503	0.615695120285691	1.26424852126828	75	52	9	172	112	208	71.627718650606	47.9536527657889	27.8565438400049	113.95451844052	116.629692511619	130.775640337163	61.57	UP_pEhEx_DOWN_EhMyb10
EHI_017020A	14.7800165323065	37.0158401850973	-0.235949253312367	0.615512248058026	-1.32449489200881	3	9	32	10	3	55	2.86510874602424	8.29967067100192	99.0454892089063	6.62526270003021	3.12400962084693	34.5800972045384	61.55	DOWN_pEhEx_UP_EhMyb10
EHI_164440A	822.431873300839	1192.5416242115	-0.235934066418738	0.615501356681936	-0.536071540328363	1329	2252	55	1485	1311	265	1269.24317448874	2076.7620390107	170.234434577808	983.851510954487	1365.19220431011	166.613195621867	61.55	DOWN_pEhEx_UP_EhMyb10
EHI_170300A	45.9315520735361	14.9413734505251	0.39649384342807	0.615481477214094	1.62017276394237	30	4	4	70	59	51	28.6510874602424	3.6887425204453	12.3806861511133	46.3768389002115	61.4388558766563	32.0651810442084	61.55	UP_pEhEx_DOWN_EhMyb10
EHI_131140A	12.4778047693707	25.8577876947279	-0.235800399270066	0.615405576007549	-1.05123470631756	30	45	2	34	13	3	28.6510874602424	41.4983533550096	6.19034307555664	22.5258931801027	13.53737502367	1.88618712024755	61.54	DOWN_pEhEx_UP_EhMyb10
EHI_153520A	164.670472795792	314.208372913151	-0.23555860619576	0.615232678725286	-0.932139738204483	44	73	267	162	81	484	42.0215949416889	67.3195509981267	826.410800586812	107.329255740489	84.3482597628671	304.304855399938	61.52	DOWN_pEhEx_UP_EhMyb10
EHI_108650A	11.6632261303401	27.2725514674524	-0.235533417721839	0.615214694151298	-1.22548277371959	6	8	22	14	3	36	5.73021749204848	7.37748504089059	68.0937738311231	9.2753677800423	3.12400962084693	22.6342454429706	61.52	DOWN_pEhEx_UP_EhMyb10
EHI_104630A	2059.70378169653	2762.85121910239	-0.235216716012522	0.61498899874202	-0.423721004668657	4461	3972	85	4013	3272	374	4260.41670533805	3662.92132280218	263.089580711157	2658.71792152212	3407.25315980372	235.144660990861	61.5	DOWN_pEhEx_UP_EhMyb10
EHI_065850A	13.119561827523	23.9306179816341	-0.235116566130558	0.614917792834024	-0.867138116311572	25	21	9	27	17	7	23.8759062168687	19.3658982323378	27.8565438400049	17.8882092900816	17.7027211847993	4.40110328057762	61.49	DOWN_pEhEx_UP_EhMyb10
EHI_152670A	361.953576435655	170.449128204784	0.395258712076182	0.614911583240566	1.08646345095244	194	75	82	523	340	631	185.277032242901	69.1639222583493	253.804066097822	346.50123921158	354.054423695985	396.728024292068	61.49	UP_pEhEx_DOWN_EhMyb10
EHI_038620A	7054.36702825707	9127.91509977376	-0.234799196905238	0.61468968598108	-0.371768733946447	4912	2321	6584	8123	6911	14011	4691.13805349036	2140.39284748838	20378.6094047325	5381.70089123454	7196.67682989104	8809.12258059614	61.47	DOWN_pEhEx_UP_EhMyb10
EHI_168300A	213.5707169221	357.179218464212	-0.23474553919121	0.614650985762339	-0.741934293487672	203	200	221	225	134	566	193.872358480974	184.437126022265	684.032909849009	149.06841075068	139.539096397829	355.860636686704	61.47	DOWN_pEhEx_UP_EhMyb10
EHI_077490A	18.6447850484827	46.6420362931346	-0.234681125057582	0.614604558014825	-1.32285861024028	4	22	37	0	6	79	3.82014499469899	20.2880838624491	114.521346897798	0.331263135001511	6.24801924169386	49.6695941665188	61.46	DOWN_pEhEx_UP_EhMyb10
EHI_103280A	15.6615635236041	28.0767622672101	-0.234669638932112	0.614596282653811	-0.842148330921712	15	31	13	16	18	29	14.3255437301212	28.587754533451	40.2372299911182	10.6004203200483	18.7440577250816	18.233142162393	61.46	DOWN_pEhEx_UP_EhMyb10
EHI_080100A	3.68954743188895	8.92935928771074	-0.23451725250798	0.614486593245889	-1.27511279777208	9	19	0	3	9	0	8.59532623807272	17.5215269721152	1.54758576888916	1.98757881000906	9.37202886254079	0.314364520041258	61.45	DOWN_pEhEx_UP_EhMyb10
EHI_137810A	10.7397385508151	3.97861273763223	0.393839699634017	0.614338612050276	1.4326214878791	3	3	2	15	9	21	2.86510874602424	2.76655689033397	6.19034307555664	9.93789405004532	9.37202886254079	13.2033098417329	61.43	UP_pEhEx_DOWN_EhMyb10
EHI_008770A	426.803626538045	642.007804101193	-0.234113135681557	0.614196601549189	-0.589018399775364	341	394	394	709	346	735	325.667360798089	363.341138263862	1219.49758588466	469.731125432142	360.302442937679	462.11584446065	61.42	DOWN_pEhEx_UP_EhMyb10
EHI_004960A	108.746041112227	183.120112330042	-0.234087871329447	0.614178418274461	-0.751827372226808	252	201	38	229	135	62	240.669134666036	185.359311652376	117.616518435576	151.718515830692	140.580432938112	38.981200485116	61.42	DOWN_pEhEx_UP_EhMyb10
EHI_183070A	5.92682497354366	11.7045823867657	-0.234042360738187	0.614145068756377	-0.981742102099285	6	8	7	13	6	5	5.73021749204848	7.37748504089059	21.6662007644483	8.61284151003928	6.24801924169386	3.14364520041258	61.41	DOWN_pEhEx_UP_EhMyb10
EHI_104370A	10.9137061770885	17.9608389276066	-0.233827485982485	0.613987838643542	-0.71871362951001	17	20	6	20	10	15	16.2356162274707	18.4437126022265	18.5710292266699	13.2505254000604	10.4133654028231	9.43093560123775	61.4	DOWN_pEhEx_UP_EhMyb10
EHI_111800A	19.4315165388092	6.07901959935511	0.391531974836604	0.613587576932556	1.67648792560976	12	7	0	27	17	37	11.460434984097	6.45529941077927	1.54758576888916	17.8882092900816	17.7027211847993	23.2629744830531	61.36	UP_pEhEx_DOWN_EhMyb10
EHI_148400A	24.0305119150375	6.08167666732536	0.390945676958505	0.613428354661436	1.98232635955092	17	2	0	38	26	33	16.2356162274707	1.84437126022265	1.54758576888916	25.1759982601148	27.07475004734	20.7480583227231	61.34	UP_pEhEx_DOWN_EhMyb10
EHI_059860A	14.95398415858	34.7667338768609	-0.233017341939356	0.613395892259797	-1.2171776311641	5	13	28	15	4	49	4.77518124337374	11.9884131914472	86.664803057793	9.93789405004532	4.16534616112924	30.8077229640433	61.34	DOWN_pEhEx_UP_EhMyb10
EHI_139370A	58.180512148599	98.2252669178618	-0.232940028826305	0.613338611631753	-0.755558186896194	83	86	43	90	78	58	79.268008640004	79.3079641895739	133.092376124468	59.6273643002719	81.2242501420201	36.466284324786	61.33	DOWN_pEhEx_UP_EhMyb10
EHI_145050A	6.16699610347963	11.1276351928664	-0.232778714692089	0.613219252705931	-0.851507188732532	9	13	4	12	8	4	8.59532623807272	11.9884131914472	12.3806861511133	7.95031524003626	8.33069232225848	2.51491616033007	61.32	DOWN_pEhEx_UP_EhMyb10
EHI_194330A	771.381581933076	1037.87603738868	-0.232674808056167	0.613142482944376	-0.428117535644532	885	761	497	868	759	1548	845.207080077151	701.783264514718	1538.30025427583	575.072802362622	790.374434074273	973.272554047736	61.31	DOWN_pEhEx_UP_EhMyb10
EHI_017570A	11.104892387417	27.4144616768739	-0.232410193940139	0.612947373706698	-1.30374173204635	5	16	20	4	1	47	4.77518124337374	14.7549700817812	61.9034307555664	2.65010508001209	1.04133654028231	29.5502648838783	61.29	DOWN_pEhEx_UP_EhMyb10
EHI_113970A	232.946596454317	111.552087657588	0.388587614792774	0.612916633918512	1.06228173825396	133	114	32	291	198	487	127.019821073741	105.129161832691	99.0454892089063	192.795144570879	206.184634975897	306.191042520186	61.29	UP_pEhEx_DOWN_EhMyb10
EHI_159680A	66.2281606406807	24.4446313994201	0.387097982601133	0.612678950092813	1.43792713960509	24	40	4	106	94	54	22.9208699681939	36.887425204453	12.3806861511133	70.2277846203203	97.8856347865371	33.9513681644559	61.27	UP_pEhEx_DOWN_EhMyb10
EHI_049950A	142.941890206543	256.579529929047	-0.231979373867828	0.612626051725984	-0.843977304794971	298	485	8	311	217	8	284.600802105075	447.260030603992	24.7613723022266	206.04566997094	225.970029241261	5.02983232066013	61.26	DOWN_pEhEx_UP_EhMyb10
EHI_030760A	28946.166627477	22065.6884892633	0.38521954574147	0.612463139824255	0.391567540478832	36980	26513	1856	48915	38419	25144	35317.2404759921	24449.9076111415	5744.63837411657	32407.4724971978	40007.108541106	15808.7629838348	61.25	UP_pEhEx_DOWN_EhMyb10
EHI_170050A	602.36509840008	277.135030266841	0.385122497057086	0.612454707534887	1.12004910024902	635	173	20	1005	842	469	606.448017908464	159.538114009259	61.9034307555664	665.838901353036	876.805366917705	294.8739197987	61.25	UP_pEhEx_DOWN_EhMyb10
EHI_025270A	1132.62356003558	694.372141295342	0.382689401240957	0.612281126860625	0.705887473069864	1012	909	82	1748	1301	1480	966.496683658844	838.266737771194	253.804066097822	1158.09591996528	1354.77883890728	930.518979322125	61.23	UP_pEhEx_DOWN_EhMyb10
EHI_197160A	1293.74539818831	757.68200504613	0.38059433708201	0.612189084869284	0.771889341608717	1357	606	130	1283	2098	1462	1295.98418945163	558.844491847462	402.372299911182	850.021204413876	2184.72406151229	919.20185660064	61.22	UP_pEhEx_DOWN_EhMyb10
EHI_137980A	146.256052452016	62.9693372230288	0.38039630538902	0.612182429583092	1.21577494075406	82	74	13	164	117	337	78.3129723913293	68.241736628238	40.2372299911182	108.654308280495	121.83637521303	211.881686507808	61.22	UP_pEhEx_DOWN_EhMyb10
EHI_188810A	31.052418429108	10.518018334873	0.379899536785529	0.612165806489277	1.56184271619219	17	16	0	42	28	59	16.2356162274707	14.7549700817812	1.54758576888916	27.8261033401269	29.1574231279047	37.0950133648685	61.22	UP_pEhEx_DOWN_EhMyb10
EHI_153250A	37.0371810926155	10.2064509231316	0.378813446566935	0.612128908921589	1.85949301215252	27	5	0	42	54	46	25.7859787142182	4.61092815055662	1.54758576888916	27.8261033401269	56.2321731752447	28.9215358437958	61.21	UP_pEhEx_DOWN_EhMyb10
EHI_027360A	11.6177633764226	4.20933715016912	0.377565332865508	0.612085066029652	1.46466737811707	5	5	1	10	8	32	4.77518124337374	4.61092815055662	3.09517153777832	6.62526270003021	8.33069232225848	20.1193292826405	61.21	UP_pEhEx_DOWN_EhMyb10
EHI_040280A	198.303995845153	68.783933964418	0.377007916109455	0.612063329814502	1.52757021281071	33	53	40	120	79	691	31.5161962062667	48.8758383959002	123.806861511133	79.5031524003626	82.2655866823025	434.451766697019	61.21	UP_pEhEx_DOWN_EhMyb10
EHI_005100A	109.010768642349	45.8737895420314	0.375594570257787	0.611994802461002	1.24872866324309	52	37	17	108	86	268	49.6618849310869	34.120868314119	52.6179161422315	71.5528371603263	89.5549424642786	168.499382742115	61.2	UP_pEhEx_DOWN_EhMyb10
EHI_006840A	355.137409123095	155.79436460691	0.374544350462059	0.611928779929262	1.18873428840261	277	93	37	521	592	199	264.545040882905	85.7632636003531	114.521346897798	345.176186671574	616.471231847127	125.117078976421	61.19	UP_pEhEx_DOWN_EhMyb10
EHI_056380A	407.84801961065	183.252230122755	0.374336749803757	0.611914180414611	1.15420089118371	353	133	28	624	637	270	337.127795782186	122.650688804806	86.664803057793	413.416392481885	663.331376159831	169.75684082228	61.19	UP_pEhEx_DOWN_EhMyb10
EHI_044860A	32.9942236859853	13.1766802379143	0.37271954890723	0.611771727676923	1.32422653295612	19	16	2	55	24	61	18.1456887248202	14.7549700817812	6.19034307555664	36.4389448501662	24.9920769667754	38.3524714450335	61.18	UP_pEhEx_DOWN_EhMyb10
EHI_155700A	204.352300999858	84.5309857328408	0.371848765085098	0.611672357330245	1.27350630946223	168	69	9	272	235	312	160.446089777358	63.6308084776814	27.8565438400049	180.207145440822	244.714086966343	196.163460505745	61.17	UP_pEhEx_DOWN_EhMyb10
EHI_122900A	251.076469809999	422.398800548506	-0.230489328018765	0.6114978892431	-0.750478908429629	325	788	67	308	537	15	310.386780819293	726.682276527723	207.376493031148	204.058091160931	559.1977221316	9.43093560123775	61.15	DOWN_pEhEx_UP_EhMyb10
EHI_180000A	39.3441414136063	14.964337721077	0.369819526655094	0.611368838293047	1.39462039481695	13	8	8	54	53	46	12.4154712327717	7.37748504089059	24.7613723022266	35.7764185801632	55.1908366349624	28.9215358437958	61.14	UP_pEhEx_DOWN_EhMyb10
EHI_167330A	46.950630916958	96.2296034408688	-0.230301113396375	0.611353321240068	-1.03533623869617	20	38	75	46	32	124	19.1007249734949	35.0430539442303	232.137865333374	30.476208420139	33.3227692890339	77.9624009702321	61.14	DOWN_pEhEx_UP_EhMyb10
EHI_086530A	82.6451374934749	31.5754723064488	0.369089895525492	0.611231249368364	1.38812562562669	56	37	2	120	98	111	53.4820299257858	34.120868314119	6.19034307555664	79.5031524003626	102.050980947666	69.7889234491594	61.12	UP_pEhEx_DOWN_EhMyb10
EHI_140740A	590.791772247875	329.260906410504	0.368966106406505	0.611206395135368	0.843418505346935	493	352	59	706	655	1025	470.83287059665	324.609341799186	182.615120728921	467.743546622133	682.075433884913	644.44726608458	61.12	UP_pEhEx_DOWN_EhMyb10
EHI_196560A	7.19273685397931	14.1251992265841	-0.229921462042026	0.611058080973175	-0.973658486693385	15	23	2	14	11	2	14.3255437301212	21.2102694925605	6.19034307555664	9.2753677800423	11.4547019431054	1.25745808016503	61.11	DOWN_pEhEx_UP_EhMyb10
EHI_083250A	11117.5283905901	13395.6832390107	-0.229875009136559	0.611022040396865	-0.268932078002994	20775	19695	540	15949	13827	14108	19840.8780662179	18162.4459850425	1671.39263040029	10566.6314802782	14398.5603424835	8870.10929748415	61.1	DOWN_pEhEx_UP_EhMyb10
EHI_107100A	105.87247755208	48.8414809284745	0.367963816350004	0.610985966674659	1.1161487470324	62	56	11	170	120	134	59.2122474178343	51.6423952862341	34.0468869155615	112.629465900514	124.960384833877	84.2496913710573	61.1	UP_pEhEx_DOWN_EhMyb10
EHI_083590A	3062.84177580948	2306.1594599586	0.36794925350298	0.610982589026805	0.409378568340363	3453	2083	530	3915	3781	4433	3297.7401666739	1920.91266752189	1640.44091502251	2593.79034706183	3937.29345880741	2787.1558346858	61.1	UP_pEhEx_DOWN_EhMyb10
EHI_027800A	324.403669419961	166.780044237256	0.367804955123888	0.610949155777138	0.959843462312581	183	212	40	360	320	655	174.771633507479	195.503353583601	123.806861511133	238.509457201088	333.227692890339	411.817521254048	61.09	UP_pEhEx_DOWN_EhMyb10
EHI_110680A	11.7686165876793	24.8495366481436	-0.229541831654148	0.610764078951788	-1.07827421097847	9	17	16	12	4	37	8.59532623807272	15.6771557118925	49.5227446044532	7.95031524003626	4.16534616112924	23.2629744830531	61.08	DOWN_pEhEx_UP_EhMyb10
