pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_073540A	8.59938725179654	50.9222461608824	-0.742439162246072	0.872796033695344	-2.56599028782658	42	40	57	20	7	0	59.0474831285076	49.6832233409128	44.2674232693494	17.1057800351763	9.22875484106689	0.40155924637811	87.28	DOWN_pEhEx_UP_CmasM
EHI_047770A	26.3881003284682	9.09125180291792	0.374018082828272	0.872708871539598	1.53733663280779	6	3	19	10	6	75	8.43535473264394	3.72624175056846	14.7558077564498	8.55289001758814	7.91036129234305	60.2338869567165	87.27	UP_pEhEx_DOWN_CmasM
EHI_083400A	285.144432811078	677.128614928267	-0.728037962863399	0.872564045922399	-1.24773702205095	576	559	687	488	270	119	809.794054333818	694.323046189256	533.53894361479	417.381032858301	355.966258155437	95.5711006379901	87.26	DOWN_pEhEx_UP_CmasM
EHI_068570A	133.283077794378	48.5226274362608	0.373489819089396	0.872385535712746	1.45776404342852	37	8	105	22	18	426	52.0180208513043	9.93664466818256	81.5452533909068	18.8163580386939	23.7310838770291	342.128477914149	87.24	UP_pEhEx_DOWN_CmasM
EHI_114330A	1078.71101449169	1976.05209664474	-0.730280540203755	0.872278171300906	-0.873312562487023	996	1691	3087	1819	1065	411	1400.26888561889	2100.35826673709	2397.43044969266	1555.77069419928	1404.08912939089	330.081700522806	87.23	DOWN_pEhEx_UP_CmasM
EHI_169660A	309.897970221521	130.273528710936	0.373065238932991	0.872125024242924	1.25024934426331	54	41	330	62	39	984	75.9181925937955	50.9253039244356	256.285082085707	53.0279181090465	51.4173484002298	790.26859687212	87.21	UP_pEhEx_DOWN_CmasM
EHI_083250A	14317.4449495425	18061.608230614	-0.732174029182433	0.872114609465392	-0.335152301779772	14945	11643	23981	15949	13827	14108	21011.0627465606	14461.5442339562	18624.1592530222	13641.0042890513	18229.4275982046	11330.3956958047	87.21	DOWN_pEhEx_UP_CmasM
EHI_011950A	819.489383557195	477.998562377689	0.37302333414327	0.872099134878236	0.77771898022421	448	310	542	424	227	2154	629.839820037414	385.044980892074	420.928831789252	362.642536745737	299.275335560312	1729.9172333969	87.21	UP_pEhEx_DOWN_CmasM
EHI_115270A	135.246007678309	358.57847642783	-0.733361921482253	0.872049358563333	-1.40670288561992	279	242	490	144	147	115	392.243995067943	300.583501212522	380.544515824232	123.161616253269	193.803851662405	92.3586266669652	87.2	DOWN_pEhEx_UP_CmasM
EHI_115400A	135.246007678309	358.57847642783	-0.733361921482253	0.872049358563333	-1.40670288561992	279	242	490	144	147	115	392.243995067943	300.583501212522	380.544515824232	123.161616253269	193.803851662405	92.3586266669652	87.2	DOWN_pEhEx_UP_CmasM
EHI_044930A	509.550069688998	1193.65725231584	-0.733492220326697	0.872045125270551	-1.22809281811309	591	860	2127	685	711	52	830.882441165428	1068.18930182963	1651.87384726151	585.872966204788	937.377813142651	41.7621616233234	87.2	DOWN_pEhEx_UP_CmasM
EHI_175460A	12032.6893050509	15627.2833400088	-0.735400291670828	0.872020877513138	-0.37710788005051	14901	11537	15165	15002	9642	13269	20949.2034785212	14329.8836921028	11777.4644540295	12831.0456043857	12711.9505967953	10656.5792803823	87.2	DOWN_pEhEx_UP_CmasM
EHI_093840A	33.9308741050726	19.3488665841765	0.372328116030814	0.871670448955153	0.810349537487315	13	17	24	35	27	45	18.2766019207285	21.1153699198879	18.6389150607787	29.9351150615585	35.5966258155437	36.1403321740299	87.17	UP_pEhEx_DOWN_CmasM
EHI_096210A	129.868018480906	49.2046448706984	0.372269224489772	0.87163420694766	1.40017977787366	34	23	90	34	10	414	47.8003434849823	28.5678534210249	69.8959314779201	29.0798260597997	13.1839354872384	332.491056001075	87.16	UP_pEhEx_DOWN_CmasM
EHI_056630A	75.235637678622	30.5392172610422	0.372218453194859	0.8716029711357	1.30075311533102	30	18	35	39	18	202	42.1767736632197	22.3574505034108	27.1817511303023	33.3562710685938	23.7310838770291	162.229935536756	87.16	UP_pEhEx_DOWN_CmasM
EHI_068180A	16.3155941750213	7.91390993644009	0.371931979532171	0.871426880712214	1.04378897584659	4	7	12	14	10	29	5.62356982176263	8.69456408465974	9.31945753038935	11.9740460246234	13.1839354872384	23.2904362899304	87.14	UP_pEhEx_DOWN_CmasM
EHI_030480A	265.954546980832	167.508719454418	0.371431573425443	0.871118235642525	0.666943507496993	103	136	241	290	188	373	144.806922910388	168.922959359103	187.165772068653	248.033810510056	247.857987160082	299.56319779807	87.11	UP_pEhEx_DOWN_CmasM
EHI_086120A	13076.3484044576	18543.5764930809	-0.82677753160536	0.870947595121124	-0.503959801184196	16701	14716	18123	19339	12148	8849	23479.8098983144	18278.4578671218	14074.7107352705	16540.4340050137	16015.8448298972	7106.79554239979	87.09	DOWN_pEhEx_UP_CmasM
EHI_135150A	323.310987957049	202.874161671937	0.370945231260631	0.87081726888951	0.672337406128737	117	227	211	404	222	412	164.489417286557	281.95229245968	163.867128242679	345.536756710561	292.683367816693	330.884819015562	87.08	UP_pEhEx_DOWN_CmasM
EHI_038820A	44.7820169301846	16.1448019985091	0.370696146854777	0.870663420803378	1.47184975926587	14	6	27	12	11	131	19.6824943761692	7.45248350113692	20.968779443376	10.2634680211058	14.5023290359623	105.208522551065	87.07	UP_pEhEx_DOWN_CmasM
EHI_152010A	317.545802001456	201.177613943198	0.370105865704594	0.870299525980905	0.658494919512531	141	193	215	350	313	307	198.230836217133	239.721552619904	166.973614086142	299.351150615585	412.657180750562	246.557377276159	87.03	UP_pEhEx_DOWN_CmasM
EHI_124510A	97.6694361630389	51.5114508680965	0.370053680182687	0.870267011311567	0.923013992700114	24	40	90	88	70	154	33.7414189305758	49.6832233409128	69.8959314779201	75.2654321547757	92.2875484106689	123.680247884458	87.03	UP_pEhEx_DOWN_CmasM
EHI_124560A	1110.44961916885	823.814601161809	0.369800823357144	0.870109590672049	0.430752337996111	558	667	1100	1013	758	1796	784.487990135886	828.467749209721	854.283606952357	866.407758781679	999.342309932672	1442.40081299017	87.01	UP_pEhEx_DOWN_CmasM
EHI_105280A	107.551101914417	52.0190366242384	0.36967238072809	0.870029705094056	1.04791071956877	8	64	83	136	109	82	11.2471396435253	79.4931573454605	64.4595812518597	116.319304239199	143.704896810899	65.85571640601	87	UP_pEhEx_DOWN_CmasM
EHI_021280A	77.2504799399614	29.5089655734941	0.369521337424088	0.86993583067356	1.38839054770225	17	11	64	22	26	214	23.9001717424912	13.662886418751	49.7037734954099	18.8163580386939	34.2782322668199	171.867357449831	86.99	UP_pEhEx_DOWN_CmasM
EHI_039060A	139.198793710357	72.2485240741069	0.369350029616144	0.869829450273502	0.946106687926344	47	61	96	98	76	283	66.0769454057109	75.766915594892	74.5556602431148	83.8183221723638	100.197909703012	227.28253345001	86.98	UP_pEhEx_DOWN_CmasM
EHI_029230A	41.6170695757861	18.7097213833399	0.369147583788595	0.869703854642062	1.15338730794491	16	16	18	23	22	92	22.4942792870505	19.8732893363651	13.979186295584	19.6716470404527	29.0046580719245	73.8869013335722	86.97	UP_pEhEx_DOWN_CmasM
EHI_182980A	1793.02249425383	2618.2819434977	-0.655473367717114	0.869553257003463	-0.546226871288993	1850	2110	3380	3095	1144	1564	2600.90104256521	2620.79003123315	2624.98053772633	2647.11946044353	1508.24221974007	1256.07732267073	86.96	DOWN_pEhEx_UP_CmasM
EHI_194050A	110.178607611336	53.6218552964232	0.368831616818086	0.869508093306765	1.03895109397383	20	57	79	81	148	87	28.1178491088131	70.7985932608007	61.3530954083965	69.278409142464	195.122245211129	69.8713088697911	86.95	UP_pEhEx_DOWN_CmasM
EHI_096380A	148.608580295202	75.6127204849062	0.368447586528746	0.86926977859691	0.974816548399056	37	72	109	100	79	310	52.0180208513043	89.429802013643	84.6517392343699	85.5289001758814	104.153090349183	248.966732754428	86.93	UP_pEhEx_DOWN_CmasM
EHI_115320A	215.248017741744	107.945977037626	0.368397488513905	0.869238483721957	0.99569047406171	88	66	151	117	88	517	123.718536078778	81.9773185125061	117.269840590733	100.068813205781	116.018632287698	415.212260754965	86.92	UP_pEhEx_DOWN_CmasM
EHI_136160A	2733.52133648537	4989.2600587064	-0.828909330098576	0.869067248132849	-0.868065233383715	3078	3305	8288	3469	3681	687	4327.33697784634	4105.07632854292	6436.63866765558	2966.99754710133	4853.00665285246	551.742404523523	86.91	DOWN_pEhEx_UP_CmasM
EHI_013000A	87.0829757745068	50.5506204769136	0.36810432383013	0.869055512725103	0.784661907323521	33	42	68	90	82	96	46.3944510295417	52.1673845079584	52.810259338873	76.9760101582933	108.108270995355	77.0993753045971	86.91	UP_pEhEx_DOWN_CmasM
EHI_040400A	420.751479762496	261.091203593863	0.367688304909584	0.868796336755003	0.68841449272429	93	275	396	446	444	380	130.747998355981	341.572160468775	307.542098502848	381.458894784431	585.366735633386	305.185027247363	86.88	UP_pEhEx_DOWN_CmasM
EHI_167730A	52.5045382169821	21.446858469782	0.367680731395081	0.868791623639806	1.29167578955437	17	13	31	28	14	138	23.9001717424912	16.1470475857967	24.0752652868391	23.9480920492468	18.4575096821338	110.830352000358	86.88	UP_pEhEx_DOWN_CmasM
EHI_097870A	83.3834901237326	32.785884198781	0.367671271192572	0.86878573666612	1.34668695601035	27	17	50	25	20	242	37.9590962968977	21.1153699198879	38.831073043289	21.3822250439704	26.3678709744768	194.354675247005	86.88	UP_pEhEx_DOWN_CmasM
EHI_147000A	66.3814096036765	24.1667287301659	0.367457285239555	0.868652651807156	1.4577570657985	25	6	38	19	13	198	35.1473113860164	7.45248350113692	29.5116155128996	16.2504910334175	17.1391161334099	159.017461565731	86.87	UP_pEhEx_DOWN_CmasM
EHI_193390A	372.743052457471	226.940969974466	0.367340983298916	0.868580380915845	0.71586437812507	67	233	377	356	355	434	94.194794514524	289.404775960817	292.786290746399	304.482884626138	468.029709796964	348.553425856199	86.86	UP_pEhEx_DOWN_CmasM
EHI_038300A	97.5405601143222	43.8252067427107	0.367064853388805	0.868408963793176	1.15424136006549	3	72	49	138	75	96	4.21767736632197	89.429802013643	38.0544515824232	118.029882242716	98.8795161542881	77.0993753045971	86.84	UP_pEhEx_DOWN_CmasM
EHI_156280A	295.204460128274	177.305392237133	0.367017128747299	0.868379361596615	0.73547810632264	78	199	225	321	181	457	109.659611524371	247.174036121041	174.7398286948	274.547769564579	238.629232319015	367.025151189592	86.84	UP_pEhEx_DOWN_CmasM
EHI_000410A	45.1109700284603	21.5840767489169	0.366861815567496	0.868282002542589	1.06351092553471	12	19	31	38	21	91	16.8707094652879	23.5995310869336	24.0752652868391	32.500982066835	27.6862645232007	73.083782840816	86.83	UP_pEhEx_DOWN_CmasM
EHI_107100A	136.342975350111	82.0820835897412	0.366711177220728	0.868187607574717	0.732101113558384	56	75	96	170	120	134	78.7299775046768	93.1560437642115	74.5556602431148	145.399130298998	158.207225846861	107.617878029333	86.82	UP_pEhEx_DOWN_CmasM
EHI_050280A	12810.1193221864	15260.066392951	-0.65370741457865	0.868184787161487	-0.252477325024561	13401	11099	17029	14762	9391	16663	18840.3647953602	13785.8523965198	13225.0868570833	12625.7762439636	12381.0338160656	13382.3634447969	86.82	DOWN_pEhEx_UP_CmasM
EHI_029540A	27.0595511093168	9.26505437773272	0.366379814321305	0.867980218866272	1.54626655791317	9	4	13	12	1	83	12.6530320989659	4.96832233409128	10.0960789912551	10.2634680211058	1.31839354872384	66.6588348987662	86.8	UP_pEhEx_DOWN_CmasM
EHI_008040A	69.6729613399535	36.7964574035593	0.366314622266918	0.867939458483009	0.921032007268537	21	33	51	53	51	118	29.5237415642538	40.9886592562531	39.6076945041547	45.3303170932172	67.2380709849159	94.7679821452339	86.79	UP_pEhEx_DOWN_CmasM
EHI_179080A	82.6902286330201	44.1958766569569	0.366183789027941	0.867857697617403	0.903805081826744	18	46	64	75	73	109	25.3060641979318	57.1357068420497	49.7037734954099	64.1466751319111	96.2427290568404	87.5399157104279	86.79	UP_pEhEx_DOWN_CmasM
EHI_143110A	1160.64986485038	857.787790122149	0.365529632181809	0.867449712547216	0.43624013195792	650	698	1022	1018	760	1967	913.830096036427	866.972247298928	793.707133004826	870.684203790473	1001.97909703012	1579.73407525148	86.74	UP_pEhEx_DOWN_CmasM
EHI_165260A	33.0040825706482	12.44493509594	0.365490925628107	0.867425614405224	1.40708578913171	13	2	21	16	11	85	18.2766019207285	2.48416116704564	16.3090506781814	13.684624028141	14.5023290359623	68.2650718842787	86.74	UP_pEhEx_DOWN_CmasM
EHI_114320A	475.238467287653	292.382715342532	0.365194599528884	0.867239348404348	0.700793590455701	196	148	528	285	377	837	275.554921266369	183.827926361377	410.056131337131	243.757365501262	497.034367868888	672.210178436956	86.72	UP_pEhEx_DOWN_CmasM
EHI_103810A	272.02536312144	168.432375886832	0.364809484874798	0.866997370899719	0.691571693535649	121	147	197	273	170	439	170.112987108319	182.585845777855	152.994427790558	233.493897480156	224.126903283053	352.56901831998	86.7	UP_pEhEx_DOWN_CmasM
EHI_150420A	26.4020603352171	12.9470253507627	0.363910338675599	0.866434238548418	1.02802984846024	7	14	15	36	10	43	9.8412471880846	17.3891281693195	11.6493219129867	30.7904040633173	13.1839354872384	34.5340951885174	86.64	UP_pEhEx_DOWN_CmasM
EHI_001780A	11415.2138508881	7786.18695259958	0.363830662463788	0.866383951098128	0.551968996566403	5803	3183	14208	6330	2494	30597	8158.39391892213	3953.54249735314	11034.237715981	5413.9793811333	3288.07351051726	24573.016522862	86.64	UP_pEhEx_DOWN_CmasM
EHI_164870A	37998.3606328617	47860.2870940389	-0.832686819557242	0.86620505156134	-0.33289187347243	40897	33253	57700	38367	27051	56066	57496.7837501565	41302.9056438843	44811.0582919555	32814.8731304804	35663.8638865286	45027.6414148702	86.62	DOWN_pEhEx_UP_CmasM
EHI_073440A	136.610044298435	68.8709714653651	0.363156035273607	0.865958603155588	0.988095629811232	50	44	104	65	87	290	70.2946227720328	54.6515456750041	80.768631930041	55.5937851143229	114.700238738974	232.904362899304	86.6	UP_pEhEx_DOWN_CmasM
EHI_060440A	31.0315450676719	11.9430081742383	0.362570979619244	0.865590889152411	1.37756926607103	11	7	15	11	9	86	15.4648170098472	8.69456408465974	11.6493219129867	9.40817901934696	11.8655419385146	69.0681903770349	86.56	UP_pEhEx_DOWN_CmasM
EHI_137890A	311.143115983472	196.607475959593	0.36252540146863	0.865562287857953	0.662260146156862	105	204	243	338	296	322	147.618707821269	253.384439038655	188.719014990384	289.087682594479	390.244490422257	258.604154667503	86.56	UP_pEhEx_DOWN_CmasM
EHI_173470A	105.594216153442	41.446641579534	0.362041425683041	0.865256541615536	1.34920370426474	30	23	68	41	7	325	42.1767736632197	28.5678534210249	52.810259338873	35.0668490721114	9.22875484106689	261.013510145771	86.53	UP_pEhEx_DOWN_CmasM
EHI_044640A	414.191379500601	263.447061081443	0.36187681097029	0.865152246134756	0.652784441662443	215	226	270	409	228	722	302.266877919741	280.710211876157	209.68779443376	349.813201719355	300.593729109036	579.85155176999	86.52	UP_pEhEx_DOWN_CmasM
EHI_111550A	1330.31099337127	2633.27628005708	-0.834482751010121	0.865090127748866	-0.985095343986264	1770	2653	2752	2562	1344	142	2488.42964612996	3295.23978808604	2137.26226030262	2191.25042250608	1771.92092948484	114.042825971383	86.51	DOWN_pEhEx_UP_CmasM
EHI_038560A	84.3173765064368	45.2242289195609	0.361736502016291	0.865063417372315	0.898734074057422	22	44	64	68	63	137	30.9296340196945	54.6515456750041	49.7037734954099	58.1596521195994	83.058793569602	110.027233507602	86.51	UP_pEhEx_DOWN_CmasM
EHI_042900A	556.02818616111	359.45645698687	0.361631851926263	0.864997204271644	0.629340998487781	318	243	425	422	343	1040	447.073800830129	301.825581796045	330.064120867956	360.93195874222	452.208987212278	835.243232466468	86.5	UP_pEhEx_DOWN_CmasM
EHI_020310A	7333.2333486861	6188.07325845118	0.36108080178377	0.864649115808818	0.244959171234399	4898	4612	7655	7554	4074	12414	6886.06124674834	5728.47565120724	5945.03728292754	6460.85311928608	5371.13531750093	9969.91296907571	86.46	UP_pEhEx_DOWN_CmasM
EHI_155590A	38.0302034680274	13.3717097198679	0.361041079647082	0.864624060756971	1.50796171602939	15	4	18	10	7	115	21.0883868316099	4.96832233409128	13.979186295584	8.55289001758814	9.22875484106689	92.3586266669652	86.46	UP_pEhEx_DOWN_CmasM
EHI_092080A	3110.26368815246	5792.53621846686	-0.835534175228364	0.864505289432794	-0.897158262501859	3561	4631	8444	3701	4722	216	5006.38303382418	5752.07518229418	6557.79161555064	3165.42459550937	6225.45433707398	173.473594435343	86.45	DOWN_pEhEx_UP_CmasM
EHI_169340A	57.6106658237922	29.3791422206226	0.360815230946169	0.864481698533908	0.971543657263178	21	26	34	57	26	109	29.5237415642538	32.2940951715933	26.4051296694365	48.7514731002524	34.2782322668199	87.5399157104279	86.45	UP_pEhEx_DOWN_CmasM
EHI_163570A	64.8104116504665	24.393753323238	0.360788880243353	0.864465039038469	1.40971384331478	19	16	34	19	8	200	26.7119566533725	19.8732893363651	26.4051296694365	16.2504910334175	10.5471483897907	160.623698551244	86.45	UP_pEhEx_DOWN_CmasM
EHI_182660A	17.8415102677867	6.84960248163696	0.360768721717933	0.864452191797631	1.38114557480999	2	4	16	11	7	42	2.81178491088131	4.96832233409128	12.4259433738525	9.40817901934696	9.22875484106689	33.7309766957612	86.45	UP_pEhEx_DOWN_CmasM
EHI_179990A	34.0091544377454	16.7010579268103	0.360043579862181	0.863990898474883	1.02598364411266	14	12	20	42	41	17	19.6824943761692	14.9049670022738	15.5324292173156	35.9221380738702	54.0541354976775	13.6530143768557	86.4	UP_pEhEx_DOWN_CmasM
EHI_039820A	56.6569801690792	19.9462465397543	0.359498719608501	0.863645371212206	1.50613642036386	17	6	36	16	4	180	23.9001717424912	7.45248350113692	27.958372591168	13.684624028141	5.27357419489537	144.561328696119	86.36	UP_pEhEx_DOWN_CmasM
EHI_179330A	412.797690783161	277.030826997346	0.359488741180422	0.863639051940759	0.575388377115226	147	261	384	442	353	494	206.666190949777	324.183032299456	298.222640972459	378.037738777396	465.392922699516	396.740535421572	86.36	UP_pEhEx_DOWN_CmasM
EHI_109920A	14394.2848930758	20256.3982378371	-0.838460829920271	0.863238102229714	-0.492881555624746	18577	16759	18193	19984	13126	11418	26117.2641447211	20816.0284992589	14129.0742375311	17092.0954111481	17305.2337205491	9170.00695029051	86.32	DOWN_pEhEx_UP_CmasM
EHI_192800A	2687.88393379283	2057.98214195309	0.358718117549961	0.863147732084783	0.385240378710949	1338	1363	3302	1977	1657	5092	1881.0841053796	1692.9558353416	2564.4040637788	1690.90635647718	2184.57811023541	4089.47936511467	86.31	UP_pEhEx_DOWN_CmasM
EHI_023110A	18356.1124097859	27213.4275457225	-0.83897059237401	0.863076812844906	-0.568058129527141	27826	20180	23060	25122	16478	15319	39120.3634650917	25065.1861754905	17908.8908875649	21486.5703021849	21724.4888958715	12302.9721905325	86.31	DOWN_pEhEx_UP_CmasM
EHI_049310A	25.8150793940756	9.77891595729429	0.358469535217191	0.86298900395389	1.40046758605236	6	8	14	12	4	74	8.43535473264394	9.93664466818256	10.8727004521209	10.2634680211058	5.27357419489537	59.4307684639602	86.3	UP_pEhEx_DOWN_CmasM
EHI_024680A	446.147308367446	292.2585508241	0.358338207258776	0.862905224376266	0.610274900702256	182	192	485	414	324	685	255.8724268902	238.479472036381	376.661408519903	354.089646728149	427.159509786525	550.13616753801	86.29	UP_pEhEx_DOWN_CmasM
EHI_020340A	78.9010195159225	34.1855475936135	0.358286632403899	0.862872337305006	1.20665740707725	35	18	40	47	22	201	49.206235940423	22.3574505034108	31.0648584346312	40.1985830826643	29.0046580719245	161.426817044	86.29	UP_pEhEx_DOWN_CmasM
EHI_188790A	223.952188653922	135.947111202451	0.358135030547854	0.86277571519708	0.720145270270112	77	105	215	194	192	313	108.253719068931	130.418461269896	166.973614086142	165.92606634121	253.131561354978	251.376088232697	86.28	UP_pEhEx_DOWN_CmasM
EHI_102170A	108248.811306332	131329.553989293	-0.64770659269477	0.862688462840376	-0.278840429690439	102708	116835	135941	146157	101099	86358	144396.402313399	145118.484975889	105574.698011555	125006.474630063	133288.269382432	69355.7067974416	86.27	DOWN_pEhEx_UP_CmasM
EHI_192130A	30.6142694701706	12.5523227876759	0.357573357601311	0.862417349777835	1.28624990000346	10	5	22	18	10	76	14.0589245544066	6.2104029176141	17.0856721390471	15.3952020316587	13.1839354872384	61.0370054494727	86.24	UP_pEhEx_DOWN_CmasM
EHI_198740A	42850.1549546905	49801.2966527874	-0.842704577722117	0.862315480284101	-0.216882884130569	41203	39091	55570	46570	34041	54548	57926.9868415214	48554.1720904905	43156.8545803113	39830.808811908	44879.4347921083	43808.5075428663	86.23	DOWN_pEhEx_UP_CmasM
EHI_098560A	512.177634460381	316.225693027399	0.357262820228291	0.862217501079996	0.695689665345522	118	250	596	393	298	981	165.895309741997	310.520145880705	462.866390676004	336.128577691214	392.881277519705	787.859241393851	86.22	UP_pEhEx_DOWN_CmasM
EHI_023000A	135.813774986085	67.2254560072015	0.357253859482973	0.862211738787433	1.01455027172605	9	93	94	157	149	101	12.6530320989659	115.513494267622	73.0024173213832	134.280373276134	196.440638759852	81.1149677683782	86.22	UP_pEhEx_DOWN_CmasM
EHI_161180A	13583.6486827084	15751.2141778666	-0.647223511708438	0.862191348695365	-0.213591990931451	9381	13553	22027	16421	10378	16264	13188.6771244888	16833.9181484848	17106.6409184905	14044.7006978815	13682.288248656	13061.9191661872	86.22	DOWN_pEhEx_UP_CmasM
EHI_136400A	105.26047451523	44.1134531547816	0.357218571200381	0.862189048753796	1.25467320102539	39	24	61	40	22	302	54.8298057621856	29.8099340045477	47.3739091128125	34.2115600703526	29.0046580719245	242.541784812378	86.22	UP_pEhEx_DOWN_CmasM
EHI_000900A	53.8877579313012	23.3821900018308	0.356830399278707	0.861939713644848	1.20454750220003	11	10	53	27	35	112	15.4648170098472	12.4208058352282	41.1609374258863	23.092803047488	46.1437742053345	89.9492711886966	86.19	UP_pEhEx_DOWN_CmasM
EHI_165350A	11842.636982214	9785.41672945279	0.356302012914058	0.861601066241045	0.275285162459682	6715	9964	9832	15793	12933	6797	9440.56783828401	12376.0909342214	7635.74220323234	13507.579204777	17050.7837656454	5458.79639526402	86.16	UP_pEhEx_DOWN_CmasM
EHI_022020A	12.914872710751	3.53957368522477	0.356293157670516	0.861595398208087	1.86738591007364	0	0	13	13	0	33	0.702946227720328	0.62104029176141	10.0960789912551	11.1187570228646	0.659196774361921	26.5029102609552	86.16	UP_pEhEx_DOWN_CmasM
EHI_194560A	150.739640237151	84.9880056345402	0.356080741477744	0.86145903925599	0.82672770154416	67	73	91	135	86	272	94.194794514524	90.6718825971658	70.6725529387859	115.46401523744	113.38184519025	218.448230029692	86.15	UP_pEhEx_DOWN_CmasM
EHI_195090A	31.0056768405926	11.7393750120246	0.355776837770965	0.861262289901737	1.40117677982283	10	3	22	19	5	84	14.0589245544066	3.72624175056846	17.0856721390471	16.2504910334175	6.59196774361921	67.4619533915224	86.13	UP_pEhEx_DOWN_CmasM
EHI_065800A	292.373908840015	185.932232954749	0.355545216196419	0.861112529416531	0.653037676792758	126	148	252	255	221	452	177.142449385523	183.827926361377	195.708608138176	218.098695448498	291.364974267969	363.009558725811	86.11	UP_pEhEx_DOWN_CmasM
EHI_109840A	35.9637644295487	15.9118161337577	0.355199644406129	0.860889401253089	1.17644552918372	12	11	22	21	14	86	16.8707094652879	13.662886418751	17.0856721390471	17.9610690369351	18.4575096821338	69.0681903770349	86.09	UP_pEhEx_DOWN_CmasM
EHI_040290A	53.8645767935119	19.4794823736498	0.354791029718614	0.860626044822492	1.46738147737639	11	9	40	16	6	167	15.4648170098472	11.1787252517054	31.0648584346312	13.684624028141	7.91036129234305	134.120788290289	86.06	UP_pEhEx_DOWN_CmasM
EHI_038540A	31.9897838654524	16.0845117202303	0.354170360675759	0.860222750994132	0.991939104556664	8	10	31	39	31	28	11.2471396435253	12.4208058352282	24.0752652868391	33.3562710685938	40.8702000104391	22.4873177971741	86.02	UP_pEhEx_DOWN_CmasM
EHI_169860A	41.8104516830677	14.3512284771917	0.354083017243118	0.86016579074856	1.54268939097276	11	3	30	8	6	132	15.4648170098472	3.72624175056846	23.2986438259734	6.84231201407052	7.91036129234305	106.011641043821	86.02	UP_pEhEx_DOWN_CmasM
EHI_139050A	74.5224869031094	35.6947732164744	0.353759421021448	0.859954966891587	1.06196298354411	9	28	75	47	65	120	12.6530320989659	34.778256338639	58.2466095649334	40.1985830826643	85.6955806670497	96.3742191307463	86	UP_pEhEx_DOWN_CmasM
EHI_078310A	1689.36770658461	1299.62837829619	0.353373609972621	0.85970403421724	0.378384226923537	1186	1002	1288	1432	1156	2837	1667.38845215262	1244.56474468987	1000.28844159512	1224.77385051862	1524.06294232476	2278.44716394939	85.97	UP_pEhEx_DOWN_CmasM
EHI_147500A	288.578540755056	159.563118946027	0.353309738753514	0.859662536629023	0.854836793428067	137	115	185	189	118	661	192.60726639537	142.839267105124	143.674970260169	161.649621332416	155.570438749413	530.861323711861	85.97	UP_pEhEx_DOWN_CmasM
EHI_117890A	361.390786080025	223.55388734356	0.353150157059805	0.859558910361707	0.692937091218925	147	187	297	294	206	682	206.666190949777	232.269069118767	230.656573877136	251.454966517091	271.589071037111	547.726812059742	85.96	UP_pEhEx_DOWN_CmasM
EHI_113550A	13.6331537923519	6.55695544208776	0.352871735763855	0.859376764431371	1.05602134694025	4	3	13	18	7	20	5.62356982176263	3.72624175056846	10.0960789912551	15.3952020316587	9.22875484106689	16.0623698551244	85.94	UP_pEhEx_DOWN_CmasM
EHI_113590A	315.369151155213	201.778753308272	0.352676201354743	0.859248153921144	0.644267274166172	118	202	243	334	202	484	165.895309741997	250.90027787161	188.719014990384	285.666526587444	266.315496842216	388.70935049401	85.92	UP_pEhEx_DOWN_CmasM
EHI_169240A	75.7352816651838	28.2677373523623	0.352657016285239	0.859235541570741	1.42180913413018	28	16	33	16	6	245	39.3649887523384	19.8732893363651	25.6285082085707	13.684624028141	7.91036129234305	196.764030725274	85.92	UP_pEhEx_DOWN_CmasM
EHI_086040A	126.375228227174	71.3795112000329	0.352377934678786	0.859052201422258	0.824131770466079	32	56	126	127	115	149	44.988558574101	69.5565126772779	97.8543040690882	108.621703223369	151.615258103242	119.664655420677	85.91	UP_pEhEx_DOWN_CmasM
EHI_142060A	15.1831869033245	6.33009418213658	0.352184410004073	0.858925209084299	1.26217576967813	2	10	5	12	8	30	2.81178491088131	12.4208058352282	3.8831073043289	10.2634680211058	10.5471483897907	24.0935547826866	85.89	UP_pEhEx_DOWN_CmasM
EHI_152270A	29.8746705359935	11.0399395329092	0.351012901365002	0.858153771361315	1.43619053252209	7	6	20	13	3	89	9.8412471880846	7.45248350113692	15.5324292173156	11.1187570228646	3.95518064617152	71.4775458553035	85.82	UP_pEhEx_DOWN_CmasM
EHI_029930A	16.5620888714452	6.12339328345578	0.350687121386898	0.857937801665897	1.43548139203028	8	0	9	12	4	41	11.2471396435253	0.62104029176141	6.98959314779201	10.2634680211058	5.27357419489537	32.927858203005	85.79	UP_pEhEx_DOWN_CmasM
EHI_004400A	268.302359509099	161.126319583355	0.350478363967352	0.857799583186762	0.735667568088314	59	143	282	233	227	379	82.9476548709987	177.617523443763	219.00725196415	199.282337409804	299.275335560312	304.381908754607	85.78	UP_pEhEx_DOWN_CmasM
EHI_099200A	37.9673989541067	19.7851710594011	0.350255440357354	0.857652134460047	0.940341628454626	11	21	23	36	22	66	15.4648170098472	26.0836922539792	17.8622935999129	30.7904040633173	29.0046580719245	53.0058205219105	85.77	UP_pEhEx_DOWN_CmasM
