U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_003240.mRNA	152.227309347332	90.5755450594744	0	49.7862112718307	5.17984094802581	0
EHI_003260A	1469.37140440936	1278.97034710487	1666.83158790015	966.121613329039	1155.10453140976	1424.8469183192
EHI_003890A	41.0257996822598	28.3730623077872	50.729657023048	23.5475323582983	10.3596818960516	39.0536200310187
EHI_003900A	21.5925261485578	19.6428892900065	45.8982611160911	25.5658922747239	25.8992047401291	30.5106406492333
EHI_003930A	110.121883357645	180.059818491726	12.0784897673924	92.1717695167676	167.826846716036	4.88170250387734
EHI_003940A	7882.35167053101	9367.47564807865	427.57853776569	8627.8158560805	9907.99976538378	1134.99583215148
EHI_003950A	21.5925261485578	12.0039878994484	1099.14256883271	16.1468793314045	9.32371370644647	139.128521360504
EHI_004170A	563.564932477358	598.016851717976	797.180324647897	764.958408325291	1206.90294089001	967.187308580697
EHI_004190A	37.7869207599761	38.1945069527904	19.3255836278278	30.2753987463835	25.8992047401291	20.7472356414787
EHI_004200A	66578.395126463	53201.6743703554	84609.8208205837	41392.5251660556	59926.6158959002	68135.1422722419
EHI_004210A	8.63701045942311	7.63890139055808	0	7.40065302689375	1.03596818960516	1.830638438954
EHI_004230A	318.489760691227	367.75853837401	99.0436160926176	430.583448837455	562.530726955603	316.700449939042
EHI_004350A	35.6276681451203	50.1984948522388	12.0784897673924	54.4957177434904	75.6256778411769	1.830638438954
EHI_004370A	268.826950549544	183.333633373394	792.348928740941	221.346804168004	265.207856538922	840.873256292871
EHI_004380A	388.66547067404	336.111661184556	490.386684556131	445.384754891242	446.502289719825	560.785575132909
EHI_004400A	88.5293572090869	100.396989704478	463.814007067868	156.759286842386	235.164779040372	231.270656121189
EHI_004430A	0	0	16.9098856743493	53.1501444658733	63.1940595659149	13.4246818856627
EHI_004440A	175.979088110746	185.516176627839	16.9098856743493	126.483888096002	100.488914391701	48.2068122257887
EHI_004470A	7.55738415199522	8.73017301778066	2.41569795347848	12.1101594985534	5.17984094802581	5.491915316862
EHI_004490A	361.674812988343	185.516176627839	17593.5281951837	274.496948633877	554.242981438762	6974.73245241474
EHI_004510A	8.63701045942311	10.9127162722258	7.24709386043543	8.07343966570227	2.07193637921033	4.88170250387734
EHI_004530A	103.644125513077	130.95259526671	4.83139590695695	73.333743630129	65.2659959451253	6.10212812984667
EHI_004550A	2178.68588838948	2245.83700882408	1026.67163022835	1720.9882220722	3667.32739120228	1599.36778283281
EHI_004560A	3.23887892228367	0	99.0436160926176	11.4373728597449	13.4675864648671	21.967661267448
EHI_004570A	107.962630742789	120.039878994484	451.735517300475	115.046515236257	90.1292324956492	225.778740804327
EHI_004580A	19.433273533702	3.27381488166775	717.462292183108	16.8196659702131	24.8632365505239	203.200866723894
EHI_004590A	26.9906576856972	26.190519053342	19.3255836278278	32.2937586628091	32.11501387776	65.902983802344
EHI_004600A	532.255769561949	512.897664794614	1367.28504166882	608.871908121713	895.076515818861	1360.16436014282
EHI_004610A	71.2553362902406	80.7541004144712	9.66279181391391	92.8445561555762	108.776659908542	10.3736178207393
EHI_004620A	4.31850522971155	6.5476297633355	19.3255836278278	8.7462263045108	3.10790456881549	12.2042562596933
EHI_004640A	143.590298887909	140.774039911713	38.6511672556556	128.502248012428	95.309073443675	36.61276877908
EHI_004750A	289.339850390674	354.663278847339	28.9883754417417	318.228080156431	311.826425071154	35.3923431531107
EHI_004760A	517.141001257959	542.361998729624	94.2122201856606	495.843752801881	607.077359108626	368.568539042739
EHI_004770A	273.145455779256	295.73461097732	1623.34902473754	279.879241744346	261.063983780501	396.028115627049
EHI_004780A	199.730866874159	205.159065917846	31.4040733952202	203.854351558982	156.43119663038	58.580430046528
EHI_004790A	4248.32951972874	4655.36476173154	3937.58766416992	4255.37549046391	5009.94216493057	4364.85225127932
EHI_004800A	88.5293572090869	93.8493599411421	26.5726774882632	111.009795403406	65.2659959451253	41.4944712829573
EHI_004810A	907.965724546854	871.926030150844	91.7965222321821	727.282356552013	739.681287378086	258.730232705499
EHI_004820A	137.112541043342	157.143114320052	913.133826414864	178.961245923067	209.265574300243	287.410234915778
EHI_004830A	154.386561962188	169.1471022195	157.020366976101	142.630767427407	162.647005768011	184.894482334354
EHI_004840A	634.820268767598	734.425805120798	4316.85224286604	984.286852576869	1547.73647527011	1800.73801111775
EHI_004850A	10.7962630742789	4.36508650889033	398.590162323949	13.4557327761705	6.21580913763098	118.99149853201
EHI_004860A	292.578729312958	321.925130030662	144.941877208709	477.005726915243	446.502289719825	269.714063339223
EHI_004870A	14.0351419965625	15.2778027811162	4.83139590695695	20.1835991642557	11.3956500856568	10.3736178207393
EHI_004880A	240.756666556419	257.54010402453	318.872129859159	318.90086679524	513.840222044161	502.205145086381
EHI_004900A	45.3443049119713	33.8294204439001	24.1569795347848	26.9114655523409	43.5106639634168	41.4944712829573
EHI_004930A	28.0702839931251	92.7580883139196	16.9098856743493	69.9698104360864	79.7695505995975	30.5106406492333
EHI_004940A	87.449730901659	113.492249231149	38.6511672556556	110.337008764598	120.172309994199	18.30638438954
EHI_004960A	167.342077651323	193.155078018397	113.537803813488	154.068140287152	139.855705596697	37.8331944050493
EHI_004970A	530.096516947093	387.401427664017	2637.9421651985	429.237875559838	254.84817464287	454.608545673577
EHI_004980A	23.7517787634135	8.73017301778066	190.8401383248	15.474092692596	14.5035546544723	103.125965394409
EHI_004990A	37.7869207599761	44.7421367161259	135.279085394795	37.6760517732773	61.1221231867046	98.2442628905314
EHI_005000A	16.1943946114183	21.8254325444517	33.8197713486987	24.8931056359153	39.3667912049962	27.45957658431
EHI_005010A	61.5386995233896	76.3890139055808	210.165721952628	133.211754484088	196.833956024981	191.606823277185
EHI_005020A	516.061374950531	667.858235860221	422.747141858734	1056.27502292938	1666.87281707471	713.94899119206
EHI_005040A	7.55738415199522	4.36508650889033	14.4941877208709	10.0917995821278	18.6474274128929	23.798299706402
EHI_005060A	369.232197140338	459.425355060707	415.500047998298	490.461459691413	829.810519873736	543.699616369338
EHI_005070A	61.5386995233896	68.7501125150227	388.927370510035	117.064875152683	159.539101199195	290.461298980701
EHI_005080A	71.2553362902406	67.6588408878002	94.2122201856606	55.8412910211074	60.0861549970994	30.5106406492333
EHI_005100A	35.6276681451203	37.1032353255678	38.6511672556556	72.6609569913205	89.093264306044	163.537033879891
EHI_005120A	12.9555156891347	9.82144464500325	26.5726774882632	9.41901294331932	9.32371370644647	16.475745950586
EHI_005130A	97.16636766851	88.3930018050292	48.3139590695695	95.5357027108102	90.1292324956492	103.125965394409
EHI_005140A	249.393677015842	332.837846302888	108.706407906531	238.839256777026	421.639053169301	62.8519197374207
EHI_005150A	1320.38297398431	1451.39126420604	166.683158790015	1840.74424378012	1810.87239542982	212.964271731649
EHI_005460A	3105.00526016261	2752.18704385535	1386.61062529665	2233.6516408443	2476.99994134594	2759.38234031666
EHI_005657A	9.716636766851	21.8254325444517	0	8.07343966570227	14.5035546544723	0
EHI_005860A	19.433273533702	17.4603460355613	26.5726774882632	26.9114655523409	27.9711411193394	32.3412790881873
EHI_005870A	282.862092546107	336.111661184556	16.9098856743493	254.98613610843	332.545788863257	78.1072400620374
EHI_005890A	18558.7762246854	18396.6570917183	381.680276649599	13048.6968596913	12746.5526049019	1539.56692716031
EHI_005900A	29.149910300553	34.9206920711227	19.3255836278278	33.6393319404261	35.2229184465755	31.7310662752027
EHI_005910A	377.869207599761	356.845822101785	55.561052930005	353.885772013283	269.351729297342	12.2042562596933
EHI_005940A	85.2904782868032	98.2144464500325	7.24709386043543	92.1717695167676	39.3667912049962	45.76596097385
EHI_005950A	165.182825036467	185.516176627839	65.2238447439189	208.563858030642	267.279792918132	140.348946986473
EHI_005960A	18.3536472262741	14.1865311538936	1541.21529431927	24.2203189971068	53.8703458594685	288.630660541747
EHI_005970A	12359.5619674345	10310.334333999	48710.13353394	8538.33523311896	8052.58073780093	21069.4280067346
EHI_006010A	147.908804117621	192.063806391175	45.8982611160911	137.248474316939	128.46005551104	64.6825581763747
EHI_006020A	24.8314050708414	7.63890139055808	57.9767508834835	11.4373728597449	3.10790456881549	37.2229815920647
EHI_006030A	52.9016890639665	68.7501125150227	28.9883754417417	80.7343966570227	63.1940595659149	40.8842584699727
EHI_006040A	46.4239312193992	19.6428892900065	239.154097394369	22.2019590806813	12.431618275262	248.356614884759
EHI_006050A	197.571614259304	193.155078018397	492.802382509609	177.61567264545	162.647005768011	363.686836538861
EHI_006060A	18.3536472262741	22.9167041716742	12.0784897673924	22.2019590806813	30.0430774985497	38.443407218034
EHI_006070A	1484.48617271335	1728.57425752057	913.133826414864	1753.95476737382	1961.08778292257	644.384730511808
EHI_006100A	10.7962630742789	2.18254325444517	429.994235719169	3.36393319404261	4.14387275842065	149.502139181243
EHI_006130A	33.4684155302645	32.7381488166775	41.0668652091341	34.3121185792347	34.1869502569704	13.4246818856627
EHI_006150A	37.7869207599761	51.2897664794614	4.83139590695695	34.9849052180432	26.9351729297342	15.2553203246167
EHI_006160A	59.3794469085339	60.0199394972421	65.2238447439189	110.337008764598	84.9493915476234	128.14469072678
EHI_006170A	92.8478624387984	127.678780385042	1546.04669022623	168.196659702131	347.04934351773	302.05534242741
EHI_006190A	117.67926750964	105.853347840591	509.712268183959	95.5357027108102	95.309073443675	210.52342047971
EHI_006200A	84.2108519793753	42.5595934616807	7.24709386043543	40.3671983285114	0	32.951491901172
EHI_006550A	71.2553362902406	69.8413841422453	9.66279181391391	69.9698104360864	61.1221231867046	6.10212812984667
EHI_006670A	1838.60360154969	2134.52730284737	326.119223719594	1804.41376528446	1496.97403397946	952.542201069065
EHI_006680A	51.8220627565386	15.2778027811162	0	53.8229311046818	62.1580913763098	8.54297938178534
EHI_006700A	37.7869207599761	22.9167041716742	125.616293580881	27.5842521911494	25.8992047401291	187.945546399277
EHI_006710A	16.1943946114183	10.9127162722258	82.1337304182682	18.8380258866386	18.6474274128929	65.2927709893594
EHI_006720A	34.5480418376924	36.0119636983452	4.83139590695695	30.9481853851921	35.2229184465755	17.6961715765553
EHI_006730A	77.733094134808	70.9326557694679	9.66279181391391	54.4957177434904	40.4027593946014	4.27148969089267
EHI_006740A	14.0351419965625	10.9127162722258	2.41569795347848	12.1101594985534	6.21580913763098	4.27148969089267
EHI_006760A	8.63701045942311	12.0039878994484	0	10.0917995821278	5.17984094802581	4.88170250387734
EHI_006800A	6.47775784456733	3.27381488166775	135.279085394795	6.72786638808523	5.17984094802581	54.91915316862
EHI_006810A	274.225082086684	315.377500267327	915.549524368343	470.277860527157	620.544945573493	1877.62482555382
EHI_006830A	160.864319806755	144.047854793381	31.4040733952202	131.193394567662	81.8414869788079	25.628938145356
EHI_006840A	195.412361644448	283.730623077872	149.773273115666	350.52183881924	613.293168246256	121.432349783949
EHI_006850A	21.5925261485578	17.4603460355613	16.9098856743493	41.0399849673199	108.776659908542	32.3412790881873
EHI_006860A	15974.150844703	16213.0225656459	5589.9250643492	12692.7927277616	14605.0795370536	10540.2059186842
EHI_006880A	52.9016890639665	92.7580883139196	198.087232185235	71.3153837137034	66.3019641347304	88.4808578827767
EHI_006885A	72.3349625976685	70.9326557694679	113.537803813488	70.6425970748949	4.14387275842065	212.354058918664
EHI_006900A	146.829177810193	185.516176627839	439.657027533083	238.166470138217	318.042234208785	245.915763632821
EHI_006920A	30.2295366079809	36.0119636983452	7.24709386043543	31.6209720240006	24.8632365505239	18.9165972025247
EHI_006930A	129.555156891347	118.948607367262	364.77039097525	118.4104484303	100.488914391701	226.999166430296
EHI_006940A	76.6534678273801	100.396989704478	512.127966137437	137.248474316939	192.69008326656	384.43407218034
EHI_006960A	6.47775784456733	7.63890139055808	9.66279181391391	16.8196659702131	22.7913001713136	18.30638438954
EHI_006970A	3.23887892228367	9.82144464500325	0	10.0917995821278	13.4675864648671	7.93276656880067
EHI_006980A	4303.39046140756	5449.81050634958	1896.3228934806	4849.44609253183	6779.37583277619	1872.13291023696
EHI_007000A	213.766008870722	221.528140326184	84.5494283717467	176.270099367833	157.467164819985	90.3114963217307
EHI_007020A	15.1147683039904	20.7341609172291	16.9098856743493	21.5291724418727	16.5754910336826	4.27148969089267
EHI_007030A	78.8127204422359	65.476297633355	48.3139590695695	94.1901294331932	85.9853597372285	62.8519197374207
EHI_007140A	16.1943946114183	22.9167041716742	14.4941877208709	30.2753987463835	42.4746957738117	5.491915316862
EHI_007150A	194.33273533702	220.436868698962	7.24709386043543	151.376993731918	154.359260251169	6.71234094283134
EHI_007260A	17.2740209188462	13.095259526671	21.7412815813063	12.1101594985534	25.8992047401291	10.3736178207393
EHI_007270A	14.0351419965625	14.1865311538936	19.3255836278278	19.5108125254472	12.431618275262	10.3736178207393
EHI_007310A	73.4145889050964	58.9286678700195	24.1569795347848	45.076704800171	54.9063140490736	30.5106406492333
EHI_007320A	15.1147683039904	29.4643339350097	9.66279181391391	25.5658922747239	56.978250428284	1.830638438954
EHI_007330A	1519.03421455104	1601.98674876275	265.726774882632	1468.0204458802	1832.62772741153	353.313218718122
EHI_007340A	7.55738415199522	6.5476297633355	57.9767508834835	10.7645862209364	15.5395228440774	20.137022828494
EHI_007350A	7201.10747054402	6660.03074093942	2034.01767682888	4959.78310129643	5152.90577509608	3924.88881311738
EHI_007360A	206.208624718727	193.155078018397	12.0784897673924	186.361898949961	148.143451113538	57.9702172335434
EHI_007460A	86.3701045942311	99.3057180772551	65.2238447439189	119.756021707917	97.3810098228853	29.9004278362487
EHI_007480A	150.068056732476	207.341609172291	24.1569795347848	162.141579952854	183.366369560114	10.983830633724
EHI_007490A	22.6721524559857	21.8254325444517	14.4941877208709	18.1652392478301	29.0071093089446	15.8655331376013
EHI_007500A	145.749551502765	138.591496657268	53.1453549765265	133.211754484088	104.632787150121	120.211924157979
EHI_007510A	35096.4920018658	38175.9553351276	3278.10212287029	25037.0819766204	16181.8231216326	1200.28860314084
EHI_007620A	8355.22799318443	9174.32057006026	1116.05245450706	5966.94469959279	3887.98861558818	398.468966878987
EHI_007630A	169.501330266178	171.329645473946	12.0784897673924	126.483888096002	49.7264731010478	54.91915316862
EHI_007640A	7.55738415199522	33.8294204439001	12.0784897673924	10.0917995821278	36.2588866361807	2.44085125193867
EHI_007770A	805.401225341205	750.794879529137	161.851762883058	694.315811250396	467.221653511928	405.181307821819
EHI_007920A	61.5386995233896	78.571557160026	57.9767508834835	55.8412910211074	46.6185685322323	82.37872975293
EHI_007930A	71.2553362902406	66.5675692605776	77.3023345113113	135.230114400513	192.69008326656	175.741290139584
EHI_007940A	212.686382563294	419.048304853472	1550.87808613318	594.743388706734	656.803832209673	433.251097219113
EHI_007960A	0	7.63890139055808	152.188971069144	2.69114655523409	0	48.2068122257887
EHI_007970A	22.6721524559857	20.7341609172291	60.3924488369619	28.9298254687665	35.2229184465755	53.088514729666
EHI_007980A	4.31850522971155	13.095259526671	19.3255836278278	8.7462263045108	33.1509820673652	12.814469072678
EHI_007990A	51.8220627565386	70.9326557694679	53.1453549765265	61.8963707703841	55.9422822386788	37.2229815920647
EHI_008000A	12.9555156891347	8.73017301778066	2.41569795347848	10.7645862209364	7.25177732723614	1.830638438954
EHI_008010A	16761.198422818	14954.7863794583	16975.1095190933	12632.9147169076	11156.341433858	16880.3170455948
EHI_008020A	7.55738415199522	13.095259526671	0	6.05507974927671	14.5035546544723	1.22042562596933
EHI_008030A	88.5293572090869	98.2144464500325	1707.89845310928	94.1901294331932	101.524882581306	322.192365255904
EHI_008040A	23.7517787634135	22.9167041716742	14.4941877208709	35.6576918568517	52.8343776698633	72.0051119321907
EHI_008080A	20.5128998411299	13.095259526671	188.424440371321	12.7829461373619	16.5754910336826	40.8842584699727
EHI_008090A	283.941718853535	321.925130030662	178.761648557407	354.558558652092	357.409025413781	350.262154653199
EHI_008100A	21.5925261485578	14.1865311538936	48.3139590695695	16.8196659702131	13.4675864648671	36.0025559660954
EHI_008110A	11.8758893817068	9.82144464500325	181.177346510886	11.4373728597449	16.5754910336826	53.088514729666
EHI_008120A	74.4942152125243	70.9326557694679	91.7965222321821	86.7894764062994	69.4098687035459	147.671500742289
EHI_008130A	79.8923467496637	39.285778580013	38.6511672556556	43.0583448837455	8.2877455168413	48.8170250387734
EHI_008150A	24.8314050708414	16.3690744083387	16.9098856743493	28.257038829958	24.8632365505239	20.7472356414787
EHI_008200A	172.740209188462	202.9765226634	850.325679624424	307.463493935495	369.840643689043	1449.86564365157
EHI_008210A	1489.88430425049	1778.77275237281	186.008742417843	2037.19794231221	1946.5842282681	359.415346847969
EHI_008220A	26.9906576856972	27.2817906805646	9.66279181391391	34.9849052180432	21.7553319817084	17.6961715765553
EHI_008230A	156.545814577044	144.047854793381	1096.72687087923	194.435338615663	181.294433180903	362.466410912892
EHI_008240A	24.8314050708414	22.9167041716742	7.24709386043543	23.5475323582983	23.8272683609187	28.0697893972947
EHI_008370A	22.6721524559857	17.4603460355613	7.24709386043543	28.9298254687665	19.6833956024981	15.8655331376013
EHI_008380A	141.431046273053	136.408953402823	53.1453549765265	150.031420454301	233.092842661162	171.469800448691
EHI_008390A	133.873662121058	150.595484556716	12.0784897673924	104.281929015321	100.488914391701	23.1880868934173
EHI_008420A	224.562271945001	156.051842692829	57.9767508834835	157.432073481194	60.0861549970994	103.736178207393
EHI_008450A	202.969745796443	219.345597071739	1831.09904873669	161.468793314045	189.582178697745	223.337889552388
EHI_008470A	121.997772739351	160.41692920172	0	233.456963666557	351.19321627615	23.1880868934173
EHI_008600A	22.6721524559857	24.0079757988968	0	22.2019590806813	29.0071093089446	0.610212812984667
EHI_008610A	20.5128998411299	21.8254325444517	55.561052930005	20.8563858030642	12.431618275262	6.10212812984667
EHI_008620A	18135.5627121737	17481.0801964786	4348.25631626126	13342.7046208506	16664.5842979887	15251.0488349258
EHI_008630A	129.555156891347	233.532128225633	57.9767508834835	117.064875152683	255.884142832475	6.10212812984667
EHI_008640A	5.39813153713944	5.45635813611292	120.784897673924	9.41901294331932	7.25177732723614	32.951491901172
EHI_008650A	29731.8288802566	29534.175319152	166622.766341178	25856.5361026892	38097.7301727299	46778.9142434046
EHI_008660A	90.6886098239426	90.5755450594744	43.4825631626126	70.6425970748949	83.9134233580182	91.5319219477
EHI_008710A	87.449730901659	98.2144464500325	33.8197713486987	86.1166897674909	67.3379323243356	14.0348946986473
EHI_008720A	4.31850522971155	7.63890139055808	65.2238447439189	12.7829461373619	11.3956500856568	14.0348946986473
EHI_008730A	413.496875744881	422.32211973514	94.2122201856606	390.216250508943	335.653693432073	255.679168640575
EHI_008740A	11.8758893817068	18.5516176627839	21.7412815813063	13.4557327761705	15.5395228440774	20.137022828494
EHI_008750A	9.716636766851	8.73017301778066	0	10.0917995821278	7.25177732723614	5.491915316862
EHI_008760A	11.8758893817068	7.63890139055808	24.1569795347848	13.4557327761705	5.17984094802581	14.0348946986473
EHI_008770A	519.300253872814	432.143564380143	1145.0408299488	477.005726915243	358.444993603386	448.50641754373
