baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1.1	U2AF84_2.1	U2AF84_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_000730A	945.330882127608	-0.0785473944931514	0.792517198171296	-0.0991112807070895	0.921049915480797	0.999772996314194	387	467	800	916	835	2757	391.066498823037	483.333864202118	1886.08031680666	544.016403937575	787.183279063617	1580.30492993264	0.02	UP_pEhEx_DOWN_U2AF84
EHI_000740A	72.4637360213568	0.599507768641379	0.631139046141428	0.949882236420909	0.34217209377172	0.999772996314194	106	103	20	124	79	45	107.113821383054	106.602543924664	47.1520079201665	73.6441420177503	74.4760228096116	25.793878072894	0.02	DOWN_pEhEx_UP_U2AF84
EHI_000770A	18.2847863194363	0.461102412027232	1.09884440495451	0.419624844016312	0.674759536236985	0.999772996314194	10	7	20	8	4	64	10.1050774889674	7.24483308225873	47.1520079201665	4.75123496888711	3.77093786377781	36.6846265925604	0.02	DOWN_pEhEx_UP_U2AF84
EHI_000780A	16.3307880714816	0.271387634228632	1.05883865128995	0.256306882921217	0.797713882928119	0.999772996314194	20	27	2	28	29	2	20.2101549779347	27.9443561744265	4.71520079201665	16.6293223911049	27.3392995123891	1.14639458101751	0.02	DOWN_pEhEx_UP_U2AF84
EHI_000790A	83.1194629461738	-0.0838431790984854	0.824272683182912	-0.101717769870435	0.918980696987838	0.999772996314194	43	52	62	71	40	306	43.4518332025597	53.8187600396363	146.171224552516	42.1672103488731	37.7093786377781	175.398370895679	0.02	UP_pEhEx_DOWN_U2AF84
EHI_000800A	268.078773701527	0.285489019999806	0.508022416260494	0.561961462451332	0.574142276054843	0.999772996314194	225	203	190	344	211	558	227.364243501766	210.100159385503	447.944075241582	204.303103662146	198.916972314279	319.844088103886	0.02	DOWN_pEhEx_UP_U2AF84
EHI_000900A	27.3928889089836	-1.21294222428306	0.779727504012328	-1.55559758767197	0.119803812722214	0.999772996314194	9	11	13	27	35	112	9.09456974007063	11.3847377006923	30.6488051481082	16.035418019994	32.9957063080558	64.1980965369807	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001050A	501.108166371213	-0.218947362813236	0.379795254793695	-0.576487884063133	0.564285456946314	0.999772996314194	499	427	188	774	494	1207	504.243366699472	441.934818017783	443.228874449565	459.681983239828	465.710826176559	691.849129644068	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001060A	20.4104579127226	0.952405152032114	0.980393794675016	0.971451632196244	0.331323427798861	0.999772996314194	5	8	29	22	16	22	5.05253874448368	8.27980923686712	68.3704114842415	13.0658961644396	15.0837514551112	12.6103403911926	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001070A	401.444461644612	-0.301471127370177	0.889182528761971	-0.33904301717435	0.734577324270014	0.999772996314194	414	587	22	892	651	327	418.350208043249	607.531002755125	51.8672087121832	529.762699030913	613.720137329838	187.435513996363	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001100A	92.3171638038504	0.773737955573959	1.29072766989864	0.599458718998965	0.548867030360026	0.999772996314194	20	16	133	25	19	298	20.2101549779347	16.5596184737342	313.560852669107	14.8476092777722	17.9119548529446	170.812792571609	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001120A	51.6879921031448	-0.59028995958332	0.658101866613972	-0.896958342665774	0.369741146081188	0.999772996314194	36	67	7	105	90	71	36.3782789602825	69.3434023587621	16.5032027720583	62.3599589666434	84.8461019350006	40.6970076261217	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001130A	998.522205051697	0.337656427198941	1.16848305545988	0.288969896158272	0.772604414640626	0.999772996314194	1402	1468	173	1537	1816	39	1416.73186395322	1519.34499496512	407.86486850944	912.831018397437	1712.00579015512	22.3546943298415	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001140A	18.6182269020581	-0.435312477018941	0.971772409370458	-0.447957230336421	0.654184063842465	0.999772996314194	18	23	2	57	30	5	18.1891394801413	23.804451555993	4.71520079201665	33.8525491533207	28.2820339783335	2.86598645254378	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001150A	50.8028471273777	0.383245165944433	0.784144548764091	0.488743008605333	0.625023650793054	0.999772996314194	80	74	6	115	47	36	80.8406199117389	76.5882354410209	14.14560237605	68.2990026777523	44.3085198993892	20.6351024583152	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001400A	1515.9142369512	-0.121690347964713	0.515624619099295	-0.236005697666811	0.813428248949857	0.999772996314194	1849	1691	312	2391	1910	2653	1868.42882771007	1750.14467744279	735.571323554598	1420.02535132614	1800.6228299539	1520.69241171973	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001410A	16.6544226626434	0.11993754150922	0.611861224684382	0.196020824119208	0.844593866886847	0.999772996314194	22	21	3	35	14	26	22.2311704757282	21.7344992467762	7.07280118802498	20.7866529888811	13.1982825232223	14.9031295532277	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001420A	6259.20750558449	-0.223625931706723	0.802909826723827	-0.278519360784511	0.780613705018315	0.999772996314194	6990	8827	477	12112	10697	5153	7063.44916478819	9135.73451672826	1124.57538889597	7193.36974289509	10084.4305822078	2953.68563799162	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001430A	7.50562270095625	-0.0997497113874571	0.8770452011424	-0.113733831799692	0.909448792624763	0.999772996314194	7	9	2	12	16	3	7.07355424227716	9.31478539147551	4.71520079201665	7.12685245333067	15.0837514551112	1.71959187152627	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001635A	217.904580991626	0.474688518421562	1.45951664491183	0.325236796768588	0.74500186140437	0.999772996314194	286	455	0	548	210	42	289.005216184467	470.914150346817	0	325.459595368767	197.974237848335	24.0742862013677	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001780A	8389.88614183164	0.174420009434687	0.919447125948293	0.189700967583965	0.849543462556136	0.999772996314194	4841	3112	7880	6330	2494	30597	4891.8680124091	3220.84579314131	18577.8911205456	3759.41466913193	2351.17975806546	17538.1174976964	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001800A	21.9446718496053	1.36171220213366	1.25153677874558	1.08803211001	0.276580932432703	0.999772996314194	7	8	34	12	1	49	7.07355424227716	8.27980923686712	80.1584134642831	7.12685245333067	0.942734465944451	28.086667234929	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001810A	374.723507141161	-0.117493433028828	0.596922439067109	-0.196831992465304	0.843959014465185	0.999772996314194	472	427	67	847	447	431	476.95965747926	441.934818017783	157.959226532558	503.037002330923	421.40230627717	247.048032209274	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001820A	12.4620638909122	-1.9969844576289	1.18460519648649	-1.68578059893026	0.0918380659529339	0.999772996314194	14	0	0	34	21	36	14.1471084845543	0	0	20.1927486177702	19.7974237848335	20.6351024583152	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001830A	35.1882426422356	-0.870525757879971	0.563594988558046	-1.54459456800211	0.122444360926961	0.999772996314194	29	31	5	70	39	104	29.3047247180054	32.0842607928601	11.7880019800416	41.5733059777622	36.7666441718336	59.6125182129106	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001840A	217.374246515959	0.944320956076338	0.858940278907258	1.09940234410441	0.271592608768653	0.999772996314194	90	107	279	167	124	399	90.9456974007063	110.742448543098	657.770510486323	99.1820299755185	116.899073777112	228.705718912994	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001850A	178.052042047536	-0.225120243499793	0.554306754426874	-0.406129352929419	0.684647559359808	0.999772996314194	131	133	95	235	131	543	132.376515105472	137.651828562916	223.972037620791	139.567527211059	123.498215038723	311.246128746254	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001860A	13.0501202114557	0.880136253006423	1.62577324735455	0.54136470411146	0.588256230334968	0.999772996314194	11	0	17	8	0	39	11.1155852378641	0	40.0792067321415	4.75123496888711	0	22.3546943298415	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001870A	12.5744332554444	0.878746386385568	0.962514522483056	0.912969483430353	0.36125859152487	0.999772996314194	6	6	16	13	3	26	6.06304649338042	6.20985692765034	37.7216063361332	7.72075682444156	2.82820339783335	14.9031295532277	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001910A	29.9174074782198	0.958390320762809	0.875083460314856	1.09519876014795	0.273429568768236	0.999772996314194	28	13	33	22	9	67	28.2942169691086	13.4546900099091	77.8008130682748	13.0658961644396	8.48461019350006	38.4042184640866	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001920A	9.96272190989465	0.813286887328249	0.84067304294216	0.967423535411501	0.333332349266459	0.999772996314194	7	6	11	8	4	21	7.07355424227716	6.20985692765034	25.9336043560916	4.75123496888711	3.77093786377781	12.0371431006839	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001940A	2265.93882511272	1.32596063066831	1.14245986013105	1.16061900898314	0.245796871544337	0.999772996314194	336	489	3764	1316	1251	3341	339.530603629303	506.103339603503	8874.00789057534	781.57815238193	1179.36081689651	1915.05214758975	0.02	DOWN_pEhEx_UP_U2AF84
EHI_001950A	144.71113481065	-0.261105737174606	1.05876396363993	-0.246613736528158	0.805207172638025	0.999772996314194	167	204	6	338	267	38	168.754794065755	211.135135540112	14.14560237605	200.739677435481	251.710102407169	21.7814970393327	0.02	UP_pEhEx_DOWN_U2AF84
EHI_001990A	34.3921841673871	-0.144002970570214	0.862218413751118	-0.167014492237208	0.867358645929333	0.999772996314194	27	17	23	54	8	118	27.2837092202119	17.5945946283426	54.2248091081915	32.070836039988	7.54187572755561	67.6372802800332	0.02	UP_pEhEx_DOWN_U2AF84
EHI_002110A	99.1878133706494	0.476365904464534	0.693473520460162	0.68692731648706	0.492128532070879	0.999772996314194	134	146	25	227	89	54	135.408038352163	151.106518572825	58.9400099002081	134.816292242172	83.9033674690562	30.9526536874728	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002130A	97.7811231146767	-0.168343407050706	0.622915981207407	-0.270250582950857	0.786967480317776	0.999772996314194	116	118	15	227	118	115	117.218898872021	122.12718624379	35.3640059401249	134.816292242172	111.242666981445	65.9176884085069	0.02	UP_pEhEx_DOWN_U2AF84
EHI_002140A	353.216687146829	0.482595545096191	0.623023848415939	0.774602041837094	0.438574850413926	0.999772996314194	275	250	297	359	232	786	277.889630946603	258.744038652097	700.207317614473	213.211669228809	218.714396099113	450.533070339882	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002150A	25.1938931249548	0.902416459685642	0.643702128967114	1.40191622658397	0.160940264333261	0.999772996314194	24	18	24	36	20	20	24.2521859735217	18.629570782951	56.5824095041998	21.380557359992	18.854689318889	11.4639458101751	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002160A	1053.23182361733	-0.165367147311712	0.791907122582626	-0.20882139154451	0.834587671423993	0.999772996314194	1414	1314	80	1930	1532	1311	1428.85795693999	1359.95866715542	188.608031680666	1146.23543624402	1444.2692018269	751.461647856979	0.02	UP_pEhEx_DOWN_U2AF84
EHI_002180A	370.046658117519	0.368136982440987	0.787161910905554	0.467676315813453	0.640016080633826	0.999772996314194	621	524	34	784	300	387	627.525312064873	542.327505014796	80.1584134642831	465.621026950937	282.820339783335	221.827351426889	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002190A	152.122815181445	0.067838462484153	1.17152957734387	0.0579058896984558	0.953823591695614	0.999772996314194	88	267	43	185	353	6	88.9246819029128	276.33863328044	101.376817028358	109.872308655515	332.785266478391	3.43918374305254	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002200A	129.515138203516	0.815966397326241	1.14690099540681	0.711453212259891	0.476803434425876	0.999772996314194	234	243	3	253	124	26	236.458813241836	251.499205569839	7.07280118802498	150.257805891055	116.899073777112	14.9031295532277	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002210A	16.0992510210159	0.131708386414815	0.534775157435122	0.246287406181155	0.805459758162911	0.999772996314194	17	16	7	27	20	20	17.1786317312445	16.5596184737342	16.5032027720583	16.035418019994	18.854689318889	11.4639458101751	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002790A	45.6801668271677	0.160621147733714	0.627437482618967	0.255995461194429	0.797954342015537	0.999772996314194	30	30	36	48	47	96	30.3152324669021	31.0492846382517	84.8736142562997	28.5074098133227	44.3085198993892	55.0269398888406	0.02	DOWN_pEhEx_UP_U2AF84
EHI_002990A	34.2379096173714	0.190198398253366	0.710560402474691	0.26767379323553	0.788950423881662	0.999772996314194	53	35	8	83	37	22	53.556910691527	36.2241654112936	18.8608031680666	49.2940628022038	34.8811752399447	12.6103403911926	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003000A	63.5149140533438	0.0031232374512502	0.463562652815342	0.00673746565276975	0.994624320846844	0.999772996314194	70	76	17	100	60	132	70.7355424227716	78.6581877502376	40.0792067321415	59.3904371110889	56.5640679566671	75.6620423471558	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003010A	697.547077419375	-0.471825981462864	0.465614902089858	-1.01333952015953	0.310898016821695	0.999772996314194	599	743	160	1226	1076	1206	605.294141589145	768.987282874034	377.216063361332	728.12675898195	1014.38228535623	691.27593235356	0.02	UP_pEhEx_DOWN_U2AF84
EHI_003020A	28.9956492437631	1.45165915304167	1.24646358863832	1.16462218894618	0.244171958034486	0.999772996314194	5	5	50	14	7	54	5.05253874448368	5.17488077304195	117.880019800416	8.31466119555245	6.59914126161116	30.9526536874728	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003040A	13.2936962478152	-0.412924479064959	0.644061888722618	-0.641125466814875	0.521441169413851	0.999772996314194	13	13	3	19	12	41	13.1366007356576	13.4546900099091	7.07280118802498	11.2841830511069	11.3128135913334	23.501088910859	0.02	UP_pEhEx_DOWN_U2AF84
EHI_003240.mRNA	46.1745348698107	2.23094077787513	2.62777306741965	0.84898532736155	0.395889456806129	0.999772996314194	141	83	0	74	5	0	142.48159259444	85.9030208324964	0	43.9489234622058	4.71367232972226	0	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003260A	1242.90810874608	0.377780998815357	0.393253703975603	0.96065464863058	0.336725841221005	0.999772996314194	1361	1172	690	1436	1115	2335	1375.30104624846	1212.99205320103	1626.74427324574	852.846676915237	1051.14892952806	1338.41567333795	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003890A	30.2861511724925	0.749513814378464	0.656252331738185	1.14211223050935	0.25340737227048	0.999772996314194	38	26	21	35	10	64	38.399294458076	26.9093800198181	49.5096083161748	20.7866529888811	9.42734465944451	36.6846265925604	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003900A	26.4051209268845	0.101977206277397	0.562360028893265	0.181337934842364	0.856102331883941	0.999772996314194	20	18	19	38	25	50	20.2101549779347	18.629570782951	44.7944075241582	22.5683661022138	23.5683616486113	28.6598645254378	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003930A	87.3840530878594	0.267031730914278	1.1729262449364	0.227662849277243	0.819908355994784	0.999772996314194	102	165	5	137	162	8	103.071790387467	170.771065510384	11.7880019800416	81.3648988421918	152.722983483001	4.58557832407005	0.02	DOWN_pEhEx_UP_U2AF84
EHI_003940A	5729.65611728534	-0.0854273705692072	1.05271901926896	-0.0811492611091329	0.935323250134526	0.999772996314194	7301	8584	177	12824	9564	1860	7377.71707469507	8884.23531115842	417.295270093474	7616.22965512604	9016.31243229273	1066.14696034629	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004170A	759.122122761165	-0.519908077376591	0.418850029463716	-1.24127501684139	0.214504170586545	0.999772996314194	522	548	330	1137	1165	1585	527.485044924096	567.166932725398	778.008130682748	675.269269953081	1098.28565282529	908.517705456378	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004190A	26.7059176694408	0.411431773356794	0.510338230303277	0.806194301987318	0.420130823667471	0.999772996314194	35	35	8	45	25	34	35.3677712113858	36.2241654112936	18.8608031680666	26.72569669999	23.5683616486113	19.4887078772977	0.02	DOWN_pEhEx_UP_U2AF84
EHI_004200A	58403.8261212499	0.33306410289589	0.419136714808185	0.79464311077667	0.42682113335134	0.999772996314194	61668	48752	35025	61524	57846	111658	62315.9918589639	50457.1574894682	82574.9538701916	36539.3725282264	54533.4179170227	64002.0630636267	0.02	DOWN_pEhEx_UP_U2AF84
EHI_004210A	4.08736158218719	0.823406080487103	1.00135571276346	0.822291289690387	0.410911132889115	0.999772996314194	8	7	0	11	1	3	8.08406199117389	7.24483308225873	0	6.53294808221978	0.942734465944451	1.71959187152627	0.02	DOWN_pEhEx_UP_U2AF84
EHI_004230A	322.173562092793	-0.671503469232884	0.604988026789979	-1.10994505593083	0.267022703503769	0.999772996314194	295	337	41	640	543	519	298.099785924537	348.786964103027	96.6616162363414	380.098797510969	511.904815007837	297.489393774044	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004350A	35.2315204585122	-0.337310755690371	1.0960192727125	-0.307759876206895	0.758265054766242	0.999772996314194	33	46	5	81	73	3	33.3467557135923	47.6089031119859	11.7880019800416	48.106254059982	68.819616013945	1.71959187152627	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004370A	404.230963506426	-0.0365806878017238	0.819231503807938	-0.0446524427242972	0.964384341065948	0.999772996314194	249	168	328	329	256	1378	251.616429475287	173.87599397421	773.292929890731	195.394538095483	241.34002328178	789.865866321066	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004380A	414.566647347819	-0.195732535835112	0.384583619456255	-0.508946626774821	0.610789636093725	0.999772996314194	360	308	203	662	431	919	363.782789602825	318.772655619384	478.59288038969	393.164693675409	406.318554822059	526.768309977547	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004400A	200.060155501358	0.138782963259076	0.757703486040298	0.183162629994413	0.854670415230957	0.999772996314194	82	92	192	233	227	379	82.8616354095324	95.2178062239719	452.659276033599	138.379718468837	214.00072376939	217.241773102819	0.02	DOWN_pEhEx_UP_U2AF84
EHI_004430A	22.2564651506038	-2.98481786582755	1.43472475690725	-2.08041148760947	0.037487806488854	0.999772996314194	0	0	7	79	61	22	0	0	16.5032027720583	46.9184453177603	57.5068024226115	12.6103403911926	0.02	UP_pEhEx_DOWN_U2AF84
EHI_004440A	100.923960506884	0.533349013939686	0.846280394427539	0.630227306991398	0.528545875655092	0.999772996314194	163	170	7	188	97	79	164.712763070168	175.945946283426	16.5032027720583	111.654021768847	91.4452431966118	45.2825859501917	0.02	DOWN_pEhEx_UP_U2AF84
