baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_000540A	32.059824498364	0.0142007194385902	0.767426080879237	0.0185043482263731	0.985236508777326	0.999126623936413	21	39	14	44	11	106	18.8267835212774	35.0964689115391	43.9020014060073	26.0100945260076	10.3291728350013	58.1944257903515	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000550A	165.399465618088	-0.209466783042975	0.693680046797948	-0.301964549809212	0.762679087363481	0.999126623936413	252	202	16	388	225	171	225.921402255329	181.781710772587	50.1737158925797	229.361742638431	211.278535261391	93.8796868882085	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_000560A	31.005167015934	0.374183970746845	0.990277989941473	0.377857505213218	0.705536452019821	0.999126623936413	66	46	1	63	41	12	59.169891066872	41.3958351264307	3.13585724328623	37.2417262531473	38.4996442031868	6.5880482026813	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000570A	52.1639606227029	-0.456503032781061	0.662730491035984	-0.688821532969538	0.490935583248643	0.999126623936413	39	72	10	67	41	189	34.9640265395153	64.7934810674567	31.3585724328623	39.6062803009661	38.4996442031868	103.76175919223	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_000580A	124.238619098584	0.270138331619248	0.517121791851411	0.522388218551172	0.601400057261204	0.999126623936413	179	192	23	187	100	247	160.475916681365	172.782616179885	72.1247165955834	110.542901735532	93.9015712272848	135.603992171857	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000590A	7800.91902425031	0.115230182217197	0.892878838780245	0.129054668127886	0.897314391551336	0.999126623936413	12628	13625	240	13989	9838	9040	11321.1724907948	12261.2663825569	752.605738388696	8269.43664373455	9238.03657734028	4962.99631268658	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000610A	2911.64422228884	0.854998484920978	0.857659986160635	0.996896787441873	0.318814611201925	0.999126623936413	1800	1347	2687	1952	2279	5326	1613.72430182378	1212.178041637	8426.04841271011	1153.90237533561	2140.01680826982	2923.99539395672	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000620A	25.7401586906357	-0.379568491348755	1.09023974291231	-0.348151398640844	0.727726485397303	0.999126623936413	9	2	19	25	28	80	8.0686215091189	1.79981891854046	59.5812876224384	14.778462798868	26.2924399436397	43.9203213512087	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_000650A	49.4997991638878	0.0237946400681028	0.47873658035883	0.0497029912572544	0.960359072729164	0.999126623936413	53	64	14	103	53	68	47.5152155537002	57.5942053932949	43.9020014060073	60.887266731336	49.7678327504609	37.3322731485274	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000660A	14.6704067331092	0.19689291022324	0.662180204550041	0.297340374825959	0.766206660050552	0.999126623936413	23	21	2	33	9	26	20.6198105233039	18.8980986446749	6.27171448657247	19.5075708945057	8.45114141045563	14.2741044391428	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000670A	40.4432064987549	0.70129320859568	1.14847519515932	0.610629826008905	0.541444672488861	0.999126623936413	10	33	36	11	10	137	8.96513501013212	29.6970121559177	112.890860758304	6.5025236315019	9.39015712272848	75.2135503139448	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000690A	67.3061496623669	-4.65000038671249	3.55998232795089	-1.30618636789386	0.191489187506682	0.999126623936413	17	0	0	184	298	0	15.2407295172246	0	0	108.769486199668	279.826682257309	0	0.09	UP_pEhEx_DOWN_EhMyb10
