baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1.1	UmasM_2.1	UmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_023190A	13.367893385601	-0.432005709840382	1.04145531346097	-0.414809645941253	0.678281257679264	0.999887746445403	15	21	1	33	15	6	17.9985317475105	14.2319199089917	1.56108496251135	24.4780151690054	17.6288326247732	4.30897590081386	0.01	UP_pEhEx_DOWN_UmasM
EHI_023200A	11.4780015419472	0.420284410298948	0.936899815694101	0.448590557131854	0.653727046908182	0.999887746445403	20	18	2	21	7	8	23.9980423300139	12.1987884934215	3.1221699250227	15.5769187439125	8.22678855822747	5.74530120108515	0.01	DOWN_pEhEx_UP_UmasM
EHI_023220A	618.985025869661	-0.0928039058680252	0.681886435402236	-0.136098771070701	0.891743199032769	0.999887746445403	586	498	485	497	537	1276	703.142640269409	337.499814984661	757.126206818005	368.65374360593	631.112207966879	916.375541573081	0.01	UP_pEhEx_DOWN_UmasM
EHI_023230A	118629.038779553	0.583234938143928	0.845177972496569	0.690073519570217	0.490147954760751	0.999887746445403	115325	54699	161049	104004	59678	191644	138378.711585443	37070.0851000923	251411.172127491	77145.80271628	70136.8982254142	137631.562922595	0.01	DOWN_pEhEx_UP_UmasM
EHI_023240A	44.0128741603935	0.390396296870234	1.00816314975255	0.387235237635947	0.698582065294132	0.999887746445403	73	80	5	89	29	20	87.5928545045509	54.2168377485399	7.80542481255676	66.0164651527722	34.0824097412281	14.3632530027129	0.01	DOWN_pEhEx_UP_UmasM
EHI_023260A	286.28075202375	-0.0714342213791199	0.95255279396099	-0.0749924012947101	0.940220757757646	0.999887746445403	94	149	400	187	249	624	112.790798951066	100.978860306656	624.433985004541	138.708752624364	292.638621571234	448.133493684642	0.01	UP_pEhEx_DOWN_UmasM
EHI_023270A	8.02746856149044	0.56326973023571	0.812216326882487	0.693497177528672	0.487997596488667	0.999887746445403	9	15	5	14	4	6	10.7991190485063	10.1656570778512	7.80542481255676	10.3846124959417	4.70102203327284	4.30897590081386	0.01	DOWN_pEhEx_UP_UmasM
EHI_023300A	135.371331042223	-0.483227852408797	0.994077351086283	-0.486106892869802	0.626891380077659	0.999887746445403	135	214	20	265	211	41	161.986785727594	145.030040977344	31.221699250227	196.565879387468	247.978912255142	29.4446686555614	0.01	UP_pEhEx_DOWN_UmasM
EHI_023310A	30.5339371540452	-0.0123386738231404	0.812929903315135	-0.0151780292160777	0.98789014978975	0.999887746445403	46	39	6	48	28	33	55.1954973590321	26.4307084024132	9.36650977506811	35.6043857003715	32.9071542329099	23.6993674544762	0.01	UP_pEhEx_DOWN_UmasM
EHI_023320A	48.5414107299616	0.639841740016822	1.05475225960002	0.606627512947414	0.544098137289292	0.999887746445403	77	109	7	94	31	11	92.3924629705537	73.8704414323856	10.9275947375795	69.7252553298942	36.4329207578645	7.89978915149208	0.01	DOWN_pEhEx_UP_UmasM
EHI_023340A	8.9185021023669	0.710635184910368	0.831255547980419	0.85489376478376	0.39260996276637	0.999887746445403	4	17	11	10	4	11	4.79960846600279	11.5210780215647	17.1719345876249	7.41758035424406	4.70102203327284	7.89978915149208	0.01	DOWN_pEhEx_UP_UmasM
EHI_023360A	1152.96926514502	0.00285413274009473	0.658675099470622	0.00433314200337708	0.996542663714969	0.999887746445403	697	1162	1178	1070	1189	1760	836.331775200986	787.499568297542	1838.95808583837	793.681097904115	1397.37879939035	1263.96626423873	0.01	DOWN_pEhEx_UP_UmasM
EHI_023370A	47.0201101227349	0.280591932219453	1.19012042751954	0.235767680086179	0.813612948771081	0.999887746445403	70	97	3	83	52	7	83.9931481550488	65.7379157701046	4.68325488753405	61.5659169402257	61.1132864325469	5.02713855094951	0.01	DOWN_pEhEx_UP_UmasM
EHI_023400A	1790.72368955641	1.95084374474938	1.03524767827933	1.88442223603133	0.0595078844186539	0.999887746445403	5665	1587	425	1723	438	578	6797.44548997645	1075.52651883666	663.461109067324	1278.04909503625	514.761912643376	415.098011778402	0.01	DOWN_pEhEx_UP_UmasM
EHI_023410A	127.802541423621	-0.0300197891718405	0.560535683745599	-0.0535555363241871	0.957289282511096	0.999887746445403	99	243	61	162	129	162	118.790309533569	164.68364466119	95.2261827131924	120.164801738754	151.607960573049	116.342349321974	0.01	UP_pEhEx_DOWN_UmasM
EHI_023430A	126.086641194416	-0.277485239992068	0.715599939252018	-0.38776587974855	0.698189297688639	0.999887746445403	106	233	36	229	144	106	127.189624349074	157.906539942623	56.1990586504087	169.862590112189	169.236793197822	76.1252409143782	0.01	UP_pEhEx_DOWN_UmasM
EHI_023440A	14.5025793502725	0.148263131384525	0.757756585425974	0.195660630651172	0.844875800927508	0.999887746445403	16	19	9	23	5	25	19.1984338640112	12.8764989652782	14.0497646626022	17.0604348147613	5.87627754159105	17.9540662533911	0.01	DOWN_pEhEx_UP_UmasM
EHI_023450A	52.4442291497733	-0.0980514905036738	1.05567536600912	-0.0928803433903631	0.925998621935823	0.999887746445403	11	33	75	46	19	147	13.1989232815077	22.3644455712727	117.081372188351	34.1208696295227	22.329854658046	105.56990956994	0.01	UP_pEhEx_DOWN_UmasM
EHI_023460A	8.38574398752746	0.169467208472803	0.761012216748794	0.222686580771073	0.823779446129573	0.999887746445403	9	10	6	11	5	13	10.7991190485063	6.77710471856749	9.36650977506811	8.15933838966847	5.87627754159105	9.33611445176337	0.01	DOWN_pEhEx_UP_UmasM
EHI_023470A	421.676328826087	-0.094956808752042	0.763218629898183	-0.124416261648002	0.900985698452244	0.999887746445403	486	739	89	741	405	392	583.152428619339	500.828038702137	138.93656166351	549.642704249485	475.978480868875	281.519758853172	0.01	UP_pEhEx_DOWN_UmasM
EHI_023480A	50.3308987627462	0.0163930721385408	0.785483487425832	0.0208700404285567	0.983349325691527	0.999887746445403	76	64	11	81	37	65	91.192560854053	43.3734701988319	17.1719345876249	60.0824008693769	43.4844538077738	46.6805722588168	0.01	DOWN_pEhEx_UP_UmasM
EHI_023490A	104.760828793016	0.163181398357536	0.973168940266279	0.167680442321644	0.86683468309161	0.999887746445403	174	126	24	110	160	38	208.782968271121	85.3915194539504	37.4660391002724	81.5933838966847	188.040881330914	27.2901807051545	0.01	DOWN_pEhEx_UP_UmasM
EHI_023500A	6417.55967580137	-0.0497037118216675	0.711840039925639	-0.0698242709511813	0.944333528895745	0.999887746445403	3855	5445	6794	6013	4931	12989	4625.62265911019	3690.13351926	10606.0112353021	4460.19106700696	5795.1849115171	9328.21466261188	0.01	UP_pEhEx_DOWN_UmasM
EHI_023600A	367.381848418765	-0.163469116067985	0.662336492502577	-0.24680674841021	0.805057787554366	0.999887746445403	442	477	119	537	406	403	530.356735493308	323.267895075669	185.769110538851	398.324065022906	477.153736377194	289.419548004664	0.01	UP_pEhEx_DOWN_UmasM
EHI_023610A	19.7463315089973	-0.0363719790111729	0.80584743903348	-0.045135068065485	0.963999649619734	0.999887746445403	19	38	6	32	24	12	22.7981402135132	25.7529979305565	9.36650977506811	23.736257133581	28.2061321996371	8.61795180162772	0.01	UP_pEhEx_DOWN_UmasM
EHI_023620A	12.2696100261927	0.265763338635136	0.773529675861018	0.343572259641253	0.731167989671619	0.999887746445403	12	26	5	21	10	9	14.3988253980084	17.6204722682755	7.80542481255676	15.5769187439125	11.7525550831821	6.46346385122079	0.01	DOWN_pEhEx_UP_UmasM
EHI_023840A	19947.8833670976	-0.0501210664262825	0.639433508356911	-0.0783835469540432	0.937522960889315	0.999887746445403	21240	14545	15029	22456	16894	33935	25485.9209544748	9857.29881315641	23461.5459015831	16656.9184434905	19854.7665575279	24370.8495323531	0.01	UP_pEhEx_DOWN_UmasM
EHI_023850A	101.700095860014	0.858999898932059	0.863169521300185	0.995169405006509	0.319653879283482	0.999887746445403	49	103	170	85	35	156	58.7952037085342	69.8041786012451	265.38444362693	63.0494330110745	41.1339427911374	112.03337342116	0.01	DOWN_pEhEx_UP_UmasM
EHI_023870A	23.8452283780869	-0.667363540211596	0.921750281788763	-0.72401772301767	0.469054854504284	0.999887746445403	15	47	3	50	34	16	17.9985317475105	31.8523921772672	4.68325488753405	37.0879017712203	39.9586872828192	11.4906024021703	0.01	UP_pEhEx_DOWN_UmasM
EHI_023880A	536.734838308093	0.545942965791838	0.820873979141936	0.665075248654508	0.506002364833416	0.999887746445403	374	307	804	499	334	760	448.763391571261	208.057114860022	1255.11230985913	370.137259676779	392.535339778282	545.803614103089	0.01	DOWN_pEhEx_UP_UmasM
EHI_023890A	335.561790016376	-0.14295242947481	0.625013710711943	-0.228718869722034	0.819087427595707	0.999887746445403	419	327	149	535	296	434	502.758986813792	221.611324297157	232.601659414191	396.840548952057	347.87563046219	311.682590158869	0.01	UP_pEhEx_DOWN_UmasM
EHI_023900A	87.6709347150477	-0.317938126259722	0.810217917160875	-0.392410633640176	0.694754830337128	0.999887746445403	52	213	17	157	95	90	62.3949100580363	144.352330505488	26.538444362693	116.456011561632	111.64927329023	64.6346385122079	0.01	UP_pEhEx_DOWN_UmasM
EHI_024220A	56.8164848344441	-0.266310740663778	0.998876624281962	-0.266610244138223	0.78976926737754	0.999887746445403	64	96	8	120	72	18	76.7937354560446	65.0602052982479	12.4886797000908	89.0109642509288	84.6183965989112	12.9269277024416	0.01	UP_pEhEx_DOWN_UmasM
EHI_024230A	663.480890576612	-0.374870056662509	1.08490061204168	-0.345534007909755	0.729692948172432	0.999887746445403	777	1057	54	1719	708	196	932.323944521042	716.339968752584	84.298587975613	1275.08206289455	832.080899889293	140.759879426586	0.01	UP_pEhEx_DOWN_UmasM
EHI_024240A	278.887049297661	-0.743598808131062	1.12811354292026	-0.659152452160238	0.509797876275763	0.999887746445403	80	709	31	468	546	83	95.9921693200558	480.496724546435	48.3936338378519	347.142760578622	641.689507541743	59.6074999612584	0.01	UP_pEhEx_DOWN_UmasM
EHI_024350A	13.7590335561764	0.440048734950554	0.888946357377599	0.495022822579196	0.620584010498294	0.999887746445403	22	22	4	28	6	10	26.3978465630153	14.9096303808485	6.24433985004541	20.7692249918834	7.05153304990926	7.18162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_024380A	7.91399151301566	0.58602675922194	0.862155905166223	0.679722490689145	0.496680192444472	0.999887746445403	12	14	3	13	3	8	14.3988253980084	9.48794660599449	4.68325488753405	9.64285446051728	3.52576652495463	5.74530120108515	0.01	DOWN_pEhEx_UP_UmasM
EHI_024390A	12.2911024906736	0.449317511692771	0.692661176670367	0.648682973474344	0.516543311938508	0.999887746445403	9	26	9	14	8	16	10.7991190485063	17.6204722682755	14.0497646626022	10.3846124959417	9.40204406654568	11.4906024021703	0.01	DOWN_pEhEx_UP_UmasM
EHI_024400A	7.82788161644648	0.17193644191736	0.753979776034252	0.228038532839306	0.819616284717763	0.999887746445403	8	11	5	10	7	9	9.59921693200558	7.45481519042424	7.80542481255676	7.41758035424406	8.22678855822747	6.46346385122079	0.01	DOWN_pEhEx_UP_UmasM
EHI_024420A	410.837349622915	0.029721707954371	0.527152891221427	0.0563815706018515	0.955037838128136	0.999887746445403	333	470	338	518	350	590	399.567404794732	318.523921772672	527.646717328837	384.230662349843	411.339427911374	423.71596358003	0.01	DOWN_pEhEx_UP_UmasM
EHI_024430A	14.9764999412912	0.468748480282847	0.752714098192739	0.622744387820433	0.53345250859437	0.999887746445403	12	15	18	13	10	22	14.3988253980084	10.1656570778512	28.0995293252043	9.64285446051728	11.7525550831821	15.7995783029842	0.01	DOWN_pEhEx_UP_UmasM
EHI_024450A	42.3681419428272	0.348819332480527	0.989998019504425	0.352343464944647	0.724580695127148	0.999887746445403	19	30	64	27	14	104	22.7981402135132	20.3313141557025	99.9094376007265	20.027466956459	16.4535771164549	74.6889156141069	0.01	DOWN_pEhEx_UP_UmasM
EHI_024460A	5.48072117455641	0.0213945898758644	1.01261137666331	0.0211281350070965	0.983143441411199	0.999887746445403	8	8	1	13	2	6	9.59921693200558	5.42168377485399	1.56108496251135	9.64285446051728	2.35051101663642	4.30897590081386	0.01	DOWN_pEhEx_UP_UmasM
EHI_024470A	1186.66732599233	0.601073679791352	0.896488364664998	0.670475717792459	0.502554580669969	0.999887746445403	450	839	2039	958	765	1697	539.955952425314	568.599085887812	3183.05223856065	710.604197936581	899.070463863431	1218.72201728019	0.01	DOWN_pEhEx_UP_UmasM
EHI_024490A	1267.04831298238	0.587565937270913	0.720880624174252	0.815066902295998	0.415034015740254	0.999887746445403	1119	1003	1629	1600	605	1586	1342.69046836428	679.743603272319	2543.00740393099	1186.81285667905	711.029582532517	1139.00596311513	0.01	DOWN_pEhEx_UP_UmasM
EHI_024510A	255.282195787065	-0.2231227153503	0.685979889706365	-0.325261306779427	0.744983312758003	0.999887746445403	95	345	230	331	309	301	113.990701067566	233.810112790578	359.049541377611	245.521909725479	363.153952070327	216.166957690829	0.01	UP_pEhEx_DOWN_UmasM
EHI_024530A	1046.66047461579	0.149331128947149	0.755638805249786	0.197622366545595	0.843340533945723	0.999887746445403	661	769	1274	1049	675	1957	793.135299006961	521.15935285784	1988.82224223946	778.104179160202	793.297468114792	1405.44430631545	0.01	DOWN_pEhEx_UP_UmasM
EHI_024580A	7.44151581670359	0.333166105590921	1.19810217496885	0.278078207811937	0.780952323897615	0.999887746445403	1	8	12	7	1	18	1.1999021165007	5.42168377485399	18.7330195501362	5.19230624797085	1.17525550831821	12.9269277024416	0.01	DOWN_pEhEx_UP_UmasM
EHI_024590A	12.7017233507494	-0.0848396531619023	1.06302237580362	-0.079809846991946	0.936388492542252	0.999887746445403	11	32	1	25	15	5	13.1989232815077	21.686735099416	1.56108496251135	18.5439508856102	17.6288326247732	3.59081325067822	0.01	UP_pEhEx_DOWN_UmasM
EHI_024600A	42.163344038026	0.165119717294807	0.775977156460976	0.21278940484263	0.83149122820749	0.999887746445403	59	60	14	55	50	28	70.7942248735411	40.6626283114049	21.8551894751589	40.7966919483424	58.7627754159105	20.108554203798	0.01	DOWN_pEhEx_UP_UmasM
EHI_024630A	116.824261311161	0.0232833345993194	0.5786028899664	0.0402406123492945	0.967901299863952	0.999887746445403	103	114	98	137	105	170	123.589917999572	77.2589937916694	152.986326326112	101.620850853144	123.401828373412	122.087650523059	0.01	DOWN_pEhEx_UP_UmasM
EHI_024640A	24.3712005266969	-0.391984058222455	0.925553884236752	-0.42351295251243	0.671921050402833	0.999887746445403	17	18	20	20	8	81	20.3983359805119	12.1987884934215	31.221699250227	14.8351607084881	9.40204406654568	58.1711746609871	0.01	UP_pEhEx_DOWN_UmasM
EHI_024660A	17.0556436505723	-1.2427903444059	1.36142357024073	-0.912860899114702	0.361315704341339	0.999887746445403	5	35	0	6	47	18	5.99951058250349	23.7198665149862	0	4.45054821254644	55.2370088909559	12.9269277024416	0.01	UP_pEhEx_DOWN_UmasM
EHI_024670A	54.7367034232227	0.149752730580648	0.801716268250358	0.186790185644436	0.851825142207892	0.999887746445403	18	58	72	66	39	84	21.5982380970126	39.3072073676914	112.398117300817	48.9560303380108	45.8349648244102	60.3256626113941	0.01	DOWN_pEhEx_UP_UmasM
EHI_024680A	380.280211328633	-0.0999552555040025	0.639365334357684	-0.156335118800926	0.875768875853259	0.999887746445403	193	448	363	414	324	685	231.581108484635	303.614291391824	566.673841391621	307.087826665704	380.7827846951	491.941415342916	0.01	UP_pEhEx_DOWN_UmasM
EHI_024990A	332.039227948237	-0.125378213512362	0.912865104232247	-0.137345827911572	0.890757448200641	0.999887746445403	383	589	60	649	389	141	459.562510619767	399.171467923625	93.6650977506811	481.40096499044	457.174392735784	101.260933669126	0.01	UP_pEhEx_DOWN_UmasM
EHI_025090A	89.570679654796	0.164880640272551	1.32503464584307	0.124434965372278	0.900970890113602	0.999887746445403	121	200	2	232	62	12	145.188156096584	135.54209437135	3.1221699250227	172.087864218462	72.8658415157291	8.61795180162772	0.01	DOWN_pEhEx_UP_UmasM
EHI_025100A	508.071740887103	0.413908085778361	0.667113079427188	0.620446665704352	0.534963757291442	0.999887746445403	312	613	610	559	287	772	374.369460348218	415.436519248187	952.261827131925	414.642741802243	337.298330887326	554.421565904717	0.01	DOWN_pEhEx_UP_UmasM
EHI_025110A	255.672445976542	0.0838166180689671	0.884899739746644	0.0947187735561598	0.924538205878513	0.999887746445403	381	363	55	492	247	125	457.162706386766	246.008901284	85.8596729381243	364.944953428808	290.288110554598	89.7703312669555	0.01	DOWN_pEhEx_UP_UmasM
EHI_025210A	15.0121351745128	0.511348567317918	1.1095402858819	0.460865255479642	0.64489528057705	0.999887746445403	4	12	26	19	2	28	4.79960846600279	8.13252566228099	40.5882090252951	14.0934026730637	2.35051101663642	20.108554203798	0.01	DOWN_pEhEx_UP_UmasM
EHI_025230A	722.603214299439	-0.934523001508467	0.680794280087563	-1.3726951427798	0.169847139831877	0.999887746445403	201	1115	315	1089	1063	1100	241.18032541664	755.647176120275	491.741763191076	807.774500577179	1249.29660534226	789.978915149208	0.01	UP_pEhEx_DOWN_UmasM
EHI_025250A	44.845047917144	0.73519319545637	1.20906764647137	0.608066221606386	0.543143554180418	0.999887746445403	11	22	90	16	10	107	13.1989232815077	14.9096303808485	140.497646626022	11.8681285667905	11.7525550831821	76.8434035645139	0.01	DOWN_pEhEx_UP_UmasM
EHI_025260A	6.38514474021897	0.235688822405315	0.858175317119525	0.274639479490516	0.78359323194691	0.999887746445403	9	8	3	10	3	9	10.7991190485063	5.42168377485399	4.68325488753405	7.41758035424406	3.52576652495463	6.46346385122079	0.01	DOWN_pEhEx_UP_UmasM
EHI_025270A	1192.04947100428	-0.252135346780441	0.521890824046158	-0.483118949717616	0.629011279748948	0.999887746445403	846	1936	600	1748	1301	1480	1015.11719055959	1312.04747351467	936.650977506811	1296.59304592186	1529.00741632199	1062.88072220075	0.01	UP_pEhEx_DOWN_UmasM
EHI_025290A	1568.44436522589	0.559900582615763	0.630462721342314	0.888078808884501	0.374498360679582	0.999887746445403	2287	1712	1091	2185	801	1728	2744.17614043709	1160.24032781875	1703.14369409988	1620.74130740233	941.379662162887	1240.98505943439	0.01	DOWN_pEhEx_UP_UmasM
EHI_025300A	17.6190035794881	0.137768363879229	0.643226098974131	0.214183417151377	0.830404027224134	0.999887746445403	13	29	13	26	11	25	15.5987275145091	19.6536036838457	20.2941045126476	19.2857089210346	12.9278105915003	17.9540662533911	0.01	DOWN_pEhEx_UP_UmasM
EHI_025310A	17.3146048840017	0.236391628077875	0.805863672628692	0.29333947677127	0.769262681995673	0.999887746445403	22	30	6	36	10	13	26.3978465630153	20.3313141557025	9.36650977506811	26.7032892752786	11.7525550831821	9.33611445176337	0.01	DOWN_pEhEx_UP_UmasM
EHI_025340A	16.7782606314399	0.431782062217915	1.78836076111537	0.241440134231429	0.809214009994571	0.999887746445403	12	0	28	8	0	51	14.3988253980084	0	43.7103789503178	5.93406428339525	0	36.6262951569178	0.01	DOWN_pEhEx_UP_UmasM
EHI_025360A	942.06453678899	0.622161631638127	1.01890128032375	0.610620129400992	0.541451093357049	0.999887746445403	149	1411	1468	545	379	1916	178.785415358604	956.249475789873	2291.67272496666	404.258129306301	445.421837652602	1375.99963765989	0.01	DOWN_pEhEx_UP_UmasM
EHI_025370A	230.924321611385	0.994212069588415	1.04832756877466	0.948379208180613	0.342936440296557	0.999887746445403	554	267	49	235	216	49	664.745772541386	180.948695985752	76.4931631630562	174.313138324736	253.855189796733	35.1899698566465	0.01	DOWN_pEhEx_UP_UmasM
EHI_025390A	39.5275542457602	1.01255048922248	0.916981678579449	1.10422106883431	0.269497252385224	0.999887746445403	22	23	75	31	20	44	26.3978465630153	15.5873408527052	117.081372188351	22.9944990981566	23.5051101663642	31.5991566059683	0.01	DOWN_pEhEx_UP_UmasM
EHI_025400A	86.1353219224991	-0.548444032362077	0.73783454795796	-0.743315739117878	0.457290544829625	0.999887746445403	36	180	28	125	122	100	43.1964761940251	121.987884934215	43.7103789503178	92.7197544280508	143.381172014822	71.8162650135644	0.01	UP_pEhEx_DOWN_UmasM
EHI_025430A	172.928873324374	0.650715439403348	0.55384838039265	1.17489815342969	0.240035464478137	0.999887746445403	167	228	179	197	110	178	200.383653455616	154.517987583339	279.434208289532	146.126332978608	129.278105915003	127.832951724145	0.01	DOWN_pEhEx_UP_UmasM
EHI_025440A	28.4248688090396	0.198268981128569	1.11323566842422	0.17810153478932	0.858643236716342	0.999887746445403	18	25	34	11	4	92	21.5982380970126	16.9427617964187	53.076888725386	8.15933838966847	4.70102203327284	66.0709638124792	0.01	DOWN_pEhEx_UP_UmasM
EHI_025450A	1380.33599930817	0.472112876621582	1.01200160604995	0.466513959858556	0.640847657626667	0.999887746445403	2846	1689	162	2386	1013	709	3414.92142356098	1144.65298696605	252.895763926839	1769.83467252263	1190.53382992635	509.177318946171	0.01	DOWN_pEhEx_UP_UmasM
EHI_025470A	51.211395275322	-0.319436627609869	1.0537564738223	-0.303140844725892	0.761782528092892	0.999887746445403	38	122	5	105	69	17	45.5962804270265	82.6806775665234	7.80542481255676	77.8845937195627	81.0926300739565	12.2087650523059	0.01	UP_pEhEx_DOWN_UmasM
EHI_025480A	39.475750070739	0.659065319009648	1.4902891986779	0.442239881758745	0.658315629196208	0.999887746445403	81	59	5	89	22	0	97.1920714365565	39.9849178395482	7.80542481255676	66.0164651527722	25.8556211830006	0	0.01	DOWN_pEhEx_UP_UmasM
EHI_025600A	62629.8620203099	0.279767040602754	0.98426368625617	0.284239929308883	0.776226517645133	0.999887746445403	119272	69917	9962	90687	70620	27104	143114.725239271	47383.4830608083	15551.5283965381	67267.8109585331	82996.543997432	19465.0804692765	0.01	DOWN_pEhEx_UP_UmasM
EHI_025700A	21.8715526440487	0.567816502201306	1.23457189269665	0.45992987979099	0.64556655223682	0.999887746445403	34	48	3	28	27	1	40.7966719610237	32.5301026491239	4.68325488753405	20.7692249918834	31.7318987245917	0.718162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_025710A	23.4177550668599	-0.187180579468313	1.3381210189241	-0.139883147205036	0.888752316943322	0.999887746445403	2	18	33	4	7	88	2.39980423300139	12.1987884934215	51.5158037628746	2.96703214169763	8.22678855822747	63.1983132119366	0.01	UP_pEhEx_DOWN_UmasM
EHI_025720A	11.1075501396666	0.233444899682858	1.15526897108105	0.202069739191914	0.839862204483386	0.999887746445403	24	6	2	21	11	3	28.7976507960167	4.06626283114049	3.1221699250227	15.5769187439125	12.9278105915003	2.15448795040693	0.01	DOWN_pEhEx_UP_UmasM
EHI_025820A	20.3362732974652	-0.164303565593633	0.836937832303587	-0.196315137459378	0.844363513939075	0.999887746445403	8	32	17	20	9	54	9.59921693200558	21.686735099416	26.538444362693	14.8351607084881	10.5772995748639	38.7807831073248	0.01	UP_pEhEx_DOWN_UmasM
EHI_025830A	2048.0678364674	-0.188146841486679	0.689726091748724	-0.272784868859541	0.785018591513351	0.999887746445403	667	3600	1604	2317	1872	3656	800.334711705965	2439.7576986843	2503.98027986821	1718.65336807835	2200.07831157169	2625.60264889591	0.01	UP_pEhEx_DOWN_UmasM
EHI_025840A	17.5836082285627	0.438957030684239	1.82961197716996	0.239918100756652	0.810393748243301	0.999887746445403	11	6	28	0	0	62	13.1989232815077	4.06626283114049	43.7103789503178	0	0	44.5260843084099	0.01	DOWN_pEhEx_UP_UmasM
EHI_025850A	7657.5165049054	0.263556744209201	1.24640690618426	0.211453212351053	0.832533637849692	0.999887746445403	14051	11227	382	14656	7892	1022	16859.8246389513	7608.65546753572	596.334455679336	10871.2057671801	9275.11647164732	733.962228438628	0.01	DOWN_pEhEx_UP_UmasM
EHI_025860A	12.8503746328311	0.275933015271841	0.738135461906423	0.373824358145826	0.708534996038042	0.999887746445403	15	24	5	21	8	14	17.9985317475105	16.265051324562	7.80542481255676	15.5769187439125	9.40204406654568	10.054277101899	0.01	DOWN_pEhEx_UP_UmasM
EHI_025890A	333.15912482674	-0.0525146451787952	0.657977468861112	-0.0798122240715816	0.936386601938097	0.999887746445403	420	393	135	489	365	315	503.958888930293	266.340215439702	210.746469939032	362.719679322535	428.968260536147	226.221234792728	0.01	UP_pEhEx_DOWN_UmasM
EHI_026310A	163.019392283424	0.372660675532315	1.03116967431497	0.361396077497994	0.71780337984923	0.999887746445403	333	183	18	250	158	77	399.567404794732	124.021016349785	28.0995293252043	185.439508856102	185.690370314277	55.2985240604446	0.01	DOWN_pEhEx_UP_UmasM
EHI_026320A	14.9704700448088	0.0922695794401645	0.973201307586826	0.0948103734765404	0.924465447149354	0.999887746445403	4	16	20	11	7	37	4.79960846600279	10.843367549708	31.221699250227	8.15933838966847	8.22678855822747	26.5720180550188	0.01	DOWN_pEhEx_UP_UmasM
EHI_026330A	97.9364795279426	0.162991214054902	1.00787908528756	0.161717031769142	0.871528691677558	0.999887746445403	139	193	8	191	82	55	166.786394193597	130.798121068353	12.4886797000908	141.675784766062	96.3709516820933	39.4989457574604	0.01	DOWN_pEhEx_UP_UmasM
EHI_026340A	24315.1386600678	0.522623710161574	0.902789395164195	0.57889881401024	0.562657450501225	0.999887746445403	16665	11254	37405	16396	14288	43056	19996.3687714841	7626.95365027585	58392.3830227371	12161.8647488186	16792.0507028506	30921.2110642403	0.01	DOWN_pEhEx_UP_UmasM
EHI_026350A	26.8828594916892	0.582510984418796	0.833681967511023	0.69872086373404	0.484726492630285	0.999887746445403	15	34	36	17	12	52	17.9985317475105	23.0421560431295	56.1990586504087	12.6098866022149	14.1030660998185	37.3444578070535	0.01	DOWN_pEhEx_UP_UmasM
EHI_026360A	49.020643142243	-1.36105105353497	0.747574481377092	-1.82062267699107	0.0686642332799512	0.999887746445403	10	42	27	57	78	108	11.999021165007	28.4638398179835	42.1492939878065	42.2802080191912	91.6699296488204	77.5615662146495	0.01	UP_pEhEx_DOWN_UmasM
EHI_026370A	12.5341601874893	-0.501172785495467	0.985520182599691	-0.508536298235344	0.611077289947002	0.999887746445403	10	25	1	24	18	8	11.999021165007	16.9427617964187	1.56108496251135	17.8021928501858	21.1545991497278	5.74530120108515	0.01	UP_pEhEx_DOWN_UmasM
EHI_026390A	43.6204732335747	0.453676385769347	0.941915429172919	0.481652993164909	0.630052474062125	0.999887746445403	27	22	67	28	22	88	32.3973571455188	14.9096303808485	104.592692488261	20.7692249918834	25.8556211830006	63.1983132119366	0.01	DOWN_pEhEx_UP_UmasM
EHI_026410A	38114.0670731332	0.269576017327894	0.707603146494731	0.380970631155753	0.703225041086523	0.999887746445403	35983	25166	41486	38074	28311	58727	43176.0778580446	17055.2617347469	64763.1707547459	28241.6954407489	33272.6586959969	42175.5379545159	0.01	DOWN_pEhEx_UP_UmasM
EHI_026420A	71.8015784039964	0.648251285363172	1.24999751818914	0.518602057948312	0.604038273678927	0.999887746445403	16	38	140	21	13	190	19.1984338640112	25.7529979305565	218.551894751589	15.5769187439125	15.2783216081367	136.450903525772	0.01	DOWN_pEhEx_UP_UmasM
EHI_026440A	404.89881813049	-0.46030072151481	0.934092738790845	-0.492778395976673	0.622169177333204	0.999887746445403	341	759	63	760	611	175	409.166621726738	514.382248139272	98.3483526382151	563.736106922549	718.081115582427	125.678463773738	0.01	UP_pEhEx_DOWN_UmasM
EHI_026450A	69.3295859561297	-0.408047026658922	0.786665331233641	-0.518704727992813	0.603966664134241	0.999887746445403	78	95	13	113	90	67	93.5923650870544	64.3824948263912	20.2941045126476	83.8186580029579	105.772995748639	48.1168975590881	0.01	UP_pEhEx_DOWN_UmasM
EHI_026470A	158.258635869354	0.112314555162162	1.12892245287878	0.0994882818352641	0.920750591480973	0.999887746445403	241	280	9	332	149	49	289.176410076668	189.75893211989	14.0497646626022	246.263667760903	175.113070739413	35.1899698566465	0.01	DOWN_pEhEx_UP_UmasM
