"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CmasM_1","CmasM_2","CmasM_3","pEhEx_1","pEhEx_2","pEhEx_3","CmasM_1.1","CmasM_2.1","CmasM_3.1","pEhEx_1.1","pEhEx_2.1","pEhEx_3.1","Certeza","DE"
96.0604878735316,-1.37876435284845,0.427102465759658,-3.22818167391315,0.00124579827119617,0.248016520448313,34,46,84,136,106,238,44.0288124162916,52.7665717434041,62.8356691350704,103.771619298028,128.512696748072,184.447557900323,75.2,"UP_pEhEx_DOWN_CmasM"
249.411803999418,-2.2200702969955,0.687661967597828,-3.22843257531132,0.00124470597153723,0.248016520448313,20,105,157,293,452,595,25.899301421348,120.445435501249,117.442857788167,223.566797458251,547.997537076686,461.118894750808,75.2,"UP_pEhEx_DOWN_CmasM"
96.2646454615566,-1.73321988343773,0.537155076214333,-3.22666574362996,0.00125241672798173,0.248016520448313,18,54,64,126,139,232,23.3093712792132,61.9433668292135,47.8747955314822,96.1413531731727,168.521366490397,179.797619465861,75.2,"UP_pEhEx_DOWN_CmasM"
116.198568574547,3.94171070977518,1.20978741700068,3.25818458217024,0.00112127447834441,0.248016520448313,117,223,331,1,1,52,151.510913314886,255.803163016937,247.602458139385,0.763026612485498,1.21238393158559,40.2994664320034,75.2,"DOWN_pEhEx_UP_CmasM"
1842.93414475542,-1.97374866685236,0.61364524717506,-3.21643274504054,0.00129794951826418,0.248016520448313,346,686,1348,1695,2191,6277,448.057914589321,786.910178608157,1008.36288088184,1293.33010816292,2656.33319410402,4864.61059218625,75.2,"UP_pEhEx_DOWN_CmasM"
124.376425968245,-2.29373971476445,0.716331000755904,-3.20206679920874,0.00136445353670771,0.250295356773661,9,48,79,138,182,380,11.6546856396066,55.0607705148565,59.0954507341733,105.297672522999,220.653875548577,294.496100849256,74.97,"UP_pEhEx_DOWN_CmasM"
225.672938165562,-1.5639784533876,0.494605567276507,-3.16207207694704,0.00156650785409034,0.276307885340705,42,125,192,384,304,453,54.3885329848308,143.387423215772,143.624386594447,293.002219194431,368.564715202019,351.070351801876,72.37,"UP_pEhEx_DOWN_CmasM"
91.6039999692621,-1.25167987836693,0.405525933178019,-3.08655939352086,0.00202487489960389,0.276495846189396,34,49,83,164,82,210,44.0288124162916,56.2078699005827,62.087625454891,125.136364447622,99.4154823900182,162.747845206168,72.35,"UP_pEhEx_DOWN_CmasM"
895.255515343865,-1.95658572055965,0.631812618622599,-3.09678164520543,0.00195633920008105,0.276495846189396,159,313,715,950,880,3200,205.899446299717,359.042107732293,534.851231328278,724.875281861223,1066.89785979532,2479.96716504636,72.35,"UP_pEhEx_DOWN_CmasM"
253.166824540029,-2.14900835405872,0.694351099041727,-3.09498805002911,0.00196820826781807,0.276495846189396,62,77,148,191,226,1058,80.2878344061789,88.3266527009156,110.710464666553,145.73808298473,273.998768538343,819.939143943453,72.35,"UP_pEhEx_DOWN_CmasM"
89632.4598837459,0.911457433182225,0.291025731448882,3.13187919378984,0.00173691328555104,0.276495846189396,108717,95980,134001,80340,53808,77595,140784.717631235,110098.599041998,100238.601187721,61301.5580470849,65235.9545907573,60135.3288036789,72.35,"DOWN_pEhEx_UP_CmasM"
3714.37561604142,-1.97339734839877,0.640109623296123,-3.08290529712259,0.0020499037877103,0.276495846189396,882,1398,2376,3209,3393,14453,1142.15919268145,1603.6449412452,1777.35178410628,2448.55239946596,4113.6186798699,11200.9266988797,72.35,"UP_pEhEx_DOWN_CmasM"
127.137582919114,-1.9582943143574,0.633347498879759,-3.09197449713018,0.00198829930334351,0.276495846189396,21,38,113,157,137,415,27.1942664924154,43.5897766575947,84.5289358602733,119.795178160223,166.096598627226,321.62074171695,72.35,"UP_pEhEx_DOWN_CmasM"
107.756279490612,-2.46719742741029,0.794124593590261,-3.10681402808093,0.0018911532915176,0.276495846189396,6,24,84,117,162,339,7.76979042640441,27.5303852574282,62.8356691350704,89.2741136608032,196.406196916865,262.721521547099,72.35,"UP_pEhEx_DOWN_CmasM"
13.4114222071969,-3.02099534844603,0.970955273586195,-3.1113640665322,0.00186225190027442,0.276495846189396,0,5,4,33,9,46,0,5.73549692863088,2.99217472071764,25.1798782120214,10.9114553842703,35.6495279975415,72.35,"UP_pEhEx_DOWN_CmasM"
27.1792611617601,-3.15942558992068,1.03079832482574,-3.06502786610058,0.00217649717143004,0.285183315090805,0,11,5,49,71,30,0,12.6180932429879,3.74021840089705,37.3883040117894,86.0792591425767,23.2496921723096,71.48,"UP_pEhEx_DOWN_CmasM"
23.4400074092411,-1.67399472921176,0.556989830793013,-3.00543140406785,0.0026520440770229,0.311853183005821,7,10,17,32,32,57,9.06475549747181,11.4709938572618,12.71674256305,24.4168515995359,38.7962858107388,44.1744151273883,68.81,"UP_pEhEx_DOWN_CmasM"
51.9587404647967,1.70575482822134,0.565924627173403,3.01410249054012,0.00257740719881852,0.311853183005821,47,68,133,46,22,15,60.8633583401678,78.00275822938,99.4898094638615,35.0992241743329,26.6724464948829,11.6248460861548,68.81,"DOWN_pEhEx_UP_CmasM"
1477.55219662359,-1.54809739803815,0.511668742529637,-3.02558524561128,0.00248152442011198,0.311853183005821,363,870,1057,1654,1930,3877,470.072320797467,997.976465581774,790.682169949636,1262.04601705101,2339.90098796018,3004.63521840148,68.81,"UP_pEhEx_DOWN_CmasM"
23.4400074092411,-1.67399472921176,0.556989830793013,-3.00543140406785,0.0026520440770229,0.311853183005821,7,10,17,32,32,57,9.06475549747181,11.4709938572618,12.71674256305,24.4168515995359,38.7962858107388,44.1744151273883,68.81,"UP_pEhEx_DOWN_CmasM"
23.3001322807283,-2.18052648952576,0.732568805649792,-2.97654837703828,0.0029151308620487,0.314754646029923,4,6,17,25,28,80,5.1798602842696,6.88259631435706,12.71674256305,19.0756653121374,33.9467500843965,61.9991791261591,68.52,"UP_pEhEx_DOWN_CmasM"
533.392735303381,-1.76906852331922,0.597643433956842,-2.96007355356801,0.00307565601232344,0.314754646029923,71,273,428,704,770,1296,91.9425200457855,313.158132303246,320.162695116787,537.17073518979,933.535627320902,1004.38670184378,68.52,"UP_pEhEx_DOWN_CmasM"
222.331158915449,-1.73040829391324,0.582546768956811,-2.9704195201562,0.00297393316713866,0.314754646029923,47,109,164,250,225,725,60.8633583401678,125.033833044153,122.679163549423,190.756653121374,272.786384606757,561.867560830816,68.52,"UP_pEhEx_DOWN_CmasM"
69.5180322193605,-1.93223271051141,0.653048859954473,-2.95878735726775,0.00308852138494255,0.314754646029923,11,26,56,69,91,217,14.2446157817414,29.8245840288806,41.8904460900469,52.6488362614993,110.326937774288,168.172773379706,68.52,"UP_pEhEx_DOWN_CmasM"
139.219324665648,-2.48340638880365,0.832780109015451,-2.98206736918782,0.00286308988216054,0.314754646029923,16,28,98,99,118,633,20.7194411370784,32.1187828003329,73.3082806575821,75.5396346360643,143.061303927099,490.568504835734,68.52,"UP_pEhEx_DOWN_CmasM"
89.6717573116602,-1.12884318896726,0.377638001931926,-2.98922031996861,0.00279690373505679,0.314754646029923,35,47,92,141,102,179,45.323777487359,53.9136711291303,68.8200185765057,107.586752360455,123.66316102173,138.723163294781,68.52,"UP_pEhEx_DOWN_CmasM"
35.0193903515942,-2.75832990345368,0.944818013428904,-2.91942984177792,0.00350672318929588,0.349605055350237,4,5,21,19,32,168,5.1798602842696,5.73549692863088,15.7089172837676,14.4975056372245,38.7962858107388,130.198276164934,65.04,"UP_pEhEx_DOWN_CmasM"
87.5554987973457,-2.73821729777156,0.951922532513119,-2.87651274578252,0.00402095956145004,0.376328990792038,14,15,44,36,52,473,18.1295109949436,17.2064907858927,32.913921927894,27.4689580494779,63.0439644424506,366.570146583415,62.37,"UP_pEhEx_DOWN_CmasM"
1204.15937410089,-1.41097037476311,0.489734789876725,-2.88109075346327,0.00396301513232967,0.376328990792038,403,867,613,1757,1241,3103,521.870923640163,994.535167424595,458.550775949978,1340.63775813702,1504.56845909771,2404.79316035589,62.37,"UP_pEhEx_DOWN_CmasM"
129.239083658017,1.68730255156318,0.585584885677541,2.88139703197926,0.00395916572051127,0.376328990792038,220,142,192,96,69,35,284.892315634828,162.888112773117,143.624386594447,73.2505547986078,83.6544912794055,27.1246408676946,62.37,"DOWN_pEhEx_UP_CmasM"
14.9726104084697,-1.71092961584268,0.599613200054619,-2.85338884415292,0.00432556575218039,0.378886026017156,5,6,10,25,22,30,6.47482535533701,6.88259631435706,7.48043680179409,19.0756653121374,26.6724464948829,23.2496921723096,62.11,"UP_pEhEx_DOWN_CmasM"
241.712915529228,-2.94120763257582,1.03030083278935,-2.85470761448679,0.0043076466279788,0.378886026017156,28,25,136,72,146,1357,36.2590219898872,28.6774846431544,101.7339405044,54.9379160989558,177.008054011496,1051.66107592747,62.11,"UP_pEhEx_DOWN_CmasM"
53.3094432931761,-2.06420215587021,0.721981300001555,-2.85907980700576,0.00424871880254247,0.378886026017156,4,26,35,63,97,120,5.1798602842696,29.8245840288806,26.1815288062793,48.0706765865864,117.601241363802,92.9987686892386,62.11,"UP_pEhEx_DOWN_CmasM"
80.117034247624,-2.5463545994198,0.894564542930345,-2.8464738732866,0.00442063566006097,0.378886026017156,13,19,42,32,68,392,16.8345459238762,21.7948883287974,31.4178345675352,24.4168515995359,82.44210734782,303.795977718179,62.11,"UP_pEhEx_DOWN_CmasM"
1926.9527970739,-2.21730815898216,0.779767006245754,-2.84355216522632,0.004461370563656,0.378886026017156,389,464,1350,1125,1655,8582,503.741412645219,532.254114976946,1009.8589682422,858.404939046185,2006.49540677415,6650.96194075871,62.11,"UP_pEhEx_DOWN_CmasM"
13.0641045069217,2.40265097512578,0.857038231336097,2.8034350012369,0.00505614226821395,0.421590335309621,14,17,37,5,7,1,18.1295109949436,19.500689557345,27.6776161666381,3.81513306242749,8.48668752109911,0.774989739076988,57.84,"DOWN_pEhEx_UP_CmasM"
472.543440854805,-0.87101470796181,0.315459142372452,-2.76110148975627,0.00576067719228586,0.429391623045844,216,299,506,699,580,771,279.712455350559,342.982716332127,378.510102170781,533.355602127363,703.182680319641,597.517088828358,57.06,"UP_pEhEx_DOWN_CmasM"
35752.6416285494,-2.13387295981941,0.77353736909576,-2.75859065776465,0.00580512006734459,0.429391623045844,3177,12339,28792,25137,58145,109725,4114.10403078113,14154.0593204753,21537.6736397256,19180.199958048,70494.063702044,85035.7491202225,57.06,"UP_pEhEx_DOWN_CmasM"
727.593767145416,-1.38184527799155,0.497347493846046,-2.77843016219017,0.00546222536785549,0.429391623045844,149,483,619,1181,923,1465,192.949795589043,554.049003305743,463.039038031054,901.134429345373,1119.0303688535,1135.35996774779,57.06,"UP_pEhEx_DOWN_CmasM"
28.8745200820981,-2.09962390557376,0.754814531988957,-2.78164213405006,0.00540846420312188,0.429391623045844,10,9,13,29,22,118,12.949650710674,10.3238944715356,9.72456784233232,22.1277717620794,26.6724464948829,91.4487892110846,57.06,"UP_pEhEx_DOWN_CmasM"
146.137888914235,-1.19232636935635,0.431605571212217,-2.7625370219563,0.00573540569058238,0.429391623045844,67,91,102,230,122,369,86.7626597615159,104.386044101082,76.3004553782998,175.496120871664,147.910839653442,285.971213719409,57.06,"UP_pEhEx_DOWN_CmasM"
52.700893800647,-2.05169611798605,0.743711438326715,-2.75872604918137,0.00580271571478036,0.429391623045844,6,12,52,68,110,91,7.76979042640441,13.7651926287141,38.8982713693293,51.8858096490138,133.362232474415,70.5240662560059,57.06,"UP_pEhEx_DOWN_CmasM"
64.1741606380179,-1.50114209057168,0.541206531373067,-2.77369544444191,0.0055423537369128,0.429391623045844,26,35,36,65,83,173,33.6690918477524,40.1484785004162,26.9295724864587,49.5967298115573,100.627866321604,134.073224860319,57.06,"UP_pEhEx_DOWN_CmasM"
71.0285023273554,-2.04581629727889,0.746708598365712,-2.73977867906768,0.00614805690539917,0.42970029649459,9,28,52,66,66,275,11.6546856396066,32.1187828003329,38.8982713693293,50.3597564240428,80.0173394846488,213.122178246172,57.03,"UP_pEhEx_DOWN_CmasM"
541.704571460593,-1.35326545614614,0.494278993226266,-2.73785751507076,0.00618408625570059,0.42970029649459,183,246,527,564,909,1038,236.978608005334,282.186448888639,394.219019454549,430.347009441821,1102.0569938113,804.439349161914,57.03,"UP_pEhEx_DOWN_CmasM"
44621.7222122362,0.974697259596524,0.354047135635612,2.75301552107369,0.00590490966724668,0.42970029649459,52002,47186,74825,46465,27579,27613,67340.773625647,54127.0316148754,55972.3683694243,35454.0315491387,33436.3364491989,21399.7916651329,57.03,"DOWN_pEhEx_UP_CmasM"
28.5123202336765,-2.68035943179221,0.976677251348765,-2.74436558043172,0.00606279782965614,0.42970029649459,8,4,11,24,11,150,10.3597205685392,4.58839754290471,8.2284804819735,18.3126386996519,13.3362232474415,116.248460861548,57.03,"UP_pEhEx_DOWN_CmasM"
123.195479888297,-1.48470980591537,0.544918725779876,-2.7246444940766,0.00643707567654737,0.440603418696212,32,58,115,137,141,348,41.4388822741568,66.5317643721182,86.0250232206321,104.534645910513,170.946134353568,269.696429198792,55.94,"UP_pEhEx_DOWN_CmasM"
656.24980263061,-2.65198591601688,0.975592169792058,-2.71833456451597,0.00656114574060992,0.442491387741722,26,138,465,248,1359,2014,33.6690918477524,158.299715230212,347.840311283425,189.230599896403,1647.62976302481,1560.82933450105,55.75,"UP_pEhEx_DOWN_CmasM"
605.70183470902,-1.30101514525471,0.483825954500847,-2.68901478548611,0.00716632449914672,0.453966974371223,211,316,552,613,749,1561,273.237629995222,362.483405889472,412.920111459034,467.73531345361,908.075564757605,1209.75898269918,54.6,"UP_pEhEx_DOWN_CmasM"
7.73326628487261,2.5064480824632,0.929319750420588,2.69707824602763,0.00699508315871025,0.453966974371223,8,9,25,5,2,1,10.3597205685392,10.3238944715356,18.7010920044852,3.81513306242749,2.42476786317118,0.774989739076988,54.6,"DOWN_pEhEx_UP_CmasM"
291.197916204826,-2.13150537053066,0.795985452545504,-2.67781950501013,0.00741031390932716,0.453966974371223,45,114,181,209,195,1325,58.273428198033,130.769329972784,135.395906112473,159.472562009469,236.41486665919,1026.86140427701,54.6,"UP_pEhEx_DOWN_CmasM"
25.0713825530505,-2.25867025237147,0.835526797750225,-2.70328882143967,0.00686570597672778,0.453966974371223,4,4,21,32,19,100,5.1798602842696,4.58839754290471,15.7089172837676,24.4168515995359,23.0352947001262,77.4989739076988,54.6,"UP_pEhEx_DOWN_CmasM"
924.939708554056,1.52522655330669,0.567776652594778,2.68631432154932,0.00722450900099217,0.453966974371223,1270,581,2416,787,466,343,1644.6056402556,666.464743106909,1807.27353131345,600.501944026087,564.970912118884,265.821480503407,54.6,"DOWN_pEhEx_UP_CmasM"
443.322727225636,-1.23966923590592,0.463048493162603,-2.67719095129546,0.00742423093716565,0.453966974371223,207,232,344,519,418,1246,268.057769710952,266.127057488473,257.327025981717,396.010811879973,506.776483402776,965.637214889927,54.6,"UP_pEhEx_DOWN_CmasM"
96.2781105150194,-1.88646512849173,0.703160350272769,-2.68283774498936,0.00730003982783297,0.453966974371223,40,23,60,81,83,377,51.798602842696,26.3832858717021,44.8826208107646,61.8051556113253,100.627866321604,292.171131632025,54.6,"UP_pEhEx_DOWN_CmasM"
158.418239724468,-1.39127326730056,0.534754960256314,-2.60170240708698,0.00927623078434907,0.462399938880705,50,86,132,174,154,476,64.74825355337,98.6505471724512,98.7417657836821,132.766630572477,186.707125464181,368.895115800646,53.76,"UP_pEhEx_DOWN_CmasM"
148.758209451195,-2.2346109293758,0.847732972888545,-2.63598444420729,0.00838935773979807,0.462399938880705,31,30,109,113,78,717,40.1439172030894,34.4129815717853,81.5367611395556,86.2220072108612,94.5659466636758,555.6676429182,53.76,"UP_pEhEx_DOWN_CmasM"
191.68955413868,-1.51484808851236,0.573986601409376,-2.63916977294031,0.0083109348819225,0.462399938880705,63,75,174,195,184,620,81.5827994772463,86.0324539294633,130.159600351217,148.790189434672,223.078643411748,480.493638227733,53.76,"UP_pEhEx_DOWN_CmasM"
2217.39175762221,0.961785024577533,0.367819147830122,2.61483131112504,0.00892715333559304,0.462399938880705,2797,2492,3089,2381,1260,1508,3622.01730377552,2858.57166922963,2310.7069280742,1816.76636432797,1527.60375379784,1168.6845265281,53.76,"DOWN_pEhEx_UP_CmasM"
163.967878902433,-1.65521951113018,0.633769803218255,-2.61170460114232,0.0090092061340395,0.462399938880705,52,71,118,168,119,612,67.3381836955049,81.4440563865585,88.2691542611703,128.188470897564,144.273687858685,474.293720315117,53.76,"UP_pEhEx_DOWN_CmasM"
78869.9942764896,0.963118549938029,0.36417221177029,2.64467886019139,0.00817684794168828,0.462399938880705,105326,66472,133865,61717,45200,75547,136393.491075245,76249.9903679904,100136.867247217,47091.7134427675,54799.7537076686,58548.1498180492,53.76,"DOWN_pEhEx_UP_CmasM"
23.579584495728,-1.87127221683344,0.714712324530364,-2.61821736187779,0.00883904816775108,0.462399938880705,10,9,10,27,20,85,12.949650710674,10.3238944715356,7.48043680179409,20.6017185371084,24.2476786317118,65.874127821544,53.76,"UP_pEhEx_DOWN_CmasM"
182.850119178794,-2.07362479510912,0.791533657312343,-2.6197556805735,0.00879927830656258,0.462399938880705,37,68,113,105,143,817,47.9137076294938,78.00275822938,84.5289358602733,80.1177943109772,173.370902216739,633.166616825899,53.76,"UP_pEhEx_DOWN_CmasM"
2217.39175762221,0.961785024577533,0.367819147830122,2.61483131112504,0.00892715333559304,0.462399938880705,2797,2492,3089,2381,1260,1508,3622.01730377552,2858.57166922963,2310.7069280742,1816.76636432797,1527.60375379784,1168.6845265281,53.76,"DOWN_pEhEx_UP_CmasM"
5115.12036021514,-2.05093832384748,0.784283805270957,-2.61504612241599,0.00892154072286216,0.462399938880705,719,1458,4495,3831,4262,21464,931.079886097461,1672.47090438877,3362.45634240645,2923.15495243194,5167.18031641777,16634.3797595485,53.76,"UP_pEhEx_DOWN_CmasM"
58.9025362133842,-2.79983711445944,1.0678711844541,-2.62188656761136,0.00874445301035049,0.462399938880705,21,0,23,61,127,140,27.1942664924154,0,17.2050046441264,46.5446233616154,153.97275931137,108.498563470778,53.76,"UP_pEhEx_DOWN_CmasM"
169.885795874346,-0.951964323778091,0.363451269208381,-2.61923510640512,0.00881271867875589,0.462399938880705,93,115,128,264,158,359,120.431751609268,131.91642935851,95.7495910629644,201.439025696171,191.556661190523,278.221316328639,53.76,"UP_pEhEx_DOWN_CmasM"
16.1378586825208,-1.78996985909905,0.687725765306176,-2.60273781992471,0.00924826477981329,0.462399938880705,2,7,14,25,25,34,2.5899301421348,8.02969570008324,10.4726115225117,19.0756653121374,30.3095982896397,26.3496511286176,53.76,"UP_pEhEx_DOWN_CmasM"
82.9078418655378,-1.30055613172922,0.492916115706888,-2.63849383350775,0.00832752148943289,0.462399938880705,35,34,79,118,72,228,45.323777487359,39.00137911469,59.0954507341733,90.0371402732887,87.2916430741623,176.697660509553,53.76,"UP_pEhEx_DOWN_CmasM"
3284.17508015808,-2.74243699715823,1.04978318330731,-2.6123841958663,0.00899131478296497,0.462399938880705,175,275,2699,1248,3834,14895,226.618887436795,315.452331074699,2018.96989280423,952.257212381901,4648.27999369914,11543.4721635517,53.76,"UP_pEhEx_DOWN_CmasM"
879.009902411668,-1.2765742785593,0.490575533543938,-2.60219719751874,0.00926285733135498,0.462399938880705,263,466,889,940,1181,2045,340.575813690726,534.548313748398,665.010831679495,717.245015736368,1431.82542320258,1584.85401641244,53.76,"UP_pEhEx_DOWN_CmasM"
148.997418155136,-2.50397796562487,0.940916419225803,-2.66121189349121,0.00778599416972898,0.462399938880705,33,20,91,59,99,768,42.7338473452242,22.9419877145235,68.0719748963263,45.0185701366444,120.026009226973,595.192119611127,53.76,"UP_pEhEx_DOWN_CmasM"
523.126727482459,-1.59977996766902,0.616934142356086,-2.59311303725131,0.00951115043106892,0.46402272209449,180,199,424,545,379,1916,233.093712792132,228.272777759509,317.17052039607,415.849503804596,459.493510070938,1484.88034007151,53.6,"UP_pEhEx_DOWN_CmasM"
440.584955234853,-1.23293754948694,0.474835976160755,-2.59655462388454,0.00941639321052895,0.46402272209449,142,248,428,537,448,1164,183.885040091571,284.480647660092,320.162695116787,409.745290904712,543.148001350343,902.088056285614,53.6,"UP_pEhEx_DOWN_CmasM"
149.715707149611,-1.1912591503293,0.461881837471307,-2.57914265876129,0.00990458738030708,0.473859423939992,49,114,106,198,190,314,63.4532884823027,130.769329972784,79.2926300990174,151.079269272129,230.352947001262,243.346778070174,52.61,"UP_pEhEx_DOWN_CmasM"
35525.2103742702,0.898926526856251,0.348606872667315,2.57862537240946,0.00991942972050572,0.473859423939992,40769,32830,64555,27129,25888,28802,52794.4309823469,37659.2728333904,48289.9597739818,20700.1489701191,31386.1952208877,22321.2544648954,52.61,"DOWN_pEhEx_UP_CmasM"
95.7521173312487,-1.70365431099033,0.663614823068743,-2.56723365989951,0.0102513508186539,0.479721376064765,22,35,88,92,89,338,28.4892315634828,40.1484785004162,65.827843855788,70.1984483486658,107.902169911117,261.946531808022,52.03,"UP_pEhEx_DOWN_CmasM"
160.414563518273,-1.13198604418084,0.440327405012496,-2.57078262968602,0.0101468993235997,0.479721376064765,67,116,110,276,130,377,86.7626597615159,133.063528744236,82.284804819735,210.595345045997,157.609911106126,292.171131632025,52.03,"UP_pEhEx_DOWN_CmasM"
20.6644176220273,-2.52354439921793,0.986704781895604,-2.55754755173055,0.0105413144735556,0.48830775935077,0,5,16,25,47,39,0,5.73549692863088,11.9686988828706,19.0756653121374,56.9820447845226,30.2245998240025,51.17,"UP_pEhEx_DOWN_CmasM"
27.7763696591522,2.58984814231467,1.01469528826245,2.55234075911547,0.0107001810006019,0.490710300687602,42,40,57,20,7,0,54.3885329848308,45.8839754290471,42.6384897702263,15.26053224971,8.48668752109911,0,50.93,"DOWN_pEhEx_UP_CmasM"
277.286477386968,-0.881671833862831,0.346457484253214,-2.54481970785901,0.010933417322787,0.495525618719502,131,189,266,439,243,579,169.64042430983,216.801783902247,198.979618927723,334.968682881133,294.609295375298,448.719058925576,50.45,"UP_pEhEx_DOWN_CmasM"
46.3990795513563,-1.61103179373706,0.633759667749673,-2.54202322381518,0.0110212850216723,0.495525618719502,11,23,37,42,58,139,14.2446157817414,26.3832858717021,27.6776161666381,32.0471177243909,70.3182680319641,107.723573731701,50.45,"UP_pEhEx_DOWN_CmasM"
