"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","CDC5_3","pEhEx_1","pEhEx_2","pEhEx_3","CDC5_1.1","CDC5_2.1","CDC5_3.1","pEhEx_1.1","pEhEx_2.1","pEhEx_3.1","Certeza","DE"
105.689668733287,-1.90740001349761,0.600584514040214,-3.17590608633291,0.00149369298794116,0.194891370807561,38,38,50,137,141,348,54.0902792007613,44.5117189523813,35.3331746470144,98.6456123959188,157.60909077183,243.948136431817,80.51,"UP_pEhEx_DOWN_CDC5"
203.423221055341,-1.8440012211754,0.580020486352594,-3.17920015682762,0.00147682073978143,0.194891370807561,63,110,68,387,305,477,89.6759892012622,128.849712756893,48.0531175199396,278.655853994311,340.927465853959,334.377187005681,80.51,"UP_pEhEx_DOWN_CDC5"
50.2543724160796,-2.87947391989835,0.931572140659388,-3.09098328966793,0.00199494860597873,0.248461780926442,12,15,3,50,51,245,17.0811408002404,17.57041537594,2.11999047882086,36.0020483196784,57.0075434706621,171.745096051136,75.15,"UP_pEhEx_DOWN_CDC5"
82.8884603925279,-2.35050724228684,0.766072884935205,-3.06825536905101,0.0021531253536855,0.256502759526011,19,33,23,81,83,377,27.0451396003807,38.654913827068,16.2532603376266,58.323318277879,92.7769825110775,264.277147801136,74.35,"UP_pEhEx_DOWN_CDC5"
998.414880698298,-2.03247314053321,0.665699822512723,-3.05313757312045,0.00226462091196622,0.25854422078281,312,500,209,1594,1434,2942,444.109660806251,585.680512531333,147.69267002452,1147.74530043135,1602.91798699862,2062.34315339772,74.15,"UP_pEhEx_DOWN_CDC5"
683.316900310252,-2.11310094082269,0.69804464003132,-3.02717164439208,0.00246853743039421,0.263104408112705,196,231,312,699,599,3077,278.991966403927,270.584396789476,220.47900979737,503.308635509104,669.559187037776,2156.97820632386,73.69,"UP_pEhEx_DOWN_CDC5"
449.345792149564,-2.00815486760906,0.664126872042199,-3.0237518645104,0.00249661117187238,0.263104408112705,126,152,254,545,379,1916,179.351978402524,178.046875809525,179.492527206833,392.422326684494,423.64429363492,1343.11675115909,73.69,"UP_pEhEx_DOWN_CDC5"
39.992288269414,-2.53077860758167,0.846985392535884,-2.98798377148453,0.00280824465428566,0.265330701818714,9,18,3,57,78,108,12.8108556001803,21.084498451128,2.11999047882086,41.0423350844334,87.1880076610126,75.7080423409088,73.47,"UP_pEhEx_DOWN_CDC5"
289.06671161599,-2.34643974408455,0.783750312931287,-2.99386131701648,0.00275471125319401,0.265330701818714,62,151,29,696,511,537,88.2525608012422,176.875514784462,20.4932412952683,501.148512609923,571.193229676634,376.437210528408,73.47,"UP_pEhEx_DOWN_CDC5"
824.287566596252,-1.71233102408132,0.572900550737698,-2.98888004536987,0.00280002036142122,0.265330701818714,315,383,368,1184,978,2629,448.379946006311,448.631272599001,260.052165402026,852.528504209984,1093.2034806727,1842.93003068749,73.47,"UP_pEhEx_DOWN_CDC5"
43.5841636421747,-2.58383565892082,0.878075255398133,-2.94261299704803,0.00325454988279685,0.291049198173793,13,8,14,41,27,234,18.5045692002605,9.37088820050132,9.89328890116403,29.5216796221363,30.1804641903505,164.034091738636,70.9,"UP_pEhEx_DOWN_CDC5"
140.780538605405,-2.07530390418081,0.706129516175779,-2.93898478485949,0.00329289238809766,0.291049198173793,33,37,101,168,119,612,46.9731372006612,43.3403579273186,71.3730127869691,120.966882354119,133.017601431545,429.012239931817,70.9,"UP_pEhEx_DOWN_CDC5"
101849.361121544,1.3476008141693,0.461405927171286,2.92064044870631,0.0034931270811127,0.291605574307679,98905,103273,250407,80340,53808,77595,140784.185903982,120969.967141297,176953.485276699,57848.0912400592,60146.3117464585,54394.1254207669,70.84,"DOWN_pEhEx_UP_CDC5"
229.260242624381,1.56232779443656,0.536948997257787,2.90963909498931,0.00361846333082522,0.291605574307679,246,252,540,144,147,115,350.163386404929,295.182978315792,381.598286187755,103.685899160674,164.315860591908,80.615045085227,70.84,"DOWN_pEhEx_UP_CDC5"
229.260242624381,1.56232779443656,0.536948997257787,2.90963909498931,0.00361846333082522,0.291605574307679,246,252,540,144,147,115,350.163386404929,295.182978315792,381.598286187755,103.685899160674,164.315860591908,80.615045085227,70.84,"DOWN_pEhEx_UP_CDC5"
1926.83926514902,2.1417538566465,0.743417229461676,2.88095805661833,0.00396468396604202,0.310378116198718,2623,3888,1610,1723,438,578,3733.65269325255,4554.25166544364,1137.72822363386,1240.63058509612,489.594196865686,405.178226602271,68.96,"DOWN_pEhEx_UP_CDC5"
161.664706502147,2.96777830745507,1.04376213463937,2.84334735756675,0.00446423874078044,0.332546637000114,233,279,285,79,47,1,331.658817204668,326.809725992484,201.399095487982,56.8832363450919,52.5363635906101,0.701000392045452,66.75,"DOWN_pEhEx_UP_CDC5"
56.1678208264708,-1.77505583109503,0.624696087655753,-2.84147102274346,0.0044905932733592,0.332546637000114,19,19,38,65,83,173,27.0451396003807,22.2558594761906,26.8532127317309,46.8026628155819,92.7769825110775,121.273067823863,66.75,"UP_pEhEx_DOWN_CDC5"
52.0798069855745,-2.82735190353304,1.0053194446372,-2.81239154242499,0.00491746040024823,0.336846037417004,11,17,5,41,25,308,15.6577124002204,19.9131374260653,3.53331746470144,29.5216796221363,27.9448742503245,215.908120749999,66.32,"UP_pEhEx_DOWN_CDC5"
208.345799029522,1.90900993505951,0.677159179802466,2.81914502822865,0.00481517567362915,0.336846037417004,164,146,824,145,92,80,233.442257603286,171.018709659149,582.290718182797,104.405940127067,102.837137241194,56.0800313636362,66.32,"DOWN_pEhEx_UP_CDC5"
366.397189791855,-1.8272090859621,0.647458246676654,-2.82212651602015,0.00477063530856738,0.336846037417004,119,198,117,519,418,1246,169.387979602384,231.929482962408,82.6796286740137,373.701261558262,467.238297465426,873.446488488634,66.32,"UP_pEhEx_DOWN_CDC5"
42.9792712159652,2.06101980668646,0.735806367850419,2.80103556688088,0.00509389044966824,0.340420971514414,63,27,122,21,24,12,89.6759892012622,31.626747676692,86.2129461387151,15.1208602942649,26.8270792803116,8.41200470454543,65.96,"DOWN_pEhEx_UP_CDC5"
45.2086147825831,-1.71707472498957,0.617422716653694,-2.78103587489583,0.00541857488992229,0.353497504723502,16,14,34,69,52,143,22.7748544003206,16.3990543508773,24.0265587599698,49.6828266811562,58.1253384406751,100.2430560625,64.65,"UP_pEhEx_DOWN_CDC5"
123.374280443588,-2.00164671937903,0.730371291152342,-2.74058789498823,0.00613293760074489,0.390796488977698,36,49,56,116,110,550,51.2434224007213,57.3966902280706,39.5731556046561,83.5247521016539,122.957446701428,385.550215624999,60.92,"UP_pEhEx_DOWN_CDC5"
747.495453301945,-1.87906558695841,0.744038273627454,-2.52549586971822,0.0115535139552064,0.401026633257925,260,412,151,916,835,2757,370.091384005209,482.600742325818,106.706187433983,659.557525216508,933.35879996084,1932.65808086931,59.9,"UP_pEhEx_DOWN_CDC5"
333.449071343209,-1.48227222539059,0.56289172071237,-2.6333168011686,0.00845554374651678,0.401026633257925,151,175,153,474,496,823,214.937688403025,204.988179385966,108.119514419864,341.299418070551,554.426305126439,576.923322653407,59.9,"UP_pEhEx_DOWN_CDC5"
260.77158479828,2.17967819927401,0.857150696080393,2.54293464292955,0.0109925788504646,0.401026633257925,315,326,638,117,167,18,448.379946006311,381.863694170429,450.851308495904,84.2447930680474,186.671759992168,12.6180070568181,59.9,"DOWN_pEhEx_UP_CDC5"
788.274413122565,-1.78266235638347,0.678716515942428,-2.62651978331214,0.00862629778829272,0.401026633257925,274,319,427,850,656,3308,390.01938160549,373.66416699499,301.745311485503,612.034821434533,733.273500328516,2318.90929688636,59.9,"UP_pEhEx_DOWN_CDC5"
2362.42006223048,1.25763063156262,0.480688121028728,2.61631310728283,0.00888850087478572,0.401026633257925,2600,2701,4429,2381,1260,1508,3700.91384005209,3163.84612869426,3129.81261023253,1714.41754098309,1408.42166221636,1057.10859120454,59.9,"DOWN_pEhEx_UP_CDC5"
1506.44529913036,-1.2198958171503,0.47147224019847,-2.58741811954141,0.0096698174690354,0.401026633257925,618,832,1218,2317,1872,3656,879.678751212382,974.572372852138,860.716134401271,1668.3349191339,2092.5121838643,2562.85743331817,59.9,"UP_pEhEx_DOWN_CDC5"
67.2044419605217,-1.59191529163721,0.630532716716194,-2.52471481563698,0.0115792212470708,0.401026633257925,24,17,65,90,91,195,34.1622816004808,19.9131374260653,45.9331270411187,64.8036869754211,101.719342271181,136.695076448863,59.9,"UP_pEhEx_DOWN_CDC5"
42463.2028904748,1.43425724137176,0.53893268584074,2.66129199258773,0.00778414202872112,0.401026633257925,42177,50178,95027,36062,26602,18706,60035.939627645,58776.5535155944,67152.1117436367,25966.1173300848,29735.5817922853,13112.9133336022,59.9,"DOWN_pEhEx_UP_CDC5"
83265.7201897288,1.24940656870517,0.481952976052191,2.59238272359972,0.00953136719363681,0.401026633257925,77714,77874,212030,61717,45200,75547,110620.314679157,91218.56846573,149833.860408129,44438.7683229118,50524.3326445868,52958.4766178578,59.9,"DOWN_pEhEx_UP_CDC5"
889.986842836856,-1.50036718530581,0.576709435400844,-2.60159985810354,0.00927900468612846,0.401026633257925,219,359,936,1211,1190,2488,311.730819604388,420.518607997497,661.437029392109,871.969610302611,1330.17601431545,1744.08897540909,59.9,"UP_pEhEx_DOWN_CDC5"
249.02867813509,-1.61253811268096,0.627490411478256,-2.5698211210624,0.0101751039644045,0.401026633257925,85,139,120,272,320,816,120.991414001703,162.819182483711,84.7996191528345,195.85114285905,357.694390404154,572.016319909089,59.9,"UP_pEhEx_DOWN_CDC5"
360.375127297883,1.72311287080774,0.657529028393269,2.62058828797007,0.00877781981548202,0.401026633257925,300,250,1329,261,188,150,427.028520006011,292.840256265666,939.155782117642,187.930692228721,210.145454362441,105.150058806818,59.9,"DOWN_pEhEx_UP_CDC5"
537.318347628027,-1.47913205967017,0.558307332713464,-2.64931512269658,0.00806550875068925,0.401026633257925,206,218,428,613,749,1561,293.226250404127,255.356703463661,302.451974978443,441.385112399257,837.228432539723,1094.26161198295,59.9,"UP_pEhEx_DOWN_CDC5"
52.6469141818967,-2.37052933653171,0.940387357617338,-2.52080094158,0.0117088068104504,0.401026633257925,13,21,12,30,34,292,18.5045692002605,24.598581526316,8.47996191528345,21.601228991807,38.0050289804414,204.692114477272,59.9,"UP_pEhEx_DOWN_CDC5"
122.967505090383,1.73386730090708,0.647128187461844,2.6793258808701,0.00737705590905911,0.401026633257925,149,192,184,96,69,35,212.090831602985,224.901316812032,130.026082701013,69.1239327737825,77.1278529308957,24.5350137215908,59.9,"DOWN_pEhEx_UP_CDC5"
266.88114391151,-1.45563215755045,0.562902854542735,-2.58593848974689,0.00971142595089169,0.401026633257925,75,88,307,540,405,475,106.757130001503,103.079770205515,216.945692332668,388.822121852527,452.706962855258,332.97518622159,59.9,"UP_pEhEx_DOWN_CDC5"
81.4130696954864,-2.01133218973831,0.749712001496487,-2.68280644530637,0.0073007230394861,0.401026633257925,11,52,29,160,180,107,15.6577124002204,60.9107733032586,20.4932412952683,115.206554622971,201.203094602337,75.0070419488634,59.9,"UP_pEhEx_DOWN_CDC5"
74.5182505800389,-2.34098456764755,0.920883837111414,-2.54210626064482,0.0110186669283532,0.401026633257925,11,16,55,32,68,392,15.6577124002204,18.7417764010026,38.8664921117158,23.0413109245942,76.0100579608828,274.792153681817,59.9,"UP_pEhEx_DOWN_CDC5"
1257.73247563688,-2.39832890591165,0.917770882439919,-2.61321093510357,0.00896959241334049,0.401026633257925,237,652,145,3240,3191,632,337.352530804748,763.727388340858,102.466206476342,2332.93273111516,3566.88374931142,443.032247772726,59.9,"UP_pEhEx_DOWN_CDC5"
53.0103068988731,-2.02323499880255,0.802357599482015,-2.52161255792767,0.01168182953647,0.401026633257925,2,24,44,134,80,100,2.84685680004007,28.112664601504,31.0931936893727,96.4854894967381,89.4235976010385,70.1000392045452,59.9,"UP_pEhEx_DOWN_CDC5"
2362.42006223048,1.25763063156262,0.480688121028728,2.61631310728283,0.00888850087478572,0.401026633257925,2600,2701,4429,2381,1260,1508,3700.91384005209,3163.84612869426,3129.81261023253,1714.41754098309,1408.42166221636,1057.10859120454,59.9,"DOWN_pEhEx_UP_CDC5"
197.514335053455,1.67679765463731,0.631251859484801,2.65630529152949,0.0079002057876312,0.401026633257925,183,190,593,145,119,65,260.487397203666,222.558594761906,419.051451313591,104.405940127067,133.017601431545,45.5650254829544,59.9,"DOWN_pEhEx_UP_CDC5"
43.9117207374698,2.19512475621868,0.819260380185257,2.67939816120767,0.00737546346438737,0.401026633257925,54,52,111,40,14,4,76.8651336010819,60.9107733032586,78.4396477163719,28.8016386557427,15.6491295801817,2.80400156818181,59.9,"DOWN_pEhEx_UP_CDC5"
125.376896669714,2.27075951607375,0.882438559930082,2.57327775460499,0.0100740324210694,0.401026633257925,140,91,448,51,77,10,199.279976002805,106.593853280703,316.585244837249,36.722089286072,86.0702126909996,7.01000392045452,59.9,"DOWN_pEhEx_UP_CDC5"
103.033831593685,2.29928980564513,0.909555658676367,2.52792644816391,0.0114738386346291,0.401026633257925,114,104,324,29,71,7,162.270837602284,121.821546606517,228.958971712653,20.8811880254135,79.3634428709217,4.90700274431817,59.9,"DOWN_pEhEx_UP_CDC5"
46980.8965547717,1.24500070237867,0.491449220182066,2.53332521703348,0.01129860714855,0.401026633257925,50016,52427,92886,46465,27579,27613,71194.1948554021,61410.9444609604,65639.1452052516,33456.7035034771,30827.667477988,19356.7238255511,59.9,"DOWN_pEhEx_UP_CDC5"
4900.83111593913,1.24871887401511,0.48110466108859,2.59552437340692,0.00944467040401145,0.401026633257925,3957,5212,12676,4054,2776,3834,5632.50617887928,6105.13366262661,8957.66643651109,2919.04607775952,3102.99883675604,2687.63550310226,59.9,"DOWN_pEhEx_UP_CDC5"
58.3649426612352,-1.95931157156183,0.761110238893249,-2.57428092730814,0.0100448676417092,0.401026633257925,15,38,9,125,86,131,21.3514260003005,44.5117189523813,6.35997143646259,90.005120799196,96.1303674211164,91.8310513579543,59.9,"UP_pEhEx_DOWN_CDC5"
52.9812009671803,-1.52798156247641,0.603850942127733,-2.53039526127492,0.0113934095792958,0.401026633257925,21,31,23,89,68,136,29.8919964004207,36.3121917769426,16.2532603376266,64.0836460090275,76.0100579608828,95.3360533181815,59.9,"UP_pEhEx_DOWN_CDC5"
221.07557926476,-1.25133415106544,0.490924525337605,-2.54893387166777,0.0108052786943485,0.401026633257925,93,128,156,435,327,364,132.378841201863,149.934211208021,110.239504898685,313.217820381202,365.518955194245,255.164142704545,59.9,"UP_pEhEx_DOWN_CDC5"
83.7981723018859,-2.34124150209995,0.887076491269372,-2.63927803875146,0.00830828093840066,0.401026633257925,7,10,85,135,227,100,9.96399880014025,11.7136102506267,60.0663968999245,97.2055304631317,253.739458192947,70.1000392045452,59.9,"UP_pEhEx_DOWN_CDC5"
47.6258055331528,-1.53293317651335,0.582801451259203,-2.63028373248091,0.00853136318855212,0.401026633257925,18,26,25,75,73,109,25.6217112003606,30.4553866516293,17.6665873235072,54.0030724795176,81.5990328109477,76.4090427329543,59.9,"UP_pEhEx_DOWN_CDC5"
39057.6668583134,1.27088055569955,0.49472115086359,2.56888259877527,0.0102027016238454,0.401026633257925,36237,38980,96855,27129,25888,28802,51580.774931526,45659.6527569427,68443.8926087316,19533.9913772911,28937.4761836961,20190.2132916931,59.9,"DOWN_pEhEx_UP_CDC5"
303.660849507351,1.89762346521134,0.726961047003486,2.61035095763836,0.0090449375816655,0.401026633257925,259,310,996,156,205,64,368.667955605189,363.121917769426,703.836838968527,112.326390757397,229.147968852661,44.8640250909089,59.9,"DOWN_pEhEx_UP_CDC5"
127.821300864863,-1.32925548400307,0.517891897978481,-2.56666591848924,0.0102681488074336,0.401026633257925,44,62,117,188,175,311,62.6308496008816,72.6243835538853,82.6796286740137,135.367701681991,195.614119752272,218.011121926136,59.9,"UP_pEhEx_DOWN_CDC5"
89.458153527629,-1.69465560143858,0.656818932900515,-2.58009554315826,0.00987729834183963,0.401026633257925,21,29,88,118,97,310,29.8919964004207,33.9694697268173,62.1863873787453,84.964834034441,108.426112091259,217.31012153409,59.9,"UP_pEhEx_DOWN_CDC5"
69.103990985766,-1.67870742159527,0.645324598003716,-2.60133803482508,0.00928609024032094,0.401026633257925,24,38,29,85,92,216,34.1622816004808,44.5117189523813,20.4932412952683,61.2034821434533,102.837137241194,151.416084681818,59.9,"UP_pEhEx_DOWN_CDC5"
45.950757136661,1.6866714794426,0.670452228615663,2.51572208645679,0.0118788810436589,0.401828815550932,35,50,144,45,19,17,49.8199940007012,58.5680512531333,101.759542983401,32.4018434877106,21.2381044302467,11.9170066647727,59.82,"DOWN_pEhEx_UP_CDC5"
54.2394703331334,-1.71565244066495,0.687206146512297,-2.49656154761161,0.0125403904443685,0.419032558750849,11,12,64,138,75,96,15.6577124002204,14.056332300752,45.2264635481784,99.3656533623124,83.8346227509736,67.2960376363634,58.1,"UP_pEhEx_DOWN_CDC5"
474.717959326204,-2.3990117919003,0.98180017478478,-2.44348275088277,0.0145462649370044,0.437986438762551,147,195,24,457,357,2376,209.243974802945,228.41539988722,16.9599238305669,329.058721641861,399.052804294634,1665.57693149999,56.2,"UP_pEhEx_DOWN_CDC5"
929.656301775254,-2.18875007965004,0.894145076970576,-2.44786907183527,0.0143703864376858,0.437986438762551,96,128,1013,610,1264,3885,136.649126401923,149.934211208021,715.850118348512,439.224989500076,1412.89284209641,2723.38652309658,56.2,"UP_pEhEx_DOWN_CDC5"
57.210392063042,2.07082618270078,0.846653244913031,2.44589646959128,0.0144492485327705,0.437986438762551,80,86,88,30,37,5,113.874272001603,100.737048155389,62.1863873787453,21.601228991807,41.3584138904803,3.50500196022726,56.2,"DOWN_pEhEx_UP_CDC5"
75.4663648373355,-1.72527246416093,0.699118669399745,-2.46778199421026,0.0135953090190159,0.437986438762551,21,52,21,111,108,209,29.8919964004207,60.9107733032586,14.839933351746,79.924547269686,120.721856761402,146.5090819375,56.2,"UP_pEhEx_DOWN_CDC5"
187.839443202521,-1.80236273195288,0.736793121191405,-2.44622632882135,0.0144360346701964,0.437986438762551,46,120,64,199,459,313,65.4777064009216,140.56332300752,45.2264635481784,143.28815231232,513.067891235959,219.413122710227,56.2,"UP_pEhEx_DOWN_CDC5"
184522.734308663,1.35965563181832,0.554849019663978,2.4504965921031,0.0142659313047332,0.437986438762551,165102,223763,423919,160534,123647,80809,235010.875700108,262107.257051097,299568.081263754,115591.056499025,138211.994657195,56647.140680801,56.2,"DOWN_pEhEx_UP_CDC5"
155802.912491642,1.16637494352031,0.475840640303857,2.45118815991736,0.0142385501283018,0.437986438762551,149883,143678,375064,142101,90199,121233,213347.718880203,168298.809358954,265044.036316156,102318.541365492,100823.988500201,84984.3805288463,56.2,"DOWN_pEhEx_UP_CDC5"
233.433922874462,-1.88354658147416,0.76419417658153,-2.46474867146964,0.0137109386401496,0.437986438762551,75,74,149,179,185,1093,106.757130001503,86.6807158546373,105.292860448103,128.887332984449,206.792069452402,766.193428505679,56.2,"UP_pEhEx_DOWN_CDC5"
203.104083568951,-1.26003182836166,0.510781047698467,-2.4668727119756,0.0136298799168169,0.437986438762551,64,91,227,376,268,414,91.0994176012823,106.593853280703,160.412612897445,270.735403363982,299.569051963479,290.214162306817,56.2,"UP_pEhEx_DOWN_CDC5"
137.207842889313,-2.15469467414673,0.887107224548763,-2.42889992835166,0.0151447118548708,0.451049026982021,29,27,110,93,79,738,41.279423600581,31.626747676692,77.7329842234317,66.9638098746018,88.3058026310256,517.338289329544,54.9,"UP_pEhEx_DOWN_CDC5"
147.662483935459,2.04671743790999,0.845584721428015,2.42047589797213,0.0155002067878905,0.451814538285318,143,141,487,103,81,12,203.550261202865,165.161904533836,344.14512106192,74.1642195385375,90.5413925710515,8.41200470454543,54.82,"DOWN_pEhEx_UP_CDC5"
78.9360266132713,-1.991721841797,0.822045063557098,-2.42288644515248,0.0153977389448132,0.451814538285318,34,34,11,100,79,310,48.3965656006812,39.8262748521306,7.77329842234317,72.0040966393568,88.3058026310256,217.31012153409,54.82,"UP_pEhEx_DOWN_CDC5"
317.383732520341,-1.86750629403138,0.776661405489768,-2.40453083007738,0.0161932402650634,0.467047140276566,88,110,220,265,207,1530,125.261699201763,128.849712756893,155.465968446863,190.810856094295,231.383558792687,1072.53059982954,53.3,"UP_pEhEx_DOWN_CDC5"
111613.26787812,1.63344131204594,0.690841906844571,2.36442128924504,0.0180582642007064,0.515412957395161,94921,107628,347065,90687,70620,27104,135113.247158302,126071.244405445,245258.165177321,65298.3551193335,78938.6807823168,18999.9146259999,48.46,"DOWN_pEhEx_UP_CDC5"
58.3715095182331,-2.07199424100477,0.880989256967065,-2.35189501417749,0.0186780458600306,0.51914164107993,6,7,70,61,127,140,8.54057040012021,8.19952717543866,49.4664445058201,43.9224989500076,141.959961191649,98.1400548863633,48.09,"UP_pEhEx_DOWN_CDC5"
147.134734712694,-1.72469390197406,0.733812561134136,-2.35031940487429,0.0187573074696763,0.51914164107993,39,110,30,272,235,312,55.5137076007814,128.849712756893,21.1999047882086,195.85114285905,262.681817953051,218.712122318181,48.09,"UP_pEhEx_DOWN_CDC5"
122.877863340886,1.5639211660464,0.664636738981845,2.353046520483,0.0186203043839922,0.51914164107993,110,75,433,93,69,61,156.577124002204,87.8520768796999,305.985292443145,66.9638098746018,77.1278529308957,42.7610239147726,48.09,"DOWN_pEhEx_UP_CDC5"
49.2593263413332,1.51321563659844,0.64496991361651,2.3461801932953,0.0189669353413958,0.519578798796633,47,55,124,58,18,21,66.9011348009417,64.4248563784466,87.6262731245957,41.7623760508269,20.1203094602337,14.7210082329545,48.04,"DOWN_pEhEx_UP_CDC5"
437.475727553673,1.24586075700343,0.532675576168986,2.33887343955901,0.0193419844807506,0.519578798796633,414,447,1038,512,191,280,589.299357608295,523.598378203012,733.516705672019,368.660974793507,213.49883927248,196.280109772727,48.04,"DOWN_pEhEx_UP_CDC5"
43.5696571665047,-1.47033907570866,0.628478414111502,-2.33952199899709,0.0193084343958142,0.519578798796633,13,29,24,61,71,98,18.5045692002605,33.9694697268173,16.9599238305669,43.9224989500076,79.3634428709217,68.6980384204543,48.04,"UP_pEhEx_DOWN_CDC5"
