baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1.1	CDC5_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_093360A	44.0203049325756	0.842816143416872	0.559572208871528	1.50617941715968	0.132021121762229	0.506961107566958	46	51	47	31	60.2648990326293	52.765746265833	30.3536131178924	32.6969613139475	49.3	DOWN_pEhEx_UP_CDC5
EHI_082490A	294.459025941601	0.508773897606214	0.338387216163336	1.50352576369385	0.132703518349287	0.509045672910828	288	304	372	233	377.310672204288	314.525232643397	240.24561872034	245.75458019838	49.1	DOWN_pEhEx_UP_CDC5
EHI_152510A	40.3725332077501	1.034722332383	0.689088033421558	1.50158221039661	0.133205040500604	0.509921790993517	58	32	55	16	75.9861770411413	33.1079192256207	35.5201855634911	16.8758510007471	49.01	DOWN_pEhEx_UP_CDC5
EHI_161180A	12546.8893520205	0.410099203122351	0.273115918859372	1.50155730517309	0.133211476649348	0.509921790993517	10952	13810	16421	10378	14348.2863957686	14288.1363908069	10605.0357661471	10946.0988553596	49.01	DOWN_pEhEx_UP_CDC5
EHI_126190A	23607.9343563382	-0.617655106446088	0.411496938437014	-1.50099563022783	0.133356691800098	0.509942569902261	11069	21996	28591	36699	14501.5688563516	22757.555977711	18464.6840990141	38707.9284922761	49.01	UP_pEhEx_DOWN_CDC5
EHI_048210A	296.285619851867	0.507515820649452	0.338428173022193	1.49962639374049	0.133711206826863	0.510291997817617	287	309	361	243	376.000565703579	319.6983450224	233.141581607642	256.301987073846	48.97	DOWN_pEhEx_UP_CDC5
EHI_169210A	147.576109310274	0.581071189458009	0.387493881308982	1.49956223178314	0.13372783714738	0.510291997817617	124	185	193	106	162.453206087957	191.40515802312	124.643560250069	111.802512879949	48.97	DOWN_pEhEx_UP_CDC5
EHI_166920A	422.441983733926	-0.570997977255048	0.380979236037424	-1.49876403552596	0.133934857711798	0.510547921559708	211	389	618	580	276.432471649669	402.468143086452	399.1177214225	611.749598777082	48.95	UP_pEhEx_DOWN_CDC5
EHI_080250A	59.4602925368234	0.784948565015471	0.52439317447559	1.49687029355492	0.134427011248119	0.511445740981139	70	57	68	41	91.7074550496533	58.9734811206369	43.915865787589	43.2443681894144	48.86	DOWN_pEhEx_UP_CDC5
EHI_135460A	41.8029191637965	-0.970471485351374	0.648373285804964	-1.49677894909955	0.134450785526566	0.511445740981139	12	39	79	57	15.721278008512	40.3502765562253	51.0199029002873	60.1202191901615	48.86	UP_pEhEx_DOWN_CDC5
EHI_009470A	828.315767229944	0.516057982249065	0.34547195794685	1.49377676068417	0.135233977586605	0.513889114829098	884	765	916	732	1158.13414662705	791.486193987495	591.572545021052	772.07018328418	48.61	DOWN_pEhEx_UP_CDC5
EHI_026410A	32032.4936213175	0.436366187470484	0.2923575816319	1.49257694989385	0.13554796073255	0.513901426527263	30453	32653	38074	28311	39896.6732661013	33783.5277023185	24589.0099117157	29860.7636051344	48.61	DOWN_pEhEx_UP_CDC5
EHI_152100A	23.9954755605827	-1.09451065468326	0.733344115938617	-1.49249258417024	0.135570059897729	0.513901426527263	14	12	52	30	18.3414910099307	12.4154697096078	33.5827208963916	31.6422206264008	48.61	UP_pEhEx_DOWN_CDC5
EHI_169100A	13584.5778016095	0.439677353468286	0.294660296568812	1.4921499726571	0.135659833811884	0.513901426527263	13517	13115	17726	11010	17708.7095700881	13569.0737701255	11447.8328963353	11612.6949698891	48.61	DOWN_pEhEx_UP_CDC5
EHI_110710A	156.571134437843	0.562946363570071	0.377674666825094	1.49055897315659	0.136077322483023	0.514329324831917	150	171	189	124	196.5159751064	176.920443361911	122.06027402727	130.78784525579	48.57	DOWN_pEhEx_UP_CDC5
EHI_153750A	33.7499752436944	-0.958811457676038	0.643450847981289	-1.49010831314332	0.136195758713715	0.514329324831917	20	19	58	49	26.2021300141867	19.6578270402123	37.4576502305906	51.682293689788	48.57	UP_pEhEx_DOWN_CDC5
EHI_193480A	17.9838449756881	1.73544414882908	1.16399967650935	1.49093181368693	0.135979397810435	0.514329324831917	26	21	25	0	34.0627690184427	21.7270719918136	16.145538892496	0	48.57	DOWN_pEhEx_UP_CDC5
EHI_007350A	5832.77714894834	0.413039624244816	0.277700209437449	1.48735798608698	0.136920287105066	0.514718584669593	5070	6458	7372	4974	6642.23995859632	6681.59194872058	4760.99650861921	5246.28017985725	48.53	DOWN_pEhEx_UP_CDC5
EHI_051760A	62.4371778804818	-0.739251364301227	0.496566580931235	-1.48872556609604	0.136559649850407	0.514718584669593	35	46	113	79	45.8537275248267	47.5926338868298	72.9778357940818	83.3245143161888	48.53	UP_pEhEx_DOWN_CDC5
EHI_092580A	48.3151212575511	0.916315449676216	0.616312805973276	1.48677009595668	0.137075542118192	0.514718584669593	59	48	70	20	77.2962835418507	49.6618788384311	45.2075088989887	21.0948137509339	48.53	DOWN_pEhEx_UP_CDC5
EHI_096660A	17.825397455573	-1.24917181692249	0.840096132737716	-1.48693913499122	0.1370308869528	0.514718584669593	9	9	32	28	11.790958506384	9.31160228220583	20.6662897823948	29.5327392513074	48.53	UP_pEhEx_DOWN_CDC5
EHI_099760A	94.9060913289368	-0.640500353287081	0.430938052380249	-1.48629333090761	0.137201549967514	0.514718584669593	58	70	180	109	75.9861770411413	72.4235733060453	116.247880025971	114.96673494259	48.53	UP_pEhEx_DOWN_CDC5
EHI_140380A	38.6252001646533	0.940442179807039	0.632880117970148	1.48597207133532	0.137286508465876	0.514718584669593	27	64	46	22	35.372875519152	66.2158384512415	29.7077915621926	23.2042951260273	48.53	DOWN_pEhEx_UP_CDC5
EHI_171070A	88.6367282209705	0.737952778875865	0.496167707033092	1.48730513577468	0.136934238711844	0.514718584669593	110	75	93	69	144.111715078027	77.5966856850486	60.061404680085	72.7771074407218	48.53	DOWN_pEhEx_UP_CDC5
EHI_010060A	546.235440030622	0.473721764563779	0.319619457809394	1.48214307042059	0.138302230635278	0.516279910813313	536	549	670	457	702.217084380203	568.007739214556	432.700442318892	482.016494208839	48.37	DOWN_pEhEx_UP_CDC5
EHI_020610A	132.49333938715	0.624108331855686	0.421304978128734	1.48136946928024	0.138508145802376	0.516279910813313	145	127	145	109	189.965442602853	131.397054426682	93.6441255764766	114.96673494259	48.37	DOWN_pEhEx_UP_CDC5
EHI_055990A	34.2383502808029	-0.926411232360843	0.625013713952358	-1.48222544830666	0.13828031740479	0.516279910813313	17	24	64	46	22.2718105120587	24.8309394192155	41.3325795647897	48.5180716271479	48.37	UP_pEhEx_DOWN_CDC5
EHI_056390A	75.9905493029965	-0.684198049748841	0.462198124892671	-1.48031333945312	0.138789644964022	0.516279910813313	44	57	148	87	57.6446860312107	58.9734811206369	95.5815902435761	91.7624398165623	48.37	UP_pEhEx_DOWN_CDC5
EHI_068090A	162.742044976315	-0.589213602298472	0.397640001083666	-1.48177648298139	0.138399778515438	0.516279910813313	101	123	250	218	132.320756571643	127.25856452348	161.45538892496	229.933469885179	48.37	UP_pEhEx_DOWN_CDC5
EHI_068500A	157.320307640031	0.578878006826643	0.390870158169286	1.48099821571932	0.138607048958297	0.516279910813313	164	157	204	114	214.857466116331	162.435728700702	131.747597362767	120.240438380323	48.37	DOWN_pEhEx_UP_CDC5
EHI_098180A	27.1418000820406	3.43769199084208	2.32254075852351	1.48014280405029	0.138835140490093	0.516279910813313	12	81	14	0	15.721278008512	83.8044205398525	9.04150177979774	0	48.37	DOWN_pEhEx_UP_CDC5
EHI_185250A	129.709676791532	0.647343956955311	0.437193641216611	1.48068017447349	0.138691819438363	0.516279910813313	123	151	196	71	161.143099587248	156.227993845898	126.581024917168	74.8865888158152	48.37	DOWN_pEhEx_UP_CDC5
EHI_178890A	576.369889711168	0.475630076104968	0.321617703747617	1.47886783147426	0.139175642382604	0.51701908697733	577	566	774	440	755.931450909285	585.596321303167	499.865884111675	464.085902520545	48.3	DOWN_pEhEx_UP_CDC5
EHI_007460A	87.1460237023319	-0.669538649731818	0.454287686218649	-1.47382081892831	0.140529841346831	0.520459757597198	45	73	178	94	58.95479253192	75.5274407334473	114.956236914571	99.1456246293892	47.95	UP_pEhEx_DOWN_CDC5
EHI_013890A	10008.3187033326	0.440298104208653	0.298540107752173	1.47483735945509	0.140256274482782	0.520459757597198	9509	10235	11585	9011	12457.8027152451	10589.3610398196	7481.84272278263	9504.26833548325	47.95	DOWN_pEhEx_UP_CDC5
EHI_088080A	87.1460237023319	-0.669538649731818	0.454287686218649	-1.47382081892831	0.140529841346831	0.520459757597198	45	73	178	94	58.95479253192	75.5274407334473	114.956236914571	99.1456246293892	47.95	UP_pEhEx_DOWN_CDC5
EHI_029560A	42.8615294712847	-0.917174433984435	0.623012425165811	-1.47216074180276	0.140977475915043	0.520833397060922	23	28	58	71	30.1324495163147	28.9694293224181	37.4576502305906	74.8865888158152	47.92	UP_pEhEx_DOWN_CDC5
EHI_092160A	202.359501647822	0.588086551647447	0.399479198815302	1.47213310077591	0.14098493849742	0.520833397060922	190	230	310	116	248.920235134773	237.963169434149	200.20468226695	122.349919755416	47.92	DOWN_pEhEx_UP_CDC5
EHI_136470A	100.062277873263	0.640660113706476	0.435272845565128	1.47185867492994	0.141059045037333	0.520833397060922	98	112	137	64	128.390437069515	115.877717289673	88.4775531308779	67.5034040029884	47.92	DOWN_pEhEx_UP_CDC5
EHI_051720A	101.338810343265	-0.625977477765001	0.426005315802918	-1.46941236304806	0.141720976048296	0.521693360872031	64	73	180	123	83.8468160453973	75.5274407334473	116.247880025971	129.733104568243	47.83	UP_pEhEx_DOWN_CDC5
EHI_055670A	14952.0830731753	0.417688846565594	0.284170713846148	1.46985183980546	0.141601885485988	0.521693360872031	12784	16870	18004	13253	16748.4015050681	17454.0811667569	11627.3712888199	13978.4783320563	47.83	DOWN_pEhEx_UP_CDC5
EHI_086380A	36.8892195490833	1.03527307730322	0.704170537475535	1.47020220558318	0.141506997545883	0.521693360872031	43	42	56	11	56.3345795305013	43.4541439836272	36.166007119191	11.6021475630136	47.83	DOWN_pEhEx_UP_CDC5
EHI_104380A	244.683388716997	0.559668065403809	0.381452344705704	1.46720310720753	0.142320811934002	0.523373308402457	219	287	373	146	286.913323655344	296.936650554786	240.89144027604	153.992140381817	47.66	DOWN_pEhEx_UP_CDC5
EHI_151380A	1142.20452651429	-0.501003563425994	0.341750080596057	-1.46599398763031	0.142649924822957	0.524055312944761	720	916	1597	1561	943.27668051072	947.714187833393	1031.37702445264	1646.45021326039	47.59	UP_pEhEx_DOWN_CDC5
EHI_129000A	1140.12322201118	-0.461581694001764	0.315107247231441	-1.46483998085497	0.142964581006026	0.524682888843042	652	1028	1817	1393	854.189438462485	1063.59190512307	1173.45776670661	1469.25377775254	47.53	UP_pEhEx_DOWN_CDC5
EHI_197680A	78.5986689990849	-0.736046109686313	0.502711587554416	-1.46415186740974	0.143152458144361	0.524844389256914	32	73	140	101	41.9234080226987	75.5274407334473	90.4150177979774	106.528809442216	47.52	UP_pEhEx_DOWN_CDC5
EHI_012360A	25256.7438465101	0.436518333926333	0.29844947572678	1.46262054193036	0.143571239153727	0.525323851988763	23841	25964	29044	22918	31234.2490834112	26862.937961688	18757.2412637461	24172.5470771951	47.47	DOWN_pEhEx_UP_CDC5
EHI_074090A	25256.7438465101	0.436518333926333	0.29844947572678	1.46262054193036	0.143571239153727	0.525323851988763	23841	25964	29044	22918	31234.2490834112	26862.937961688	18757.2412637461	24172.5470771951	47.47	DOWN_pEhEx_UP_CDC5
EHI_029030A	16.1993157436503	1.86026025095144	1.27272513793335	1.46163550597589	0.143841119218738	0.525783970851658	32	9	21	0	41.9234080226987	9.31160228220583	13.5622526696966	0	47.42	DOWN_pEhEx_UP_CDC5
EHI_068260A	262.747725577398	-0.55816970084471	0.382576544525665	-1.45897522687062	0.14457192623318	0.527926313211854	151	219	379	362	197.826081607109	226.582322200342	244.766369610239	381.816128891903	47.21	UP_pEhEx_DOWN_CDC5
EHI_198620A	69.5805914930317	-0.762655762265819	0.522965959694263	-1.45832773267247	0.144750229604081	0.528048837595689	31	60	107	101	40.6133015219893	62.0773485480389	69.1029064598827	106.528809442216	47.2	UP_pEhEx_DOWN_CDC5
EHI_164890A	217.653359528402	0.82514701685769	0.566345486968747	1.45696758576488	0.145125327999009	0.528888308232154	225	254	390	58	294.7739626596	262.794108853364	251.870406722937	61.1749598777082	47.11	DOWN_pEhEx_UP_CDC5
EHI_092510A	350.782363451318	0.487080620999635	0.334719589865446	1.4551900628088	0.14561665116965	0.53014924497693	338	364	489	254	442.815997239755	376.602581191436	315.806740737221	267.90413463686	46.99	DOWN_pEhEx_UP_CDC5
EHI_183570A	21.2255627622164	1.13426534469474	0.779760143000083	1.45463365225455	0.145770709428309	0.530181004979532	25	25	26	9	32.7526625177333	25.8655618950162	16.7913604481958	9.49266618792024	46.98	DOWN_pEhEx_UP_CDC5
EHI_142250A	369.196482333865	-0.550151814494681	0.378483232394581	-1.45356984776839	0.14606560156455	0.530724416840117	216	305	509	521	282.983004153216	315.559855119198	328.723171851218	549.519898211827	46.93	UP_pEhEx_DOWN_CDC5
EHI_023600A	311.833083598062	-0.710313047442541	0.489222048474737	-1.4519236196674	0.14652284420285	0.531327371423457	92	340	537	406	120.529798065259	351.77164177222	346.806175410813	428.224719143957	46.87	UP_pEhEx_DOWN_CDC5
EHI_147470A	77.7043576796031	0.685762774096893	0.472239380977387	1.45215075599494	0.146459691664007	0.531327371423457	67	100	79	65	87.7771355475253	103.462247580065	51.0199029002873	68.5581446905351	46.87	DOWN_pEhEx_UP_CDC5
EHI_012380A	56.4114178166273	-0.747764428545022	0.516678240342489	-1.44725357129295	0.147825917475341	0.53445881759172	31	42	100	73	40.6133015219893	43.4541439836272	64.5821555699839	76.9960701909086	46.55	UP_pEhEx_DOWN_CDC5
EHI_099780A	102.002045518117	-0.803365404992935	0.555058381450775	-1.44735298455119	0.147798086468693	0.53445881759172	45	86	112	178	58.95479253192	88.9775329188557	72.3320142383819	187.743842383311	46.55	UP_pEhEx_DOWN_CDC5
EHI_112880A	140.833269589371	-0.610377436634525	0.421689301514299	-1.44745772406993	0.147768768692972	0.53445881759172	91	100	209	195	119.219691564549	103.462247580065	134.976705141266	205.674434071605	46.55	UP_pEhEx_DOWN_CDC5
EHI_056510A	117.052387023356	-0.6147346692206	0.425242106460449	-1.44561100578072	0.148286337984716	0.535592634622024	58	105	217	136	75.9861770411413	108.635359959068	140.143277586865	143.44473350635	46.44	UP_pEhEx_DOWN_CDC5
EHI_110010A	104.71934889141	-0.666286653709649	0.461249802070238	-1.44452453035024	0.148591484628305	0.536142598182558	46	98	217	111	60.2648990326293	101.393002628463	140.143277586865	117.076216317683	46.39	UP_pEhEx_DOWN_CDC5
EHI_110620A	32.4590424223905	1.10057292908355	0.762433313878178	1.44350057775597	0.148879509857163	0.536142598182558	18	63	44	12	23.581917012768	65.1812159754408	28.4161484507929	12.6568882505603	46.39	DOWN_pEhEx_UP_CDC5
EHI_143660A	69.0151544347355	-0.693127897825885	0.480077396123864	-1.44378365534846	0.148799841027846	0.536142598182558	37	55	132	81	48.4739405262453	56.9042361690356	85.2484453523787	85.4339956912822	46.39	UP_pEhEx_DOWN_CDC5
EHI_155270A	283.778192699671	-0.560569526791575	0.38858923766049	-1.44257604808228	0.149139934631917	0.536550770746777	130	278	490	342	170.313845092213	287.62504827258	316.452562292921	360.721315140969	46.34	UP_pEhEx_DOWN_CDC5
EHI_110360A	558.871867680956	-0.48340278965472	0.335220992035983	-1.44204211889818	0.14929049199026	0.536563265793566	390	407	862	708	510.94153527664	421.091347650864	556.698181013261	746.756406783059	46.34	UP_pEhEx_DOWN_CDC5
EHI_164430A	274.43313413744	0.579900056069356	0.40236747496707	1.44122000943743	0.149522537186775	0.536868322497396	278	283	248	266	364.209607197195	292.798160651583	160.16374581356	280.56102288742	46.31	DOWN_pEhEx_UP_CDC5
EHI_152280A	164.09802489314	-0.598610906366727	0.415684805288198	-1.44005962871726	0.149850529640385	0.537516944078786	75	157	322	178	98.2579875532	162.435728700702	207.954540935348	187.743842383311	46.25	UP_pEhEx_DOWN_CDC5
EHI_129340A	40.7103971235725	-0.864326257052134	0.601220808655051	-1.43761866623622	0.150542281679797	0.539467822758252	17	34	75	54	22.2718105120587	35.177164177222	48.4366166774879	56.9559971275214	46.05	UP_pEhEx_DOWN_CDC5
EHI_000570A	57.5755046098261	0.730806870352764	0.508957880926359	1.43588870069684	0.151034014231431	0.539842343015415	60	63	67	41	78.60639004256	65.1812159754408	43.2700442318892	43.2443681894144	46.02	DOWN_pEhEx_UP_CDC5
EHI_013120A	47.1047694718973	0.80474106149801	0.560461626196691	1.4358539887182	0.151043893418432	0.539842343015415	47	56	43	39	61.5750055333387	57.9388586448363	27.7703268950931	41.134886814321	46.02	DOWN_pEhEx_UP_CDC5
EHI_027370A	35.9072934944639	-0.884810536108694	0.616424087568821	-1.43539253892298	0.151175270916117	0.539842343015415	22	21	69	46	28.8223430156053	21.7270719918136	44.5616873432889	48.5180716271479	46.02	UP_pEhEx_DOWN_CDC5
EHI_031250A	232.373250188992	-0.49905152089411	0.347902287899356	-1.43445886460649	0.151441359820757	0.539842343015415	151	181	402	270	197.826081607109	187.266668119917	259.620265391335	284.779985637607	46.02	UP_pEhEx_DOWN_CDC5
EHI_042690A	89.5364363205492	0.752983957393417	0.525045206814357	1.43413166641792	0.151534692776257	0.539842343015415	55	147	85	75	72.0558575390133	152.089503942695	54.8948322344863	79.105551566002	46.02	DOWN_pEhEx_UP_CDC5
EHI_135430A	42.1547030423082	0.877211194458871	0.61125138111575	1.43510709596705	0.15125658179643	0.539842343015415	34	62	34	36	44.5436210241173	64.1465934996402	21.9579328937945	37.970664751681	46.02	DOWN_pEhEx_UP_CDC5
EHI_045340A	905.27729579779	0.429682705377363	0.299751586819883	1.43346265464661	0.151725664079819	0.539912383763543	823	967	1281	678	1078.21765008378	1000.47993409923	827.297412851494	715.114186156658	46.01	DOWN_pEhEx_UP_CDC5
EHI_056250A	40.413960151945	-0.841317582910337	0.587303746920477	-1.43250845464852	0.151998360231677	0.539912383763543	22	28	71	55	28.8223430156053	28.9694293224181	45.8533304546886	58.0107378150681	46.01	UP_pEhEx_DOWN_CDC5
EHI_169250A	15.7283093951647	1.26466264230888	0.882633761763132	1.43282831123819	0.151906908433083	0.539912383763543	14	25	11	11	18.3414910099307	25.8655618950162	7.10403711269823	11.6021475630136	46.01	DOWN_pEhEx_UP_CDC5
EHI_166050A	96.2046287201005	0.634910707427049	0.443671333986194	1.43103838087228	0.15241921552296	0.540880640299377	76	130	124	67	99.5680940539093	134.500921854084	80.08187290678	70.6676260656285	45.91	DOWN_pEhEx_UP_CDC5
EHI_087580A	49.5306867770634	0.800394153184619	0.559729258153343	1.42996661604805	0.152726600800226	0.541444742195554	59	47	53	36	77.2962835418507	48.6272563626304	34.2285424520915	37.970664751681	45.86	DOWN_pEhEx_UP_CDC5
EHI_182600A	71.1175758096405	0.691335556999993	0.483695276407597	1.42927911584033	0.152924026049928	0.541618298087512	72	79	96	44	94.327668051072	81.7351755882512	61.9988693471845	46.4085902520545	45.84	DOWN_pEhEx_UP_CDC5
EHI_020370A	23556.714405273	0.431047631885791	0.301812232258197	1.42819801788893	0.153234870982025	0.542192831563946	23734	22236	29597	19922	31094.0676878353	23005.8653719032	19114.3805840481	21012.5439773052	45.78	DOWN_pEhEx_UP_CDC5
EHI_181240A	93.6915914225571	-0.718148588944861	0.503274096110497	-1.42695321395438	0.153593380768833	0.542934741322386	63	57	126	144	82.536709544688	58.9734811206369	81.3735160181797	151.882659006724	45.71	UP_pEhEx_DOWN_CDC5
EHI_004400A	162.111814292621	-0.588788096543036	0.413711780590461	-1.42318426539051	0.154682745671266	0.543347725487002	101	122	233	227	132.320756571643	126.223942047679	150.476422478062	239.426136073099	45.67	UP_pEhEx_DOWN_CDC5
EHI_013895A	12417.0900094017	0.534618429127141	0.375713300430179	1.42294251631502	0.154752819841282	0.543347725487002	12008	13194	10547	12775	15731.7588605177	13650.8089457137	6811.4799479662	13474.312283409	45.67	DOWN_pEhEx_UP_CDC5
EHI_039060A	57.344831192069	-0.736576978349336	0.517161658616795	-1.42426834255152	0.154368807906607	0.543347725487002	34	40	98	76	44.5436210241173	41.3848990320259	63.2905124585842	80.1602922535487	45.67	UP_pEhEx_DOWN_CDC5
EHI_054790A	303.108679400999	0.492949424938069	0.345685646021821	1.4260048995698	0.153866927785107	0.543347725487002	265	350	441	207	347.178222687973	362.117866530227	284.807306063629	218.331322322166	45.67	DOWN_pEhEx_UP_CDC5
EHI_098430A	44.9187713918506	-0.830669458322061	0.583173655158245	-1.42439469097186	0.154332250206225	0.543347725487002	28	27	72	65	36.6829820198613	27.9348068466175	46.4991520103884	68.5581446905351	45.67	UP_pEhEx_DOWN_CDC5
EHI_118150A	282.951619638911	0.487037657447221	0.341809311745432	1.42488118582899	0.154191549024901	0.543347725487002	276	289	354	230	361.589394195776	299.005895506387	228.620830717743	242.590358135739	45.67	DOWN_pEhEx_UP_CDC5
EHI_153190A	554.636816781915	-0.530766460460086	0.372820293015996	-1.42365228074458	0.154547153726427	0.543347725487002	386	388	760	778	505.701109273803	401.433520610651	490.824382331877	820.588254911327	45.67	UP_pEhEx_DOWN_CDC5
EHI_007320A	30.5173879708972	-1.04323807643035	0.734000309162364	-1.4213046825837	0.155228202818836	0.544289396265103	12	23	38	55	15.721278008512	23.7963169434149	24.5412191165939	58.0107378150681	45.57	UP_pEhEx_DOWN_CDC5
EHI_199590A	684.576123473366	-0.488809413800799	0.343991954638888	-1.42099083193366	0.155319424756571	0.544289396265103	351	656	1115	834	459.847381748976	678.712344125225	720.09103460532	879.653733413942	45.57	UP_pEhEx_DOWN_CDC5
EHI_092080A	4535.21627148672	0.547560245195575	0.385483852690385	1.42044923898632	0.155476936599688	0.544318488210807	4198	5094	3701	4722	5499.82708997778	5270.3668917285	2390.1855776451	4980.48552659549	45.57	DOWN_pEhEx_UP_CDC5
EHI_148270A	410.421491610333	-0.537977576413562	0.379673155172909	-1.41694920771673	0.156497778137003	0.547367108958569	238	345	556	582	311.805347168821	356.944754151223	359.07678496911	613.859080152175	45.26	UP_pEhEx_DOWN_CDC5
EHI_159160A	10134.1981247571	-0.544121220255713	0.384195457470885	-1.41626146190692	0.156698966708933	0.547545814707077	6427	7800	12067	15410	8420.05448005889	8070.05531124505	7793.12871262995	16253.5539950945	45.25	UP_pEhEx_DOWN_CDC5
EHI_026330A	131.406539106256	0.583634400996605	0.413298080193563	1.41213915323117	0.157908992246768	0.550718932807086	121	152	191	82	158.522886585829	157.262616321698	123.351917138669	86.4887363788288	44.93	DOWN_pEhEx_UP_CDC5
EHI_187120A	41.9622987009214	-0.826402958949675	0.585178845849712	-1.41222288674788	0.157884343640279	0.550718932807086	24	28	70	59	31.442556017024	28.9694293224181	45.2075088989887	62.2297005652549	44.93	UP_pEhEx_DOWN_CDC5
EHI_015360A	17.8995799517143	1.25267739818162	0.887546157958553	1.41139408575989	0.158128445876497	0.550890620645792	23	20	24	5	30.1324495163147	20.692449516013	15.4997173367961	5.27370343773347	44.91	DOWN_pEhEx_UP_CDC5
EHI_148500A	128.39225161761	0.558368204152218	0.395740028966417	1.41094699368813	0.158260244089032	0.550890620645792	123	140	163	97	161.143099587248	144.847146612091	105.268913579074	102.309846692029	44.91	DOWN_pEhEx_UP_CDC5
EHI_014320A	28.8726730202396	-0.949276162339099	0.673768404181219	-1.40890572554034	0.158863046329716	0.551329003403916	15	19	51	41	19.65159751064	19.6578270402123	32.9368993406918	43.2443681894144	44.87	UP_pEhEx_DOWN_CDC5
EHI_085950A	16.7838739110554	1.25590413855993	0.890945280024441	1.40963105896411	0.158648651050095	0.551329003403916	19	22	22	5	24.8920235134773	22.7616944676142	14.2080742253965	5.27370343773347	44.87	DOWN_pEhEx_UP_CDC5
EHI_103520A	384.785354359164	0.487150835487245	0.345798666719231	1.4087701381532	0.15890314779382	0.551329003403916	368	403	573	256	482.119192261035	416.952857747661	370.055751416008	270.013616011954	44.87	DOWN_pEhEx_UP_CDC5
EHI_150390A	1450.02885108324	-0.437869454473635	0.311022519731728	-1.40783842549832	0.159178919304987	0.551329003403916	838	1319	2305	1753	1097.86924759442	1364.66704558105	1488.61868588813	1848.96042526935	44.87	UP_pEhEx_DOWN_CDC5
EHI_154200A	181.171179700389	0.620245813112801	0.440686558581674	1.40745344062462	0.159292974119443	0.551329003403916	171	207	148	181	224.028211621296	214.166852490734	95.5815902435761	190.908064445951	44.87	DOWN_pEhEx_UP_CDC5
EHI_165290A	30.8161519855883	0.918690454942448	0.652361207919672	1.40825426740514	0.15905579227902	0.551329003403916	26	45	35	19	34.0627690184427	46.5580114110291	22.6037544494944	20.0400730633872	44.87	DOWN_pEhEx_UP_CDC5
EHI_146570A	33498.4387691996	0.399011432971242	0.283915160785532	1.40538966593845	0.159905438009159	0.552924206499917	30863	34572	41438	29419	40433.8169313922	35768.96823338	26761.5536250899	31029.4162869362	44.71	DOWN_pEhEx_UP_CDC5
EHI_006160A	77.0640676712464	-0.743034362725727	0.529427280276933	-1.40346822010581	0.160477262258867	0.553578351584688	60	36	164	82	78.60639004256	37.2464091288233	105.914735134774	86.4887363788288	44.64	UP_pEhEx_DOWN_CDC5
EHI_027490A	134.096354851785	0.70837929559932	0.504822445967505	1.40322464117397	0.160549861835691	0.553578351584688	141	144	224	55	184.725016600016	148.985636515293	144.664028476764	58.0107378150681	44.64	DOWN_pEhEx_UP_CDC5
EHI_155450A	860.916652316193	-0.486575032458088	0.346696010425969	-1.40346302762543	0.160478809637457	0.553578351584688	448	818	1323	1096	586.927712317781	846.32118520493	854.421918190887	1155.99579355118	44.64	UP_pEhEx_DOWN_CDC5
EHI_042920A	23992.2317623892	0.404029465566619	0.28866197903317	1.3996629099539	0.161614285564845	0.554926030770698	21412	25717	28446	21748	28052.0003931882	26607.3862101653	18371.0399734376	22938.5004727655	44.51	DOWN_pEhEx_UP_CDC5
EHI_059670A	176.469271194288	0.686954852703126	0.491036659543829	1.39898893361914	0.161816301614193	0.554926030770698	105	287	154	163	137.56118257448	296.936650554786	99.4565195777752	171.922732070111	44.51	DOWN_pEhEx_UP_CDC5
EHI_076260A	21.6733960168958	1.16560626153088	0.832338086679479	1.40040000594102	0.161393568252847	0.554926030770698	20	33	31	6	26.2021300141867	34.1425417014214	20.020468226695	6.32844412528016	44.51	DOWN_pEhEx_UP_CDC5
EHI_159870A	20.2665805927284	1.20171051344957	0.858350465005901	1.40002314024646	0.161506389118873	0.554926030770698	30	17	26	7	39.30319502128	17.588582088611	16.7913604481958	7.38318481282685	44.51	DOWN_pEhEx_UP_CDC5
EHI_174110A	33.5617823532778	0.921926859106682	0.659053419601283	1.39886514763012	0.161853425641454	0.554926030770698	36	39	25	29	47.163834025536	40.3502765562253	16.145538892496	30.5874799388541	44.51	DOWN_pEhEx_UP_CDC5
EHI_174960A	151.040767747617	-0.549431509155667	0.392733299528144	-1.39899394784143	0.161814797959731	0.554926030770698	85	129	251	187	111.359052560293	133.466299378284	162.10121048066	197.236508571232	44.51	UP_pEhEx_DOWN_CDC5
EHI_063900A	39.8922263381019	-0.855887570172407	0.612094171039162	-1.39829394016178	0.162024816860796	0.55499204874008	26	22	66	57	34.0627690184427	22.7616944676142	42.6242226761894	60.1202191901615	44.5	UP_pEhEx_DOWN_CDC5
EHI_104680A	237.599536013705	-0.562012886418819	0.402142943861451	-1.39754506450435	0.162249725025148	0.555241085264296	117	222	356	320	153.282460582992	229.686189627744	229.912473829143	337.517020014942	44.48	UP_pEhEx_DOWN_CDC5
