CmasM_1	CmasM_2	pEhEx_1	pEhEx_2
EHI_007980A	15.6120811158522	27.3637178238811	9.42529455467139	35.7931817691809
EHI_007990A	56.4436778803888	64.1994918175673	66.7020845407514	60.4009942354928
EHI_008000A	13.2102224826442	13.6818589119406	11.6003625288263	7.82975851200832
EHI_008010A	19659.2129128077	15288.9511087508	13613.7504502357	12045.5242022597
EHI_008020A	13.2102224826442	22.1014643962117	6.52520392246481	15.6595170240166
EHI_008030A	97.2752746449253	74.7239986729062	101.50317212723	109.616619168117
EHI_008040A	25.2195156486843	34.7308726226184	38.4262008767372	57.0453834446321
EHI_008080A	21.6167276988723	14.7343095974745	13.7754305029813	17.8965908845905
EHI_008090A	319.447198216668	351.518528968319	382.086940793217	385.895240948982
EHI_008100A	24.0185863320803	14.7343095974745	18.1255664512911	14.5409800937297
EHI_008110A	9.60743453283213	8.41960548427112	12.325385186878	17.8965908845905
EHI_008120A	67.2520417298249	48.4127315345589	93.5279228886623	74.9419743292225
EHI_008130A	98.4762039615293	54.7274356477623	46.4014501153053	8.94829544229523
EHI_008150A	27.6213742818924	30.5210698804828	30.4509516381691	26.8448863268857
EHI_008200A	353.073219081581	230.486700131922	331.335354729602	399.317684112425
EHI_008210A	1489.15235258898	2197.51703139476	2195.36860858038	2101.73089200909
EHI_008220A	27.6213742818924	26.3112671383473	37.7011782186856	23.489275536025
EHI_008230A	136.905942092858	191.546024767168	209.531548176926	195.743962800208
EHI_008240A	25.2195156486843	25.2588164528134	25.3757930318076	25.7263493965988
EHI_008370A	21.6167276988723	23.1539150817456	31.1759742962208	21.2522016754512
EHI_008380A	145.312447309086	147.343095974745	161.680052745517	251.670809314553
EHI_008390A	139.307800726066	135.766138433872	112.378511998005	108.49808223783
EHI_008420A	237.784004687595	224.171996018719	169.655301984085	64.8751419566404
EHI_008450A	241.386792637407	201.018080936973	174.005437932395	204.692258242503
EHI_008470A	63.6492537800129	286.266586465218	251.582862343921	379.18401936726
EHI_008600A	33.6260208649125	28.416168509415	23.9257477157043	31.3190340480333
EHI_008610A	22.8176570154763	19.9965630251439	22.475702399601	13.4224431634428
EHI_008620A	19894.5950588621	17020.2324864541	14378.6493544802	17992.7850605951
EHI_008630A	165.728245691354	362.043035823658	126.153942500986	276.278621780865
EHI_008650A	32756.5480396911	30952.5746615517	27864.0707942408	41134.1956113009
EHI_008660A	78.0604055792611	75.7764493584401	76.1273790954228	90.6014913532392
EHI_008680A	10.8083638494361	5.26225342766945	8.70027189661975	4.47414772114761
EHI_008710A	73.256688312845	105.245068553389	92.8029002306106	72.7049004686487
EHI_008720A	12.0092931660402	13.6818589119406	13.7754305029813	12.3039062331559
EHI_008730A	403.512250378949	436.767034496564	420.513141669954	362.405965412957
EHI_008740A	16.8130104324562	23.1539150817456	14.5004531610329	16.7780539543036
EHI_008750A	16.8130104324562	14.7343095974745	10.8753398707747	7.82975851200832
EHI_008760A	13.2102224826442	9.47205616980501	14.5004531610329	5.59268465143452
EHI_008770A	546.422839054827	566.218468817233	514.041064558617	387.013777879269
EHI_008780A	13.2102224826442	10.5245068553389	10.8753398707747	6.71122158172142
EHI_008790A	68.4529710464289	58.9372383898978	89.902809598404	64.8751419566404
EHI_009020A	13.2102224826442	14.7343095974745	12.325385186878	8.94829544229523
EHI_009030A	78.0604055792611	83.1436041571773	89.1777869403524	69.349289677788
EHI_009240A	96.0743453283213	114.717124723194	160.955030087465	231.537144569389
EHI_009260A	500.787525023875	896.687984074874	779.399357405519	737.115837059069
EHI_009370A	28.8223035984964	24.2063657672795	27.5508610059625	8.94829544229523
EHI_009380A	229.377499471367	357.833233081523	305.234539039743	390.369388670129
EHI_009390A	20.4157983822683	16.8392109685422	15.2254758190846	11.185369302869
EHI_009405A	527.207969989163	387.301852276471	346.560830548687	597.298720773206
EHI_009410A	79.2613348958651	63.1470411320334	76.8524017534744	80.5346589806571
EHI_009450A	40.8315967645365	26.3112671383473	41.3262915089438	35.7931817691809
EHI_009460A	9.60743453283213	19.9965630251439	8.70027189661975	13.4224431634428
EHI_009470A	1061.62151587795	778.813507295079	664.120754775307	818.769032970013
EHI_009490A	57.6446071969928	113.66467403766	126.153942500986	138.698579355576
EHI_009500A	1263.37764106742	1638.66571737627	1521.8225592504	508.934303280541
EHI_009510A	63.6492537800129	34.7308726226184	47.126472773357	40.2673294903285
EHI_009520A	22.8176570154763	12.6294082264067	16.6755211351878	8.94829544229523
EHI_009530A	16746.959320043	12512.5862003124	11967.9490164585	15110.3153912458
EHI_009540A	130.901295509838	130.503885006202	87.7277416242491	80.5346589806571
EHI_009560A	32.4250915483084	43.1504781068895	47.126472773357	38.0302556297547
EHI_009570A	76.859476262657	146.290645289211	70.3271978310096	129.750283913281
EHI_009590A	37.2288088147245	75.7764493584401	32.626019612324	49.2156249326238
EHI_009610A	120.092931660402	122.084279521931	188.505891093428	96.1941760046737
EHI_009620A	226.975640838159	128.398983635135	287.108972588452	285.22691722316
EHI_009630A	24.0185863320803	12.6294082264067	17.4005437932395	11.185369302869
EHI_009640A	40.8315967645365	69.4617452452367	55.1017220119251	85.0088067018047
EHI_009680A	32266.5688785167	23154.9675324311	20681.9963435812	23602.247765984
EHI_009690A	30.0232329151004	31.5735205660167	22.475702399601	20.1336647451643
EHI_009700A	109.284567810965	88.4058575848468	72.5022658051645	48.0970880023369
EHI_009800A	36.0278794981205	44.2029287924234	55.8267446699767	38.0302556297547
EHI_009810A	347.068572498561	609.368946924122	954.854840654017	1071.55837921485
EHI_009820A	15.6120811158522	7.36715479873723	8.70027189661975	0
EHI_009840A	25.2195156486843	0	22.475702399601	48.0970880023369
EHI_009860A	98.4762039615293	130.503885006202	98.6030814950238	106.261008377256
EHI_009870A	10693.0746350422	8638.51522686217	7550.38596094984	7928.18976187357
EHI_009880A	16.8130104324562	10.5245068553389	11.6003625288263	7.82975851200832
EHI_009900A	50.4390312973687	44.2029287924234	41.3262915089438	11.185369302869
EHI_009940A	33.6260208649125	26.3112671383473	52.2016313797185	163.306391821888
EHI_009950A	12.0092931660402	8.41960548427112	18.1255664512911	20.1336647451643
EHI_009990A	49.2381019807647	44.2029287924234	47.126472773357	40.2673294903285
EHI_010010A	80.4622642124691	122.084279521931	110.928466681902	104.023934516682
EHI_010020A	157.321740475126	212.595038477846	442.263821411504	1413.83067988265
EHI_010030A	85.2659814788852	287.319037150752	510.415951268358	861.273436320916
EHI_010050A	9.60743453283213	11.5769575408728	9.42529455467139	10.0668323725821
EHI_010060A	764.991974676758	448.343992037437	485.765180894602	511.171377141115
EHI_010070A	432.334553977446	496.756723571996	506.065815320049	492.156249326238
EHI_010100A	30.0232329151004	14.7343095974745	17.4005437932395	27.9634232571726
EHI_010255A	31.2241622317044	28.416168509415	34.801087586479	16.7780539543036
EHI_010260A	21.6167276988723	18.94411233961	18.1255664512911	15.6595170240166
EHI_010290A	263.00352033628	141.028391861541	137.754305029813	127.513210052707
EHI_010300A	54.0418192471807	79.9862521005756	57.27678998608	65.9936788869273
EHI_010320A	9.60743453283213	9.47205616980501	18.1255664512911	8.94829544229523
EHI_010340A	194.550549289851	150.500448031346	174.730460590447	180.084445776191
EHI_010350A	50.4390312973687	35.7833233081523	86.2776963081458	48.0970880023369
EHI_010360A	15.6120811158522	13.6818589119406	14.5004531610329	10.0668323725821
EHI_010510A	748.178964244302	506.228779741801	503.890747345894	495.511860117098
EHI_010520A	24.0185863320803	11.5769575408728	18.8505891093428	14.5409800937297
EHI_010530A	471.965221425378	531.487596194614	566.967718596387	568.216760585747
EHI_010540A	4.80371726641607	11.5769575408728	18.1255664512911	26.8448863268857
EHI_010560A	40.8315967645365	49.4651822200928	59.4518579602349	81.653195910944
EHI_010570A	994.369474148125	1084.02420609991	1218.76308818482	1441.79410313982
EHI_010580A	10.8083638494361	2.10490137106778	7.25022658051645	2.23707386057381
EHI_010590A	8.40650521622811	11.5769575408728	8.70027189661975	3.35561079086071
EHI_010600A	21.6167276988723	22.1014643962117	27.5508610059625	11.185369302869
EHI_010620A	42.0325260811406	131.556335691736	107.303353391644	105.142471446969
EHI_010650A	6697.5827987006	5633.76851966291	5780.60565264577	7206.73344183852
EHI_010660A	16.8130104324562	13.6818589119406	19.5756117673944	10.0668323725821
EHI_010670A	20.4157983822683	7.36715479873723	14.5004531610329	8.94829544229523
EHI_010690A	12.0092931660402	5.26225342766945	7.9752492385681	3.35561079086071
EHI_010700A	30.0232329151004	41.0455767358217	39.1512235347889	40.2673294903285
EHI_010710A	446.745705776694	495.704272886462	527.816495061598	591.706036121772
EHI_010720A	67.2520417298249	83.1436041571773	81.9275603598359	60.4009942354928
EHI_010730A	147.714305942294	111.559772666592	113.103534656057	104.023934516682
EHI_010750A	14.4111517992482	11.5769575408728	12.325385186878	6.71122158172142
EHI_010850A	1013.58434321379	569.375820873835	607.568987447279	904.896376602105
EHI_010950A	2.40185863320803	12.6294082264067	12.325385186878	15.6595170240166
EHI_011210A	232216.496375819	259408.044970393	208700.672210798	167264.894018173
EHI_011220A	25.2195156486843	36.8357739936862	35.5261102445306	13.4224431634428
EHI_011370A	52.8408899305767	54.7274356477623	66.7020845407514	90.6014913532392
EHI_011390A	86.4669107954892	145.238194603677	145.004531610329	166.662002612749
EHI_011400A	18.0139397490602	10.5245068553389	8.70027189661975	3.35561079086071
EHI_011410A	554.829344271055	855.642407339053	735.89799792242	823.243180691161
EHI_011510A	36.0278794981205	35.7833233081523	54.3766993538734	43.6229402811892
EHI_011530A	40.8315967645365	26.3112671383473	21.7506797415494	19.0151278148774
EHI_011550A	48.0371726641607	56.8323370188301	65.9770618826997	63.7566050263535
EHI_011660A	9.60743453283213	31.5735205660167	7.9752492385681	25.7263493965988
EHI_011790A	6.00464658302008	9.47205616980501	9.42529455467139	8.94829544229523
EHI_011800A	19.2148690656643	8.41960548427112	12.325385186878	7.82975851200832
EHI_011810A	20.4157983822683	14.7343095974745	19.5756117673944	14.5409800937297
EHI_011830A	13.2102224826442	117.874476779796	77.5774244115261	137.580042425289
EHI_011840A	15.6120811158522	3.15735205660167	7.9752492385681	1.1185369302869
EHI_011850A	136.905942092858	150.500448031346	134.129191739554	154.358096379593
EHI_011870A	488.778231857835	456.763597521708	525.641427087443	718.100709244192
EHI_011880A	7.2055758996241	11.5769575408728	29.7259289801175	36.9117186994678
EHI_011890A	25.2195156486843	25.2588164528134	31.9009969542724	15.6595170240166
EHI_011900A	25.2195156486843	7.36715479873723	15.9504984771362	10.0668323725821
EHI_011910A	48.0371726641607	28.416168509415	51.4766087216668	38.0302556297547
EHI_011920A	169.331033641166	204.175432993575	183.430732487066	161.069317961314
EHI_011940A	63.6492537800129	52.6225342766945	61.6269259343899	57.0453834446321
EHI_011950A	538.016333838599	326.259712515506	307.409607013898	253.907883175127
EHI_011960A	6.00464658302008	13.6818589119406	12.325385186878	1.1185369302869
EHI_011970A	7.2055758996241	10.5245068553389	14.5004531610329	12.3039062331559
EHI_012010A	30.0232329151004	24.2063657672795	39.1512235347889	50.3341618629107
