U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2
EHI_003930A	117.021329133637	191.119343953436	97.5723236205284	177.898627906122
EHI_003940A	8376.20317651648	9942.83908179572	9133.33925627486	10502.6078845318
EHI_003950A	22.9453586536542	12.7412895968957	17.0929618021364	9.88325710589564
EHI_004170A	598.873860860375	634.74788173626	809.77906537621	1279.33272537427
EHI_004190A	40.1543776438949	40.5404668992137	32.0493033790057	27.4534919608212
EHI_004200A	70749.7188726775	56469.3954934419	43817.8075797766	63522.9878386266
EHI_004210A	9.17814346146169	8.10809337984274	7.8342741593125	1.09813967843285
EHI_004230A	338.4440401414	390.346781286715	455.812314723636	596.289845389037
EHI_004350A	37.8598417785295	53.2817564961094	57.6887460822102	80.164196525598
EHI_004370A	285.669715237995	194.594241116226	234.316018037619	281.123757678809
EHI_004380A	413.016455765776	356.75610871308	471.480863042261	473.298201404558
EHI_004400A	94.0759704799824	106.563512992219	165.944170829074	249.277707004257
EHI_004430A	0	0	56.2643325986988	66.9865203844038
EHI_004440A	187.004673027282	196.910839224752	133.894867450068	106.519548807986
EHI_004470A	8.03087552877898	9.26639243410598	12.8197213516023	5.49069839216425
EHI_004490A	384.334757448708	196.910839224752	290.580350636318	587.504727961574
EHI_004510A	9.17814346146169	11.5829905426325	8.54648090106818	2.1962793568657
EHI_004530A	110.13772153754	138.99588651159	77.6305348513693	69.1827997412695
EHI_004550A	2315.18668815371	2383.77945367376	1821.82484541103	3887.41446165229
EHI_004560A	3.44180379804813	0	12.1075146098466	14.275815819627
EHI_004570A	114.726793268271	127.412895968957	121.787352840222	95.5381520236579
EHI_004580A	20.6508227882888	3.47489716278974	17.805168543892	26.3553522823884
EHI_004590A	28.6816983170678	27.799177302318	34.1859236042727	34.0423300314183
EHI_004600A	565.603090812577	544.400555503727	644.547101288892	948.792682165982
EHI_004610A	75.719683557059	85.7141300154804	98.2845303622841	115.304666235449
EHI_004640A	152.586635046801	149.420577999959	136.031487675335	101.028850415822
EHI_004750A	307.467805958967	376.447192635556	336.873788850437	330.540043208288
EHI_004760A	549.541339755019	575.674629968834	524.896368673937	643.50985156165
EHI_004770A	290.258786968726	313.89904370534	296.278004570364	276.731198965078
EHI_004780A	212.244567546302	217.760222201491	215.798642751972	165.81909144336
EHI_004790A	4514.49931510647	4941.30376548702	4504.70764160469	5310.60348490126
EHI_004800A	94.0759704799824	99.6137186666393	117.514112389687	69.1827997412695
EHI_004810A	964.85233138616	925.480944356335	769.895487837892	784.071730401054
EHI_004820A	145.703027450704	166.795063813908	189.446993307011	221.824215043436
EHI_004830A	164.059314373628	179.536353410803	150.987829252205	172.407929513957
EHI_004840A	674.593544417434	779.535263519166	1041.95846318856	1640.62067957868
EHI_004850A	11.4726793268271	4.63319621705299	14.2441348351136	6.5888380705971
EHI_004860A	310.909609757015	341.698221007658	504.954579904778	473.298201404558
EHI_004870A	14.9144831248753	16.2161867596855	21.3662022526704	12.0795364627613
EHI_004880A	255.840748988245	273.358576806127	337.585995592193	544.677280502693
EHI_004900A	48.1852531726739	35.9072706821607	28.4882696702273	46.1218664941797
EHI_004930A	29.8289662497505	98.4554196123761	74.0695011425909	84.5567552393294
EHI_004940A	92.9287025472996	120.463101643378	116.801905647932	127.384202698211
EHI_004960A	177.82652956582	205.018932604595	163.095343862051	148.248856588435
EHI_004970A	563.308554947211	411.196164263453	454.387901240125	270.142360894481
EHI_004980A	25.2398945190197	9.26639243410598	16.3807550603807	15.3739554980599
EHI_004990A	40.1543776438949	47.4902612247932	39.8835775383182	64.7902410275381
EHI_005000A	17.2090189902407	23.165981085265	26.3516494449602	41.7293077804483
EHI_005010A	65.3942721629146	81.0809337984274	141.016934867625	208.646538902241
EHI_005020A	548.394071822336	708.879021209108	1118.16458455642	1766.90674259845
EHI_005030A	2.29453586536542	5.79149527131624	10.6831011263352	26.3553522823884
EHI_005040A	8.03087552877898	4.63319621705299	10.6831011263352	19.7665142117913
EHI_005060A	392.365632977487	487.643901844827	519.198714739892	879.609882424712
EHI_005070A	65.3942721629146	72.9728404185846	123.923973065489	169.113510478659
EHI_005080A	75.719683557059	71.8145413643214	59.1131595657216	63.6921013491053
EHI_005100A	37.8598417785295	39.3821678449504	76.9183281096136	94.440012345225
EHI_005120A	13.7672151921925	10.4246914883692	9.97089438457954	9.88325710589564
EHI_005130A	103.254113941444	93.8222233953231	101.133357329307	95.5381520236579
EHI_005140A	265.018892449706	353.281211550291	252.833393323267	446.94284912217
EHI_005150A	1403.10868167096	1540.53774217012	1948.59764544354	1919.54815790062
EHI_005460A	3299.54257439548	2921.23021485191	2364.52638262886	2625.65197113294
EHI_005657A	10.3254113941444	23.165981085265	8.54648090106818	15.3739554980599
EHI_005860A	20.6508227882888	18.532784868212	28.4882696702273	29.6497713176869
EHI_005870A	300.58419836287	356.75610871308	269.926355125403	352.502836776945
EHI_005890A	19721.5357628158	19526.6054567698	13813.2497563514	13511.5106034378
EHI_005900A	30.9762341824332	37.0655697364239	35.6103370877841	37.3367490667169
EHI_005910A	401.543776438949	378.763790744082	374.620746163488	285.516316392541
EHI_005940A	90.6341666819342	104.246914883692	97.5723236205284	41.7293077804483
EHI_005950A	175.531993700455	196.910839224752	220.784089944261	283.320037035675
EHI_005960A	19.5035548556061	15.0578877054222	25.6394427032045	57.1032632785082
EHI_005970A	13133.9232933517	10943.6094646792	9038.61575962135	8535.83972045854
EHI_006010A	157.175706777532	203.860633550332	145.290175318159	136.169320125673
EHI_006020A	26.3871624517024	8.10809337984274	12.1075146098466	3.29441903529855
EHI_006030A	56.2161287014529	72.9728404185846	85.4648090106818	66.9865203844038
EHI_006040A	49.3325211053566	20.8493829767385	23.5028224779375	13.1776761411942
EHI_006050A	209.950031680936	205.018932604595	188.0225798235	172.407929513957
EHI_006060A	19.5035548556061	24.3242801395282	23.5028224779375	31.8460506745526
EHI_006070A	1577.49340743873	1834.74570195298	1856.72297575706	2078.77841127338
EHI_006130A	35.5653059131641	34.7489716278974	36.3225438295398	36.238609388284
EHI_006150A	40.1543776438949	54.4400555503727	37.0347505712954	28.5516316392541
EHI_006160A	63.0997362975491	63.7064479844786	116.801905647932	90.0474536314936
EHI_006170A	98.6650422107132	135.5209893488	178.05168543892	367.876792275005
EHI_006190A	125.052204662416	112.355008263535	101.133357329307	101.028850415822
EHI_006200A	89.4868987492515	45.1736631162667	42.7324045053409	0
EHI_006550A	75.719683557059	74.1311394728479	74.0695011425909	64.7902410275381
EHI_006670A	1953.79728935866	2265.63295013891	1910.13848138874	1586.81183533547
EHI_006680A	55.0688607687702	16.2161867596855	56.9765393404545	65.8883807059709
EHI_006690A	6.88360759609627	4.63319621705299	8.54648090106818	8.78511742746279
EHI_006700A	40.1543776438949	24.3242801395282	29.2004764119829	27.4534919608212
EHI_006710A	17.2090189902407	11.5829905426325	19.9417887691591	19.7665142117913
EHI_006720A	36.7125738458468	38.2238687906872	32.7615101207614	37.3367490667169
EHI_006730A	82.6032911531552	75.2894385271111	57.6887460822102	42.8274474588811
EHI_006740A	14.9144831248753	11.5829905426325	12.8197213516023	6.5888380705971
EHI_006760A	9.17814346146169	12.7412895968957	10.6831011263352	5.49069839216425
EHI_006810A	291.406054901409	334.748426682079	497.832512487221	657.785667381277
EHI_006830A	170.942921969724	152.895475162749	138.880314642358	86.7530345961951
EHI_006840A	207.655495815571	301.157754108444	371.05971245471	650.098689632247
EHI_006850A	22.9453586536542	18.532784868212	43.4446112470966	115.304666235449
EHI_006860A	16974.9763319734	17208.8490491891	13436.4923899627	15481.5731865463
EHI_006880A	56.2161287014529	98.4554196123761	75.4939146261023	70.2809394197023
EHI_006885A	76.8669514897417	75.2894385271111	74.7817078843466	4.3925587137314
EHI_006900A	156.028438844849	196.910839224752	252.121186581511	337.128881278885
EHI_006920A	32.1235021151159	38.2238687906872	33.473716862517	26.3553522823884
EHI_006930A	137.672151921925	126.254596914694	125.348386549	106.519548807986
EHI_006940A	81.4560232204725	106.563512992219	145.290175318159	204.25398018851
EHI_006960A	6.88360759609627	8.10809337984274	17.805168543892	24.1590729255227
EHI_006970A	3.44180379804813	10.4246914883692	10.6831011263352	14.275815819627
EHI_006980A	4573.00997967329	5784.54547699066	5133.58619457495	7186.22605566457
EHI_007000A	227.159050671177	235.134708015439	186.598166339989	166.917231121793
EHI_007020A	16.061751057558	22.0076820310017	22.7906157361818	17.5702348549256
EHI_007030A	83.7505590858379	69.4979432557949	99.7089438457954	91.1455933099265
EHI_007140A	17.2090189902407	24.3242801395282	32.0493033790057	45.0237268157468
EHI_007150A	206.508227882888	233.976408961176	160.246516895028	163.622812086495
EHI_007260A	18.3562869229234	13.899588651159	12.8197213516023	27.4534919608212
EHI_007270A	14.9144831248753	15.0578877054222	20.6539955109148	13.1776761411942
EHI_007310A	78.0142194224244	62.5481489302154	47.7178516976307	58.201402956941
EHI_007320A	16.061751057558	31.2740744651077	27.0638561867159	60.3976823138067
EHI_007330A	1614.20598128458	1700.38301165845	1554.0351105109	1942.60909114771
EHI_007340A	8.03087552877898	6.94979432557949	11.3953078680909	16.4720951764927
EHI_007350A	7652.27711099369	7069.0991281686	5250.38810022288	5462.14676052499
EHI_007360A	219.128175142398	205.018932604595	197.281267466324	157.033974015897
EHI_007460A	91.7814346146169	105.405213937956	126.772800032511	103.225129772688
EHI_007480A	159.470242642897	220.076820310017	171.641824763119	194.370723082614
EHI_007490A	24.0926265863369	23.165981085265	19.2295820274034	30.7479109961198
EHI_007500A	154.881170912166	147.103979891432	141.016934867625	110.912107521718
EHI_007510A	37295.3859556496	40520.7758152912	26504.0616876959	17152.9417771211
EHI_007620A	8878.7065310315	9737.82014919113	6316.56159263114	4121.31821315848
EHI_007630A	180.121065431186	181.85295151933	133.894867450068	52.7107045647768
EHI_007640A	8.03087552877898	35.9072706821607	10.6831011263352	38.4348887451497
EHI_007770A	855.861877781303	796.909749333115	734.997357491863	495.260994973215
EHI_007920A	65.3942721629146	83.3975319069539	59.1131595657216	49.4162855294782
EHI_007930A	75.719683557059	70.6562423100581	143.153555092892	204.25398018851
EHI_007940A	226.011782738494	444.786836837087	629.590759712023	696.220556126426
EHI_007950A	6.88360759609627	10.4246914883692	9.25868764282386	6.5888380705971
EHI_007970A	24.0926265863369	22.0076820310017	30.6248898954943	37.3367490667169
EHI_007980A	4.58907173073085	13.899588651159	9.25868764282386	35.1404697098512
EHI_007990A	55.0688607687702	75.2894385271111	65.5230202415227	59.2995426353739
EHI_008000A	13.7672151921925	9.26639243410598	11.3953078680909	7.68697774902994
EHI_008010A	17811.3346548991	15873.3302396236	13373.1059899464	11825.8661970434
EHI_008020A	8.03087552877898	13.899588651159	6.40986067580113	15.3739554980599
EHI_008030A	94.0759704799824	104.246914883692	99.7089438457954	107.617688486419
EHI_008040A	25.2398945190197	24.3242801395282	37.7469573130511	56.0051236000753
EHI_008080A	21.7980907209715	13.899588651159	13.5319280933579	17.5702348549256
EHI_008090A	301.731466295553	341.698221007658	375.332952905244	378.858189059333
EHI_008100A	22.9453586536542	15.0578877054222	17.805168543892	14.275815819627
EHI_008110A	12.6199472595098	10.4246914883692	12.1075146098466	17.5702348549256
EHI_008120A	79.1614873551071	75.2894385271111	91.8746696864829	73.5753584550009
EHI_008130A	84.8978270185207	41.6987659534769	45.5812314723636	8.78511742746279
EHI_008150A	26.3871624517024	17.3744858139487	29.9126831537386	26.3553522823884
EHI_008200A	183.562869229234	215.443624092964	325.478480982346	392.035865200527
EHI_008210A	1583.22974710214	1888.02745844909	2156.5620140362	2063.40445577532
EHI_008220A	28.6816983170678	28.9574763565812	37.0347505712954	23.0609332470898
EHI_008230A	166.353850238993	152.895475162749	205.827748367392	192.174443725749
EHI_008240A	26.3871624517024	24.3242801395282	24.9272359614489	25.2572126039555
EHI_008370A	24.0926265863369	18.532784868212	30.6248898954943	20.8646538902241
EHI_008380A	150.292099181435	144.787381782906	158.822103411517	247.081427647391
EHI_008390A	142.261223652656	159.845269488328	110.392044972131	106.519548807986
EHI_008420A	238.631729998004	165.636764759644	166.656377570829	63.6921013491053
EHI_008450A	215.68637134435	232.818109906913	170.929618021364	200.959561153211
EHI_008470A	129.641276393146	170.269960976697	247.135739389221	372.269350988736
EHI_008600A	24.0926265863369	25.4825791937915	23.5028224779375	30.7479109961198
EHI_008610A	21.7980907209715	23.165981085265	22.0784089944261	13.1776761411942
EHI_008620A	19271.8067332042	18554.792550243	14124.4841024987	17664.6748672708
EHI_008630A	137.672151921925	247.875997612335	123.923973065489	271.240500572914
EHI_008650A	31594.6115981492	31348.2056045805	27371.5294991544	40384.086674368
EHI_008660A	96.3705063453478	96.1388215038496	74.7817078843466	88.9493139530608
EHI_008680A	8.03087552877898	6.94979432557949	8.54648090106818	4.3925587137314
EHI_008710A	92.9287025472996	104.246914883692	91.1624629447272	71.3790790981352
EHI_008720A	4.58907173073085	8.10809337984274	13.5319280933579	12.0795364627613
EHI_008730A	439.403618217479	448.261733999877	413.079910218295	355.797255812243
EHI_008740A	12.6199472595098	19.6910839224752	14.2441348351136	16.4720951764927
EHI_008750A	10.3254113941444	9.26639243410598	10.6831011263352	7.68697774902994
EHI_008760A	12.6199472595098	8.10809337984274	14.2441348351136	5.49069839216425
EHI_008770A	551.835875620384	458.686425488246	504.954579904778	379.956328737766
EHI_008780A	16.061751057558	10.4246914883692	10.6831011263352	6.5888380705971
EHI_008790A	75.719683557059	60.2315508216889	88.3136359777045	63.6921013491053
EHI_009020A	17.2090189902407	20.8493829767385	12.1075146098466	8.78511742746279
EHI_009030A	60.8052004321837	62.5481489302154	87.6014292359488	68.0846600628366
EHI_009240A	92.9287025472996	115.829905426325	158.109896669761	227.3149134356
EHI_009260A	727.367869320839	757.527581488164	765.622247387358	723.674048087248
EHI_009370A	37.8598417785295	20.8493829767385	27.0638561867159	8.78511742746279
EHI_009380A	258.13528485361	317.37394086813	299.839038279142	383.250747773064
EHI_009390A	16.061751057558	11.5829905426325	14.9563415768693	10.9813967843285
EHI_009405A	281.080643507264	437.837042511508	340.434822559216	586.406588283141
EHI_009410A	73.4251476916935	60.2315508216889	75.4939146261023	79.0660568471651
EHI_009440A	26.3871624517024	18.532784868212	11.3953078680909	5.49069839216425
EHI_009450A	32.1235021151159	25.4825791937915	40.5957842800739	35.1404697098512
EHI_009460A	9.17814346146169	15.0578877054222	8.54648090106818	13.1776761411942
EHI_009470A	848.978270185207	862.93279542612	652.381375448204	803.838244612846
EHI_009490A	78.0142194224244	60.2315508216889	123.923973065489	136.169320125673
EHI_009500A	1593.55515849629	1517.37176108485	1494.92195094518	499.653553686946
EHI_009510A	53.9215928360874	39.3821678449504	46.2934382141193	39.5330284235826
EHI_009520A	21.7980907209715	10.4246914883692	16.3807550603807	8.78511742746279
EHI_009530A	13006.5765528239	14352.4835813759	11756.396686161	14834.7689159494
EHI_009540A	121.610400864367	148.262278945696	86.1770157524375	79.0660568471651
EHI_009560A	29.8289662497505	39.3821678449504	46.2934382141193	37.3367490667169
EHI_009570A	69.9833438936454	127.412895968957	69.0840539503011	127.384202698211
EHI_009590A	43.596181441943	56.7566536588991	32.0493033790057	48.3181458510454
EHI_009610A	126.199472595098	130.887793131747	185.173752856477	94.440012345225
EHI_009620A	250.104409324831	213.127025984438	282.03386973525	280.025618000377
EHI_009630A	20.6508227882888	11.5829905426325	17.0929618021364	10.9813967843285
EHI_009640A	44.7434493746258	62.5481489302154	54.1277123734318	83.4586155608965
EHI_009680A	26435.347704875	23953.624442164	20316.4095153226	23171.8453546116
EHI_009690A	24.0926265863369	22.0076820310017	22.0784089944261	19.7665142117913
EHI_009700A	75.719683557059	82.2392328526906	71.2206741755682	47.2200061726125
EHI_009800A	41.3016455765776	34.7489716278974	54.8399191151875	37.3367490667169
EHI_009810A	550.688607687702	544.400555503727	937.976278892233	1052.01781193867
EHI_009820A	12.6199472595098	11.5829905426325	8.54648090106818	0
EHI_009840A	24.0926265863369	11.5829905426325	22.0784089944261	47.2200061726125
EHI_009860A	80.3087552877898	129.729494077484	96.8601168787727	104.323269451121
EHI_009870A	9268.77762814363	9323.14908776488	7416.92100864367	7783.61404073204
EHI_009880A	12.6199472595098	12.7412895968957	11.3953078680909	7.68697774902994
EHI_009900A	49.3325211053566	33.5906725736342	40.5957842800739	10.9813967843285
EHI_009940A	45.8907173073085	40.5404668992137	51.2788854064091	160.328393051196
EHI_009950A	6.88360759609627	12.7412895968957	17.805168543892	19.7665142117913
EHI_009990A	44.7434493746258	49.8068593333197	46.2934382141193	39.5330284235826
EHI_010010A	91.7814346146169	104.246914883692	108.967631488619	102.126990094255
EHI_010020A	160.61751057558	156.370372325538	434.446112470966	1388.04855353912
EHI_010030A	142.261223652656	156.370372325538	501.393546196	845.567552393294
EHI_010040A	8.03087552877898	2.3165981085265	7.8342741593125	5.49069839216425
EHI_010050A	6.88360759609627	12.7412895968957	9.25868764282386	9.88325710589564
EHI_010060A	549.541339755019	654.438965658735	477.178516976307	501.849833043812
EHI_010070A	464.643512736498	473.744313193668	497.120305745466	483.181458510454
EHI_010100A	6.88360759609627	11.5829905426325	17.0929618021364	27.4534919608212
EHI_010255A	33.2707700477986	28.9574763565812	34.1859236042727	16.4720951764927
EHI_010260A	8.03087552877898	4.63319621705299	17.805168543892	15.3739554980599
EHI_010290A	164.059314373628	174.90315719375	135.31928093358	125.187923341345
EHI_010300A	63.0997362975491	66.0230460930051	56.2643325986988	64.7902410275381
EHI_010320A	11.4726793268271	10.4246914883692	17.805168543892	8.78511742746279
EHI_010340A	187.004673027282	155.212073271275	171.641824763119	176.800488227689
EHI_010350A	50.4797890380393	40.5404668992137	84.7526022689261	47.2200061726125
EHI_010360A	16.061751057558	12.7412895968957	14.2441348351136	9.88325710589564
EHI_010510A	630.997362975491	652.122367550209	494.983685520199	486.475877545752
EHI_010520A	18.3562869229234	15.0578877054222	18.5173752856477	14.275815819627
EHI_010530A	512.828765909172	558.300144154886	556.945672052943	557.854956643887
EHI_010540A	11.4726793268271	17.3744858139487	17.805168543892	26.3553522823884
EHI_010550A	10.3254113941444	9.26639243410598	12.1075146098466	4.3925587137314
EHI_010560A	40.1543776438949	42.8570650077402	58.4009528239659	80.164196525598
EHI_010570A	923.550685809583	1259.07107198415	1197.2195328913	1415.50204549994
EHI_010590A	9.17814346146169	6.94979432557949	8.54648090106818	3.29441903529855
EHI_010600A	24.0926265863369	22.0076820310017	27.0638561867159	10.9813967843285
EHI_010620A	65.3942721629146	105.405213937956	105.406597779841	103.225129772688
EHI_010650A	5730.60332375014	6176.05055733164	5678.42435201805	7075.31394814285
EHI_010660A	28.6816983170678	13.899588651159	19.2295820274034	9.88325710589564
EHI_010670A	16.061751057558	10.4246914883692	14.2441348351136	8.78511742746279
EHI_010690A	11.4726793268271	10.4246914883692	7.8342741593125	3.29441903529855
EHI_010700A	29.8289662497505	25.4825791937915	38.4591640548068	39.5330284235826
EHI_010710A	434.814546486748	479.535808464985	518.486507998136	580.915889890977
EHI_010720A	69.9833438936454	77.6060366356376	80.479361818392	59.2995426353739
EHI_010730A	114.726793268271	123.937998806168	111.104251713886	102.126990094255
EHI_010750A	12.6199472595098	10.4246914883692	12.1075146098466	6.5888380705971
EHI_010850A	558.719483216481	1078.37641951908	596.829249591261	888.394999852175
EHI_010950A	5.73633966341356	10.4246914883692	12.1075146098466	15.3739554980599
EHI_011190A	8.03087552877898	2.3165981085265	7.8342741593125	6.5888380705971
EHI_011210A	268541.005003042	248996.072797808	205011.55944134	164214.70937317
EHI_011220A	26.3871624517024	31.2740744651077	34.8981303460284	13.1776761411942
EHI_011260A	9.17814346146169	9.26639243410598	9.25868764282386	4.3925587137314
EHI_011370A	42.4489135092603	59.0732517674256	65.5230202415227	88.9493139530608
EHI_011390A	105.548649806809	141.312484620116	142.441348351136	163.622812086495
EHI_011400A	14.9144831248753	3.47489716278974	8.54648090106818	3.29441903529855
EHI_011410A	672.299008552069	781.851861627692	722.889842882017	808.230803326577
EHI_011510A	47.0379852399912	37.0655697364239	53.4155056316761	42.8274474588811
EHI_011530A	32.1235021151159	27.799177302318	21.3662022526704	18.6683745333584
EHI_011550A	56.2161287014529	70.6562423100581	64.810813499767	62.5939616706724
EHI_011660A	5.73633966341356	18.532784868212	7.8342741593125	25.2572126039555
EHI_011790A	4.58907173073085	5.79149527131624	9.25868764282386	8.78511742746279
EHI_011800A	18.3562869229234	13.899588651159	12.1075146098466	7.68697774902994
EHI_011810A	17.2090189902407	26.6408782480547	19.2295820274034	14.275815819627
EHI_011830A	60.8052004321837	116.988204480588	76.2061213678579	135.07118044724
EHI_011840A	11.4726793268271	5.79149527131624	7.8342741593125	1.09813967843285
EHI_011850A	173.237457835089	151.737176108485	131.758247224801	151.543275623733
EHI_011870A	485.294335524787	476.060911302195	516.349887772869	705.005673553889
EHI_011880A	26.3871624517024	27.799177302318	29.2004764119829	36.238609388284
EHI_011890A	26.3871624517024	22.0076820310017	31.33709663725	15.3739554980599
EHI_011900A	19.5035548556061	15.0578877054222	15.668548318625	9.88325710589564
EHI_011910A	30.9762341824332	6.94979432557949	50.5666786646534	37.3367490667169
EHI_011920A	184.710137161917	174.90315719375	180.188305664187	158.13211369433
EHI_011940A	57.3633966341356	50.9651583875829	60.5375730492329	56.0051236000753
EHI_011950A	441.698154082844	377.605491689819	301.975658504409	249.277707004257
EHI_011960A	8.03087552877898	9.26639243410598	12.1075146098466	1.09813967843285
