CDC5_1	CDC5_2	pEhEx_1	pEhEx_2
EHI_003900A	26.9720669865256	17.6059941754061	25.6615638683769	26.2940745842897
EHI_003930A	75.5217875622716	183.762564205802	92.5166907886221	170.385603306197
EHI_003940A	7263.57763947134	9562.25558651746	8660.10250126489	10059.0611729659
EHI_003950A	21.5776535892205	16.5056195394433	16.207303495817	9.4658668503443
EHI_004170A	563.716200018385	520.477202810444	767.821003114331	1225.3038756279
EHI_004190A	48.5497205757461	45.1153600744782	30.3886940546569	26.2940745842897
EHI_004200A	76597.973035034	67153.6632835428	41547.4225115269	60840.2815361129
EHI_004230A	178.015642111069	299.301900981904	432.194759888454	571.107299970773
EHI_004350A	6.7430167466314	49.5168586183298	54.6996492983824	76.778697786126
EHI_004370A	356.031284222138	202.468933017171	222.175118755158	269.251323743127
EHI_004380A	473.359775613524	386.231497222972	447.051454759619	453.309845833155
EHI_004400A	136.208938281954	134.245705587472	157.34590477189	238.750197225351
EHI_004430A	60.6871507196826	0	53.349040673731	64.1575419856669
EHI_004440A	0	179.36106566195	126.957210717233	102.021009387044
EHI_004470A	13.4860334932628	14.3048702675175	12.1554776218628	5.25881491685794
EHI_004490A	385.700557907316	282.796281442461	275.524159428889	562.6931961038
EHI_004510A	6.7430167466314	8.80299708770307	8.1036517479085	2.10352596674318
EHI_004530A	148.346368425891	174.959567118098	73.6081700435022	66.2610679524101
EHI_004550A	3188.09831780732	2403.21820494294	1727.42843092916	3723.24096113542
EHI_004560A	12.1374301439365	3.30112390788865	11.480173309537	13.6729187838307
EHI_004570A	87.6592177062081	106.7363396884	115.477037407696	91.5033795533282
EHI_004580A	21.5776535892205	18.706368811369	16.8826078081427	25.2423116009181
EHI_004590A	32.3664803838307	25.3086166271463	32.414606991634	32.6046524845192
EHI_004600A	392.443574653947	552.388067253367	611.150402654766	908.723217633053
EHI_004610A	53.9441339730512	79.2269737893276	93.1919951009478	110.435113254017
EHI_004640A	124.071508138018	150.751325126915	128.98312365421	96.7621944701862
EHI_004750A	280.509496659866	338.915387876568	319.41893973006	316.580657994848
EHI_004760A	586.642456956931	487.465963731557	497.699278184047	616.333108255751
EHI_004770A	325.013407187633	336.714638604642	280.926593927495	265.04427180964
EHI_004780A	173.96983206309	213.472679376799	204.61720663469	158.81621048911
EHI_004790A	3325.6558594386	4621.57347104411	4271.29977546011	5086.325787585
EHI_004800A	113.282681343407	127.643457771694	111.425211533742	66.2610679524101
EHI_004810A	639.237987580656	958.426307923672	730.003961624091	750.958770127314
EHI_004820A	218.473742590857	198.067434473319	179.630947078638	212.456122641061
EHI_004830A	164.529608617806	163.95582075847	143.16451421305	165.126788389339
EHI_004840A	691.833518204381	766.96112126613	987.970208932512	1571.33389715715
EHI_004850A	17.5318435412416	9.90337172366595	13.5060862465142	6.31057790022953
EHI_004860A	269.720669865256	205.770056925059	478.790757438927	453.309845833155
EHI_004870A	12.1374301439365	13.2044956315546	20.2591293697713	11.5693928170875
EHI_004880A	203.639105748268	192.565561293505	320.094244042386	521.674439752308
EHI_004900A	45.8525138770935	35.2119883508123	27.0121724930283	44.1740453016067
EHI_004930A	74.1731842129454	70.4239767016245	70.2316484818737	80.9857497196123
EHI_004940A	101.145251199471	103.435215780511	110.749907221416	122.004506071104
EHI_004960A	183.410055508374	177.160316390024	154.644687522587	141.988002755164
EHI_004970A	602.825697148847	407.138615306267	430.844151263802	258.733693909411
EHI_004980A	12.1374301439365	11.0037463596288	15.5319991834913	14.7246817672022
EHI_004990A	41.8067038291147	40.7138615306267	37.8170414902397	62.0540160189237
EHI_005000A	18.8804468905679	14.3048702675175	24.9862595560512	39.9669933681204
EHI_005010A	51.2469272743986	72.6247259735503	133.71025384049	199.834966840602
EHI_005020A	505.726255997355	520.477202810444	1060.22777035136	1692.28664024489
EHI_005030A	1.34860334932628	6.6022478157773	10.1295646848856	25.2423116009181
EHI_005040A	10.7888267946102	11.0037463596288	10.1295646848856	18.9317337006886
EHI_005060A	400.535194749905	353.220258144086	492.296843685442	842.462149680642
EHI_005070A	44.5039105277672	52.8179825262184	117.502950344673	161.971499439225
EHI_005080A	32.3664803838307	66.022478157773	56.0502579230338	61.0022530355521
EHI_005100A	41.8067038291147	35.2119883508123	72.9328657311765	90.4516165699566
EHI_005120A	14.8346368425891	13.2044956315546	9.45426037255992	9.4658668503443
EHI_005130A	95.7508378021658	111.137838232251	95.8932123502506	91.5033795533282
EHI_005140A	387.049161256642	461.056972468448	239.733030875627	428.067534232237
EHI_005150A	999.315081850773	1401.87728621671	1847.63259852314	1838.48169493354
EHI_005260A	14.8346368425891	14.3048702675175	4.72713018627996	7.36234088360112
EHI_005460A	3731.58546758581	3055.74036406893	2242.01031692135	2514.76529324147
EHI_005657A	12.1374301439365	19.8067434473319	8.1036517479085	14.7246817672022
EHI_005860A	28.3206703358519	23.1078673552206	27.0121724930283	28.3976005510329
EHI_005870A	285.903910057171	340.015762512531	255.940334371444	337.61591766228
EHI_005890A	18640.3954943878	20514.284338256	13097.5271375571	12940.891747404
EHI_005900A	32.3664803838307	20.9071180832948	33.7652156162854	35.759941434634
EHI_005910A	296.692736851781	454.454724652671	355.210068283323	273.458375676613
EHI_005940A	53.9441339730512	99.0337172366595	92.5166907886221	39.9669933681204
EHI_005950A	126.76871483667	161.755071486544	209.34433682097	271.35484970987
EHI_005960A	21.5776535892205	20.9071180832948	24.3109552437255	54.6916751353226
EHI_005970A	15705.8346062538	12751.1412815379	8570.28702772557	8175.35366974736
EHI_006010A	141.603351679259	137.54682949536	137.762079714445	130.418609938077
EHI_006020A	10.7888267946102	11.0037463596288	11.480173309537	3.15528895011477
EHI_006030A	47.2011172264198	70.4239767016245	81.036517479085	64.1575419856669
EHI_006040A	44.5039105277672	13.2044956315546	22.2850423067484	12.6211558004591
EHI_006050A	256.234636371993	193.665935929467	178.280338453987	165.126788389339
EHI_006060A	20.2290502398942	17.6059941754061	22.2850423067484	30.5011265177761
EHI_006070A	1763.97318091877	1909.1499933956	1760.51834223312	1990.98732752242
EHI_006130A	22.9262569385467	34.1116137148494	34.4405199286111	34.7081784512624
EHI_006150A	66.0815641169877	60.5206049779586	35.1158242409368	27.3458375676613
EHI_006160A	80.9162009595767	39.6134868946638	110.749907221416	86.2445646364703
EHI_006170A	80.9162009595767	90.2307201489565	168.826078081427	352.340599429482
EHI_006190A	102.493854548797	135.346080223435	95.8932123502506	96.7621944701862
EHI_006200A	79.5675976102505	72.6247259735503	40.5182587395425	0
EHI_006550A	70.1273741649665	82.5280976972163	70.2316484818737	62.0540160189237
EHI_006670A	2432.88044218461	1939.96048320256	1811.16616565755	1519.79751097195
EHI_006680A	29.6692736851781	46.2157347104411	54.0243449860567	63.1057790022953
EHI_006690A	2.69720669865256	6.6022478157773	8.1036517479085	8.41410386697271
EHI_006700A	14.8346368425891	18.706368811369	27.6874768053541	26.2940745842897
EHI_006710A	14.8346368425891	12.1041209955917	18.9085207451198	18.9317337006886
EHI_006720A	33.715083733157	35.2119883508123	31.0639983669826	35.759941434634
EHI_006730A	80.9162009595767	89.1303455129936	54.6996492983824	41.018756351492
EHI_006740A	18.8804468905679	13.2044956315546	12.1554776218628	6.31057790022953
EHI_006760A	10.7888267946102	17.6059941754061	10.1295646848856	5.25881491685794
EHI_006810A	264.326256467951	254.186540907426	472.03771431567	630.006027039582
EHI_006830A	163.18100526848	148.550575854989	131.684340903513	83.0892756863555
EHI_006840A	248.143016276035	183.762564205802	351.833546721694	622.643686155981
EHI_006850A	29.6692736851781	34.1116137148494	41.1935630518682	110.435113254017
EHI_006860A	8055.20780552587	15846.4951325015	12740.2911563368	14827.7545395727
EHI_006880A	48.5497205757461	53.9183571621813	71.5822571065251	67.3128309357817
EHI_006885A	128.117318185997	114.43896214014	70.9069527941994	4.20705193348635
EHI_006900A	160.483798569827	161.755071486544	239.057726563301	322.891235895078
EHI_006920A	28.3206703358519	38.5131122587009	31.7393026793083	25.2423116009181
EHI_006930A	144.300558377912	129.84420704362	118.853558969325	102.021009387044
EHI_006940A	70.1273741649665	74.8254752454761	137.762079714445	195.627914907115
EHI_006960A	4.04581004797884	4.40149854385153	16.8826078081427	23.138785634175
EHI_006970A	4.04581004797884	2.20074927192577	10.1295646848856	13.6729187838307
EHI_006980A	2753.84803932426	4891.16525685502	4867.59348324371	6882.73696318368
EHI_007000A	103.842457898123	216.773803284688	176.929729829336	159.867973472481
EHI_007020A	24.274860287873	25.3086166271463	21.6097379944227	16.8282077339454
EHI_007030A	47.2011172264198	79.2269737893276	94.5426037255992	87.2963276198419
EHI_007140A	18.8804468905679	26.4089912631092	30.3886940546569	43.1222823182351
EHI_007150A	148.346368425891	195.866685201393	151.943470273284	156.712684522367
EHI_007260A	2.69720669865256	4.40149854385153	12.1554776218628	26.2940745842897
EHI_007270A	16.1832401919153	11.0037463596288	19.5838250574455	12.6211558004591
EHI_007310A	51.2469272743986	55.0187317981442	45.2453889258225	55.7434381186942
EHI_007320A	16.1832401919153	25.3086166271463	25.6615638683769	57.8469640854374
EHI_007330A	1064.04804261843	1605.44659386985	1473.5140094947	1860.56871758434
EHI_007340A	9.44022344528395	2.20074927192577	10.8048689972113	15.7764447505738
EHI_007350A	6837.41898108424	7106.2193990483	4978.34339046512	5231.46907929028
EHI_007360A	218.473742590857	213.472679376799	187.059294514221	150.402106622137
EHI_007460A	60.6871507196826	80.3273484252905	120.204167593976	98.8657204369293
EHI_007480A	182.061452159048	210.171555468911	162.748339270496	186.162048056771
EHI_007490A	16.1832401919153	22.0074927192577	18.2332164327941	29.4493635344045
EHI_007500A	152.39217847387	146.349826583064	133.71025384049	106.22806132053
EHI_007510A	55636.6311764556	50159.4774057321	25130.7746788889	16428.5378002642
EHI_007620A	13788.1206435119	11726.6924954564	5989.27394601671	3947.26647659357
EHI_007630A	138.906144980607	176.059941754061	126.957210717233	50.4846232018363
EHI_007640A	28.3206703358519	49.5168586183298	10.1295646848856	36.8117044180056
EHI_007770A	635.192177532677	901.206826853602	696.914050320131	474.345105500586
EHI_007920A	62.0357540690088	51.7176078902555	56.0502579230338	47.3293342517215
EHI_007930A	64.7329607676614	64.9221035218101	135.736166777467	195.627914907115
EHI_007940A	187.455865556353	273.993284354758	596.969012095926	666.817731457587
EHI_007950A	12.1374301439365	9.90337172366595	8.77895606023421	6.31057790022953
EHI_007970A	31.0178770345044	27.5093658990721	29.0380854300055	35.759941434634
EHI_007980A	22.9262569385467	17.6059941754061	8.77895606023421	33.6564154678908
EHI_007990A	80.9162009595767	66.022478157773	62.1279967339652	56.7952011020658
EHI_008000A	12.1374301439365	12.1041209955917	10.8048689972113	7.36234088360112
EHI_008010A	18289.758623563	16412.0876953864	12680.1890725398	11326.4355679286
EHI_008020A	16.1832401919153	22.0074927192577	6.07773881093138	14.7246817672022
EHI_008030A	102.493854548797	91.3310947849193	94.5426037255992	103.072772370416
EHI_008040A	21.5776535892205	29.7101151709979	35.7911285532626	53.639912151951
EHI_008080A	25.6234636371993	11.0037463596288	12.8307819341885	16.8282077339454
EHI_008090A	240.051396180078	271.792535082832	355.885372595648	362.858229263198
EHI_008100A	16.1832401919153	15.4052449034804	16.8826078081427	13.6729187838307
EHI_008110A	6.7430167466314	8.80299708770307	11.480173309537	16.8282077339454
EHI_008120A	84.9620110075556	67.1228527937359	87.1142562900164	70.4681198858964
EHI_008130A	114.631284692734	62.7213542498844	43.2194759888454	8.41410386697271
EHI_008150A	29.6692736851781	29.7101151709979	28.3627811176798	25.2423116009181
EHI_008200A	198.244692350963	214.573054012762	308.614070732849	375.479385063657
EHI_008210A	1772.06480101473	1856.33201086938	2044.82145772225	1976.26264575522
EHI_008220A	17.5318435412416	31.9108644429236	35.1158242409368	22.0870226508034
EHI_008230A	126.76871483667	114.43896214014	195.16294626213	184.058522090028
EHI_008240A	24.274860287873	24.2082419911834	23.6356509313998	24.1905486175465
EHI_008370A	24.274860287873	26.4089912631092	29.0380854300055	19.9834966840602
EHI_008380A	146.997765076564	141.948328039212	150.592861648633	236.646671258607
EHI_008390A	76.8703909115979	158.453947578655	104.672168410485	102.021009387044
EHI_008420A	292.646926803803	209.071180832948	158.021209084216	61.0022530355521
EHI_008450A	126.76871483667	220.074927192577	162.07303495817	192.472625957001
EHI_008470A	87.6592177062081	169.457693938284	234.330596377021	356.547651362969
EHI_008600A	18.8804468905679	34.1116137148494	22.2850423067484	29.4493635344045
EHI_008610A	49.8983239250723	28.609740535035	20.934433682097	12.6211558004591
EHI_008620A	17113.7765029505	17464.0458473669	13392.6351220435	16918.6593505154
EHI_008630A	246.794412926709	343.31688642042	117.502950344673	259.785456892782
EHI_008650A	39145.9094208939	32757.0525379791	25953.2953313016	38678.5837134902
EHI_008660A	82.264804308903	68.2232274296988	70.9069527941994	85.1928016530987
EHI_008680A	8.09162009595767	8.80299708770307	8.1036517479085	4.20705193348635
EHI_008690A	9.44022344528395	9.90337172366595	7.42834743558279	5.25881491685794
EHI_008710A	43.1553071784409	92.4314694208822	86.4389519776907	68.3645939191533
EHI_008720A	12.1374301439365	13.2044956315546	12.8307819341885	11.5693928170875
EHI_008730A	210.3821224949	403.837491398378	391.676501148911	340.771206612395
EHI_008740A	14.8346368425891	15.4052449034804	13.5060862465142	15.7764447505738
EHI_008750A	5.39441339730512	15.4052449034804	10.1295646848856	7.36234088360112
EHI_008760A	9.44022344528395	9.90337172366595	13.5060862465142	5.25881491685794
EHI_008770A	469.313965565545	496.26896081926	478.790757438927	363.90999224657
EHI_008780A	14.8346368425891	16.5056195394433	10.1295646848856	6.31057790022953
EHI_008790A	79.5675976102505	78.1265991533647	83.7377347283879	61.0022530355521
EHI_009020A	17.5318435412416	14.3048702675175	11.480173309537	8.41410386697271
EHI_009030A	86.3106143568819	74.8254752454761	83.0624304160622	65.2093049690385
EHI_009240A	103.842457898123	93.5318440568451	149.917557336307	217.714937557919
EHI_009260A	461.222345469587	645.919911310213	725.952135750137	693.111806041877
EHI_009370A	26.9720669865256	28.609740535035	25.6615638683769	8.41410386697271
EHI_009380A	249.491619625362	251.9857916355	284.303115489123	367.065281196684
EHI_009390A	17.5318435412416	17.6059941754061	14.1813905588399	10.5176298337159
EHI_009405A	447.736311976325	358.7221313239	322.795461291689	561.641433120428
EHI_009410A	78.2189942609242	68.2232274296988	71.5822571065251	75.7269348027544
EHI_009440A	16.1832401919153	9.90337172366595	10.8048689972113	5.25881491685794
EHI_009450A	44.5039105277672	30.8104898069607	38.4923458025654	33.6564154678908
EHI_009460A	13.4860334932628	15.4052449034804	8.1036517479085	12.6211558004591
EHI_009470A	1192.16536080443	841.786596511606	618.578750090349	769.890503828003
EHI_009490A	0	34.1116137148494	117.502950344673	130.418609938077
EHI_009500A	1990.53854360559	2130.32529522414	1417.46375157166	478.552157434073
EHI_009510A	41.8067038291147	39.6134868946638	43.8947803011711	37.8634674013772
EHI_009520A	18.8804468905679	16.5056195394433	15.5319991834913	8.41410386697271
EHI_009530A	8126.68378304016	13890.0290297595	11147.2482835605	14208.2661423668
EHI_009540A	101.145251199471	134.245705587472	81.7118217914107	75.7269348027544
EHI_009560A	29.6692736851781	27.5093658990721	43.8947803011711	35.759941434634
EHI_009570A	90.3564244048607	149.650950490952	65.5045182955937	122.004506071104
EHI_009590A	20.2290502398942	71.5243513375874	30.3886940546569	46.2775712683499
EHI_009610A	159.135195220501	169.457693938284	175.579121204684	90.4516165699566
EHI_009620A	257.583239721319	135.346080223435	267.420507680981	268.199560759755
EHI_009630A	16.1832401919153	22.0074927192577	16.207303495817	10.5176298337159
EHI_009640A	41.8067038291147	45.1153600744782	51.3231277367539	79.9339867362407
EHI_009680A	28411.0267602567	25425.2563385584	19263.7308134032	22193.2507121239
EHI_009690A	35.0636870824833	27.5093658990721	20.934433682097	18.9317337006886
EHI_009700A	75.5217875622716	90.2307201489565	67.5304312325709	45.2258082849783
EHI_009800A	21.5776535892205	35.2119883508123	51.9984320490796	35.759941434634
EHI_009810A	562.367596669058	312.506396613459	889.375779332958	1007.58893806998
EHI_009840A	52.5955306237249	35.2119883508123	20.934433682097	45.2258082849783
EHI_009850A	8.09162009595767	3.30112390788865	7.42834743558279	4.20705193348635
EHI_009860A	93.0536311035133	125.442708499769	91.8413864762964	99.9174834203009
EHI_009870A	10461.1161807239	8927.33942156687	7032.61910855993	7454.89602613782
EHI_009880A	14.8346368425891	15.4052449034804	10.8048689972113	7.36234088360112
EHI_009900A	40.4581004797884	46.2157347104411	38.4923458025654	10.5176298337159
EHI_009940A	26.9720669865256	31.9108644429236	48.621910487451	153.557395572252
EHI_009950A	8.09162009595767	7.70262245174018	16.8826078081427	18.9317337006886
EHI_009990A	25.6234636371993	47.316109346404	43.8947803011711	37.8634674013772
EHI_010010A	78.2189942609242	117.740086048029	103.321559785833	97.8139574535577
EHI_010020A	129.465921535323	140.847953403249	411.935630518682	1329.42841098169
EHI_010030A	196.896089001637	69.3236020656617	475.414235877299	809.857497196123
EHI_010040A	6.7430167466314	12.1041209955917	7.42834743558279	5.25881491685794
EHI_010050A	16.1832401919153	12.1041209955917	8.77895606023421	9.4658668503443
EHI_010060A	722.851395238886	604.105675143623	452.453889258225	480.655683400816
EHI_010070A	505.726255997355	464.358096376337	471.362410003345	462.775712683499
EHI_010100A	33.715083733157	24.2082419911834	16.207303495817	26.2940745842897
EHI_010255A	18.8804468905679	28.609740535035	32.414606991634	15.7764447505738
EHI_010260A	24.274860287873	4.40149854385153	16.8826078081427	14.7246817672022
EHI_010290A	200.941899049616	148.550575854989	128.307819341885	119.900980104361
EHI_010300A	29.6692736851781	66.022478157773	53.349040673731	62.0540160189237
EHI_010320A	13.4860334932628	8.80299708770307	16.8826078081427	8.41410386697271
EHI_010340A	160.483798569827	160.654696850581	162.748339270496	169.333840322826
EHI_010350A	63.3843574183351	44.0149854385153	80.3612131667593	45.2258082849783
EHI_010360A	13.4860334932628	16.5056195394433	13.5060862465142	9.4658668503443
EHI_010510A	393.792178003273	609.607548323437	469.336497066367	465.931001633614
EHI_010520A	9.44022344528395	15.4052449034804	17.5579121204684	13.6729187838307
EHI_010530A	405.92960814721	463.257721740374	528.087972238704	534.295595552767
EHI_010540A	5.39441339730512	9.90337172366595	16.8826078081427	25.2423116009181
EHI_010560A	36.4122904318095	34.1116137148494	55.3749536107081	76.778697786126
EHI_010570A	1233.97206463355	1100.37463596288	1135.18654901952	1355.72248556598
EHI_010590A	6.7430167466314	11.0037463596288	8.1036517479085	3.15528895011477
EHI_010600A	21.5776535892205	23.1078673552206	25.6615638683769	10.5176298337159
EHI_010620A	68.7787708156402	81.4277230612534	99.9450382242049	98.8657204369293
EHI_010650A	4636.49831498375	5274.0956301701	5384.20128217287	6776.50890186315
EHI_010660A	14.8346368425891	15.4052449034804	18.2332164327941	9.4658668503443
EHI_010670A	10.7888267946102	14.3048702675175	13.5060862465142	8.41410386697271
EHI_010690A	13.4860334932628	8.80299708770307	7.42834743558279	3.15528895011477
EHI_010700A	43.1553071784409	33.0112390788865	36.4664328655883	37.8634674013772
EHI_010710A	490.891619154766	409.339364578193	491.621539373116	556.38261820357
EHI_010720A	52.5955306237249	63.8217288858472	76.3093872928051	56.7952011020658
EHI_010730A	140.254748329933	124.342333863806	105.347472722811	97.8139574535577
EHI_010750A	8.09162009595767	8.80299708770307	11.480173309537	6.31057790022953
EHI_010850A	1006.0580985974	667.92740402947	565.905013728944	850.876253547615
EHI_010950A	9.44022344528395	5.50187317981442	11.480173309537	14.7246817672022
EHI_011190A	9.44022344528395	4.40149854385153	7.42834743558279	6.31057790022953
EHI_011210A	69434.1920434128	253955.462233874	194389.047520205	157279.584770404
EHI_011220A	20.2290502398942	34.1116137148494	33.0899113039597	12.6211558004591
EHI_011370A	63.3843574183351	48.4164839823669	62.1279967339652	85.1928016530987
EHI_011390A	67.430167466314	125.442708499769	135.060862465142	156.712684522367
EHI_011400A	51.2469272743986	15.4052449034804	8.1036517479085	3.15528895011477
EHI_011410A	457.176535421609	691.035271384691	685.433877010594	774.097555761489
EHI_011510A	26.9720669865256	30.8104898069607	50.6478234244281	41.018756351492
EHI_011530A	32.3664803838307	30.8104898069607	20.2591293697713	17.879970717317
EHI_011550A	45.8525138770935	63.8217288858472	61.4526924216395	59.9504900521806
EHI_011660A	20.2290502398942	25.3086166271463	7.42834743558279	24.1905486175465
EHI_011790A	4.04581004797884	5.50187317981442	8.77895606023421	8.41410386697271
EHI_011800A	31.0178770345044	15.4052449034804	11.480173309537	7.36234088360112
EHI_011810A	17.5318435412416	18.706368811369	18.2332164327941	13.6729187838307
EHI_011830A	71.4759775142928	61.6209796139215	72.2575614188508	129.366846954705
EHI_011840A	13.4860334932628	11.0037463596288	7.42834743558279	1.05176298337159
EHI_011850A	90.3564244048607	155.152823670767	124.931297780256	145.143291705279
EHI_011870A	496.286032552071	403.837491398378	489.595626436139	675.23183532456
EHI_011880A	16.1832401919153	4.40149854385153	27.6874768053541	34.7081784512624
EHI_011890A	28.3206703358519	28.609740535035	29.7133897423312	14.7246817672022
EHI_011900A	22.9262569385467	18.706368811369	14.8566948711656	9.4658668503443
EHI_011910A	45.8525138770935	24.2082419911834	47.9466061751253	35.759941434634
EHI_011920A	51.2469272743986	161.755071486544	170.851991018404	151.453869605509
EHI_011940A	40.4581004797884	44.0149854385153	57.4008665476852	53.639912151951
EHI_011950A	531.349719634554	345.517635692345	286.3290284261	238.750197225351
