UmasM_1	UmasM_2	pEhEx_1	pEhEx_2
EHI_006830A	168.087123213381	140.26100525859	158.255619953144	100.929273135592
EHI_006840A	176.867793829006	557.909696894505	422.826553823529	756.330755648989
EHI_006850A	8.7806706156244	21.9402689789974	49.5056041904707	134.146502268824
EHI_006860A	21061.0656623334	10434.9486426182	15311.0283386462	18011.4037046275
EHI_006880A	43.903353078122	79.1416845313834	86.0261318719655	81.7654870971881
EHI_006885A	190.665990510701	125.372965594271	85.2145645901546	5.11034294357425
EHI_006900A	158.052071081239	304.029441566107	287.294817761092	392.218820919324
EHI_006920A	45.1577345946398	32.1268224335319	38.1436622451168	30.6620576614455
EHI_006930A	191.920372027219	85.410332811097	142.835841598735	123.925816381676
EHI_006940A	62.7190758258886	205.298231160618	165.559725489443	237.630946876203
EHI_006960A	5.01752606607108	20.373106909069	20.2891820452749	28.1068861896584
EHI_006970A	3.76314454955331	10.9701344894987	12.1735092271649	16.6086145666163
EHI_006980A	4638.70284808272	5459.20907059553	5849.77696729366	8360.52105568748
EHI_007000A	316.104142162478	162.201274237588	212.630627834481	194.193031855822
EHI_007020A	20.0701042642843	19.5895258741048	25.9701530179519	20.441371774297
EHI_007030A	84.0435616066907	75.2237793565625	113.619419453539	106.039616079166
EHI_007140A	11.2894336486599	38.3954707132454	36.5205276814948	52.3810151716361
EHI_007150A	260.911355435696	144.962491468376	182.602638407474	190.360274648141
EHI_007260A	7.52628909910663	88.5446569509538	14.6082110725979	31.9396433973391
EHI_007270A	15.0525781982133	22.7238500139616	23.5354511725189	15.3310288307228
EHI_007310A	61.4646943093708	43.0969569230306	54.3750078813367	67.7120440023589
EHI_007320A	26.3420118468732	60.3357396922428	30.8395567088178	70.267215474146
EHI_007330A	1879.06351174362	1485.66964229211	1770.83980891159	2260.04916679571
EHI_007340A	13.7981966816955	10.9701344894987	12.9850765089759	19.1637860384035
EHI_007350A	11529.0205183148	3816.03964027562	5982.87400151066	6354.71145033458
EHI_007360A	323.630431261585	200.596744950833	224.804137061646	182.69476023278
EHI_007460A	76.517272507584	158.283369062767	144.458976162357	120.093059173995
EHI_007480A	206.972950225432	173.171408727087	195.58771491645	226.132675253161
EHI_007490A	17.5613412312488	42.3133758880664	21.9123166088969	35.7724006050198
EHI_007500A	178.122175345523	146.529653538304	160.690321798577	129.03615932525
EHI_007510A	54806.4372196945	21664.44845469	30201.6648253144	19955.8891946575
EHI_007620A	14039.0379328669	5128.53787384064	7197.79022238172	4794.77926680854
EHI_007630A	262.165736952214	116.753574209665	152.574648980467	61.324115322891
EHI_007640A	50.1752606607108	19.5895258741048	12.1735092271649	44.7155007562747
EHI_007760A	10.0350521321422	6.26864827971354	5.68097097267697	8.94310015125494
EHI_007770A	1077.51372268877	514.812739971475	837.537434828948	576.191166887997
EHI_007920A	37.6314454955331	62.6864827971354	67.3600843903127	57.4913581152104
EHI_007930A	61.4646943093708	228.805662209544	163.12502364401	237.630946876203
EHI_007940A	217.008002357574	637.051381425889	717.42547712092	809.989356556519
EHI_007950A	11.2894336486599	9.40297241957031	10.5503746635429	7.66551441536138
EHI_007970A	25.0876303303554	38.3954707132454	34.8973931178728	43.4379150203812
EHI_007980A	21.3244857808021	27.4253362237467	10.5503746635429	40.882743548594
EHI_007990A	85.2979431232084	54.0670914125293	74.6641899266116	68.9896297382524
EHI_008000A	13.7981966816955	11.7537155244629	12.9850765089759	8.94310015125494
EHI_008010A	23271.2858944377	9505.62153515062	15238.7988505651	13758.3207898378
EHI_008020A	18.8157227477666	12.5372965594271	7.30410553629896	17.8862003025099
EHI_008030A	80.2804170571373	94.0297241957031	113.619419453539	125.203402117569
EHI_008040A	25.0876303303554	156.716206992839	43.0130659359828	65.1568725305717
EHI_008070A	6.27190758258886	14.8880396643197	8.11567281810996	3.83275720768069
EHI_008080A	15.0525781982133	15.6716206992839	15.4197783544089	20.441371774297
EHI_008090A	353.735587658011	437.238217510019	427.695957514395	440.767078883279
EHI_008100A	22.5788672973199	22.7238500139616	20.2891820452749	16.6086145666163
EHI_008110A	7.52628909910663	14.8880396643197	13.7966437907869	20.441371774297
EHI_008120A	52.6840236937464	152.014720783053	104.692179353618	85.5982443048687
EHI_008130A	114.148718003117	61.119320727207	51.9403060359037	10.2206858871485
EHI_008150A	28.8507748799087	32.9104034684961	34.0858258360618	30.6620576614455
EHI_008200A	247.113158754001	438.805379579948	370.886247787625	456.098107714002
EHI_008210A	1723.52020369542	2460.44444978756	2457.4257293237	2400.58359774401
EHI_008220A	42.6489715616042	59.5521586572786	42.2014986541718	26.8293004537648
EHI_008230A	142.999492883026	243.693701873864	234.542944443378	223.577503781374
EHI_008240A	26.3420118468732	26.6417551887825	28.4048548633849	29.384471925552
EHI_008370A	22.5788672973199	29.7760793286393	34.8973931178728	24.2741289819777
EHI_008380A	120.420625585706	205.298231160618	180.979503843852	287.456790576052
EHI_008390A	122.929388618742	100.298372475417	125.792928680704	123.925816381676
EHI_008420A	344.954917042387	184.141543216585	189.906743943773	74.0999726818267
EHI_008450A	323.630431261585	133.208775943913	194.776147634639	233.798189668522
EHI_008470A	116.657481036153	292.275726041644	281.613846788416	433.101564467918
EHI_008600A	42.6489715616042	36.0447276083529	26.7817202997629	35.7724006050198
EHI_008610A	47.6664976276753	43.0969569230306	25.1585857361409	15.3310288307228
EHI_008620A	23059.2954181462	10685.6945738067	16095.0023328757	20551.2441475839
EHI_008630A	402.656466802205	216.268365650117	141.212707035113	315.56367676571
EHI_008640A	6.27190758258886	31.3432413985677	11.3619419453539	8.94310015125494
EHI_008650A	36932.7549908327	21488.926302858	31190.1537745602	46983.2154374858
EHI_008660A	86.5523246397262	87.7610759159896	85.2145645901546	103.484444607379
EHI_008690A	7.52628909910663	11.7537155244629	8.92724009992095	6.38792867946782
EHI_008710A	104.113665870975	90.1118190208822	103.880612071807	83.0430728330816
EHI_008720A	12.5438151651777	13.3208775943913	15.4197783544089	14.0534430948292
EHI_008730A	423.980952583007	454.477000279232	470.709023450378	413.937778429515
EHI_008740A	25.0876303303554	28.2089172587109	16.2313456362199	19.1637860384035
EHI_008750A	12.5438151651777	13.3208775943913	12.1735092271649	8.94310015125494
EHI_008760A	16.306959714731	17.2387827692122	16.2313456362199	6.38792867946782
EHI_008770A	760.155199009769	431.75315026527	575.401202803996	442.044664619173
EHI_008780A	13.7981966816955	18.8059448391406	12.1735092271649	7.66551441536138
EHI_008790A	68.9909834084774	84.6267517761328	100.634342944563	74.0999726818267
EHI_009020A	27.596393363391	18.0223638041764	13.7966437907869	10.2206858871485
EHI_009030A	99.0961398049039	74.4401983215983	99.8227756627525	79.2103156254009
EHI_009240A	77.7716540241018	311.865251915749	180.167936562041	264.460247329968
EHI_009260A	720.014990481201	798.469074628512	872.43482794682	841.928999953858
EHI_009370A	26.3420118468732	47.7984431328157	30.8395567088178	10.2206858871485
EHI_009380A	265.928881501767	257.798160503219	341.669825642429	445.877421826854
EHI_009390A	16.306959714731	14.1044586293555	17.0429129180309	12.7758573589356
EHI_009405A	378.823217988367	284.439915692002	387.929160705656	682.230782967163
EHI_009410A	62.7190758258886	86.9774948810254	86.0261318719655	91.9861729843366
EHI_009440A	5.01752606607108	55.6342534824577	12.9850765089759	6.38792867946782
EHI_009450A	45.1577345946398	58.7685776223144	46.2593350632268	40.882743548594
EHI_009460A	16.306959714731	16.455201734248	9.73880738173195	15.3310288307228
EHI_009470A	1216.75007102224	592.38726243293	743.395630138872	935.192758674088
EHI_009480A	11.2894336486599	7.83581034964193	0	5.11034294357425
EHI_009490A	72.7541279580307	176.305732866943	141.212707035113	158.420631250802
EHI_009500A	2373.28982925162	1451.19207675368	1703.47972452128	581.301509831571
EHI_009510A	48.9208791441931	59.5521586572786	52.7518733177147	45.9930864921683
EHI_009520A	25.0876303303554	20.373106909069	18.6660474816529	10.2206858871485
EHI_009530A	13691.5742527915	9470.36038857723	13396.5411208541	17258.9057061861
EHI_009540A	151.78016349865	76.0073603915267	98.1996410991305	91.9861729843366
EHI_009560A	21.3244857808021	50.9327672726725	52.7518733177147	43.4379150203812
EHI_009570A	142.999492883026	74.4401983215983	78.7220263356666	148.199945363653
EHI_009590A	72.7541279580307	44.664118992959	36.5205276814948	56.2137723793168
EHI_009610A	163.06959714731	124.589384559307	211.007493270859	109.872373286846
EHI_009620A	250.876303303554	855.670490180898	321.380643597154	325.784362652859
EHI_009630A	21.3244857808021	22.7238500139616	19.4776147634639	12.7758573589356
EHI_009640A	53.9384052102642	65.037225902028	61.6791134176357	97.0965159279108
EHI_009680A	36409.6778984448	15601.0984061371	23150.7682809405	26958.3366130901
EHI_009690A	30.1051563964265	25.0745931188542	25.1585857361409	22.9965432460841
EHI_009700A	107.876810420528	50.9327672726725	81.1567281810996	54.9361866434232
EHI_009800A	30.1051563964265	60.3357396922428	62.4906806994467	43.4379150203812
EHI_009810A	466.629924144611	1242.75952145321	1068.83411014508	1223.92713498603
EHI_009820A	8.7806706156244	16.455201734248	9.73880738173195	0
EHI_009840A	56.4471682432997	121.45506041945	25.1585857361409	54.9361866434232
EHI_009850A	3.76314454955331	7.83581034964193	8.92724009992095	5.11034294357425
EHI_009860A	139.236348333473	109.701344894987	110.373150326295	121.370644909889
EHI_009870A	12132.3780277599	6514.6927246923	8451.66167277971	9055.52769601358
EHI_009880A	15.0525781982133	12.5372965594271	12.9850765089759	8.94310015125494
EHI_009900A	55.1927867267819	58.7685776223144	46.2593350632268	12.7758573589356
EHI_009940A	35.1226824624976	126.156546629235	58.4328442903917	186.52751744046
EHI_009950A	6.27190758258886	33.6939845034603	20.2891820452749	22.9965432460841
EHI_009990A	67.7366018919596	41.5297948531022	52.7518733177147	45.9930864921683
EHI_010010A	107.876810420528	108.917763860023	124.169794117082	118.815473438101
EHI_010020A	144.253874399544	1048.43142478209	495.056041904707	1614.86837016946
EHI_010030A	119.166244069188	824.327248782331	571.343366394941	983.741016638044
EHI_010050A	12.5438151651777	11.7537155244629	10.5503746635429	11.4982716230421
EHI_010060A	622.173232192814	351.827884698922	543.750078813367	583.856681303358
EHI_010070A	516.805184805322	590.820100363001	566.473962704075	562.137723793168
EHI_010100A	31.3595379129443	13.3208775943913	19.4776147634639	31.9396433973391
EHI_010255A	48.9208791441931	77.5745224614551	38.9552295269278	19.1637860384035
EHI_010260A	26.3420118468732	127.723708699163	20.2891820452749	17.8862003025099
EHI_010290A	211.990476291503	119.887898349521	154.197783544089	145.644773891866
EHI_010300A	79.0260355406196	71.3058741817415	64.1138152630687	75.3775584177202
EHI_010320A	7.52628909910663	20.373106909069	20.2891820452749	10.2206858871485
EHI_010340A	155.543308048204	173.954989762051	195.58771491645	205.691303478864
EHI_010350A	62.7190758258886	37.6118896782812	96.5765065355085	54.9361866434232
EHI_010360A	11.2894336486599	21.1566879440332	16.2313456362199	11.4982716230421
EHI_010510A	801.549789054856	322.051805370283	564.039260858642	565.970481000849
EHI_010520A	18.8157227477666	8.61939138460612	21.1007493270859	16.6086145666163
EHI_010530A	476.664976276753	677.014014209062	634.645614376199	649.01355383393
EHI_010540A	8.7806706156244	36.8283086433171	20.2891820452749	30.6620576614455
EHI_010550A	7.52628909910663	10.9701344894987	13.7966437907869	5.11034294357425
EHI_010560A	32.6139194294621	101.865534545345	66.5485171085017	93.2637587202301
EHI_010570A	1155.28537671287	1181.640200726	1364.24460072428	1646.8080135668
EHI_010580A	8.7806706156244	7.05222931467773	8.11567281810996	2.55517147178713
EHI_010590A	10.0350521321422	13.3208775943913	9.73880738173195	3.83275720768069
EHI_010600A	28.8507748799087	23.5074310489258	30.8395567088178	12.7758573589356
EHI_010620A	62.7190758258886	138.693843188662	120.111957708027	120.093059173995
EHI_010650A	7374.50893560798	7465.17652010386	6470.62593787907	8231.48489636223
EHI_010660A	21.3244857808021	35.2611465733887	21.9123166088969	11.4982716230421
EHI_010670A	11.2894336486599	20.373106909069	16.2313456362199	10.2206858871485
EHI_010690A	10.0350521321422	10.9701344894987	8.92724009992095	3.83275720768069
EHI_010700A	36.3770639790154	43.8805379579948	43.8246332177938	45.9930864921683
EHI_010710A	440.287912297738	539.887333090329	590.820981158405	675.842854287695
EHI_010720A	71.499746441513	73.6566172866341	91.7071028446425	68.9896297382524
EHI_010730A	146.762637432579	83.0595897062044	126.604495962515	118.815473438101
EHI_010750A	16.306959714731	14.1044586293555	13.7966437907869	7.66551441536138
EHI_010850A	528.094618453982	474.066526153336	680.093382157614	1033.56686033789
EHI_010950A	12.5438151651777	14.8880396643197	13.7966437907869	17.8862003025099
EHI_011210A	356476.411271603	168688.541626056	233612.888338422	191048.893359788
EHI_011220A	20.0701042642843	70.5222931467773	39.7667968087388	15.3310288307228
EHI_011260A	6.27190758258886	15.6716206992839	10.5503746635429	5.11034294357425
EHI_011370A	46.4121161111575	60.3357396922428	74.6641899266116	103.484444607379
EHI_011390A	121.675007102224	139.477424223626	162.313456362199	190.360274648141
EHI_011400A	37.6314454955331	9.40297241957031	9.73880738173195	3.83275720768069
EHI_011410A	935.768611322257	655.857326265029	823.740791038161	940.303101617663
EHI_011510A	48.9208791441931	105.783439720166	60.8675461358247	49.825843699849
EHI_011530A	45.1577345946398	19.5895258741048	24.3470184543299	21.7189575101906
