EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2
EHI_004980A	7.6117748770293	26.2547749890245	17.2642114206667	16.5741789025493
EHI_004990A	47.8454420841841	55.660122976732	42.0346017198842	69.848325375029
EHI_005000A	25.0101174530963	10.5019099956098	27.7728618506378	44.9870570212051
EHI_005010A	95.6908841683683	43.0578309820002	148.622341795305	224.935285106026
EHI_005020A	832.945650829206	516.693971784002	1178.47008393247	1904.84670387155
EHI_005030A	2.17479282200837	1.05019099956098	11.2592683178261	28.4128781186559
EHI_005040A	13.0487569320502	8.40152799648784	11.2592683178261	21.3096585889919
EHI_005060A	554.572169612134	491.489387794539	547.20044024635	948.27980721014
EHI_005070A	60.8941990162344	47.2585949802441	130.607512486783	182.315967928042
EHI_005080A	90.2539021133474	81.9148979657565	62.3012846919712	68.6644554534184
EHI_005100A	56.5446133722176	38.8570669837563	81.0667318883481	101.812813258517
EHI_005120A	10.8739641100419	17.8532469925367	10.508650429971	10.654829294496
EHI_005130A	98.9530734013809	120.771964949513	106.587740075421	102.996683180128
EHI_005140A	633.95210761544	281.451187882343	266.469350188552	481.835058095539
EHI_005150A	1322.27403578109	1099.54997654035	2053.69054117148	2069.40462297544
EHI_005460A	3338.30698178285	4026.4322923168	2492.05138767885	2830.63298257109
EHI_005657A	19.5731353980753	17.8532469925367	9.0074146542609	16.5741789025493
EHI_005860A	14.1361533430544	29.4053479877075	30.024715514203	31.9644878834879
EHI_005870A	344.704662288327	328.709782862587	284.484179497073	380.022244837022
EHI_005890A	19056.6221028483	18522.218659257	14558.2339349492	14566.3355154976
EHI_005900A	34.7966851521339	33.6061119859514	37.5308943927537	40.2515773347625
EHI_005910A	302.296202259163	415.875635826148	394.825009011769	307.806179618772
EHI_005940A	97.8656769903767	64.0616509732198	102.834650636145	44.9870570212051
EHI_005950A	278.373481217071	107.11948195522	232.691545235073	305.438439775551
EHI_005960A	15.2235497540586	16.8030559929757	27.0222439627827	61.5612359237544
EHI_005970A	13283.6345568271	16869.218025948	9526.09161476875	9202.22090067967
EHI_006000A	13.0487569320502	5.2509549978049	9.0074146542609	3.55160976483198
EHI_006010A	185.944786281716	158.578840933708	153.126049122435	146.799870279722
EHI_006020A	8.69917128803348	25.2045839894635	12.7605040935363	3.55160976483198
EHI_006030A	105.477451867406	47.2585949802441	90.074146542609	72.2160652182503
EHI_006040A	34.7966851521339	52.509549978049	24.7703902992175	14.2064390593279
EHI_006050A	210.954903734812	270.949277886733	198.16312239374	185.867577692874
EHI_006060A	17.398342576067	24.1543929899026	24.7703902992175	34.3322277267092
EHI_006070A	2593.44044024498	1866.18940621986	1956.86083363818	2241.06576160898
EHI_006130A	41.321063618159	30.4555389872684	38.2815122806088	39.0677074131518
EHI_006150A	46.75804567318	60.9110779745369	39.0321301684639	30.7806179618772
EHI_006160A	73.9429559482846	50.4091679789271	123.101333608232	97.0773335720742
EHI_006170A	200.08093962477	56.7103139762929	187.654471963769	396.596423739572
EHI_006190A	129.400172909498	174.331705927123	106.587740075421	108.916032788181
EHI_006200A	59.8068026052302	114.470818952147	45.0370732713045	0
EHI_006550A	75.0303523592888	77.7141339675126	78.0642603369278	69.848325375029
EHI_006670A	2191.10376817343	2497.35419695601	2013.15717522731	1710.69203672741
EHI_006680A	23.9227210420921	36.7566849846343	60.049431028406	71.0321952966397
EHI_006690A	4.34958564401674	7.35133699692686	9.0074146542609	9.47095937288529
EHI_006700A	31.5344959191214	26.2547749890245	30.7753334020581	29.5967480402665
EHI_006710A	10.8739641100419	14.7026739938537	21.0173008599421	21.3096585889919
EHI_006720A	44.5832528511716	37.8068759841953	34.5284228413334	40.2515773347625
EHI_006730A	91.3412985243516	97.6677629591712	60.8000489162611	46.1709269428158
EHI_006740A	7.6117748770293	18.9034379920976	13.5111219813913	7.10321952966397
EHI_006760A	10.8739641100419	9.45171899604882	11.2592683178261	5.91934960805331
EHI_006770A	42.4084600291632	14.7026739938537	0	0
EHI_006800A	2.17479282200837	8.40152799648784	7.50617887855075	5.91934960805331
EHI_006810A	403.424068482553	348.663411854246	524.681903610697	709.138083044786
EHI_006830A	122.875794443473	118.671582950391	146.37048813174	93.5257238072422
EHI_006840A	301.208805848159	97.6677629591712	391.071919572494	700.850993593512
EHI_006850A	107.652244689414	19.9536289916586	45.7876911591596	124.306341769119
EHI_006860A	21184.6568791835	17101.310236851	14161.1570722738	16690.1981548671
EHI_006880A	63.0689918382427	31.5057299868294	79.5654961126379	75.7676749830823
EHI_006885A	27.1849102751046	102.918717956976	78.8148782247829	4.73547968644265
EHI_006900A	201.168336035774	106.069290955659	265.718732300697	363.448065934473
EHI_006920A	38.0588743851465	36.7566849846343	35.2790407291885	28.4128781186559
EHI_006930A	125.050587265481	141.775784940732	132.108748262493	114.835382396234
EHI_006940A	141.361533430544	84.0152799648784	153.126049122435	220.199805419583
EHI_006960A	6.52437846602511	1.05019099956098	18.7654471963769	26.0451382754345
EHI_006970A	6.52437846602511	3.15057299868294	11.2592683178261	15.3903089809386
EHI_006980A	5969.80629641298	4190.26208824831	5410.45373565938	7747.24476702017
EHI_007000A	268.586913518034	275.150041884977	196.66188661803	179.948228084821
EHI_007020A	14.1361533430544	18.9034379920976	24.0197724113624	18.9419187457706
EHI_007030A	90.2539021133474	59.8608869749759	105.08650429971	98.2612034936849
EHI_007140A	18.4857389870711	17.8532469925367	33.7778049534784	48.5386667860371
EHI_007150A	192.469164747741	199.536289916586	168.889024767392	176.396618319989
EHI_007260A	10.8739641100419	17.8532469925367	13.5111219813913	29.5967480402665
EHI_007270A	19.5731353980753	15.7528649934147	21.7679187477972	14.2064390593279
EHI_007310A	55.4572169612134	53.55974097761	50.29139848629	62.7451058453651
EHI_007320A	27.1849102751046	19.9536289916586	28.5234797384928	65.1128456885864
EHI_007330A	1775.71833916983	1725.46381227869	1637.84823129977	2094.26589132926
EHI_007340A	10.8739641100419	8.40152799648784	12.0098862056812	17.7580488241599
EHI_007350A	6257.96634532909	8703.98300436141	5533.55506926761	5888.56899009143
EHI_007360A	178.333011404686	218.439727908684	207.921154935856	169.293398790325
EHI_007460A	142.448929841548	58.8106959754149	133.609984038203	111.283772631402
EHI_007480A	222.916264255858	210.038199912196	180.898910973073	209.544976125087
EHI_007490A	20.6605318090795	34.6563029855124	20.266682972087	33.1483578050985
EHI_007500A	164.196858061632	143.876166939854	148.622341795305	119.570862082677
EHI_007510A	38303.5385776224	67858.0914366327	27933.4940786388	18492.0481755585
EHI_007620A	9237.43251148055	16640.2763880437	6657.23004738666	4443.06381580481
EHI_007630A	116.351415977448	217.389536909123	141.116162916754	56.8257562373117
EHI_007640A	18.4857389870711	30.4555389872684	11.2592683178261	41.4354472563732
EHI_007770A	840.557425706235	480.987477798929	774.637660266437	533.925334646408
EHI_007920A	73.9429559482846	57.7605049758539	62.3012846919712	53.2741464724798
EHI_007930A	98.9530734013809	66.1620329723418	150.87419545887	220.199805419583
EHI_007940A	593.718440408285	90.3164259622443	663.546212863886	750.573530301159
EHI_007950A	10.8739641100419	10.5019099956098	9.75803254211597	7.10321952966397
EHI_007970A	33.7092887411297	26.2547749890245	32.2765691777682	40.2515773347625
EHI_007980A	21.7479282200837	11.5521009951708	9.75803254211597	37.8838374915412
EHI_007990A	92.4286949353558	65.1118419727808	69.0568456826669	63.9289757669757
EHI_008000A	9.78656769903767	13.6524829942927	12.0098862056812	8.28708945127463
EHI_008010A	17111.2699235619	19727.837926753	14094.3520802547	12749.0951858252
EHI_008020A	13.0487569320502	18.9034379920976	6.75556099069567	16.5741789025493
EHI_008030A	128.312776498494	89.2662349626833	105.08650429971	116.019252317845
EHI_008040A	9.78656769903767	18.9034379920976	39.782748056319	60.3773660021437
EHI_008080A	8.69917128803348	19.9536289916586	14.2617398692464	18.9419187457706
EHI_008090A	337.092887411297	326.609400863465	395.575626899624	408.435122955678
EHI_008100A	18.4857389870711	27.3049659885855	18.7654471963769	15.3903089809386
EHI_008110A	13.0487569320502	6.30114599736588	12.7605040935363	18.9419187457706
EHI_008120A	67.4185774822595	99.7681449582931	96.8297075333047	79.3192847479143
EHI_008130A	32.6218923301256	111.320245953464	48.0395448227248	9.47095937288529
EHI_008150A	26.0975138641004	28.3551569881465	31.5259512899131	28.4128781186559
EHI_008200A	242.489399653933	293.003288877514	343.032374749769	422.641562015006
EHI_008210A	2380.31074368816	1473.41797238406	2272.87096442517	2224.49158270643
EHI_008220A	23.9227210420921	30.4555389872684	39.0321301684639	24.8612683538239
EHI_008230A	194.643957569749	115.521009951708	216.928569590117	207.177236281866
EHI_008240A	35.8840815631381	13.6524829942927	26.2716260749276	27.2290081970452
EHI_008370A	27.1849102751046	22.0540109907806	32.2765691777682	22.4935285106026
EHI_008380A	180.507804226695	147.026739938537	167.387788991682	266.370732362399
EHI_008390A	188.119579103724	142.825975940293	116.345772617537	114.835382396234
EHI_008420A	119.61360521046	231.042019903416	175.644585758088	68.6644554534184
EHI_008450A	249.013778119958	249.945457895513	180.148293085218	216.648195654751
EHI_008470A	306.64578790318	63.0114599736588	260.464407085711	401.331903426014
EHI_008600A	29.359703097113	30.4555389872684	24.7703902992175	33.1483578050985
EHI_008610A	20.6605318090795	50.4091679789271	23.2691545235073	14.2064390593279
EHI_008620A	20696.4158906427	18794.2181281433	14886.2539519418	19043.7315590291
EHI_008630A	177.245614993682	263.597940889806	130.607512486783	292.415870637833
EHI_008650A	39165.8439315487	30147.8330243971	28847.7466660462	43536.8163672321
EHI_008660A	140.27413701954	87.1658529635614	78.8148782247829	95.8934636504636
EHI_008680A	4.34958564401674	9.45171899604882	9.0074146542609	4.73547968644265
EHI_008690A	3.26218923301256	10.5019099956098	8.25679676640582	5.91934960805331
EHI_008710A	103.302659045398	79.8145159666345	96.0790896454496	76.951544904693
EHI_008720A	13.0487569320502	6.30114599736588	14.2617398692464	13.0225691377173
EHI_008730A	448.007321333724	333.960737860392	435.358374955943	383.573854601854
EHI_008740A	13.0487569320502	12.6022919947318	15.0123577571015	17.7580488241599
EHI_008750A	13.0487569320502	10.5019099956098	11.2592683178261	8.28708945127463
EHI_008760A	10.8739641100419	13.6524829942927	15.0123577571015	5.91934960805331
EHI_008770A	370.802176152427	413.775253827026	532.188082489248	409.618992877289
EHI_008780A	13.0487569320502	17.8532469925367	11.2592683178261	7.10321952966397
EHI_008790A	63.0689918382427	64.0616509732198	93.0766180940293	68.6644554534184
EHI_009020A	14.1361533430544	24.1543929899026	12.7605040935363	9.47095937288529
EHI_009030A	109.827037511423	61.9612689740978	92.3260002061742	73.399935139861
EHI_009240A	144.623722663557	106.069290955659	166.637171103827	245.061073773407
EHI_009260A	600.24281887431	417.97601782527	806.914229444205	780.170278341426
EHI_009370A	20.6605318090795	32.5559209863904	28.5234797384928	9.47095937288529
EHI_009380A	291.422238149122	206.887626913513	316.010130786987	413.170602642121
EHI_009390A	17.398342576067	12.6022919947318	15.7629756449566	11.8386992161066
EHI_009405A	735.079973838829	363.366085848099	358.795350394726	632.186538140093
EHI_009410A	68.5059738932637	76.6639429679516	79.5654961126379	85.2386343559676
EHI_009440A	21.7479282200837	14.7026739938537	12.0098862056812	5.91934960805331
EHI_009450A	25.0101174530963	40.9574489828782	42.7852196077393	37.8838374915412
EHI_009460A	8.69917128803348	23.1042019903416	9.0074146542609	14.2064390593279
EHI_009470A	1099.35777152523	1063.84348255527	687.565985275249	866.592782619004
EHI_009490A	57.6320097832218	17.8532469925367	130.607512486783	146.799870279722
EHI_009500A	1088.48380741519	891.612158627272	1575.5469466078	538.660814332851
EHI_009510A	63.0689918382427	51.459358978488	48.7901627105799	42.6193171779838
EHI_009520A	10.8739641100419	29.4053479877075	17.2642114206667	9.47095937288529
EHI_009530A	22978.8609573404	15980.7564403194	12390.4494748237	15992.8987710384
EHI_009540A	157.672479595607	115.521009951708	90.8247644304641	85.2386343559676
EHI_009560A	45.6706492621758	25.2045839894635	48.7901627105799	40.2515773347625
EHI_009570A	108.739641100419	107.11948195522	72.8099351219423	137.328910906837
EHI_009590A	45.6706492621758	47.2585949802441	33.7778049534784	52.0902765508691
EHI_009610A	250.101174530963	143.876166939854	195.160650842319	101.812813258517
EHI_009620A	190.294371925732	275.150041884977	297.24468359061	301.886830010719
EHI_009630A	14.1361533430544	26.2547749890245	18.0148293085218	11.8386992161066
EHI_009640A	65.2437846602511	25.2045839894635	57.0469594769857	89.9741140424103
EHI_009680A	27522.0031625159	32859.4261852635	21412.1258689539	24980.8392159066
EHI_009690A	40.2336672071549	25.2045839894635	23.2691545235073	21.3096585889919
EHI_009700A	83.7295236473223	89.2662349626833	75.0617887855075	50.9064066292584
EHI_009800A	56.5446133722176	37.8068759841953	57.7975773648408	40.2515773347625
EHI_009810A	694.846306631674	391.721242836246	988.563758305134	1134.14738490301
EHI_009820A	7.6117748770293	10.5019099956098	9.0074146542609	0
EHI_009840A	46.75804567318	53.55974097761	23.2691545235073	50.9064066292584
EHI_009860A	160.934668828619	132.324065944684	102.08403274829	112.467642553013
EHI_009870A	10694.5437022262	11031.2062593885	7816.93468412275	8391.27000437637
EHI_009880A	11.961360521046	15.7528649934147	12.0098862056812	8.28708945127463
EHI_009900A	23.9227210420921	54.609931977171	42.7852196077393	11.8386992161066
EHI_009940A	52.1950277282009	34.6563029855124	54.0444879255654	172.845008555157
EHI_009950A	15.2235497540586	7.35133699692686	18.7654471963769	21.3096585889919
EHI_009990A	41.321063618159	48.3087859798051	48.7901627105799	42.6193171779838
EHI_010010A	118.526208799456	77.7141339675126	114.844536841826	110.099902709792
EHI_010020A	267.49951710703	154.378076935464	457.876911591596	1496.41158091588
EHI_010030A	200.08093962477	95.5673809600492	528.434993049973	911.579839640209
EHI_010050A	9.78656769903767	14.7026739938537	9.75803254211597	10.654829294496
EHI_010060A	1043.90055456402	751.936755685662	502.9139848629	541.028554176072
EHI_010070A	566.533530133181	472.585949802441	523.931285722842	520.902765508691
EHI_010100A	48.9328384951883	28.3551569881465	18.0148293085218	29.5967480402665
EHI_010255A	16.3109461650628	28.3551569881465	36.0296586170436	17.7580488241599
EHI_010260A	15.2235497540586	18.9034379920976	18.7654471963769	16.5741789025493
EHI_010290A	182.682597048703	234.192592902099	142.617398692464	134.961171063615
EHI_010300A	60.8941990162344	65.1118419727808	59.2988131405509	69.848325375029
EHI_010320A	11.961360521046	9.45171899604882	18.7654471963769	9.47095937288529
EHI_010340A	209.867507323808	199.536289916586	180.898910973073	190.603057379316
EHI_010350A	82.6421272363181	89.2662349626833	89.3235286547539	50.9064066292584
EHI_010360A	20.6605318090795	16.8030559929757	15.0123577571015	10.654829294496
EHI_010510A	769.876658990963	814.948215659321	521.679432059277	524.454375273523
EHI_010520A	10.8739641100419	15.7528649934147	19.5160650842319	15.3903089809386
EHI_010530A	603.505008107323	454.732702809905	586.983188302669	601.405920178216
EHI_010540A	8.69917128803348	14.7026739938537	18.7654471963769	28.4128781186559
EHI_010550A	11.961360521046	7.35133699692686	12.7605040935363	4.73547968644265
EHI_010560A	51.1076313171967	42.0076399824392	61.5506668041161	86.4225042775783
EHI_010570A	1778.98052840285	978.778011590834	1261.78866948438	1526.00832895614
EHI_010590A	7.6117748770293	9.45171899604882	9.0074146542609	3.55160976483198
EHI_010600A	14.1361533430544	17.8532469925367	28.5234797384928	11.8386992161066
EHI_010620A	100.040469812385	35.7064939850733	111.091447402551	111.283772631402
EHI_010650A	6348.22024744243	7171.75433600194	5984.67641986851	7627.67390493749
EHI_010660A	10.8739641100419	22.0540109907806	20.266682972087	10.654829294496
EHI_010670A	11.961360521046	16.8030559929757	15.0123577571015	9.47095937288529
EHI_010690A	8.69917128803348	14.7026739938537	8.25679676640582	3.55160976483198
EHI_010700A	28.2723066861088	28.3551569881465	40.533365944174	42.6193171779838
EHI_010710A	574.14530501021	348.663411854246	546.449822358494	626.26718853204
EHI_010720A	89.1665057023432	57.7605049758539	84.8198213276235	63.9289757669757
EHI_010730A	148.973308307573	154.378076935464	117.096390505392	110.099902709792
EHI_010750A	7.6117748770293	17.8532469925367	12.7605040935363	7.10321952966397
EHI_010850A	954.734048861675	1378.90078242357	629.017790022553	957.750766583025
EHI_010950A	7.6117748770293	6.30114599736588	12.7605040935363	16.5741789025493
EHI_011210A	227841.082601296	205711.412994005	216068.361490635	177034.724207737
EHI_011220A	26.0975138641004	19.9536289916586	36.7802765048987	14.2064390593279
EHI_011260A	7.6117748770293	11.5521009951708	9.75803254211597	4.73547968644265
EHI_011370A	82.6421272363181	51.459358978488	69.0568456826669	95.8934636504636
EHI_011390A	152.235497540586	75.6137519683906	150.123577571015	176.396618319989
EHI_011400A	13.0487569320502	21.0038199912196	9.0074146542609	3.55160976483198
EHI_011410A	655.700035835524	403.273343831416	761.877156172901	871.328262305447
EHI_011510A	22.8353246310879	36.7566849846343	56.2963415891306	46.1709269428158
EHI_011530A	32.6218923301256	40.9574489828782	22.5185366356522	20.1257886673812
EHI_011550A	79.3799380033055	47.2585949802441	68.3062277948118	67.4805855318077
EHI_011660A	14.1361533430544	17.8532469925367	8.25679676640582	27.2290081970452
EHI_011790A	6.52437846602511	6.30114599736588	9.75803254211597	9.47095937288529
EHI_011800A	15.2235497540586	27.3049659885855	12.7605040935363	8.28708945127463
EHI_011810A	16.3109461650628	17.8532469925367	20.266682972087	15.3903089809386
EHI_011830A	151.148101129582	24.1543929899026	80.316114000493	145.616000358111
EHI_011840A	8.69917128803348	15.7528649934147	8.25679676640582	1.18386992161066
EHI_011850A	175.070822171674	126.022919947318	138.864309253189	163.374049182271
EHI_011870A	514.33850240498	525.09549978049	544.197968694929	760.044489674045
EHI_011880A	14.1361533430544	16.8030559929757	30.7753334020581	39.0677074131518
EHI_011890A	32.6218923301256	32.5559209863904	33.0271870656233	16.5741789025493
EHI_011900A	7.6117748770293	35.7064939850733	16.5135935328116	10.654829294496
EHI_011910A	22.8353246310879	58.8106959754149	53.2938700377103	40.2515773347625
EHI_011920A	122.875794443473	157.528649934147	189.906325627334	170.477268711935
