pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_141940A	19262.7453586849	8350.90293193609	1.46151375535104	0.946874837057614	1.20580923224227	11106	4256	21731	19399	12076.6245406125	4469.61289413153	16311.6773209786	22965.8926093252	94.69	UP_pEhEx_DOWN_EhMyb10
EHI_201710A	407.997968467245	759.843434668216	-0.822639049550167	0.946480997640614	-0.897140213995165	612	787	582	331	665.486603534561	826.500316654492	436.859610731654	391.860944053129	94.65	DOWN_pEhEx_UP_EhMyb10
EHI_068560A	84.3929365224585	35.3129124566689	0.738631815383377	0.945664231223271	1.25692644075441	34	31	115	72	36.9714779741423	32.5559209863904	86.3210571033336	85.2386343559676	94.57	UP_pEhEx_DOWN_EhMyb10
EHI_110280A	1500.8826954598	2406.59462552643	-1.00032662499185	0.945517020942814	-0.68118192552436	1921	2510	1889	1383	2088.88850553904	2635.97940889806	1417.91719015824	1637.29210158754	94.55	DOWN_pEhEx_UP_EhMyb10
EHI_074800A	3606.69464410721	4997.70873454387	-0.820209058315396	0.945382638423544	-0.470589539415018	3903	5299	4412	3407	4244.10819214934	5564.96210667364	3311.72612121659	4033.44482292752	94.54	DOWN_pEhEx_UP_EhMyb10
EHI_153940.mRNA	25.0191108986434	7.60365895376396	0.737025063329936	0.944957144841995	1.71826479204333	6	8	27	26	6.52437846602511	8.40152799648784	20.266682972087	30.7806179618772	94.5	UP_pEhEx_DOWN_EhMyb10
EHI_016370A	1615.27187141728	2716.08193922285	-1.02616027930745	0.944913587348511	-0.749749993876472	2111	2890	2381	1260	2295.49382362983	3035.05198873123	1787.22119098293	1491.67610122943	94.49	DOWN_pEhEx_UP_EhMyb10
EHI_108690A	1615.27187141728	2716.08193922285	-1.02616027930745	0.944913587348511	-0.749749993876472	2111	2890	2381	1260	2295.49382362983	3035.05198873123	1787.22119098293	1491.67610122943	94.49	DOWN_pEhEx_UP_EhMyb10
EHI_038620A	7005.62828012652	3931.38808715667	1.05691292089383	0.944809410782085	0.833475654017799	4912	2321	8123	6911	5341.29117085256	2437.49330998104	6097.26910304677	8181.72502825128	94.48	UP_pEhEx_DOWN_EhMyb10
EHI_151390A	480.516037787652	266.202858822923	0.736554785112647	0.944743276823457	0.852058518628915	255	235	673	398	277.286084806067	246.79488489683	505.165838526465	471.180228801043	94.47	UP_pEhEx_DOWN_EhMyb10
EHI_060860A	382.690428675089	173.860842092109	0.736480933182592	0.944708504997475	1.13824478134777	175	145	411	399	190.294371925732	152.277694936342	308.503951908436	472.364098722654	94.47	UP_pEhEx_DOWN_EhMyb10
EHI_166810A	3912.42751730022	5129.16881534857	-1.00295330476264	0.94468525231734	-0.390661030710739	5001	4440	5575	3178	5438.06945143193	4662.84803805075	4184.69472479204	3762.33861087868	94.47	DOWN_pEhEx_UP_EhMyb10
EHI_020080A	884.254887633637	297.654105449762	1.45167906838245	0.94464054070701	1.57082549516231	250	298	1073	841	271.849102751046	312.956917869172	805.412993668495	995.634604074566	94.46	UP_pEhEx_DOWN_EhMyb10
EHI_193440A	1148.72254777467	2305.16024214113	-1.02462264521018	0.944464972805405	-1.00483665808216	1592	2653	1701	891	1731.13508631866	2786.15672183528	1276.80102724148	1054.8281001551	94.45	DOWN_pEhEx_UP_EhMyb10
EHI_048990A	49045.0549890416	104982.931911365	-1.36055279920553	0.944393546466156	-1.09797520620815	69315	124023	61717	45200	75372.8822287551	130247.838338551	46325.8841847517	53510.9204568019	94.44	DOWN_pEhEx_UP_EhMyb10
EHI_163260A	597.795571088313	330.353052244616	0.735689017011183	0.944336546342772	0.855643534175086	343	265	743	557	372.976968974436	278.30061488366	557.709090676321	659.415546337138	94.43	UP_pEhEx_DOWN_EhMyb10
EHI_057670A	21817.4907467706	35507.6562321727	-1.00542288382303	0.944033617123799	-0.702644949678775	25201	40185	23758	22533	27403.4769537165	42201.925317358	17833.1797796609	26676.140943653	94.4	DOWN_pEhEx_UP_EhMyb10
EHI_152610A	8430.09052397785	6159.06624510174	0.733477573955177	0.943267748147264	0.45283647774108	7206	4127	10802	7642	7835.77853769616	4334.13825518817	8108.17442461052	9047.13394094867	94.33	UP_pEhEx_DOWN_EhMyb10
EHI_187780A	104.708064299537	16.295454467683	1.15662706113585	0.942865041422149	2.68383106516719	14	16	99	118	15.2235497540586	16.8030559929757	74.3111708976524	139.696650750058	94.29	UP_pEhEx_DOWN_EhMyb10
EHI_087570A	5550.20668465007	2026.88648757767	1.06221959631203	0.942779355569423	1.45327620179488	3212	515	5229	6267	3492.71727214544	540.848364773905	3924.98093559419	7419.31279873401	94.28	UP_pEhEx_DOWN_EhMyb10
EHI_187770A	1107.7315009104	1601.83619326539	-0.813624434967602	0.942642613382811	-0.532118388571528	1372	1577	1537	927	1491.90787589774	1656.15120630767	1153.69969363325	1097.44741733308	94.26	DOWN_pEhEx_UP_EhMyb10
EHI_189490A	6426.57883104009	8752.57436507939	-0.812898765880562	0.94236584944887	-0.445656486618179	9323	6785	7660	6203	10137.796739792	7125.54593202125	5749.73302096987	7343.54512375093	94.24	DOWN_pEhEx_UP_EhMyb10
EHI_197840A	1635.63284963047	795.059389370997	1.06471020096516	0.941884353218586	1.04071440697106	914	549	1876	1627	993.880319657825	576.554858758978	1408.15915761612	1926.15636246055	94.19	UP_pEhEx_DOWN_EhMyb10
EHI_134840A	77.9899958847541	22.8176253449527	0.73001725774382	0.94147794057296	1.77314041848972	22	20	69	91	23.9227210420921	21.0038199912196	51.7926342620002	107.73216286657	94.15	UP_pEhEx_DOWN_EhMyb10
EHI_119590A	73426.5087679035	137277.634442294	-1.53682622763341	0.941396070762877	-0.902723687288537	100873	151908	98080	63941	109688.938167225	159532.414361309	73620.6024408257	75697.8266577073	94.14	DOWN_pEhEx_UP_EhMyb10
EHI_141810A	458.052494516125	212.489689977614	0.729493427722075	0.941197932512773	1.10812010277252	246	145	537	448	267.49951710703	152.277694936342	403.081805778175	530.373724881576	94.12	UP_pEhEx_DOWN_EhMyb10
EHI_014400A	694.635128735401	396.102208088239	0.729323389743062	0.941107212994618	0.81038262817827	414	315	850	656	450.182114155733	330.810164861709	638.025204676814	776.618668576594	94.11	UP_pEhEx_DOWN_EhMyb10
EHI_127400A	53.5258242706503	19.0091473844099	0.728636963348072	0.940736205113977	1.49354128319079	15	20	77	43	16.3109461650628	21.0038199912196	57.7975773648408	50.9064066292584	94.07	UP_pEhEx_DOWN_EhMyb10
EHI_148820A	18591.2861969999	14635.5259590925	0.728410376937184	0.940611007645588	0.345151990347902	15532	11403	21956	18078	16889.441055717	11975.3279679939	16480.566345746	21402.0004428775	94.06	UP_pEhEx_DOWN_EhMyb10
EHI_027600A	736.699362574007	373.956634333834	0.728293634029152	0.940546563272043	0.978205015827959	470	218	1026	614	511.076313171967	228.941637904294	770.133952939307	726.896131868946	94.05	UP_pEhEx_DOWN_EhMyb10
EHI_126140A	22419.2943501411	19048.9530054973	0.727804450836824	0.940276970589259	0.235029165338524	19695	15364	30244	19328	21416.2723147274	16135.1345172549	22701.6874002889	22881.8378448909	94.03	UP_pEhEx_DOWN_EhMyb10
EHI_150530A	36.5184136983229	15.2106421493583	0.727674459348259	0.940205452135786	1.26354303754657	14	14	50	31	15.2235497540586	14.7026739938537	37.5308943927537	36.6999675699305	94.02	UP_pEhEx_DOWN_EhMyb10
EHI_010060A	513.152938812866	910.668358834674	-0.804903064977916	0.93983656621799	-0.827536891429968	960	716	670	457	1043.90055456402	751.936755685662	502.9139848629	541.028554176072	93.98	DOWN_pEhEx_UP_EhMyb10
EHI_092170A	163.063229954691	34.2380728638354	1.07249156370882	0.93947168722762	2.25175809220206	40	23	230	134	43.4958564401674	24.1543929899026	172.642114206667	158.638569495829	93.95	UP_pEhEx_DOWN_EhMyb10
EHI_015440A	382.3683705055	162.485271837937	0.725474913211518	0.938976143354984	1.23465423480914	184	115	401	405	200.08093962477	120.771964949513	300.997773029885	479.467318252318	93.9	UP_pEhEx_DOWN_EhMyb10
EHI_068480A	2845.31660271616	4814.67962297599	-0.801005690764168	0.938929528498862	-0.758850609524497	3107	5760	4521	2005	3378.54064899	6049.10015747125	3393.54347099279	2373.65919282938	93.89	DOWN_pEhEx_UP_EhMyb10
EHI_116040A	24.2501466829707	3.26108543863484	1.07513453495146	0.938820974494141	2.89456932931529	4	2	28	24	4.34958564401674	2.10038199912196	21.0173008599421	28.4128781186559	93.88	UP_pEhEx_DOWN_EhMyb10
EHI_169100A	12957.8846387928	21567.1819209429	-1.46871482812449	0.938620576638812	-0.735007459871757	16660	23051	17726	11010	18116.0242073297	24207.9527308802	13305.4526801191	13034.4078369334	93.86	DOWN_pEhEx_UP_EhMyb10
EHI_010020A	952.436372051735	213.574502295939	1.0775308349978	0.938303421781476	2.15688329552066	246	147	610	1264	267.49951710703	154.378076935464	457.876911591596	1496.41158091588	93.83	UP_pEhEx_DOWN_EhMyb10
EHI_028990A	535.825403151078	105.461153926537	1.08332368883755	0.937344654033825	2.34505129259802	141	53	450	641	153.32289395159	55.660122976732	337.778049534784	758.860619752434	93.73	UP_pEhEx_DOWN_EhMyb10
EHI_130260A	22669.7793898133	11019.0419967184	0.722477666046227	0.937265079306781	1.04077155117234	20253	0	26518	22211	22023.0395120678	0.52509549978049	19904.8851501409	26294.9348288944	93.73	UP_pEhEx_DOWN_EhMyb10
EHI_099340A	2118.57858639585	891.490782497023	1.14658245209387	0.937197225371578	1.24880485851506	1170	470	2397	2129	1272.2538008749	493.589769793661	1799.23107718861	2520.4590631091	93.72	UP_pEhEx_DOWN_EhMyb10
EHI_046600A	126.865853653068	34.7887896275738	0.722337325326232	0.937183837532049	1.86660942481784	45	19	126	139	48.9328384951883	19.9536289916586	94.5778538697394	164.557919103882	93.72	UP_pEhEx_DOWN_EhMyb10
EHI_165810.mRNA	392.851565268742	1499.82449918172	-1.47864429917511	0.937137664007098	-1.93273748096426	1022	1740	627	275	1111.31913204628	1827.33233923611	470.637415685132	325.564228442932	93.71	DOWN_pEhEx_UP_EhMyb10
EHI_034010A	546.863026812415	874.598626620782	-0.789005251713757	0.937075925123444	-0.677441557593412	797	813	679	510	866.654939570336	853.805282643077	509.669545853596	603.773660021437	93.71	DOWN_pEhEx_UP_EhMyb10
EHI_166800A	13.4306310443251	77.0648897448473	-0.788965269922849	0.937070820051993	-2.52054663544015	26	116	19	11	28.2723066861088	121.822155949074	14.2617398692464	13.0225691377173	93.71	DOWN_pEhEx_UP_EhMyb10
EHI_138470A	772.387139640757	185.845303342052	1.08581037636151	0.937043026436723	2.05522191434243	206	136	574	973	224.003660666862	142.825975940293	430.854667628813	1151.90543372717	93.7	UP_pEhEx_DOWN_EhMyb10
EHI_021360A	5719.40075871519	8775.52385481895	-1.49160348471273	0.936838216481612	-0.61762125085428	8119	8035	6385	5804	8828.57146094298	8438.28468147248	4792.69521395465	6871.18102502828	93.68	DOWN_pEhEx_UP_EhMyb10
EHI_007350A	5615.10344736807	7626.57519898371	-0.78672703507344	0.936784820240618	-0.441722742011828	5755	8288	7372	4974	6257.96634532909	8703.98300436141	5533.55506926761	5888.56899009143	93.68	DOWN_pEhEx_UP_EhMyb10
EHI_050520A	1135.80301900991	546.412982151094	0.721344312837819	0.936610745713875	1.05564898568028	779	226	1211	1190	847.08180417226	237.343165900782	908.998262192496	1408.80520671669	93.66	UP_pEhEx_DOWN_EhMyb10
EHI_183560A	12.5006377438578	3.26108543863484	0.721218952554412	0.936538614829476	1.93857755409554	4	2	15	12	4.34958564401674	2.10038199912196	11.2592683178261	14.2064390593279	93.65	UP_pEhEx_DOWN_EhMyb10
EHI_098780A	24057.4479767765	17019.0974047168	0.721085597615142	0.936461937279689	0.499329082207741	19918	11398	26466	24670	21658.7617143814	11970.0770129961	19865.8530199724	29206.070966135	93.65	UP_pEhEx_DOWN_EhMyb10
EHI_062500A	137.363821508569	33.1399635781891	1.09307031285812	0.936437771074239	2.05135815917335	32	29	157	137	34.7966851521339	30.4555389872684	117.847008393247	162.190179260661	93.64	UP_pEhEx_DOWN_EhMyb10
EHI_099790A	65192.1142636994	96895.171274775	-1.49983653079662	0.936320281070497	-0.571727306958234	77508	100894	86126	57397	84281.9210241124	105957.970709706	64647.7162094062	67950.5818906871	93.63	DOWN_pEhEx_UP_EhMyb10
EHI_143440A	283.257591033249	61.9506506085708	1.09681247465615	0.936207205729434	2.19292328060733	70	44	291	304	76.117748770293	46.2084039806831	218.429805365827	359.896456169641	93.62	UP_pEhEx_DOWN_EhMyb10
EHI_146110A	6983.18106922122	9955.67333806814	-0.781636658225257	0.936059547224526	-0.511634512584671	7064	11269	9011	6289	7681.36824733356	11834.6023740527	6763.81778746208	7445.35793700945	93.61	DOWN_pEhEx_UP_EhMyb10
EHI_202460A	918.13873626446	245.652923248616	1.10062537765554	0.935975866986966	1.90209076283874	292	160	764	1103	317.519752013222	168.030559929757	573.472066321277	1305.80852353656	93.6	UP_pEhEx_DOWN_EhMyb10
EHI_053420A	36.7686198377563	12.493624990801	0.720073863224843	0.935874615455567	1.55728289228706	11	12	40	38	11.961360521046	12.6022919947318	30.024715514203	44.9870570212051	93.59	UP_pEhEx_DOWN_EhMyb10
EHI_008010A	13214.6871272118	18750.5581551647	-1.50931520862075	0.935758935390702	-0.504791273579232	15736	18785	18777	10769	17111.2699235619	19727.837926753	14094.3520802547	12749.0951858252	93.58	DOWN_pEhEx_UP_EhMyb10
EHI_131190A	13214.6871272118	18750.5581551647	-1.50931520862075	0.935758935390702	-0.504791273579232	15736	18785	18777	10769	17111.2699235619	19727.837926753	14094.3520802547	12749.0951858252	93.58	DOWN_pEhEx_UP_EhMyb10
EHI_140610A	193.787148532633	371.018555093555	-0.778976028373869	0.93560518174094	-0.937018441515729	334	349	260	168	363.190401275398	366.516658846782	195.160650842319	198.890146830591	93.56	DOWN_pEhEx_UP_EhMyb10
EHI_092720A	23.3736596152867	4.88830391612186	0.718850352186502	0.935166813964341	2.25747774621624	4	5	15	31	4.34958564401674	5.2509549978049	11.2592683178261	36.6999675699305	93.52	UP_pEhEx_DOWN_EhMyb10
EHI_044930A	664.141539340186	1150.91605856254	-0.776476222894425	0.935104444744907	-0.793219973949789	937	1182	685	711	1018.89043711092	1241.32576148108	514.173253180726	841.73151426518	93.51	DOWN_pEhEx_UP_EhMyb10
EHI_148850A	12433.8969008626	14284.0772471771	-0.77524133532805	0.934835126192706	-0.200129319512385	12287	14010	17210	10433	13360.8397020084	14713.1759038493	12918.1338499858	12351.314892164	93.48	DOWN_pEhEx_UP_EhMyb10
EHI_005030A	19.3678094521287	1.63054271931742	1.1146584151566	0.934799410963057	3.5702366462308	2	1	15	24	2.17479282200837	1.05019099956098	11.2592683178261	28.4128781186559	93.48	UP_pEhEx_DOWN_EhMyb10
EHI_134600A	19.3678094521287	1.63054271931742	1.1146584151566	0.934799410963057	3.5702366462308	2	1	15	24	2.17479282200837	1.05019099956098	11.2592683178261	28.4128781186559	93.48	UP_pEhEx_DOWN_EhMyb10
EHI_156330A	2650.73142605515	3473.43108093514	-0.774333321278163	0.934615114748312	-0.389970969224733	2854	3541	3561	2295	3103.42935700594	3718.72632944543	2672.95029865192	2716.98147009647	93.46	DOWN_pEhEx_UP_EhMyb10
EHI_197480A	21866.6881242074	8144.66614294297	1.13757209498992	0.934508373855542	1.42480726209188	13643	1331	22670	23333	14835.3492353301	1397.80422041566	17016.5075176745	27623.2368809416	93.45	UP_pEhEx_DOWN_EhMyb10
EHI_096650A	14862.8767008658	21658.5305462087	-0.773112696462759	0.934316479583162	-0.543221988908771	14837	25048	21942	11572	16133.7005500691	26305.1841570034	16470.0576953161	13699.7427328786	93.43	DOWN_pEhEx_UP_EhMyb10
EHI_159160A	13350.5286454664	8517.30472379706	0.717219261118975	0.934222659355375	0.648427998783326	9404	6270	12067	15410	10225.8758490834	6584.69756724735	9057.70605274719	18243.4354920203	93.42	UP_pEhEx_DOWN_EhMyb10
EHI_134490A	692.899479624516	307.721584442167	0.717001294545397	0.934096958522866	1.17102043092102	433	133	789	693	470.842645964812	139.67540294161	592.237513517654	820.421855676188	93.41	UP_pEhEx_DOWN_EhMyb10
EHI_194040A	2326.92918381726	3747.69025034157	-1.27606971008632	0.934078097967399	-0.687574412591563	3061	3839	3063	2056	3328.52041408381	4031.6832473146	2299.14259050009	2434.03655883152	93.41	DOWN_pEhEx_UP_EhMyb10
EHI_045080A	7417.12607222716	9253.62912019561	-0.772063845404517	0.934031399666793	-0.319158986366141	8593	8441	8373	7466	9343.99735975896	8864.66222729423	6284.92357501054	8838.7728347452	93.4	DOWN_pEhEx_UP_EhMyb10
EHI_149000A	43909.8840585357	66904.3918027781	-1.28139756320534	0.933694057232379	-0.60755519163986	52019	71169	53191	41822	56565.2739040267	74741.0432477554	39926.1160728993	49511.8078616011	93.37	DOWN_pEhEx_UP_EhMyb10
EHI_050640A	6.08037208167044	41.2527862728114	-0.768939256195677	0.933112238986909	-2.76226004874124	18	58	4	8	19.5731353980753	60.9110779745369	3.0024715514203	9.47095937288529	93.31	DOWN_pEhEx_UP_EhMyb10
EHI_111070A	1328.10880766265	1875.5025381444	-0.76795794378003	0.932793114556966	-0.497903868551303	1875	1577	1656	1234	2038.86827063285	1656.15120630767	1243.023222288	1460.89548326756	93.28	DOWN_pEhEx_UP_EhMyb10
EHI_122780A	1515.90680271403	2291.50756203012	-1.23027108765356	0.93230327704192	-0.596115986671983	2189	2029	2025	1320	2380.31074368816	2130.83753810923	1520.00122290653	1562.70829652607	93.23	DOWN_pEhEx_UP_EhMyb10
EHI_079930A	14.9328886538149	52.132489753447	-0.765992747294769	0.932116621003994	-1.80368949122639	37	59	23	11	40.2336672071549	61.9612689740978	17.2642114206667	13.0225691377173	93.21	DOWN_pEhEx_UP_EhMyb10
EHI_200800A	2243.32100537563	4025.46204018564	-1.26506485361254	0.931646995403435	-0.84351830848424	3097	4315	2816	2072	3367.66668487996	4531.57416310563	2113.73997219989	2452.97847757729	93.16	DOWN_pEhEx_UP_EhMyb10
EHI_184470A	30499.8311640175	18424.9016829721	0.710978394456797	0.930670334281949	0.727144335479196	27356	6529	37211	28876	29746.8162194305	6856.69703613364	27931.2422249752	34185.4278564295	93.07	UP_pEhEx_DOWN_EhMyb10
EHI_009490A	136.308980331608	38.0565235498695	0.708332759126975	0.929214736786407	1.8406649301005	53	17	174	124	57.6320097832218	17.8532469925367	130.607512486783	146.799870279722	92.92	UP_pEhEx_DOWN_EhMyb10
EHI_155440A	3268.02067524497	4602.31625208643	-1.23768104952824	0.928485852093006	-0.493943012216267	3916	4557	4362	2848	4258.24434549239	4785.72038499939	3274.19522682384	3371.66153674716	92.85	DOWN_pEhEx_UP_EhMyb10
EHI_017690A	900.22529243993	1890.01010314663	-1.25586012493356	0.928470020422702	-1.070035942567	1466	2014	1114	842	1594.12313853214	2115.08467311581	836.188327070553	996.818473996177	92.85	DOWN_pEhEx_UP_EhMyb10
EHI_030170A	148.844778510876	55.9559268022266	0.706743719527646	0.928358247317198	1.41144575919403	53	50	151	161	57.6320097832218	52.509549978049	113.343301066116	190.603057379316	92.84	UP_pEhEx_DOWN_EhMyb10
EHI_059540A	104.816097537994	235.799857854273	-0.755686908529457	0.927865561949793	-1.16970254725957	238	196	145	88	258.800345818996	205.837435913952	108.839593738986	104.180553101738	92.79	DOWN_pEhEx_UP_EhMyb10
EHI_153070A	104985.745551056	183467.111236265	-1.24006138379974	0.927731979892947	-0.805328006058949	129141	208710	142101	90199	140427.459913491	219185.363518372	106663.552482094	106783.88305936	92.77	DOWN_pEhEx_UP_EhMyb10
EHI_009680A	22788.6993267622	30741.714482793	-1.24991652720025	0.92714294302788	-0.431879042577409	25310	31289	28526	21101	27522.0031625159	32859.4261852635	21412.1258689539	24980.8392159066	92.71	DOWN_pEhEx_UP_EhMyb10
EHI_031410A	1769.23442020617	2522.62688108268	-0.753386025289705	0.926808026776322	-0.511801619634712	2548	2095	2730	1300	2770.68605523866	2200.15014408025	2049.18683384435	1539.03089809386	92.68	DOWN_pEhEx_UP_EhMyb10
EHI_075210A	1769.23442020617	2522.62688108268	-0.753386025289705	0.926808026776322	-0.511801619634712	2548	2095	2730	1300	2770.68605523866	2200.15014408025	2049.18683384435	1539.03089809386	92.68	DOWN_pEhEx_UP_EhMyb10
EHI_073180A	434.571822435272	149.565589152037	0.701958713308946	0.925873984603921	1.53881634371528	243	32	540	405	264.237327874017	33.6061119859514	405.33365944174	479.467318252318	92.59	UP_pEhEx_DOWN_EhMyb10
EHI_134720A	2307.17968532543	1301.59028236502	0.700136952496576	0.924966869644061	0.825854981799767	1847	547	2663	2284	2008.42117112473	574.454476759856	1998.89543535806	2703.95890095875	92.5	UP_pEhEx_DOWN_EhMyb10
EHI_165350A	13332.3829152572	9918.94040910157	0.698925198785663	0.924374554902074	0.426676740309896	11397	6855	15793	12933	12393.0568962147	7199.05930199052	11854.5083028952	15310.9896961907	92.44	UP_pEhEx_DOWN_EhMyb10
EHI_159690A	85.5196297295759	38.0249432524806	0.697217949921333	0.923556208605149	1.16930951179361	34	36	118	72	36.9714779741423	37.8068759841953	88.5729107668988	85.2386343559676	92.36	UP_pEhEx_DOWN_EhMyb10
EHI_037130A	33522.5771790548	19219.7810043405	0.696787251542865	0.923354187868165	0.802541168390062	30446	4895	40091	32268	33106.8711294334	5140.684942851	30093.0217419978	38201.1146305328	92.34	UP_pEhEx_DOWN_EhMyb10
EHI_056380A	598.884551927796	264.196122035963	0.696439045362423	0.923191206414799	1.18066862849806	353	133	624	637	383.850933084477	139.67540294161	468.385562021567	754.125140065991	92.32	UP_pEhEx_DOWN_EhMyb10
EHI_029530A	4711.09855085615	3315.27619092362	0.696369675089394	0.923158773820159	0.5069344476634	3970	2130	5867	4382	4316.96375168662	2236.90682906489	4403.87514804572	5187.71799649792	92.32	UP_pEhEx_DOWN_EhMyb10
EHI_065340A	553.819885961769	221.870158291234	0.695868841336141	0.922924982228495	1.31970122037967	342	66	696	511	371.889572563431	69.3126059710247	522.430049947132	604.957529943048	92.29	UP_pEhEx_DOWN_EhMyb10
EHI_035650A	150.919810815833	53.8062476165597	0.69506756937604	0.922554242313884	1.48793659319995	65	34	187	141	70.680766715272	35.7064939850733	140.365545028899	166.925658947103	92.26	UP_pEhEx_DOWN_EhMyb10
EHI_126860A	97.7160447147723	32.6091922654332	0.695046459352972	0.922544596928957	1.58331676257716	39	21	120	92	42.4084600291632	22.0540109907806	90.074146542609	108.916032788181	92.25	UP_pEhEx_DOWN_EhMyb10
EHI_020370A	22516.2291813655	34170.6211687534	-1.30229430837432	0.921998164565784	-0.601791236097953	26504	36413	29597	19922	28820.3544772549	38240.604867014	22216.0376268466	23585.0565783276	92.2	DOWN_pEhEx_UP_EhMyb10
EHI_172960A	450.324629605319	186.943412627698	0.69357790909646	0.921876325399505	1.26836374967685	214	130	393	529	232.702831954896	136.524829942927	294.992829927044	626.26718853204	92.19	UP_pEhEx_DOWN_EhMyb10
EHI_190990A	215.712567157658	435.57652288028	-0.74193256366203	0.921479961977489	-1.01381596774986	341	461	294	184	370.802176152427	484.138050797612	220.681659029392	217.832065576362	92.15	DOWN_pEhEx_UP_EhMyb10
EHI_187800A	45.2990782403116	15.7513861876055	0.691631347514041	0.921012292088595	1.52400289679075	13	16	49	47	14.1361533430544	16.8030559929757	36.7802765048987	55.6418863157011	92.1	UP_pEhEx_DOWN_EhMyb10
EHI_012570A	178.531691322784	75.5074803457988	0.690373289947596	0.920467502175103	1.24148871011112	68	71	195	184	73.9429559482846	74.5635609688296	146.37048813174	217.832065576362	92.05	UP_pEhEx_DOWN_EhMyb10
EHI_017890A	30.3305187646411	10.3223382332365	0.690356820866172	0.920460418853612	1.55500036415993	10	9	32	32	10.8739641100419	9.45171899604882	24.0197724113624	37.8838374915412	92.05	UP_pEhEx_DOWN_EhMyb10
EHI_191530A	30.3305187646411	10.3223382332365	0.690356820866172	0.920460418853612	1.55500036415993	10	9	32	32	10.8739641100419	9.45171899604882	24.0197724113624	37.8838374915412	92.05	UP_pEhEx_DOWN_EhMyb10
EHI_027370A	52.2381019787383	19.5515535435722	0.689589014050205	0.92013089995968	1.41781923195053	15	21	69	46	16.3109461650628	22.0540109907806	51.7926342620002	54.4580163940904	92.01	UP_pEhEx_DOWN_EhMyb10
EHI_050960A	4313.86608140833	1729.51826902682	1.70731147063628	0.919627388580158	1.3186111374419	2155	1027	5271	4079	2343.33926571402	1078.54615654913	3956.5068868841	4829.00541024989	91.96	UP_pEhEx_DOWN_EhMyb10
EHI_000250A	323.586686147414	622.363696141948	-0.737671556147744	0.919586260735321	-0.943605657325557	461	685	438	278	501.289745472929	719.380834699272	328.770634880523	329.115838207764	91.96	DOWN_pEhEx_UP_EhMyb10
EHI_010510A	514.530348545862	806.107521804874	-0.737460589987095	0.919494094605069	-0.647716109833376	708	776	695	443	769.876658990963	814.948215659321	521.679432059277	524.454375273523	91.95	DOWN_pEhEx_UP_EhMyb10
EHI_136740A	337.406633913481	96.7710205335335	0.687941625843278	0.919439740064301	1.80184135780212	134	44	199	459	145.711119074561	46.2084039806831	149.37295968316	543.396294019294	91.94	UP_pEhEx_DOWN_EhMyb10
EHI_096360A	408.567170457599	186.885238395666	0.685918984111098	0.918614543838706	1.12842066539139	179	165	390	458	194.643957569749	173.281514927562	292.740976263479	542.212424097683	91.86	UP_pEhEx_DOWN_EhMyb10
EHI_006960A	21.9789248578082	3.80681583962759	0.685629388916844	0.918497770322515	2.52946413157257	6	1	25	22	6.52437846602511	1.05019099956098	18.7654471963769	26.0451382754345	91.85	UP_pEhEx_DOWN_EhMyb10
EHI_077770A	122.86000348991	28.8206597558729	0.684235183901073	0.917948454365501	2.09184006255077	44	9	126	132	47.8454420841841	9.45171899604882	94.5778538697394	156.270829652607	91.79	UP_pEhEx_DOWN_EhMyb10
EHI_102170A	112746.715735425	131062.353448107	-0.733097378564598	0.917614309732158	-0.217167934132671	133271	107952	146157	101099	144918.407090939	113370.218784607	109708.058635234	119688.065204916	91.76	DOWN_pEhEx_UP_EhMyb10
EHI_019870A	17.239781300833	6.51884663543928	0.682642895210336	0.917336611558805	1.4030528334796	6	6	20	17	6.52437846602511	6.30114599736588	15.0123577571015	20.1257886673812	91.73	UP_pEhEx_DOWN_EhMyb10
EHI_111050A	2413.95920922481	1419.90962050359	0.680320383692563	0.916477678567445	0.76560219499401	1892	720	2574	2529	2057.35400961992	756.137519683906	1932.09044333896	2994.00703175336	91.65	UP_pEhEx_DOWN_EhMyb10
EHI_036900A	556.429470208114	288.542900724406	0.679271824126622	0.916102308586427	0.947412995902803	316	215	610	572	343.617265877323	225.791064905611	457.876911591596	677.173595161298	91.61	UP_pEhEx_DOWN_EhMyb10
EHI_082560A	4.34574374367496	14.1258298310336	-0.729173427122942	0.915936107906227	-1.70066061161499	14	12	7	3	15.2235497540586	12.6022919947318	5.25432521498552	3.55160976483198	91.59	DOWN_pEhEx_UP_EhMyb10
EHI_113890A	8921.91832349989	11882.566505297	-0.728691829583168	0.915728513681857	-0.413420630249988	8856	13024	10952	8403	9629.98261585306	13677.6875782822	8220.76710778878	9948.05895129439	91.57	DOWN_pEhEx_UP_EhMyb10
EHI_148150A	221.721087209172	85.8780200855762	0.677066452016999	0.915347156309074	1.36838515159434	107	51	278	205	116.351415977448	53.55974097761	208.671772823711	242.693333930186	91.53	UP_pEhEx_DOWN_EhMyb10
EHI_086510A	6239.0545199046	8675.49119620748	-1.32933437224695	0.914680143120928	-0.475618027256153	7328	8644	8753	5158	7968.44089983867	9077.85100020512	6570.15837239547	6106.40105566779	91.47	DOWN_pEhEx_UP_EhMyb10
