CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_000700A	9.10160563953242	8.13756010354904	6.58835233777179	6.83720436756515	6.84834320576249	3.37955015939295
EHI_000710A	4.55080281976621	3.22919051728137	2.3465364490694	3.98115697351894	3.42417160288124	1.21317185208978
EHI_000720A	16.837970433135	17.3084611726281	16.155000937824	18.8672221788507	14.0917831349343	18.6308534428073
EHI_000730A	62.042611776146	58.2545969317558	95.8469888042964	79.2769519074642	109.968588015609	238.908199729394
EHI_000740A	18.6582915610415	11.1084153794479	14.259721498191	10.7318144503554	10.4042137164469	3.89948095314571
EHI_000770A	1.06185399127878	1.16250858622129	1.89527943963298	0.692375125829382	0.526795631212499	5.54592846669612
EHI_000780A	2.88217511918527	4.77920196557642	4.33206729058967	2.42331294040284	3.81926832629062	0.173310264584254
EHI_000790A	10.0117662034857	5.29587244834144	12.6351962642199	6.14482924173576	5.26795631212499	26.5164704813908
EHI_000800A	48.845283598824	28.416876552076	31.5879906605497	29.7721304106634	27.7884695464593	48.3535638190068
EHI_000900A	1.66862770058094	1.29167620691255	4.78332430002609	2.33676604967416	4.60946177310937	9.7053748167182
EHI_001040A	1.36524084592986	1.03334096553004	2.43678785095669	0.519281344372036	0.26339781560625	5.02599767294335
EHI_001050A	62.3459986307971	63.8088046214798	70.3960934720821	66.9872934239927	65.0592604547436	104.592744676597
EHI_001060A	0.758467136627702	0	0.631759813210993	1.9040315960308	2.10718252485	1.90641291042679
EHI_001070A	51.5757652906837	87.8339820700532	81.2262616985563	77.1998265299761	85.7359889798342	28.3362282595255
EHI_001100A	3.33725540116189	1.67917906898631	4.96382710380066	2.16367226821682	2.50227924825937	25.8232294230538
EHI_001120A	6.06773709302161	9.04173344838783	22.6531018737085	9.08742352651064	11.8529017022812	6.152514392741
EHI_001130A	210.398783700524	286.364615072512	374.27256362657	133.02257104997	239.165216570475	3.37955015939295
EHI_001140A	2.57878826453419	2.97085527589886	2.70754205661854	4.93317277153434	3.95096723409374	0.433275661460634
EHI_001150A	11.9837807587177	12.9167620691255	7.67136916041921	9.95289243379736	6.18984866674686	3.11958476251657
EHI_001180A	0.910160563953242	0.387502862073764	2.16603364529483	0.9520157980154	0.526795631212499	19.15078423656
EHI_001400A	267.890592656904	222.297475209649	157.308193489537	206.933615732256	251.544913903968	229.896065971012
EHI_001410A	3.18556197383635	2.58335241382509	1.89527943963298	3.02914117550355	1.84378470924375	2.2530334395953
EHI_001420A	831.583368598612	1118.33325994488	1074.26243666435	1048.25594050568	1408.78321677003	446.533896701329
EHI_001430A	1.06185399127878	2.06668193106007	1.71477663585841	1.03856268874407	2.10718252485	0.25996539687638
EHI_001635A	22.1472403895289	71.8171971043376	31.1367336511132	47.4276961193126	27.6567706386562	3.63951555626933
EHI_001780A	880.276958770111	411.140536660264	1282.29191801454	547.841818312498	328.457076060993	2651.3870827422
EHI_001800A	0.910160563953242	0.645838103456273	1.89527943963298	1.03856268874407	0.131698907803125	4.24610148231421
EHI_001810A	74.9365530988169	73.2380409319414	65.612769172056	73.3052164471858	58.8694117879968	37.3483620179067
EHI_001820A	2.88217511918527	1.67917906898631	2.43678785095669	2.94259428477487	2.76567706386562	3.11958476251657
EHI_001830A	5.15757652906837	3.74586100004638	5.23458130946252	6.05828235100709	5.13625740432187	9.01213375838119
EHI_001840A	23.6641746627843	15.241779241568	15.7037439283875	14.4533307516883	16.3306645675875	34.5753977845586
EHI_001850A	23.3607878081332	22.8626688623521	31.1367336511132	20.3385193212381	17.2525569222093	47.0537368346249
EHI_001870A	1.66862770058094	0.387502862073764	1.26351962642199	1.12510957947275	0.395096723409374	2.2530334395953
EHI_001910A	3.33725540116189	1.55001144829506	2.52703925284397	1.9040315960308	1.18529017022812	5.8058938635725
EHI_001940A	31.2488460290613	92.0965135528646	102.164586936406	113.895708198933	164.755333661709	289.514796987996
EHI_001950A	18.6582915610415	32.1627375521224	32.5807560813098	29.2528490662914	35.1636083834343	3.29289502710082
EHI_001990A	3.79233568313851	3.87502862073764	6.40784953399722	4.67353209934833	1.053591262425	10.225305610471
EHI_002110A	16.3828901511584	24.1543450692646	16.155000937824	19.6461441954087	11.7212027944781	4.67937714377485
EHI_002130A	20.0235324069713	15.7584497243331	17.1477663585841	19.6461441954087	15.5404711207687	9.96534021359458
EHI_002140A	46.7215756162664	32.6794080348874	32.4002532775352	31.0703337715935	30.5541466103249	68.1109339816117
EHI_002150A	3.18556197383635	3.10002289659011	2.52703925284397	3.11568806623222	2.6339781560625	1.73310264584254
EHI_002160A	243.619644284818	172.697108864207	137.27238227056	167.035499106338	201.762726754387	113.604878434978
EHI_002180A	86.3135601482325	84.4756239320805	71.1181046871804	67.8527623312794	39.5096723409374	33.5355361970531
EHI_002190A	16.6862770058094	64.0671398628623	53.6995841229344	16.0111747848045	46.489714454503	0.519930793752761
EHI_002200A	32.1590065930146	30.3543908624448	21.0285766397374	21.8963633543542	16.3306645675875	2.2530334395953
EHI_002210A	3.03386854651081	2.45418479313384	1.71477663585841	2.33676604967416	2.6339781560625	1.73310264584254
EHI_002670A	25.1811089360397	24.1543450692646	26.624163556749	30.4645055364928	37.1390920004812	82.7556513389811
EHI_002780A	3.03386854651081	2.8416876552076	6.04684392644808	4.06770386424762	2.6339781560625	45.0606687919059
EHI_002790A	3.48894882848743	4.13336386212015	5.14432990757523	4.15425075497629	6.18984866674686	8.31889270004417
EHI_002990A	6.06773709302161	6.07087817248897	7.31036355287007	7.18339193047984	4.87285958871562	1.90641291042679
EHI_003000A	16.6862770058094	10.2042420346091	12.1839392547834	8.65468907286727	7.90193446818749	11.4384774625607
EHI_003010A	81.4593704738152	109.534142346184	71.2083560890677	106.106488033353	141.708024796162	104.506089544305
EHI_003020A	0.758467136627702	0.645838103456273	1.35377102830927	1.21165647020142	0.921892354621873	4.67937714377485
EHI_003040A	1.66862770058094	1.16250858622129	1.1732682245347	1.64439092384478	1.5803868936375	3.5528604239772
EHI_003240.mRNA	8.34313850290472	1.29167620691255	5.3248327113498	6.40446991392178	0.658494539015624	0
EHI_003260A	218.135148494127	142.342718001763	94.5834691778744	124.281335086374	146.844282200484	202.339733902116
EHI_003890A	5.46096338371945	2.8416876552076	3.42955327171682	3.02914117550355	1.31698907803125	5.54592846669612
EHI_003900A	2.42709483720865	3.35835813797262	3.70030747737868	3.28878184768956	3.29247269507812	4.33275661460634
EHI_003930A	14.4108755959263	23.8960098278821	22.7433532755958	11.8569240298282	21.3352230641062	0.693241058337014
EHI_003940A	884.220987880575	1320.4805863267	1247.63537968982	1109.8773267045	1259.56835422909	161.178546063356
EHI_003950A	2.27540140988311	1.4208438276038	4.1515644868151	2.07712537748815	1.18529017022812	19.7573701626049
EHI_004170A	66.4417211685867	90.6756697252608	87.9951168401027	98.4038147585009	153.42922759064	137.348384683021
EHI_004190A	5.61265681104499	4.52086672419391	3.06854766416768	3.89461008279027	3.29247269507812	2.94627449793231
EHI_004200A	11003.992911622	6586.64448190915	7305.8509827757	5324.71090519086	7618.25502077955	9675.73876147429
EHI_004230A	44.4461742063833	45.8545053453954	39.4398626247434	55.3900100663505	71.5125069370967	44.9740136596138
EHI_004350A	2.88217511918527	8.13756010354904	5.59558691701166	7.01029814902249	9.61402026962811	0.25996539687638
EHI_004370A	33.3725540116189	15.3709468622593	46.2087177662898	28.4739270497333	33.7149203975999	119.410772298551
EHI_004380A	51.4240718633582	57.9962616903733	46.0282149625152	57.2940416623813	56.7622292631468	79.6360665764645
EHI_004400A	8.94991221220688	18.4709697588494	25.4508953322143	20.1654255397807	29.8956520713093	32.8422951387161
EHI_004430A	13.8041018866242	22.2168307588958	6.58835233777179	6.83720436756515	8.03363337599061	1.90641291042679
EHI_004440A	7.73636479360256	0	7.94212336608106	16.2708154569905	12.7747940569031	6.84575545107802
EHI_004470A	1.82032112790648	2.19584955175133	1.35377102830927	1.55784403311611	0.658494539015624	0.779896190629141
EHI_004490A	51.1206850087071	25.7043565175597	133.120817783745	35.3111314172985	70.4589156746717	990.468162099009
EHI_004530A	16.0795032965073	14.8542763794943	14.1694700963037	9.43361108942533	8.29703119159686	0.866551322921268
EHI_004550A	404.869757531867	264.276951934307	469.036535608219	221.386946483945	466.214133623062	227.123101737664
EHI_004560A	0.455080281976621	0.775005724147528	2.79779345850583	1.47129714238744	1.71208580144062	3.11958476251657
EHI_004570A	11.5287004767411	12.5292592070517	13.7182130868673	14.799518314603	11.4578049788719	32.0623989480869
EHI_004580A	1.82032112790648	1.80834668967757	5.59558691701166	2.16367226821682	3.16077378727499	28.8561590532782
EHI_004590A	4.85418967441729	3.10002289659011	8.03237476796834	4.15425075497629	4.08266614189687	9.3587542875497
EHI_004600A	74.9365530988169	73.7547114147064	92.236932728805	78.3249361094488	113.7878563419	193.154289879151
EHI_004610A	9.4049924941835	10.7209125173741	9.4763971981649	11.9434709205568	13.8283853193281	1.47313724896616
EHI_004640A	21.3887732529012	18.3418021381582	15.7037439283875	16.5304561291765	12.1162995178875	5.19930793752761
EHI_004740A	1.66862770058094	0.387502862073764	1.89527943963298	0.346187562914691	0	6.06585926044888
EHI_004750A	34.2827145755721	50.3753720695893	39.620365428518	40.9366793146622	39.6413712487406	5.02599767294335
EHI_004760A	66.7451080232377	74.0130466560889	68.1398084249	63.7850584670318	77.1755599726311	52.3396999044446
EHI_004770A	47.6317361802197	33.3252461383437	37.1835775775613	36.0035065431279	33.1881247663874	56.2391808575903
EHI_004780A	25.1811089360397	27.7710384486197	16.6062579472604	26.2237078907878	19.8865350782718	8.31889270004417
EHI_004790A	501.195083883585	589.391853214195	482.664497293199	547.409083858855	636.895918135911	619.844161285583
EHI_004800A	12.8939413226709	12.1417563449779	9.83740280571404	14.280236970231	8.29703119159686	5.89254899586462
EHI_004810A	95.718552642416	133.430152174066	69.1325738456601	93.5571888776952	94.0330201714311	36.7417760918618
EHI_004820A	22.2989338168544	24.6710155520296	21.8408392567229	23.0214729338269	26.6031793762312	40.8145673095917
EHI_004830A	20.6303061162735	19.1168078623057	22.7433532755958	18.3479408344786	20.6767285250906	26.2565050845144
EHI_004840A	80.852596764513	108.888304242728	141.694700963037	126.618101136048	196.758168257868	255.719295394066
EHI_004850A	1.36524084592986	0.904173344838783	2.9782962622804	1.73093781457345	0.790193446818749	16.8977507969647
EHI_004860A	28.5183643372016	52.5712216213406	45.0354495417551	61.361745526629	56.7622292631468	38.30156847312
EHI_004870A	1.36524084592986	2.45418479313384	1.44402243019656	2.59640672186018	1.44868798583437	1.47313724896616
EHI_004880A	29.5802183284804	32.2919051728137	38.8081028115325	41.0232262053909	65.3226582703499	71.3171738764204
EHI_004900A	5.30926995639391	2.8416876552076	5.77608972078623	3.46187562914691	5.53135412773124	5.89254899586462
EHI_004930A	4.55080281976621	10.0750744139179	10.9204196283615	9.00087663578196	10.1408159008406	4.33275661460634
EHI_004940A	7.58467136627702	16.0167849657156	13.8084644887546	14.1936900795023	15.2770733051625	2.5996539687638
EHI_004960A	19.4167586976692	22.4751660002783	29.9634654265785	19.8192379768661	17.7793525534218	5.37261820211186
EHI_004970A	64.014626331378	55.9295797593133	34.3857841190555	55.2169162848932	32.3979313195687	64.5580735576345
EHI_004980A	2.12370798255756	1.80834668967757	3.51980467360411	1.99057848675947	1.84378470924375	14.6447173573694
EHI_004990A	6.37112394767269	4.52086672419391	7.40061495475735	4.84662588080567	7.77023556038436	13.9514762990324
EHI_005000A	1.5169342732554	2.97085527589886	7.67136916041921	3.20223495696089	5.00455849651874	3.89948095314571
EHI_005010A	7.43297793895148	14.725108758803	9.56664860005218	17.1362843642772	25.0227924825937	27.2097115397278
EHI_005020A	72.3577648342827	114.959182415217	112.724000957219	135.878618444016	211.903542655228	101.386504781788
EHI_005040A	0.758467136627702	0.775005724147528	2.16603364529483	1.29820336093009	2.37058034045625	3.37955015939295
EHI_005060A	64.014626331378	56.9629207248433	47.6527401964864	63.0926833412024	105.490825150303	77.209722872285
EHI_005070A	7.58467136627702	11.1084153794479	11.9131850491216	15.0591589867891	20.2816318016812	41.2478429710524
EHI_005080A	10.6185399127878	9.81673917253535	6.4981009358845	7.18339193047984	7.63853665258124	4.33275661460634
EHI_005100A	4.70249624709175	5.94171055179771	9.11539159061576	9.34706419869665	11.3261060710687	23.22357545429
EHI_005120A	2.27540140988311	0.904173344838783	1.53427383208384	1.21165647020142	1.18529017022812	2.33968857188742
EHI_005130A	16.9896638604605	11.6250858622129	14.1694700963037	12.2896584834715	11.4578049788719	14.6447173573694
EHI_005140A	40.8055319505703	52.7003892420319	54.8728523474691	30.7241462086788	53.6014554758718	8.92547862608906
EHI_005150A	141.529967694729	229.143359106286	192.686743029353	236.792293033649	230.209690839862	30.2426411699523
EHI_005460A	491.790091389402	342.940032935281	418.586001953227	287.335677219193	314.892088557271	391.854508224997
EHI_005657A	1.21354741860432	1.29167620691255	1.62452523397113	1.03856268874407	1.84378470924375	0
EHI_005860A	3.18556197383635	2.97085527589886	1.8050280377457	3.46187562914691	3.55587051068437	4.59272201148272
EHI_005870A	37.619969976734	37.5877776211551	32.0392476699861	32.801271586167	42.2753494048031	11.0918569333922
EHI_005890A	2399.79002029005	2293.50027299392	1947.71550412949	1678.57694568261	1620.42336160965	218.630898773036
EHI_005900A	3.33725540116189	4.00419624142889	4.24181588870238	4.32734453643364	4.47776286530624	4.50606687919059
EHI_005910A	46.5698821889409	56.7045854834608	40.7936336530527	45.5236645232819	34.2417160288124	1.73310264584254
EHI_005920A	1.66862770058094	0	1.26351962642199	0.605828235100709	0.526795631212499	13.8648211667403
EHI_005940A	11.9837807587177	16.0167849657156	7.94212336608106	11.8569240298282	5.00455849651874	6.49913492190951
EHI_005950A	17.4447441424371	26.2210270003247	28.4291915944947	26.8295361258885	33.9783182132062	19.9306804271892
EHI_005960A	2.12370798255756	1.93751431036882	3.97106168304053	3.11568806623222	6.84834320576249	40.987877574176
EHI_005970A	2141.60780698198	1267.39269422259	1641.7632517316	1098.36659023759	1023.69561035369	2992.02840778255
EHI_006000A	0	1.55001144829506	1.98553084152026	1.03856268874407	0.395096723409374	0.173310264584254
EHI_006010A	19.1133718430181	18.3418021381582	20.8480738359628	17.6555657086492	16.3306645675875	9.18544402296544
EHI_006020A	2.73048169185973	2.06668193106007	2.25628504718212	1.47129714238744	0.395096723409374	5.28596306981974
EHI_006030A	5.61265681104499	7.62088962078402	9.56664860005218	10.3856268874407	8.03363337599061	5.8058938635725
EHI_006040A	5.76435023837053	1.16250858622129	7.1298607490955	2.8560473940462	1.5803868936375	35.2686388428956
EHI_006050A	34.5861014302232	22.0876631382045	23.5556158925813	22.8483791523696	20.6767285250906	51.6464588461076
EHI_006060A	2.73048169185973	2.45418479313384	4.1515644868151	2.8560473940462	3.81926832629062	5.45927333440399
EHI_006070A	228.450301552264	204.084840692182	216.693615931371	225.62774412965	249.306032471315	91.5078197004859
EHI_006130A	4.55080281976621	4.39169910350266	3.79055887926596	4.41389142716231	4.34606395750312	1.90641291042679
EHI_006150A	8.34313850290472	5.6833753104152	5.14432990757523	4.50043831789098	3.42417160288124	2.16637830730317
EHI_006160A	5.15757652906837	6.32921341387148	7.49086635664464	14.1936900795023	10.7993104398562	18.1975777813466
EHI_006170A	8.79821878488134	20.279316448527	22.1115934623848	21.6367226821682	44.1191341140468	42.8942904846028
EHI_006190A	21.9955469622033	13.691767793273	13.8084644887546	12.2896584834715	12.1162995178875	29.8960206407837
EHI_006200A	12.1354741860432	4.77920196557642	2.43678785095669	5.19281344372036	0	4.67937714377485
EHI_006550A	8.34313850290472	9.30006868977033	7.76162056230649	9.00087663578196	7.77023556038436	0.866551322921268
EHI_006670A	243.316257430167	250.326848899652	196.11629630107	232.1187609343	190.304921775515	135.26866150801
EHI_006680A	0	0	0	6.92375125829382	7.90193446818749	1.21317185208978
EHI_006700A	2.73048169185973	2.8416876552076	6.31759813210993	3.54842251987558	3.29247269507812	26.6897807459751
EHI_006710A	1.82032112790648	1.67917906898631	2.79779345850583	2.42331294040284	2.37058034045625	9.27209915525757
EHI_006720A	3.94402911046405	4.52086672419391	4.06131308492781	3.98115697351894	4.47776286530624	2.51299883647168
EHI_006730A	10.7702333401134	9.81673917253535	9.29589439439033	7.01029814902249	5.13625740432187	0.606585926044888
EHI_006740A	1.66862770058094	1.29167620691255	1.1732682245347	1.55784403311611	0.790193446818749	0.606585926044888
EHI_006760A	1.66862770058094	1.93751431036882	1.1732682245347	1.29820336093009	0.658494539015624	0.693241058337014
EHI_006770A	8.03975164825364	7.75005724147528	5.77608972078623	0	0	4.67937714377485
EHI_006810A	40.1987582412682	31.2585642072836	67.8690542192382	60.4962766193422	78.8876457740717	266.637842062874
EHI_006830A	14.2591821686008	18.7293050002319	9.92765420760132	16.8766436920912	10.4042137164469	3.63951555626933
EHI_006840A	14.5625690232519	44.8211643798654	40.0716224379544	45.0909300696385	77.9657534194499	17.2443713261332
EHI_006850A	3.64064225581297	2.58335241382509	4.51257009436424	5.27936033444904	13.8283853193281	4.59272201148272
EHI_006860A	2334.56184654007	1822.42596033291	2035.7106209696	1632.79364048714	1856.69120220845	1496.79410008191
EHI_006880A	3.64064225581297	6.58754865525399	9.02514018872848	9.17397041723931	8.42873009939998	12.5649941823584
EHI_006885A	20.3269192616224	11.6250858622129	3.06854766416768	9.08742352651064	0.526795631212499	30.1559860376601
EHI_006900A	15.6244230145307	28.933547034841	30.1439682303531	30.6375993179501	40.4315646955593	34.9220183137271
EHI_006920A	5.46096338371945	4.77920196557642	3.88081028115325	4.06770386424762	3.16077378727499	2.68630910105593
EHI_006930A	18.809984988367	16.1459525864068	17.6892747699078	15.2322527682464	12.7747940569031	32.2357092126712
EHI_006940A	10.6185399127878	13.3042649311992	19.4943028076535	17.6555657086492	24.4959968513812	54.5927333440399
EHI_006960A	0.758467136627702	0.775005724147528	0.902514018872848	2.16367226821682	2.89737597166874	2.5996539687638
EHI_006970A	0	1.93751431036882	0.722011215098278	1.29820336093009	1.71208580144062	1.12651671979765
EHI_006980A	545.337871235317	621.425423145626	618.58310853545	623.829988372273	861.837652663648	265.857945872245
EHI_007000A	34.1310211482466	26.4793622417072	20.7578224340755	22.6752853709123	20.018233986075	12.8249595792348
EHI_007020A	1.82032112790648	2.06668193106007	5.23458130946252	2.76950050331753	2.10718252485	0.606585926044888
EHI_007030A	8.49483193023026	9.55840393115284	6.67860373965907	12.1165647020142	10.9310093476594	8.92547862608906
EHI_007140A	2.73048169185973	3.87502862073764	2.79779345850583	3.89461008279027	5.39965521992812	0.779896190629141
EHI_007150A	24.5743352267375	27.5127032072372	18.4112859850061	19.4730504139514	19.6231372626656	0.953206455213395
EHI_007260A	1.06185399127878	0.775005724147528	1.89527943963298	1.55784403311611	3.29247269507812	1.47313724896616
EHI_007270A	1.97201455523202	1.4208438276038	1.8050280377457	2.50985983113151	1.5803868936375	1.47313724896616
EHI_007310A	7.73636479360256	6.07087817248897	8.21287757174291	5.79864167882107	6.98004211356561	4.33275661460634
EHI_007320A	1.5169342732554	5.29587244834144	5.41508411323709	3.28878184768956	7.24343992917186	0.25996539687638
EHI_007330A	198.566696369132	210.155718864671	197.10906172183	188.845315569964	232.975367903728	50.1733215971414
EHI_007340A	0.910160563953242	0.904173344838783	1.62452523397113	1.38475025165876	1.97548361704687	2.85961936564018
EHI_007350A	1157.72423734852	798.90173397541	549.45053468979	638.023678451775	655.070367412743	557.36581090296
EHI_007360A	31.0971526017358	26.3501946210159	17.9600289755697	23.9734887318423	18.8329438158468	8.23223756775205
EHI_007460A	10.0117662034857	12.7875944484342	6.67860373965907	15.4053465497037	12.3796973334937	4.24610148231421
EHI_007480A	18.0515178517393	26.0918593796334	26.2631579491999	20.8578006656101	23.3107066811531	1.55979238125828
EHI_007490A	2.42709483720865	2.06668193106007	2.25628504718212	2.33676604967416	3.68756941848749	2.2530334395953
EHI_007500A	20.1752258342969	19.2459754829969	15.7939953302748	17.1362843642772	13.3015896881156	17.071061061549
EHI_007510A	5700.94238574846	5095.5334686493	5513.81914690178	3220.75599157683	2057.13693988481	170.450645218613
EHI_007620A	1417.1199980752	1201.25887242867	1216.67914884249	767.584373872598	494.266000985127	56.5858013867588
EHI_007630A	25.9395760726674	15.3709468622593	9.4763971981649	16.2708154569905	6.32154757454999	7.79896190629141
EHI_007640A	2.57878826453419	5.94171055179771	6.40784953399722	1.29820336093009	4.60946177310937	0.346620529168507
EHI_007770A	98.1456474796246	104.238269897842	52.4360644965125	89.3163912319903	59.3962074192093	57.5390078419722
EHI_007920A	7.28128451162594	5.55420768972395	8.66413458117934	7.18339193047984	5.92645085114061	11.6984428594371
EHI_007930A	9.55668592150904	12.1417563449779	14.6207271057401	17.3959250364632	24.4959968513812	24.9566781001325
EHI_007940A	11.22531362209	76.8547343112965	69.6740822569838	76.5074514041467	83.4971075471811	61.52514392741
EHI_007950A	1.82032112790648	1.03334096553004	1.53427383208384	1.12510957947275	0.790193446818749	0.779896190629141
EHI_007960A	1.5169342732554	0	2.70754205661854	0.346187562914691	0	6.84575545107802
EHI_007970A	4.09572253778959	2.8416876552076	4.96382710380066	3.72151630133293	4.47776286530624	7.53899650941503
EHI_007980A	1.97201455523202	3.35835813797262	4.96382710380066	1.12510957947275	4.21436504969999	1.81975777813466
EHI_007990A	7.1295910843004	7.87922486216653	10.8301682264742	7.96231394703789	7.11174102136874	5.28596306981974
EHI_008000A	1.66862770058094	1.67917906898631	1.8050280377457	1.38475025165876	0.921892354621873	0.25996539687638
EHI_008010A	2483.2214053191	1876.41802578186	2231.19515745745	1625.09096721229	1418.26553813185	2397.1409245971
EHI_008020A	1.66862770058094	2.71252003451635	2.16603364529483	0.778922016558054	1.84378470924375	0.173310264584254
EHI_008030A	12.2871676133688	9.17090106907908	15.7939953302748	12.1165647020142	12.9064929647062	45.753909850243
EHI_008040A	3.18556197383635	4.2625314828114	4.60282149625152	4.58698520861965	6.71664429795936	10.225305610471
EHI_008080A	2.73048169185973	1.80834668967757	2.43678785095669	1.64439092384478	2.10718252485	5.8058938635725
EHI_008090A	40.3504516685937	43.1419853108791	31.5879906605497	45.6102114140105	45.436123192078	49.7400459356808
EHI_008100A	3.03386854651081	1.80834668967757	3.15879906605497	2.16367226821682	1.71208580144062	5.11265280523548
EHI_008110A	1.21354741860432	1.03334096553004	2.43678785095669	1.47129714238744	2.10718252485	7.53899650941503
EHI_008120A	8.49483193023026	5.94171055179771	6.94935794532093	11.1645489039988	8.82382682280936	20.9705420146947
EHI_008130A	12.4388610406943	6.71671627594524	5.3248327113498	5.53900100663505	1.053591262425	6.93241058337014
EHI_008150A	3.48894882848743	3.74586100004638	3.61005607549139	3.63496941060425	3.16077378727499	2.94627449793231
EHI_008200A	44.5978676337089	28.2877089313848	47.2014831870499	39.5519290630034	47.0165100857155	205.892594326093
EHI_008210A	188.09984988367	269.70199200334	218.318141165342	262.063985126421	247.462247762071	51.0398729200627
EHI_008220A	3.48894882848743	3.22919051728137	2.52703925284397	4.50043831789098	2.76567706386562	2.51299883647168
EHI_008230A	17.2930507151116	23.5085069658083	19.2235486019917	25.0120514205864	23.0473088655468	51.4731485815233
EHI_008240A	3.18556197383635	3.10002289659011	3.33930186982954	3.02914117550355	3.02907487947187	3.98613608543783
EHI_008370A	2.73048169185973	2.8416876552076	4.60282149625152	3.72151630133293	2.50227924825937	2.2530334395953
EHI_008380A	18.3549047063904	18.0834668967757	31.1367336511132	19.299956632494	29.6322542557031	24.3500921740876
EHI_008390A	17.5964375697627	16.6626230691719	14.7109785076274	13.4147680629443	12.7747940569031	3.29289502710082
EHI_008420A	30.035298610457	27.5127032072372	8.66413458117934	20.2519724305094	7.63853665258124	14.7313724896616
EHI_008450A	30.4903788924336	24.6710155520296	20.8480738359628	20.7712537748815	24.1009001279718	31.7157784189184
EHI_008470A	8.03975164825364	35.1335928280213	18.050280377457	30.0317710828494	44.6459297452593	3.29289502710082
EHI_008600A	4.24741596511513	3.48752575866388	2.9782962622804	2.8560473940462	3.68756941848749	0.0866551322921268
EHI_008610A	2.88217511918527	2.45418479313384	7.67136916041921	2.68295361258885	1.5803868936375	0.866551322921268
EHI_008620A	2512.9533170749	2088.89876181897	1920.27907795576	1716.39793693104	2118.50863092107	2165.77172137713
EHI_008630A	20.9336929709246	44.4336615177916	42.3279074851366	15.0591589867891	32.5296302273718	0.866551322921268
EHI_008640A	0.758467136627702	0.645838103456273	1.35377102830927	1.21165647020142	0.921892354621873	4.67937714377485
EHI_008650A	4137.58992373144	3798.8197245298	5837.09966846203	3326.17010448435	4843.22733445991	6642.98244151444
EHI_008660A	9.86007277616012	9.30006868977033	8.66413458117934	9.08742352651064	10.6676115320531	12.998269843819
EHI_008710A	9.25329906685796	12.9167620691255	7.94212336608106	11.0780020132701	8.56042900720311	1.99306804271892
