logFC	AveExpr	t	P.Value	adj.P.Val	B	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_049710A	-0.657935038797946	-0.0622714707989771	-1.43419701332911	0.188614470738897	0.999593478972769	-4.58170498053771	7	12	2	16	9	11	0.933256458782654	0.997244371343861	0.3168198991234	1.41690592220268	1.22381835103038	0.950827146350703	0.04	UP_pEhEx_DOWN_UmasM
EHI_049720A	0.406899006010148	2.88223639634839	0.935353427120711	0.37639144239405	0.999593478972769	-4.59902495281823	92	75	50	86	30	94	12.2656563154292	6.23277732089913	7.920497478085	7.61586933183938	4.07939450343461	8.12525015972419	0.04	DOWN_pEhEx_UP_UmasM
EHI_049730A	-0.271526990693196	0.496922997706547	-0.599486926263889	0.565078352400582	0.999593478972769	-4.60732145931847	8	20	6	13	14	19	1.06657881003732	1.66207395223977	0.9504596973702	1.15123606178967	1.90371743493615	1.64233779824212	0.04	UP_pEhEx_DOWN_UmasM
EHI_049740A	0.417106211120913	1.78881662319304	1.04445219857699	0.326154751619111	0.999593478972769	-4.59366371999638	42	38	22	36	29	23	5.59953875269592	3.15794050925556	3.4850188903574	3.18803832495602	3.94341468665346	1.98809312418783	0.04	DOWN_pEhEx_UP_UmasM
EHI_049760A	0.0621017537586193	-0.489568855546642	0.118330076716016	0.908660206328429	0.999593478972769	-4.60969096501961	6	11	3	11	9	2	0.799934107527989	0.914140673731872	0.4752298486851	0.974122821514339	1.22381835103038	0.172877662972855	0.04	DOWN_pEhEx_UP_UmasM
EHI_049770A	0.325335746026211	-0.0634381366005584	0.753742203705134	0.472138890866642	0.999593478972769	-4.60299771387814	21	24	1	21	16	1	2.79976937634796	1.99448874268772	0.1584099495617	1.85968902289101	2.17567706849846	0.0864388314864275	0.04	DOWN_pEhEx_UP_UmasM
EHI_049780A	0.892755776401461	0.325514191840792	1.95568160784901	0.0854330217619595	0.999593478972769	-4.56005336692705	11	15	15	9	8	9	1.46654586380131	1.24655546417983	2.3761492434255	0.797009581239005	1.08783853424923	0.777949483377848	0.04	DOWN_pEhEx_UP_UmasM
EHI_049790A	0.261905070648338	2.0327205349487	0.556005845524337	0.593084529948497	0.999593478972769	-4.6117616242581	44	134	10	97	64	6	5.86618345520525	11.1358954800064	1.584099495617	8.58999215335372	8.70270827399383	0.518632988918565	0.04	DOWN_pEhEx_UP_UmasM
EHI_049830A	0.32406576080794	0.5767345871014	0.685955979165065	0.511709623323847	0.999593478972769	-4.60546189695328	16	32	4	23	8	12	2.13315762007464	2.65931832358363	0.6336397982468	2.03680226316635	1.08783853424923	1.03726597783713	0.04	DOWN_pEhEx_UP_UmasM
EHI_049840A	0.0530026684233713	-0.0973850891018231	0.0882623573759768	0.931790673142202	0.999593478972769	-4.61119608919676	10	13	3	14	3	14	1.33322351254665	1.08034806895585	0.4752298486851	1.23979268192734	0.407939450343461	1.21014364080999	0.04	DOWN_pEhEx_UP_UmasM
EHI_049860A	-0.0881517893251568	2.50271562327616	-0.177814553643734	0.863192950606944	0.999593478972769	-4.62199928976753	15	62	94	68	28	101	1.99983526881997	5.15242925194328	14.8905352587998	6.02185016936137	3.8074348698723	8.73032198012918	0.04	UP_pEhEx_DOWN_UmasM
EHI_049880A	0.580253047893107	2.65488738990542	0.975094531784421	0.357462058289468	0.999593478972769	-4.59688266190629	33	27	292	60	8	246	4.39963759140394	2.24379983552369	46.2557052720164	5.31339720826003	1.08783853424923	21.2639525456612	0.04	DOWN_pEhEx_UP_UmasM
EHI_049900A	-0.191867919023158	1.22413695402838	-0.381043901028057	0.712876245419815	0.999593478972769	-4.61512408672185	22	37	6	26	15	39	2.93309172760263	3.07483681164357	0.9504596973702	2.30247212357935	2.0396972517173	3.37111442797067	0.04	UP_pEhEx_DOWN_UmasM
EHI_049910A	-0.179202651524976	6.91410801383098	-0.377017755260484	0.715752874245001	0.999593478972769	-4.61802451904623	417	1124	1789	1202	1017	1638	55.5954204731952	93.408556115875	283.395399765881	106.445057405476	138.291473666433	141.586805974768	0.04	UP_pEhEx_DOWN_UmasM
EHI_049920A	-0.152790511834852	7.14009616779919	-0.393752576363286	0.703828152098951	0.999593478972769	-4.61754884002811	955	980	1459	1329	1110	2135	127.322845448205	81.4416236597486	231.12011641052	117.69174816296	150.937596627081	184.546905223523	0.04	UP_pEhEx_DOWN_UmasM
EHI_049940A	-0.214131017903722	1.13452093460894	-0.536317253819156	0.606011989258009	0.999593478972769	-4.61061095852568	35	87	1	77	48	3	4.66628229391327	7.23002169224299	0.1584099495617	6.81885975060037	6.52703120549537	0.259316494459283	0.04	UP_pEhEx_DOWN_UmasM
EHI_049950A	0.473798679641614	3.35861800307727	1.08467942290075	0.308992116102247	0.999593478972769	-4.5918870366111	365	288	10	311	217	8	48.6626582079527	23.9338649122527	1.584099495617	27.5411088628145	29.5076202415103	0.69151065189142	0.04	DOWN_pEhEx_UP_UmasM
EHI_049970A	-0.0773856781166089	4.38697306625589	-0.228689750817369	0.824723557050961	0.999593478972769	-4.62282543327339	184	214	121	266	165	216	24.5313126308583	17.7841912889655	19.1676038969657	23.5560609566195	22.4366697688904	18.6707876010683	0.04	UP_pEhEx_DOWN_UmasM
EHI_049990A	-1.16512750853414	0.579486710907368	-0.535495049213211	0.606555106830705	0.999593478972769	-4.60928894839772	0	108	42	79	66	0	0	8.97519934209475	6.6532178815914	6.99597299087571	8.97466790755614	0	0.04	UP_pEhEx_DOWN_UmasM
EHI_050000A	-0.133091765637699	2.8037114348227	-0.25648610295357	0.803908177425615	0.999593478972769	-4.62171775430005	24	126	53	54	73	95	3.19973643011196	10.4710658991105	8.3957273267701	4.78205748743403	9.92652662502422	8.21168899121061	0.04	UP_pEhEx_DOWN_UmasM
EHI_050110A	-0.504881456511714	0.610387530555761	-1.12379498305273	0.29299344364791	0.999593478972769	-4.5909437743507	15	16	4	23	12	20	1.99983526881997	1.32965916179181	0.6336397982468	2.03680226316635	1.63175780137384	1.72877662972855	0.04	UP_pEhEx_DOWN_UmasM
EHI_050130A	-0.548430864738565	7.01192138964004	-1.07312629991549	0.313847091317379	0.999593478972769	-4.59225146442877	357	1004	1967	1199	1356	2200	47.5960793979153	83.4361124024364	311.592370787864	106.179387545063	184.388631555244	190.165429270141	0.04	UP_pEhEx_DOWN_UmasM
EHI_050140A	0.454351103021525	3.14958391429751	0.987717902227598	0.351600903009881	0.999593478972769	-4.59646757489707	32	121	159	83	40	125	4.26631524014927	10.0555474110506	25.1871819803103	7.35019947142638	5.43919267124615	10.8048539358034	0.04	DOWN_pEhEx_UP_UmasM
EHI_050150A	0.153814638004476	0.625560641198866	0.355519975898888	0.731193318586384	0.999593478972769	-4.61288615750747	10	26	8	14	10	20	1.33322351254665	2.1606961379117	1.2672795964936	1.23979268192734	1.35979816781154	1.72877662972855	0.04	DOWN_pEhEx_UP_UmasM
EHI_050270A	0.530128263570094	2.78044198391729	1.49661403231265	0.172041401419977	0.999593478972769	-4.57025132753675	26	48	253	29	15	386	3.46638113262128	3.98897748537544	40.0777172391101	2.56814198399235	2.0396972517173	33.365388953761	0.04	DOWN_pEhEx_UP_UmasM
EHI_050280A	-0.123675341780592	10.3245774464309	-0.292468134232634	0.777209628425678	0.999593478972769	-4.61628680534109	14251	12436	5944	14762	9391	16663	1899.97682773023	1033.47758350269	941.588740194744	1307.27282647224	1276.98645939181	1440.33024905834	0.04	UP_pEhEx_DOWN_UmasM
EHI_050290A	-1.15132920782664	2.11500505430512	-2.5558006831588	0.0332721041871567	0.999593478972769	-4.51494707948471	13	27	36	47	63	88	1.73319056631064	2.24379983552369	5.7027581842212	4.16216114647036	8.56672845721268	7.60661717080562	0.04	UP_pEhEx_DOWN_UmasM
EHI_050300A	-0.226707483877954	2.61546425171126	-0.581857549226707	0.576341892304103	0.999593478972769	-4.61324520207838	21	68	69	61	34	133	2.79976937634796	5.65105143761521	10.9302865197573	5.4019538283977	4.62331377055922	11.4963645876949	0.04	UP_pEhEx_DOWN_UmasM
EHI_050340A	-0.786311209242509	1.45633581915424	-1.81773245822889	0.105797715241086	0.999593478972769	-4.55768660804122	25	49	3	49	47	22	3.33305878136662	4.07208118298743	0.4752298486851	4.33927438674569	6.39105138871422	1.90165429270141	0.04	UP_pEhEx_DOWN_UmasM
EHI_050360A	-0.14470584795453	1.09659726924898	-0.35477264243447	0.73173247271653	0.999593478972769	-4.61434578994652	22	59	3	50	29	7	2.93309172760263	4.90311815910731	0.4752298486851	4.42783100688336	3.94341468665346	0.605071820404993	0.04	UP_pEhEx_DOWN_UmasM
EHI_050390A	1.56079234912473	1.43414250359497	3.24866671637488	0.0113762692411638	0.999593478972769	-4.50973414358996	13	18	228	12	2	119	1.73319056631064	1.49586655701579	36.1174685000676	1.06267944165201	0.271959633562307	10.2862209468849	0.04	DOWN_pEhEx_UP_UmasM
EHI_050400A	1.47500855863353	0.286090365176666	1.96583646617502	0.0840921357028141	0.999593478972769	-4.56187269249684	7	8	110	0	4	113	0.933256458782654	0.664829580895907	17.425094451787	0	0.543919267124615	9.76758795796631	0.04	DOWN_pEhEx_UP_UmasM
EHI_050420A	-0.43936696316569	2.04379369997869	-1.13344208601116	0.289150999050478	0.999593478972769	-4.58934701294357	30	69	11	69	36	43	3.99967053763994	5.7341551352272	1.7425094451787	6.11040678949904	4.89527340412153	3.71686975391638	0.04	UP_pEhEx_DOWN_UmasM
EHI_050430A	-0.180109909419073	1.27433648546207	-0.432620266950883	0.676469764319385	0.999593478972769	-4.61429538494875	11	19	28	25	19	34	1.46654586380131	1.57897025462778	4.4354785877276	2.21391550344168	2.58361651884192	2.93892027053854	0.04	UP_pEhEx_DOWN_UmasM
EHI_050440A	0.395895356975302	0.328084265246802	0.829980813126491	0.430102932845262	0.999593478972769	-4.60073033472233	6	18	13	13	8	11	0.799934107527989	1.49586655701579	2.0593293443021	1.15123606178967	1.08783853424923	0.950827146350703	0.04	DOWN_pEhEx_UP_UmasM
EHI_050460A	-0.131329718689999	2.57420170715123	-0.362762929103782	0.725976225476201	0.999593478972769	-4.61931299314685	56	78	23	77	43	69	7.46605167026123	6.4820884137351	3.6434288399191	6.81885975060037	5.84713212158961	5.9642793725635	0.04	UP_pEhEx_DOWN_UmasM
EHI_050470A	1.54914618279785	0.0979104944804483	2.1398262730786	0.0640458960952374	0.999593478972769	-4.55684343937837	9	2	159	4	0	96	1.19990116129198	0.166207395223977	25.1871819803103	0.354226480550669	0	8.29812782269704	0.04	DOWN_pEhEx_UP_UmasM
EHI_050500A	-0.942647342001468	3.47001737966869	-2.31224287949624	0.0488267685805484	0.999593478972769	-4.52071947046907	49	174	33	178	151	129	6.53279521147858	14.460043384486	5.2275283355361	15.7630783845048	20.5329523339542	11.1506092617491	0.04	UP_pEhEx_DOWN_UmasM
EHI_050510A	-0.195804239111948	3.80738105686821	-0.585052053051262	0.574291551177911	0.999593478972769	-4.61376826056391	138	251	36	233	148	93	18.3984844731437	20.8590281006091	5.7027581842212	20.6336924920765	20.1250128836107	8.03881132823776	0.04	UP_pEhEx_DOWN_UmasM
EHI_050520A	-0.545418038306348	7.01361045712191	-0.961761619709286	0.363731915273938	0.999593478972769	-4.59753395859282	264	1562	1717	1211	1190	2488	35.1971007312315	129.807975669926	271.989883397439	107.242066986715	161.815981969573	215.059812738232	0.04	UP_pEhEx_DOWN_UmasM
EHI_050550A	-0.607673476550733	10.2091868279849	-1.57760176551695	0.152477137622533	0.999593478972769	-4.56919997860574	10111	17502	2876	17967	16195	10168	1348.02229353592	1454.48091560502	455.587014939449	1591.09679401347	2202.19313277078	878.910038553995	0.04	UP_pEhEx_DOWN_UmasM
EHI_050570A	0.0295378204682905	7.22890441260516	0.0721918001755467	0.944183157026956	0.999593478972769	-4.62177642217307	810	1010	2446	1335	977	2384	107.991104516278	83.9347345881083	387.470736627918	118.223087883786	132.852280995187	206.070174263643	0.04	DOWN_pEhEx_UP_UmasM
EHI_050590A	-0.400346016738744	1.28000249556849	-0.755434519601508	0.471177191637682	0.999593478972769	-4.60497937421096	8	38	16	18	14	77	1.06657881003732	3.15794050925556	2.5345591929872	1.59401916247801	1.90371743493615	6.65579002445492	0.04	UP_pEhEx_DOWN_UmasM
EHI_050610A	-0.608788481539722	3.17049867582401	-1.69944159111122	0.126826683575591	0.999593478972769	-4.55713356614273	89	146	16	155	136	63	11.8656892616652	12.1331398513503	2.5345591929872	13.7262761213384	18.4932550822369	5.44564638364493	0.04	UP_pEhEx_DOWN_UmasM
EHI_050620A	-0.0969641585372983	2.59286995907897	-0.276520097152881	0.789006761772885	0.999593478972769	-4.62102254510538	40	60	46	53	34	125	5.33289405018659	4.9862218567193	7.2868576798382	4.69350086729636	4.62331377055922	10.8048539358034	0.04	UP_pEhEx_DOWN_UmasM
EHI_050640A	1.88486034024845	-0.763793215561008	0.80527092774237	0.443437333990849	0.999593478972769	-4.59927769312807	45	0	52	4	8	0	5.99950580645992	0	8.2373173772084	0.354226480550669	1.08783853424923	0	0.04	DOWN_pEhEx_UP_UmasM
EHI_050650A	0.211865237593307	2.8870352904396	0.561820153570736	0.589295828263363	0.999593478972769	-4.61201254523555	138	257	8	250	112	10	18.3984844731437	21.357650286281	1.2672795964936	22.1391550344168	15.2297394794892	0.864388314864275	0.04	DOWN_pEhEx_UP_UmasM
EHI_050660A	0.673522051746635	0.307895258549714	0.979644918821993	0.35534086451939	0.999593478972769	-4.59610516929003	29	17	4	9	25	3	3.86634818638528	1.4127628594038	0.6336397982468	0.797009581239005	3.39949541952884	0.259316494459283	0.04	DOWN_pEhEx_UP_UmasM
EHI_050670A	0.463401013372284	1.39100998726053	1.28145194982299	0.235162055464917	0.999593478972769	-4.58275385079553	19	30	28	21	11	42	2.53312467383863	2.49311092835965	4.4354785877276	1.85968902289101	1.49577798459269	3.63043092242996	0.04	DOWN_pEhEx_UP_UmasM
EHI_050690A	0.049872618035062	0.726420115097448	0.096687259571619	0.925301623725594	0.999593478972769	-4.61590019865954	8	18	18	23	4	36	1.06657881003732	1.49586655701579	2.8513790921106	2.03680226316635	0.543919267124615	3.11179793351139	0.04	DOWN_pEhEx_UP_UmasM
EHI_050700A	-0.486609080110157	5.15964317103232	-1.4065585860548	0.196391001452843	0.999593478972769	-4.57370921427448	201	447	174	445	313	519	26.7977926021876	37.1473528325588	27.5633312237358	39.4076959612619	42.5616826525011	44.8617535414559	0.04	UP_pEhEx_DOWN_UmasM
EHI_050720A	0.0160967217782163	4.06607443347425	0.043904624296294	0.96603323282293	0.999593478972769	-4.62422788663807	64	143	295	140	87	359	8.53263048029855	11.8838287585143	46.7309351207015	12.3979268192734	11.8302440599604	31.0315405036275	0.04	DOWN_pEhEx_UP_UmasM
EHI_050730A	0.152776504712616	1.65512300221937	0.392508174691759	0.704711943048795	0.999593478972769	-4.6159240302153	34	63	9	63	24	16	4.5329599426586	5.23553294955527	1.4256895460553	5.57906706867303	3.26351560274769	1.38302130378284	0.04	DOWN_pEhEx_UP_UmasM
EHI_050740A	-0.473505328895726	5.68749893368717	-0.994344981882322	0.348553044228682	0.999593478972769	-4.59608870544555	181	931	284	734	443	654	24.1313455770943	77.3695424767612	44.9884256755228	65.0005591810477	60.2390588340511	56.5309957921236	0.04	UP_pEhEx_DOWN_UmasM
EHI_050750A	-0.0923531788401947	1.28491599406324	-0.246211627669947	0.81158394544345	0.999593478972769	-4.6176108116196	22	31	10	34	17	25	2.93309172760263	2.57621462597164	1.584099495617	3.01092508468068	2.31165688527961	2.16097078716069	0.04	UP_pEhEx_DOWN_UmasM
EHI_050760A	-0.107372039188458	6.53346843592429	-0.314165227534018	0.761258219166106	0.999593478972769	-4.61950962808933	662	1183	516	1247	673	1016	88.2593965305881	98.3116742749823	81.7395339738372	110.430105311671	91.5144166937164	87.8218527902104	0.04	UP_pEhEx_DOWN_UmasM
EHI_050780A	0.648530998572077	0.851950414136575	1.59992316304161	0.147449961875126	0.999593478972769	-4.56992784773893	13	31	15	19	9	15	1.73319056631064	2.57621462597164	2.3761492434255	1.68257578261568	1.22381835103038	1.29658247229641	0.04	DOWN_pEhEx_UP_UmasM
EHI_050790A	0.519750407428058	-0.527623571659828	0.845441032200791	0.421902369850041	0.999593478972769	-4.59919899809404	8	13	3	7	13	1	1.06657881003732	1.08034806895585	0.4752298486851	0.61989634096367	1.767737618155	0.0864388314864275	0.04	DOWN_pEhEx_UP_UmasM
EHI_050800A	-0.357906560116642	4.85599180148416	-1.08120764645945	0.310444815792297	0.999593478972769	-4.59166704639278	209	369	123	377	284	314	27.8643714122249	30.6652644188237	19.4844237960891	33.3858457919005	38.6182679658476	27.1417930867382	0.04	UP_pEhEx_DOWN_UmasM
EHI_050810A	-0.0811303619899489	2.16504437450791	-0.186128893286265	0.856876491523024	0.999593478972769	-4.62019340231205	84	62	8	83	48	24	11.1990775053918	5.15242925194328	1.2672795964936	7.35019947142638	6.52703120549537	2.07453195567426	0.04	UP_pEhEx_DOWN_UmasM
EHI_050850A	-0.0028570453776342	4.59290026163152	-0.0067925841436657	0.994743075062907	0.999593478972769	-4.62434260559027	215	153	241	230	181	323	28.6643055197529	12.7148657346342	38.1767978443697	20.3680226316635	24.6123468373888	27.9197425701161	0.04	UP_pEhEx_DOWN_UmasM
EHI_050880A	0.0791429412004422	2.65491967903902	0.206147409643852	0.841713955916218	0.999593478972769	-4.62199355757309	25	63	93	45	41	119	3.33305878136662	5.23553294955527	14.7321253092381	3.98504790619502	5.5751724880273	10.2862209468849	0.04	DOWN_pEhEx_UP_UmasM
EHI_050890A	-0.0857762455240204	1.79486441782117	-0.18543965035247	0.857399705460122	0.999593478972769	-4.6204276412146	26	41	20	40	13	77	3.46638113262128	3.40725160209152	3.168198991234	3.54226480550669	1.767737618155	6.65579002445492	0.04	UP_pEhEx_DOWN_UmasM
EHI_050910A	-0.00521019536879813	1.12177892453596	-0.0121285477663033	0.990613636891591	0.999593478972769	-4.61742756064421	35	52	2	48	24	10	4.66628229391327	4.3213922758234	0.3168198991234	4.25071776660803	3.26351560274769	0.864388314864275	0.04	UP_pEhEx_DOWN_UmasM
EHI_050920A	-0.350987665374552	0.877659281326729	-0.756619569481898	0.470504525780387	0.999593478972769	-4.60410997747134	9	32	7	24	13	27	1.19990116129198	2.65931832358363	1.1088696469319	2.12535888330401	1.767737618155	2.33384845013354	0.04	UP_pEhEx_DOWN_UmasM
EHI_050940A	-0.570224849529222	7.53496972572443	-1.20377378846516	0.262350951403201	0.999593478972769	-4.58580893252041	2750	4145	183	3836	2309	1201	366.636465950328	344.464826601692	28.9890207697911	339.703194848091	313.977396947684	103.813036615199	0.04	UP_pEhEx_DOWN_UmasM
EHI_050950A	0.651790438252889	3.82286180536688	1.53060075097407	0.163572508129452	0.999593478972769	-4.56681875782716	78	101	400	80	24	698	10.3991433978639	8.39347345881083	63.36397982468	7.08452961101338	3.26351560274769	60.3343043775264	0.04	DOWN_pEhEx_UP_UmasM
EHI_050960A	-0.553972271118906	8.63579535077433	-1.2560386307332	0.24378538438984	0.999593478972769	-4.5835710298621	1512	5747	2338	5271	4079	4959	201.583395097053	477.596950176097	370.362462075254	466.781944745644	554.661672650326	428.650165341194	0.04	UP_pEhEx_DOWN_UmasM
EHI_050970A	-0.101925143187439	1.62027937329559	-0.249632725441304	0.809025694339524	0.999593478972769	-4.6189959235484	23	46	13	46	17	38	3.06641407885729	3.82277009015147	2.0593293443021	4.07360452633269	2.31165688527961	3.28467559648425	0.04	UP_pEhEx_DOWN_UmasM
EHI_050980A	-0.374754272648949	2.92440800517033	-0.768927295291944	0.463555765908653	0.999593478972769	-4.60655974207329	25	137	47	81	70	109	3.33305878136662	11.3852065728424	7.4452676293999	7.17308623115104	9.51858717468076	9.4218326320206	0.04	UP_pEhEx_DOWN_UmasM
EHI_050985A	0.523270512974209	-0.290744420027029	0.920437882393297	0.383683448033566	0.999593478972769	-4.5973887784551	9	11	5	7	2	14	1.19990116129198	0.914140673731872	0.7920497478085	0.61989634096367	0.271959633562307	1.21014364080999	0.04	DOWN_pEhEx_UP_UmasM
EHI_050990A	-0.217271164111795	-0.0415753560580329	-0.399146380846314	0.700002926705113	0.999593478972769	-4.61001091454546	7	31	1	16	17	4	0.933256458782654	2.57621462597164	0.1584099495617	1.41690592220268	2.31165688527961	0.34575532594571	0.04	UP_pEhEx_DOWN_UmasM
EHI_051010A	-0.280652314361037	4.43497781489632	-0.58017909435756	0.577420829962345	0.999593478972769	-4.61389462085129	224	474	40	371	156	223	29.8642066810449	39.3911526680825	6.336397982468	32.8545060710745	21.21285141786	19.2758594214733	0.04	UP_pEhEx_DOWN_UmasM
EHI_051020A	-0.524785066405217	2.73758817374389	-1.35768918045442	0.210825655157041	0.999593478972769	-4.57670903612439	39	108	22	93	62	85	5.19957169893193	8.97519934209475	3.4850188903574	8.23576567280305	8.43074864043153	7.34730067634634	0.04	UP_pEhEx_DOWN_UmasM
EHI_051040A	0.48472770264262	3.96009379850316	1.29975536228707	0.229111677125359	0.999593478972769	-4.57941309709894	132	159	168	164	60	219	17.5985503656158	13.2134879203062	26.6128715263656	14.5232857025774	8.15878900686922	18.9301040955276	0.04	DOWN_pEhEx_UP_UmasM
EHI_051050A	-0.502481199843686	1.35013627838746	-1.24981540711468	0.245936972591363	0.999593478972769	-4.58477955498071	7	20	35	17	15	101	0.933256458782654	1.66207395223977	5.5443482346595	1.50546254234034	2.0396972517173	8.73032198012918	0.04	UP_pEhEx_DOWN_UmasM
EHI_051060A	-0.637943024120707	9.92351449936219	-1.65526777814009	0.135629856624144	0.999593478972769	-4.5650200672832	8998	10119	2949	15109	13516	8370	1199.63451658947	840.926316135711	467.150941257453	1338.00197366001	1837.90320361407	723.493019541398	0.04	UP_pEhEx_DOWN_UmasM
EHI_051450A	-1.20814455795274	-0.445113708507033	-1.33671056881259	0.217297533166433	0.999593478972769	-4.5856051506123	2	32	0	16	9	13	0.26664470250933	2.65931832358363	0	1.41690592220268	1.22381835103038	1.12370480932356	0.04	UP_pEhEx_DOWN_UmasM
EHI_051460A	0.152164345562323	0.43708403966583	0.368812955326147	0.721629974206745	0.999593478972769	-4.61166348778817	9	11	15	12	6	24	1.19990116129198	0.914140673731872	2.3761492434255	1.06267944165201	0.815878900686922	2.07453195567426	0.04	DOWN_pEhEx_UP_UmasM
EHI_051580A	0.0686495334890676	1.02592058488359	0.122515395222236	0.905447301449661	0.999593478972769	-4.61766708064568	12	40	10	22	7	43	1.59986821505598	3.32414790447954	1.584099495617	1.94824564302868	0.951858717468075	3.71686975391638	0.04	DOWN_pEhEx_UP_UmasM
EHI_051690A	-1.90805819594738	0.788518940502596	-1.09554597019055	0.304479807756474	0.999593478972769	-4.59197200698925	0	165	6	77	77	4	0	13.7121101059781	0.9504596973702	6.81885975060037	10.4704458921488	0.34575532594571	0.04	UP_pEhEx_DOWN_UmasM
EHI_051700A	-0.500935426980571	1.30175219848282	-1.17084286040048	0.27463579854099	0.999593478972769	-4.58818892696207	12	41	9	34	29	24	1.59986821505598	3.40725160209152	1.4256895460553	3.01092508468068	3.94341468665346	2.07453195567426	0.04	UP_pEhEx_DOWN_UmasM
EHI_051710A	0.182096462868988	12.6489632394619	0.342738387771925	0.740435997712889	0.999593478972769	-4.61321672881469	54580	29033	116198	46086	37542	120603	7276.7339314796	2412.74965276886	18406.9193191704	4081.22039566453	5104.95428159807	10424.7823937576	0.04	DOWN_pEhEx_UP_UmasM
EHI_051720A	0.130829412619906	4.66409969410231	0.343982020543169	0.739534701812529	0.999593478972769	-4.62038347108913	88	253	478	180	123	607	11.7323669104105	21.0252354958331	75.7199558904926	15.9401916247801	16.7255174640819	52.4683707122615	0.04	DOWN_pEhEx_UP_UmasM
EHI_051730A	0.191550983533279	4.58923750955576	0.533707814141122	0.607736581587046	0.999593478972769	-4.61553031334524	167	186	311	207	143	367	22.264832659529	15.4572877558298	49.2654943136887	18.3312203684971	19.445113799705	31.7230511555189	0.04	DOWN_pEhEx_UP_UmasM
EHI_051740A	-0.522733239422752	1.16549784144921	-1.10337220281064	0.301262372606499	0.999593478972769	-4.5913366654855	13	49	5	36	38	13	1.73319056631064	4.07208118298743	0.7920497478085	3.18803832495602	5.16723303768384	1.12370480932356	0.04	UP_pEhEx_DOWN_UmasM
EHI_051750A	0.620855355148456	2.15625717756366	1.66652047770628	0.133335459656702	0.999593478972769	-4.56292762610927	23	25	163	16	12	212	3.06641407885729	2.07759244029971	25.8208217785571	1.41690592220268	1.63175780137384	18.3250322751226	0.04	DOWN_pEhEx_UP_UmasM
EHI_051760A	-0.600658495826766	2.28438993026954	-1.34202181569072	0.215643116666881	0.999593478972769	-4.57916728926781	36	139	6	113	79	24	4.79960464516793	11.5514139680664	0.9504596973702	10.0068980755564	10.7424055257111	2.07453195567426	0.04	UP_pEhEx_DOWN_UmasM
EHI_051790A	-0.16103006301068	3.43993423360729	-0.459524456215292	0.657823134216174	0.999593478972769	-4.6174220195449	42	71	202	94	50	304	5.59953875269592	5.90036253045118	31.9988098114634	8.32432229294072	6.79899083905768	26.277404771874	0.04	UP_pEhEx_DOWN_UmasM
EHI_051810A	-0.216111259855749	1.05603492688952	-0.502024423915464	0.628881858440915	0.999593478972769	-4.61135088586949	20	48	4	38	39	6	2.6664470250933	3.98897748537544	0.6336397982468	3.36515156523135	5.30321285446499	0.518632988918565	0.04	UP_pEhEx_DOWN_UmasM
EHI_051830A	0.266072502349663	0.593561054534654	0.526887168110553	0.612256673184677	0.999593478972769	-4.60941404263925	15	11	16	15	4	31	1.99983526881997	0.914140673731872	2.5345591929872	1.32834930206501	0.543919267124615	2.67960377607925	0.04	DOWN_pEhEx_UP_UmasM
EHI_051840A	-0.122212541837335	5.4884852704029	-0.343732768229429	0.739715307898989	0.999593478972769	-4.61981968186239	385	432	271	536	411	448	51.3291052330459	35.900797368379	42.9290963312207	47.4663483937896	55.8877046970541	38.7245965059195	0.04	UP_pEhEx_DOWN_UmasM
EHI_051870A	0.213352917796014	2.72863446566843	0.518993542547432	0.617509879262567	0.999593478972769	-4.61487177887436	107	93	21	115	86	21	14.2654915842491	7.72864387791492	3.3266089407957	10.1840113158317	11.6942642431792	1.81521546121498	0.04	DOWN_pEhEx_UP_UmasM
EHI_051880A	2.27611948684272	-0.508329515214679	1.88736841402253	0.0950004068654672	0.999593478972769	-4.57178373785057	11	21	6	0	23	3	1.46654586380131	1.74517764985176	0.9504596973702	0	3.12753578596653	0.259316494459283	0.04	DOWN_pEhEx_UP_UmasM
EHI_051890A	-0.0678400021771313	4.67392145024031	-0.195975468795505	0.84941013587775	0.999593478972769	-4.62308861788012	212	247	167	270	161	393	28.2643384659889	20.5266133101611	26.4544615768039	23.9102874371701	21.8927505017657	33.970460774166	0.04	UP_pEhEx_DOWN_UmasM
EHI_051930A	-0.446006831899519	4.2103757448204	-1.20119940767808	0.263294796453885	0.999593478972769	-4.58510431747031	194	226	51	272	179	198	25.864536143405	18.7814356603094	8.0789074276467	24.0874006774455	24.3403872038265	17.1148886343126	0.04	UP_pEhEx_DOWN_UmasM
EHI_051940A	0.0223540834268971	0.901913949319064	0.0593478431215787	0.954099285923522	0.999593478972769	-4.61723744496434	15	21	11	21	14	19	1.99983526881997	1.74517764985176	1.7425094451787	1.85968902289101	1.90371743493615	1.64233779824212	0.04	DOWN_pEhEx_UP_UmasM
EHI_052040A	-0.180184105059111	3.86744906879299	-0.400457768387139	0.69907427011969	0.999593478972769	-4.61794356027751	379	243	15	317	267	43	50.529171125518	20.1941985197132	2.3761492434255	28.0724485836405	36.306611080568	3.71686975391638	0.04	UP_pEhEx_DOWN_UmasM
