logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_189150A	-1.69343097140229	10.4353075649707	-1.87274659728928	0.107411985211615	0.417922586686221	-4.17046029407095	9334	13435	1790	18486	16340	51117	1575.19706961408	1873.53242363628	153.823837197773	1664.49596094759	2278.22012876393	4092.18885401663	58.21	UP_pEhEx_DOWN_CDC5
EHI_197030A	0.861996599837077	12.6240529442794	1.87267158999614	0.107423417122686	0.417922586686221	-4.17243502645105	40662	58239	128557	73060	44670	31337	6862.08091328989	8121.52250243048	11047.5592394604	6578.38769375911	6228.15747563553	2508.6942136338	58.21	DOWN_pEhEx_UP_CDC5
EHI_030790A	-2.08222174596621	7.87623831661116	-1.86739781985691	0.108230206406906	0.419115186091649	-4.1750865781985	1618	4477	102	5241	3486	6097	273.052159699548	624.324872394466	8.76538066713566	471.904323884362	486.038884263834	488.097412659964	58.09	UP_pEhEx_DOWN_CDC5
EHI_131490A	-1.14757499778555	1.10849646275119	-1.86699603326953	0.108291916272214	0.419115186091649	-4.15059209856164	9	10	21	16	11	121	1.51883154344619	1.39451613221904	1.80463719617499	1.44065429920813	1.53368552119971	9.68669623287775	58.09	UP_pEhEx_DOWN_CDC5
EHI_167680A	-0.795846284432705	3.1051388233506	-1.8676557695486	0.108190606501483	0.419115186091649	-4.15794042500981	37	77	47	113	82	154	6.24408523416767	10.7377742180866	4.03894991524878	10.1746209881574	11.4329284307614	12.328522478208	58.09	UP_pEhEx_DOWN_CDC5
EHI_200760A	-0.743758361309566	1.8633377052162	-1.8679816022127	0.108140605724756	0.419115186091649	-4.14858899829243	16	16	43	39	21	113	2.70014496612656	2.23122581155047	3.69520949692974	3.51159485431981	2.92794508592671	9.04625350673707	58.09	UP_pEhEx_DOWN_CDC5
EHI_118190A	-1.41641178730405	1.08874539059271	-1.86620850533849	0.108412972100984	0.419243681414828	-4.15267052805209	11	5	37	9	7	269	1.85634966421201	0.697258066109522	3.17959886945117	0.810368043304571	0.975981695308903	21.5348866664803	58.08	UP_pEhEx_DOWN_CDC5
EHI_142090A	0.623120934408206	5.43581194192408	1.86460690734105	0.10865957462721	0.419517386829324	-4.17961274386285	390	285	688	410	229	447	65.8160335493349	39.7437097682427	59.1233519508758	36.9167664172082	31.9285440322484	35.7847373231104	58.05	DOWN_pEhEx_UP_CDC5
EHI_148880A	-1.03368923554097	0.335865722109028	-1.86468563017949	0.108647440564943	0.419517386829324	-4.16577028694419	6	4	16	13	5	55	1.01255436229746	0.557806452887617	1.37496167327618	1.1705316181066	0.697129782363502	4.40304374221716	58.05	UP_pEhEx_DOWN_CDC5
EHI_165330A	-1.44947104956418	-0.423946290784697	-1.86323150874469	0.108871788988763	0.419996909502324	-4.18512082963192	4	0	16	5	9	43	0.67503624153164	0	1.37496167327618	0.450204468502539	1.2548336082543	3.44237965300614	58	UP_pEhEx_DOWN_CDC5
EHI_201210A	0.661646752469435	2.76526899063806	1.86209482999598	0.109047478188267	0.420334867459136	-4.1603801722644	55	50	110	71	33	65	9.28174832106005	6.97258066109521	9.45286150377375	6.39290345273606	4.60105656359912	5.203597149893	57.97	DOWN_pEhEx_UP_CDC5
EHI_100280A	-1.27160071098024	2.39014802181654	-1.86056684816566	0.109284088005668	0.420906915224413	-4.15822885071118	29	40	16	60	48	176	4.89401275110439	5.57806452887617	1.37496167327618	5.40245362203047	6.69244591068962	14.0897399750949	57.91	UP_pEhEx_DOWN_CDC5
EHI_098280A	-0.756855853438815	8.48382756036636	-1.85935433410596	0.109472206431512	0.421291426686432	-4.18215471078911	2463	2891	1448	5295	3540	5354	415.653565723107	403.154613824525	124.434031431494	476.766532144189	493.56788591336	428.616294469648	57.87	UP_pEhEx_DOWN_CDC5
EHI_105180A	0.616931237935651	10.3303943661805	1.85874668267092	0.109566601697977	0.421314926110189	-4.18467837763486	10624	10914	17284	14541	9451	8136	1792.89625750804	1521.97490670386	1485.30234755659	1309.28463529909	1317.71471462349	651.330252485069	57.87	DOWN_pEhEx_UP_CDC5
EHI_030810A	-0.538630261485812	6.73933755755795	-1.85455776181219	0.110219507399434	0.421381340479768	-4.18853839889318	453	572	1328	1314	877	1839	76.4478543534583	79.7663227629293	114.121818881923	118.313734322467	122.276563826558	147.221771671588	57.86	UP_pEhEx_DOWN_CDC5
EHI_048740A	-0.550342290978155	6.35475427819173	-1.85446862291355	0.110233442485786	0.421381340479768	-4.18948089675391	469	607	536	1165	815	1016	79.1479993195848	84.6471292256959	46.0612160547521	104.897641161092	113.632154525251	81.336226219866	57.86	UP_pEhEx_DOWN_CDC5
EHI_060380A	-0.571244527171579	6.18426348205227	-1.85574429838565	0.110034180879423	0.421381340479768	-4.18825364901321	381	399	688	807	632	1357	64.2972020058887	55.6411936755398	59.1233519508758	72.6630012163099	88.1172044907467	108.635097421612	57.86	UP_pEhEx_DOWN_CDC5
EHI_073320A	2.27586391204984	0.337395500444182	1.85540196846986	0.110087618336976	0.421381340479768	-4.18666383001074	16	16	75	9	20	0	2.70014496612656	2.23122581155047	6.4451328434821	0.810368043304571	2.78851912945401	0	57.86	DOWN_pEhEx_UP_CDC5
EHI_117270A	2.2957426928633	3.57696553275344	1.85793733574647	0.109692453503103	0.421381340479768	-4.17006262562792	278	325	115	119	5	206	46.915018786449	45.3217742971189	9.88253702667255	10.7148663503604	0.697129782363502	16.4914001981224	57.86	DOWN_pEhEx_UP_CDC5
EHI_147560A	0.793668479556994	0.710708174229939	1.85612953795613	0.109974075735803	0.421381340479768	-4.16163562608681	9	15	35	10	6	26	1.51883154344619	2.09177419832856	3.00772866029165	0.900408937005079	0.836555738836203	2.0814388599572	57.86	DOWN_pEhEx_UP_CDC5
EHI_194470A	-0.830479314873921	2.3417053134297	-1.85410505902935	0.110290296366142	0.421381340479768	-4.16424175228813	26	67	14	116	63	43	4.38773556995566	9.34325808586759	1.20309146411666	10.4447436692589	8.78383525778013	3.44237965300614	57.86	UP_pEhEx_DOWN_CDC5
EHI_201080A	-0.642750939521102	2.60610352236522	-1.8550646488329	0.110140298635804	0.421381340479768	-4.16558328688344	32	55	31	108	69	58	5.40028993225312	7.66983872720474	2.6639882419726	9.72441651965485	9.62039099661633	4.64320976451991	57.86	UP_pEhEx_DOWN_CDC5
EHI_004980A	-0.708525809292858	1.64375661800162	-1.8522557805015	0.110579931514379	0.42196080227357	-4.16114998555264	9	10	79	23	14	169	1.51883154344619	1.39451613221904	6.78887326180115	2.07094055511168	1.95196339061781	13.5293525897218	57.8	UP_pEhEx_DOWN_CDC5
EHI_059840A	-1.17897797806684	8.86728710213752	-1.85200790614461	0.110618810487057	0.42196080227357	-4.19005466909264	2580	2844	2021	4623	3787	19641	435.398375787908	396.600388003096	173.674846355698	416.259051577448	528.006097162117	1572.36694801613	57.8	UP_pEhEx_DOWN_CDC5
EHI_129360A	-0.779069515104695	0.876769855635715	-1.85003943486477	0.110928041231173	0.422802406353959	-4.16484653023465	9	15	9	42	23	13	1.51883154344619	2.09177419832856	0.773415941217852	3.78171753542133	3.20679699887211	1.0407194299786	57.72	UP_pEhEx_DOWN_CDC5
EHI_159670A	1.08552837141905	4.88581462155661	1.84907931517124	0.111079175994695	0.423040564921537	-4.19163680349093	315	358	368	386	388	52	53.1591040206167	49.9236775334417	31.6241184853522	34.755784968396	54.0972711114078	4.1628777199144	57.7	DOWN_pEhEx_UP_CDC5
EHI_007260A	-1.28106894980389	0.242116053760683	-1.83058156380519	0.114030700616182	0.423630315425975	-4.20170223871974	2	4	14	18	25	17	0.33751812076582	0.557806452887617	1.20309146411666	1.62073608660914	3.48564891181751	1.36094079304894	57.64	UP_pEhEx_DOWN_CDC5
EHI_010050A	0.934752656406236	0.321803108711079	1.84385482318441	0.111905124911168	0.423630315425975	-4.17816299882209	12	11	18	13	9	5	2.02510872459492	1.53396774544095	1.5468318824357	1.1705316181066	1.2548336082543	0.400276703837923	57.64	DOWN_pEhEx_UP_CDC5
EHI_012280A	0.714061842371625	2.1066560576887	1.82975988614254	0.11416357620239	0.423630315425975	-4.18527378131984	38	51	42	62	22	26	6.41284429455058	7.11203227431712	3.60927439234998	5.58253540943149	3.06737104239941	2.0814388599572	57.64	DOWN_pEhEx_UP_CDC5
EHI_012490A	-1.14776333959891	2.31179031221879	-1.83403646466836	0.113473655147476	0.423630315425975	-4.18106987844599	17	98	10	182	87	25	2.86890402650947	13.6662580957466	0.859351045797613	16.3874426534924	12.1300582131249	2.00138351918962	57.64	UP_pEhEx_DOWN_CDC5
EHI_013120A	0.631124452684356	2.94217808489802	1.83477241689391	0.113355339900601	0.423630315425975	-4.18804196765461	47	56	163	43	39	134	7.93167583799677	7.80929034042664	14.0074220465011	3.87175842912184	5.43761230243532	10.7274156628563	57.64	DOWN_pEhEx_UP_CDC5
EHI_015220A	1.17772617151064	0.281451162180221	1.84425819290552	0.111841141393334	0.423630315425975	-4.18089757940755	12	24	15	16	13	1	2.02510872459492	3.3468387173257	1.28902656869642	1.44065429920813	1.81253743414511	0.0800553407675847	57.64	DOWN_pEhEx_UP_CDC5
EHI_019640A	1.43913491428925	1.87549949607872	1.83349956146126	0.113560046628064	0.423630315425975	-4.17878439777017	31	60	72	37	51	4	5.23153087187021	8.36709679331426	6.18732752974282	3.33151306691879	7.11072378010772	0.320221363070339	57.64	DOWN_pEhEx_UP_CDC5
EHI_024420A	-0.937293862282722	5.10104996621041	-1.83526183666026	0.113276725332647	0.423630315425975	-4.20710972496266	242	307	100	518	350	590	40.8396926126642	42.8116452591246	8.59351045797613	46.6411829368631	48.7990847654452	47.232651052875	57.64	UP_pEhEx_DOWN_CDC5
EHI_025310A	0.900412522887012	1.25591793360308	1.83101038146311	0.113961415572485	0.423630315425975	-4.17936506007386	19	23	38	36	10	13	3.20642214727529	3.2073871041038	3.26553397403093	3.24147217321828	1.394259564727	1.0407194299786	57.64	DOWN_pEhEx_UP_CDC5
EHI_027380A	1.41286634134932	7.60738647026762	1.84167903177536	0.112250874112793	0.423630315425975	-4.2001586578858	1547	1723	5949	2708	1511	416	261.070266412362	240.275129581341	511.227937145	243.830740140975	210.67262023025	33.3030217593152	57.64	DOWN_pEhEx_UP_CDC5
EHI_029530A	-0.611165457924794	7.9743624953075	-1.83968699667285	0.11256834165034	0.423630315425975	-4.20251645747183	1627	3074	831	5867	4382	1163	274.570991242995	428.674259044134	71.4120719057817	528.26992334088	610.964541263373	93.104361312701	57.64	UP_pEhEx_DOWN_CDC5
EHI_029930A	-1.34948740219285	-0.314959355964757	-1.83517260181741	0.113291054972787	0.423630315425975	-4.20209383667027	0	6	17	12	4	41	0	0.836709679331426	1.46089677785594	1.08049072440609	0.557703825890802	3.28226897147097	57.64	UP_pEhEx_DOWN_CDC5
EHI_039480A	-1.17415320040171	2.63443077120238	-1.8335886066647	0.113545714176439	0.423630315425975	-4.18538833309964	44	49	15	119	48	142	7.42539865684804	6.83312904787331	1.28902656869642	10.7148663503604	6.69244591068962	11.367858388997	57.64	UP_pEhEx_DOWN_CDC5
EHI_042170A	-0.667258552370525	8.2971903957986	-1.83066445031704	0.114017305238892	0.423630315425975	-4.21088650362705	1840	2528	1650	3818	3898	4168	310.516671104555	352.533678224974	141.792922556606	343.776132148539	543.482378330586	333.670660319293	57.64	UP_pEhEx_DOWN_CDC5
EHI_050990A	1.2608884027936	0.785452865023353	1.83796915540659	0.112842818125887	0.423630315425975	-4.17522404495609	14	16	41	16	17	4	2.36262684536074	2.23122581155047	3.52333928777021	1.44065429920813	2.37024126003591	0.320221363070339	57.64	DOWN_pEhEx_UP_CDC5
EHI_083600A	-0.71494862241611	5.09235293817377	-1.83618618738285	0.113128394337802	0.423630315425975	-4.2014174340545	117	124	652	243	158	2105	19.7448100648005	17.2920000395161	56.0296881860044	21.8799371692234	22.0293011226867	168.516492315766	57.64	UP_pEhEx_DOWN_CDC5
EHI_087360A	-1.72576990778201	0.611669911507788	-1.83838270910026	0.112776680664506	0.423630315425975	-4.18254164976669	16	0	50	20	3	209	2.70014496612656	0	4.29675522898807	1.80081787401016	0.418277869418101	16.7315662204252	57.64	UP_pEhEx_DOWN_CDC5
EHI_092490A	-0.562561625346198	4.4609481112806	-1.84703924136766	0.111400980340911	0.423630315425975	-4.19182004091273	102	132	215	281	224	303	17.2134241590568	18.4076129452914	18.4760474846487	25.3014911298427	31.2314142498849	24.2567682525782	57.64	UP_pEhEx_DOWN_CDC5
EHI_095880A	1.04066174826466	0.941479359494439	1.83013688225154	0.114102592390279	0.423630315425975	-4.18012995161944	15	19	36	25	13	6	2.53138590574365	2.64958065121618	3.09366376487141	2.2510223425127	1.81253743414511	0.480332044605508	57.64	DOWN_pEhEx_UP_CDC5
EHI_103570A	1.4201357933394	1.04794318559197	1.83134624493604	0.113907178138499	0.423630315425975	-4.17908424606477	11	35	51	37	7	6	1.85634966421201	4.88080646276665	4.38269033356783	3.33151306691879	0.975981695308903	0.480332044605508	57.64	DOWN_pEhEx_UP_CDC5
EHI_103660A	1.1904984119413	-0.0546929380221492	1.84073808349126	0.112400722016675	0.423630315425975	-4.19523656586929	10	17	12	17	6	1	1.6875906038291	2.37067742477237	1.03122125495714	1.53069519290863	0.836555738836203	0.0800553407675847	57.64	DOWN_pEhEx_UP_CDC5
EHI_125710A	-1.29480937679639	0.639459200965957	-1.83650345377847	0.113077526340674	0.423630315425975	-4.18104487765282	8	5	18	8	8	112	1.35007248306328	0.697258066109522	1.5468318824357	0.720327149604063	1.1154076517816	8.96619816596949	57.64	UP_pEhEx_DOWN_CDC5
EHI_127340A	1.41892708131532	3.96753117766363	1.83277633819334	0.113676520167327	0.423630315425975	-4.20033858281761	136	231	293	182	218	19	22.9512322120758	32.2133226542599	25.1789856418701	16.3874426534924	30.3948585110487	1.52105147458411	57.64	DOWN_pEhEx_UP_CDC5
EHI_130700A	-0.991457565721388	11.5195982830622	-1.83888495553042	0.112696410137519	0.423630315425975	-4.20574003416463	17396	33124	7720	40311	38176	46020	2935.7326144211	4619.19523636236	663.419007355757	3629.63846596117	5322.72531430181	3684.14678212425	57.64	UP_pEhEx_DOWN_CDC5
EHI_139370A	0.846064752030548	3.31010452501515	1.83706693764339	0.11298723702739	0.423630315425975	-4.18954804517758	72	73	211	90	78	58	12.1506523475695	10.179967765199	18.1323070663296	8.10368043304571	10.8752246048706	4.64320976451991	57.64	DOWN_pEhEx_UP_CDC5
EHI_156440A	-0.769885345015725	2.00837836747766	-1.84220661104466	0.112166941793259	0.423630315425975	-4.17246875016059	13	14	68	51	39	76	2.19386778497783	1.95232258510666	5.84358711142377	4.5920855787259	5.43761230243532	6.08420589833644	57.64	UP_pEhEx_DOWN_CDC5
EHI_165350A	-0.555472303874159	9.84791940744403	-1.83996463670477	0.112524041844822	0.423630315425975	-4.20310977578956	6397	8695	3901	15793	12933	6797	1079.55170926948	1212.53177696446	335.232842965649	1422.01583421212	1803.19589506144	544.136151197273	57.64	UP_pEhEx_DOWN_CDC5
EHI_168500A	-0.961241942514377	4.11490868386994	-1.84122371233096	0.112323360169261	0.423630315425975	-4.19340244954688	118	154	50	244	191	307	19.9135691251834	21.4755484361733	4.29675522898807	21.9699780629239	26.6303576862858	24.5769896156485	57.64	UP_pEhEx_DOWN_CDC5
EHI_174660A	-0.723116437416794	2.4391352294553	-1.83311276853281	0.113622324241172	0.423630315425975	-4.18377263477604	16	21	117	40	23	315	2.70014496612656	2.92848387765999	10.0544072358321	3.60163574802032	3.20679699887211	25.2174323417892	57.64	UP_pEhEx_DOWN_CDC5
EHI_177580A	-1.21831350128197	0.500546419903316	-1.84280091922267	0.112072467328123	0.423630315425975	-4.17884443184372	5	6	17	7	9	88	0.84379530191455	0.836709679331426	1.46089677785594	0.630286255903555	1.2548336082543	7.04486998754745	57.64	UP_pEhEx_DOWN_CDC5
EHI_186800A	1.14874061796563	2.26406480015181	1.8361483581838	0.113134461070025	0.423630315425975	-4.1801816790944	46	54	76	47	62	10	7.76291677761386	7.53038711398283	6.53106794806186	4.23192200392387	8.64440930130743	0.800553407675847	57.64	DOWN_pEhEx_UP_CDC5
EHI_193060A	1.0990544578728	-0.199830410690351	1.84165251376727	0.112255094474751	0.423630315425975	-4.20390944266376	9	10	12	12	5	2	1.51883154344619	1.39451613221904	1.03122125495714	1.08049072440609	0.697129782363502	0.160110681535169	57.64	DOWN_pEhEx_UP_CDC5
EHI_197010A	0.897123358983173	5.3770087260598	1.83702400661437	0.112994113553623	0.423630315425975	-4.20611219430018	406	536	422	785	378	92	68.5161785154615	74.7460646869407	36.2646141326593	70.6821015548987	52.7030115466808	7.36509135061779	57.64	DOWN_pEhEx_UP_CDC5
EHI_069450A	-1.29581195950984	10.2790233021305	-1.82866360493047	0.114341094710516	0.423819359880643	-4.21489010763121	9249	14957	1767	22082	14605	22952	1560.85254948154	2085.77777896002	151.847329792438	1988.28301469462	2036.31609428379	1837.4301812976	57.62	UP_pEhEx_DOWN_CDC5
EHI_098070A	1.34700514105086	0.259823183018499	1.82834862252601	0.114392149104415	0.423819359880643	-4.1916395215682	7	5	52	7	10	8	1.18131342268037	0.697258066109522	4.46862543814759	0.630286255903555	1.394259564727	0.640442726140678	57.62	DOWN_pEhEx_UP_CDC5
EHI_054520A	2.07898671248091	4.02014667094869	1.82558757334211	0.114840633974912	0.423965088208384	-4.20669938313993	149	181	721	103	305	14	25.1450999970536	25.2407419931647	61.9592104020079	9.27421205115231	42.5249167241736	1.12077477074619	57.6	DOWN_pEhEx_UP_CDC5
EHI_065770A	0.71103779919547	1.85396841790579	1.82744776559336	0.114538289054323	0.423965088208384	-4.18556491091547	31	44	35	52	20	20	5.23153087187021	6.13587098176379	3.00772866029165	4.68212647242641	2.78851912945401	1.60110681535169	57.6	DOWN_pEhEx_UP_CDC5
EHI_073350A	-1.38244583685453	1.19905304652692	-1.824826568932	0.114964548227504	0.423965088208384	-4.18460459224197	12	10	17	18	10	161	2.02510872459492	1.39451613221904	1.46089677785594	1.62073608660914	1.394259564727	12.8889098635811	57.6	UP_pEhEx_DOWN_CDC5
EHI_107270A	-0.606081108722822	4.81460760376285	-1.82581699254391	0.114803303320126	0.423965088208384	-4.21551599576701	145	141	285	483	203	422	24.470063755522	19.6626774642885	24.491504805232	43.4897516573453	28.3034691639582	33.7833538039207	57.6	UP_pEhEx_DOWN_CDC5
EHI_167660A	-1.0333003391868	2.397304414428	-1.82506157728851	0.114926267890611	0.423965088208384	-4.19121880993109	29	62	12	101	54	82	4.89401275110439	8.64600001975807	1.03122125495714	9.0941302637513	7.52900164952583	6.56453794294194	57.6	UP_pEhEx_DOWN_CDC5
EHI_183280A	0.798632735406092	3.39802270939758	1.82533193578104	0.114882244823137	0.423965088208384	-4.20201069295547	81	91	177	114	86	51	13.6694838910157	12.6900968031933	15.2105135106178	10.2646618818579	11.9906322566522	4.08282237914682	57.6	DOWN_pEhEx_UP_CDC5
EHI_004490A	-0.925096915276074	6.6243676202915	-1.8236775354404	0.115151893122287	0.424108166745979	-4.21931170366739	286	257	2459	408	535	11430	48.2650912695123	35.8390645980294	211.314422161633	36.7366846298072	74.5928867128948	915.032544973493	57.59	UP_pEhEx_DOWN_CDC5
EHI_004570A	-1.45600181423564	3.41610190612959	-1.82309214638685	0.115247453058715	0.424108166745979	-4.20296958233758	65	97	20	171	87	370	10.9693389248892	13.5268064825247	1.71870209159523	15.3969928227868	12.1300582131249	29.6204760840063	57.59	UP_pEhEx_DOWN_CDC5
EHI_035600A	-0.733860447955741	8.79005932021885	-1.82204127138084	0.115419194392197	0.424108166745979	-4.22015662914827	1435	1697	8169	5632	4443	7429	242.169251649476	236.649387637572	702.00386931207	507.11031332126	619.469524608208	594.731126562387	57.59	UP_pEhEx_DOWN_CDC5
EHI_052200A	0.542504492337997	5.17440454280579	1.82161006048284	0.115489738296504	0.424108166745979	-4.22298293938893	315	305	424	356	257	290	53.1591040206167	42.5327420326808	36.4364843418188	32.0545581573808	35.832470813484	23.2160488225996	57.59	DOWN_pEhEx_UP_CDC5
EHI_135070A	-0.667177678480038	1.86870094933791	-1.82055900340242	0.11566186256841	0.424108166745979	-4.19141446495141	19	31	19	67	37	38	3.20642214727529	4.32300000987903	1.63276698701547	6.03273987793403	5.15876038948992	3.04210294916822	57.59	UP_pEhEx_DOWN_CDC5
EHI_146380A	0.546287629412587	4.44162726229504	1.82088527926901	0.115608403817749	0.424108166745979	-4.21775086369913	147	151	400	190	111	272	24.8075818762878	21.0571935965075	34.3740418319045	17.1077698030965	15.4762811684698	21.775052688783	57.59	DOWN_pEhEx_UP_CDC5
EHI_158070A	-1.12602031190609	2.49738408898952	-1.82023885688211	0.11571434054972	0.424108166745979	-4.19458431982357	23	14	111	27	23	649	3.88145838880693	1.95232258510666	9.53879660835351	2.43110412991371	3.20679699887211	51.9559161581625	57.59	UP_pEhEx_DOWN_CDC5
EHI_198580A	-0.683387058273128	6.28486652406853	-1.8225897783394	0.115329522346864	0.424108166745979	-4.22163329765836	311	451	821	782	1008	1212	52.484067779085	62.8926775630788	70.552720859984	70.4119788737972	140.541364124482	97.0270730103126	57.59	UP_pEhEx_DOWN_CDC5
EHI_030830A	-0.839864406987573	4.73378006328987	-1.81953800157149	0.11582930508017	0.424203717454006	-4.2202469946829	177	306	69	474	306	317	29.8703536877751	42.6721936459027	5.92952221600353	42.6793836140407	42.6643426806463	25.3775430233243	57.58	UP_pEhEx_DOWN_CDC5
EHI_194850A	0.715511538103592	2.05843997951713	1.81805314897234	0.116073241332083	0.424771094813419	-4.19531830258178	25	26	106	36	21	45	4.21897650957275	3.62574194376951	9.1091210854547	3.24147217321828	2.92794508592671	3.60249033454131	57.52	DOWN_pEhEx_UP_CDC5
EHI_001940A	-1.00880706725848	6.96807277689104	-1.81621632960265	0.116375694676645	0.425551582373141	-4.22738719516588	298	247	4658	1316	1251	3341	50.2901999941072	34.4445484658104	400.285717132528	118.493816109868	174.421871547348	267.4648935045	57.44	UP_pEhEx_DOWN_CDC5
EHI_020990A	-1.98133384760488	0.0907615673046878	-1.81199282844383	0.117074066526754	0.42608131475304	-4.20570326407001	0	0	65	17	31	79	0	0	5.58578179768449	1.53069519290863	4.32220465065372	6.32437192063919	57.39	UP_pEhEx_DOWN_CDC5
EHI_026370A	-0.903164252099438	0.192707522282093	-1.8134538334595	0.116832021912707	0.42608131475304	-4.20861761599918	5	11	4	24	18	8	0.84379530191455	1.53396774544095	0.343740418319045	2.16098144881219	2.50966721650861	0.640442726140678	57.39	UP_pEhEx_DOWN_CDC5
EHI_031640A	-0.885063813649394	1.23156151018219	-1.81230534972244	0.117022250001331	0.42608131475304	-4.19490466062583	10	17	13	30	44	24	1.6875906038291	2.37067742477237	1.1171563595369	2.70122681101524	6.13474208479882	1.92132817842203	57.39	UP_pEhEx_DOWN_CDC5
EHI_099740A	1.1083699316165	2.66105914055359	1.8131812945873	0.116877136295386	0.42608131475304	-4.20502643444666	50	82	103	97	55	13	8.4379530191455	11.4350322841962	8.85131577171542	8.73396668894926	7.66842760599853	1.0407194299786	57.39	DOWN_pEhEx_UP_CDC5
EHI_130990A	-0.890487697163681	2.19875780159844	-1.81220191352062	0.117039397407871	0.42608131475304	-4.20041506372844	15	12	92	31	53	152	2.53138590574365	1.67341935866285	7.90602962133804	2.79126770471574	7.38957569305313	12.1684117966729	57.39	UP_pEhEx_DOWN_CDC5
EHI_131520A	-1.26790137513959	-0.141881420420922	-1.81320326766014	0.116873498379557	0.42608131475304	-4.21281107743152	6	1	19	7	2	76	1.01255436229746	0.139451613221904	1.63276698701547	0.630286255903555	0.278851912945401	6.08420589833644	57.39	UP_pEhEx_DOWN_CDC5
EHI_136610A	-0.918873111632613	1.01725599240068	-1.8115617594634	0.117145575221289	0.42608131475304	-4.19576188497637	14	24	3	55	26	18	2.36262684536074	3.3468387173257	0.257805313739284	4.95224915352793	3.62507486829021	1.44099613381652	57.39	UP_pEhEx_DOWN_CDC5
EHI_003260A	-1.60811463706645	6.47873587602059	-1.79933936749647	0.119190944347339	0.427825784361656	-4.2442528457881	649	1125	90	1436	1115	2335	109.524630188509	156.883064874642	7.73415941217852	129.298723353929	155.459941467061	186.92922069231	57.22	UP_pEhEx_DOWN_CDC5
EHI_007020A	1.0606152067117	1.22809234382858	1.80246695341391	0.118664262437193	0.427825784361656	-4.20351602150946	18	23	46	32	16	7	3.03766308689238	3.2073871041038	3.95301481066902	2.88130859841625	2.23081530356321	0.560387385373093	57.22	DOWN_pEhEx_UP_CDC5
EHI_016130A	-1.3457585926474	6.49939805943906	-1.80023183654137	0.119040421613961	0.427825784361656	-4.24333466266582	516	1522	115	1889	1073	1464	87.0796751575816	212.245355323738	9.88253702667255	170.087248200259	149.604051295208	117.201018883744	57.22	UP_pEhEx_DOWN_CDC5
EHI_021230A	-0.946788892130917	1.8385563990049	-1.79796529321705	0.119423056837706	0.427825784361656	-4.21106538095237	17	31	15	44	34	78	2.86890402650947	4.32300000987903	1.28902656869642	3.96179932282235	4.74048252007182	6.24431657987161	57.22	UP_pEhEx_DOWN_CDC5
EHI_025890A	0.717594165726061	5.62250898770493	1.80416745668634	0.118378852837635	0.427825784361656	-4.24122184489637	390	350	910	489	365	315	65.8160335493349	48.8080646276665	78.2009451675828	44.0299970195484	50.8904741125357	25.2174323417892	57.22	DOWN_pEhEx_UP_CDC5
EHI_030470A	0.956492119077369	1.45419847753027	1.80295453499925	0.118582359003662	0.427825784361656	-4.20418192165675	26	28	40	29	6	35	4.38773556995566	3.90464517021332	3.43740418319045	2.61118591731473	0.836555738836203	2.80193692686546	57.22	DOWN_pEhEx_UP_CDC5
EHI_035710A	-0.844937645625952	0.731551136940835	-1.80410374709165	0.118389533664541	0.427825784361656	-4.20308664903253	7	15	8	37	26	10	1.18131342268037	2.09177419832856	0.687480836638091	3.33151306691879	3.62507486829021	0.800553407675847	57.22	UP_pEhEx_DOWN_CDC5
EHI_065640A	-0.725391851060141	1.14693470377084	-1.79625787579615	0.1197120924844	0.427825784361656	-4.2082649104617	12	11	17	29	26	29	2.02510872459492	1.53396774544095	1.46089677785594	2.61118591731473	3.62507486829021	2.32160488225996	57.22	UP_pEhEx_DOWN_CDC5
EHI_085720A	-0.6654080688688	2.84696105706806	-1.80559758209429	0.118139341511326	0.427825784361656	-4.21415171262765	33	30	92	62	58	197	5.56904899263603	4.18354839665713	7.90602962133804	5.58253540943149	8.08670547541663	15.7709021312142	57.22	UP_pEhEx_DOWN_CDC5
EHI_092370A	-0.805953215082817	4.41421268134087	-1.79735503884038	0.119526283953036	0.427825784361656	-4.23514263566229	65	78	409	113	178	1083	10.9693389248892	10.8772258313085	35.1474577731224	10.1746209881574	24.8178202521407	86.6999340512942	57.22	UP_pEhEx_DOWN_CDC5
EHI_095050A	-1.82291644140887	5.8123831916954	-1.79701563958631	0.11958373240147	0.427825784361656	-4.24424004309334	441	863	32	1037	862	1397	74.4227456288633	120.346742210503	2.74992334655236	93.3724067674267	120.185174479468	111.837311052316	57.22	UP_pEhEx_DOWN_CDC5
EHI_104670A	0.806161701651258	0.787325794116633	1.80124255932033	0.118870178145756	0.427825784361656	-4.20436631766111	10	11	43	10	11	20	1.6875906038291	1.53396774544095	3.69520949692974	0.900408937005079	1.53368552119971	1.60110681535169	57.22	DOWN_pEhEx_UP_CDC5
EHI_120310A	1.3607265583889	3.697413018458	1.79632474356048	0.119700760136473	0.427825784361656	-4.2332698228212	86	132	393	147	119	29	14.5132791929303	18.4076129452914	33.7724960998462	13.2360113739747	16.5916888202514	2.32160488225996	57.22	DOWN_pEhEx_UP_CDC5
