logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_004530A	1.67461531661089	2.9857441622419	2.63955613175154	0.0350913109451169	0.444215247904029	-3.38927942040655	106	115	157	109	63	10	16.0795032965073	14.8542763794943	14.1694700963037	9.43361108942533	8.29703119159686	0.866551322921268	55.58	DOWN_pEhEx_UP_CmasM
EHI_004580A	-1.45475934948458	2.0015514551843	-2.78240648251168	0.0287074387725872	0.444215247904029	-3.30993775607415	12	14	62	25	24	333	1.82032112790648	1.80834668967757	5.59558691701166	2.16367226821682	3.16077378727499	28.8561590532782	55.58	UP_pEhEx_DOWN_CmasM
EHI_004640A	0.823948389709832	3.77516899701327	2.23667673066571	0.0624096639520827	0.444215247904029	-3.79357965206453	141	142	174	191	92	60	21.3887732529012	18.3418021381582	15.7037439283875	16.5304561291765	12.1162995178875	5.19930793752761	55.58	DOWN_pEhEx_UP_CmasM
EHI_004840A	-0.77958780082164	7.14291548492809	-2.54719557894821	0.0399991220779103	0.444215247904029	-3.46311212152341	533	843	1570	1463	1494	2951	80.852596764513	108.888304242728	141.694700963037	126.618101136048	196.758168257868	255.719295394066	55.58	UP_pEhEx_DOWN_CmasM
EHI_004850A	-1.53211633417045	1.12715549064109	-2.36194932434534	0.0521186353220023	0.444215247904029	-3.72728659250241	9	7	33	20	6	195	1.36524084592986	0.904173344838783	2.9782962622804	1.73093781457345	0.790193446818749	16.8977507969647	55.58	UP_pEhEx_DOWN_CmasM
EHI_004880A	-0.786102553771513	5.45568486107423	-2.55790157754374	0.0393952040263468	0.444215247904029	-3.4504848995197	195	250	430	474	496	823	29.5802183284804	32.2919051728137	38.8081028115325	41.0232262053909	65.3226582703499	71.3171738764204	55.58	UP_pEhEx_DOWN_CmasM
EHI_005010A	-1.15171098809413	3.92997295736468	-2.97230343889053	0.0220607434920065	0.444215247904029	-3.03726277684187	49	114	106	198	190	314	7.43297793895148	14.725108758803	9.56664860005218	17.1362843642772	25.0227924825937	27.2097115397278	55.58	UP_pEhEx_DOWN_CmasM
EHI_005070A	-1.23823856951985	3.93842934035553	-3.40206190789389	0.0123693124950667	0.444215247904029	-2.63663876054594	50	86	132	174	154	476	7.58467136627702	11.1084153794479	11.9131850491216	15.0591589867891	20.2816318016812	41.2478429710524	55.58	UP_pEhEx_DOWN_CmasM
EHI_005100A	-1.09659893571977	3.21995691902165	-3.36372766189586	0.0130107105599653	0.444215247904029	-2.70643307725941	31	46	101	108	86	268	4.70249624709175	5.94171055179771	9.11539159061576	9.34706419869665	11.3261060710687	23.22357545429	55.58	UP_pEhEx_DOWN_CmasM
EHI_005890A	1.34366755629975	10.4112711619739	2.54509244682366	0.0401188887813348	0.444215247904029	-3.48043080678967	15820	17756	21581	19395	12304	2523	2399.79002029005	2293.50027299392	1947.71550412949	1678.57694568261	1620.42336160965	218.630898773036	55.58	DOWN_pEhEx_UP_CmasM
EHI_005920A	-2.64253553227475	-0.0570338067286893	-2.94955975334418	0.0227624044656202	0.444215247904029	-3.41263854327249	11	0	14	7	4	160	1.66862770058094	0	1.26351962642199	0.605828235100709	0.526795631212499	13.8648211667403	55.58	UP_pEhEx_DOWN_CmasM
EHI_005960A	-2.21431622056484	2.32536842546092	-3.57429827321097	0.00988229987420253	0.444215247904029	-2.66422630803291	14	15	44	36	52	473	2.12370798255756	1.93751431036882	3.97106168304053	3.11568806623222	6.84834320576249	40.987877574176	55.58	UP_pEhEx_DOWN_CmasM
EHI_006150A	0.931203473014735	2.18387329778864	2.47625172339133	0.0442525476974684	0.444215247904029	-3.56438685828805	55	44	57	52	26	25	8.34313850290472	5.6833753104152	5.14432990757523	4.50043831789098	3.42417160288124	2.16637830730317	55.58	DOWN_pEhEx_UP_CmasM
EHI_006160A	-1.1722373702965	3.24008948410824	-3.62579624342982	0.00924873256998968	0.444215247904029	-2.48567598237471	34	49	83	164	82	210	5.15757652906837	6.32921341387148	7.49086635664464	14.1936900795023	10.7993104398562	18.1975777813466	55.58	UP_pEhEx_DOWN_CmasM
EHI_006170A	-1.0985732274988	4.5489563455229	-2.47413782571222	0.044386273216136	0.444215247904029	-3.54134894250199	58	157	245	250	335	495	8.79821878488134	20.279316448527	22.1115934623848	21.6367226821682	44.1191341140468	42.8942904846028	55.58	UP_pEhEx_DOWN_CmasM
EHI_006700A	-1.10841710323461	2.33840973184923	-2.30800692488146	0.0563183212893128	0.444215247904029	-3.72466076535656	18	22	70	41	25	308	2.73048169185973	2.8416876552076	6.31759813210993	3.54842251987558	3.29247269507812	26.6897807459751	55.58	UP_pEhEx_DOWN_CmasM
EHI_006710A	-1.02638900698584	1.5065948281819	-2.28311170801133	0.0583720727580454	0.444215247904029	-3.77036524480941	12	13	31	28	18	107	1.82032112790648	1.67917906898631	2.79779345850583	2.42331294040284	2.37058034045625	9.27209915525757	55.58	UP_pEhEx_DOWN_CmasM
EHI_006730A	1.5717154657218	2.42385912654287	2.49100773325796	0.0433306532931792	0.444215247904029	-3.54770667559085	71	76	103	81	39	7	10.7702333401134	9.81673917253535	9.29589439439033	7.01029814902249	5.13625740432187	0.606585926044888	55.58	DOWN_pEhEx_UP_CmasM
EHI_006770A	3.18062250428085	0.385458488024345	2.23979079433822	0.0621301901458049	0.444215247904029	-3.91567469086359	53	60	64	0	0	54	8.03975164825364	7.75005724147528	5.77608972078623	0	0	4.67937714377485	55.58	DOWN_pEhEx_UP_CmasM
EHI_006810A	-1.32235901213339	6.11138420262444	-3.87176134784551	0.00677705579356628	0.444215247904029	-2.14908090197542	265	242	752	699	599	3077	40.1987582412682	31.2585642072836	67.8690542192382	60.4962766193422	78.8876457740717	266.637842062874	55.58	UP_pEhEx_DOWN_CmasM
EHI_006940A	-1.04894990943579	4.33060201040337	-3.13741583031659	0.0176106968439395	0.444215247904029	-2.86761302827725	70	103	216	204	186	630	10.6185399127878	13.3042649311992	19.4943028076535	17.6555657086492	24.4959968513812	54.5927333440399	55.58	UP_pEhEx_DOWN_CmasM
EHI_006960A	-1.54513946565842	0.586702276615225	-3.15201868914178	0.0172662969042482	0.444215247904029	-3.28299753997372	5	6	10	25	22	30	0.758467136627702	0.775005724147528	0.902514018872848	2.16367226821682	2.89737597166874	2.5996539687638	55.58	UP_pEhEx_DOWN_CmasM
EHI_007510A	2.2834728063617	11.2156891650472	3.01633705945879	0.0207670394366239	0.444215247904029	-2.93849134278886	37582	39449	61094	37214	15620	1967	5700.94238574846	5095.5334686493	5513.81914690178	3220.75599157683	2057.13693988481	170.450645218613	55.58	DOWN_pEhEx_UP_CmasM
EHI_007620A	2.11486180256972	9.21751488182428	3.18835566149957	0.0164403480912083	0.444215247904029	-2.75760978927274	9342	9300	13481	8869	3753	653	1417.1199980752	1201.25887242867	1216.67914884249	767.584373872598	494.266000985127	56.5858013867588	55.58	DOWN_pEhEx_UP_CmasM
EHI_007930A	-0.864538475919632	4.02305458343465	-2.7394327993209	0.0304880450170845	0.444215247904029	-3.26699964884124	63	94	162	201	186	288	9.55668592150904	12.1417563449779	14.6207271057401	17.3959250364632	24.4959968513812	24.9566781001325	55.58	UP_pEhEx_DOWN_CmasM
EHI_008110A	-1.11978468233532	1.07569712807187	-2.37664659673262	0.0510311668191318	0.444215247904029	-3.7173696891273	8	8	27	17	16	87	1.21354741860432	1.03334096553004	2.43678785095669	1.47129714238744	2.10718252485	7.53899650941503	55.58	UP_pEhEx_DOWN_CmasM
EHI_008120A	-0.900535367147368	3.25398935414658	-2.3215885578589	0.0552292455345393	0.444215247904029	-3.70347067268719	56	46	77	129	67	242	8.49483193023026	5.94171055179771	6.94935794532093	11.1645489039988	8.82382682280936	20.9705420146947	55.58	UP_pEhEx_DOWN_CmasM
EHI_008640A	-1.24632368951583	0.379854097907439	-2.37270379773834	0.0513205856452563	0.444215247904029	-3.7806625467865	5	5	15	14	7	54	0.758467136627702	0.645838103456273	1.35377102830927	1.21165647020142	0.921892354621873	4.67937714377485	55.58	UP_pEhEx_DOWN_CmasM
EHI_009490A	-0.900900094338429	3.35936846290636	-2.2803002230435	0.0586087743087456	0.444215247904029	-3.746034837956	48	108	44	174	124	131	7.28128451162594	13.9501030346555	3.97106168304053	15.0591589867891	16.3306645675875	11.3518223302686	55.58	UP_pEhEx_DOWN_CmasM
EHI_009540A	1.46392846452015	3.03840585041266	2.53300420955258	0.0408145631201448	0.444215247904029	-3.49231606640106	109	124	127	121	72	11	16.5345835784839	16.0167849657156	11.4619280396852	10.4721737781694	9.48232136182498	0.953206455213395	55.58	DOWN_pEhEx_UP_CmasM
EHI_009620A	-1.21791018292386	5.53635943404936	-2.90067354089419	0.024352356557636	0.444215247904029	-3.08714071012402	189	122	733	396	255	3316	28.6700577645271	15.7584497243331	66.1542775833797	34.2725687285544	33.5832214897968	287.348418680692	55.58	UP_pEhEx_DOWN_CmasM
EHI_009690A	1.01417957524497	1.43264299752135	2.29154916313921	0.057667567556945	0.444215247904029	-3.75825011495482	25	30	42	31	18	11	3.79233568313851	3.87502862073764	3.79055887926596	2.68295361258885	2.37058034045625	0.953206455213395	55.58	DOWN_pEhEx_UP_CmasM
EHI_009810A	-0.875662706902215	6.85493662990583	-2.72877350245812	0.0309475109147646	0.444215247904029	-3.2632387258659	289	579	2069	1317	958	3141	43.8394004970812	74.7880523802364	186.730150504792	113.982255089662	126.167553675394	272.18377052957	55.58	UP_pEhEx_DOWN_CmasM
EHI_009840A	-2.97087662761251	1.93641422614132	-3.68503459691682	0.00857423693071711	0.444215247904029	-2.75667251411446	21	0	127	31	43	958	3.18556197383635	0	11.4619280396852	2.68295361258885	5.66305303553436	83.0156167358575	55.58	UP_pEhEx_DOWN_CmasM
EHI_009870A	0.752884833751137	9.89124866142418	2.38535085441866	0.0503981748961005	0.444215247904029	-3.66454486766012	8904	8208	14493	10414	7088	5369	1350.67827690661	1060.20783063382	1308.01356755242	901.299320048398	933.481858508548	465.251405276429	55.58	DOWN_pEhEx_UP_CmasM
EHI_009940A	-2.27626916538935	3.54208067474252	-3.79700314791743	0.00744156232550544	0.444215247904029	-2.35504528255457	28	25	136	72	146	1357	4.24741596511513	3.22919051728137	12.2741906566707	6.23137613246444	19.2280405392562	117.591014520416	55.58	UP_pEhEx_DOWN_CmasM
EHI_010020A	-2.2405956336494	6.05121199583177	-4.66754507362525	0.00263794456453233	0.444215247904029	-1.53301900247998	131	202	609	610	1264	3885	19.8718389796458	26.0918593796334	54.9631037493564	52.7936033444904	166.46741946315	336.655188954913	55.58	UP_pEhEx_DOWN_CmasM
EHI_010030A	-1.82871059418914	5.54365706860522	-3.75480244533673	0.00784798796025834	0.444215247904029	-2.26954404491926	71	273	428	704	770	1296	10.7702333401134	35.2627604487125	38.6276000077579	60.9290110729856	101.408159008406	112.305051450596	55.58	UP_pEhEx_DOWN_CmasM
EHI_010350A	-1.67754647242706	3.66612125887582	-2.72065909789464	0.0313021713994992	0.444215247904029	-3.29871972868717	42	34	186	119	43	1685	6.37112394767269	4.39169910350266	16.786760751035	10.2990799967121	5.66305303553436	146.013897912234	55.58	UP_pEhEx_DOWN_CmasM
EHI_010540A	-1.33277847437705	1.18287526011724	-2.86223759780948	0.0256852909157191	0.444215247904029	-3.33537514228688	4	11	30	25	24	79	0.606773709302161	1.4208438276038	2.70754205661854	2.16367226821682	3.16077378727499	6.84575545107802	55.58	UP_pEhEx_DOWN_CmasM
EHI_011210A	0.712515211443234	14.2707054433025	2.81553423199754	0.0274099598915056	0.444215247904029	-3.18950467250161	193364	246480	194850	287854	149539	85402	29332.0478813758	31837.2351479804	17585.4856577374	24912.8686838114	19694.1229739715	7400.52160801221	55.58	DOWN_pEhEx_UP_CmasM
EHI_011370A	-0.954930569343525	3.38097347044445	-2.39763344496362	0.0495187000101603	0.444215247904029	-3.62474244498173	44	52	109	92	81	379	6.67451080232378	6.71671627594524	9.83740280571404	7.96231394703789	10.6676115320531	32.8422951387161	55.58	UP_pEhEx_DOWN_CmasM
EHI_011530A	0.924668974724882	1.5103590241772	2.2510544206459	0.0611299310590464	0.444215247904029	-3.79169476824782	34	25	39	30	17	16	5.15757652906837	3.22919051728137	3.51980467360411	2.59640672186018	2.23888143265312	1.38648211667403	55.58	DOWN_pEhEx_UP_CmasM
EHI_011880A	-1.70062772926238	1.64064082504336	-4.2397836213489	0.00432938720827227	0.444215247904029	-2.36910059847442	6	11	38	41	33	131	0.910160563953242	1.4208438276038	3.42955327171682	3.54842251987558	4.34606395750312	11.3518223302686	55.58	UP_pEhEx_DOWN_CmasM
EHI_011900A	-1.66712370520184	1.88985713161527	-2.23141131926384	0.0628851273677761	0.444215247904029	-3.80912719565494	21	7	73	22	9	585	3.18556197383635	0.904173344838783	6.58835233777179	1.9040315960308	1.18529017022812	50.6932523908942	55.58	UP_pEhEx_DOWN_CmasM
EHI_012020A	1.87486721272967	7.1098910382688	2.32825174934572	0.0547028624212707	0.444215247904029	-3.70890093504632	1566	1796	3930	1752	1336	153	237.551907191796	231.985046761493	354.688009417029	151.630152556635	175.949740824975	13.2582352406954	55.58	DOWN_pEhEx_UP_CmasM
EHI_012380A	-0.94092283738915	2.8851815761286	-2.7274629978514	0.031004501799668	0.444215247904029	-3.30512986941228	24	46	74	100	73	148	3.64064225581297	5.94171055179771	6.67860373965907	8.65468907286727	9.61402026962811	12.8249595792348	55.58	UP_pEhEx_DOWN_CmasM
EHI_012420A	-1.82147140289845	3.36063628377995	-4.39863165799376	0.00359054069059301	0.444215247904029	-1.92230200947038	31	30	109	113	78	717	4.70249624709175	3.87502862073764	9.83740280571404	9.77979865234002	10.2725148086437	62.1317298534549	55.58	UP_pEhEx_DOWN_CmasM
EHI_012570A	-1.32568488401637	4.16049516334586	-3.92691694270974	0.00632857948559378	0.444215247904029	-2.18279505458217	63	75	174	195	184	620	9.55668592150904	9.6875715518441	15.7037439283875	16.8766436920912	24.232599035775	53.7261820211186	55.58	UP_pEhEx_DOWN_CmasM
EHI_013220A	-1.22076592079112	7.05950573668494	-3.19259312060876	0.0163468331531955	0.444215247904029	-2.77402670386464	333	852	1313	1690	1738	2938	50.5139112994049	110.050812828949	118.500090678005	146.264245331457	228.892701761831	254.592778674269	55.58	UP_pEhEx_DOWN_CmasM
EHI_013250A	1.07324963163569	2.61203477935973	3.07372414833208	0.0192014502103733	0.444215247904029	-2.99743662346574	71	58	94	55	34	39	10.7702333401134	7.49172200009277	8.48363177740477	4.760078990077	4.47776286530624	3.37955015939295	55.58	DOWN_pEhEx_UP_CmasM
EHI_013340A	-1.28337723884689	3.27448067426496	-4.0882089495769	0.00519401406796517	0.444215247904029	-2.12731216656636	34	46	84	136	106	238	5.15757652906837	5.94171055179771	7.58111775853192	11.7703771390995	13.9600842271312	20.6239214855262	55.58	UP_pEhEx_DOWN_CmasM
EHI_013900A	1.39984363930045	11.3406154474414	3.64610204469285	0.00901121594487269	0.444215247904029	-2.25952647752378	34929	30182	40944	30971	17307	7527	5298.4997230538	3898.53712770345	3695.25339887299	2680.44375275772	2279.31299734868	652.253180762838	55.58	DOWN_pEhEx_UP_CmasM
EHI_013960A	1.54297558319544	0.725122786999655	2.26470117443388	0.0599400062945207	0.444215247904029	-3.84191862019466	26	29	31	27	11	1	3.94402911046405	3.74586100004638	2.79779345850583	2.33676604967416	1.44868798583437	0.0866551322921268	55.58	DOWN_pEhEx_UP_CmasM
EHI_014000A	1.49214629700839	3.54359023013481	2.29819715194435	0.0571186093903929	0.444215247904029	-3.72755171733447	127	244	167	248	76	14	19.2650652703436	31.5168994486661	15.0719841151766	21.4636289007108	10.0091169930375	1.21317185208978	55.58	DOWN_pEhEx_UP_CmasM
EHI_014070A	1.5782844688831	0.619226348637015	2.54154839891012	0.0403215577027854	0.444215247904029	-3.64120124981405	16	15	42	20	4	7	2.42709483720865	1.93751431036882	3.79055887926596	1.73093781457345	0.526795631212499	0.606585926044888	55.58	DOWN_pEhEx_UP_CmasM
EHI_014230A	-1.73049414009027	0.634712377325539	-2.37009358339976	0.0515131164757019	0.444215247904029	-3.77242449270281	3	11	11	11	20	73	0.455080281976621	1.4208438276038	0.992765420760132	0.9520157980154	2.6339781560625	6.32582465732526	55.58	UP_pEhEx_DOWN_CmasM
EHI_014240A	1.02799950379493	3.29067111488714	2.59466440556267	0.0373929059253023	0.444215247904029	-3.42511793049198	91	105	162	122	57	45	13.8041018866242	13.5626001725817	14.6207271057401	10.5587206688981	7.50683774477811	3.89948095314571	55.58	DOWN_pEhEx_UP_CmasM
EHI_014250A	2.38615626913893	4.06941494175911	3.41594389478642	0.0121455668298445	0.444215247904029	-2.62449410318871	219	354	452	117	167	18	33.2208605842933	45.7253377247041	40.7936336530527	10.1259862152547	21.9937176031218	1.55979238125828	55.58	DOWN_pEhEx_UP_CmasM
EHI_014320A	-0.853459921286248	1.76718192362722	-2.22981356041676	0.0630301319825217	0.444215247904029	-3.80768785355941	13	22	29	51	41	46	1.97201455523202	2.8416876552076	2.61729065473126	4.41389142716231	5.39965521992812	3.98613608543783	55.58	UP_pEhEx_DOWN_CmasM
EHI_014400A	-1.02390854667187	6.43019080533228	-3.3508315828878	0.0132345116356458	0.444215247904029	-2.62229708235616	314	377	1073	850	656	3308	47.6317361802197	48.696193000603	96.8397542250566	73.5648571193718	86.3944835188499	286.655177622355	55.58	UP_pEhEx_DOWN_CmasM
EHI_014810A	1.10237562482263	2.75468658993318	2.60134223465722	0.0370407625130053	0.444215247904029	-3.430059832759	96	125	44	104	31	30	14.5625690232519	16.1459525864068	3.97106168304053	9.00087663578196	4.08266614189687	2.5996539687638	55.58	DOWN_pEhEx_UP_CmasM
EHI_015220A	1.56042527822432	0.483881925351366	2.4815151767712	0.0439213944115203	0.444215247904029	-3.70254538712456	26	22	21	16	13	1	3.94402911046405	2.8416876552076	1.89527943963298	1.38475025165876	1.71208580144062	0.0866551322921268	55.58	DOWN_pEhEx_UP_CmasM
EHI_015250A	1.88163926405489	3.0972360830095	2.97460686030886	0.0219909787356153	0.444215247904029	-3.06627302545173	78	207	164	60	89	15	11.8320873313921	26.7376974830897	14.8012299095147	5.19281344372036	11.7212027944781	1.2998269843819	55.58	DOWN_pEhEx_UP_CmasM
EHI_015300A	-0.988710269337133	3.59389858314513	-2.31199231126674	0.0559964804325029	0.444215247904029	-3.71317934142394	51	61	125	118	73	512	7.73636479360256	7.87922486216653	11.2814252359106	10.2125331059834	9.61402026962811	44.3674277335689	55.58	UP_pEhEx_DOWN_CmasM
EHI_015440A	-1.08830487016111	5.11683321345051	-3.15203211522214	0.0172659836090433	0.444215247904029	-2.83565750209739	105	209	343	401	405	808	15.9278098691817	26.9960327244722	30.9562308473387	34.7053031821978	53.3380576602655	70.0173468920385	55.58	UP_pEhEx_DOWN_CmasM
EHI_016010A	2.25034734035275	6.22726519479972	2.28866163149373	0.0579076846278955	0.444215247904029	-3.74801158695791	1162	1728	1612	1537	829	24	176.267762552278	223.201648554488	145.485259842303	133.02257104997	109.17839456879	2.07972317501104	55.58	DOWN_pEhEx_UP_CmasM
EHI_016110A	-2.10033038045296	0.710915882525946	-2.55420371988469	0.0396027150389444	0.444215247904029	-3.64706766191585	8	0	34	24	30	100	1.21354741860432	0	3.06854766416768	2.07712537748815	3.95096723409374	8.66551322921268	55.58	UP_pEhEx_DOWN_CmasM
EHI_016370A	1.02599861949502	7.87930020081529	3.76365707330676	0.00776073652210292	0.444215247904029	-2.20827490351855	2797	2492	3089	2381	1260	1508	424.286516229536	321.885710762607	278.786580429823	206.06814682497	165.940623831937	130.675939496527	55.58	DOWN_pEhEx_UP_CmasM
EHI_017660A	-2.29463270943132	4.2479694514879	-3.781182207366	0.00759116343408557	0.444215247904029	-2.31096559858177	20	105	157	293	452	595	3.03386854651081	13.5626001725817	14.1694700963037	25.3582389835011	59.5279063270124	51.5598037138154	55.58	UP_pEhEx_DOWN_CmasM
EHI_017690A	1.4443306758293	6.5961115222463	2.9858185179664	0.0216547524151469	0.444215247904029	-2.99090754802181	1612	1045	1395	1114	842	212	244.529804848771	134.980163622361	125.900705632762	96.4132362717414	110.890480370231	18.3708880459309	55.58	DOWN_pEhEx_UP_CmasM
EHI_017700A	0.557406032251731	11.2760117548895	2.46128246760627	0.0452085826863122	0.444215247904029	-3.58695053368497	22439	24306	28276	28733	16503	18204	3403.8488157578	3139.54818852164	2551.94863976486	2486.75181130695	2173.42707547497	1577.47002824588	55.58	DOWN_pEhEx_UP_CmasM
EHI_017720A	0.777274361900623	7.10294635354029	2.79165490381375	0.0283388032555891	0.444215247904029	-3.19526848649264	1309	1294	1945	1473	829	958	198.566696369132	167.142901174484	175.538976670769	127.483570043335	109.17839456879	83.0156167358575	55.58	DOWN_pEhEx_UP_CmasM
EHI_017750A	-1.80080704110761	6.21405915521819	-5.3561662585171	0.0012548002320491	0.444215247904029	-1.06959695412303	159	313	715	950	880	3200	24.1192549447609	40.4294652763627	64.5297523494086	82.2195461922391	115.89503886675	277.296423334806	55.58	UP_pEhEx_DOWN_CmasM
EHI_017890A	-1.54137720580877	1.19862097276728	-3.47977864730578	0.0111717448916483	0.444215247904029	-2.91145394670372	7	10	17	32	32	57	1.06185399127878	1.29167620691255	1.53427383208384	2.76950050331753	4.21436504969999	4.93934254065123	55.58	UP_pEhEx_DOWN_CmasM
EHI_018610A	1.28342324348825	2.10747765256189	2.65373137592301	0.0343957884609225	0.444215247904029	-3.40503928906964	48	63	62	61	29	10	7.28128451162594	8.13756010354904	5.59558691701166	5.27936033444904	3.81926832629062	0.866551322921268	55.58	DOWN_pEhEx_UP_CmasM
EHI_019060A	1.32920449081323	2.32760397573462	2.83836130418555	0.026552147391009	0.444215247904029	-3.22564857357232	65	61	75	74	24	16	9.86007277616012	7.87922486216653	6.76885514154636	6.40446991392178	3.16077378727499	1.38648211667403	55.58	DOWN_pEhEx_UP_CmasM
EHI_019190A	-2.25941163317705	0.688424565559432	-2.67566516488748	0.0333479673031468	0.444215247904029	-3.54067281255737	11	4	10	20	6	138	1.66862770058094	0.516670482765019	0.902514018872848	1.73093781457345	0.790193446818749	11.9584082563135	55.58	UP_pEhEx_DOWN_CmasM
