logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_146390A	0.686848465794045	11.9870874928097	0.0321730531345395	0.189980973943962	32438	28391	31988	22459	5959.56830596945	4056.11177425986	3003.76687441498	3217.99077959414	81	DOWN_pEhEx_UP_CDC5
EHI_055680A	1.06204333641316	2.66818320998856	0.032482470349007	0.191352743542973	46	58	59	16	8.4512035906836	8.28623447244099	5.54027277699399	2.29252649154042	80.86	DOWN_pEhEx_UP_CDC5
EHI_030470A	1.22382706245013	1.72253682349519	0.0325375113701151	0.191439763680108	26	28	29	6	4.77676724690812	4.00025112462668	2.72318492428518	0.859697434327657	80.86	DOWN_pEhEx_UP_CDC5
EHI_107090A	0.828808525246919	2.64519185304137	0.0328345409956	0.192948588248557	45	51	47	30	8.26748177349483	7.28617169128432	4.41343763591046	4.29848717163828	80.71	DOWN_pEhEx_UP_CDC5
EHI_155590A	1.27466159665188	0.902409866908604	0.0329779896577363	0.193552299793677	16	13	10	7	2.93954907502038	1.85725945071953	0.939029284236269	1.00298034004893	80.64	DOWN_pEhEx_UP_CDC5
EHI_199640A	-1.38925300665226	0.715890211840025	0.0334410201041234	0.196027878637488	4	5	16	17	0.734887268755096	0.714330557969051	1.50244685477803	2.43580939726169	80.4	UP_pEhEx_DOWN_CDC5
EHI_159750A	0.684301471436889	5.95440971449276	0.0334856001925744	0.196047467137314	380	578	550	301	69.8142905317341	82.5766125012223	51.6466106329948	43.1281546221041	80.4	DOWN_pEhEx_UP_CDC5
EHI_027370A	-0.901333485081503	2.42000754863153	0.0336849717240843	0.196730166555647	22	21	69	46	4.04187997815303	3.00018834347001	6.47930206123026	6.5910136631787	80.33	UP_pEhEx_DOWN_CDC5
EHI_113970A	-0.713070574851868	4.50816747464125	0.0336796866145765	0.196730166555647	102	107	291	198	18.7396253532549	15.2866739405377	27.3257521712754	28.3700153328127	80.33	UP_pEhEx_DOWN_CDC5
EHI_116720A	-0.704993232397916	4.67773359396259	0.0341301200480647	0.198924905193975	108	130	300	241	19.8419562563876	18.5725945071953	28.1708785270881	34.5311802788276	80.11	UP_pEhEx_DOWN_CDC5
EHI_189540A	0.656626964945078	5.68896776988259	0.034144451543602	0.198924905193975	326	461	424	279	59.8933124035403	65.8612774447465	39.8148416516178	39.975930696236	80.11	DOWN_pEhEx_UP_CDC5
EHI_120470A	-1.22821238760574	1.25410961663824	0.0344669540697785	0.200524340914813	9	6	27	23	1.65349635469896	0.857196669562861	2.53537906743793	3.29550683158935	79.95	UP_pEhEx_DOWN_CDC5
EHI_137970A	-0.851564356070654	6.24969889128795	0.0345033468380979	0.200524340914813	331	331	728	885	60.8119214894842	47.2886829375512	68.3613318924004	126.805371563329	79.95	UP_pEhEx_DOWN_CDC5
EHI_092500A	0.780802594060134	4.80256774995136	0.0347409167867057	0.201167257495736	198	236	169	175	36.3769198033772	33.7164023361392	15.8695949035929	25.0745085012233	79.88	DOWN_pEhEx_UP_CDC5
EHI_103280A	1.20942428995901	1.80515923401603	0.034678353707822	0.201167257495736	34	22	16	18	6.24654178441831	3.14305445506382	1.50244685477803	2.57909230298297	79.88	DOWN_pEhEx_UP_CDC5
EHI_128110A	-0.699185295618066	4.57841011677684	0.0347123438673472	0.201167257495736	99	124	286	220	18.1884599016886	17.7153978376325	26.8562375291573	31.5222392586808	79.88	UP_pEhEx_DOWN_CDC5
EHI_045590A	1.43570093141908	2.83709239643377	0.0347914942916607	0.201215041195322	58	69	15	44	10.6558653969489	9.8577616999729	1.4085439263544	6.30444785173615	79.88	DOWN_pEhEx_UP_CDC5
EHI_199700A	1.04368412455967	1.60956014407248	0.0348477619646045	0.201295577618141	19	29	16	16	3.4907145265867	4.14311723622049	1.50244685477803	2.29252649154042	79.87	DOWN_pEhEx_UP_CDC5
EHI_008230A	-0.703580663772376	4.42116446846102	0.0350525377461664	0.202232723841353	94	104	289	175	17.2698508157447	14.8580756057563	27.1379463144282	25.0745085012233	79.78	UP_pEhEx_DOWN_CDC5
EHI_093360A	0.823508367941199	2.66325101476899	0.0351795188179248	0.20271931207323	46	51	47	31	8.4512035906836	7.28617169128432	4.41343763591046	4.44177007735956	79.73	DOWN_pEhEx_UP_CDC5
EHI_132370A	-0.945593642590395	1.89091235227615	0.0353155354280414	0.203256725696015	10	19	49	30	1.83721817188774	2.71445612028239	4.60124349275772	4.29848717163828	79.67	UP_pEhEx_DOWN_CDC5
EHI_085950A	1.17395154021603	1.36469258636351	0.0355781100190227	0.204520356747804	19	22	22	5	3.4907145265867	3.14305445506382	2.06586442531979	0.716414528606381	79.55	DOWN_pEhEx_UP_CDC5
EHI_048410A	1.30568556632058	4.52143774561679	0.0357765462005637	0.205412681929323	174	231	226	34	31.9675961908467	33.0020717781701	21.2220618237397	4.87161879452339	79.46	DOWN_pEhEx_UP_CDC5
EHI_035710A	-1.03008535173501	1.58152020835507	0.0358558215027879	0.205619511971356	7	15	37	26	1.28605272032142	2.14299167390715	3.4744083516742	3.72535554875318	79.44	UP_pEhEx_DOWN_CDC5
EHI_153940.mRNA	-1.15280080862406	1.35592720319483	0.03592475169303	0.205766589817668	9	8	27	26	1.65349635469896	1.14292889275048	2.53537906743793	3.72535554875318	79.42	UP_pEhEx_DOWN_CDC5
EHI_048260A	0.992712827952382	1.81833331483826	0.0360920920355604	0.206168475235033	19	37	23	16	3.4907145265867	5.28604612897098	2.15976735374342	2.29252649154042	79.38	DOWN_pEhEx_UP_CDC5
EHI_056250A	-0.846557993342575	2.57690371894102	0.0361979838040447	0.206168475235033	22	28	71	55	4.04187997815303	4.00025112462668	6.66710791807751	7.88055981467019	79.38	UP_pEhEx_DOWN_CDC5
EHI_077500A	-0.771180930394424	7.91079878037664	0.0361265202469624	0.206168475235033	776	1487	2634	2505	142.568130138489	212.441907939996	247.340313467833	358.923678831797	79.38	UP_pEhEx_DOWN_CDC5
EHI_142900A	-1.14636010256283	1.27048619251946	0.0360878780809458	0.206168475235033	8	8	32	19	1.46977453751019	1.14292889275048	3.00489370955606	2.72237520870425	79.38	UP_pEhEx_DOWN_CDC5
EHI_175050A	-0.796958619348344	7.59099953568464	0.0362117536435113	0.206168475235033	575	1228	2205	1966	105.640044883545	175.439585037199	207.055957174097	281.694192648029	79.38	UP_pEhEx_DOWN_CDC5
EHI_059910A	0.722773892159351	4.15551789816039	0.0362726723541701	0.206254489051668	133	137	150	87	24.4350016861069	19.572657288352	14.085439263544	12.465612797751	79.37	DOWN_pEhEx_UP_CDC5
EHI_178480A	1.49332939446916	0.120383332928298	0.036313632170014	0.206254489051668	8	8	6	2	1.46977453751019	1.14292889275048	0.563417570541761	0.286565811442552	79.37	DOWN_pEhEx_UP_CDC5
EHI_041480A	1.43505787551772	0.769849201301621	0.0366180711775352	0.207735453911697	7	21	8	6	1.28605272032142	3.00018834347001	0.751223427389015	0.859697434327657	79.23	DOWN_pEhEx_UP_CDC5
EHI_135780A	1.36013124699168	0.743186989067744	0.0369995193605265	0.209649243194211	15	11	12	3	2.75582725783161	1.57152722753191	1.12683514108352	0.429848717163828	79.04	DOWN_pEhEx_UP_CDC5
EHI_005150A	-0.672796014976918	7.69170064257205	0.0370978632451621	0.209956240318453	741	1274	2736	1748	136.137866536881	182.011426170514	256.918412167043	250.458519200791	79	UP_pEhEx_DOWN_CDC5
EHI_153450A	-0.828861369364142	4.10477052221429	0.0371444654237522	0.209970022145682	75	74	179	185	13.779136289158	10.572092257942	16.8086241878292	26.5073375584361	79	UP_pEhEx_DOWN_CDC5
EHI_120600A	0.961222065176164	9.36096494821712	0.0372927791492	0.210558042844771	4869	5899	6845	1740	894.54152789214	842.767192291886	642.765545059726	249.312255955021	78.94	DOWN_pEhEx_UP_CDC5
EHI_105360A	1.44531357323496	0.197104006441611	0.0373480325056078	0.210619865399359	8	9	8	1	1.46977453751019	1.28579500434429	0.751223427389015	0.143282905721276	78.94	DOWN_pEhEx_UP_CDC5
EHI_068440A	-0.921107212214175	4.89484099481625	0.0377168265171832	0.212447622349157	67	197	406	271	12.3093617516479	28.1446239839806	38.1245889399925	38.8296674504658	78.76	UP_pEhEx_DOWN_CDC5
EHI_042930A	0.618361936334788	11.1548428190696	0.0379898381938146	0.21292253446924	16710	17165	19649	12228	3069.99156522441	2452.29680550775	1845.09864059585	1752.06337115976	78.71	DOWN_pEhEx_UP_CDC5
EHI_069230A	-1.00909110318043	1.91549464422399	0.0380250803038252	0.21292253446924	15	13	41	38	2.75582725783161	1.85725945071953	3.8500200653687	5.44475041740849	78.71	UP_pEhEx_DOWN_CDC5
EHI_087900A	-0.88870215342187	2.30156385296745	0.0378971968193261	0.21292253446924	18	22	70	37	3.30699270939793	3.14305445506382	6.57320498965388	5.30146751168722	78.71	UP_pEhEx_DOWN_CDC5
EHI_146180A	-0.6266276195056	7.75850260785529	0.0380035726972538	0.21292253446924	914	1204	2741	1867	167.921740910539	172.010798358947	257.387926809161	267.509184981623	78.71	UP_pEhEx_DOWN_CDC5
EHI_200080A	-0.707007263300762	7.44217820755758	0.0379139800304842	0.21292253446924	638	1025	1930	1741	117.214519366438	146.437764383655	181.2326518576	249.455538860742	78.71	UP_pEhEx_DOWN_CDC5
EHI_165290A	0.892852482513112	2.17914071320007	0.0383485484124977	0.214234522048885	26	45	35	19	4.77676724690812	6.42897502172146	3.28660249482694	2.72237520870425	78.58	DOWN_pEhEx_UP_CDC5
EHI_200800A	0.631495306462648	8.48336599345735	0.0383495116246531	0.214234522048885	2544	2815	2816	2072	467.388302928241	402.168104136575	264.430646440933	296.882180654484	78.58	DOWN_pEhEx_UP_CDC5
EHI_001780A	0.813358195092175	9.35830271368624	0.0384586759872108	0.214592189722066	5588	4524	6330	2494	1026.63751445087	646.326288850397	594.405536921558	357.347566868863	78.54	DOWN_pEhEx_UP_CDC5
EHI_166910A	0.814698149231745	2.86369747286356	0.038548957696502	0.214644134967452	56	55	53	37	10.2884217625713	7.85763613765956	4.97685520645223	5.30146751168722	78.54	DOWN_pEhEx_UP_CDC5
EHI_182920A	0.592671642532229	11.3549482727195	0.0385582859196895	0.214644134967452	17554	21518	23154	13978	3225.05277893174	3074.19298927561	2174.22840472066	2002.808456172	78.54	DOWN_pEhEx_UP_CDC5
EHI_088060A	-0.651544150494723	5.61290189177726	0.0387134734501572	0.215255968166138	196	277	671	389	36.0094761689997	39.5739129114854	63.0088649722537	55.7370503255764	78.47	UP_pEhEx_DOWN_CDC5
EHI_114320A	-0.875367682735458	4.97518898128449	0.0387904002365785	0.215431732155017	124	148	285	377	22.781505331408	21.1441845158839	26.7623346007337	54.0176554569211	78.46	UP_pEhEx_DOWN_CDC5
EHI_198580A	-0.839686847194334	6.4118839847617	0.0389805407805967	0.216235111868094	311	451	782	1008	57.1374851457087	64.4326163288084	73.4320900272762	144.429168967046	78.38	UP_pEhEx_DOWN_CDC5
EHI_000250A	0.635840868172886	5.69769189438761	0.0392802779627801	0.217046448277939	346	436	438	278	63.5677487473158	62.2896246549012	41.1294826495486	39.8326477905148	78.3	DOWN_pEhEx_UP_CDC5
EHI_009500A	1.06116009115629	7.66338036843061	0.0394162816112067	0.217046448277939	1476	1936	2099	455	271.17340217063	276.588792045616	197.102246761193	65.1937221031807	78.3	DOWN_pEhEx_UP_CDC5
EHI_146950A	-0.672873391477101	4.69516498828787	0.0393411728538977	0.217046448277939	108	137	310	236	19.8419562563876	19.572657288352	29.1099078113243	33.8147657502212	78.3	UP_pEhEx_DOWN_CDC5
EHI_174070A	-1.29513759098974	0.665672806367392	0.0393342149908564	0.217046448277939	5	4	20	12	0.918609085943869	0.571464446375241	1.87805856847254	1.71939486865531	78.3	UP_pEhEx_DOWN_CDC5
EHI_189960A	1.43249739054269	0.624256766090257	0.039446388580593	0.217046448277939	14	10	10	3	2.57210544064283	1.4286611159381	0.939029284236269	0.429848717163828	78.3	DOWN_pEhEx_UP_CDC5
EHI_198560A	1.36413778712955	0.286159069654497	0.0392793492043262	0.217046448277939	9	9	8	2	1.65349635469896	1.28579500434429	0.751223427389015	0.286565811442552	78.3	DOWN_pEhEx_UP_CDC5
EHI_202710A	0.780299112604164	3.48465504529848	0.0393880028367516	0.217046448277939	77	96	101	46	14.1465799235356	13.7151467130058	9.48419577078632	6.5910136631787	78.3	DOWN_pEhEx_UP_CDC5
EHI_112830A	0.654894415220208	7.06639569044274	0.039550866630373	0.217369734058721	890	1147	984	807	163.512417298009	163.8674299981	92.4004815688489	115.62930491707	78.26	DOWN_pEhEx_UP_CDC5
EHI_139440A	-1.3796661653326	2.8819771033276	0.0396505705610512	0.217666065181567	16	34	47	113	2.93954907502038	4.85744779418954	4.41343763591046	16.1909683465042	78.23	UP_pEhEx_DOWN_CDC5
EHI_019060A	0.93770979791139	2.97650828835894	0.0399022208759761	0.2187316429618	59	66	74	24	10.8395872141377	9.42916336519147	6.94881670334839	3.43878973731063	78.13	DOWN_pEhEx_UP_CDC5
EHI_022960A	-0.886017316668177	7.38738464636493	0.0399366987990833	0.2187316429618	410	1114	1987	1725	75.3259450473973	159.152848315504	186.585118777747	247.163012369201	78.13	UP_pEhEx_DOWN_CDC5
EHI_004600A	-0.735621519956827	6.3890872729354	0.0401368380652515	0.219070640829168	291	502	905	864	53.4630488019332	71.7187880200927	84.9821502233823	123.796430543183	78.09	UP_pEhEx_DOWN_CDC5
EHI_064550A	-0.777047011129043	3.16139442593894	0.0401266885476481	0.219070640829168	34	45	103	85	6.24654178441831	6.42897502172146	9.67200162763357	12.1790469863085	78.09	UP_pEhEx_DOWN_CDC5
EHI_107140A	-1.75529556947075	0.0608158145125115	0.0400865168512151	0.219070640829168	3	1	12	8	0.551165451566322	0.14286611159381	1.12683514108352	1.14626324577021	78.09	UP_pEhEx_DOWN_CDC5
EHI_038600A	1.32737023644862	0.635254836755286	0.0403374111806692	0.219432218319022	11	13	12	2	2.02093998907651	1.85725945071953	1.12683514108352	0.286565811442552	78.06	DOWN_pEhEx_UP_CDC5
EHI_131910A	1.03458360253939	3.05268829144117	0.0403415563337875	0.219432218319022	59	77	81	20	10.8395872141377	11.0006905927234	7.60613720231378	2.86565811442552	78.06	DOWN_pEhEx_UP_CDC5
EHI_148620A	0.789136911918629	4.08109666350636	0.0403258273901073	0.219432218319022	116	148	162	64	21.3117307938978	21.1441845158839	15.2122744046276	9.17010596616167	78.06	DOWN_pEhEx_UP_CDC5
EHI_096530A	0.761130382503811	5.31473845317077	0.0403999799384601	0.219498862431359	306	305	382	159	56.2188760597648	43.5741640361121	35.8709186578255	22.7819820096829	78.05	DOWN_pEhEx_UP_CDC5
EHI_105270A	-0.672367549979888	4.50280373591163	0.0405769688707063	0.219957708108709	99	114	299	187	18.1884599016886	16.2867367216944	28.0769755986644	26.7939033698786	78	UP_pEhEx_DOWN_CDC5
EHI_182510A	1.13752749569054	1.6660512168296	0.0405588108874726	0.219957708108709	22	29	12	19	4.04187997815303	4.14311723622049	1.12683514108352	2.72237520870425	78	DOWN_pEhEx_UP_CDC5
EHI_044930A	0.749595140344737	6.80072504992463	0.0407563395403677	0.22066186071108	848	864	685	711	155.79610097608	123.436320417052	64.3235059701844	101.874145967827	77.93	DOWN_pEhEx_UP_CDC5
EHI_113590A	-0.661551915933196	4.64135160754652	0.040858312583108	0.22066186071108	105	132	334	202	19.2907908048213	18.8583267303829	31.3635780934914	28.9431469556978	77.93	UP_pEhEx_DOWN_CDC5
EHI_129340A	-0.867114388987566	2.59307781215783	0.0408925324540306	0.22066186071108	17	34	75	54	3.12327089220916	4.85744779418954	7.04271963177202	7.73727690894891	77.93	UP_pEhEx_DOWN_CDC5
EHI_140240A	-0.734099170610219	5.30516232018314	0.0408180889734628	0.22066186071108	157	210	410	416	28.8443252986375	30.0018834347001	38.500200653687	59.6056887800509	77.93	UP_pEhEx_DOWN_CDC5
EHI_086370A	0.812846179127687	4.51502921470709	0.0412093912355569	0.222119553212968	165	193	225	81	30.3140998361477	27.5731595376054	21.1281588953161	11.6059153634234	77.79	DOWN_pEhEx_UP_CDC5
EHI_062670A	1.46230422808517	0.256838804498759	0.0414197998806434	0.223000825178458	7	11	5	4	1.28605272032142	1.57152722753191	0.469514642118135	0.573131622885105	77.7	DOWN_pEhEx_UP_CDC5
EHI_123280A	0.862260206751226	2.0694483383626	0.041482770225896	0.223081248920306	30	34	35	16	5.51165451566322	4.85744779418954	3.28660249482694	2.29252649154042	77.69	DOWN_pEhEx_UP_CDC5
EHI_170000A	-0.965330202796614	1.99713150389224	0.0415285875672003	0.223081248920306	12	19	42	41	2.20466180626529	2.71445612028239	3.94392299379233	5.87459913457232	77.69	UP_pEhEx_DOWN_CDC5
EHI_163490A	1.36517546403057	1.40337754536945	0.0417155185277901	0.223832477518188	26	17	22	4	4.77676724690812	2.42872389709477	2.06586442531979	0.573131622885105	77.62	DOWN_pEhEx_UP_CDC5
EHI_110390A	1.58831150178137	0.0166880751328462	0.0420891395394343	0.225582603574375	6	9	6	1	1.10233090313264	1.28579500434429	0.563417570541761	0.143282905721276	77.44	DOWN_pEhEx_UP_CDC5
EHI_069060A	-0.721739202703148	8.88552994543351	0.0421810879111733	0.225820824245178	2042	2369	4713	5126	375.159950699476	338.449818365736	442.564501660554	734.468174727262	77.42	UP_pEhEx_DOWN_CDC5
EHI_014160A	0.872971523186451	3.71171251151528	0.0424799408006322	0.226400940096643	100	106	127	43	18.3721817188774	15.1438078289439	11.9256719098006	6.16116494601487	77.36	DOWN_pEhEx_UP_CDC5
EHI_029530A	-0.675062430523801	8.90559946869337	0.0423923404595384	0.226400940096643	1627	3074	5867	4382	298.915396566135	439.170427039372	550.928481061419	627.865692870632	77.36	UP_pEhEx_DOWN_CDC5
EHI_069260A	1.04590557627668	1.423121465798	0.0424770090339151	0.226400940096643	22	19	15	13	4.04187997815303	2.71445612028239	1.4085439263544	1.86267777437659	77.36	DOWN_pEhEx_UP_CDC5
EHI_092720A	-1.65833255489033	1.12508134919194	0.0423898765470865	0.226400940096643	6	5	15	31	1.10233090313264	0.714330557969051	1.4085439263544	4.44177007735956	77.36	UP_pEhEx_DOWN_CDC5
EHI_020360A	1.14861833840807	1.20792892183212	0.0429447179090386	0.228621712138376	18	18	19	5	3.30699270939793	2.57159000868858	1.78415564004891	0.716414528606381	77.14	DOWN_pEhEx_UP_CDC5
EHI_022270A	1.19405954727894	0.974647378311946	0.0432509952805095	0.229481285227167	10	21	13	6	1.83721817188774	3.00018834347001	1.22073806950715	0.859697434327657	77.05	DOWN_pEhEx_UP_CDC5
EHI_039330A	0.650164065807526	7.69796136772986	0.0432445233660982	0.229481285227167	1461	1669	1501	1271	268.417574912799	238.443540250069	140.948295563864	182.112573171742	77.05	DOWN_pEhEx_UP_CDC5
EHI_049990A	-2.08959274991885	2.48582468898599	0.0432354663840337	0.229481285227167	0	27	79	66	0	3.85738501303287	7.41833134546653	9.45667177760423	77.05	UP_pEhEx_DOWN_CDC5
EHI_049510A	0.83683981556681	3.42180460774267	0.0433078907241484	0.229526992756523	83	83	100	39	15.2489108266682	11.8578872622862	9.39029284236269	5.58803332312977	77.05	DOWN_pEhEx_UP_CDC5
EHI_163690A	0.641919416847718	8.38173498573638	0.0435052216831558	0.23031606222909	2528	2438	2860	1760	464.44875385322	348.307580065709	268.562375291573	252.177914069446	76.97	DOWN_pEhEx_UP_CDC5
EHI_132350A	-0.708717714706873	5.20160518901259	0.0436318352650164	0.230729415850821	179	158	511	296	32.8862052767905	22.572845631822	47.9843964244734	42.4117400934977	76.93	UP_pEhEx_DOWN_CDC5
EHI_187120A	-0.829873599450078	2.62452831582055	0.0438098343126173	0.231413280357981	24	28	70	59	4.40932361253057	4.00025112462668	6.57320498965388	8.45369143755529	76.86	UP_pEhEx_DOWN_CDC5
EHI_159520A	0.683759462322084	5.48035289903037	0.0441403429467844	0.232642117925735	334	338	317	269	61.3630869410505	48.2887457187078	29.7672283102897	38.5431016390233	76.74	DOWN_pEhEx_UP_CDC5
EHI_161970A	-0.894544137447004	4.39873597166638	0.0441001015282876	0.232642117925735	49	139	261	206	9.00236904224992	19.8583895115396	24.5086643185666	29.5162785785829	76.74	UP_pEhEx_DOWN_CDC5
EHI_198840A	0.950472993848614	1.3396644511028	0.0442980983205945	0.23321501596468	18	20	18	10	3.30699270939793	2.8573222318762	1.69025271162528	1.43282905721276	76.68	DOWN_pEhEx_UP_CDC5
EHI_199130A	1.09933206616712	1.80366873418529	0.0444906818184997	0.233969802395075	24	32	14	21	4.40932361253057	4.57171557100192	1.31464099793078	3.0089410201468	76.6	DOWN_pEhEx_UP_CDC5
EHI_187060A	-1.0800910144114	1.52040646333603	0.0446694735813393	0.234650472271477	11	9	29	30	2.02093998907651	1.28579500434429	2.72318492428518	4.29848717163828	76.53	UP_pEhEx_DOWN_CDC5
EHI_006730A	0.763929983437736	3.19594912098973	0.0447991940786038	0.234987041916802	60	81	81	39	11.0233090313264	11.5721550390986	7.60613720231378	5.58803332312977	76.5	DOWN_pEhEx_UP_CDC5
EHI_129360A	-0.921417583553825	1.63287764538267	0.0448324036639754	0.234987041916802	9	15	42	23	1.65349635469896	2.14299167390715	3.94392299379233	3.29550683158935	76.5	UP_pEhEx_DOWN_CDC5
EHI_155780A	0.655993358365443	5.32786078764243	0.045083733079186	0.236044126716355	284	320	367	192	52.1769960816118	45.7171557100192	34.4623747314711	27.510317898485	76.4	DOWN_pEhEx_UP_CDC5
EHI_012380A	-0.756430137007498	3.03763982075251	0.0453599264955841	0.236112174149053	31	42	100	73	5.69537633285199	6.00037668694003	9.39029284236269	10.4596521176532	76.39	UP_pEhEx_DOWN_CDC5
EHI_051760A	-0.750147200406901	3.17978398762173	0.0452970794902921	0.236112174149053	35	46	113	79	6.43026360160709	6.57184113331527	10.6110309118698	11.3193495519808	76.39	UP_pEhEx_DOWN_CDC5
EHI_142020A	1.06169866847206	0.947361993062788	0.0452645794267195	0.236112174149053	13	16	15	5	2.38838362345406	2.28585778550096	1.4085439263544	0.716414528606381	76.39	DOWN_pEhEx_UP_CDC5
EHI_177540A	-0.645000196072928	5.32200062531619	0.0453437556419982	0.236112174149053	172	212	464	372	31.6001525564691	30.2876156578877	43.5709587885629	53.3012409283147	76.39	UP_pEhEx_DOWN_CDC5
EHI_197560A	0.891688237437207	3.26460561287993	0.0453947259512484	0.236112174149053	65	88	93	30	11.9419181172703	12.5722178202553	8.7329723433973	4.29848717163828	76.39	DOWN_pEhEx_UP_CDC5
EHI_198790A	-0.747792924285596	3.86916421978999	0.0452832678515651	0.236112174149053	47	88	179	133	8.63492540787237	12.5722178202553	16.8086241878292	19.0566264609297	76.39	UP_pEhEx_DOWN_CDC5
EHI_130660A	1.06492886335036	3.11685210014182	0.0456507322346561	0.236925306816108	90	47	68	32	16.5349635469897	6.71470724490908	6.38539913280663	4.58505298308084	76.31	DOWN_pEhEx_UP_CDC5
EHI_188810A	-1.00314454016722	1.72213705637439	0.045606417480457	0.236925306816108	7	18	42	28	1.28605272032142	2.57159000868858	3.94392299379233	4.01192136019573	76.31	UP_pEhEx_DOWN_CDC5
EHI_005260A	1.25036175878848	0.664652707535945	0.0457247521760863	0.237050678129896	11	13	7	7	2.02093998907651	1.85725945071953	0.657320498965388	1.00298034004893	76.29	DOWN_pEhEx_UP_CDC5
EHI_013120A	0.800809028000635	2.75300293169214	0.045981962164754	0.238124453302005	47	56	43	39	8.63492540787237	8.00050224925337	4.03782592221596	5.58803332312977	76.19	DOWN_pEhEx_UP_CDC5
EHI_151540A	-1.25330374911399	2.25899447182651	0.0464157755596113	0.240109463558642	23	8	55	52	4.2256017953418	1.14292889275048	5.16466106329948	7.45071109750636	75.99	UP_pEhEx_DOWN_CDC5
EHI_194240A	0.930978813528103	1.99760777416171	0.046994519632907	0.242839072103087	33	28	28	18	6.06281996722954	4.00025112462668	2.62928199586155	2.57909230298297	75.72	DOWN_pEhEx_UP_CDC5
EHI_062790A	-0.759628858264587	3.98263914810573	0.0471526022262849	0.243391390861844	75	65	189	148	13.779136289158	9.28629725359766	17.7476534720655	21.2058700467489	75.66	UP_pEhEx_DOWN_CDC5
EHI_167080A	0.847876603295471	8.82456820679606	0.0477152734196961	0.246028644075093	3622	3500	4708	1432	665.440421857739	500.031390578335	442.094987018435	205.181120992867	75.4	DOWN_pEhEx_UP_CDC5
EHI_120350A	-0.975823054829156	2.02497879830516	0.0478458033340691	0.246434397670817	9	23	47	39	1.65349635469896	3.28592056665763	4.41343763591046	5.58803332312977	75.36	UP_pEhEx_DOWN_CDC5
EHI_136210A	-0.685985977477609	4.59873382339059	0.0481410916560174	0.247592429147654	99	129	266	238	18.1884599016886	18.4297283956015	24.9781789606848	34.1013315616637	75.24	UP_pEhEx_DOWN_CDC5
EHI_146980A	0.70855072357786	4.65465015324216	0.048226880393506	0.247592429147654	185	197	238	108	33.9885361799232	28.1446239839806	22.3488969648232	15.4745538178978	75.24	DOWN_pEhEx_UP_CDC5
EHI_188240A	1.40350906732952	0.40637904352685	0.0482026632760045	0.247592429147654	11	9	9	2	2.02093998907651	1.28579500434429	0.845126355812642	0.286565811442552	75.24	DOWN_pEhEx_UP_CDC5
EHI_022500A	-1.15230169656464	0.80897295533963	0.0484438543934959	0.247903211826351	5	6	21	14	0.918609085943869	0.857196669562861	1.97196149689616	2.00596068009787	75.21	UP_pEhEx_DOWN_CDC5
EHI_161650A	-0.722884300363835	3.80712263505017	0.0484320515058133	0.247903211826351	48	82	168	128	8.81864722506115	11.7150211506924	15.7756919751693	18.3402119323233	75.21	UP_pEhEx_DOWN_CDC5
EHI_178500A	0.697593492138707	4.22547065460214	0.0484115840441545	0.247903211826351	145	135	154	96	26.6396634923722	19.2869250651644	14.4610509772385	13.7551589492425	75.21	DOWN_pEhEx_UP_CDC5
EHI_013960A	0.918476362422347	1.6999770015097	0.0486848411296447	0.248868531968098	20	30	27	11	3.67443634377548	4.2859833478143	2.53537906743793	1.57611196293404	75.11	DOWN_pEhEx_UP_CDC5
EHI_055700A	-0.927837334778633	3.7533614285357	0.0491346656662873	0.25052981915295	61	49	128	158	11.2070308485152	7.0004394680967	12.0195748382242	22.6386991039616	74.95	UP_pEhEx_DOWN_CDC5
EHI_140120A	-0.855873739466358	12.2696179171352	0.0491679262241697	0.25052981915295	14783	30186	43799	60078	2715.95962350164	4312.55644457075	4112.85436202643	8608.15040992283	74.95	UP_pEhEx_DOWN_CDC5
EHI_188770A	0.866991290111122	3.87869666299884	0.0490941582607307	0.25052981915295	105	128	147	46	19.2907908048213	18.2868622840077	13.8037304782732	6.5910136631787	74.95	DOWN_pEhEx_UP_CDC5
EHI_069490A	0.575446799775286	10.3049863480198	0.0493754212909417	0.251100164541895	8839	9826	11032	6950	1623.91714213157	1403.80241252078	1035.93710636945	995.816194762869	74.89	DOWN_pEhEx_UP_CDC5
EHI_099310A	-1.78812409284544	0.431210642412713	0.0494383159468267	0.251100164541895	0	6	11	16	0	0.857196669562861	1.0329322126599	2.29252649154042	74.89	UP_pEhEx_DOWN_CDC5
EHI_122850A	0.972174511660304	1.56796735864	0.0494253810869318	0.251100164541895	24	21	21	12	4.40932361253057	3.00018834347001	1.97196149689616	1.71939486865531	74.89	DOWN_pEhEx_UP_CDC5
EHI_068710A	1.47418818384498	-0.026601909906764	0.0495565529419744	0.251164022053461	6	8	5	2	1.10233090313264	1.14292889275048	0.469514642118135	0.286565811442552	74.88	DOWN_pEhEx_UP_CDC5
EHI_201510A	-1.25054761836006	3.60885690946428	0.0495203931518447	0.251164022053461	13	80	186	110	2.38838362345406	11.4292889275048	17.4659446867946	15.7611196293404	74.88	UP_pEhEx_DOWN_CDC5
