EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2
EHI_003260A	216.857348746753	202.310017871565	135.006839338386	159.737872275392
EHI_003890A	2.36858754699123	5.07727844079218	3.29055666911108	1.4326266571784
EHI_003900A	1.71064656171589	2.4735459070526	3.57260438360631	3.58156664294601
EHI_003930A	19.343464967095	20.4393003898557	12.8801789619491	23.2085518462902
EHI_003940A	1238.63969887936	945.024723120781	1205.6599635623	1370.16413492543
EHI_003950A	0.657940985275342	1.69242614693073	2.25638171596188	1.28936399146056
EHI_004170A	84.3480343122988	61.7084610496281	106.896083793694	166.901005561284
EHI_004190A	3.15811672932164	6.37914470766198	4.23071571742853	3.58156664294601
EHI_004200A	8052.67130698196	10130.2119823939	5784.23452886829	8287.1721611142
EHI_004230A	65.1361575422588	36.7126287257281	60.1701790923169	77.7916274847874
EHI_004350A	6.57940985275342	4.55653193404427	7.61528829137136	10.4581745974024
EHI_004370A	18.0275829965444	40.7484141530245	30.9312326896441	36.6752424237672
EHI_004380A	45.1347515898884	42.4408402999552	62.2385289986153	61.7462089243892
EHI_004400A	23.5542872728572	5.20746506747916	21.9057058257966	32.5206251179498
EHI_004430A	0	0	7.42725648170787	8.73902260878827
EHI_004440A	24.3438164551876	21.6109800300385	17.6749901083681	13.8964785746305
EHI_004470A	1.44747016760575	1.69242614693073	1.69228628697141	0.716313328589202
EHI_004490A	36.7131069783641	72.1233911845864	38.358489171352	76.6455261590446
EHI_004510A	0.526352788220273	1.30186626686979	1.12819085798094	0.286525331435681
EHI_004530A	18.1591711935994	22.1317265367864	10.2477336266602	9.02554794022395
EHI_004550A	415.555526299906	450.966474843696	240.492684559604	507.149836641155
EHI_004560A	3.55288132048684	1.04149301349583	1.59827038213967	1.86241465433193
EHI_004570A	13.6851724937271	12.49791616195	16.0767197262284	12.4638519174521
EHI_004580A	1.44747016760575	1.17167964018281	2.35039762079363	3.43830397722817
EHI_004590A	3.68446951754191	5.72821157422708	4.51276343192377	4.44114263725305
EHI_004600A	76.4527424889947	66.7857394904203	85.0843938727293	123.778943180214
EHI_004610A	9.60593838501999	10.2847435082713	12.9741948667808	15.0425799003732
EHI_004640A	21.5804643170312	21.0902335232906	17.9570378228633	13.1801652460413
EHI_004750A	45.6611043781087	32.1560967916838	44.4695229854154	43.12206238107
EHI_004760A	63.0307463893777	70.9517115444036	69.2897218609962	83.9519221106545
EHI_004770A	48.8192211074304	41.1389740330854	39.110616410006	36.1021917608958
EHI_004780A	24.6069928492978	24.3448991904651	28.4868191640188	21.6326625233939
EHI_004790A	593.989121506578	404.880408996505	594.650598060788	692.818251411476
EHI_004800A	13.2904079025619	14.0601556821937	15.5126242972379	9.02554794022395
EHI_004810A	107.507556993991	88.7872794005197	101.631193123116	102.289543322538
EHI_004820A	23.2911108787471	18.616687616238	25.0082306852442	28.9390584750038
EHI_004830A	16.1853482377734	16.6638882159333	19.93137182433	22.4922385177009
EHI_004840A	154.616131539705	72.5139510646473	137.545268768843	214.034422582454
EHI_004850A	1.44747016760575	1.82261277361771	1.8803180966349	0.859575994307043
EHI_004860A	34.607695825483	26.4278852174568	66.6572765257073	61.7462089243892
EHI_004870A	1.71064656171589	1.56223952024375	2.82047714495235	1.57588932289624
EHI_004880A	33.9497548402076	24.2147125637781	44.5635388902472	71.0582821960489
EHI_004900A	8.15846821741424	6.50933133434895	3.76063619326981	6.0170319601493
EHI_004930A	10.6586439614605	3.77541217392239	9.77765410250149	11.0312252602737
EHI_004940A	16.1853482377734	8.59231736134062	15.4186083924062	16.6184692232695
EHI_004960A	33.1602256578772	26.1675119640828	21.5296422064696	19.3404598719085
EHI_004970A	33.8181666431526	66.2649929836724	59.9821472826534	35.2426157665887
EHI_004980A	0.921117379385478	3.25466566717448	2.16236581113014	2.00567732004977
EHI_004990A	5.78988067042301	6.89989121440989	5.26489067057773	8.45249727735259
EHI_005000A	3.02652853226657	1.30186626686979	3.47858847877457	5.44398129727794
EHI_005010A	11.579761340846	5.33765169416614	18.6151491566855	27.2199064863897
EHI_005020A	100.796558944182	64.0518203299937	147.60497058584	230.509629140005
EHI_005030A	0.263176394110137	0.130186626686979	1.41023857247618	3.43830397722817
EHI_005040A	1.57905836466082	1.04149301349583	1.41023857247618	2.57872798292113
EHI_005060A	67.1099804980849	60.9273412895062	68.5375946223422	114.75339523999
EHI_005070A	7.36893903508383	5.85839820091406	16.3587674407237	22.0624505205474
EHI_005080A	10.9218203555707	10.1545568815844	7.80332010103485	8.30923461163474
EHI_005100A	6.84258624686355	4.81690518741823	10.1537177218285	12.3205892517343
EHI_005120A	1.31588197055068	2.21317265367864	1.31622266764443	1.28936399146056
EHI_005130A	11.9745259320112	14.9714620690026	13.3502584861078	12.4638519174521
EHI_005140A	76.7159188831048	34.8900159521104	33.3756462152695	58.3079049471611
EHI_005150A	160.011247618963	136.305398141267	257.227515619655	250.423139674785
EHI_005460A	403.97576495906	499.135526717878	312.132804041394	342.541033731356
EHI_005657A	2.36858754699123	2.21317265367864	1.12819085798094	2.00567732004977
EHI_005860A	1.71064656171589	3.64522554723541	3.76063619326981	3.86809197438169
EHI_005870A	41.7134584664567	40.7484141530245	35.6320279312314	45.9873156954268
EHI_005890A	2306.08315339007	2296.10153487825	1823.4384742117	1762.70383899231
EHI_005900A	4.21082230576219	4.16597205398333	4.70079524158726	4.87093063440657
EHI_005910A	36.581518781309	51.5539041680437	49.4523659414979	37.2482930866385
EHI_005940A	11.8429377349562	7.94138422790572	12.8801789619491	5.44398129727794
EHI_005950A	33.6865784460975	13.2790359220719	29.144930497841	36.9617677552028
EHI_005960A	1.84223475877096	2.08298602699167	3.38457257394282	7.4496586173277
EHI_005970A	1607.48141522471	2091.18778447295	1193.15584821968	1113.58070062477
EHI_006000A	1.57905836466082	0.650933133434895	1.12819085798094	0.429787997153521
EHI_006010A	22.5015816964167	19.6581806297338	19.179244585676	17.7645705490122
EHI_006020A	1.05270557644055	3.1244790404875	1.59827038213967	0.429787997153521
EHI_006030A	12.7640551143416	5.85839820091406	11.2819085798094	8.73902260878827
EHI_006040A	4.21082230576219	6.50933133434895	3.10252485944759	1.71915198861409
EHI_006050A	25.5281102286833	33.5881496852406	24.8201988755807	22.4922385177009
EHI_006060A	2.10541115288109	2.99429241380052	3.10252485944759	4.15461730581737
EHI_006070A	313.837849976338	231.341635622762	245.09946389636	271.196226203872
EHI_006130A	5.0003514880926	3.77541217392239	4.794811146419	4.72766796868873
EHI_006150A	5.65829247336794	7.55082434784479	4.88882705125075	3.72482930866385
EHI_006160A	8.94799739974465	6.248958080975	15.4186083924062	11.7475385888629
EHI_006170A	24.2122282581326	7.03007784109687	23.5039762079363	47.9929930154765
EHI_006190A	15.6589954495531	21.6109800300385	13.3502584861078	13.1801652460413
EHI_006200A	7.23735083802876	14.1903423088807	5.64095428990471	0
EHI_006550A	9.07958559679972	9.63381037483645	9.77765410250149	8.45249727735259
EHI_006670A	265.150217065963	309.583798261636	252.15065675874	207.014551962279
EHI_006680A	2.8949403352115	4.55653193404427	7.52127238653961	8.59575994307043
EHI_006690A	0.526352788220273	0.911306386808854	1.12819085798094	1.14610132574272
EHI_006700A	3.81605771459698	3.25466566717448	3.85465209810155	3.58156664294601
EHI_006710A	1.31588197055068	1.82261277361771	2.63244533528886	2.57872798292113
EHI_006720A	5.3951160792578	4.68671856073125	4.32473162226028	4.87093063440657
EHI_006730A	11.0534085526257	12.1073562818891	7.61528829137136	5.58724396299578
EHI_006740A	0.921117379385478	2.34335928036562	1.69228628697141	0.859575994307043
EHI_006760A	1.31588197055068	1.17167964018281	1.41023857247618	0.716313328589202
EHI_006770A	5.13193968514766	1.82261277361771	0	0
EHI_006800A	0.263176394110137	1.04149301349583	0.940159048317451	0.716313328589202
EHI_006810A	48.8192211074304	43.2219600600771	65.7171174773898	85.8143367649864
EHI_006830A	14.8694662672227	14.7110888156286	18.3331014421903	11.3177505917094
EHI_006840A	36.4499305842539	12.1073562818891	48.9822864173392	84.8114981049615
EHI_006850A	13.0272315084518	2.4735459070526	5.73497019473645	15.0425799003732
EHI_006860A	2563.60125502684	2119.95902897077	1773.7040605557	2019.71706129011
EHI_006880A	7.63211542919396	3.90559880060937	9.96568591216498	9.16881060594179
EHI_006885A	3.28970492637671	12.758289415324	9.87167000733324	0.573050662871362
EHI_006900A	24.3438164551876	13.1488492953849	33.2816303104378	43.981638375377
EHI_006920A	4.60558689692739	4.55653193404427	4.41874752709202	3.43830397722817
EHI_006930A	15.1326426613329	17.5751946027422	16.5467992503871	13.8964785746305
EHI_006940A	17.1064656171589	10.4149301349583	19.179244585676	26.6468558235183
EHI_006960A	0.78952918233041	0.130186626686979	2.35039762079363	3.15177864579249
EHI_006970A	0.78952918233041	0.390559880060937	1.41023857247618	1.86241465433193
EHI_006980A	722.419201832325	519.444640481047	677.666642027219	937.510884457548
EHI_007000A	32.5022846726019	34.1088961919885	24.6321670659172	21.7759251891117
EHI_007020A	1.71064656171589	2.34335928036562	3.00850895461584	2.29220265148545
EHI_007030A	10.9218203555707	7.42063772115781	13.1622266764443	11.8908012545808
EHI_007140A	2.23699934993616	2.21317265367864	4.23071571742853	5.87376929443146
EHI_007150A	23.2911108787471	24.735459070526	21.1535785871427	21.3461371919582
EHI_007260A	1.31588197055068	2.21317265367864	1.69228628697141	3.58156664294601
EHI_007270A	2.36858754699123	1.95279940030469	2.72646124012061	1.71915198861409
EHI_007310A	6.71099804980848	6.63951796103593	6.29906562372692	7.59292128304554
EHI_007320A	3.28970492637671	2.4735459070526	3.57260438360631	7.87944661448122
EHI_007330A	214.883525790927	213.896627646707	205.142704342868	253.43165565486
EHI_007340A	1.31588197055068	1.04149301349583	1.50425447730792	2.14893998576761
EHI_007350A	757.290074051918	1078.98676198168	693.085250419625	712.588499280538
EHI_007360A	21.5804643170312	27.0788183508916	26.0424056383934	20.4865611976512
EHI_007460A	17.238053814214	7.29045109447083	16.7348310600506	13.466690577477
EHI_007480A	26.975580396289	26.0373253373958	22.6578330644506	25.3574918320578
EHI_007490A	2.5001757440463	4.29615868067031	2.53842943045712	4.01135464009953
EHI_007500A	19.8698177553153	17.8355678561161	18.6151491566855	14.4695292375019
EHI_007510A	4635.19424126478	8412.00888337915	3498.70788240856	2237.76283851267
EHI_007620A	1117.84173398281	2062.80709985518	833.827059952748	537.664784439055
EHI_007630A	14.0799370848923	26.9486317242047	17.6749901083681	6.87660795445634
EHI_007640A	2.23699934993616	3.77541217392239	1.41023857247618	5.01419330012442
EHI_007770A	101.717676323568	59.6254750226364	97.024413786361	64.611462238746
EHI_007920A	8.94799739974465	7.16026446778385	7.80332010103485	6.44681995730282
EHI_007930A	11.9745259320112	8.20175748127968	18.8971968711808	26.6468558235183
EHI_007940A	71.8471555920673	11.1960498950802	83.1100598712627	90.8285300651108
EHI_007950A	1.31588197055068	1.30186626686979	1.22220676281269	0.859575994307043
EHI_007970A	4.07923410870712	3.25466566717448	4.04268390776504	4.87093063440657
EHI_007980A	2.63176394110137	1.43205289355677	1.22220676281269	4.58440530297089
EHI_007990A	11.1849967496808	8.0715708545927	8.64946324452055	7.73618394876338
EHI_008000A	1.18429377349561	1.69242614693073	1.50425447730792	1.00283866002488
EHI_008010A	2070.67186885856	2445.5557823149	1765.33664502568	1542.79564711542
EHI_008020A	1.57905836466082	2.34335928036562	0.846143143485706	2.00567732004977
EHI_008030A	15.5274072524981	11.0658632683932	13.1622266764443	14.0397412403484
EHI_008040A	1.18429377349561	2.34335928036562	4.98284295608249	7.30639595160986
EHI_008080A	1.05270557644055	2.4735459070526	1.78630219180316	2.29220265148545
EHI_008090A	40.7923410870712	40.4880408996505	49.5463818463297	49.425619672655
EHI_008100A	2.23699934993616	3.38485229386146	2.35039762079363	1.86241465433193
EHI_008110A	1.57905836466082	0.781119760121874	1.59827038213967	2.29220265148545
EHI_008120A	8.15846821741424	12.367729535263	12.1280517232951	9.59859860309531
EHI_008130A	3.94764591165205	13.7997824288198	6.01701790923169	1.14610132574272
EHI_008150A	3.15811672932164	3.51503892054844	3.9486680029333	3.43830397722817
EHI_008200A	29.3441679432802	36.3220688456672	42.9652685081075	51.144771661269
EHI_008210A	288.046563353545	182.651837241832	284.680159830524	269.190548883822
EHI_008220A	2.8949403352115	3.77541217392239	4.88882705125075	3.00851598007465
EHI_008230A	23.5542872728572	14.3205289355677	27.1705964963743	25.0709665006221
EHI_008240A	4.34241050281725	1.69242614693073	3.29055666911108	3.29504131151033
EHI_008370A	3.28970492637671	2.73391916042656	4.04268390776504	2.72199064863897
EHI_008380A	21.8436407111413	18.2261277361771	20.9655467774792	32.2340997865141
EHI_008390A	22.7647580905268	17.7053812294292	14.5724652489205	13.8964785746305
EHI_008420A	14.4747016760575	28.6410578711354	21.9997217306284	8.30923461163474
EHI_008450A	30.1336971256106	30.984417151501	22.5638171596188	26.2170678263648
EHI_008470A	37.1078715695293	7.81119760121874	32.6235189766156	48.5660436783479
EHI_008600A	3.55288132048684	3.77541217392239	3.10252485944759	4.01135464009953
EHI_008610A	2.5001757440463	6.248958080975	2.9144930497841	1.71915198861409
EHI_008620A	2504.51815454912	2329.81987119018	1864.52342462317	2304.52324073718
EHI_008630A	21.4488761199761	32.6768432984317	16.3587674407237	35.3858784323066
EHI_008650A	4739.54368152945	3737.26749230311	3613.21925449363	5268.48453177358
EHI_008660A	16.9748774201038	10.8054900150193	9.87167000733324	11.6042759231451
EHI_008680A	0.526352788220273	1.17167964018281	1.12819085798094	0.573050662871362
EHI_008690A	0.394764591165205	1.30186626686979	1.0341749531492	0.716313328589202
EHI_008710A	12.5008787202315	9.89418362821041	12.0340358184634	9.31207327165963
EHI_008720A	1.57905836466082	0.781119760121874	1.78630219180316	1.57588932289624
EHI_008730A	54.2143371866881	41.3993472864593	54.5292248024122	46.4171036925803
EHI_008740A	1.57905836466082	1.56223952024375	1.8803180966349	2.14893998576761
EHI_008750A	1.57905836466082	1.30186626686979	1.41023857247618	1.00283866002488
EHI_008760A	1.31588197055068	1.69242614693073	1.8803180966349	0.716313328589202
EHI_008770A	44.8715751957783	51.2935309146698	66.6572765257073	49.5688823383728
EHI_008780A	1.57905836466082	2.21317265367864	1.41023857247618	0.859575994307043
EHI_008790A	7.63211542919396	7.94138422790572	11.6579721991364	8.30923461163474
EHI_009020A	1.71064656171589	2.99429241380052	1.59827038213967	1.14610132574272
EHI_009030A	13.2904079025619	7.68101097453177	11.5639562943047	8.88228527450611
EHI_009240A	17.5012302083241	13.1488492953849	20.8715308726474	29.655371803593
EHI_009260A	72.6366847743977	51.8142774214177	101.067097694126	94.4100967080569
EHI_009370A	2.5001757440463	4.03578542729635	3.57260438360631	1.14610132574272
EHI_009380A	35.2656368107583	25.6467654573349	39.5806959341647	49.9986703355263
EHI_009390A	2.10541115288109	1.56223952024375	1.97433400146665	1.4326266571784
EHI_009405A	88.9536212092262	45.0445728336948	44.9396025095742	76.5022634933268
EHI_009410A	8.2900564144693	9.50362374814947	9.96568591216498	10.3149119316845
EHI_009440A	2.63176394110137	1.82261277361771	1.50425447730792	0.716313328589202
EHI_009450A	3.02652853226657	5.07727844079218	5.35890657540947	4.58440530297089
EHI_009460A	1.05270557644055	2.86410578711354	1.12819085798094	1.71915198861409
EHI_009470A	133.035667222674	131.87905283391	86.1185688258785	104.868271305459
EHI_009490A	6.97417444391862	2.21317265367864	16.3587674407237	17.7645705490122
EHI_009500A	131.719785252123	110.528446057245	197.339384241833	65.1845129016174
EHI_009510A	7.63211542919396	6.37914470766198	6.11103381406343	5.15745596584226
EHI_009520A	1.31588197055068	3.64522554723541	2.16236581113014	1.14610132574272
EHI_009530A	2780.7217801677	1981.04989829576	1551.92054105762	1935.33535118231
EHI_009540A	19.0802885729849	14.3205289355677	11.3759244846412	10.3149119316845
EHI_009560A	5.52670427631287	3.1244790404875	6.11103381406343	4.87093063440657
EHI_009570A	13.1588197055068	13.2790359220719	9.11954276867928	16.6184692232695
EHI_009590A	5.52670427631287	5.85839820091406	4.23071571742853	6.30355729158498
EHI_009610A	30.2652853226657	17.8355678561161	24.4441352562537	12.3205892517343
EHI_009620A	23.027934484637	34.1088961919885	37.2302983133711	36.5319797580493
EHI_009630A	1.71064656171589	3.25466566717448	2.25638171596188	1.4326266571784
EHI_009640A	7.8952918233041	3.1244790404875	7.14520876721263	10.8879625945559
EHI_009680A	3330.49726746378	4073.40936240889	2681.89770123036	3022.98550931215
EHI_009690A	4.86876329103753	3.1244790404875	2.9144930497841	2.57872798292113
EHI_009700A	10.1322911732403	11.0658632683932	9.40159048317451	6.16029462586714
EHI_009800A	6.84258624686355	4.68671856073125	7.23922467204437	4.87093063440657
EHI_009810A	84.0848579181887	48.5596117542432	123.818946663408	137.245633757691
EHI_009820A	0.921117379385478	1.30186626686979	1.12819085798094	0
EHI_009840A	5.65829247336794	6.63951796103593	2.9144930497841	6.16029462586714
EHI_009860A	19.4750531641501	16.4035149625594	12.7861630571173	13.6099532431948
EHI_009870A	1294.1699180366	1367.48032672003	979.081632917794	1015.44577460805
EHI_009880A	1.44747016760575	1.95279940030469	1.50425447730792	1.00283866002488
EHI_009900A	2.8949403352115	6.76970458772291	5.35890657540947	1.4326266571784
EHI_009940A	6.31623345864328	4.29615868067031	6.76914514788565	20.9163491948047
EHI_009950A	1.84223475877096	0.911306386808854	2.35039762079363	2.57872798292113
EHI_009990A	5.0003514880926	5.98858482760104	6.11103381406343	5.15745596584226
EHI_010010A	14.3431134790024	9.63381037483645	14.384433439257	13.3234279117592
EHI_010020A	32.3706964755468	19.1374341229859	57.3497019473645	181.08400946735
EHI_010030A	24.2122282581326	11.8469830285151	66.1871970015486	110.312252602737
EHI_010050A	1.18429377349561	1.82261277361771	1.22220676281269	1.28936399146056
EHI_010060A	126.324669172866	93.213624707877	62.9906562372692	65.4710382330531
EHI_010070A	68.5574506656906	58.5839820091406	65.6231015725581	63.0355729158498
EHI_010100A	5.92146886747808	3.51503892054844	2.25638171596188	3.58156664294601
EHI_010255A	1.97382295582602	3.51503892054844	4.51276343192377	2.14893998576761
EHI_010260A	1.84223475877096	2.34335928036562	2.35039762079363	2.00567732004977
EHI_010290A	22.1068171052515	29.0316177511963	17.8630219180316	16.3319438918338
EHI_010300A	7.36893903508383	8.0715708545927	7.42725648170787	8.45249727735259
EHI_010320A	1.44747016760575	1.17167964018281	2.35039762079363	1.14610132574272
EHI_010340A	25.3965220316282	24.735459070526	22.6578330644506	23.0652891805723
EHI_010350A	10.0007029761852	11.0658632683932	11.1878926749777	6.16029462586714
EHI_010360A	2.5001757440463	2.08298602699167	1.8803180966349	1.28936399146056
EHI_010510A	93.1644435149884	101.024822309096	65.3410538580629	63.4653609130033
EHI_010520A	1.31588197055068	1.95279940030469	2.44441352562537	1.86241465433193
EHI_010530A	73.0314493655629	56.3708093554619	73.5204375784247	72.7774341846629
EHI_010540A	1.05270557644055	1.82261277361771	2.35039762079363	3.43830397722817
EHI_010550A	1.44747016760575	0.911306386808854	1.59827038213967	0.573050662871362
EHI_010560A	6.18464526158821	5.20746506747916	7.7093041962031	10.4581745974024
EHI_010570A	215.278290382092	121.333936072265	158.040736022164	184.665576110296
EHI_010590A	0.921117379385478	1.17167964018281	1.12819085798094	0.429787997153521
EHI_010600A	1.71064656171589	2.21317265367864	3.57260438360631	1.4326266571784
EHI_010620A	12.1061141290663	4.42634530735729	13.9143539150983	13.466690577477
EHI_010650A	768.211894407489	889.04447364538	749.588809223504	923.041355220046
EHI_010660A	1.31588197055068	2.73391916042656	2.53842943045712	1.28936399146056
EHI_010670A	1.44747016760575	2.08298602699167	1.8803180966349	1.14610132574272
EHI_010690A	1.05270557644055	1.82261277361771	1.0341749531492	0.429787997153521
EHI_010700A	3.42129312343178	3.51503892054844	5.07685886091424	5.15745596584226
EHI_010710A	69.4785680450761	43.2219600600771	68.4435787175104	75.7859501647376
EHI_010720A	10.7902321585156	7.16026446778385	10.6237972459872	7.73618394876338
EHI_010730A	18.0275829965444	19.1374341229859	14.6664811537522	13.3234279117592
EHI_010750A	0.921117379385478	2.21317265367864	1.59827038213967	0.859575994307043
EHI_010850A	115.53443701435	170.935040840004	78.7853282490024	115.899496565733
EHI_010950A	0.921117379385478	0.781119760121874	1.59827038213967	2.00567732004977
EHI_011210A	27571.5433407514	25500.9564354455	27062.8542694372	21423.3557687801
EHI_011220A	3.15811672932164	2.4735459070526	4.60677933675551	1.71915198861409
EHI_011260A	0.921117379385478	1.43205289355677	1.22220676281269	0.573050662871362
EHI_011370A	10.0007029761852	6.37914470766198	8.64946324452055	11.6042759231451
EHI_011390A	18.4223475877096	9.37343712146249	18.803180966349	21.3461371919582
EHI_011400A	1.57905836466082	2.60373253373958	1.12819085798094	0.429787997153521
EHI_011410A	79.3476828242062	49.9916646478	95.4261434042213	105.441321968331
EHI_011510A	2.76335213815643	4.55653193404427	7.05119286238088	5.58724396299578
EHI_011530A	3.94764591165205	5.07727844079218	2.82047714495235	2.43546531720329
EHI_011550A	9.60593838501999	5.85839820091406	8.55544733968881	8.1659719459169
EHI_011660A	1.71064656171589	2.21317265367864	1.0341749531492	3.29504131151033
EHI_011790A	0.78952918233041	0.781119760121874	1.22220676281269	1.14610132574272
EHI_011800A	1.84223475877096	3.38485229386146	1.59827038213967	1.00283866002488
EHI_011810A	1.97382295582602	2.21317265367864	2.53842943045712	1.86241465433193
