CmasM_1	CmasM_2	pEhEx_1	pEhEx_2
EHI_002780A	3.10894892872929	2.9561749992364	4.47781175179683	2.89528720378246
EHI_002790A	3.57529126803868	4.29989090798022	4.57308434226059	6.80392492888877
EHI_002990A	6.21789785745857	6.31546477109594	7.90762500849227	5.35628132699754
EHI_003000A	17.0992191080111	10.6153556790762	9.52725904637623	8.68586161134736
EHI_003010A	83.4752787363813	113.947109061476	116.804195908573	155.766451563496
EHI_003040A	1.70992191080111	1.20934431786944	1.81017921881148	1.73717232226947
EHI_003240.mRNA	8.54960955400554	1.34371590874382	7.05017169431841	0.723821800945614
EHI_003260A	223.533427975636	148.077493143569	136.811439905963	161.412261610872
EHI_003890A	5.59610807171272	2.9561749992364	3.33454066623168	1.44764360189123
EHI_003900A	2.48715914298343	3.49366136273393	3.62035843762297	3.61910900472807
