NOISeq	DESeq2
EHI_098190A	0.0464347162879029	0.279217565740937
EHI_098440A	0.0421200559161187	0.149903672551082
EHI_098800A	0.030820810197876	0.165656161226574
EHI_099860A	0.0428311632366737	0.262831131905384
EHI_100350A	0.0155834686801446	0.149903672551082
EHI_103310A	0.0155104099086395	0.23668484736963
EHI_103370A	0.0375181013509602	0.165656161226574
EHI_103400A	0.0119575819098043	0.00167510959516598
EHI_105140A	0.0323055578235814	0.469071438282353
EHI_105280A	0.0173735760421891	0.165656161226574
EHI_105350A	0.0304131368788323	0.303871513829515
EHI_105860A	0.0303713095279985	0.165656161226574
EHI_106670A	0.0225755672883337	0.573066486833705
EHI_107100A	0.0487087114295496	0.324653541509544
EHI_108500A	0.0283224253384555	0.594801091853016
EHI_110360A	0.0236866743837143	0.394493684483712
EHI_110720A	0.0170862791849179	0.577565704492258
EHI_110740A	0.0318804795731644	0.473302586982888
EHI_111050A	0.0246529771646996	0.469071438282353
EHI_111760A	0	0.457442137977479
EHI_112990A	0.0473894835456989	0.66888573809869
EHI_113950A	0.0336005613851819	0.457442137977479
EHI_114920A	0.0422326620173226	0.389698345925856
EHI_117850A	0.0331418279433243	0.464213221158091
EHI_118170A	0.0452008968444202	0.567473288432076
EHI_122780A	0.0306811163873413	0.346626535015231
EHI_124880A	0.0396915962119393	0.264833650208465
EHI_126110A	0.0299720226920684	0.549753697428416
EHI_126210A	0.0459986230754438	0.262831131905384
EHI_126870A	0.0345776562782719	0.772526424213174
EHI_126980A	0.019595891969772	0.0249124777913034
EHI_130260A	0.0483187097813856	0.856952559813028
EHI_131940A	2.22044604925031e-15	0.468432628572182
EHI_132040A	0.0324484192401667	0.294180774760338
EHI_134490A	0.0375090602478542	0.464213221158091
EHI_134810A	0.0322928654654429	0.160083381735403
EHI_134840A	0.015072156968173	0.0964256764944252
EHI_135060A	0.0389089931359392	0.443155642354435
EHI_135090A	0.0355837824705647	0.324653541509544
EHI_139570.mRNA	0.0191864998436101	0.493362194485906
EHI_140540A	3.10862446895044e-14	0.165656161226574
EHI_140550A	0.0419637449772252	0.541279579058154
EHI_140640A	0.0478718260262746	0.677295714675705
EHI_141940A	0	0.389318014278324
EHI_142710A	0.0441302236054247	0.324653541509544
EHI_146950A	0.04978963547434	0.420133506641717
EHI_148470A	0.0355487334842218	0.464213221158091
EHI_150100A	0.0338389278977791	0.5497197605595
EHI_151390A	0.0192416335053724	0.293083652006914
EHI_152080A	0.0156396063975538	0.464213221158091
EHI_152670A	0.0474491813758688	0.464213221158091
EHI_152800A	0.0316777839273479	0.0454040107663475
EHI_153250A	0.049836986797266	0.406818331322433
EHI_153540A	0.044467440416402	0.160083381735403
EHI_153650A	0.0391960869711632	0.189381424698976
EHI_155420A	0.0409757644603416	0.49587350113566
EHI_155680A	0.00731949080345828	0.0885440527468378
EHI_158570A	0.0233762375906159	0.664988983140954
EHI_159680A	0.0498102563228072	0.318885674987473
EHI_159820A	0.0258813305678615	0.453500237833162
EHI_160740A	0.0248151040877125	0.523994879491541
EHI_160980A	1.4432899320127e-15	0.165656161226574
EHI_161040A	0.0368191703529624	0.603563129807543
EHI_162230A	0.0452134373089101	0.386842374206088
EHI_165810.mRNA	0.0446990555591148	0.389698345925856
EHI_167060A	0.0225880035504714	0.464213221158091
EHI_167080A	0.0341949829713286	0.464213221158091
EHI_167270A	0.0323055578235814	0.469071438282353
EHI_168340A	0.0337448930624804	0.671272488184226
EHI_169310A	0.0434743747197626	0.389698345925856
EHI_170050A	0.0354804853151945	0.464213221158091
EHI_170060A	0.0366294118172359	0.524492351710839
EHI_170130A	0.0468141637111873	0.552362229735383
EHI_172280A	0.0237509770344921	0.149903672551082
EHI_174180A	0.0153562279203145	0.389698345925856
EHI_176140A	0.00108727151553756	0.487926012266429
EHI_177460A	0.0141996544858118	0.160083381735403
EHI_177520A	0.0307886709944658	0.324653541509544
EHI_178340A	4.49773551736143e-12	0.0370268651936343
EHI_178640A	0.0449451382037921	0.0964256764944252
EHI_178770A	0.044948529161598	0.0964256764944252
EHI_179000A	5.28535821775478e-08	0.413062197833242
EHI_179390A	0.0465613433658463	0.389698345925856
EHI_181610A	0.0186806493833223	0.00180874608899808
EHI_182850A	2.55351295663786e-15	0.324653541509544
EHI_183460A	0.00122899290755674	0.324653541509544
EHI_186720A	0.00801283017080789	0.573983864187152
EHI_186840A	0.0326329050124511	0.696761616422482
EHI_186950A	0.0200409306381183	0.165656161226574
EHI_188960A	3.25295346215171e-14	0.00167510959516598
EHI_192800A	0.0324430010691543	0.457442137977479
EHI_194240A	0.0288278375148123	0.334297630384475
EHI_197480A	0.0437596560541683	0.697740624930587
EHI_197990A	0.0494201564256425	0.464213221158091
EHI_198580A	0.0304194453008205	0.467062042813553
EHI_198670A	0.0484995416432947	0.562584374019228
EHI_199150A	0.0287241452968441	0.549753697428416
EHI_201200A	0.020212567052794	0.165656161226574
EHI_201940A	0.0441698379220817	0.324653541509544
EHI_202040A	0.0342275950850375	0.608814712219788
EHI_202460A	0.0181540787547788	0.227236683587273
