NOISeq	DESeq2
EHI_083560A	2.37991317924696	-0.544213292014341
EHI_086060A	-2.66746014553105	3.50607134422369
EHI_086080A	1.65044400733661	-1.60776900548548
EHI_086530A	1.69772067942134	-1.46653366112916
EHI_086540A	1.48073584566407	-1.5118061283989
EHI_087760A	-1.81408929725304	2.03029478912355
EHI_088020A	1.37434670579812	-1.2529839495932
EHI_088600A	-5.05883999029897	11.0425333846717
EHI_090020A	1.39888291045801	-1.29849892865675
EHI_090270A	-1.39161568781923	1.33589242857719
EHI_092430A	1.26741140628952	-1.23730303164038
EHI_092470A	1.18767404606567	-1.11376240530368
EHI_092720A	1.96431443658357	-2.26897200888755
EHI_093580A	1.14299102037552	-1.0835350168079
EHI_093840A	1.43687798151261	-1.60108998062248
EHI_095070A	1.44546436751926	-1.43693426992869
EHI_095830A	1.68236493248169	-1.65003868472986
EHI_097930A	1.73427374836066	-1.65044586677722
EHI_098190A	1.47366460862661	-1.35637559118079
EHI_098440A	-1.86292079879134	1.93599466110804
EHI_098800A	1.20435121605875	-1.13526027034264
EHI_099860A	1.84935870964752	-1.92129946667251
EHI_100350A	3.01617193912252	-2.91335815090977
EHI_103310A	1.9458779659513	-1.88463627565475
EHI_103370A	1.61493264347062	-1.66825756847738
EHI_103400A	-2.79831608340112	3.1784774847017
EHI_105140A	1.20342913714329	-1.13993971227033
EHI_105280A	2.88260327818488	-2.32779956832311
EHI_105350A	-1.69408109722769	1.77859093544071
EHI_105860A	-1.81709690198816	1.93377220182282
EHI_106670A	1.08137781692825	-1.0295585717875
EHI_107100A	1.07185654446979	-1.03040665105067
EHI_108500A	-1.05650729888325	0.999755515890887
EHI_110360A	1.00480417488295	-0.929245250656459
EHI_110720A	1.06353718836724	-0.932463393256892
EHI_110740A	-1.19014913415099	1.21932883885558
EHI_111050A	1.13421595694166	-1.07545458828363
EHI_111760A	1.15557963668056	-1.08796531888326
EHI_112990A	1.84021578153371	-0.910337985426152
EHI_113950A	-1.8528289685366	1.89532560336547
EHI_114920A	2.23501990833234	-2.16458078147161
EHI_117850A	1.60730425760037	-1.50913111723311
EHI_118170A	3.12943902661117	-1.72879738284542
EHI_118640A	1.64355064852597	-1.72925230555592
EHI_122780A	-1.03642959558702	1.07765547972851
EHI_124880A	1.76255751052557	-1.61403713911767
EHI_126110A	1.29907464583588	-1.14621287746054
EHI_126210A	1.42832260721079	-1.42227026399405
EHI_126870A	1.09560095190234	-0.91798409458866
EHI_126980A	2.79027806907757	-2.96354157346491
EHI_127360A	2.33650321574249	-1.72940691253437
EHI_130260A	3.46881405474522	-2.59291615675518
EHI_131940A	1.14141266633582	-1.07361284984109
EHI_132040A	-1.13784982663042	1.21514787205529
EHI_134490A	1.19093194593887	-1.13262895472143
EHI_134810A	1.4873546713272	-1.43742061103308
EHI_134840A	1.88295606464033	-1.88936211206523
EHI_135060A	1.41538500981037	-1.3534488061886
EHI_135090A	-1.2471778343244	1.32896080568069
EHI_139570.mRNA	1.06515361331869	-1.00404434653171
EHI_140540A	1.35906729290183	-1.28927798638893
EHI_140550A	1.31640997618065	-1.27932238280752
EHI_140640A	2.68266788603467	-3.05640222472585
EHI_140770A	2.36211894875199	-2.73146790121014
EHI_141940A	1.23829355988397	-1.17232330876747
EHI_142710A	2.07163829985125	-1.73016632062121
EHI_146950A	1.41150079339778	-1.23596073884339
EHI_148470A	1.19240565272728	-1.13301479024807
EHI_150100A	-2.38096479409079	4.3911396710254
EHI_150530A	1.50374648276389	-1.44947369836304
EHI_151390A	1.03613271631649	-0.962529654272755
EHI_152080A	1.15637426879547	-1.09321517123481
EHI_152380A	2.45694921218092	-1.97650851777046
EHI_152670A	1.12263614737368	-1.0678150859668
EHI_152800A	2.37600317173248	-2.33704890127839
EHI_153250A	2.29491320023638	-2.02109664322249
EHI_153540A	-1.368466920353	1.40913894560497
EHI_153650A	1.81258426700178	-1.74991487125396
EHI_153940.mRNA	1.74585753509378	-1.8758577642675
EHI_155420A	1.23122828265872	-1.17636469155743
EHI_155680A	2.13002208405435	-2.14439798604852
EHI_158570A	1.54167719736493	-1.46562705654559
EHI_159680A	1.32518159355982	-1.35450648178948
EHI_159820A	2.85101619467311	-1.80536960731341
EHI_160740A	1.27612545084228	-1.23848487516191
EHI_160980A	1.26294847519451	-1.19417866427026
EHI_161040A	1.01874315030166	-0.968888697260228
EHI_162230A	2.4338282285487	-2.83716531544877
EHI_165810.mRNA	-1.19584996090612	1.32198100156075
EHI_166970A	-1.88724451474929	2.79051483811356
EHI_167060A	1.48089953477389	-1.29026255250259
EHI_167080A	-1.06702782306413	1.11192953122826
