NOISeq	DESeq2
EHI_049000A	1.03080917132625	-0.924560027482801
EHI_049660A	1.43525551713141	-1.45000159590861
EHI_049670A	-2.73882086447415	2.21018599403317
EHI_050000A	2.12314420978475	-2.26143929262662
EHI_050520A	1.0088004552069	-0.999271511387279
EHI_050650A	-1.77523270611654	1.57960951633533
EHI_053000A	-1.22840396272548	1.20801752595241
EHI_054940A	-1.6778314769523	1.76366451205257
EHI_055430A	1.53952505838246	-1.57333617016837
EHI_055670A	-1.17134612206692	1.12029754008106
EHI_056110A	-1.59905052450972	1.54187336182915
EHI_057550A	-1.11136412066492	1.17367045936364
EHI_058090A	1.74541966856717	-1.71561268149964
EHI_058320A	1.58210143669465	-1.60500010606475
EHI_059870A	-1.4169833419578	1.42253271933411
EHI_060020A	-3.82954548791675	1.53066527299727
EHI_062500A	1.95319662759401	-1.9783400028103
EHI_062790A	1.69945146690607	-1.69482544223021
EHI_063550A	1.50354561842763	-1.50530807070543
EHI_067970A	-1.98040278565005	1.97614275094155
EHI_068170A	1.26488675721878	-1.25928966738351
EHI_068610A	-1.76079677531337	1.79999207668991
EHI_069560A	1.1756172614735	-1.13926633797564
EHI_069950A	1.80982771849229	-1.87729029737653
EHI_070450A	-1.47206430002393	1.5824136251481
EHI_073540A	-2.99302773827116	3.14035585193906
EHI_074380A	2.75498501489606	-3.05961011037606
EHI_075040A	-5.05874701098785	5.88499895029454
EHI_075530A	1.68411079416642	-1.71851527571885
EHI_075690A	1.54126538513882	-1.54133463493965
EHI_076020A	1.24207164793015	-1.24176021735406
EHI_077520A	-1.88293265316259	2.51951102671709
EHI_079890A	1.55715486877251	-1.59019528181238
EHI_080100A	-2.19181440598999	2.86315279422457
EHI_083400A	-1.46918325316829	1.46942956362584
EHI_083430A	-1.82045604170678	1.62732132721832
EHI_083620A	-1.48727651244789	1.24358144931802
EHI_083630A	1.79111829690733	-2.3737958660479
EHI_084660A	-1.9082764644282	1.74655348608479
EHI_086230A	-1.05812212260151	0.979354507183122
EHI_086790.mRNA	-2.06907317855238	2.28510589765896
EHI_087110A	-1.57437832998753	1.48821478755981
EHI_087210A	-1.58728032650055	1.61418592325898
EHI_087350A	-2.07624060122706	1.7720499484878
EHI_087570A	1.44037596201619	-1.42957786017917
EHI_087730A	-2.0786270325205	2.76482474292242
EHI_087790A	-2.62916791870421	2.27741432014569
EHI_088070A	-2.07866327457766	1.82659650760471
EHI_089770A	4.4620466696418	-7.68480985943136
EHI_090020A	1.33434732760505	-1.28552429760522
EHI_091130A	-2.709033459195	3.08860851604634
EHI_092080A	-1.99393082772758	1.53624490088237
EHI_092110A	1.84158581428675	-1.56001596638149
EHI_092500A	-1.94360514228333	1.55853470162397
EHI_092720A	1.75299482934621	-1.97259464293854
EHI_093740A	-1.30029777650775	1.09072769562893
EHI_093910A	1.99794742559866	-2.0818550650494
EHI_095830A	1.58886651536167	-1.58711639545032
EHI_096200A	2.15319668361631	-2.44910595950642
EHI_096350A	-1.7210480191806	1.22748592880618
EHI_098300A	-2.36081522325484	2.15264674909722
EHI_098440A	-2.78970739008017	2.47071455347519
EHI_098470A	3.9877405600465	-3.18688381115759
EHI_099720A	1.64125582522454	-1.63308118549597
EHI_099860A	2.63213708879008	-2.67045254924148
EHI_100810A	-2.17046244221331	2.23905150084076
EHI_103430A	-2.1328590196004	1.53895660281459
EHI_103510A	1.48894143870675	-1.47732158491065
EHI_103900A	-3.17164720895401	3.17238724140216
EHI_104360A	1.36608757217237	-1.35989929190671
EHI_105140A	1.14316165324827	-1.12752514092159
EHI_110180A	-2.03091244998983	1.31186998755826
EHI_110570A	1.6853649991368	-1.68305129935734
EHI_110740A	-3.27443190984559	2.23574872405688
EHI_111550A	-1.82318948007324	1.64614792383636
EHI_112800A	1.60811279947463	-1.61193155192728
EHI_112830A	-1.41048751770921	1.34651575418173
EHI_112880A	1.69608692698081	-1.67477179038449
EHI_112990A	-1.54209143461999	1.25904808290014
EHI_113950A	-2.6654007474975	2.19775893140448
EHI_114920A	2.02961018241981	-1.92896368420395
EHI_116360A	-1.12946644637294	1.05761347069739
EHI_117810A	2.24967528116568	-3.29703855642948
EHI_117850A	1.14772059673519	-1.10677612268057
EHI_118270A	2.20490714501179	-2.19069298389288
EHI_118670A	2.25551153827929	-2.29255017485229
EHI_118700A	1.38317480422402	-1.54695231824586
EHI_119540A	1.87225447541161	-1.85869410490367
EHI_120360A	1.23509206983915	-1.19200212315845
EHI_120470A	1.4141475188395	-1.56833432645729
EHI_120600A	-1.40220044520801	1.43770297964308
EHI_122900A	-3.00166490917164	2.39382947803583
EHI_123020A	-2.84198152246206	4.88049943694674
EHI_124880A	1.30009906599371	-1.31462327042769
EHI_125150A	-2.04729564646748	1.55033948785437
EHI_125600A	1.30297460249744	-1.37174389676669
EHI_125650A	-1.21484979935548	1.17474071872247
EHI_126980A	2.69122453764434	-2.81022165517752
EHI_129910A	1.87898516295547	-1.7803302636755
EHI_131230A	-2.12997876838005	2.03324341149408
EHI_131480A	-2.45729671502553	2.12674988231243
EHI_131670A	-1.08911507653444	1.10458976074684
EHI_133530A	-2.26780941002394	1.79972179520501
