NOISeq_CmasM_1	NOISeq_CmasM_2	NOISeq_CmasM_3	NOISeq_pEhEx_1	NOISeq_pEhEx_2	NOISeq_pEhEx_3	DESeq2_CmasM_1	DESeq2_CmasM_2	DESeq2_CmasM_3	DESeq2_pEhEx_1	DESeq2_pEhEx_2	DESeq2_pEhEx_3
EHI_087730A	12.3485669048843	13.5995245012853	24.5432119452767	5.21639119815275	4.40098288455814	2.79869280114317	14.2446157817414	16.0593914001665	12.71674256305	4.57815967491299	3.63715179475676	0
EHI_087790A	53.315087177488	63.5798208440243	279.685313489355	28.0134323178957	33.5097989141898	6.36598582217064	99.7123104721899	120.445435501249	95.7495910629644	49.5967298115573	61.831580510865	0.774989739076988
EHI_088070A	149.138666577263	162.011741374693	591.105524485857	107.761650944281	93.343268475821	24.1670630380911	256.403084071345	281.039349502913	235.633759256514	179.311253934092	160.034678969298	7.74989739076988
EHI_089770A	1.98868103419747	1.97790595336148	1.97570710553568	44.4807640326919	46.855924532194	42.8259574137289	0	0	0	38.9143572367604	42.4334376054956	36.4245177366184
EHI_090020A	1743.24365491625	11920.2489615632	7630.83226179896	14647.6582251239	28563.2652971421	12009.6082059113	1509.92927286459	10419.1037205509	8170.13307491951	12341.1924303404	24852.658213573	12080.5400527321
EHI_091130A	62.8698652922486	105.913103467191	68.1488513552427	1.85602424522747	28.6399115964181	6.55727612026435	66.0432186244375	113.562839186891	51.6150139323793	0	29.0972143580541	3.09995895630795
EHI_092080A	2749.96767737209	3142.22030802876	15002.6185456643	1733.66332034282	3402.00118494947	426.604768744889	4611.37061807102	5312.21725529792	6316.48083543493	2823.96149280883	5724.87692494715	167.397783640629
EHI_092110A	647.824827019983	371.530277007306	130.579841129623	503.851359509556	877.20440517687	2744.43771861141	262.877909426682	151.417118915855	402.447499936522	198.386919246229	357.653259817748	8020.36880970775
EHI_092500A	73.2279781915933	216.42041143501	695.325126632289	96.8997632455966	153.401350499496	20.9824586141419	99.7123104721899	301.687138445984	379.258145850961	128.951497510049	212.167188027478	9.29987686892386
EHI_092720A	15.4242272902571	7.25504006879747	9.75507693081486	19.3337242404526	56.3907034079227	35.9347838589672	9.06475549747181	3.44129815717853	11.9686988828706	11.4453991872825	37.5839018791532	47.2743740836963
EHI_093740A	1075.58201863889	1807.3467860822	4975.69198806868	1340.62814481183	1641.76559464351	376.950340933336	1661.44018617948	2816.12899195776	2348.85715576335	2012.86420373674	2546.00625632973	165.847804162475
EHI_093910A	31.7453119213123	40.0140639769532	17.9881304213313	46.0920725013477	144.809692647211	171.582789929091	16.8345459238762	21.7948883287974	31.4178345675352	24.4168515995359	82.44210734782	303.795977718179
EHI_095830A	67.3622379230452	172.7338391089	128.636436182483	363.838008281576	442.741210924105	331.919816484639	54.3885329848308	143.387423215772	143.624386594447	293.002219194431	368.564715202019	351.070351801876
EHI_096200A	2.60618731986346	20.3253023681572	6.97317898612112	28.4326694993575	65.35982168278	41.4478756959886	0	10.3238944715356	10.4726115225117	14.4975056372245	36.3715179475676	71.2990559950829
EHI_096350A	144.888439915134	431.126283902625	1573.16493729479	187.784498984675	461.513778630122	42.9112573634334	226.618887436795	684.818333278527	718.869976652412	286.134979682062	729.855126814524	17.0497742596937
EHI_098300A	45.1563755690388	56.8783066486802	198.285417484417	27.5115512962998	27.1739842481625	6.99817211637848	69.9281138376397	89.4737520866418	87.5211105809909	40.4404104617314	41.22105367391	1.54997947815398
EHI_098440A	790.278893058437	1172.67704173076	4121.90242364574	391.731499897643	448.092900760897	90.0506986903375	1152.51891324999	1725.23747613217	2108.73513442576	553.957320664471	654.687323056217	41.8494459101574
EHI_098470A	1.12852415243868	55.6150602563379	21.2464647901405	49.7314244986349	1194.54700696892	22.6578839128882	0	431.309369033042	0	370.830933667952	9402.03738944623	0
EHI_099720A	79.3922138712987	126.666070583536	50.9775652355879	134.816738473287	279.794111324956	395.915871936136	47.9137076294938	78.00275822938	84.5289358602733	80.1177943109772	173.370902216739	633.166616825899
EHI_099860A	15.2077466029441	47.1115246410097	37.3701620746137	152.582863783627	322.239847840155	161.198445819265	7.76979042640441	27.5303852574282	62.8356691350704	89.2741136608032	196.406196916865	262.721521547099
EHI_100810A	163.989765665523	81.8957156449947	226.339136838896	71.3605184733173	19.8579363639738	17.7657231832061	257.698049142413	128.475131201332	101.7339405044	107.586752360455	29.0972143580541	6.19991791261591
EHI_103430A	151.362934254955	250.257071000602	1223.61935521576	138.290884528993	229.595545023117	26.2073702257415	246.043363502806	411.808679475697	529.614925567022	218.225611170852	375.839018791532	9.29987686892386
EHI_103510A	634.519809924353	2230.44876690979	1313.19735220266	2661.64978057831	5800.6469166668	3540.70117241829	503.741412645219	1789.47504173284	1583.60847093981	2058.64580048587	4634.9437704517	4014.4468484188
EHI_103900A	51.3139939631936	175.29772924623	312.18218886789	28.5735203506359	26.2737708047724	7.83010103113896	113.956926253931	400.337685618436	83.7808921800939	60.2791023863543	56.9820447845226	0.774989739076988
EHI_104360A	532.3452178551	756.265785089152	590.93717149674	1132.81403593006	2130.85847852935	1690.90890560684	370.360010325277	531.10701559122	856.510013805424	767.604772160411	1492.44461978186	2306.36946349312
EHI_105140A	2559.29585933846	7970.43780606172	5525.06509992343	10206.1338089437	15940.1525483615	10241.6872326003	2228.634887307	7000.74755108686	5873.63897676872	8641.27638639826	13937.5656775079	10229.8645558162
EHI_110180A	153.450060090522	430.583357515856	2046.03273110555	198.250054649197	454.219674033809	33.5076752261223	315.971477340446	899.325918409323	635.089084472319	397.536865104944	944.447082705173	8.52488712984687
EHI_110570A	183.089882258751	277.239121194904	176.583380835123	457.761512840775	817.992581511018	811.367769677075	106.187135827527	162.888112773117	324.650957197864	260.192074857555	481.316420839478	1410.48132512012
EHI_110740A	3229.48520508073	6733.74520876513	47237.0134481521	2649.05738743791	3424.91720368179	251.807081006305	8197.12889985665	17234.0211711501	11069.5503792949	6533.03385610083	8723.1023877583	54.2492817353892
EHI_111550A	1341.12734156345	1765.83168142978	5029.2223947727	1177.30965643124	950.604772241269	289.530198115595	2292.0881757893	3043.25467033155	2058.61620785373	1954.87418118784	1629.44400405103	110.048542948932
EHI_112800A	86.1536186097353	173.186821742346	90.7006803587237	272.800707039267	376.904095957993	435.853739920421	60.8633583401678	125.033833044153	122.679163549423	190.756653121374	272.786384606757	561.867560830816
EHI_112830A	1080.32637924836	842.132586668822	2189.81755137127	594.331638778993	749.549115358408	270.141326665858	1406.3320671792	1104.65670845431	1315.80883343558	750.81818668573	978.393832789569	151.122999120013
EHI_112880A	97.9862420644801	215.01658711386	78.4570958626231	271.374055497829	388.494054307188	622.800903091672	58.273428198033	130.769329972784	135.395906112473	159.472562009469	236.41486665919	1026.86140427701
EHI_112990A	454.254352318992	1017.12828355752	2965.03628256888	714.459609062517	748.835846397924	145.599468695333	969.928838229483	2193.25402550845	882.691542611703	1484.08676128429	1606.4087093509	39.5244766929264
EHI_113950A	541.662935579705	889.27295368813	3793.90925848932	136.583116195981	685.796237541567	51.6478317110597	810.648134488193	1343.25338068535	1868.61311308816	196.860866021258	1030.52634184775	22.4747024332327
EHI_114920A	68.066830400779	1034.09569084099	597.042489928996	1962.76846733379	3947.17444172985	1225.67766982461	51.798602842696	817.881862022764	732.334762895642	1497.82124030903	3112.1895523802	1414.3562738155
EHI_116360A	148048.739180921	215828.007150825	427657.205046261	167840.258610472	147689.124700469	62262.3853678835	168068.336713554	246999.175231489	312920.88424897	185145.355413156	168232.819114679	42797.2583610485
EHI_117810A	3.74857768782707	3.72826712675078	4.12975157615481	8.40365724308068	32.4558113696888	15.819342487604	0	0	11.9686988828706	1.526053224971	9.6990714526847	55.7992612135431
EHI_117850A	675.819033894471	5423.64357809174	2865.45078519031	5765.14740208822	9740.90300002629	4851.38580643966	644.892605391566	5230.77319891137	2667.52376351977	5359.49892609814	9352.32964825122	4243.84381118559
EHI_118270A	6449.85097047693	22005.6132755438	13034.0450123109	30935.826801626	110100.748605984	54774.3726773644	4114.10403078113	14154.0593204753	21537.6736397256	19180.199958048	70494.063702044	85035.7491202225
EHI_118670A	19.1830111261379	81.2519176126016	41.7256442193386	158.918390190274	320.086218278777	214.48432802228	11.6546856396066	55.0607705148565	59.0954507341733	105.297672522999	220.653875548577	294.496100849256
EHI_118700A	17.6506856279235	11.473982382888	13.3385915771478	32.8341145052612	39.7737956045885	40.6078373531584	7.76979042640441	4.58839754290471	26.1815288062793	15.26053224971	19.3981429053694	80.5989328640068
EHI_119540A	1638.63439813453	2917.70138284354	1732.13428074958	5288.4682575829	9050.98376189149	9115.3513837887	931.079886097461	1672.47090438877	3362.45634240645	2923.15495243194	5167.18031641777	16634.3797595485
EHI_120360A	296.89974652806	211.733457703827	133.324958377546	367.393215532829	406.420180329085	754.48679195061	176.115249665167	126.180932429879	238.625933977232	212.121398270968	242.476786317118	1280.28304895518
EHI_120470A	18.3793582849315	10.1284519899654	12.4856870005506	31.556976687944	40.6518708537549	39.3747371587629	11.6546856396066	5.73549692863088	14.9608736035882	20.6017185371084	27.8848304264685	48.8243535618503
EHI_120600A	2766.42748309593	5478.18720074245	5900.20455867549	3142.25321762596	1229.9925195151	1157.91165415418	4731.80236968028	9448.65764022652	2414.68499961913	5222.91716246323	2109.54804095892	444.069120491114
EHI_122900A	278.718165913052	778.757981747099	3304.35036108427	149.457855677579	398.312378564568	31.7194219244802	453.23777487359	1281.31001385614	1441.48017170572	235.012196645533	651.050171261461	11.6248460861548
EHI_123020A	55.0067605045036	38.6913283104427	8.16648041794197	2.34125507849797	2.33706548197315	9.50334834289822	36.2590219898872	25.2361864859759	9.72456784233232	0	0	10.8498563470778
EHI_124880A	73.4676067485099	69.6329527443605	67.9348741177978	139.494272724159	209.991260845352	182.202824672077	50.5036377716286	48.1781742004994	94.2535037026056	94.6152999482017	147.910839653442	241.021808852943
EHI_125150A	104.493068290492	275.838795709675	1045.20197754413	113.158445623731	228.545513069697	24.52101370372	152.805878385953	410.661580089971	521.386445085048	160.99861523444	338.255116912379	10.0748666080008
EHI_125600A	17.4398668294193	21.5269341811803	21.0400846513991	48.3692847885447	55.8700880992742	47.6780021508398	11.6546856396066	14.9122920144403	24.6854414459205	34.3361975618474	41.22105367391	55.0242714744662
EHI_125650A	530.687767516984	482.2720630169	1053.15978268974	408.467142327377	352.504356437782	165.931241392761	801.583378990721	734.143606864753	510.913833562537	598.975890801116	533.448929897659	74.3990149513909
EHI_126980A	41.9935086135581	2.34109073008333	13.1435924170212	72.1673902956824	226.015996495459	79.1403321787019	27.1942664924154	0	17.2050046441264	46.5446233616154	153.97275931137	108.498563470778
EHI_129910A	180.710240187794	102.040743185089	53.0362828453988	275.452592974801	251.813990800425	715.182142106732	95.8274152589877	53.9136711291303	108.466333626014	142.685976534788	134.574616406	1408.93134564196
EHI_131230A	949.494697585815	1387.57371236584	3079.99356782173	383.330578787358	730.567667516937	181.687315916591	1326.04423277302	1954.65735327741	1675.61784360188	518.858096490138	1023.25203825824	91.4487892110846
EHI_131480A	25.5528674671531	70.8911106013893	244.129874345999	12.3762930189106	48.7331208189462	4.64888616767204	34.9640569188198	102.09184532963	123.427207229603	15.26053224971	69.1058841003785	0.774989739076988
EHI_131670A	448.757915946839	351.467761373299	477.185244685463	249.5375017596	198.589731242402	169.396027872661	650.072465675835	512.753425419601	244.610283418667	350.229215130843	287.334991785784	80.5989328640068
EHI_133530A	306.963945716803	588.299602233385	2341.69172454626	288.512569957397	371.194561633672	53.3889943271441	549.065190132578	1063.36113056817	893.164154134215	501.308484402972	666.811162372073	17.8247639987707
EHI_134740A	56.7325258162395	30.8759291612754	29.0357233971347	68.1014065855689	226.325590492859	196.312658784338	22.0144062081458	11.4709938572618	85.2769795404527	25.9429048245069	92.1411788005047	562.642550569893
EHI_134810A	229.96562131744	651.140034435149	419.87072923378	1097.28638941528	1319.1233060039	1093.05564259742	192.949795589043	554.049003305743	463.039038031054	901.134429345373	1119.0303688535	1135.35996774779
EHI_134840A	22.9145223012477	45.0572243379234	30.0691629158993	80.5868913707792	161.128650007499	123.307899162849	14.2446157817414	29.8245840288806	41.8904460900469	52.6488362614993	110.326937774288	168.172773379706
EHI_135060A	353.548616974435	1166.16317522319	886.043323760701	2060.63408534487	3809.13705582786	2059.06701869229	243.453433360671	813.293464479859	1300.09991615181	1386.41935488615	2647.84650658292	2841.11238345624
EHI_136740A	73.5748668474336	175.418499138196	85.4707945886965	143.732431843032	505.418125980854	340.429717536164	78.9928693351115	192.712696801998	63.5837128152498	151.842295884614	556.484224597785	242.571788331097
EHI_137720A	1511.99873486024	839.239948888059	564.87624511817	1598.65320390652	2177.20936311865	3835.36614581997	940.144641594933	525.371518662589	963.480260071079	965.99169140664	1359.08238730744	6159.6184461839
EHI_138790A	24.7561397992169	22.0949658732808	12.9795176144743	65.7489798749447	74.1462411413247	138.261433193696	10.3597205685392	9.17679508580941	29.173703526997	28.9950112744489	33.9467500843965	322.395731456027
EHI_140010A	19.7706273634514	16.0949831116242	8.92961958023196	33.0475923421914	38.1957825244912	74.3434737549777	12.949650710674	10.3238944715356	9.72456784233232	22.1277717620794	26.6724464948829	91.4487892110846
EHI_140380A	60.3984379138653	76.2599225389678	122.309375645475	36.6101460665311	27.4373010910945	17.2169532097473	60.8633583401678	78.00275822938	99.4898094638615	35.0992241743329	26.6724464948829	11.6248460861548
EHI_140640A	3.0295400689143	3.01312540081163	7.24389930532159	58.0803759983047	138.039892385903	31.5557544380877	0	0	15.7089172837676	24.4168515995359	61.831580510865	75.1740046904679
EHI_140720A	59.666791402539	103.731718090985	457.553069844745	35.5677883029147	85.6553364485036	9.0662742742728	115.251891324999	204.183690659259	151.104823396241	65.6202886737528	167.308982558811	1.54997947815398
EHI_141050A	14.5785470286507	2.68626808403787	9.76285530596343	25.7397965119258	93.5624893794588	28.2933609361446	6.47482535533701	0	17.2050046441264	12.208425799768	49.7077411950091	51.9243125181582
EHI_141800A	1006.67896122416	1590.23266247387	1116.61874536755	2684.83745477928	3727.93363911694	3756.33055095995	555.540015487915	885.560725780608	2254.60365206074	1442.12029759759	2068.32698728501	7131.45557898645
EHI_141810A	242.992233642615	371.703891721633	251.503154708293	554.343499061881	710.970851838308	751.00387266761	183.885040091571	284.480647660092	320.162695116787	409.745290904712	543.148001350343	902.088056285614
EHI_142900A	11.2475122892558	10.1794144615022	10.1244222229133	44.7082702470924	41.0612566766427	46.9185461135748	5.1798602842696	4.58839754290471	15.7089172837676	24.4168515995359	23.0352947001262	77.4989739076988
EHI_144610A	583.852225478931	1227.180753242	669.956040265918	1609.36510144062	2887.8439814351	2704.70824525632	470.072320797467	997.976465581774	790.682169949636	1262.04601705101	2339.90098796018	3004.63521840148
EHI_147570A	1247.65896664644	1876.76493337224	1750.08581993541	2872.72841538029	4416.25895406979	3075.12604652208	1046.33177742246	1587.58554984503	1958.37835470969	2343.25472694296	3720.80628603617	3234.03218116827
EHI_148190A	652.531224121212	1135.05380658053	681.89895947116	1933.75814454475	3843.8575112147	3495.18323852503	448.057914589321	786.910178608157	1008.36288088184	1293.33010816292	2656.33319410402	4864.61059218625
EHI_148240A	564.657247237727	260.836780369813	157.798319382013	757.861043228514	556.150793395513	1727.45819510743	233.093712792132	107.827342258261	475.007736913925	304.447618381714	230.352947001262	4921.18484313888
EHI_148470A	288.022829487457	339.815510788883	347.131352973284	536.420903710504	1327.15067467535	752.022059268167	236.978608005334	282.186448888639	394.219019454549	430.347009441821	1102.0569938113	804.439349161914
EHI_148520A	43.6738357261978	49.274643683415	24.5107519804569	71.3659294493108	121.828003235042	187.984480503968	22.0144062081458	25.2361864859759	48.6228392116616	35.8622507868184	64.2563483740362	368.895115800646
EHI_150120A	410.146175857586	235.453928131848	196.648655026329	510.09058417037	595.207337802022	891.702236067582	266.762804639885	153.711317687308	311.186170954634	322.760257081365	389.175242038974	1333.7573409515
EHI_150550A	13.6815056298995	12.3219232720965	9.45936188906956	22.7593431428622	46.0444715741855	46.9062919507741	6.47482535533701	5.73549692863088	14.9608736035882	11.4453991872825	25.4600625632973	79.8239431249298
EHI_151350A	21.9834127083289	52.9141095328557	26.6163797868217	101.223530587229	117.629834169703	139.671521851647	15.5395808528088	40.1484785004162	30.6697908873558	75.5396346360643	90.9287948689191	159.64788624986
EHI_151550A	3.32101395304978	3.30302001979139	4.75632165614424	15.1250013104111	36.6332349520848	15.9833953147284	0	0	11.2206552026911	4.57815967491299	13.3362232474415	44.1744151273883
EHI_151990A	276.958479353043	253.198548026622	1010.15067463764	189.666390029828	243.156149813319	52.2544406125489	389.784486391288	359.042107732293	539.339493409354	258.666021632584	343.104652638721	24.7996716504636
EHI_152160A	97.4871954480028	133.059436404292	436.687937431453	29.6638976229458	79.4895810011682	12.1309591831967	150.215948243819	207.624988816438	201.223749968261	42.7294902991879	122.450777090144	3.87494869538494
EHI_152800A	76.069000701926	560.378698719317	320.23950058233	516.903973649487	1491.43765415885	532.41553375813	85.4676946904485	648.11115293529	228.15332245472	576.085092426551	1720.37279891995	357.270269714492
EHI_152990A	111.212935106898	89.1359378394025	106.053256530417	193.381576024927	260.379445960514	210.374223586666	84.1727296193811	67.6788637578444	131.655687711576	143.449003147274	200.043348711622	247.221726765559
EHI_153450A	177.175298486901	175.604592322812	93.2907364742519	222.965026308064	353.126801241425	546.411979834368	111.366996111796	111.268640415439	151.85286707642	136.581763634904	224.291027343334	847.063784811148
EHI_153670A	319.150341765946	186.077053437316	369.104111612649	156.729775032702	114.370563586593	80.9085486571987	466.187425584264	273.00965380283	186.262876364673	221.277717620794	166.096598627226	37.1995074756954
EHI_153770A	119.64327302639	229.271233928679	899.973953320147	118.144146410316	128.465832325926	20.4270265925727	247.338328573874	480.634642619268	276.028117986202	237.30127648299	266.724464948829	4.64993843446193
EHI_153780A	15.9166665014919	22.383310355694	46.6310058259379	9.37336133201209	8.23033672064313	3.7209764501608	25.899301421348	37.8542797289638	16.456960963947	13.734479024739	12.1238393158559	0
EHI_153800A	19.7833725737528	31.2483872124463	23.8931736355918	57.4695659557737	67.3034770228659	65.8625553860728	11.6546856396066	19.500689557345	34.4100092882528	35.8622507868184	43.6458215370812	92.9987686892386
EHI_154200A	70.645843799177	170.789243089076	579.897477974944	67.5121830408443	125.692604824095	16.2299833042239	121.726716680336	300.540039060258	226.657235094361	112.927938647854	219.441491616991	4.64993843446193
EHI_154330A	93.1370314463163	150.417856542329	520.626617192606	29.1022918516147	95.7794082658881	11.6080879850525	138.561262604212	227.125678373783	252.090720220461	40.4404104617314	143.061303927099	3.87494869538494
EHI_155310A	205.931389681688	177.40541048264	133.856401800104	331.403282183986	530.991251173264	622.327830421389	120.431751609268	104.386044101082	243.114196058308	189.230599896403	314.007438280667	1071.0358194044
EHI_155680A	40.3851275862186	346.598101172302	163.793506051472	475.887618331202	827.937496147799	439.233172558469	34.9640569188198	316.599430460425	161.577434918752	419.664636867024	755.315189377821	409.969571971727
EHI_156310A	219.925662875745	292.409072810224	260.675330866981	304.882751161044	1696.42963508008	709.822626079846	150.215948243819	201.889491887807	382.998364251858	202.965078921142	1173.58764577485	983.461978888698
EHI_156330A	1458.13052485215	2103.57908211274	8990.58545777939	1314.23769656448	1303.29312738786	221.321360236795	3102.73631027749	4513.8360828325	2700.43768544767	2717.13776706086	2782.42112298892	61.2241893870821
EHI_156380A	5.44483995560968	12.2207496708918	10.3554684687331	26.956916509302	40.3072497078492	24.9056773668299	2.5899301421348	8.02969570008324	10.4726115225117	19.0756653121374	30.3095982896397	26.3496511286176
EHI_156660A	6811.07297322158	8622.06270868317	6550.79540202111	14589.2737999089	13866.5943993717	16946.7289746996	4601.01089750248	5872.0017555323	9980.39878095368	9578.27306653045	9400.82500551465	24258.7288125879
EHI_157010A	1686.86519519766	679.254117688376	1996.86800540831	635.080991651184	578.791322004253	314.488128635658	1644.6056402556	666.464743106909	1807.27353131345	600.501944026087	564.970912118884	265.821480503407
EHI_158270A	7770.8915461505	6320.1338364265	7371.79934398335	3428.8880314856	3612.68462807939	3257.19218284659	7216.84034105863	5916.73863157562	7161.02215035749	3093.30988701621	3365.57779408159	2971.31065962117
EHI_158570A	390.612843817034	3649.28623480654	2380.59920540562	4739.04196352249	20463.8675916463	4983.36881808231	278.417490279491	2636.03438839875	3334.03068255963	3300.09009899978	14720.7656973122	6558.73816180855
EHI_159690A	62.0181969492232	53.2519762723512	47.3278384992613	124.45613790388	116.979646855716	147.021308035755	45.323777487359	39.00137911469	59.0954507341733	90.0371402732887	87.2916430741623	176.697660509553
EHI_159750A	384.462222373932	424.998324410704	969.607134221416	293.796317515932	247.657051709353	102.965476213668	565.899736056454	630.904662149397	486.976435796796	419.664636867024	364.927563407262	47.2743740836963
EHI_161170A	681.786086713258	543.121863989899	2311.60585426265	361.511748534448	316.072258363933	81.7642685145469	1006.18786021937	807.557967551228	1161.71183531862	517.332043265167	466.767813660451	37.1995074756954
EHI_161660A	29.0169533383775	26.7666436749263	97.1112614720381	13.6062117533888	15.4756775896177	4.30529332171492	56.9784631269656	52.7665717434041	29.173703526997	24.4168515995359	29.0972143580541	0
EHI_163670A	1858.06917890887	2087.37732137237	1605.2021904219	3675.77544913008	6872.76110937772	6155.6031743102	1445.18101931122	1636.91082343125	1999.52075711956	2779.70594928467	5368.43604906098	7208.95455289414
EHI_164840A	12.3825919518071	6.95494768064931	11.3380333358425	30.5273991797988	50.0069393028952	32.7645703812865	5.1798602842696	2.29419877145235	20.9452230450235	14.4975056372245	25.4600625632973	61.9991791261591
EHI_166370A	73.165082525476	74.7120418933671	111.619194883102	31.872726718475	20.2285972142035	15.549884408041	111.366996111796	114.709938572618	50.8669702521998	45.7815967491299	29.0972143580541	5.42492817353892
EHI_166410A	2.27190823920743	10.0466367573681	3.86268141058856	37.7315551346638	17.1440625835462	29.5893767082514	0	5.73549692863088	2.99217472071764	25.1798782120214	10.9114553842703	35.6495279975415
EHI_166850A	3.42631664713371	3.40775216232809	4.30601994432718	36.3576095617712	16.0812082233631	19.4089689876335	0	0	10.4726115225117	12.208425799768	4.84953572634235	58.1242304307741
EHI_167090A	215.183972197224	315.865694627883	157.504075624039	358.438441075812	430.292359530702	676.607948085307	124.316646822471	184.683001101914	291.73703526997	202.202052308657	250.963473838217	1185.73430078779
EHI_167270A	2559.29585933846	7970.43780606172	5525.06509992343	10206.1338089437	15940.1525483615	10241.6872326003	2228.634887307	7000.74755108686	5873.63897676872	8641.27638639826	13937.5656775079	10229.8645558162
EHI_167310A	1980.40011913077	5823.7895594992	3956.97548233693	6862.21548110629	15084.531183302	9029.58827768252	1200.43262087948	3561.74359267978	7016.64972008286	4045.56709939811	9185.02066569241	15044.8758047016
EHI_169280A	605.981076158278	919.892645015144	550.070179078656	1173.81092113991	1491.30916638137	1788.08133345853	479.137076294938	734.143606864753	665.758875359674	903.423509182829	1185.7114850907	2037.4480240334
EHI_169350A	517.836874562612	713.833930949765	724.1115150469	2228.99389080561	10525.0714326334	4400.45905444627	226.618887436795	315.452331074699	2018.96989280423	952.257212381901	4648.27999369914	11543.4721635517
EHI_169580A	387.550127061067	358.922775139767	183.518778898586	587.951737142868	776.910694752798	1560.31717274186	121.726716680336	113.562839186891	809.383261954121	180.074280546577	246.113938111874	6501.38892111685
EHI_170060A	123.32529105412	513.283647432418	457.193151024144	869.973266016278	1073.25175864409	531.582949931853	91.9425200457855	391.160890532626	588.710376301195	640.179327875333	815.934385957101	643.2414834339
EHI_171280A	623.183341118143	1330.65228167059	833.640479778207	1573.51575395015	2177.30830952052	2011.57117049164	494.676657147747	1066.80242872534	1004.62266248095	1216.26442030188	1738.55855789373	2280.0198123645
EHI_172160A	102.171198695875	121.523938449218	73.0619680390464	210.4309452716	172.125957023575	286.04211299954	86.7626597615159	104.386044101082	76.3004553782998	175.496120871664	147.910839653442	285.971213719409
EHI_172280A	8.48840585642647	33.1210538703245	19.2367890361539	93.0016926213474	237.766196772204	119.04472169193	7.76979042640441	36.7071803432377	11.9686988828706	103.008592685542	275.211152469928	77.4989739076988
EHI_172960A	223.729179025016	318.703925027414	243.144552456955	382.032698370432	788.963630003041	598.165032493668	180.000144878369	259.244461174116	283.508554787996	299.869458706801	641.351099808776	657.966288476363
EHI_173410A	147.896355967574	190.02439450686	601.279837905348	144.218546556855	122.771801212352	32.9084300275236	300.431896487637	390.0137911469	189.255051085391	284.608926457091	249.751089906631	8.52488712984687
EHI_174150A	3.22710858772391	3.20962345295303	10.664265346445	31.5527477075147	58.4385927647104	11.4417854024243	0	0	28.4256598468176	11.4453991872825	23.0352947001262	28.6746203458486
EHI_174220A	335.757227232488	330.680705443212	217.493305178784	509.339075909395	630.686354594586	863.589723957668	268.057769710952	266.127057488473	257.327025981717	396.010811879973	506.776483402776	965.637214889927
EHI_174910A	439.89272466144	683.646677420684	534.444803047301	950.809862712067	1836.05827903593	1353.25301656793	340.575813690726	534.548313748398	665.010831679495	717.245015736368	1431.82542320258	1584.85401641244
EHI_176150A	86.4609910010127	68.9848474521828	34.3626307380063	134.580064020566	156.142504201385	353.814992986692	38.848952132022	30.9716834146068	85.2769795404527	59.5160757738688	71.5306519635497	854.813682201918
EHI_176820A	860.516193854012	901.776891573011	544.71058253702	1507.11496023818	3408.25233409507	3809.95861918211	503.741412645219	532.254114976946	1009.8589682422	858.404939046185	2006.49540677415	6650.96194075871
EHI_177420A	106.451706873861	140.466831806654	297.836670291101	58.3374821279303	83.3387260094196	26.0395425371002	181.295109949436	242.037970388223	118.938945148526	95.3783265606872	141.848919995514	8.52488712984687
EHI_177520A	469.441384046124	1309.92058062794	1017.70527924777	1693.97372992134	3026.82557163153	1685.5137611835	457.122670086793	1289.33970955622	917.849595580135	1607.69707250694	2967.91586452152	1429.08107885797
EHI_178340A	496.276765425282	825.069009578292	846.62907430978	1960.44545284351	7814.4701909391	2966.06207129312	371.654975396344	624.02206583504	1106.35660298535	1431.43792502279	5897.0354432323	3646.32672235723
EHI_178460A	787.119707133759	818.574802388616	1240.33778489461	566.717074442	546.911026550521	337.264171423252	966.043943016281	1012.88875759621	808.635218273942	675.278552049665	672.873082030001	205.372280855402
EHI_178620A	84.0651355636688	46.0451477872368	32.7180967620396	90.8967590095811	230.322878597183	292.91993691242	42.7338473452242	22.9419877145235	68.0719748963263	45.0185701366444	120.026009226973	595.192119611127
EHI_178850A	131.253443004243	157.56407680795	736.245119237095	121.373158428118	148.540459260923	24.5880407207313	192.949795589043	234.00827468814	365.793359607731	173.207041034208	219.441491616991	10.0748666080008
EHI_179390A	62.1478850356345	111.84066329192	76.3882516186568	297.073387944276	499.807367916731	418.161790167583	47.9137076294938	88.3266527009156	89.7652416215291	228.907983745649	398.874313491658	470.418771619732
EHI_180390A	7.08313213242645	14.0168002655172	18.7285504625397	10.6381045019412	196.989210012498	20.5381576553525	9.06475549747181	20.6477889430712	6.73239312161469	14.4975056372245	322.494125801766	6.97490765169289
EHI_180780A	92.6188087527631	58.22149526963	45.9940079609936	124.990326449989	190.847154771352	260.864487357093	47.9137076294938	29.8245840288806	95.001547382785	63.3312088362963	100.627866321604	519.243125181582
EHI_181560A	9358.06475489031	10282.0568908059	17406.4354501722	8278.76531397682	6659.57789687377	3940.65791690402	10977.4189074384	12159.2534886975	12154.9617592352	9436.35011660815	7838.06211770082	2583.81579008268
EHI_181610A	319.658064801749	218.295900935068	496.504255151245	113.523468581657	103.224002723345	56.0574775835648	310.791617056176	213.360485745069	446.582077067107	106.060699135484	99.4154823900182	45.7243946055423
EHI_182860A	600.858822144637	714.707885014379	1905.40678130992	544.0713175119	658.971193156785	187.562142785553	906.475549747181	1087.45021766842	927.574163422468	797.362810047345	997.791975694939	84.4738815593917
