NOISeq	DESeq2
EHI_016010A	0.0197261706583023	0.345220311358484
EHI_016110A	0.0483331526031029	0.341301037399838
EHI_017660A	0.0254724653764902	0.0668073475429584
EHI_017690A	0.0341448461391549	0.235980316621351
EHI_017750A	0.0262703044122604	0.00731601949808994
EHI_017890A	0.0363737041496328	0.200644570573031
EHI_019860A	0.0203818574922089	0.00807529965247758
EHI_022130A	0.046307063188321	0.612814552137825
EHI_022970A	0.0214386784580483	0.148596674809224
EHI_023070A	0.0373952295433509	0.200644570573031
EHI_023400A	0.0300012792273585	0.341301037399838
EHI_025360A	0.0219808682402499	0.108015435358146
EHI_025450A	0.0268405104446692	0.197500635702095
EHI_025480A	0.0465026724442704	0.407036835997419
EHI_025600A	0.0320052192174429	0.345220311358484
EHI_025850A	0.00988261706708748	0.341301037399838
EHI_026310A	0.0323782254520862	0.219426308629498
EHI_028990A	0.0422937830604296	0.431944846701282
EHI_029560A	0.0409259868438865	0.209434610020581
EHI_029600A	0.0413419542619455	0.337640763305113
EHI_030150A	0.04290178141844	0.203586214295929
EHI_030820A	0.0169103046979384	0.187194947093309
EHI_031240A	0.0242880668768996	0.0574787635203506
EHI_032670A	0.0372616976698805	0.183785862431816
EHI_032780A	0.0440924542785202	0.175624600539155
EHI_033240A	0.0439812404512681	0.378455974422793
EHI_033740A	0.0428240674101538	0.210486459360468
EHI_035160A	0.0460334933456006	0.368138527719637
EHI_035510A	0.046449287376204	0.183785862431816
EHI_035670A	0.0220025664403257	0.00293692452823173
EHI_036630A	0.0169180608712491	0.203586214295929
EHI_039020A	0.0212037107922514	0.0638665644193246
EHI_039330A	0.0227911502783423	0.481777525689015
EHI_040280A	0.0358617504624763	0.0804588997356024
EHI_040310A	0.0214449155863305	0.196577001129395
EHI_044610A	0.0249425431599841	0.0393711362133399
EHI_044830A	0	0.190691020561697
EHI_044930A	0.03928022351645	0.474536183930302
EHI_044980A	0.0490122819694206	0.514027684331033
EHI_045540A	0.0429447835104827	0.345220311358484
EHI_046600A	0.0361576414892503	0.10578783839862
EHI_048140A	0.0349909667079905	0.337416798779284
EHI_048580A	0.0475588539262901	0.378801279407309
EHI_049000A	0.0252265778577471	0.702550025145829
EHI_049660A	0.0362461744501831	0.0984893703915806
EHI_049670A	0.00918908113570649	0.354309437481375
EHI_050000A	0.0305227664255091	0.0281395000819023
EHI_050520A	0.0303195966867904	0.402725944297757
EHI_050650A	0.0494873249141011	0.424079456626788
EHI_053000A	0.0478077677213812	0.479976049204162
EHI_054940A	0.0472205004931275	0.203586214295929
EHI_055430A	0.0372507257106767	0.0716471164659589
EHI_055670A	0.00803458657762901	0.451663264799382
EHI_056110A	0.0490875251744678	0.336226944873853
EHI_057550A	0.0485331535112323	0.402725944297757
EHI_058090A	0.000112437368301466	0.0502652932773189
EHI_058320A	0.0463317089433417	0.17826708027507
EHI_059870A	0.0225725258422635	0.180829154263794
EHI_060020A	0.0094325253394475	0.834210391944867
EHI_062500A	0.0321708913600729	0.00293692452823173
EHI_062790A	0.0345315354356923	0.0502652932773189
EHI_063550A	0.0407557948715435	0.262703231188919
EHI_067970A	0.0485493407890266	0.33659976608125
EHI_068170A	0.0226029707701182	0.172030672584848
EHI_068610A	0.0641087631863601	0.0271917951050884
EHI_069560A	0.0265860884695385	0.358748252415744
EHI_069950A	0.0370032556616132	0.0930375014280481
EHI_070450A	0.0471001463496431	0.174198274936781
EHI_073540A	0.031591697994429	0.0667159813698619
EHI_074380A	0.0258829924192756	0.0948097153721671
EHI_075040A	0.0152052915836124	0.000379270339034292
EHI_075530A	0.0460526184531505	0.197500635702095
EHI_075690A	0.0466680325621361	0.180829154263794
EHI_076020A	0.0259077157564849	0.375182744584122
EHI_077520A	0.0454049585684279	0.322696341898394
EHI_079890A	0.0372501279743062	0.0669136345281076
EHI_080100A	0.0474805392338451	0.318209932685207
EHI_083400A	0.0239470379445834	0.0984893703915806
EHI_083430A	0.0463509212200928	0.378455974422793
