NOISeq	DESeq2
EHI_004430A	0.0360802139189108	0.165593754644482
EHI_005020A	0.0214195229386164	0.52343409741725
EHI_007510A	6.43929354282591e-15	0.288754673564104
EHI_007620A	1.30842336965031e-10	0.288754673564104
EHI_015310A	0.0147013012221058	0.597046404730317
EHI_017750A	0.0167952949599022	0.218452037781926
EHI_022970A	0.0363701449695102	0.333293267879051
EHI_025230A	0.0363563352098014	0.524254473922373
EHI_030170A	0.0461551035182135	0.488089247117434
EHI_033850A	0.0378084464837771	0.543774038927637
EHI_035440A	0.0430268190340137	0.818935656650744
EHI_035670A	0.0491954652625556	0.64050420323294
EHI_036560A	0.0406431569916528	0.496462239258516
EHI_037810A	0.0382676521410739	0.483099904152592
EHI_039020A	0.044138761374272	0.795484728540215
EHI_048140A	0.0394029288248775	0.590253851756278
EHI_048860A	0.0394485373847095	0.596562920599132
EHI_049000A	0.00450730225136386	0.596562920599132
EHI_049690A	0.0353707617724285	0.47182673483583
EHI_050000A	0.0394650058708393	0.420829007982165
EHI_052110A	0.0382676521410739	0.483099904152592
EHI_054230A	0.0399787445132651	0.47182673483583
EHI_056250A	0.0373169151819988	0.496462239258516
EHI_066770A	0.0363223190034389	0.488089247117434
EHI_077770A	0.0477700999880761	0.351728219009734
EHI_080590A	0.0478146233189419	0.596562920599132
EHI_083270A	0.0285676755376613	0.602407560696962
EHI_083410A	0.0285676755376613	0.602407560696962
EHI_083560A	0.0361868992641434	0.745429439454478
EHI_086080A	0.0394432661708694	0.40469056955744
EHI_090020A	0.0454850872029667	0.681096911444488
EHI_098800A	0.0367598847884325	0.22095383466869
EHI_103310A	0.0249501183601173	0.204276416473412
EHI_112810A	0.0498296199885618	0.604492017856867
EHI_112990A	0.0494518102480548	0.834462188949292
EHI_114180A	2.25232461359415e-06	0.0193740826083957
EHI_114920A	0.0377585080554824	0.597046404730317
EHI_117850A	0.000368848735328275	0.577219470057532
EHI_124880A	0.0435231474555673	0.488089247117434
EHI_126980A	0.0395574787094041	0.77879636235318
EHI_134810A	0.032761601589683	0.47182673483583
EHI_134840A	0.0452154009789674	0.524254473922373
EHI_135060A	0.0363179879346154	0.686897444158144
EHI_140550A	0.0348366971435402	0.64050420323294
EHI_146950A	0.04477199959565	0.596562920599132
EHI_148400A	0.0477014328504903	0.496462239258516
EHI_148470A	0.0405951396434551	0.596562920599132
EHI_151360A	0.049459090603261	0.52343409741725
EHI_152080A	0.0293022508928217	0.663460241713031
EHI_152800A	0.0356114974676607	0.420829007982165
EHI_155680A	0.0394098037097612	0.496462239258516
EHI_160740A	0.0363563352098014	0.524254473922373
EHI_160980A	0.0113006278383774	0.52343409741725
EHI_166490A	0.0495135021095481	0.64050420323294
EHI_167060A	0.041211038731927	0.596562920599132
EHI_168290A	0.04029924758353	0.40469056955744
EHI_170050A	0.0440535992282031	0.596562920599132
EHI_174180A	0.0363223190034389	0.488089247117434
EHI_174880A	0.0307764002014269	0.288754673564104
EHI_175070A	0.0491831983814082	0.52343409741725
EHI_177520A	0.0367670954008974	0.64050420323294
EHI_180390A	0.0486989475181829	0.543774038927637
EHI_186720A	0	0.602468442215348
EHI_188960A	5.55111512312578e-15	0.165593754644482
EHI_195110A	1.29055514608289e-07	0.165593754644482
EHI_202460A	0.0413846313588635	0.40469056955744
