pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_010020A	1676.92624914049	321.08941724929	1.55518690579727	0.920710475566975	2.38477221954357	273.388703036234	300.933885876761	385.899928106312	876.28874094299	2815.06850264177	1263.59474993426	277.767291819624	306.030641105013	374.971419003262	884.207675842817	2894.614663904	1297.15982070503	92.07	UP_pEhEx_DOWN_CDC5
EHI_110220A	10.1353032065911	21.1309250446299	-0.472625049244064	0.920704516056118	-1.05996667629846	21.0719001194997	14.6678439831019	27.1894695668195	12.7349339035938	9.63332034955159	7.51493375504557	21.4093873107525	14.9162653607419	26.4194762498313	12.8500182448894	9.90553171964684	7.71455415022277	92.07	DOWN_pEhEx_UP_CDC5
EHI_081770A	283.626178475958	460.243862472226	-0.472424931035808	0.920676927603231	-0.698407784459119	365.298457613696	397.789162586663	611.075257074193	343.216704069394	296.906695611058	197.096626277026	371.149071451551	404.526303498025	593.769885854368	346.318319563317	305.296469382725	202.332135691742	92.07	DOWN_pEhEx_UP_CDC5
EHI_052200A	271.73182186024	413.204723493771	-0.47194476065798	0.920610835399488	-0.604673220269556	448.122721167515	358.920500701282	428.020866662319	258.064523309656	289.224417004848	251.511801542266	455.299846991277	364.999344009826	415.899511883715	260.396626946917	297.39711052703	258.192750017945	92.06	DOWN_pEhEx_UP_CDC5
EHI_052770A	61.9379304942866	26.7541960672668	0.46720039561006	0.920580033588875	1.21105800139379	33.2587005988259	33.4463235706769	13.8931511448452	38.6152154065588	42.8054045749839	98.2440074770962	33.7913713777382	34.0127859483783	13.4997034717618	38.9641772985241	44.0149686094012	100.85367886418	92.06	UP_pEhEx_DOWN_CDC5
EHI_068510A	31.3264437685158	77.9463236435092	-0.471690151715669	0.920575849898149	-1.31509997768495	44.0746687823833	46.7245781495326	140.557239028372	36.5377846245745	43.9024493479063	12.6266722554222	44.7805679223949	47.5159271771693	136.576722437558	36.8679729795162	45.1430128767717	12.9620765833323	92.06	DOWN_pEhEx_UP_CDC5
EHI_193440A	1241.34279388017	1703.71468489173	-0.470877637119787	0.92046241373399	-0.456782185411399	2064.19797074874	1924.73427949433	1131.24344346595	1080.50566560744	879.692839497525	1657.47240352831	2097.2581300788	1957.33246787524	1099.20714760461	1090.27008870802	904.55056086602	1701.50010982252	92.05	DOWN_pEhEx_UP_CDC5
EHI_061980A	5560.00066654736	6566.76700405897	-0.470553194741135	0.92041655104738	-0.240098211876859	6700.92774362612	5556.89926267486	7357.35184926589	4718.18367553397	7055.95089199457	4610.0514446885	6808.24968754951	5651.01347413161	7148.99501682593	4760.82143592762	7255.33282781113	4732.50898339376	92.04	DOWN_pEhEx_UP_CDC5
EHI_068650A	818.387928080663	486.65376413479	0.46670013871656	0.920392018069245	0.749889150300131	497.264700723137	762.976094919027	213.588328381428	533.854615340278	511.083430935599	1326.9105989167	505.228883649427	775.898210318163	207.539604810849	538.679006830579	525.525255345024	1362.15753877731	92.04	UP_pEhEx_DOWN_CDC5
EHI_069480A	162.078140018507	74.5189599002747	0.466659571304151	0.920376789124084	1.12101008013019	67.7332986859007	122.935886913275	35.2747373072531	113.666775768277	102.455908499701	254.089078381353	68.818114037063	125.017985851849	34.2757729133966	114.693971206865	105.351033151956	260.838487476628	92.04	UP_pEhEx_DOWN_CDC5
EHI_126040A	17.2871739643436	8.74743538560585	0.466461862267195	0.920302604487983	0.982770034532016	6.88862293553235	12.0369170964616	7.44846874868311	15.4836866668624	16.5298662711539	18.6454312442858	6.99895100243321	12.2407798816867	7.23753152741124	15.6236112156957	16.9969552271826	19.1407128361873	92.03	UP_pEhEx_DOWN_CDC5
EHI_182870A	30.3508859802231	65.6530381060854	-0.469503052161282	0.920267101031783	-1.11312314247046	45.5929887307227	52.2846405399706	97.8208492366613	38.6681987138003	33.6123535871245	17.519382845313	46.3232052570109	53.1701573512562	95.0506076183308	39.0176394106859	34.5621470633171	17.9847530323082	92.03	DOWN_pEhEx_UP_CDC5
EHI_050985A	8.16521211443396	18.6913126405891	-0.469334887859628	0.920242519046204	-1.19480561976868	28.9150432817183	13.2314656348091	13.6385897566041	8.97721178377478	5.20250351838299	9.67633918604734	29.3781461194671	13.4555598455862	13.2523511453683	9.05833796099939	5.34951208440979	9.93337334165656	92.02	DOWN_pEhEx_UP_CDC5
EHI_018630A	9.72389982925696	37.1654843948976	-0.469094037646264	0.920207344930119	-1.93435647481412	97.9730707320265	5.13116821738139	7.02080134117275	5.13116821738139	5.13116821738139	17.8014397316458	99.5422057541295	5.21807205130087	6.82197546487829	5.17753807833587	5.27616104228082	18.2743022411214	92.02	DOWN_pEhEx_UP_CDC5
EHI_118290A	49.2374323061432	22.8395627854478	0.466153171973785	0.920186939606044	1.10822049470211	25.419906765893	11.929886656133	30.4698616087543	46.8054445283687	65.9321391330734	32.8168350621166	25.8270315570925	12.1319367244061	29.6069690925676	47.2284207128838	67.7952016364978	33.6885539351096	92.02	UP_pEhEx_DOWN_CDC5
EHI_109570A	16.4653548583588	8.64368384432762	0.46610262726502	0.920168019549024	0.9297153954268	9.22753024889749	6.74790038616039	9.81525666806498	16.7768677537932	18.0789259660289	13.6379251506065	9.37531821525269	6.86218594251336	9.53729309763341	16.9284786525277	18.5897871258877	14.0001915519748	92.02	UP_pEhEx_DOWN_CDC5
EHI_092710A	9.58114281285384	22.585231692313	-0.468755643882701	0.920157990918491	-1.23711006173988	37.361260825779	13.6906718125788	16.2478962047323	9.44193515055146	6.87587481953291	11.6658665600547	37.9596381389899	13.9225433511918	15.7877632307508	9.52726098699339	7.07016829647679	11.975748851597	92.02	DOWN_pEhEx_UP_CDC5
EHI_054230A	125.586400638356	69.1157633776025	0.466015857802474	0.920135552061109	0.861593555969896	76.8772281503777	50.9254826134332	78.2801396381079	111.997745465346	151.072482053817	106.785250429743	78.1084925191644	51.7879800985704	76.0632819599501	113.009858041748	155.341378533054	109.621804228447	92.01	UP_pEhEx_DOWN_CDC5
EHI_099190A	1489.12384986828	1102.85023813663	0.466015719755001	0.920135500418778	0.433226854267266	1281.24473485017	1184.63281384306	844.430207674249	1168.6543749694	1314.50989224586	1865.67654713865	1301.76512856976	1204.69630210701	820.516331201809	1179.21538925998	1351.65435809856	1915.23481361872	92.01	UP_pEhEx_DOWN_CDC5
EHI_127260A	223.215101276741	126.467402851123	0.466000827587414	0.920129929622929	0.819669057615808	135.730409867817	133.032579224619	110.563184651003	132.045339974187	282.24154240549	240.505834720894	137.904265786557	135.285680405682	107.432085933649	133.238620684328	290.21691892866	246.894429928027	92.01	UP_pEhEx_DOWN_CDC5
EHI_015410A	7.5304068558392	15.9363462386558	-0.468088487964464	0.920060160096911	-1.08152117873695	14.5101465080485	13.6280891300641	19.454267057979	10.7306407405979	5.68567422815714	5.76278324883039	14.7425407658941	13.8589007394725	18.9033311309381	10.8276124823172	5.84633588119082	5.91586098802931	92.01	DOWN_pEhEx_UP_CDC5
EHI_196590A	838.758968685136	1124.17424298869	-0.46741241600209	0.919957726267984	-0.422537472500816	1236.80944226142	1004.59161402484	1120.539479259	973.150558283996	677.411458341172	811.174374928099	1256.6181610963	1021.60584140612	1088.80631475829	981.944823871032	696.553259350817	832.721730441652	92	DOWN_pEhEx_UP_CDC5
EHI_092170A	142.64222652886	66.579197750137	0.465164793528616	0.919817923990272	1.09925773568577	39.6122132634011	48.6260013680962	109.899849070871	185.188430918623	167.819832847117	69.7968013868987	40.2466417922836	49.4495537772234	106.787535713135	186.861960498688	172.561963802058	71.6508250588442	91.98	UP_pEhEx_DOWN_CDC5
EHI_200010A	77.5736483952496	35.5239637298901	0.465046164010941	0.91977376808758	1.12677408996865	46.1155531156331	39.9928670681382	20.6756265167967	58.9163214594012	49.8622174831926	116.552387820632	46.854139024156	40.6702047289618	20.0901022496405	59.4487424439185	51.2711878116546	119.648387662277	91.98	UP_pEhEx_DOWN_CDC5
EHI_125830A	380.128630682535	580.274553368558	-0.465961471252894	0.919734423620841	-0.610247973359116	681.679602007534	607.223253827912	451.999725045386	391.634062849508	264.824452837147	454.171725093328	692.597370832898	617.50746720138	439.19929998707	395.173221238012	272.307669892716	466.235961744858	91.97	DOWN_pEhEx_UP_CDC5
EHI_114390A	76.3280987521178	132.386449183809	-0.465863017378409	0.919718981426177	-0.794469297315616	110.785149809577	131.990936340985	153.562043904119	83.6251603587981	77.3032519520607	63.7804156217058	112.559482870655	134.226395777258	149.213237199427	84.3808726827477	79.487631103084	65.4746250699824	91.97	DOWN_pEhEx_UP_CDC5
EHI_168500A	230.990393043888	119.808345407229	0.464816583185378	0.919688396055669	0.947104446352554	141.366792928158	152.319054723171	67.3096164899178	148.401966031152	180.113262175756	342.973526808013	143.630921061415	154.898800557579	65.4034389994411	149.743059957273	185.202771928379	352.083987816504	91.97	UP_pEhEx_DOWN_CDC5
EHI_049610A	34.44679883363	74.1690835439309	-0.465454840595121	0.919655033339884	-1.10644802429327	56.0343324153758	52.5244539992713	112.19544866055	42.304096843118	40.5198567547207	19.156389720681	56.9317773232079	53.4140324020221	109.018124974525	42.6863947926912	41.6648374387462	19.6652439848511	91.97	DOWN_pEhEx_UP_CDC5
EHI_192110A	4319.75466553149	3291.92945193516	0.46447468439323	0.919561457594824	0.392015960601334	4488.38984411601	3208.21047435894	2172.48074634804	2825.51864576027	3849.2297119446	5914.14770820418	4560.27581895207	3262.54620813941	2110.95708727619	2851.05257900463	3957.99844958433	6071.24616590588	91.96	UP_pEhEx_DOWN_CDC5
EHI_126150A	18.3537872114984	45.8321837821197	-0.464631921636206	0.919522717217383	-1.3202832413083	26.1371616003826	28.921272676648	81.0638479541361	22.2031538027728	24.3382087461051	7.94293919908667	26.5557739327213	29.4110967032542	78.7681569322634	22.4038015131905	25.025940172866	8.15392877177926	91.95	DOWN_pEhEx_UP_CDC5
EHI_024230A	509.714895572267	755.698220595576	-0.46411227742732	0.919437519008706	-0.568119711527531	518.595106437019	942.572084360996	810.923893100047	663.575487404874	425.164322746841	411.737186981496	526.900916775733	958.535920354323	787.958900100145	669.572153618142	437.178307397099	422.674228165553	91.94	DOWN_pEhEx_UP_CDC5
EHI_009860A	47.7033374033777	109.325077189632	-0.463955727036391	0.919411890741616	-1.19646225886794	58.1675526287278	78.8611757023284	188.192267068643	58.2367769481351	63.0757402220959	20.3136207572169	59.0991631549448	80.196804983145	182.86274831523	58.7630569559459	64.8580886795962	20.8532147357151	91.94	DOWN_pEhEx_UP_CDC5
EHI_126860A	109.209405564348	56.8461475059177	0.464058821699053	0.919407380168166	0.941962627132786	45.7455574095274	47.1812901778395	76.6947115194289	112.904432578396	134.080801360753	75.5899248142494	46.4782174731611	47.9803742912453	74.5227524389781	113.924738796787	137.869559267426	77.5978321564405	91.94	UP_pEhEx_DOWN_CDC5
EHI_193060A	6.78206614748541	14.0861727339394	-0.463713570778731	0.919372283702607	-1.05448291865279	12.2323277871571	11.3724847620602	18.4174864144012	8.84227354992318	6.33330012017714	4.83037087206578	12.4282405393987	11.5650944145105	17.8959116400219	8.92218030364108	6.51226191531958	4.95868079119006	91.94	DOWN_pEhEx_UP_CDC5
EHI_082500A	26.0580776774447	58.5720925483366	-0.463680157346874	0.919366821983371	-1.16848277792183	45.0151450043842	36.3390640065988	92.6903892905542	31.8303979788723	31.3895531040205	13.960915515681	45.7361067954525	36.9545191718614	90.0654399465679	32.1180461451137	32.2765362985035	14.3317615621155	91.94	DOWN_pEhEx_UP_CDC5
EHI_111830A	58.4574824125665	107.337878242146	-0.463193005312056	0.919284644501081	-0.876699672547094	119.2292107224	75.0717110600627	125.516653873283	59.7790792937118	64.6870463916118	47.7436649507901	121.138783718371	76.3431602181542	121.962079760845	60.3192969356605	66.5149259686151	49.0118876092115	91.93	DOWN_pEhEx_UP_CDC5
EHI_063000A	31.8426622940778	12.7871330268607	0.463610592783284	0.919241705456691	1.31626812424329	15.6947716154391	16.5372152430552	6.31940259008405	22.7644761688756	15.8935894851113	53.4901983121704	15.9461388087064	16.8172971554168	6.14044000496394	22.9701964941374	16.3426989938255	54.9110670614143	91.92	UP_pEhEx_DOWN_CDC5
EHI_049770A	9.5359847918546	22.2114567126721	-0.462671407869238	0.919195600225155	-1.21985017339086	10.986624968263	21.4152652374964	33.9740521200462	10.7008753608173	12.3852559496741	5.16399306522284	11.162586565502	21.7779640566926	33.0119225345773	10.7975781157361	12.7352295173234	5.30116504437436	91.92	DOWN_pEhEx_UP_CDC5
EHI_135800A	43.4168447871895	17.7233415991334	0.46334742778677	0.919144657275781	1.29260424689258	18.1105710315893	27.0228085510529	8.49783046950687	31.7247382855432	23.2919873026519	70.7576357537116	18.4006296269117	27.4804793127332	8.25717580523185	32.0114316155602	23.9501553636976	72.6371822236291	91.91	UP_pEhEx_DOWN_CDC5
EHI_120280A	63.8855523409916	132.517876471328	-0.462181102991344	0.919112086685482	-1.05262538128153	94.12412618632	93.8746211909321	206.36237708056	78.3228315814241	77.1529524954943	33.7717533901095	95.6316165785296	95.4645251160454	200.518289139112	79.0306272833248	79.3330845936312	34.6688379123828	91.91	DOWN_pEhEx_UP_CDC5
EHI_153190A	924.072689595905	664.020973241298	0.463197431310316	0.919089408896076	0.476777531562604	712.31123849706	592.021406963584	681.212298395722	712.420450086264	1131.83624598952	872.702984573969	723.719603087575	602.048154840073	661.92067831002	718.858523408383	1163.81885261576	895.88473445114	91.91	UP_pEhEx_DOWN_CDC5
EHI_165180A	10.5679207770529	26.2570483041751	-0.461759992424125	0.91903863357558	-1.31301318774545	31.5942823285298	35.2663301092656	12.3692742923534	13.3365687197349	2.63976112572018	14.741579185698	32.1002958129444	35.8636169579765	12.018982113328	13.4570899755085	2.71435357844495	15.1331621268796	91.9	DOWN_pEhEx_UP_CDC5
EHI_137820A	77.629682192244	171.166965286485	-0.461239385453801	0.918945741095202	-1.14072400632639	97.5184336342114	106.159656332215	304.583101863199	86.2171263391541	111.964956260578	32.4161093576902	99.0802871963459	107.957625284313	295.957448011224	86.9962620039524	115.128780678372	33.2771836892829	91.89	DOWN_pEhEx_UP_CDC5
EHI_068340A	51.5359659158656	24.7580509516618	0.462785369631238	0.918937867778064	1.05768186712604	12.5281790100507	37.5460741517315	24.7002222990464	57.9044783812908	49.6395641095932	44.0972303199499	12.7288301104089	38.1819717980721	24.0007233238403	58.4277554397367	51.0422428607294	45.2685921482266	91.89	UP_pEhEx_DOWN_CDC5
EHI_080860A	29.2809800690198	74.9253108917291	-0.460830703522065	0.918872969562793	-1.35548932186672	48.9706353618319	33.5083807883171	139.323985858078	28.8062987670476	47.1770634891731	11.1031913255872	49.7549482186889	34.0758941957074	135.378394431837	29.0666184470606	48.5101586862052	11.3981271842903	91.89	DOWN_pEhEx_UP_CDC5
EHI_000550A	229.536991212868	382.259960860529	-0.460756154644663	0.918859709293073	-0.735827424540823	300.930961485686	319.109371095411	520.610476335245	276.023015705102	248.877661473918	153.083105663534	305.750666608473	324.513954732698	505.867026245239	278.517408466408	255.91026568074	157.149476844383	91.89	DOWN_pEhEx_UP_CDC5
EHI_044200A	22.3032549565714	53.1069703882018	-0.460599245010764	0.918831813523166	-1.25164695616348	30.9770919325171	40.7569181559549	86.4177835989987	34.3348886354149	21.0427044628369	10.6931757324902	31.4732205061245	41.4471961387537	83.9704715734136	34.6451696366339	21.6373139229703	10.9772202809848	91.88	DOWN_pEhEx_UP_CDC5
EHI_064620A	20.6792026905701	53.6922654658126	-0.460090148634299	0.918738400320647	-1.37653371653913	27.8129759730997	29.5731448826498	101.804217620902	27.1234041304261	26.6019491587248	7.71999477140218	28.2584281197173	30.0740093178973	98.9211688355385	27.3685156576374	27.3536477179903	7.92506223536998	91.87	DOWN_pEhEx_UP_CDC5
EHI_099850A	49.2034120132594	20.4312055237343	0.462160662139155	0.918708775745644	1.26798403137568	20.3795507275666	31.274113358446	10.1734839645228	38.0174353762835	25.463782712612	79.1052576821982	20.7059492628214	31.8037861811134	9.88537556123386	38.3609951890904	26.1833197910536	81.2065433773	91.87	UP_pEhEx_DOWN_CDC5
EHI_053600A	9.41307882527648	22.705093702363	-0.459854265630119	0.918694385249529	-1.27027740942688	13.703798421144	16.2219765870334	37.6253350592651	10.5812107577451	12.620724239857	4.70868918214053	13.9232782218463	16.4967194719752	36.5598028143687	10.6768321154517	12.977351499438	4.83376685094558	91.87	DOWN_pEhEx_UP_CDC5
EHI_053200A	22.369449592111	64.4044840207484	-0.459849274979147	0.918693454502837	-1.52563137747701	30.5146957049339	26.2612602127845	133.616076176548	20.5457029639385	39.8856683364737	6.25529315320714	31.0034185484834	26.7060330402114	129.83213013651	20.7313724546449	41.0127285847652	6.42145351228603	91.87	DOWN_pEhEx_UP_CDC5
EHI_112990A	479.681325854214	854.993320591539	-0.458780242764376	0.918493868836846	-0.833836873312127	266.229973864428	640.730991307028	1635.90234010512	624.395231632908	660.799297357388	142.489851447199	270.493908564065	651.582707192505	1589.57433558004	630.037829740174	679.471683986783	146.274832310874	91.85	DOWN_pEhEx_UP_CDC5
EHI_088040A	40.9435470733026	88.0629622454749	-0.458685212357661	0.918475374452047	-1.10489928103507	73.6863590491053	71.2909115194238	117.717066884881	67.257752731044	27.5200513801409	26.0615909177206	74.8665185130407	72.4983273109517	114.383373501344	67.8655544070219	28.2976930051937	26.7538691529677	91.85	DOWN_pEhEx_UP_CDC5
EHI_021200A	79.8882959217635	141.719285625909	-0.458428975441839	0.918425545137274	-0.826980037369871	136.408695889735	113.130744324506	173.306139200447	77.1546980806498	94.2841228768131	64.0258685371004	138.59341522578	115.046778841297	168.398188765834	77.8519374753486	96.9483351458177	65.7265979906845	91.84	DOWN_pEhEx_UP_CDC5
EHI_007630A	92.6491309563383	172.318324545394	-0.458191763381173	0.918379465310042	-0.895226778679535	147.770685457515	189.148711323315	179.999856268901	137.146182364557	55.5400777669177	79.5871888575953	150.137378223793	192.35222122565	174.902342834692	138.385558884145	57.1094889476467	81.701276168096	91.84	DOWN_pEhEx_UP_CDC5
EHI_059440A	29.4858131870002	57.9287114995118	-0.457355226336279	0.918217344181377	-0.974257593010753	59.6143442317307	41.6293558174648	71.372235579189	26.3061158179146	38.7584280569112	21.9696513636156	60.5691265474711	42.3344098072914	69.3510065780338	26.543841591277	39.8536355680578	22.5532347497188	91.82	DOWN_pEhEx_UP_CDC5
EHI_049450A	8.20625071195773	19.8358391796192	-0.457120168625722	0.918169980023098	-1.2733142974823	15.1009911155284	10.6019881240298	33.1390263081573	9.91835943494386	10.2080339455877	4.19349999616904	15.3428483304834	10.7815482896907	32.2005442709823	10.0079906706412	10.4964851550855	4.30489261168595	91.82	DOWN_pEhEx_UP_CDC5
EHI_007640A	15.9338879147535	39.6084814327815	-0.456765400409699	0.918097650567172	-1.31371105859324	22.8122091145509	39.1389687303237	56.5013634202098	9.31469041872487	29.4934912131621	8.48771747636155	23.1775690648487	39.8018443746649	54.9012707031612	9.39886635707887	30.3268968677764	8.71317808213817	91.81	DOWN_pEhEx_UP_CDC5
EHI_041980A	24.5602088015689	10.7008535779111	0.460387698722359	0.918063174796035	1.19859694493965	6.85955794737682	18.366167093923	7.23085116072546	24.0222085391647	17.6112620886196	30.0895552949041	6.9694205099254	18.6772249792328	7.02607676980872	24.2392948677726	18.1089083422785	30.8888289963711	91.81	UP_pEhEx_DOWN_CDC5
EHI_097650A	53.7616951860177	26.6089288182662	0.460096386381961	0.917957752820393	1.01466819543988	32.7018441709375	24.0623157587098	22.8639490127573	30.094884571935	69.5274153638738	58.0915613888023	33.2255963468423	24.4698462476401	22.2164524554406	30.3668490747386	71.4920705719053	59.634656886232	91.8	UP_pEhEx_DOWN_CDC5
EHI_121520A	25.9494034168459	49.3549560046533	-0.45596817050472	0.917935519356893	-0.927493589908751	45.229490547666	41.0560592389397	61.0456611291297	31.4586242458632	25.3852700491514	19.650955651598	45.9538852932828	41.7514036132292	59.3168759836514	31.7429127295576	26.1025885737699	20.1729471502121	91.79	DOWN_pEhEx_UP_CDC5
EHI_197140A	14.0607655936802	37.6958827762849	-0.45578800040284	0.917898956201494	-1.42273180815316	66.011605113745	32.6865169620888	14.2314505494592	16.6184243943592	2.87297819728358	21.2836831211199	67.0688458501564	33.2401109042748	13.8284223922824	16.7686034560861	2.95416072863921	21.8490450223624	91.79	DOWN_pEhEx_UP_CDC5
EHI_052780A	876.287916435403	602.127143445566	0.459643665204003	0.917794251001402	0.541336810483408	518.776454324707	843.912627646892	454.101951851795	616.102297595458	933.312204081423	1015.63663090732	527.085169128082	858.205521531592	441.241992693788	621.669953275984	959.685062512468	1042.61515024317	91.78	UP_pEhEx_DOWN_CDC5
EHI_048690A	13.1071069617887	32.414241693652	-0.455271702323502	0.91778986020875	-1.30627853765471	22.3541042281889	18.8036400646018	55.0583191936399	12.2949071759333	20.3502611539959	6.26109273507908	22.7121271784763	19.1221071941183	53.4990928277295	12.4060150391028	20.9253040540053	6.42740714938492	91.78	DOWN_pEhEx_UP_CDC5
EHI_199600A	24.8160010912549	54.4338986755829	-0.455047616687854	0.917742384764813	-1.13323471382892	43.8687945867801	37.4350844793624	80.6757231231425	36.29784412222	23.0212456239963	14.0750930418867	44.5713964492024	38.0691023533694	78.3910236186029	36.6258641585138	23.6717632633167	14.4489720043314	91.77	DOWN_pEhEx_UP_CDC5
EHI_108620A	44.9542649429937	92.4348843856424	-0.454980864676404	0.917728251370379	-1.03997942414693	53.7661080763528	90.4669200160123	132.156756049784	58.9598251316778	48.2900093830559	25.753566467851	54.6272251420365	91.9991095407383	128.414137286918	59.4926392545895	49.6545533968637	26.4376626000468	91.77	DOWN_pEhEx_UP_CDC5
EHI_171280A	1834.57634525072	400.637979385751	1.54902392504378	0.917708606168041	2.19507584678953	422.973654724146	559.528369717851	227.029860222888	1094.77321473591	1529.48193060177	2710.52704561181	429.747993530673	569.004800513958	220.600478630917	1104.66657227037	1572.70092018768	2782.52721189674	91.77	UP_pEhEx_DOWN_CDC5
EHI_103570A	15.0816821031019	38.2085248089629	-0.454567142908395	0.917640744938617	-1.34109721234846	16.8750939078331	41.3533245344027	56.190924659301	27.5218078688094	9.39666035349511	7.68829043150498	17.145365122711	42.0537035309795	54.599623425685	27.770519731299	9.66218435729965	7.89251572798796	91.76	DOWN_pEhEx_UP_CDC5
EHI_013070A	12.2188415342368	22.4012234082582	-0.454524002388178	0.91763162926742	-0.874470014967666	23.4200223699578	18.2509326485239	25.2076392828542	12.0309397339773	13.3207635772705	10.6081820786042	23.7951170469395	18.5600388700643	24.4937704912197	12.1396621494161	13.697172040034	10.8899689269874	91.76	DOWN_pEhEx_UP_CDC5
EHI_120880A	38.794107486902	18.578979308029	0.459104206303755	0.917599948979588	1.06216629015576	24.955786811277	15.9090767862926	14.7041180750938	22.1763937266228	46.204261966215	45.2103676099518	25.355478265236	16.1785202557475	14.2877041902182	22.3767996088724	47.5098684443229	46.4112978832687	91.76	UP_pEhEx_DOWN_CDC5
EHI_154450A	5237.38493419593	4051.14687470047	0.458972197912316	0.917552489014992	0.370516252011023	3405.20660887735	3280.73231867236	5398.97385082571	4145.46103238566	7783.27168517256	3557.70778811762	3459.74433957787	3336.29631589046	5246.0773857618	4182.92315475632	8003.20572373519	3652.2117528548	91.76	UP_pEhEx_DOWN_CDC5
EHI_092720A	36.5140376758602	16.2614324309151	0.458952329449222	0.917545348806458	1.16699686239103	16.7016649967871	12.2722573211536	19.51521578577	20.5413860739925	60.4816116019798	26.8934158197467	16.9691585771972	12.4801059370774	18.9625538186913	20.7270165533904	62.1906570569574	27.6077899537833	91.75	UP_pEhEx_DOWN_CDC5
EHI_065270A	1319.56280594775	905.133335178091	0.458884775267698	0.917521078177234	0.543857782503005	1133.23292975405	1050.41033938577	538.533847860194	930.703052800019	1000.14223551481	1907.6108185135	1151.38276893937	1068.20057385363	523.28281610302	939.113724467742	1028.4035284378	1958.28299179517	91.75	UP_pEhEx_DOWN_CDC5
EHI_170100A	73.6209689762668	34.7645308854972	0.45879088557472	0.917487367276659	1.08250061629512	34.9652726563723	48.9268483638652	21.0660416509156	49.6342342343137	59.3666277104411	105.251391039278	35.5252758641166	49.7554960566097	20.4694610060915	50.0827739123214	61.0441667603852	108.047200684054	91.75	UP_pEhEx_DOWN_CDC5
EHI_111000A	168.515747525621	82.6611683759108	0.458723708303548	0.917463257967992	1.02760175446773	93.5793037196147	111.183145074187	44.6134500849527	126.329912838077	102.72138857567	260.022872556832	95.0780682445329	113.066194150895	43.3500176252361	127.471543797057	105.624014971103	266.929901982083	91.75	UP_pEhEx_DOWN_CDC5
EHI_109120A	31.2960082178041	68.5427905574557	-0.453697538147868	0.917452183891434	-1.13102627473583	56.9390025557217	41.5467748550597	105.174293518958	37.4807742355824	40.3113966299664	15.0213694251515	57.8509366450203	42.2504302155805	102.195805728693	37.8194842946062	41.4504867991838	15.4203844795075	91.75	DOWN_pEhEx_UP_CDC5
EHI_180780A	189.283539507429	91.0673149377564	0.458605273256591	0.917420774134145	1.05554370381634	129.960300574908	96.710556451916	46.8626990960242	96.7522553759651	148.998338647497	303.317924709829	132.041742522083	98.3484910859217	45.5355689351622	97.6265959625042	153.208625488735	311.375007575563	91.74	UP_pEhEx_DOWN_CDC5
EHI_197450A	23.238557249571	52.8428427149806	-0.453532146980564	0.917415622288271	-1.18518757663031	45.0498030425021	27.1910774687127	84.5041876468263	30.8789692379748	26.0541948239761	11.9070589774844	45.7713199161151	27.65159811047	82.1110677815909	31.1580194365499	26.790415339065	12.2233481020409	91.74	DOWN_pEhEx_UP_CDC5
EHI_039480A	95.3068141596288	42.5515326097525	0.458562257276495	0.917405350636162	1.16336827086409	55.7500808795377	51.4440336858785	20.923203458171	75.9318771582265	48.2453249154994	152.064091806295	56.6429732196424	52.3153135913865	20.3306679255015	76.6180660408893	49.6086062680759	156.103394758001	91.74	UP_pEhEx_DOWN_CDC5
EHI_114360A	39.6497817751084	16.5231905217335	0.458457421438511	0.917367776542474	1.26282063684833	27.6189414639647	10.5757129341628	11.0765158960981	48.3980993762013	17.541244134698	49.68558781598	28.0612859572087	10.7548280910772	10.7628340423735	48.8354682254496	18.0369118718665	51.0053940841029	91.74	UP_pEhEx_DOWN_CDC5
EHI_007350A	5736.8888607729	4224.89860096952	0.458173846051628	0.917266247673836	0.441351852682616	5146.22549190238	5416.62112642927	2171.49724409874	3801.50366610365	3985.05651075714	8867.18947139392	5228.64735120156	5508.35952260608	2110.00143735984	3835.85747968903	4097.66334343147	9102.73005286642	91.73	UP_pEhEx_DOWN_CDC5
EHI_000260A	79.8573280398307	27.8615952083799	0.458095997660029	0.917238402826728	1.5191469399624	9.24776184296435	66.6925558495577	9.56098122721642	65.534740617854	40.0915487647161	125.912717625375	9.39587383818346	67.8220917664631	9.29021862073329	66.1269716033524	41.2244266326251	129.25735741456	91.72	UP_pEhEx_DOWN_CDC5
EHI_035730A	22.7445589724872	45.0959928303315	-0.452719544859726	0.917236363841918	-0.987477782845266	43.5887930100386	42.3467335897943	48.9831515755465	32.3445656186232	14.929034543137	19.5775024469459	44.2869103720056	43.0639374207765	47.5959711722842	32.6368602670988	15.3508883588233	20.0975427962594	91.72	DOWN_pEhEx_UP_CDC5
EHI_194550A	2444.69278172052	3710.45255561747	-0.452267152059765	0.9171330771316	-0.601941983094085	1889.74435847065	2104.23209085306	7010.15921212917	2652.55556034118	3733.75966092874	884.894236278048	1920.01047173567	2139.87033703881	6811.63471605185	2676.52644324664	3839.26552972871	908.399824336925	91.71	DOWN_pEhEx_UP_CDC5
