pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_046600A	161.44032072139	57.6696887578736	0.758662910910934	0.973974314646547	1.48511580432074	52.338169509856	48.6062544958426	71.2384829031166	130.487767103162	222.051177966365	123.891255311106	53.176416735926	49.4294724628245	69.221041716448	131.666972180933	228.325738885364	127.182198671398	97.4	UP_pEhEx_DOWN_CDC5
EHI_080730A	494.545384807552	164.88986644148	0.75891226838819	0.973955431485538	1.58460018581219	181.869116267676	248.770311807139	68.3078953583975	297.821265204118	271.241087125618	860.714517901492	184.781928917543	252.983600661742	66.3734470678844	300.512646595596	278.905620772735	883.577816208399	97.4	UP_pEhEx_DOWN_CDC5
EHI_079950A	986.94698755538	313.33789771819	0.759358705193326	0.973921564165993	1.65525332254125	347.428300816287	531.182477848148	72.9076945594571	390.527525888859	368.10288380152	2073.99027829654	352.992706529074	540.178829532641	70.8429820636935	394.056684612017	378.504467751782	2129.08201595414	97.39	UP_pEhEx_DOWN_CDC5
EHI_092500A	86.1343733363048	572.672129453107	-1.01274098236715	0.97389485435438	-2.73304840395207	209.511483542052	206.378076590441	1274.84064660044	91.7753296050033	146.646720496138	18.5851201208212	212.867015872541	209.873390977501	1238.73774375804	92.6046942043591	150.790557019553	19.0787996586406	97.39	DOWN_pEhEx_UP_CDC5
EHI_140120A	77032.9437145881	12062.88520568	1.37667386681638	0.973870035579889	2.67490054421428	12681.4170315038	21396.6515801582	2600.71288259569	19085.0044229879	40671.6894103562	161470.946565181	12884.5223893879	21759.03514986	2527.0618856874	19257.4737250879	41820.9604712939	165760.125314273	97.39	UP_pEhEx_DOWN_CDC5
EHI_153260A	138.063587007756	48.7997490151586	0.761177374182439	0.97375034540125	1.50038723939888	57.542905593451	32.1593066774164	55.6199808918203	117.997996808191	172.508767416159	116.219086349319	58.4645117834541	32.7039715428154	54.0448485240313	119.064333064011	177.383394878743	119.306232650324	97.38	UP_pEhEx_DOWN_CDC5
EHI_155310A	466.60952408778	185.150899718223	0.922377158031509	0.973698030244944	1.33351419471734	195.517024143259	191.771560613162	167.847919148853	326.640514904435	528.391292978257	512.628037381914	198.648421451808	195.019492302003	163.094543004557	329.592333012232	543.322190383191	526.245058467746	97.37	UP_pEhEx_DOWN_CDC5
EHI_151550A	23.0554280498419	5.09620470963845	0.745247478658428	0.973680120422052	2.17761131570551	3.62636829205708	3.62636829205708	7.91410696246322	16.4759943064028	40.2278890946942	11.7362262802149	3.68444814448586	3.68778613969581	7.68998308038269	16.6248862414765	41.3646195686285	12.0479775483312	97.37	UP_pEhEx_DOWN_CDC5
EHI_091470A	37.969568069198	11.2620920608238	0.76214400694693	0.973638393049578	1.75336873815533	11.496319488845	14.5029696004471	7.92666060366658	27.7650286276958	31.6281135363931	51.2767602442235	11.6804443447921	14.7485985894222	7.70218120822059	28.0159384521881	32.521837798316	52.6388330817234	97.36	UP_pEhEx_DOWN_CDC5
EHI_136160A	2048.39006828916	6036.40182146129	-1.15698729594072	0.973593504485374	-1.55919837481289	3979.47076947084	3233.62683926557	10687.6162191966	1991.32977169942	3281.90289301393	816.707051940486	4043.20590512757	3288.39303633648	10384.9478260862	2009.32522238751	3374.64052143386	838.401372844233	97.36	DOWN_pEhEx_UP_CDC5
EHI_179080A	80.5061628306749	29.3856263431595	0.762929483025658	0.973543093673082	1.45398857812744	28.8717216638002	34.0870741060947	25.3352132017478	58.9509882053753	88.1598279841111	88.8091227876797	29.3341306632588	34.6643885306896	24.6177315751984	59.4837224698558	90.6509843758981	91.16817381382	97.35	UP_pEhEx_DOWN_CDC5
EHI_110280A	2286.42584595616	999.985029513227	0.743901600201263	0.973505198495659	1.19311572799716	1266.30285812873	1427.83328783141	328.809755820711	1050.49812667609	1194.72704652397	4344.90843431469	1286.58394300677	1452.01573160515	319.498014231923	1059.9913746078	1228.48677571633	4460.32293654957	97.35	UP_pEhEx_DOWN_CDC5
EHI_051720A	262.719833285321	75.3805631093495	0.742662459849249	0.973315778221968	1.80126063933088	100.731433437636	95.0560084789263	31.4196396235703	143.071543089313	151.777348300723	464.389961046011	102.344746349568	96.6659209245793	30.5298498292946	144.364466509192	156.066162378446	476.725626344203	97.33	UP_pEhEx_DOWN_CDC5
EHI_066740A	35.2696518737662	10.2169524722086	0.765107909761806	0.973229940833686	1.78746240461209	8.90890238579054	14.6612099793673	7.27809779098624	25.4541592528003	31.8487162247054	45.6284855473387	9.05158721374982	14.9095190004572	7.07198539715402	25.6841859787353	32.7486741171787	46.8405223547399	97.32	UP_pEhEx_DOWN_CDC5
EHI_150460A	42.4673474556697	14.8932949651764	0.765520776668348	0.97316581131386	1.51169103118964	17.8961359674177	11.0216665458424	15.5061579460994	41.4666605545384	42.8584757625544	40.4319517251235	18.1827601744266	11.2083345790149	15.067030659658	41.8413906749908	44.0695394440463	41.5059521680064	97.32	UP_pEhEx_DOWN_CDC5
EHI_174170A	1011.96482878599	330.042194015438	0.741084751481163	0.973042822725975	1.61643676777913	363.453074524538	565.27017129056	73.8269811219317	376.992400864486	381.046663168493	2145.41088504215	369.274132738457	574.843847889014	71.736234852035	380.399243998135	391.814003035494	2202.39977977486	97.3	UP_pEhEx_DOWN_CDC5
EHI_035220A	133.25193061481	18.0168604819778	1.32954459670924	0.972993127710441	2.88673689341886	9.25564248603974	22.771772278582	22.1272984962412	152.696794172785	144.463383362673	96.0421563396033	9.40388069750331	23.1574455273067	21.5006635439397	154.076700037107	148.545524731052	98.5933396004418	97.3	UP_pEhEx_DOWN_CDC5
EHI_025850A	5050.49911332917	26184.5333637297	-1.40386472663944	0.972943499813202	-2.37421702093595	12490.229958102	11978.3723970583	53013.5331337951	7388.27430762107	6181.59305030138	1456.88754838161	12690.2732670943	12181.2436422249	51512.2141719582	7455.04141363359	6356.26801724278	1495.58708687607	97.29	DOWN_pEhEx_UP_CDC5
EHI_169310A	22.8842426629011	285.596498883719	-1.108239834274	0.972935246634349	-3.64155184061844	83.0530774881442	78.7631160602008	679.755847458713	36.4632363789884	27.5368470132866	4.21082736135135	84.3832541541032	80.0970845576456	660.505473396044	36.7927510487894	28.3149632371428	4.32268024645916	97.29	DOWN_pEhEx_UP_CDC5
EHI_006700A	94.16845294476	17.9056634282313	0.739641787854505	0.972759671902832	2.39482785499993	21.637985596264	27.049559634668	5.51555214138263	39.0868303877535	37.1408373989485	194.257398514258	21.984539202813	27.5076834650511	5.35935423255888	39.4400542177757	38.1903362080817	199.41748906482	97.28	UP_pEhEx_DOWN_CDC5
EHI_146780A	98.9118312363976	26.1566702784272	0.767892607876124	0.972751335010132	1.9189641990914	10.6185828174199	48.0695676912998	20.7659362179024	98.6294861860925	97.0960367007796	94.7901858460958	10.7886498578773	48.883696082779	20.1778544214006	99.5207911222606	99.8397059884275	97.3081128131584	97.28	UP_pEhEx_DOWN_CDC5
EHI_122790A	12.5213808619332	52.8021126519336	-0.775499941685963	0.972688100974634	-2.07620198212384	33.7202905303276	36.3720611816348	86.9434272985157	16.8374067135747	13.8927175152057	6.36369436169646	34.2603541256736	36.9880752022882	84.4812292842669	16.9895646969162	14.2852878369574	6.53273419952814	97.27	DOWN_pEhEx_UP_CDC5
EHI_079930A	23.2601535664811	62.2863904826881	-0.776900874765374	0.972687876530608	-1.42105634848502	64.9962237243559	65.0979054550495	56.6841764792693	24.4232441590379	18.7098409426674	25.0000793295133	66.0372021298331	66.2004336366453	55.0789065801729	24.6439546069776	19.2385300397246	25.6641604615483	97.27	DOWN_pEhEx_UP_CDC5
EHI_067190A	3.60136246457031	13.9724658904625	-0.774198088780852	0.972686577818224	-1.95597193893061	12.5134019674151	14.4215229862219	14.9324902657629	5.77699408656651	1.94088637184683	2.8752475916051	12.7138163989116	14.6657725577357	14.5096089851122	5.82920021218553	1.99573052934485	2.95162325627189	97.27	DOWN_pEhEx_UP_CDC5
EHI_136360A	3.60136246457031	13.9724658904625	-0.774198088780852	0.972686577818224	-1.95597193893061	12.5134019674151	14.4215229862219	14.9324902657629	5.77699408656651	1.94088637184683	2.8752475916051	12.7138163989116	14.6657725577357	14.5096089851122	5.82920021218553	1.99573052934485	2.95162325627189	97.27	DOWN_pEhEx_UP_CDC5
EHI_178850A	87.7727643079038	356.523887061441	-0.781199464622997	0.97267781827117	-2.02215349104235	155.688258686034	163.383990167456	735.778208821134	106.105678579974	131.075631067378	24.2534782255949	158.181759169475	166.151136857076	714.941307160163	107.064545129227	134.77947105445	24.89772727231	97.27	DOWN_pEhEx_UP_CDC5
EHI_053850A	18.9790646276888	88.8486900493169	-0.782818446258071	0.972671198316593	-2.22694161415998	64.230868531401	40.4720648437483	158.423871378557	28.6048886569717	19.766890945987	7.93184664600644	65.259589021222	41.1575184193387	153.937379948002	28.8633882136904	20.3254493943398	8.14254156542574	97.27	DOWN_pEhEx_UP_CDC5
EHI_199720A	7.34710948788395	21.5467296388329	-0.783061629002514	0.97267005793354	-1.55222023459029	23.6429561409346	16.4185896705343	24.2122737144873	7.74158757713807	7.37464403393474	6.49393487407835	24.0216213213724	16.6966624854319	23.5265932195653	7.81154754031037	7.5830313691006	6.66643431160808	97.27	DOWN_pEhEx_UP_CDC5
EHI_098300A	18.0011129125252	79.9961049654026	-0.770218605359231	0.972668431535788	-2.15184365302145	40.5873526521691	55.552998662807	141.68856072569	22.9747906507681	22.9041996090586	7.56134088941038	41.2373989967933	56.493869896217	137.676005622902	23.1824115672536	23.5514098470953	7.76219400476887	97.27	DOWN_pEhEx_UP_CDC5
EHI_165150A	10.0262267722943	61.1185295849362	-0.783914651790193	0.972665541497376	-2.60783106448401	29.8603912756661	24.9863808902847	125.844428503121	9.57104083147488	16.8973161267227	3.38099917011851	30.3386347906878	25.4095617729116	122.280571963388	9.65753338321813	17.3747882139041	3.47080919538716	97.27	DOWN_pEhEx_UP_CDC5
EHI_093740A	960.371521936727	1995.09092396279	-0.769790062319797	0.972664608734746	-1.05478996827578	1129.01528724177	1388.61504428192	3415.1766565253	1093.98539998656	1352.72214529487	405.514483211017	1147.09757673687	1412.13326977638	3318.46041881438	1103.87163811685	1390.94638524201	416.286229713016	97.27	DOWN_pEhEx_UP_CDC5
EHI_131670A	189.538664244537	386.887563459214	-0.769606136269447	0.972662972104485	-1.02942217824483	377.166068448288	379.475751593002	401.814807499558	215.687773277341	173.343681631721	168.259864158435	383.206753737921	385.902728120725	390.435596306004	217.636922405326	178.24190149384	172.729378018517	97.27	DOWN_pEhEx_UP_CDC5
EHI_087790A	19.0048659834387	88.8432839822976	-0.784521719770603	0.972662295421136	-2.22489386952432	38.6338310953375	66.5907745940942	159.121377342341	22.2342185743854	26.7995888159363	7.440593061837	39.2525898721806	67.7185866966661	154.615132862564	22.4351470140794	27.5568721330965	7.63823873321227	97.27	DOWN_pEhEx_UP_CDC5
EHI_056110A	65.2420474041254	208.159319736384	-0.76852173209531	0.972651880164033	-1.67381419040946	180.022478782308	132.726335742046	306.201447535211	94.4911953943026	62.4286594843015	36.1023301567113	182.905715717851	134.9742502421	297.529962875505	95.3451030048569	64.1927232042652	37.0613221648394	97.27	DOWN_pEhEx_UP_CDC5
EHI_079280A	7.24830033145219	24.7205634072502	-0.786614574698618	0.972648088833348	-1.76999698469991	26.689685142346	15.6122500856572	31.2496865024888	8.70666127283765	7.2155061800434	5.44809564169477	27.1171466822656	15.8766663610694	30.3647097027114	8.78534251178665	7.41939671331025	5.59281428332326	97.26	DOWN_pEhEx_UP_CDC5
EHI_138050A	14.0128995051792	46.9193364782683	-0.767338302187969	0.972637037890779	-1.74342710668535	37.6317252433252	44.6723416399559	58.0249840835374	20.1523646168716	10.5178750187777	10.6071973417058	38.2344343100133	45.428933042577	56.3817431275906	20.3344795477411	10.815081492295	10.8889580323642	97.26	DOWN_pEhEx_UP_CDC5
EHI_084660A	36.2606791827646	147.899785250614	-0.78834849293195	0.972633126762534	-2.02814210472473	91.2403846368071	91.3424054659275	256.639176333051	43.5989069454758	48.5084191492356	15.5465362539928	92.7016890737718	92.8894226164329	249.371272479018	43.9929059662019	49.8791348275928	15.9595013993709	97.26	DOWN_pEhEx_UP_CDC5
EHI_024510A	288.55414053349	76.6696223530099	0.918927022531616	0.97258852643376	1.91211505396264	79.5527921046957	108.668388262874	43.3225572428847	171.783547152002	248.426144080484	419.329869466706	80.8269082599298	110.508846257197	42.0956822768292	173.335938119954	255.445989636724	430.468596297976	97.26	UP_pEhEx_DOWN_CDC5
EHI_134340A	20.3739348025344	111.032453277497	-0.792923780480271	0.972572354039422	-2.44618487945018	44.927448220561	62.7787926930068	221.452878929527	33.228140558952	20.8143639048067	6.50295129791926	45.6470054614423	63.8420433101622	215.18143489181	33.5284199869925	21.4025210832869	6.67569024016704	97.26	DOWN_pEhEx_UP_CDC5
EHI_099670A	6.4951264525561	25.0449406217106	-0.793563716086377	0.97256082092262	-1.94708967250466	23.168512753136	15.0548749580159	36.2094810331493	7.92771004672371	7.09344708359063	4.17252096528954	23.5395792564042	15.3098512709339	35.1840451253757	7.99935198029135	7.29388855955715	4.28335631143175	97.26	DOWN_pEhEx_UP_CDC5
EHI_029210A	116.588283957252	40.9476290420175	0.769225194116909	0.972491417558891	1.5095709941581	49.5436332486027	29.9228942592617	42.6544125492099	92.3593331815948	143.820951745103	106.799564980442	50.3371232297961	30.429682211426	41.4464591346634	93.1939753636562	147.884939747408	109.636499018861	97.25	UP_pEhEx_DOWN_CDC5
EHI_158130A	30.675579639776	81.5288508507447	-0.761045534632219	0.972480114752323	-1.41022007534184	76.2108632585716	97.6903068633306	71.2045842357582	27.029511859667	27.9099550079979	34.8455451839722	77.4314551386691	99.3448350026412	69.1881030438131	27.2737748916906	28.6986142465934	35.7711530105374	97.25	DOWN_pEhEx_UP_CDC5
EHI_109000A	10.7623517951583	52.5804044103675	-0.797706015558241	0.972456633474623	-2.28853186728808	29.6434374876068	34.4972989524068	92.0960045240551	11.2266038611338	15.861769456283	4.86451950230545	30.1182062744763	35.081561134394	89.487887884245	11.3280575726431	16.3099798177324	4.99373651699243	97.25	DOWN_pEhEx_UP_CDC5
EHI_155250A	70.4802588563913	292.610626185262	-0.797809518511907	0.972453347943912	-2.05369103400856	155.404515049253	136.428662089424	574.336753291678	99.8056048245316	86.920896185296	22.8452223808584	157.893471099469	138.73928089781	558.071799661433	100.707538228803	89.3770437421047	23.4520637008522	97.25	DOWN_pEhEx_UP_CDC5
EHI_117270A	87.6378059891299	335.509167303866	-0.798310767679949	0.972437398859481	-1.93672691447532	467.987413306661	452.16387483829	92.9919500043606	103.359571144782	8.65813474989833	141.559436691088	475.482691699347	459.821930980403	90.3584605991669	104.293621392066	8.90279003356165	145.319702797807	97.24	DOWN_pEhEx_UP_CDC5
EHI_148560A	532.797665359228	178.532668465261	0.738045245691878	0.972410518340969	1.57739967349177	186.743500420752	289.54098768317	64.9992916504475	248.538785124565	330.568871214612	959.884265320268	189.734381123693	294.44478752767	63.1585415005849	250.784805605629	339.909846296829	985.381825593366	97.24	UP_pEhEx_DOWN_CDC5
EHI_140480A	10.3988444604214	35.934585840685	-0.800492399350485	0.97235300176451	-1.78894983633644	46.7269338496154	28.0323486914844	32.5463841428782	6.88654711375144	12.8810467833987	10.7583079423053	47.4753116214979	28.5071174910738	31.6246854602115	6.94878016061189	13.245030048352	11.044082608175	97.24	DOWN_pEhEx_UP_CDC5
EHI_200730A	123.440711470504	20.1224327525607	0.73775000344127	0.972343713943804	2.61694164317388	22.0251808309215	35.4266133899216	3.72685547265263	31.5794117954413	34.526419584352	286.612232159186	22.3779357497142	36.0266148702743	3.62131263371379	31.8647918243047	35.5020420736402	294.225559024219	97.23	UP_pEhEx_DOWN_CDC5
EHI_035970A	95.185871094148	20.5120502044742	0.77043145556834	0.972240417170988	2.21427574496557	22.1864097302783	30.954621208284	8.92318476608252	44.9652392305183	58.7656175688517	171.225716236083	22.5417468883605	31.4788829643911	8.67048426307164	45.371585661306	60.4261737107074	175.77401250238	97.22	UP_pEhEx_DOWN_CDC5
EHI_148260A	11.9537421782026	44.1425929294123	-1.0088413476148	0.972210666152668	-1.88470904405658	45.4849418065331	47.2490257667804	39.6944906881934	12.6379647711729	9.6293167610084	12.752610818277	46.2134278551348	48.049257081393	38.5703609041958	12.7521728119855	9.90141500060627	13.0913604725074	97.22	DOWN_pEhEx_UP_CDC5
EHI_080710A	13.1905241797741	62.8686166233365	-0.803463116177123	0.972204617454065	-2.25283812089082	37.6868948004339	38.6731661495042	110.322333429775	16.9628244009943	16.2298794318908	5.93964234824281	38.2904874618032	39.328152746282	107.198055508622	17.1161157716036	16.6884915776855	6.09741802417228	97.22	DOWN_pEhEx_UP_CDC5
EHI_098250A	38.7179037182835	10.6041689574905	0.770610317889612	0.972201683442638	1.8683692815663	12.4116472692337	12.7601729759369	6.73720203124827	29.3867909153125	27.9364077898731	55.3238658278217	12.6104319992276	12.9762851566541	6.54640755743511	29.6523564455997	28.7258145119671	56.7934425824891	97.22	UP_pEhEx_DOWN_CDC5
EHI_181520A	32.0440594792288	141.336433809645	-0.803748257547446	0.972187383083088	-2.14100458135307	92.3729047657909	75.6482861116078	251.094499638713	45.9631951185094	35.6248509148056	13.4907787762715	93.852347625736	76.929500410969	243.983618487495	46.3785599782015	36.6315120788776	13.8491365048089	97.22	DOWN_pEhEx_UP_CDC5
EHI_131140A	13.4315288233077	57.5077401735283	-0.755170172833636	0.972172784165022	-2.09813261996169	39.7575262216198	34.9425216094354	96.0936005979755	20.4685816093083	12.8406742062601	6.47955173346533	40.3942820803512	35.5343242878952	93.3722738694811	20.6535541619415	13.2035166522497	6.65166910931539	97.22	DOWN_pEhEx_UP_CDC5
EHI_128180A	25.3947803607992	8.3058222949218	0.737046593151504	0.972171829722054	1.61233708575775	6.58667723852381	11.1269741876741	7.31198324604579	17.4740034508841	29.2230091899888	27.7490939860045	6.69216934831514	11.3154257596878	7.10491123165624	17.6319142961359	30.0487717600339	28.4861976369284	97.22	UP_pEhEx_DOWN_CDC5
EHI_184520A	134.868936039475	585.928655160744	-1.00868624778355	0.972143742781677	-2.11916691256536	366.624081535002	362.630209373941	1010.89103934794	113.475399768944	229.729522363601	57.6871342190093	372.495926542866	368.771882021287	982.263068412791	114.500865761506	236.221052362065	59.2194868524184	97.21	DOWN_pEhEx_UP_CDC5
EHI_016130A	1393.97523011647	596.544060801564	0.736789232174828	0.972109099944299	1.22450432127381	463.832482331035	1128.29164790069	224.084740879209	861.209907387128	760.236207954349	2409.51255298305	471.261215420409	1147.4009161663	217.738763717279	868.992576355744	781.718410585854	2473.51682283945	97.21	UP_pEhEx_DOWN_CDC5
EHI_176850A	20.1301797606004	83.4146330024362	-0.805149530530384	0.97209932719408	-2.05094043503647	95.6042455029163	35.1017675650568	116.527128074959	17.788254312823	30.0916919101027	11.7478489165492	97.1354414607391	35.6962673065428	113.22713321316	17.9490050121111	30.9420010855589	12.0599089186256	97.21	DOWN_pEhEx_UP_CDC5
EHI_040820A	70.1958128745323	14.1630633024058	0.736745821190163	0.972098527197184	2.30925164048664	4.73143823966381	29.4797639204873	8.99852866257687	105.140707995067	23.6412440198783	76.4641370633527	4.8072168734384	29.9790468126469	8.74369445494797	106.090854200345	24.3092811235864	78.4952662462576	97.21	UP_pEhEx_DOWN_CDC5
EHI_039070A	203.296891195145	63.4824517864449	0.771305413476423	0.972044949602964	1.67915840035427	72.5219224318041	81.2914246414819	37.4748996404506	117.292458062087	171.762051625614	302.046325345938	73.6834322988291	82.6682137403446	36.4136276576694	118.352418433864	176.615578935702	310.069630513052	97.2	UP_pEhEx_DOWN_CDC5
EHI_159780A	10.9414705287445	44.3012053612489	-0.806381973800021	0.972013990501144	-2.01753930388901	29.8143782585975	34.4205133591287	67.7588332778458	12.1453526908851	13.8562654236157	6.38424145499252	30.2918848299262	35.0034750648573	65.8399341738145	12.2551090449278	14.2478057086371	6.55382708857134	97.2	DOWN_pEhEx_UP_CDC5
EHI_161660A	12.1365136773732	78.4805551379804	-0.806546752772056	0.972001077987719	-2.69298119261285	28.4276588165215	34.1764961416319	169.433710153251	15.1902040212628	17.4489291099771	3.49586460901782	28.8829557130269	34.7553250591056	164.635425134491	15.327476396382	17.9419882762222	3.58872582343233	97.2	DOWN_pEhEx_UP_CDC5
EHI_052040A	142.450776362223	401.227359626132	-0.752894406311394	0.971999674239666	-1.49395650200968	277.890951645688	267.310722252027	647.769383430222	153.438756719504	200.305692051319	68.8531499602376	282.341648365662	271.838020057777	629.424851369196	154.825367626161	205.965784822313	70.6821072674168	97.2	DOWN_pEhEx_UP_CDC5
EHI_028930A	15.2928288550631	38.7270076228535	-0.752451604515238	0.971961701093139	-1.34048473087349	40.03272282327	34.4854993881317	41.2645793968966	15.8767894208047	15.3400541913071	13.7515378952267	40.6738862260581	35.0695617272506	40.0959854202523	16.0202664004431	15.7735223017023	14.116822210221	97.2	DOWN_pEhEx_UP_CDC5
EHI_096380A	151.065426141571	34.4967067567409	0.771791300521237	0.971935063194251	2.13064296724367	49.2986741588656	41.0618293557408	13.5102409115846	72.7307166372986	88.84630560925	274.599535959929	50.0882408794751	41.7572714553924	13.1276370808164	73.3879769481509	91.3568599872035	281.893767641878	97.19	UP_pEhEx_DOWN_CDC5
EHI_104360A	1644.08637779152	792.944572303812	0.916449833168109	0.97178951950172	1.0519941694095	690.30908927829	610.136453279844	1063.38283221095	1280.57632436592	2432.3235387201	1146.7944799412	701.365067823919	620.470005944215	1033.26831775931	1292.14876627131	2501.05437076605	1177.25696633627	97.18	UP_pEhEx_DOWN_CDC5
EHI_125310A	104.121342964771	237.999591438535	-0.750407922106119	0.971772135806573	-1.19269327197428	220.805890224244	227.22176918298	264.140720432489	92.8798328555417	125.117272089454	88.636387433296	224.342313578628	231.070101971034	256.660376287576	93.7191787418056	128.652745095876	90.9908500624089	97.18	DOWN_pEhEx_UP_CDC5
EHI_199130A	11.427015349486	64.1994760443735	-0.750245601635087	0.971756602405692	-2.49011289137366	28.8628721381349	31.6270284484676	129.592971944219	9.75229940079939	20.4597359449721	3.82093672552653	29.3251394037421	32.1626784040357	125.92295837222	9.84042996835119	21.0378723041172	3.92243288290578	97.18	DOWN_pEhEx_UP_CDC5
EHI_025840A	7.38134265477789	41.4641597982864	-0.750077002625632	0.97173864760994	-2.48990968957483	56.5293047709059	56.7104584352901	12.0044252941601	3.36561446668811	3.36561446668811	14.513157672599	57.434677147503	57.6709329417901	11.6644654715505	3.39602919258193	3.46071755596015	14.8986730163541	97.17	DOWN_pEhEx_UP_CDC5
EHI_153450A	354.13242786132	128.867074327942	0.772733358826953	0.971712747156968	1.45840525648668	168.016852505493	137.425896007823	81.4960965716391	203.192687486038	324.843422729887	503.109930801427	170.7078075363	139.75340443026	79.1881644670215	205.028919756455	334.022612247014	516.474120889826	97.17	UP_pEhEx_DOWN_CDC5
EHI_125960A	43.7197536098817	177.465193113604	-0.810369288952295	0.971667656897439	-2.0211789158055	102.344576948756	123.099293168471	302.280608660454	63.4101740266271	46.4492219431755	19.7690407318877	103.983725939521	125.184159630825	293.720160360731	63.9832055134441	47.7617503224065	20.2941689435002	97.17	DOWN_pEhEx_UP_CDC5
EHI_184220A	60.1257592596547	285.547784895333	-0.748799993714721	0.97160205274361	-2.24767708083298	85.1899116428712	109.223762717275	648.787395754008	60.5838462314817	107.169206746323	11.7608605325854	86.5543118080382	111.073626789766	630.414034050535	61.1313364728512	110.197516357328	12.0732661643134	97.16	DOWN_pEhEx_UP_CDC5
EHI_113950A	259.229557130425	2082.34054533167	-1.2702958251525	0.971519000203981	-3.00590389827746	797.019759211439	980.099194149227	4384.24098331371	119.490980165344	605.220383263223	50.635289656989	809.78481401826	996.698606599679	4260.08128799781	120.570808364469	622.322261303158	51.9803230080087	97.15	DOWN_pEhEx_UP_CDC5
EHI_163750A	61782.0539007074	13822.4932592751	1.3342346518198	0.971465256089393	2.16016996499926	14753.6940772253	23175.2665741042	4025.3360138785	19170.0556857539	40476.1671897648	118450.163186388	14989.9889887657	23567.7735885056	3911.34034280809	19343.2935877247	41619.913325794	121596.573940601	97.15	UP_pEhEx_DOWN_CDC5
EHI_003240.mRNA	13.26614096789	97.4024615865236	-0.812319832903843	0.971461937107693	-2.87620947167329	36.0631989655699	76.8090337598114	177.094130610091	31.0264316308815	4.59027677440384	3.74637369032125	36.6407865422696	78.1099070172438	172.078905994823	31.3068144325531	4.71998548173807	3.8458892177923	97.15	DOWN_pEhEx_UP_CDC5
EHI_014070A	11.3388257986679	48.0054476255791	-0.7473970618777	0.971436196799691	-2.08192688262038	45.0067843750709	27.6157017695789	69.9832855624029	19.518522981297	7.49189261907763	6.49218346422412	45.7276122624434	28.0834140445388	68.0013909891566	19.6949099478388	7.70359307960894	6.66463637877193	97.14	DOWN_pEhEx_UP_CDC5
EHI_053160A	13.231303148073	91.2982167434852	-0.812907243032538	0.971394565867154	-2.78663152212855	52.2015001823117	30.4477740943417	186.949062310446	9.11023472942462	26.4998880618615	3.85407464760384	53.0375585147735	30.9634516537227	181.654750546015	9.19256302188542	27.2487026527752	3.95645105294215	97.14	DOWN_pEhEx_UP_CDC5
EHI_164800A	401.331461875439	121.83743942745	0.915172705313146	0.971379622736141	1.7198367316751	77.2131872615019	207.590345119717	84.6428744021907	275.256031013403	424.578781472318	474.410848810645	78.4498323456558	211.106191046277	82.2458269916045	277.743492609719	436.576220322499	487.012700563809	97.14	UP_pEhEx_DOWN_CDC5
EHI_197120A	58.2871738226335	272.059804130802	-0.813566398410318	0.971316319362178	-2.2226734629462	107.885108914563	164.857666769681	534.397750122812	52.7149223968821	103.634021862088	17.3544957179951	109.612994970358	167.649772326613	519.263850757956	53.1913019498833	106.562436786115	17.8154859816819	97.13	DOWN_pEhEx_UP_CDC5
EHI_191910A	485.665921439127	1153.98012673777	-0.746245633881698	0.971289245217779	-1.24858221588574	590.42111933328	765.793552276191	2072.58264154571	488.397174950143	761.076898036982	194.232972585712	599.877293863821	778.763385433909	2013.88805101779	492.810772036336	782.582856278279	199.392414306402	97.13	DOWN_pEhEx_UP_CDC5
EHI_198970A	485.665921439127	1153.98012673777	-0.746245633881698	0.971289245217779	-1.24858221588574	590.42111933328	765.793552276191	2072.58264154571	488.397174950143	761.076898036982	194.232972585712	599.877293863821	778.763385433909	2013.88805101779	492.810772036336	782.582856278279	199.392414306402	97.13	DOWN_pEhEx_UP_CDC5
EHI_026440A	460.416588965961	1170.39287937682	-0.746116455198835	0.97127244989964	-1.34598117700596	599.54432032065	597.058162228678	2270.6522440431	539.720058984296	673.695348701437	156.266487879394	609.146611881882	607.170214917739	2206.34841314928	544.59745591014	692.732142583762	160.417419754542	97.13	DOWN_pEhEx_UP_CDC5
EHI_202700A	94.8816630390137	657.053301027207	-1.11456874857718	0.97125671901459	-2.79180920654676	286.002382696366	265.887550469849	1390.1072016542	122.081390444	135.972806704301	24.5870350041505	290.58299195706	270.390744781238	1350.74000280024	123.184627925251	139.815027523875	25.2401443732742	97.13	DOWN_pEhEx_UP_CDC5
EHI_068560A	116.85387378211	50.8062971650139	0.733606049935294	0.971248669012996	1.20162633377562	44.6134757065453	52.2580362365799	55.3460407004926	120.083272929338	116.872658274279	106.568370027755	45.328004369022	53.1431024651005	53.7786661933731	121.168453619737	120.175160971284	109.399162797425	97.12	UP_pEhEx_DOWN_CDC5
EHI_049950A	80.0235202128134	290.318525230067	-0.745861941702009	0.971239411721487	-1.85914063434393	118.292530325296	193.012737383357	551.01922940698	101.761520188539	110.201580547031	26.0880117178222	120.187101464076	196.281690215012	535.414617366549	102.68112900699	113.31557677459	26.780991773036	97.12	DOWN_pEhEx_UP_CDC5
