pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_092390A	1040.33523492676	1344.93303464911	-0.420255159773746	0.876340679144553	-0.370485847974843	1135.45199129163	1095.97075730747	1808.64355065178	866.159556158722	1511.24945549778	725.55141333157	1145.2089142248	1100.76581905457	1764.58943923099	867.141248156789	1530.60118177954	753.545494834448	87.63	DOWN_pEhEx_UP_U2AF84
EHI_146540A	38.9691541760795	11.9708744820443	0.469361116154839	0.876287373694282	1.70280407204071	18.7540194241504	14.9313260151637	2.12975717712462	8.08913872187582	7.61940429587575	95.1977183579068	18.9151724483311	14.9966531507021	2.07788152702957	8.09830682802677	7.71697166030224	98.8707491557689	87.63	UP_pEhEx_DOWN_U2AF84
EHI_177640A	272.327630404396	409.723755609344	-0.420084263123458	0.876250999767571	-0.589308176214371	312.72941604501	297.689089199042	621.192901210036	342.005177736966	327.011488546474	146.124453534072	315.416695502607	298.991530486485	606.062168969375	342.392801176429	331.198908958321	151.7623997728	87.63	DOWN_pEhEx_UP_U2AF84
EHI_069510A	19.7718185787657	32.8713609011619	-0.420065122490665	0.876240962575347	-0.733385612562265	40.9087892233796	24.3938609156593	33.3974747753856	20.781902667584	16.9434216636989	20.6711097491335	41.2603178717091	24.5005882791047	32.5839943776601	20.8054565583289	17.1603841625899	21.468666917984	87.62	DOWN_pEhEx_UP_U2AF84
EHI_058330A	885.526177373795	1279.33881599701	-0.419885885348365	0.876147040478432	-0.530791532786243	806.485197392918	748.472040554704	2294.88386800834	882.361292966555	1368.64489506961	406.366721934702	813.415313309799	751.746735273068	2238.98613758899	883.361347765409	1386.17055325263	422.045642718085	87.61	DOWN_pEhEx_UP_U2AF84
EHI_103320A	14.2217770535421	22.9152648760568	-0.419646610735224	0.876021850469509	-0.688207216549343	19.0003370566523	25.4782404826101	24.2418602031925	13.2099770424443	16.5043847738197	12.4903515511221	19.163606684772	25.5897121943387	23.6513880728196	13.2249490284543	16.7157253539138	12.9722690457297	87.6	DOWN_pEhEx_UP_U2AF84
EHI_127240A	244.013181639878	156.147468967515	0.468725304953934	0.875882189969003	0.644049900010495	145.85506351307	196.565548633332	125.348794624086	216.471220972991	214.700250673984	287.172750603123	147.108394014953	197.425556928959	122.295606082407	216.716566145171	217.449512530493	298.252788816922	87.59	UP_pEhEx_DOWN_U2AF84
EHI_004600A	990.358987455615	771.113536773906	0.468349210075558	0.875643348068552	0.361008276709293	732.512353259548	705.957192338119	876.033565365643	837.613235452633	1230.22447013698	871.479810004899	738.80682157099	709.045877237327	854.695540920161	838.562573487262	1245.97763856633	905.104273249161	87.56	UP_pEhEx_DOWN_U2AF84
EHI_024690A	269.100608742945	443.515469045509	-0.418923646138161	0.875642318488235	-0.720838769530478	340.530558061806	159.068911763054	836.388368065946	402.3025345039	283.125412393439	121.534787785318	343.456732340314	159.764865782686	816.016003182577	402.758498045625	286.750866460018	126.223986499816	87.56	DOWN_pEhEx_UP_U2AF84
EHI_013080A	15.8989121796791	26.0357775166842	-0.418762749025246	0.875557198372748	-0.711567432970191	28.0198399488417	21.7263540686156	28.4157815768915	19.5672225911335	13.4457690479581	14.1291205090673	28.260614037995	21.8214106279295	27.7236429809552	19.5893997820512	13.6179436954442	14.6742669229907	87.56	DOWN_pEhEx_UP_U2AF84
EHI_180000A	43.1267067554699	21.9964576472703	0.468181372062424	0.875535824904538	0.971310345087539	13.5448336604646	21.7923297257948	30.7037426454796	40.6994065192323	60.4540326795988	27.647314752191	13.6612242249105	21.8876749400276	29.9558749415023	40.74553460432	61.2281536487006	28.7140361013435	87.55	UP_pEhEx_DOWN_U2AF84
EHI_108610A	2042.28081577482	2500.40808032722	-0.418501643491828	0.875419277564584	-0.291982317904087	2063.03540337576	1969.98274002033	3479.46905927579	2420.26045665144	2214.73457297639	1450.3755056943	2080.76303747524	1978.60175546042	3394.71774519442	2423.00354284918	2243.09450858271	1506.33560634347	87.54	DOWN_pEhEx_UP_U2AF84
EHI_166440A	59.8807341838025	89.818114110553	-0.418410293194306	0.875371086761607	-0.584914520458713	99.9059578754789	78.7201036133317	90.9311318260643	61.4009836154049	56.3730122962746	59.3541744122201	100.764448361234	79.0645176910314	88.7162729548176	61.470574551463	57.0948753213811	61.6442472664678	87.54	DOWN_pEhEx_UP_U2AF84
EHI_010320A	14.7036284222503	6.2155153256371	0.467654546516644	0.8751967703938	1.24222629906333	8.06528338468512	7.48142319031021	3.06454787974616	11.6729554187805	6.56282558875824	24.4813785568506	8.13458825096046	7.51415571160653	2.98990302576151	11.6861853679821	6.646863339089	25.4259480167547	87.52	UP_pEhEx_DOWN_U2AF84
EHI_044760A	8.66839392994108	15.3936709436429	-0.417922018372326	0.875112982394308	-0.828500691139272	18.7220000651401	12.3391075050826	15.1471966781426	11.5991298251793	5.61509347237066	8.42550233569107	18.8828779474207	12.3930932359942	14.7782481974256	11.6122761015817	5.68699540194856	8.75058501729593	87.51	DOWN_pEhEx_UP_U2AF84
EHI_152760A	963.121092656911	1274.72495539678	-0.417725244038631	0.87500806111304	-0.404396889725773	941.050571752064	986.765346561577	1903.10955129632	958.265684885797	1310.25775622404	608.358042607416	949.137006031293	991.082615736061	1856.75448028824	959.351768561935	1327.03576025559	631.830431076047	87.5	DOWN_pEhEx_UP_U2AF84
EHI_103270A	333.578379514546	221.138634896021	0.467328524251109	0.874987564222108	0.593074686358759	231.140746966251	261.794731954658	169.656408097904	261.342227700128	318.933702290538	401.232632365145	233.126936142157	262.940129216782	165.523994995884	261.63842898529	323.017685703272	416.713463641413	87.5	UP_pEhEx_DOWN_U2AF84
EHI_143430A	84743.9096561372	65989.8476702708	0.467020208154194	0.87478901609866	0.360865601437048	80062.4000455954	81896.6009000804	35628.8427492114	55755.9782699226	66126.4497766206	125621.973227757	80750.3751190292	82254.9127031782	34761.0117121328	55819.1712432296	66973.2067110279	130468.868557948	87.48	UP_pEhEx_DOWN_U2AF84
EHI_049560A	13.0372799827668	6.84718338973188	0.467016256576327	0.8747864493169	0.929060347915734	6.92960942152678	7.85035703774625	5.74192676553815	7.66143413181479	16.57974637824	14.2482760389814	6.98915545746784	7.88470370847789	5.60206754263717	7.67011748412262	16.7920519725054	14.7980198522823	87.48	UP_pEhEx_DOWN_U2AF84
EHI_189970A	142.146679044268	221.524538505543	-0.417077835454346	0.87466391940858	-0.640086122576546	180.996519184769	167.255682251726	317.456030325114	179.025188651847	147.76917611445	97.0166456962218	182.551819719184	167.987454809162	309.723581702993	179.228093063514	149.661377721965	100.759856496798	87.47	DOWN_pEhEx_UP_U2AF84
EHI_036530A	58625.9498570785	46689.9241553762	0.466812580729747	0.874654244614427	0.328428147327126	58503.5545753936	53278.1091612042	28086.6397624032	44439.0443758168	43174.522003869	83825.2705340777	59006.2747940258	53511.2101098319	27402.5182520688	44489.4109092751	43727.3768149165	87059.5161191791	87.47	UP_pEhEx_DOWN_U2AF84
EHI_131980A	126.228885710389	187.371639619697	-0.416696081844865	0.874459770334618	-0.569860516041499	205.561693855407	189.596422860837	166.752114500358	141.887566710559	94.8365159106559	135.741947931822	207.328082589005	190.425940025035	162.690442851899	142.048379909322	96.0509086045575	140.9793040777	87.45	DOWN_pEhEx_UP_U2AF84
EHI_154330A	30.8178951675589	67.4859331052261	-0.416532793239841	0.874371923881034	-1.13081848489241	18.4885675855083	81.4860206946598	102.53633949497	19.0344820256042	61.632463021944	12.0467310851881	18.6474395857866	81.8425361382982	100.038806289401	19.0560554165101	62.4216739296024	12.5115322910648	87.44	DOWN_pEhEx_UP_U2AF84
EHI_081290A	7.81731658516436	13.6854878903565	-0.416312066656523	0.874253342445031	-0.807901497749163	13.4064019653507	10.3753863575826	17.3298442381332	10.3908543009716	6.95450835357979	5.91267607817333	13.5216029881947	10.4207804686051	16.907731827594	10.4026311363685	7.04356164758968	6.14080592947149	87.43	DOWN_pEhEx_UP_U2AF84
EHI_178860A	16.3381517775242	36.7291745854641	-0.416177264094363	0.874181015653571	-1.16868168418646	34.6036692460971	46.8814328995658	28.5311125281172	34.089293633794	2.56202415733146	11.9246020349309	34.9010180874646	47.0865472824514	27.8361647536815	34.1279299180006	2.59483117674152	12.3846911135566	87.42	DOWN_pEhEx_UP_U2AF84
EHI_159740A	14.1235880231007	7.93613780111761	0.465591752964936	0.873861470060113	0.831597662591612	8.48328821593496	6.01346231398838	9.33918650408734	13.7923887012263	17.060977751285	11.1563968551782	8.5561849918247	6.03977225238515	9.11170687567612	13.8080207837058	17.2794455696462	11.5868461343109	87.39	UP_pEhEx_DOWN_U2AF84
EHI_050130A	1290.19319347436	957.268309031969	0.465503485047735	0.873803770086861	0.430591857001794	736.415715613383	838.902557189277	1299.67913986882	1077.80191942338	1875.20197356364	895.520642901254	742.743725462431	842.572901069075	1268.02215050879	1079.02348364013	1899.21415446694	930.072677952464	87.38	UP_pEhEx_DOWN_U2AF84
EHI_148040A	859.216025782393	571.579623293264	0.465470124328736	0.873781971625031	0.588066416651476	703.45466091209	719.822858226708	287.911120711429	519.544520624966	652.999900782953	1332.43153876978	709.499436883366	722.972207813963	280.898313468932	520.133364441224	661.36164099467	1383.84098599565	87.38	UP_pEhEx_DOWN_U2AF84
EHI_049530A	11.4366355697235	26.1814532906132	-0.415321622705433	0.873720192982183	-1.19488247880126	42.9346953290006	5.90041052080421	29.944965161166	5.90041052080421	21.1304187674831	7.16565478491935	43.3036325598981	5.92622583803949	29.215579411704	5.90709795587596	21.4009962546874	7.44212854044472	87.37	DOWN_pEhEx_UP_U2AF84
EHI_177550A	15.9984554874825	33.6746638871859	-0.414816121411235	0.873447360542441	-1.07373091385742	32.0340583574492	21.7914058012462	47.4048066963152	30.2191917061648	7.55642700359788	9.94656062123023	32.3093265687232	21.8867469731492	46.2501421216797	30.2534416760174	7.65318793642058	10.3303305699724	87.34	DOWN_pEhEx_UP_U2AF84
EHI_152180A	12.9327121205451	22.8018235936019	-0.414811957270945	0.873445117188795	-0.81812435504459	15.5840892212407	22.5126115703744	30.353681927497	15.998771538517	13.8473767094767	8.7227306061788	15.7180030799343	22.6111081423391	29.614340842194	16.0169043015704	14.0246939901066	9.05928129994118	87.34	DOWN_pEhEx_UP_U2AF84
EHI_186910A	16.9312062292098	28.7950250591558	-0.414718027030803	0.873394531955677	-0.766134818797421	20.5187587991807	32.8248155776617	33.0171035415473	21.6857962108515	14.5462073030654	14.0465708647014	20.6950762039	32.9684298269312	32.2128880521619	21.7103745607185	14.7324731912963	14.5885322507551	87.34	DOWN_pEhEx_UP_U2AF84
EHI_178670A	171.309086296988	86.4613170794034	0.464837253720611	0.873369383725141	0.986474956203611	116.547769284093	105.700206856456	36.5891775233166	105.943351005217	98.5129445061274	292.791115321016	117.549262620367	106.162663555395	35.6979550915519	106.063425579457	99.7744142987934	304.08792791763	87.34	UP_pEhEx_DOWN_U2AF84
EHI_125860A	10.0673312643843	22.4638064236608	-0.414668332931424	0.87336778356893	-1.15792111684451	41.8748146045312	5.77655483013474	19.8978512858731	15.4173616378876	5.77655483013474	8.66301252530592	42.2346442953246	5.80182825728715	19.4131885355671	15.4348354398489	5.85052429130987	8.99725910554521	87.34	DOWN_pEhEx_UP_U2AF84
EHI_006190A	140.948835049841	208.656251628347	-0.414489710284291	0.873270697407836	-0.565956592376171	189.413414690969	170.638763031396	266.638705042923	154.258625276387	153.898832070835	111.020477288086	191.041041489655	171.385337152766	260.144041560545	154.433459643785	155.869524640803	115.304000457616	87.33	DOWN_pEhEx_UP_U2AF84
EHI_062840A	42.9869119179168	86.0324499951729	-0.414338672681029	0.873188274365458	-1.00098344869331	84.3530517777911	23.1061517237038	151.710532083978	65.3318578586884	43.6820175035093	19.851723878627	85.077896360993	23.2072451365656	148.015236412408	65.4059039875139	44.2413708538698	20.6176665341297	87.32	DOWN_pEhEx_UP_U2AF84
EHI_051750A	35.6681873328536	58.5629370641351	-0.414300314396281	0.873167356113066	-0.715350010358579	55.6524656088431	43.1549635928589	77.1498437019197	36.1845741392853	41.1701989463527	28.6893672303401	56.1306864602317	43.3437740275734	75.2706631362874	36.2255851823817	41.6973881658937	29.7962942788649	87.32	DOWN_pEhEx_UP_U2AF84
EHI_127460A	103.901738929856	180.949160149421	-0.413815700312693	0.872903575926924	-0.800364611846016	150.246269390234	137.385218237947	256.114281021868	186.647918098194	60.4110580778089	63.0491427667615	151.537333462233	137.986302345526	249.875966640614	186.85946199487	61.1846287521015	65.4817792538091	87.29	DOWN_pEhEx_UP_U2AF84
EHI_158320A	94.0987406354513	57.5688564938569	0.463632856250321	0.872575826417973	0.70888685897728	49.4788878913289	54.5911629597019	68.7240093985528	87.5695206863732	113.143112567333	78.8401746999209	49.9040592765369	54.8300087459533	67.0500614466546	87.6687706422516	114.591923375571	81.8820794301679	87.26	UP_pEhEx_DOWN_U2AF84
EHI_085700A	6.29357286219428	10.4146029627787	-0.412993063904346	0.872454234354663	-0.726656667421935	7.86527276625037	11.4278570375049	11.9466804400258	7.24361014353313	6.28623890034886	5.16817690929417	7.93285894410485	11.4778558899072	11.6556886683061	7.25181994052083	6.36673492573949	5.36758161440768	87.25	DOWN_pEhEx_UP_U2AF84
EHI_178450A	27.986075600663	48.2602209737379	-0.412873958884362	0.872388993544324	-0.786125324869083	38.9675399305691	41.7224799798167	64.2496753330238	37.9877936604703	26.2917411626659	19.142659707478	39.3023874511281	41.9050230507986	62.6847111614762	38.0308484450023	26.6284099876571	19.8812444117271	87.24	DOWN_pEhEx_UP_U2AF84
EHI_096570A	26936.1873556046	34611.0940412294	-0.412712036103695	0.872300388585459	-0.361688884140703	22668.7169963194	26729.7573053797	54637.5692854082	20172.3535090666	45996.5516082151	14526.6550983376	22863.508961478	26846.7046198127	53306.732391542	20195.2165461147	46585.5428388747	15087.1396612713	87.23	DOWN_pEhEx_UP_U2AF84
EHI_186490A	7.73884337932076	12.9612065930608	-0.412415162247999	0.872138205509808	-0.744010161379201	11.9442433212472	10.9368284454524	16.0404545640105	9.57907128737301	7.31109222914115	6.11711892284114	12.0468800355022	10.9846789627803	15.6497485167364	9.58992806031382	7.40471162144226	6.35313682941857	87.21	DOWN_pEhEx_UP_U2AF84
EHI_147470A	75.6174808051136	27.5532952534007	0.462754873801496	0.871993097007888	1.45649491764764	39.9603791357788	37.2239522919282	5.22229802791566	20.5555376835252	25.6792510706035	170.118320867853	40.3037581096132	37.3868135256981	5.09509568386536	20.5788350156581	26.0080768882283	176.682026832728	87.2	UP_pEhEx_DOWN_U2AF84
EHI_188890A	44.2516529153251	24.4534620595451	0.462075507928759	0.871539387363821	0.855692611880052	30.088281001975	19.7743275251037	23.5359283180917	57.349531045223	30.0754975241255	43.4401528398626	30.3468291758999	19.860843630445	22.9626509533266	57.4145301268814	30.4606177924952	45.116212119401	87.15	UP_pEhEx_DOWN_U2AF84
EHI_032670A	37.7689220467203	15.6100947663104	0.461980943482391	0.871476069911861	1.27472031306429	11.5504716572221	8.56967453709609	26.8532143117124	26.1420124411338	71.1090185853114	16.2403977260582	11.6497246971265	8.60716834638245	26.1991360137148	26.1716413983442	72.0195778968942	16.8670039309788	87.15	UP_pEhEx_DOWN_U2AF84
EHI_040410A	6.79825429514825	10.7908208190279	-0.411200356613663	0.871469701841858	-0.66656837625848	10.3949193494822	9.61854292707071	12.3788380974219	7.69054743639439	6.74690005321401	5.74747710838521	10.484242744718	9.66062571709489	12.0773200273703	7.69926378527651	6.83329489862173	5.96923305793159	87.15	DOWN_pEhEx_UP_U2AF84
EHI_130970A	24.3398239983977	43.1722745719323	-0.411179812918682	0.871458433583304	-0.826786368606618	33.7894600459865	37.5691590114172	58.30306593587	35.2503980212394	20.5411064294674	16.7421112162203	34.0798123991909	37.7335305843311	56.8829465530392	35.2903502834064	20.8041377031605	17.3880751235402	87.15	DOWN_pEhEx_UP_U2AF84
EHI_001780A	6967.91224601415	8036.63995756668	-0.410945862329053	0.871328499083519	-0.205865995709099	10023.8779840459	6514.30073420545	7583.14937816207	8168.40042378874	4956.77683884314	7437.76576048115	10110.0130260661	6542.8019273727	7398.44249796687	8177.65836394079	5020.24894682381	7724.73842302777	87.13	DOWN_pEhEx_UP_U2AF84
EHI_027330A	7.77014130878699	16.9383192091258	-0.410810883188865	0.87125356307138	-1.12427798199793	7.92161518063428	27.0996026100279	15.67155010627	13.508973319303	3.19090273062898	6.36144344390056	7.98968550806024	27.2181680616793	15.2898296648544	13.5242841831218	3.23176261382711	6.60688816769592	87.13	DOWN_pEhEx_UP_U2AF84
EHI_008630A	61.6485103618589	118.710617903341	-0.409916248957023	0.870758036059425	-0.945311040836505	56.1083184136134	99.99778383505	200.715851073956	50.8360760945845	109.432738129232	25.0502832495955	56.5904564017185	100.43529144633	195.826906282184	50.8936929259874	110.834037158216	26.0168028622296	87.08	DOWN_pEhEx_UP_U2AF84
EHI_065270A	1073.00215041137	810.298565291928	0.460525311117625	0.870498356415099	0.405127476154109	880.28443770075	946.868910771463	600.724098572403	870.02528996692	926.583360204186	1355.2077646047	887.848709447849	951.011626134336	586.091936053633	871.011363328581	938.448368657078	1407.49599107438	87.05	UP_pEhEx_DOWN_U2AF84
EHI_000740A	55.9164178501784	81.2107903381976	-0.408478577744821	0.869956729468463	-0.538399487646302	79.45856854764	78.0724915567506	86.1447925415223	58.3794609525084	57.3028638785014	50.1379071932176	80.1413549055355	78.4140722196181	84.0465171308824	58.4456273409769	58.0366337620266	52.072387141242	87	DOWN_pEhEx_UP_U2AF84
EHI_009260A	574.475842927135	396.29089448812	0.459716454861333	0.869950325180552	0.535686408791354	451.256224533176	470.441728505591	265.43945172558	476.71722199572	450.087012634524	757.988240434384	455.133862900673	472.499992488963	258.973999106363	477.257526006507	455.85042954746	787.233837908323	87	UP_pEhEx_DOWN_U2AF84
EHI_199690A	397.888965457565	259.867196617348	0.459656866667026	0.869909844190424	0.614591357746732	291.749930420543	311.150695185871	175.543760490015	277.228817038489	355.348470291628	533.906101941913	294.256933454315	312.512033329357	171.267945954274	277.543023941115	359.898749073672	554.505897708302	86.99	UP_pEhEx_DOWN_U2AF84
EHI_092640A	481.629300523898	351.177276317258	0.459634795431681	0.869894854431622	0.455723667733117	348.634525875422	370.701472725711	333.781226677823	385.503756199084	545.452275943636	493.050170063821	351.630337434957	372.323355827617	325.651136398324	385.940680262318	552.43685622284	512.073614015776	86.99	UP_pEhEx_DOWN_U2AF84
EHI_103370A	83.4548394729097	45.6708191947764	0.459511870293932	0.869811411307637	0.869723045149361	24.5019952316853	50.9714816193291	61.5703953691732	100.581507541969	92.632814077677	55.7301654690843	24.7125405308419	51.1944906732441	60.0706918721307	100.695505084807	93.8189881115002	57.8804125303459	86.98	UP_pEhEx_DOWN_U2AF84
EHI_068530A	22.9331445635472	35.7629855644856	-0.408116977124741	0.869754448857338	-0.641032991585536	31.3258353317328	34.4366142918868	41.5680804343143	24.2371643748281	24.831339517901	19.0588917893044	31.595017792544	34.5872804394912	40.5555841653056	24.2646344063638	25.1493077287824	19.7942444608049	86.98	DOWN_pEhEx_UP_U2AF84
EHI_026320A	16.9904892395074	6.29955971347245	0.459168153802601	0.869578468884671	1.4314044904519	9.49360460651749	6.98196844036473	2.38927478219773	7.65804270493588	7.54004940573946	33.7561458777787	9.57518301688991	7.01251576068747	2.33107792111259	7.66672221345234	7.63660062150337	35.0585653639271	86.96	UP_pEhEx_DOWN_U2AF84
EHI_187060A	34.1112104246514	19.2382387108019	0.459084320750285	0.869521610387964	0.826269225110771	18.6137685232977	15.8033596293214	23.3556209314163	29.0580776471452	44.8830179763903	27.4995111476538	18.7737163734671	15.872502062848	22.7867354114124	29.0910116280758	45.4577502784724	28.5605297635804	86.95	UP_pEhEx_DOWN_U2AF84
EHI_154200A	47.0405966515529	95.0293846594463	-0.407198893543202	0.869239887933103	-1.01446732854202	39.0828140282189	72.4465429195416	174.279505321346	43.7801671261074	81.1859940071432	16.6139398181174	39.4186520974717	72.7635090834166	170.034484934095	43.8297868981645	82.2255901692618	17.2549584651857	86.92	DOWN_pEhEx_UP_U2AF84
EHI_096730A	56.9367534308111	91.6811029262686	-0.407159188654232	0.869217601134421	-0.687264167806989	126.150294919594	70.1169032990325	78.9033408702396	55.3522702884879	51.4345690326492	61.2623007291774	127.234302623105	70.4236768863681	76.9814494235156	55.4150057053412	52.093194713353	63.6259951664766	86.92	DOWN_pEhEx_UP_U2AF84
EHI_153620A	56.9367534308111	91.6811029262686	-0.407159188654232	0.869217601134421	-0.687264167806989	126.150294919594	70.1169032990325	78.9033408702396	55.3522702884879	51.4345690326492	61.2623007291774	127.234302623105	70.4236768863681	76.9814494235156	55.4150057053412	52.093194713353	63.6259951664766	86.92	DOWN_pEhEx_UP_U2AF84
EHI_086110A	3581.82628670331	2999.4047838974	0.45846738501461	0.869099174246571	0.256019136555038	3371.48999155513	3276.38963833334	2342.38109548266	3632.65223430895	2735.42784404002	4176.94877793968	3400.46115746073	3290.72441005842	2285.32644934569	3636.76942681098	2770.45531796817	4338.10874865227	86.91	UP_pEhEx_DOWN_U2AF84
EHI_053130A	170.82036298085	235.797830175566	-0.406941601346949	0.869095578135671	-0.465070478081385	226.1159027518	224.242745764387	257.23251498375	186.097917092359	172.875380763105	147.969353193615	228.058913512302	225.223846587661	250.966963171696	186.308837626304	175.089070261693	153.678481529827	86.91	DOWN_pEhEx_UP_U2AF84
EHI_050650A	44.736199534291	71.4664042581434	-0.406722960676385	0.86897315352709	-0.675822502110871	65.0365727519672	66.4679280917876	83.0027171192219	58.7007266397242	40.9099242142469	33.5180079072416	65.5954311035709	66.7587367810494	80.9809749429479	58.7672571458108	41.4337805853588	34.8112392729706	86.9	DOWN_pEhEx_UP_U2AF84
EHI_159680A	61.9769745609406	36.8580206704565	0.458269185740719	0.868963843881145	0.749753732497381	34.5949789566548	32.3974366932778	43.6630853774766	57.3602780467938	77.6749864744402	49.301229270867	34.8922531224879	32.53918108596	42.5995599373744	57.4252893089395	78.669623773878	51.2034275231775	86.9	UP_pEhEx_DOWN_U2AF84
EHI_140260A	506.898369464777	721.865215705064	-0.406636128936694	0.868924585875837	-0.510032963761314	471.831990756865	518.523930698417	1180.14641476408	606.375360529908	631.5651438057	278.935061306427	475.886436393075	520.792562638155	1151.40094878759	607.062617092541	639.652409443791	289.697263263098	86.89	DOWN_pEhEx_UP_U2AF84
EHI_048690A	11.3013348321255	23.5254579738872	-0.40625371726822	0.868708893941721	-1.05772962497143	15.2489853727685	14.3582474223941	41.1736576263201	10.8742242049982	17.6565047882769	5.37072672418293	15.3800196888226	14.4210672399042	40.1707685274605	10.886548884454	17.8825984000975	5.57794644546511	86.87	DOWN_pEhEx_UP_U2AF84
EHI_118920A	162.06440362927	108.322933167556	0.45766887732345	0.868552287486066	0.581228537419323	107.622154924309	99.3201282867653	118.157109292184	150.208435394127	181.444296720614	148.776249058345	108.546950582383	99.7546710377368	115.279092528715	150.378679338236	183.767712191668	154.516510003751	86.86	UP_pEhEx_DOWN_U2AF84
EHI_198790A	73.4947550746876	40.3716032215468	0.457572760843773	0.868486040974793	0.864300416532906	45.7879636310781	48.728556420525	26.4088373866753	55.7986758368995	63.6306630553144	96.2024991296125	46.1814189562187	48.9417522885036	25.7655830183356	55.8619172029761	64.445461148438	99.9142975658512	86.85	UP_pEhEx_DOWN_U2AF84
EHI_155290A	67.2314970405768	106.715772144315	-0.405851051104966	0.868481953952269	-0.666564236745087	85.8421393037615	97.5807787126961	136.986396326603	75.0677383713834	80.0546583255882	45.4189390317802	86.5797795950541	98.0077115082451	133.649744411564	75.1528189983282	81.0797676017976	47.1713461771149	86.85	DOWN_pEhEx_UP_U2AF84
EHI_027690A	18.4879228235609	30.7560998044104	-0.405834908995124	0.868472869805189	-0.734289423547797	34.830351930672	25.7753947582097	31.7141662337013	23.1626491318409	12.7810069498758	18.6914215177942	35.1296486531482	25.8881665713236	30.9416870946396	23.1889013242287	12.9446692408362	19.4125960172981	86.85	DOWN_pEhEx_UP_U2AF84
EHI_164840A	39.3716780059463	15.2102848761241	0.457398185608433	0.868365831287321	1.37211102711452	6.93672181771805	6.96996578268066	31.9149184089137	40.3462598322832	65.9597840548139	12.3009950131887	6.99632897037918	7.0004605892987	31.1375494402935	40.3919876663152	66.8044068151329	12.7756065302202	86.84	UP_pEhEx_DOWN_U2AF84
EHI_159570A	65.7718989744478	40.2885311137245	0.457245990299986	0.868261150882498	0.707102117558091	45.2391477442363	39.9612510109257	35.6284401248679	58.0020382600533	63.1222857431912	72.866105691912	45.6278871022083	40.136088400346	34.7606188947287	58.0677768834128	63.9305740052898	75.6775118363371	86.83	UP_pEhEx_DOWN_U2AF84
EHI_010260A	31.6148486230878	17.6151752065385	0.457020905147789	0.868106539128128	0.843783487234645	18.3377415288392	11.8699669804253	22.7275190194611	37.1036453703871	32.4110735948205	24.5235712334306	18.4953174829416	11.9219001403455	22.1739325182179	37.145698074765	32.8261011883283	25.4697686210119	86.81	UP_pEhEx_DOWN_U2AF84
EHI_049330A	851.951608207126	1011.4359220476	-0.404656293987867	0.867807591990823	-0.247561531868759	1013.80735297668	991.819537726348	1028.73243896325	781.073359065719	900.441530335988	839.479759461956	1022.51898524994	996.158919861926	1003.67504527618	781.9586156689	911.971789595573	871.869558964221	86.78	DOWN_pEhEx_UP_U2AF84
EHI_037820A	16.5581101867767	31.3228821785776	-0.40449138389953	0.867714588896512	-0.919678944183763	36.5767273813366	38.2354400145574	18.9953917367301	18.8515692267281	7.06974140175995	22.5545984213221	36.8910306834086	38.4027266821759	18.5327106828818	18.8729353070643	7.16027026844838	23.4248265745166	86.77	DOWN_pEhEx_UP_U2AF84
EHI_201420A	62.3168478347121	108.926274165548	-0.404468544067407	0.867701716584824	-0.805657824587317	77.456753484693	78.2648167718275	171.757340972304	61.675499347491	88.8044066418087	35.9395527671081	78.1223382740102	78.6072388907974	167.573754309357	61.7454014154826	89.9415574700159	37.3262150364567	86.77	DOWN_pEhEx_UP_U2AF84
EHI_177050.mRNA	31.7232023387501	48.984871072959	-0.404321792985814	0.867619058322458	-0.626797830074926	39.7112167758679	56.2020823052801	50.9629141710866	31.0481496844347	33.411748720495	29.5388979403078	40.0524547010608	56.4479761424764	49.7215828438539	31.0833391825858	33.8395900761904	30.6786025859774	86.76	DOWN_pEhEx_UP_U2AF84
EHI_096830A	476.010778495437	331.274011596941	0.45622910785127	0.867558818184781	0.522969212782567	359.789545738674	392.132901679119	240.579633039798	382.126226377109	439.159300575228	578.761894318893	362.88121222643	393.848550991916	234.719704500706	382.559322399682	444.782786855343	601.092369241308	86.76	UP_pEhEx_DOWN_U2AF84
EHI_110150A	11.84750409358	20.424434675522	-0.404205433674275	0.867553164498519	-0.785712987356909	21.5642949591287	18.2831074395447	21.4500614290375	16.5658585222958	7.56080203182642	10.9572540750964	21.7495966413117	18.3630991989204	20.9275906548283	16.5846340130663	7.65761898739802	11.380019792301	86.76	DOWN_pEhEx_UP_U2AF84
EHI_159630A	65.5650593216113	40.2700354261183	0.455886143542212	0.867321553644524	0.703220442715992	45.1686445860893	39.8991591447462	35.7066363755981	57.9111951058998	63.0232825399305	72.4596197799698	45.5567781114186	40.0737248715056	34.83691047699	57.9768307690172	63.8303030544155	75.2553424048819	86.73	UP_pEhEx_DOWN_U2AF84
EHI_052720A	32.4879202551267	15.4482695553776	0.455773178927104	0.867243527654585	1.07245814807032	8.36144313666406	13.8017140246397	24.2511007101845	32.4512391175594	47.8778732590332	16.9958430255594	8.43329289950758	13.8620989122132	23.6604035037735	32.4880188558219	48.4909550337801	17.6515967132035	86.72	UP_pEhEx_DOWN_U2AF84
