UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_002160A	1378.63805635722	840.760600171564	1083.17414471042	1276.97147130201	1574.5942684977	1386.65607116439
EHI_002180A	624.824765055868	300.341672376423	253.437377794189	428.105072329563	255.204858855125	540.877981878166
EHI_002190A	100.828317827824	70.1174298729028	160.301992634106	44.8643533222632	130.440669438803	34.3824829631894
EHI_002200A	95.7005776132327	53.3051852954574	36.2263247440241	69.2669436311847	53.0562507699216	104.195580199955
EHI_002210A	17.1156399207673	28.938103301793	19.3367873523223	19.5953797173975	22.258763878704	23.6499392549037
EHI_002670A	266.503722414986	594.404981185678	848.521193699313	538.042250816011	669.046517313991	311.700647436583
EHI_002780A	186.614799623998	247.821786853811	246.884791945976	112.617680323046	75.7113700555673	94.4673090204409
EHI_002790A	43.5419759662933	59.4513653816962	65.6320709132875	53.433119191245	80.0676430916941	53.3181965438114
EHI_002990A	33.0222620741455	41.8129160849615	27.8132525450874	39.8827629781927	28.0920301957702	41.9511042439011
EHI_003000A	133.612509798204	81.8363121575028	89.9452534975309	87.0211518016791	81.244956551269	99.6405098710719
EHI_003010A	746.12910626372	945.262039413075	978.808316972681	974.388517680939	1328.06738432122	985.500210460004
EHI_003020A	15.3489613016251	64.2607213360617	44.5558094287568	25.3508113577921	20.3191427805165	17.7348081328026
EHI_003040A	16.9987677957843	28.5552418824636	21.2303762555712	22.3325628824369	21.9322940391906	24.0813346690829
EHI_003240.mRNA	36.3931107418654	10.1205598360562	9.74487729227584	15.2449372791632	2.70311810053114	9.35046262670765
EHI_003260A	1832.60546511873	787.973699263864	1530.19103713915	1472.12842843972	1775.63883759074	1329.23135308927
EHI_003890A	79.1220051340566	43.0107811173451	40.673315160762	37.7082319346857	17.9616009352097	38.6905040927337
EHI_003900A	37.3640521326627	64.7749736698908	58.4610876836265	38.1537668586085	38.9296810591509	33.5843160658072
EHI_003930A	77.896942508936	44.4252143279613	95.1738739854827	42.414061344442	76.758263740166	31.2207433871028
EHI_003940A	4006.51964944096	3879.30910739793	2597.86485370908	3974.48022644827	4605.56485971825	5736.46861137757
EHI_003950A	58.7734447785807	135.207750759857	121.231788077913	60.5938182908939	36.8779648974756	40.9341279317933
EHI_004170A	696.349027062755	1019.30435231838	1247.13451909327	1103.24339524951	1755.16823447999	976.40554632758
EHI_004190A	55.4195916105773	27.2607112069325	38.2572272501457	34.9960257133263	30.4486242745132	33.0870510861667
EHI_004200A	118959.847820107	36461.3561253526	85357.6036275671	63765.6346154997	93157.8353785384	62373.216137272
EHI_004230A	257.90310657842	420.64994974514	336.984108491818	452.241329101621	595.592473830005	503.542994931769
EHI_004350A	16.1999168476786	36.1302298481761	30.1314239961474	22.3472517650615	30.7451496714729	18.2242723947152
EHI_004370A	463.727671455357	795.67396407991	453.975902546478	397.70327364953	480.307192002047	626.285600643688
EHI_004380A	592.953116117956	694.723618105111	851.571819127379	672.21967042392	679.995190431608	532.682507542159
EHI_004400A	136.968243948485	170.091987901928	319.073647516483	279.747182212711	422.200099950321	175.727591879466
EHI_004430A	73.226005272552	17.0284264778805	40.1547595320357	41.3350987856479	49.2499021900973	37.2950282278314
EHI_004440A	88.0156547040951	89.3466647551638	69.4947162324826	103.458432090403	83.2567669803488	113.434233264359
EHI_004470A	16.8604207890152	12.8396589093089	9.73838272806434	12.7262550614205	6.47012620507388	13.2515351717296
EHI_004490A	1500.13756484014	3277.37738148506	3255.68743763589	1217.27511022707	2475.39126278508	1440.17813802826
EHI_004510A	13.0189881809352	8.79117845662624	8.66597544945415	11.4792825744252	4.41373392361939	8.64367456833166
EHI_004530A	71.2511845883658	31.7867613914249	44.647915694181	37.0407411247004	33.3935889601724	33.4230494170121
EHI_004550A	2753.27011890388	1094.54015675294	2511.68049494218	2054.26551665623	4415.10438284598	2104.95012507809
EHI_004560A	13.5885332858344	29.5903223854789	43.336458176183	26.5706875704511	31.0293483427184	14.5941298638842
EHI_004570A	253.74048631164	179.881121359467	330.569676714769	231.839786295276	183.803416789953	145.188313600438
EHI_004580A	62.6917916456937	153.970442445793	150.324320884609	63.218817026759	92.3471714053032	58.8686476151342
EHI_004590A	41.3848318741021	91.1283433078244	27.9217701691157	40.1501938934501	40.2614455984759	89.8431952052386
EHI_004600A	1047.50019500148	1047.22373884312	1424.03007968225	1076.05519117446	1595.06404065598	1030.20232473712
EHI_004610A	38.6517348856114	49.4655268087944	41.7118925990745	48.8183259058214	57.4383344079357	49.8909317762955
EHI_004620A	6.59967741301061	11.242800797404	12.1222966318181	19.4043999453104	8.58366882395919	9.71625130633696
EHI_004640A	90.7536944429055	91.1374897693018	76.5908814533517	98.071490313083	73.792356781633	95.7474261630363
EHI_004740A	14.1940301880807	23.1000637377298	9.44469523952309	12.7288988071695	3.69012245868026	14.3319480897863
EHI_004750A	127.428362093224	130.035923208793	74.3104268849764	136.497824486949	134.969996884039	206.089095649696
EHI_004760A	531.567167252937	405.995585920566	417.688868659322	503.16677458111	621.201947828049	614.37714784432
EHI_004770A	566.559705774279	311.824641834995	622.064405726388	468.818229846657	441.39782505728	326.019868586575
EHI_004780A	179.703144554186	116.926560584366	110.6795324414	148.052938262028	114.989216645428	160.932949678108
EHI_004790A	6110.26523934687	4217.14424172338	5787.99887541278	5397.62776795009	6412.24171850518	5264.04558360779
EHI_004800A	84.9713629745792	67.2795550280825	52.6050320958255	91.3379691110619	54.8515494439078	97.5381242714023
EHI_004810A	709.571170877707	441.153225068235	363.41701249292	504.980859161085	518.210020839125	737.542477854096
EHI_004820A	328.525340973653	255.782977470189	422.604305079778	300.434851583323	354.05531057	237.279836086361
EHI_004830A	179.127375199957	163.351772512288	131.631673082889	172.799827412011	198.521731849676	243.732394370669
EHI_004840A	1116.58014635365	1527.8421213056	2852.0256462863	1909.61872455913	3028.58185476856	1193.4225344074
EHI_004850A	44.8928003537653	79.9436971827327	75.9431297713772	52.018245098865	26.296303171386	34.3595696349966
EHI_004860A	206.479213692865	425.519064507757	245.318542491449	443.955124174157	419.429606992941	508.90208590779
EHI_004870A	14.8006624020136	20.3466042882765	13.3779165426863	21.1674840536219	12.8129695198493	21.0211432467079
EHI_004880A	190.223988842681	568.084295347311	360.427524858668	445.065653523762	722.293032400212	534.119416854411
EHI_004900A	64.736473563318	27.6765464046893	54.181681803794	41.6054872226819	66.4599759904878	42.6362779701764
EHI_004930A	26.9856671663796	62.6586645612051	36.9775050226145	60.2552149879773	69.044583624146	68.9835173087942
EHI_004940A	55.2712927724827	72.6397575951118	59.4907403852827	66.9631353647278	73.4302531703896	68.5094248045017
EHI_004960A	122.823438521742	98.732860494795	137.915671011688	124.405111697407	114.078447984065	90.9201439944343
EHI_004970A	1127.71937555487	346.967983873334	917.422509744912	697.627428214151	418.880349047541	389.315451637711
EHI_004980A	42.0940872451998	33.3292322026701	58.9188213611594	51.2553432627196	48.6277094043961	36.6489978385627
EHI_004990A	83.2856226218422	78.7349863696435	126.434551001623	75.5519233201461	122.003004809884	66.6219683778409
EHI_005000A	20.6701910180133	33.3001406498664	32.3853695893667	33.8166769528247	52.7167175348412	34.8007947198218
EHI_005010A	84.1856816173844	307.394466852375	253.21776555433	211.729429194049	314.54787026302	172.15065025812
EHI_005020A	433.22500544457	1257.52129168317	640.850251198506	967.618587579117	1539.8174280603	1369.11475809319
EHI_005030A	5.8902145552952	13.1344445681616	19.3927049696612	11.6699515192675	26.2971711272038	7.75892274246328
EHI_005040A	8.09388338243041	42.4127960729118	15.5898538390132	16.4931201972613	28.849377813035	26.3174517873316
EHI_005060A	428.070069991243	571.467051503854	745.632077500998	668.443063827138	1139.71661999555	596.400823891491
EHI_005070A	91.6417622358113	320.339158556943	273.932661638485	235.245407594207	322.500907602248	187.034151155253
EHI_005080A	73.1526110610331	44.5695774938277	80.346160393384	63.5067862616316	68.7700363707717	47.0094694635918
EHI_005100A	40.5990903235925	173.317976718846	89.7201764374058	123.547869959277	152.277260112949	135.49145679397
EHI_005120A	24.5844416167724	15.0699576008294	19.7022401071456	16.6744722231031	16.6319197170533	16.9916905527107
EHI_005130A	97.9822299756272	106.637217622128	61.4677060067078	102.036829531171	97.2074074836966	164.967147317223
EHI_005140A	187.686736355355	141.83860179684	165.198550981975	159.040255769758	282.089177580249	194.531317057108
EHI_005150A	572.114967423335	1083.04589493164	596.661090788453	879.941674449863	873.544372273229	1027.28594110809
EHI_005460A	4687.9765668121	2132.69759618289	3244.77424803362	2959.29473249955	3311.33172431976	3131.3253361997
EHI_005657A	7.29575003567587	4.46235129486142	5.71064838033452	4.90160511049777	7.75200920524096	5.47951530358532
EHI_005860A	17.3629644515445	73.702474183701	21.1108131401017	30.4372800044207	31.8099270427869	52.4368621812143
EHI_005870A	192.244572944681	139.24395524366	112.045770028167	163.634053272874	214.848045635712	253.622115870053
EHI_005890A	9615.40372182638	4411.45615541265	3874.01786404258	5711.32158410547	5629.92162637024	8361.5068310772
EHI_005900A	33.3352998567897	39.1442395600294	40.6609565356833	44.142394584942	46.5022549655087	40.972500654968
EHI_005910A	169.285001688928	134.52316186493	148.650298913868	126.733345210437	97.6270152683799	96.2618257880327
EHI_005920A	59.8537520369618	23.7975917749142	36.1545677979378	22.1158494559934	20.0503330764373	25.9492861364997
EHI_005940A	97.0246953810872	83.3532565411654	80.9608966634158	99.7716560565092	44.0499701589852	73.1663404383324
EHI_005950A	143.154697760256	223.57168801645	208.456059113619	224.603093993394	289.881902174713	217.982636524856
EHI_005960A	49.6966427954027	343.354903931467	267.442710577684	92.526619412221	202.660512649192	79.066393400965
EHI_005970A	32423.7479804732	10050.212927024	25862.0426830142	17429.9189218373	16588.2161453416	12956.6437936971
EHI_006010A	154.290095959841	114.203576082204	133.067985560178	129.771711422	122.646597297567	122.942984028504
EHI_006020A	34.1955375023468	29.1385496693096	24.245433215309	27.4086042622282	9.49301336490803	22.6786635148688
EHI_006030A	45.1073973347068	79.6970369931231	56.0002642441096	79.8461693345772	63.4263242432771	74.8012026464084
EHI_006040A	135.283056992502	129.331135388528	143.980213041752	83.9206325441521	49.0876169351237	69.6168711323385
EHI_006050A	380.93427828578	269.210453289983	362.340102344653	311.240923685304	287.764175929938	282.190449687769
EHI_006060A	32.3099076160232	47.4643037151526	35.5938294723077	32.753609202679	43.9177777496501	43.0470703952021
EHI_006070A	1350.76988565332	984.861708429841	1046.36422169636	1376.81463283898	1553.20612654615	1536.06052944047
EHI_006100A	49.4613920009422	25.760982902142	44.5932056478628	23.1305339296089	27.397100492589	25.0130001063816
EHI_006130A	27.004143426238	30.0982532705186	31.2075578130886	32.5528367710767	32.6994865853458	28.9923909591435
EHI_006150A	58.5367587146496	31.3552572100585	43.867710538151	35.2264013536861	27.7476887670654	29.9204173328916
EHI_006160A	76.8980777427504	130.721059688838	112.001626253108	160.452868821291	125.121374194487	131.592543745332
EHI_006170A	137.001587757472	395.35339097697	561.40900396855	321.789385756693	667.214372725617	207.40288379405
EHI_006190A	243.10693758149	165.482204722376	247.346873324871	176.258970083577	177.39702150167	153.968230892728
EHI_006200A	157.708671248471	2.82713373545929	14.4283374704315	93.7749725631494	2.81555808986746	19.0697567762745
EHI_006550A	35.6144760744772	41.2463313527367	33.6217685188793	35.1937403264019	31.1742919459073	33.708868311419
EHI_006670A	2330.5594166151	1230.78370473998	1461.30009259741	1696.12545912277	1420.22876439541	1758.55300220004
EHI_006680A	48.1067696647487	1.67701317842796	13.6395641604877	46.0999334825568	53.4247636963946	21.73426942142
EHI_006690A	3.38291616129201	8.82720501061497	4.03425590588493	6.33869220069958	6.49437432043873	8.12409367386512
EHI_006700A	69.3402624311372	186.376273765075	129.999061144077	79.3300130367949	75.295439099444	76.8416580261357
EHI_006710A	21.7544303576428	53.973717997193	47.6311564475736	45.5472074949239	45.466579025072	36.0701309247971
EHI_006720A	25.5945750810972	25.2355944710858	18.2762245300818	27.985863695508	31.8676186416214	40.3696434108465
EHI_006730A	44.0333738837238	20.4748218995986	27.1461802134346	28.2777220540547	21.4968830994356	24.3732337427956
EHI_006740A	11.6022023271513	15.5990585412948	10.3727938152674	12.1573685482533	7.10569100616885	11.6056704351249
EHI_006750A	7.57407111281227	9.40418447067024	7.55441258607121	6.73136206168387	4.21162398484178	5.51908061886361
EHI_006760A	12.212535741786	12.5156853975552	13.0242251517484	12.9921529006	7.6282224484508	9.43383769617368
EHI_006770A	3.86093671634287	212.386853478954	9.33339357425129	3.84476554258472	3.79931743781004	10.7759733731612
EHI_006800A	18.2171931833538	34.9442626236111	41.5866503430166	27.0408621887428	21.8162519857321	17.3123365435191
EHI_006810A	529.389739597687	2377.6900721503	1248.33801878303	985.298888649545	1311.04520063638	1118.43733617608
EHI_006830A	88.3185106756643	73.275652022327	55.7371502497917	83.1006279062406	52.8595106832247	88.3551329911352
EHI_006840A	111.580603519503	345.278849510135	208.794775103542	264.033248069381	464.912099507016	311.520547993757
EHI_006850A	10.8261114896089	23.8143716526329	30.1883529351852	51.6230359225361	134.697771659989	43.7649164642479
EHI_006860A	19124.4992894909	9390.39534428404	12779.4210968636	13880.6832137421	16117.1617439415	15668.9108906457
EHI_006880A	53.794585484433	94.3525019261018	79.1794566741639	103.140324891083	96.8719985983219	93.1125130093948
EHI_006885A	305.116981539914	199.678422721289	67.6685514304898	137.560037510807	10.5319581464456	144.888615785899
EHI_006900A	194.168516408777	368.077339526291	463.61033688421	350.544732308179	471.582232958193	244.064978694574
EHI_006910A	41.0931620566556	11.7865634677815	19.4739312864974	22.7320458009854	4.16349884267492	12.1888080637402
EHI_006920A	38.8104133478921	27.87817903315	27.4528686887071	33.0068984483648	26.5440779187644	34.9536621228093
EHI_006930A	288.301427718107	128.498731271728	242.476253828632	214.840528168273	184.312154389172	169.199570520119
EHI_006940A	108.749548669248	346.682076651222	297.378734393102	282.188974114411	398.643896009405	238.630537189028
EHI_006960A	7.84516630926249	25.0667966710296	18.9583896006737	25.1599904718545	33.5950236465866	21.6929641440951
EHI_006970A	5.80875187369609	12.9508223623799	11.4352717312276	14.2597780035576	18.4840373121076	12.2260408518162
EHI_006980A	2946.84573881578	3436.31728721704	2882.66940587456	3709.62448224637	5232.50743652307	4617.91122754961
EHI_007000A	252.780961425632	129.396376860089	174.069663427853	170.339219924462	153.711458645456	164.763342294556
EHI_007020A	15.1752443934069	14.7126122990705	19.4785180353427	19.1051959254339	15.1976668903467	12.5885214881165
EHI_007030A	79.6476341110575	70.8375388765891	82.7769016151474	106.814455494546	98.527498182942	93.2344633800577
EHI_007140A	5.80802921325075	16.2218350222957	5.25915585420037	15.6141174895605	21.5062380923422	32.0334097868965
EHI_007150A	75.7861629108905	42.2954687589066	44.4816488997794	53.3399047145715	54.8333941797747	58.5299230619145
EHI_007260A	7.43075885333506	67.807513918613	16.7458388165703	12.7375134856744	25.4342031514783	22.6901520437906
EHI_007270A	12.808957602993	18.2745195574893	10.0288373508738	19.0074595221294	12.8215226736525	23.4453456969763
EHI_007310A	57.8144145736334	40.7319014103978	57.8541606688329	51.277065685465	62.5677988094076	47.4719838678733
EHI_007320A	11.8984395225228	25.1919827068872	22.4325651340927	13.6620698403112	28.9490625982331	13.6661156984091
EHI_007330A	898.261346706877	704.063397580734	525.898981228514	845.207345127095	1064.34044857064	1308.1573951736
EHI_007340A	21.8386720883278	17.6871421001771	28.7582852014371	20.6532459840943	28.9630212925367	17.7518650109961
EHI_007350A	9982.73391780367	3275.47155777676	4813.7399323627	5172.76438154115	5423.04347436663	6242.76946101915
EHI_007360A	165.157241117769	102.009272405064	61.4892743731389	114.993479536632	92.5257884584115	200.988657366433
EHI_007460A	55.9589242416549	112.878970048211	109.883919331923	103.941955174963	85.5790371524719	65.81507939557
EHI_007480A	82.2890485033025	68.449024232898	93.976247489912	77.7075181123072	88.4659284001144	58.8187289215865
EHI_007490A	15.3440974571425	34.1404451122064	16.1945646298838	18.6685638635672	28.9761189884639	32.192278986422
EHI_007500A	184.377066541414	150.649325984159	164.257794325108	166.250936034791	132.16911686545	152.826733981792
EHI_007510A	18091.3765269339	7087.23345234565	10543.9899688184	9953.54332034785	6492.19427707015	7468.92012772456
EHI_007620A	5121.58900789703	1854.82713961092	2666.70188064491	2622.15257767138	1724.5883948874	2156.81590662632
EHI_007630A	216.035608652169	96.3354023218699	117.166270276105	126.27758201126	51.1737279410423	97.1848486724766
EHI_007640A	28.7470760575248	12.0574315555781	22.3176728810685	8.13608149665875	25.4103748941098	11.068636564458
EHI_007760A	21.1024991383087	14.1011975083316	18.9506060687253	13.1384925086599	18.830028113256	15.6822035878908
EHI_007770A	940.990401634354	446.471517617146	605.497648169649	730.622297922875	496.712482998481	640.43350271364
EHI_007920A	54.3990729227865	88.2172269561256	92.9194180053577	95.3282904804787	80.6548327680048	69.2576530018717
EHI_007930A	76.6937213043145	276.924653589731	206.034843595165	199.54333165065	285.92980329242	175.493131766795
EHI_007940A	257.802431992852	745.748439988028	906.502243995345	845.853605493514	942.355551103298	447.490295607247
EHI_007950A	11.8486576667515	10.0868604714413	9.85650454109043	11.1734361444853	8.52340260173954	10.7822254328453
EHI_007970A	30.8250389462147	45.6134449554055	30.4879476951182	41.9637050303117	51.0435899299211	58.8609759076837
EHI_007980A	14.6289326478633	18.1786132681242	6.43573230803913	8.0404526560527	26.1680343059421	36.587587405368
EHI_007990A	73.7304293779346	46.977319114098	56.3381508745083	64.6577279300832	59.1109786468261	63.8480862035249
EHI_008000A	10.1379494719825	8.79210767959799	9.45656369107837	9.61649662190807	7.037895670752	7.82111130359139
EHI_008010A	29679.1577229237	12014.3282813302	23364.2777157329	19403.4931214491	17291.9333958473	15520.8887155713
EHI_008020A	12.0691506114607	8.4843252805764	10.7352094685046	5.63372743630507	11.3800714378235	7.05138986495148
EHI_008030A	176.809254157925	204.667532115829	393.305217231444	248.507309005303	269.988023528367	141.660089197304
EHI_008040A	30.9882597038318	180.618270294482	61.1357625029105	51.5004762640452	75.9170697126483	78.560504363927
EHI_008070A	7.37869462390753	14.7853978781837	4.2763835629882	8.97413113347246	5.1630438653176	17.5577839905878
EHI_008080A	30.4334913547646	31.2743003756829	50.0115823423115	31.048326529866	39.7255671291593	23.9395232742619
EHI_008090A	354.27800450875	433.459573749619	372.420171450653	427.21973299193	434.52106679974	458.911035069121
EHI_008100A	34.6315034158594	34.5151881825766	34.8964964492477	31.3074554537232	25.7316122937905	29.9009371928262
EHI_008110A	19.2697855094516	34.7292985997715	45.6258768529463	32.6539147447074	46.2762062858246	24.771038479064
EHI_008120A	71.7991154030778	200.948825488386	121.476421471142	140.149127415494	113.524085257062	131.19413374886
EHI_008130A	124.325022022669	66.9136724850039	41.8614639141036	57.6014360158407	12.8294320402399	59.4225398500995
EHI_008150A	25.3178820293595	28.3587219458163	19.2878902198547	29.5273106667123	26.3998386976125	38.4005241188408
EHI_008200A	476.692661427028	836.549033047756	733.948353182789	712.811287978223	864.584569049106	750.244171160081
EHI_008210A	706.89814639108	999.377357299327	448.186994603186	1005.62967992358	969.690557104669	1653.11612678456
EHI_008220A	35.5111861097218	48.4230582752174	33.1795780640283	35.0947410924093	22.6692126792446	34.4923961285774
EHI_008230A	239.584888468841	402.726597964048	553.029257458125	390.607288926133	367.652006752362	231.653675409164
EHI_008240A	27.8280992556191	27.8612225748601	21.5036793536632	29.7972121865039	30.3607991656221	39.50069733634
EHI_008370A	20.2539676306092	25.8857230691177	19.22965479814	30.2531176205595	21.3197016959328	29.8446542275431
EHI_008380A	103.543023504316	173.622253204432	89.9943958721286	154.421316070679	241.029566693588	284.75068951252
EHI_008390A	66.0330580786166	53.6639681962319	46.7150736682195	67.4196963377325	65.5836983403048	78.5231052028172
EHI_008420A	308.733445296411	164.181411811207	148.388810351032	170.531390244152	66.8185511835089	160.999874684795
EHI_008450A	473.168649332849	194.415101912996	584.480740371039	285.272734593197	337.513774415352	172.115550658988
EHI_008470A	46.3973037630049	113.09230892445	71.6095914408246	109.834415260307	165.991139278047	120.779913957061
