U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_002200A	83.4566454855825	87.1690447120179	40.8797654193282	56.246169745432	43.271991920503	87.9081189463265
EHI_002210A	18.6995841144212	17.8082410710945	21.0576923468317	18.3903328704117	20.9491889799502	16.7994379050357
EHI_002670A	360.298357562903	255.351695753934	702.580501268626	457.936967725269	570.807918284363	242.188975310755
EHI_002780A	155.224919857016	105.65158789412	263.050984813763	116.844537688197	79.0417000743059	56.200738332033
EHI_002790A	45.1509619452088	45.4220929985112	59.5052945835648	44.6923153235606	66.9815648305237	43.2392816791632
EHI_002990A	39.9489208002018	27.1098251663992	36.4255625641067	38.7380043279584	27.4289191360122	27.8197240481262
EHI_003000A	71.8638750826044	78.3478039039446	47.3370463105728	63.7134451824573	59.6982953571206	96.7096953134983
EHI_003010A	547.071333799604	682.570855706212	488.12769782231	692.101709817424	945.572238559794	987.201607148096
EHI_003020A	16.1511413541301	16.2208286798958	36.5401822286855	25.4775807941979	20.6239635672758	11.592975028038
EHI_003040A	16.3039356305291	16.3891196366424	8.9245693914799	14.9189059652994	14.733937688008	27.7344592669663
EHI_003240.mRNA	34.1776822161013	20.7448188203071	9.57440351174897	11.9135059883902	2.35614098920115	10.1920681852392
EHI_003260A	1639.07599463706	1420.99230752772	1414.69997701216	1070.45439461511	1294.34999673435	1287.61632490528
EHI_003890A	55.6438917818853	39.030895662401	36.2229069720654	32.6779243001721	15.8425421432032	30.0907270355271
EHI_003900A	28.538651499964	26.0535168794299	35.9945962444405	33.1335025962983	33.9276433282041	26.0854988428374
EHI_003930A	38.4966307573694	61.8312104470371	61.0211531401014	32.201051876715	58.2060276812261	29.7845284038299
EHI_003940A	2853.67666296212	3376.90223380505	1782.92142440212	3100.32914851443	3601.65612274013	5028.99377614152
EHI_003950A	85.5406749352285	49.4565587298169	169.076581833842	64.6833048509408	39.8012767366481	23.8314159332786
EHI_004170A	608.680506936827	643.062477659041	711.297662334895	819.346171972339	1306.57404273486	918.238990444742
EHI_004190A	33.3919707782886	33.5912021351867	26.8822826200275	26.91998165844	23.5648655877877	30.5454245613539
EHI_004200A	76768.1524122776	61088.0366103714	68317.0782410958	47375.4260706841	69387.113361659	58564.3072530208
EHI_004210A	6.78096499829197	6.15726105010901	3.01424622950517	5.9957370294644	2.23740133421734	7.18140356756428
EHI_004230A	231.171754249516	265.55024168567	158.0658466637	309.61799567309	408.680609616839	532.079698013695
EHI_004350A	16.454518751945	22.5045450583119	44.7708818199807	24.2306485529375	33.4608807219136	11.1288883454128
EHI_004370A	451.971313951752	307.793475502531	379.908456153258	369.861683005996	447.784991953045	429.089352751112
EHI_004380A	438.514421214058	377.921370494572	412.926772885116	498.483021276188	505.554572870475	502.391438111807
EHI_004400A	129.930442438717	146.404958136014	275.050171607102	226.493578256879	342.509207347385	146.830823668409
EHI_004430A	2.36630081488964	2.35640523359027	12.4524775361591	73.9774505337177	88.5335704055813	10.8783807782395
EHI_004440A	95.6295617997256	100.3072832702	43.8514378347759	68.6556410902332	55.49994198516	126.437908710747
EHI_004470A	7.64066413261893	8.51383565523289	5.81254355509764	11.086510075542	5.82225484042207	10.8247178396244
EHI_004490A	1525.74031093696	781.86328235819	2280.85749767516	1150.65957449446	2345.07461788398	963.260236023704
EHI_004510A	10.4323973521334	12.6048229957438	9.38160330224182	9.8082122945043	4.02932430268719	7.42033738531847
EHI_004530A	37.3899419879469	46.6881421029311	26.6329174212429	26.6534121806818	24.1475448655379	34.3027842838815
EHI_004550A	1721.49619325243	1767.07972371126	1419.05274264665	1350.16223561606	2908.6195420599	2351.83959987052
EHI_004560A	11.4141401306043	3.44889708702895	28.7198452431005	31.306431750277	36.675974758498	7.81890390168752
EHI_004570A	170.811751418747	188.839449134895	239.71083109073	180.506025039089	143.618162030995	128.337527993406
EHI_004580A	78.6806863613318	17.1822992781471	108.327383832688	68.237249835748	99.7361534655598	33.5183788797514
EHI_004590A	31.5752639158972	30.5730977061437	18.6977898516678	37.0900517642304	37.3264567709377	63.1354089024656
EHI_004600A	738.80682157099	709.045877237327	854.695540920161	838.562573487262	1245.97763856633	905.104273249161
EHI_004610A	32.5417872087335	36.5337535048722	34.9912189933715	41.6532463872776	49.1208818639511	39.6624837963886
EHI_004620A	8.87233526225571	12.117349083614	12.5207843246179	15.304957879415	7.11196432833686	9.02258793777897
EHI_004640A	91.495350222415	89.3576415011607	76.9506616543808	81.4461557954768	61.5361633142	77.7571956647383
EHI_004750A	118.646772972676	144.507283001597	107.237467697529	129.387448630304	128.291297685918	138.311526169269
EHI_004760A	342.501712072784	357.622395166182	170.528267686394	326.035910748399	403.454318957089	701.618063626398
EHI_004770A	424.61275845195	457.595432355556	867.874190186859	431.800260894578	407.640030054931	226.597904680588
EHI_004780A	113.06145795381	115.606130080373	73.9569867405751	114.510055358471	89.2617547057868	143.884055261268
EHI_004790A	4136.18543382387	4513.33273856471	4043.11509806265	4112.39998931387	4897.70731066003	4770.7313379424
EHI_004800A	62.4561724212795	65.8310496082904	47.3409442081326	77.3093524176736	46.683748883998	77.1057381576583
EHI_004810A	472.887479545747	452.278578685635	232.570076441051	376.284078468301	387.134634365498	691.071034519484
EHI_004820A	218.564072333027	249.070363127984	475.741057244752	282.380275956088	333.607277640016	160.490798183342
EHI_004830A	162.991948175406	177.633173787856	148.112859151209	149.622213744431	172.319737988698	185.296672526785
EHI_004840A	1003.41301264155	1155.5935849777	2240.78686440638	1542.86947942374	2452.87509783814	995.953343746106
EHI_004850A	43.9554012268438	20.4554317972691	64.4390135297646	53.2410596754049	27.3932080315936	21.3251903951103
EHI_004860A	229.786270748252	251.598525753784	206.044898859087	370.742601375385	351.195165745733	405.970528304485
EHI_004870A	12.5875846424862	13.4879513175732	9.30750714819796	17.1945674554829	10.5989162250324	18.3374997939472
EHI_004880A	268.565807746513	285.939606784477	274.655478608161	352.423682600983	573.176924838756	459.351466617673
EHI_004900A	45.1805805182874	34.0623954218262	27.5638999080402	27.4075340850496	43.6142750204483	48.8481052883752
EHI_004930A	20.8282447914961	64.6598137941562	31.3773285908564	49.0293423559087	56.3101597715289	57.9779566492025
EHI_004940A	52.5611393776411	67.4566294813024	84.9910767090919	65.4134850503072	71.9325127156611	44.5852222913483
EHI_004960A	119.381652126162	136.957429079529	187.091868134578	109.233901853209	100.471916631651	68.2107094581644
EHI_004970A	814.48984055378	593.431501140714	1426.91149415001	655.123099709893	394.532396803087	263.105724334501
EHI_004980A	61.373383103026	24.6351449199347	54.6706549016794	40.8810999978832	38.9808739617896	32.063034036065
EHI_004990A	58.1072664203837	68.0603049183872	78.8637231466723	57.5154979501711	92.8454196896359	61.4192348623206
EHI_005000A	19.9423494668397	26.0336887338635	30.9801878989143	29.3026716357057	45.6486818057483	27.1445730368363
EHI_005010A	82.5708123875706	101.512119704899	144.212106529661	174.743904123249	260.102994122553	140.114660228053
EHI_005020A	432.055577652726	556.264669641049	542.228510700149	875.877102572594	1397.23773651543	973.156796919049
EHI_005040A	12.3233403657659	8.06853616211544	11.2834218743331	15.5584674263864	27.0995247049791	18.6003740414218
EHI_005060A	363.255291433336	449.614951964601	425.158518007788	478.305841465712	817.298492912595	591.573714422237
EHI_005070A	105.851096328996	117.447398794172	186.412577034579	197.466158813198	271.27127069623	148.59021203679
EHI_005080A	69.278861235334	65.6052166839449	102.854100766994	54.3102660213315	58.9709419353012	36.9305699241033
EHI_005100A	44.0762573662707	45.6196864724615	32.1159663964404	86.9728120013677	107.388966689968	138.595175012357
EHI_005120A	19.4018867670539	15.2073358879863	19.4020768541796	14.6317717652223	14.6762281233627	13.4708030025181
EHI_005130A	89.8769083581789	81.5918917159726	57.0329240608069	87.7468798626145	83.8550543586303	127.038946625804
EHI_005140A	151.423419549667	200.706591499457	223.711196074129	144.010195869203	255.958015609238	139.039541785446
EHI_005150A	567.084274429126	620.601572810014	550.11674438016	784.162242910884	780.453978142742	746.948459973349
EHI_005460A	2785.39321883331	2458.78311236302	1600.35081365222	1989.44287504008	2231.69795091	3387.94008775608
EHI_005657A	4.78796472504126	9.02042008839732	5.28759428350563	4.17734227128945	6.50318416223309	5.62870798240735
EHI_005860A	23.8422592292248	21.5470770150118	24.2461770812301	31.9608046770073	33.5225263027349	30.9929587370525
EHI_005870A	125.094398428422	147.751129710517	57.9771317312186	112.073787508539	147.425963546095	269.054271055283
EHI_005890A	5596.8868926376	5524.80596158772	2060.51093741502	3906.4589279598	3860.52378979898	8827.04672215636
EHI_005900A	28.1727176695217	33.2324535858154	24.2372124775388	31.9792634429155	33.7848146280545	40.9141386708026
EHI_005910A	139.954105384279	131.691014956324	231.734339634711	130.188427998832	100.574965159172	58.3848473024738
EHI_005940A	51.6793338943706	59.0205802297373	18.2666735813262	55.3079970994975	24.8156326591703	105.414526070585
EHI_005950A	125.080571505794	139.674881068509	99.8403986551492	156.3041729666	202.146798367648	225.66988805642
EHI_005960A	73.940219547041	57.9934609079787	234.26092282887	95.3376106721119	208.647880535795	47.6763191634378
EHI_005970A	20183.2598030371	16766.8817467553	24047.0177843729	13840.8534225457	13205.7679210889	11073.3761842321
EHI_006010A	101.513876066032	130.766935218094	81.7276542833388	93.6211517800648	88.7561623862133	121.430481794433
EHI_006020A	49.1300041124193	17.0305127465177	25.1369176086291	23.9993933649691	8.69739356644301	17.7077603727244
EHI_006030A	43.1748131104723	55.3403214742976	42.8846382415378	64.4674302304652	51.4402637015867	63.3482945751771
EHI_006040A	123.79324209812	54.2270907971239	62.7429138393619	60.6287126361123	35.9336550522087	69.310155184712
EHI_006050A	281.812086432204	274.414201649714	299.7068548735	251.71647161087	233.395266248292	235.892659069898
EHI_006060A	20.0909421027727	24.4872019027446	14.1513499995709	23.7086517175879	31.7485490266378	43.3386804805232
EHI_006070A	1083.03750639983	1255.5587533276	1414.14256999123	1269.85667283496	1436.16721304693	1063.10815102835
EHI_006100A	57.1471807043562	16.0868070963854	47.8422495360259	21.6155537271045	25.5948039602078	18.460074085283
EHI_006130A	31.3063239307111	30.5361847615282	50.8293888106933	31.810910693644	32.071296379784	19.2361988135928
EHI_006150A	23.67706688902	31.4366003043823	13.2840561033102	21.8764631130059	17.4073093384034	37.5623600599658
EHI_006160A	66.5456052697549	66.9596153809346	59.2151563362087	120.954670275976	94.693533380327	121.939752324468
EHI_006170A	169.51783221021	231.088308992779	668.638330571311	302.556539024752	628.565349787732	140.266467484884
EHI_006190A	191.041041489655	171.385337152766	260.144041560545	154.433459643785	155.869524640803	115.304000457616
EHI_006200A	81.3327999299562	41.894212423039	9.82922760812084	39.7076106783261	1.95939417971659	39.838222436521
EHI_006550A	32.7014227953132	31.9470715086459	34.7491674849781	31.8998710695634	28.3747727993782	24.985221692089
EHI_006670A	1158.21612764172	1338.74573664297	623.206391599352	1128.30176762177	947.252646837778	1931.83246615331
EHI_006680A	19.7332670727012	6.75049552684381	5.25628692707069	20.2913525637451	23.4949556319182	44.5240100830326
EHI_006700A	77.6672637445429	48.0757993723871	48.6850034741682	57.0773644716024	54.3985572036603	76.8267246263175
EHI_006710A	32.5339101751885	22.7545823895024	35.8093299820445	37.1044440426467	37.1861118983898	30.6077405811613
EHI_006720A	23.0140186590318	23.8202037000041	12.3225917486156	20.631856050996	23.5296467208263	39.7652273334499
EHI_006730A	35.3846551353928	32.2799230948607	34.9689879309225	25.0521965970211	19.1653716334546	18.9284428246642
EHI_006740A	11.1942100195121	9.040943338868	6.82620136625262	9.81697511853178	5.92159892186797	10.6503195886929
EHI_006760A	6.58996119718172	8.50426573508118	3.11360271677222	7.3775452065644	4.60686728673731	14.424658857799
EHI_006800A	22.7975043074151	13.4054653787014	30.6323928417095	23.3522764984768	19.095009563095	13.9926320503027
EHI_006810A	448.888933418438	513.699992984187	455.578730504812	762.250647205254	1016.69180277991	992.936768876339
EHI_006830A	91.6950725952278	81.9293833730211	73.581842467802	74.5163382629988	47.6196008419915	64.5539108656953
EHI_006840A	139.371001822367	200.743664607442	245.343330806204	246.79871665764	435.557973503527	212.273737332563
EHI_006850A	20.2405900303089	16.6531179815977	23.1856813716401	36.5231932979597	94.8509786326973	45.0524329124772
EHI_006860A	12372.2721193501	12504.7430632846	7926.91817231077	9758.45470472814	11359.2960611091	15908.7659191279
EHI_006880A	71.3229242978841	122.799595551292	135.974575644219	94.638280178743	89.1743432646285	65.6289365443723
EHI_006885A	132.603844245165	129.543477612957	50.4505103664339	128.60871086286	10.2817287338417	99.1427141182505
EHI_006900A	178.406230110398	223.891098199967	337.222515280698	285.882447253631	385.468050526527	201.604421980523
EHI_006920A	22.964593163673	26.9169063966209	14.3797794309181	23.7657627415914	19.2719527810343	35.4976612218437
EHI_006930A	190.17307185221	174.073976280108	214.772621690118	172.738139258196	148.676627952291	142.904108653272
EHI_006940A	133.461046871362	173.232566448505	239.106999162567	235.065606924882	332.767045628264	191.449392273731
EHI_006960A	8.88919211484598	10.0705978437181	10.7522884091879	19.641884097175	26.1904995821918	19.8824705829113
EHI_006970A	3.72070113586897	7.89916861142779	2.83269450530759	8.04537114691724	10.3080753891678	18.6973614992737
EHI_006980A	2871.5977074926	3620.93696342892	3323.77943067426	3211.82923965619	4541.71567512854	3493.10614769538
EHI_007000A	159.732535602825	164.777207550341	130.538899189234	131.044554053301	118.617897491554	148.249764326124
EHI_007020A	13.3407020898326	17.5672681729565	26.7953584175266	18.1144636701752	14.5189282074038	9.12847290994239
EHI_007030A	70.312265657105	58.4862579930384	60.4362614870702	83.0461210006899	76.8601256902082	82.9952162651772
EHI_007140A	12.5917374098548	17.0486812664248	27.7265002748537	21.9142345168823	30.4221991865457	12.9700088332646
EHI_007150A	57.3671994119941	64.6275257021976	48.2102333503447	44.6407187480926	46.0252188509757	48.0600350829936
EHI_007260A	18.8812305693688	14.7323866387711	24.1496699508416	13.7284986145068	27.4310471731912	13.3763286602254
EHI_007270A	15.9263026279957	16.0092793558481	21.2713779782438	21.2012316073808	14.39517100515	13.1281570889469
EHI_007310A	57.0393228200869	45.9391781664743	38.0847422617848	35.4381567836767	43.2834618931542	50.5185898491652
EHI_007320A	9.27471417339496	16.5658020028712	28.0419370644156	14.5274051866327	30.8771334423316	8.68737548674349
EHI_007330A	790.323686239245	829.913654475254	666.404764755629	758.184185363082	957.145468324362	942.002866305426
EHI_007340A	15.0211000675859	13.3117500832842	29.9716191529117	20.1228762566463	28.20897442587	12.1010328849562
EHI_007350A	5396.70827457417	4970.46936106989	3024.21911568258	3690.05002472133	3878.35908945192	6209.63639058441
EHI_007360A	98.8532707414264	92.3017222846941	38.2967117384243	88.819763617388	71.7330100651248	180.173316905079
EHI_007460A	64.7904595125221	73.9232712862763	103.030718246992	88.5033724080536	73.132783538429	51.7301021303996
EHI_007480A	61.0900580071469	83.5176665002803	92.4924523988615	65.4044948626063	74.6436050028307	47.4461322951651
EHI_007490A	21.5087992473966	20.6886546774589	19.7287837267999	17.4755758922986	27.107641924214	22.7683907164539
EHI_007500A	123.166247007793	116.717571470912	70.2795576849907	111.895747802528	89.3111541386706	166.193878894591
EHI_007510A	12357.8694622448	13385.8506686074	14173.9121911331	8751.0228417362	5722.33365714536	5528.2089461184
EHI_007620A	3375.96551637535	3691.28357412359	3977.05221261694	2393.53857979854	1578.27744931783	1514.65145445589
EHI_007630A	96.2616816230986	96.8762708994452	30.3985437030908	71.6951399544894	29.4702501884748	134.956620799575
EHI_007640A	6.71802847980082	24.1451776532013	23.8657814906919	8.34678211056098	25.9755281806106	7.44931081320538
EHI_007770A	555.457437900903	515.746478461608	274.135116712552	475.536307869677	324.287523225219	726.299594473158
EHI_007920A	67.9088547217534	85.7694311699438	53.9200331539928	61.3569186464283	52.1651150256952	80.7177859033017
EHI_007930A	76.850902179602	71.629616009201	73.1799644167233	142.936538831146	205.167301828467	174.529642266374
EHI_007940A	279.779387736796	546.699015029705	1053.18845869659	772.447357994482	862.753829668451	314.466376351995
EHI_007960A	5.29907891569188	37.9144583756049	20.2630600429357	16.7208159355374	5.32120916660388	7.63369872772196
EHI_007970A	33.2429035612317	30.4759633823204	40.153630681776	41.4550729723681	50.5434540799541	37.7822778808954
EHI_007980A	7.03095215744538	16.8982637653947	17.8122178872149	11.9555575769838	39.844844807483	13.2199361538263
EHI_007990A	48.4361707320473	65.3207722763859	63.2443978148302	57.0564970961841	52.3533413880135	47.8319328154825
EHI_008000A	9.5644335327701	6.94479831020804	7.71350151840661	8.16041506832101	6.09292821866339	6.98256478154425
EHI_008010A	18404.0174568728	16352.1104753353	14691.1356088123	13769.0309967744	12301.6759299684	15551.5714915387
EHI_008020A	4.91052436136738	7.40454798509163	3.97397286387447	4.1942628422107	8.11152152445718	8.12564650838422
EHI_008030A	206.323748695166	227.578588808992	522.771911488017	217.683445014449	237.112141438347	106.088666058531
EHI_008040A	26.2025810428454	25.2465657839139	15.8980407308268	38.0377768852993	56.0378169794499	75.8854592047142
EHI_008080A	43.8089211798373	28.9298937015844	71.6868356096161	28.2197597072542	36.1256125475407	17.682424904732
EHI_008090A	258.845696005612	291.989803677572	205.448077478744	320.358185339643	326.683179914088	426.362379199505
EHI_008100A	33.8318991615888	22.975694749477	29.6904208194025	26.698764439804	22.1196617472603	23.9745956432188
EHI_008110A	30.2446022079624	25.4728061195367	57.3888738026612	29.0325798039597	41.0863963596813	18.8682100362628
EHI_008120A	91.6728767358604	87.0301673030589	71.7075949796422	105.6515639105	85.924212239666	121.670510192584
EHI_008130A	91.9007694899621	46.0809444614584	34.1815713184285	50.1397863431938	11.4922751224018	45.4493261760762
EHI_008150A	25.0340891201415	17.0915964679595	20.5709441995693	28.0115139630664	25.1683673449559	26.3673354157219
EHI_008200A	319.20776431884	373.018057685649	358.238667787222	561.763006972515	683.031020201437	649.180528375863
EHI_008210A	690.684130779283	820.875249616876	550.371266481752	936.88775431595	905.717974557287	1128.17674803957
EHI_008220A	22.3274220815169	22.4548630317658	16.4512307232079	28.2060004771994	18.4165762790774	29.9240582967243
EHI_008230A	271.156741668972	248.681821433246	506.611892505648	333.640941650955	314.90352463836	179.25954481558
EHI_008240A	22.5736437452532	20.8874621364521	11.488423963544	21.3427889575263	21.8261239383459	40.4851471934845
EHI_008370A	19.3197198881792	15.2242962561958	12.685824558626	23.9815293747493	17.0788547842198	26.531139020416
EHI_008380A	117.645291808293	113.057923041099	71.90361748689	123.765933796193	193.511874142714	241.541313054833
EHI_008390A	63.779561449719	71.262729073111	39.0699751414039	49.6375436858724	48.443581086898	76.0374820327056
EHI_008420A	183.424900696874	127.483910774621	79.6115895482224	128.180397311205	50.6206012675218	149.696346796652
EHI_008450A	334.384411316181	359.639434036811	904.097552045129	264.582251180297	313.808358663424	118.758691404808
EHI_008470A	28.8727586091943	37.4191729076104	9.03876292420044	53.7226545507406	81.1325809606904	208.651926462632
EHI_008600A	8.16579809887115	8.5338429686628	6.33634480608477	7.96429333263479	10.1232548870325	10.2273147696859
EHI_008610A	22.9539495927018	24.1912772938349	55.2805771139485	23.1319803827272	14.7716498972899	8.29731759711125
EHI_008620A	13839.2710026078	13284.1126674171	6297.39051965642	10106.9942931353	12770.01812208	23505.8685759679
EHI_008630A	56.5904564017185	100.43529144633	195.826906282184	50.8936929259874	110.834037158216	26.0168028622296
EHI_008640A	16.1511413541301	16.2208286798958	36.5401822286855	25.4775807941979	20.6239635672758	11.592975028038
EHI_008650A	45994.6371473145	45497.8220622302	88786.8417167862	39704.1161860642	59181.9565365697	26535.9048656041
EHI_008660A	83.7684072211306	83.3164704193748	51.7520898336618	65.1887781394611	77.9772980850709	113.476990216415
EHI_008710A	53.6156324045679	59.7671485483305	72.6712895071375	52.4321028638366	41.8277414436918	33.9933207891058
EHI_008720A	9.73603639077988	15.1211664227991	33.4369858224624	23.4510902016122	21.4384935037477	8.88376624248872
EHI_008730A	290.432483051211	295.35441744954	157.231853801777	272.148881421185	237.064129732498	449.459451546303
