pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_097060A	38.3663344485655	97.2216866223925	-0.449351712045522	0.913027671694199	-1.34143722727921	78.4535753707902	28.3837678985478	172.961284322096	83.248736506066	21.0395594259282	12.2690896266281	79.2258235708667	28.9932726346014	175.932119234036	83.7148272396199	21.4647154349705	11.9844211514028	91.3	DOWN_pEhEx_UP_EhMyb10
EHI_077240A	11.1330362536888	23.1651860864892	-0.448660902970538	0.912832581984932	-1.05711116674319	12.5829854298688	21.5014539998819	32.6054130970749	10.9784189959562	15.5369812191218	7.48291437752853	12.7068445121844	21.9631699387878	33.1654534548157	11.0398846659213	15.850944111308	7.30929515304513	91.28	DOWN_pEhEx_UP_EhMyb10
EHI_182550A	181.225369252001	89.0702499814716	0.491823616222725	0.912825396382537	1.02476938033782	85.9580953360139	40.078992683271	131.64357778963	160.117150236498	296.766085255442	97.7855978596208	86.8042133630319	40.9396372581571	133.904727377892	161.013609728143	302.762973397065	95.5167679880647	91.28	UP_pEhEx_DOWN_EhMyb10
EHI_004170A	1018.34410423899	729.242592401276	0.491360001110041	0.912651772348924	0.481754407110761	720.761941920647	515.270071225903	880.217613810893	886.404779457027	1426.20396132131	796.236071206671	727.85667418366	526.334830136045	895.336495631549	891.36755812758	1455.02391767117	777.761733239668	91.27	UP_pEhEx_DOWN_EhMyb10
EHI_026400A	8.83809647841362	19.0187548655043	-0.44797740425014	0.91263302695018	-1.10561521278111	9.38867787645786	19.1821594269924	26.163759398121	13.2358042762264	7.690510712767	5.95761753130776	9.48109418198537	19.5940715121066	26.613155979282	13.3099085327376	7.84591638338706	5.81938837574497	91.26	DOWN_pEhEx_UP_EhMyb10
EHI_182620A	16.372275820203	32.7913152498619	-0.447602848310189	0.912522170464052	-1.00205889208788	26.0011769173361	23.4401797485478	45.3013708873385	17.29701264947	22.3691412915678	10.3276647215165	26.2571163309241	23.943527317544	46.0794808251687	17.393854687589	22.8211647700397	10.0880413543083	91.25	DOWN_pEhEx_UP_EhMyb10
EHI_012500A	15.7664661708645	30.2136818119743	-0.447544555188296	0.912504181582768	-0.938342663504802	23.9762536636288	24.7420074001027	38.6693371050381	21.0338474187509	15.6278877750557	11.3335730884096	24.2122609921515	25.2733100355997	39.3335332408585	21.151611144476	15.9436876576339	11.0706105485542	91.25	DOWN_pEhEx_UP_EhMyb10
EHI_095120A	50.6253790481677	20.7545462030553	0.490968132950143	0.912503295641844	1.28643341699423	36.5106336940007	14.7502195278461	10.0316970206828	27.324324632827	46.8108807039786	79.4701336570065	36.8700216635176	15.0669614309009	10.2040044584534	27.4773073091593	47.7568095999674	77.6262607648408	91.25	UP_pEhEx_DOWN_EhMyb10
EHI_038160A	8.09567763328261	19.4616275492589	-0.447373334565646	0.912451384193576	-1.26540861703844	16.2261935651215	17.5976574261433	22.5653457387921	16.1073379972273	2.98122197116795	5.44455171075814	16.3859141223496	17.9755443783978	22.9529348873323	16.1975193176631	3.04146488831616	5.31822675259474	91.25	DOWN_pEhEx_UP_EhMyb10
EHI_181270A	37.869058297134	69.3768049132914	-0.447150569972002	0.912382782391497	-0.873433854448458	42.1384820602924	91.9213100416283	66.7605156263512	45.6370570807693	32.7850549339018	36.654400520648	42.5532670687668	93.8952013873749	67.9072142724632	45.8925685792588	33.4475575476568	35.8039419598217	91.24	DOWN_pEhEx_UP_EhMyb10
EHI_125360A	10.4394661469127	22.8922987999764	-0.446694712845921	0.912242713251765	-1.13281440548783	16.5198646722935	13.7712827205997	35.667403829039	14.1629205664548	11.9401491837014	5.73006703702837	16.6824759452456	14.0670032207722	36.2800378582606	14.2422155361221	12.1814292443502	5.5971175276508	91.22	DOWN_pEhEx_UP_EhMyb10
EHI_140650A	23.1657032572831	39.6220378820467	-0.446593123766449	0.912211555957588	-0.774312604406656	33.711259614834	43.7863788341274	37.580817534253	27.2168096463561	20.2713125249245	22.9079178098523	34.0430922870459	44.7266347356493	38.2263169313442	27.3691903707428	20.6809442171417	22.3764063259551	91.22	DOWN_pEhEx_UP_EhMyb10
EHI_058470.mRNA	351.748210288059	616.651089340147	-0.445537235655938	0.911871284353026	-0.809911338228675	280.509719550707	298.865851723528	1184.35887274726	547.462960320063	401.923596228448	123.88107293387	283.270882760965	305.283609673116	1204.70177608089	550.528080866975	410.045450334472	121.006773599971	91.19	DOWN_pEhEx_UP_EhMyb10
EHI_014200A	39.4092017097753	20.5050740410793	0.489315683446474	0.911863360081197	0.942551572849391	26.2420508220405	19.1032075940573	14.6899883973346	39.5255641610057	31.5895935093533	48.4810750034074	26.5003612485297	19.5134242905865	14.9423080453868	39.7468588012263	32.2279388868308	47.3562129216641	91.19	UP_pEhEx_DOWN_EhMyb10
EHI_015410A	6.42051188383309	12.4873647892558	-0.445333895068253	0.911805644265591	-0.959708829059617	12.4255916148676	9.31937467253414	14.5130542351433	9.23030077786596	5.09540345598919	5.18463610101995	12.5479014103627	9.51949620045356	14.7623348089413	9.28197913168897	5.1983686062546	5.06434172724081	91.18	DOWN_pEhEx_UP_EhMyb10
EHI_155290A	63.9975345230946	104.465463663357	-0.445165598210906	0.91174972956426	-0.706937833295389	91.7909494766526	98.1296868049808	113.180811013773	68.5394391743767	74.5748381187494	51.8984330199946	92.6944824919631	100.236895018805	115.124838580632	68.9231758990756	76.0818060123104	50.6942811029429	91.17	DOWN_pEhEx_UP_EhMyb10
EHI_067920A	27.3492958140657	50.8832248496932	-0.444851430717533	0.911643395830171	-0.895686420690087	41.4731047517721	40.1926680466572	65.5345579603234	36.5276948369994	24.5425041249629	22.1020427578135	41.8813401998669	41.0557536530724	66.6601991897478	36.7322050890003	25.0384457411554	21.5892292563475	91.16	DOWN_pEhEx_UP_EhMyb10
EHI_069620A	7.8251801109041	14.316665526582	-0.444693531654794	0.911590036027608	-0.871499651937578	10.9515334518358	14.9908890182756	15.5334061619447	10.0672253180414	6.8543970034786	6.86639779251644	11.059333535596	15.3127989876268	15.8002126065668	10.1235894219338	6.99290694160968	6.70708303898789	91.16	DOWN_pEhEx_UP_EhMyb10
EHI_186490A	7.36294345015019	12.7609031922962	-0.444628026465777	0.91156791572572	-0.793375917620521	10.6424603235481	13.7135344763897	12.6813440079728	8.57459058054805	6.67257208123313	7.13407766308746	10.747218083668	14.0080149076443	12.8991625773531	8.62259776217441	6.80740779992257	6.96855217812545	91.16	DOWN_pEhEx_UP_EhMyb10
EHI_164750A	639.935664030576	401.429842870637	0.488443315484169	0.91151934073852	0.672778998265474	522.600073410317	450.142249011227	205.366657697749	482.170725508074	440.856622989457	1015.0934333477	527.744223490712	459.808472102214	208.894097025159	484.870289688653	449.765214590433	991.541147996783	91.15	UP_pEhEx_DOWN_EhMyb10
EHI_103510A	4039.7306523036	2543.48142511521	0.488281745507212	0.911454404486911	0.667454546644198	1980.11209821772	595.550001750049	4735.28011521693	3442.151499663	7662.61515252253	1292.17378275897	1999.60309013964	608.338668424636	4816.61470717051	3461.42332269379	7817.45712478639	1262.19265525414	91.15	UP_pEhEx_DOWN_EhMyb10
EHI_182510A	7.71326477394626	17.0919351720686	-0.443970873462566	0.911345112195677	-1.14790220976972	9.22823438210086	16.3572238768289	23.6307887514354	6.12475232233725	12.9012565116854	4.5836245657216	9.31907138166117	16.7084741215904	24.0366782688186	6.15904341698403	13.1619581080972	4.47727491339717	91.13	DOWN_pEhEx_UP_EhMyb10
EHI_040820A	70.9651075836549	158.096033573679	-0.443859706641632	0.911305615529606	-1.15561941896376	63.4471679704272	121.539612432061	267.936062875729	149.796661872674	34.6164952963837	30.9990484549274	64.0717024296095	124.149518546719	272.538213078759	150.63533929826	35.3160066639604	30.2798058602734	91.13	DOWN_pEhEx_UP_EhMyb10
EHI_141820A	7.99010162303578	14.8934684171595	-0.44370440065972	0.911250484847204	-0.898394012942913	10.7691826930787	16.4423301715983	15.9185308648605	10.5145494013025	6.74712170356465	7.0218530713309	10.8751878293866	16.7954079640593	16.1919523269263	10.5734179709545	6.88346388060069	6.85893143102162	91.13	DOWN_pEhEx_UP_EhMyb10
EHI_042190A	25.0380163849919	41.1422509261138	-0.443693651862181	0.911246671307501	-0.716500456503203	41.6009761223874	34.3068102468054	43.7001363243115	25.8460915855655	24.6168846867863	25.6752682522615	42.0104702567223	35.043504663102	44.4507429768793	25.9907979714185	25.1143293450424	25.0795484648285	91.12	DOWN_pEhEx_UP_EhMyb10
EHI_015230A	18.4245969267578	34.2270305021238	-0.443414905033952	0.911147869293892	-0.893503073254927	24.0791790074125	36.7789576540256	38.1864422414718	15.9425693965695	25.4458874166634	14.846405339676	24.3161994690028	37.5687382412037	38.8423440302358	16.0318282151011	25.9600841125921	14.5019377630882	91.11	DOWN_pEhEx_UP_EhMyb10
EHI_178490A	489.375827271427	300.570018104576	0.487418723594768	0.91110811364528	0.703241733799857	356.065765220229	356.660983207785	167.612863786271	425.801724635945	307.428966826214	748.500780418075	359.570655150364	364.319816918928	170.491832622438	428.185691606659	313.641324697109	731.134000783169	91.11	UP_pEhEx_DOWN_EhMyb10
EHI_051010A	174.451150531065	106.0465401282	0.487259536329405	0.911042621227774	0.718125560046713	98.0236583296815	111.242005284933	99.0811207000439	211.610175363912	140.482582734824	177.70100728292	98.9885422543751	113.630783593423	100.782967755838	212.794932586692	143.32137859582	173.577973192482	91.1	UP_pEhEx_DOWN_EhMyb10
EHI_128100A	3555.39094211697	5096.01227301771	-0.442754926776856	0.910913563613931	-0.51936054832825	4499.05656749327	1567.92509834931	8627.02822380811	3578.25744805188	5801.13879558138	1506.06161429015	4543.34248205953	1601.5942636496	8775.20864889017	3598.2912973186	5918.36506293327	1471.11784287904	91.09	DOWN_pEhEx_UP_EhMyb10
EHI_109920A	10380.6104687661	7690.23787915309	0.485978442269168	0.910514813789728	0.432791158692736	7205.06396002465	11477.9177843998	3782.77976750946	7349.3724295268	7587.26683084882	16511.7528900949	7275.98612830401	11724.3912362202	3847.75392771848	7390.5198935077	7740.58620508283	16128.6457760741	91.05	UP_pEhEx_DOWN_EhMyb10
EHI_135760A	54.9744621922764	119.408381473236	-0.44152583017757	0.910461076333812	-1.11907061475381	21.5849218163999	109.465362912405	209.803361419484	73.3674075202302	72.8776405185052	21.7012522072874	21.7973903615583	111.815990121852	213.407006901133	73.7781749411575	74.3503123631962	21.1977378827265	91.05	DOWN_pEhEx_UP_EhMyb10
EHI_152240A	16.4008973055681	35.6972094333221	-0.441302218817976	0.910375509380341	-1.1220365505645	23.4635891226203	22.0950809782734	57.1597857058695	21.2353820754931	20.5407147568726	8.28305894518989	23.694550100264	22.5695442894124	58.1415793344241	21.3542741479048	20.9557903833206	8.09087469746779	91.04	DOWN_pEhEx_UP_EhMyb10
EHI_045420A	105.333571236443	166.497477683009	-0.441026744007617	0.910270267882713	-0.660535005559445	143.586014359559	192.822337650212	147.551166110241	117.278506531168	87.7783366941134	114.825007784583	144.999385778532	196.962948172211	150.085549208146	117.935122204071	89.5521137278307	112.160828054994	91.03	DOWN_pEhEx_UP_EhMyb10
EHI_175460A	9661.05324126991	6797.62345088945	0.485383909063085	0.91026568231795	0.507150032126342	8010.82464438089	9174.7269677933	2753.34124250395	5940.98346594355	6001.54595072058	17282.7247253538	8089.67821967702	9371.74237317768	2800.63345775187	5974.24568057754	6122.82193720097	16881.7294563465	91.03	UP_pEhEx_DOWN_EhMyb10
EHI_198770A	106.655085491415	167.908325848528	-0.440982548228473	0.910253401062106	-0.654721011651851	160.570759319841	174.485766719808	153.471015123885	132.390036271924	85.0784470567449	106.437699842806	162.151318004179	178.232623076927	156.107079324541	133.131257961417	86.7976661845744	103.968123155145	91.03	DOWN_pEhEx_UP_EhMyb10
EHI_161880A	10.0123113485546	20.6536759449388	-0.44080103064992	0.910184177854593	-1.04462351591317	13.9943511119361	31.0425804243912	14.9504846835398	10.8401079339525	6.5031215391291	12.9999139642995	14.1321028001971	31.7091797235265	15.2072786939588	10.9007992317522	6.63453309314129	12.6982888397878	91.02	DOWN_pEhEx_UP_EhMyb10
EHI_152940A	10.3308365599189	22.2185945837435	-0.440173183898602	0.909942009822869	-1.1048104792811	12.9002800273968	19.3043845400484	31.7770060287455	9.39654735474024	16.3327107577058	5.87359217017914	13.0272623603823	19.7189212515173	32.3228174181391	9.44915648531996	16.662753320956	5.73731257828903	90.99	DOWN_pEhEx_UP_EhMyb10
EHI_005060A	606.841385643743	427.648201953317	0.484477661847144	0.909880094834762	0.504895004311021	451.805475009952	400.556073914637	393.447507940081	448.030660428882	772.351617245697	628.905451363984	456.252767095904	409.157497974284	400.2054803799	450.539082153201	787.95887995106	614.313532864008	90.99	UP_pEhEx_DOWN_EhMyb10
EHI_183200A	42.4163838781155	12.2473364870967	0.484124137061035	0.909728427118371	1.79215360162239	3.15679419227192	3.15679419227192	28.4754422849918	40.3090472878945	84.0109438744032	6.0017739099458	3.18786771086521	3.22458226811208	28.9645450249765	40.5347284718714	85.7085914767337	5.86252023427917	90.97	UP_pEhEx_DOWN_EhMyb10
EHI_079240A	13.1913791682283	22.9770807891179	-0.439378394030021	0.909628333188492	-0.800600109647094	17.2298369440251	24.5171433035256	24.8086339670975	14.0270510787324	14.613442419	11.5305856023609	17.3994367424378	25.0436172731344	25.2347545072859	14.1055853460532	14.9087429398642	11.2630519611725	90.96	DOWN_pEhEx_UP_EhMyb10
EHI_027610A	828.975585584226	522.924126633349	0.483558960240725	0.90948353619186	0.664727978416098	701.472695017199	104.208704794301	716.394136755579	1010.26475331226	1106.99978988149	414.5606857495	708.377555931053	106.446452063696	728.699137383464	1015.92099579373	1129.36944141025	404.942012979799	90.95	UP_pEhEx_DOWN_EhMyb10
EHI_159570A	64.2803254689462	36.3064445409137	0.483521969373884	0.909467284827619	0.824151578629761	41.0707582901151	35.9570525968884	28.9752078147418	55.5224024429101	61.6301774690958	78.1602591978424	41.4750332898893	36.72918383509	29.4728946774068	55.8332597408032	62.8755666789591	76.3467781258015	90.95	UP_pEhEx_DOWN_EhMyb10
EHI_098040A	155.405712184872	266.430750461931	-0.438791843524304	0.90939224818957	-0.777721069321477	186.423280503551	176.55645955166	404.759360004525	202.778493230547	181.787980981818	89.3649760974101	188.258315326895	180.347781361443	411.711628209223	203.913803874594	185.461453934433	87.2915222179158	90.94	DOWN_pEhEx_UP_EhMyb10
EHI_001100A	49.8206000351182	82.6424512642242	-0.438676245990615	0.909345173188851	-0.73014064934713	61.0721467406975	90.4541129933457	87.8628014367643	46.9402668505648	55.3687318135966	49.353599333976	61.6733029680894	92.3964981784991	89.3719592751345	47.2030747240272	56.4875931246653	48.2084928674953	90.93	DOWN_pEhEx_UP_EhMyb10
EHI_167670A	8.41235039365291	22.476318174374	-0.438666878251126	0.909341359891199	-1.41782488034036	4.29585150840629	46.8472681088685	13.7915171466397	13.0302043337993	4.29585150840629	8.16903112233637	4.33813719875863	47.8532526520619	14.0284043829277	13.1031574830144	4.38265974643915	7.97949255799037	90.93	DOWN_pEhEx_UP_EhMyb10
EHI_159630A	64.0748495310984	36.2884864657745	0.482372631318987	0.908961181149203	0.820246300007119	41.0068737977685	35.9013208449981	29.0384042687843	55.4354778088325	61.5335152577034	77.7236621513865	41.4105199583345	36.6722553158484	29.5371766127043	55.745848435478	62.77695117001	75.9203110416561	90.9	UP_pEhEx_DOWN_EhMyb10
EHI_035980A	12.5315175494502	28.1210251564698	-0.437242746703074	0.908753193930925	-1.16608805543359	13.9574264128086	21.3376952184827	45.4366767346703	18.6500418438446	13.2910462703117	6.25381391840953	14.0948146372974	21.7958946491791	46.2171107263291	18.7544591845591	13.5596245268183	6.10871238873836	90.88	DOWN_pEhEx_UP_EhMyb10
EHI_030840A	51.3365155917129	96.2747917471108	-0.436992663765935	0.908648432160396	-0.907172719386499	75.9282110021344	60.5489922729627	141.419169218868	57.5424009182187	64.9686678462577	34.1132363497168	76.6756010860701	61.8492036362163	143.848227298425	57.8645677279513	66.2815194595035	33.3217380990562	90.86	DOWN_pEhEx_UP_EhMyb10
EHI_109860A	42.1564376357479	71.0657969203448	-0.436304167824149	0.908355318063721	-0.753402416371131	58.2345917458625	81.5122870446735	66.5953909164618	51.4748318627283	36.3474544022159	40.2844810413919	58.8078168467631	83.2626580728565	67.7392533310154	51.7630277339139	37.0819440528617	39.3497970393771	90.84	DOWN_pEhEx_UP_EhMyb10
EHI_065850A	13.4166560455641	27.1375193309534	-0.436187365591849	0.908305098570442	-1.01626370810243	21.3485190172608	17.659327458121	39.3379545709794	16.4505762560158	16.2988467791112	8.17574680294484	21.5586605603002	18.0385386946178	40.0136350809956	16.5426792893632	16.6282050374433	7.98605242079841	90.83	DOWN_pEhEx_UP_EhMyb10
EHI_107300A	72.1679630623542	134.58015759954	-0.435778541275662	0.908129620256925	-0.89903527527547	90.5562773338594	163.136091225578	136.012496207538	120.171558033186	35.7761457434238	62.8175142726294	91.4476570045269	166.639227968334	138.348687649324	120.844371243173	36.4990906984614	61.3600168910289	90.81	DOWN_pEhEx_UP_EhMyb10
EHI_117690A	20.945837136283	46.6573849896101	-0.435772622725866	0.908127083244239	-1.15544190560056	71.3389138099542	36.7695690225012	29.0731096011298	34.6384300235435	4.49932223353655	24.1629294566637	72.0411297067413	37.55914800095	29.5724780542506	34.8323627117309	4.59024209765919	23.6022990843436	90.81	DOWN_pEhEx_UP_EhMyb10
EHI_117670A	25.9943325948544	10.1746326487231	0.480124613208355	0.90793869322119	1.35322040699203	14.5389010872225	11.2328548622842	4.1692002202426	16.6822387176316	13.8797694247695	48.0057008908961	14.6820129867456	11.4740659045404	4.24081165408292	16.77563877639	14.1602442795704	46.8918684802929	90.79	UP_pEhEx_DOWN_EhMyb10
EHI_120900A	120.348452839432	232.08411454387	-0.435127746795756	0.90784570900042	-0.947430182833575	83.6481764499149	219.442777677354	362.356128721545	226.161515428096	79.0469192495339	60.4902502459407	84.4715570721214	224.15502774807	368.580066303767	227.427742292931	80.6442565337835	59.086750244919	90.78	DOWN_pEhEx_UP_EhMyb10
EHI_175490A	33.0460038646818	70.7247733139181	-0.434283686943345	0.907473847892255	-1.09773982520472	22.8851097885417	64.1982561818544	115.453203303153	47.4705644973868	36.3587562485639	16.9174573811491	23.1103765754183	65.5768307717074	117.436262161745	47.7363413867117	37.0934742807928	16.5249370765514	90.75	DOWN_pEhEx_UP_EhMyb10
EHI_198900A	7.94837559151172	16.5050055924174	-0.432577413081318	0.906701190693686	-1.05417167515543	9.40865258419914	13.7710640114108	24.3208046576701	10.5269112749417	8.75455452935789	4.9421380997226	9.50126550832596	14.0667798150861	24.7385460952796	10.5858490559113	8.93146182048957	4.82747018547512	90.67	DOWN_pEhEx_UP_EhMyb10
EHI_146510A	595.999745783252	404.951570059902	0.477309721914754	0.906593355842516	0.557562335257031	585.621778672008	300.739270600808	301.516500735568	538.228691673478	545.139777478299	726.928014616471	591.386275221306	307.197257799818	306.695438614194	541.242111651372	556.155666521929	710.061768153465	90.66	UP_pEhEx_DOWN_EhMyb10
EHI_103780A	91.8122439678361	157.394393485608	-0.432192036296816	0.906524344628433	-0.777625684191054	107.503092146504	144.165523723451	202.854952425131	73.1594080498984	131.805898041196	75.3609768719986	108.561285721754	147.261292044245	206.339249949208	73.5690109291189	134.469360162479	73.6124449898057	90.65	DOWN_pEhEx_UP_EhMyb10
EHI_107120A	45.390857717465	80.5080846165435	-0.432093211553977	0.906479064716742	-0.826731915768232	60.7700946705827	69.9782577648533	102.017280491226	58.8571899864274	46.6429176902668	32.7127609276533	61.3682776852641	71.4809504193631	103.76955990851	59.1867180009901	47.5854524807455	31.9537566284693	90.65	DOWN_pEhEx_UP_EhMyb10
EHI_005920A	19.595626488542	36.6552032227127	-0.432053692870523	0.906460965863678	-0.903486306267948	19.5344960780179	40.30523993187	45.843326983576	22.6781092816954	20.8618689417731	16.1243463275585	19.7267815075137	41.1707428740467	46.6307457219146	22.8050788554613	21.283434277857	15.7502278539997	90.65	DOWN_pEhEx_UP_EhMyb10
EHI_008130A	35.2890780011373	76.2932588150494	-0.431906556408049	0.906393620003614	-1.11233385053927	39.2518638802407	128.396194276194	53.5139158690362	56.9910393414615	13.0372102068097	36.7827911089579	39.6382348147443	131.153336625382	54.4330869434272	57.3101192031807	13.3006590817772	35.9293536186333	90.64	DOWN_pEhEx_UP_EhMyb10
EHI_136740A	298.597888617975	148.53005832649	0.476613384683294	0.906251691879376	1.00744904256146	163.560609383322	53.4028271982278	213.686454106098	168.435694214767	604.70076076478	143.582479137774	165.170598292084	54.5495839012953	217.356796752751	169.378727341372	616.920225864166	140.25106607869	90.63	UP_pEhEx_DOWN_EhMyb10
EHI_041070A	13.5985050407009	6.90197850642075	0.476540095022579	0.906215830639239	0.978366170532721	9.65450403274852	5.36552747573533	5.21138050234611	13.5865051934051	11.9108715705067	15.8026493849953	9.74953696562232	5.48074524455219	5.30089273739026	13.6625729445543	12.1515600050226	15.435994951631	90.62	UP_pEhEx_DOWN_EhMyb10
EHI_081410A	14484.9578591042	17776.8826190813	-0.430683983670641	0.905822898018555	-0.295446865770915	17966.7867230552	23344.9566458718	10615.1188477516	12640.996115215	10114.3156447945	21135.4988461158	18143.640596731	23846.2594217923	10797.4473138642	12711.7701761734	10318.7002512724	20645.111179814	90.58	DOWN_pEhEx_UP_EhMyb10
EHI_136480A	14.5852773686636	6.49741604996771	0.475040916028858	0.905458864969295	1.16657482872056	8.31437025283127	7.14152673818062	3.59885470279719	9.93938028593788	11.0494257896579	23.2065597740405	8.39621174230033	7.29488179608317	3.66066971091289	9.99502861458496	11.2727065949181	22.6681191735445	90.55	UP_pEhEx_DOWN_EhMyb10
EHI_182960A	23.1588315513135	9.23095390672962	0.474801001767314	0.905335365744712	1.32701082020419	2.69088743149623	12.0467599802662	11.7838995619847	39.6593797499743	18.5379332427863	12.2444662309728	2.71737485371708	12.3054485831437	11.9863033563064	39.8814235932297	18.9125377463237	11.9603690698963	90.53	UP_pEhEx_DOWN_EhMyb10
EHI_165210A	11.0375504965275	4.66160800539234	0.474761481140034	0.905315042299398	1.24352043972705	5.98758870609482	5.15811255839637	2.52771936552087	6.65088337317626	7.91473280046665	18.8565853789108	6.04652680520919	5.26887635990001	2.57113623171789	6.68812015586256	8.07466942945973	18.4190732593383	90.53	UP_pEhEx_DOWN_EhMyb10
EHI_087630A	8.85282412779014	17.5100917024775	-0.429401632897026	0.90521557884052	-0.983976973378599	7.88207617982454	22.9929373111521	19.6216923010304	11.1990096512496	8.29026201143201	7.43821243716145	7.95966243531344	23.4866809267644	19.9587203749588	11.2617103581011	8.45778713110499	7.26563039095217	90.52	DOWN_pEhEx_UP_EhMyb10
EHI_035390A	11.8853161526842	19.7157509028515	-0.42930361199321	0.905168307735108	-0.730168378740331	21.4332681410515	15.5343461926872	20.4226905841417	11.8422780195368	12.7865447430007	11.5448028807517	21.6442439017541	15.867926202564	20.773476844899	11.9085802396152	13.0449283061886	11.2769393690444	90.52	DOWN_pEhEx_UP_EhMyb10
EHI_136210A	137.981258335702	75.6217302402236	0.474342954235764	0.905100167625725	0.867599558528896	112.348628681851	54.5196439574062	55.1097240136022	105.866583869517	148.23527872449	165.533679315915	113.454518704971	55.6903828571453	56.0563051674641	106.459306784068	151.230736862464	161.692952617903	90.51	UP_pEhEx_DOWN_EhMyb10
EHI_031250A	264.912116590376	141.905466998863	0.473627645902218	0.90472750915678	0.900583660202002	227.864280084223	122.323966004139	68.0668950060274	180.366766765792	190.313692939298	431.701082068315	230.107234332325	124.950715098159	69.236032416309	181.376599252853	194.159448856433	421.684716345566	90.47	UP_pEhEx_DOWN_EhMyb10
EHI_030730A	34.9002351922065	62.328577822642	-0.428349253653105	0.90470878052048	-0.836657035775421	38.8649707023306	80.7423541567055	60.8244590003258	42.1156219465501	29.0154894769617	34.8854090569095	39.2475333010273	82.4761918710826	61.8691981568736	42.3514177309789	29.6018187558549	34.0759947885282	90.47	DOWN_pEhEx_UP_EhMyb10
EHI_146170A	75.0191492258268	29.5346888105016	0.473456066590233	0.904637230880188	1.34484849061507	48.5828180895598	29.9731951901781	8.70264429400756	38.6171653551385	38.8486874816572	149.146052732993	49.0610371337141	30.616830823346	8.85212352339795	38.8333740771392	39.6337206941815	145.685553159721	90.46	UP_pEhEx_DOWN_EhMyb10
EHI_138070A	27.1757847044425	59.1359811850034	-0.42806463359905	0.904571316052445	-1.12171450898408	28.5706668047019	61.567841412602	80.0650311553587	50.7197454952958	16.4830479833134	15.3275750192808	28.8518986785921	62.8899312444984	81.4402521518623	51.00371380972	16.8161284797045	14.9719433023056	90.46	DOWN_pEhEx_UP_EhMyb10
EHI_124540A	335.536883940089	579.469519937015	-0.42756109346698	0.904325990097513	-0.788261413950572	277.962859745108	413.975765432033	970.258346762751	710.675354100389	171.832437073298	136.291427886319	280.698953251513	422.865360025115	986.923795226911	714.654263703265	175.304733792595	133.129182426927	90.43	DOWN_pEhEx_UP_EhMyb10
EHI_062460A	77.8697759006875	147.291731116956	-0.427522799597754	0.904307365035548	-0.919541060986045	86.8520327769454	93.9515870947627	242.447336997819	99.7013063417725	94.2855973323519	43.5727344289194	87.7069501681285	95.9690760165538	246.611685197956	100.259511270273	96.1908695607519	42.5617560883295	90.43	DOWN_pEhEx_UP_EhMyb10
EHI_042870A	201.914738578334	297.866961568684	-0.427489242681152	0.904291047583106	-0.560921890741162	247.982790237079	279.408982248094	335.931950964096	244.59240264732	198.146180535862	171.609160545845	250.42377858599	285.408929069278	341.702018941286	245.961819855992	202.150211115503	167.627470008574	90.43	DOWN_pEhEx_UP_EhMyb10
EHI_113550A	13.3702392092354	5.41194427755413	0.472604803450404	0.904187487492195	1.30480638693495	5.68817176799684	7.47801553857204	2.66750717082659	10.0036966891649	6.77424485878146	23.6357108277169	5.74416259300132	7.63859625862772	2.71332507430715	10.0597051107193	6.91113512583171	23.0873130274767	90.42	UP_pEhEx_DOWN_EhMyb10
EHI_172140A	60.8194120401878	114.321740099494	-0.426810779063693	0.903960560564563	-0.91049600650366	58.770629708842	98.6280032327684	171.282883870856	59.7131498576639	87.2026609993594	38.888664214512	59.3491312340499	100.745912147918	174.224890073087	60.0474701967834	88.9648050907735	37.9863660748466	90.4	DOWN_pEhEx_UP_EhMyb10
EHI_068660A	3695.28851653194	2800.83656472042	0.472130433481574	0.903932518636946	0.399829208588496	4024.5246240043	2611.65705426326	1593.42034542752	2656.88639355785	3057.50818255286	5492.56298633895	4064.13954126412	2667.73901453051	1620.7894113439	2671.76169593619	3119.29265009767	5365.12406642051	90.39	UP_pEhEx_DOWN_EhMyb10
EHI_178620A	164.441581053491	87.5083444605457	0.471990395556671	0.903857414845691	0.910082649644802	73.0633935590437	70.6739655728617	109.576157161423	105.140132810242	271.402710630481	126.429901505046	73.7825841619039	72.1915976535042	111.458270112234	105.728788490607	276.88706944993	123.496464030906	90.39	UP_pEhEx_DOWN_EhMyb10
EHI_022240A	11.1162699558177	31.066566791556	-0.426582005202116	0.903847761026918	-1.48269004052004	4.52156030409768	72.719738772294	12.6476598282916	16.1871913684204	4.52156030409768	12.9334240153398	4.56606773145041	74.2813011886976	12.8648998280957	16.2778197697119	4.61292954309255	12.6333415963559	90.38	DOWN_pEhEx_UP_EhMyb10
EHI_065320A	43.1717821895872	78.3021936406434	-0.426256359737013	0.903687476949151	-0.858964074838255	57.8792403614163	65.0172250472168	103.322044197708	57.3730333656193	46.3793098504143	27.7826633109916	58.4489676043067	66.4133859351223	105.096734627874	57.6942519249622	47.3165177965958	27.138047561729	90.37	DOWN_pEhEx_UP_EhMyb10
