edgeR	limma	NOISeq	DESeq2
EHI_025230A	0.00393175552506185	0.0596337208191387	0.0159812225444097	0.00500425655646087
EHI_025360A	0.0030630133194467	0.0462754382532496	0.0230988695804302	0.008665800785053
EHI_025400A	0.0391315046811309	0.112237506466066	0.0664356092140104	0.153388757503702
EHI_025830A	0.0141743455195792	0.0708319228807758	2.21345954110053e-06	0.0136292778557417
EHI_026360A	0.0118019464670555	0.112785515040756	0.0363643013524819	0.0676983209987452
EHI_027520A	0.0158937489735164	0.0727663145795296	0.0336871601244434	0.12854585061942
EHI_027610A	4.75430394874398e-08	0.0182383147354105	0	4.12801372699998e-08
EHI_028930A	0.0378752886223725	0.109737816812011	0.0779431197787787	0.338213604729915
EHI_028990A	8.08405272808427e-07	0.0287002366818155	0.0073166666781076	3.48553486804491e-07
EHI_029210A	0.0132490990736675	0.0772350734269097	0.0341010502415794	0.0723437852685654
EHI_030070A	5.36614083631022e-05	0.0290090535609886	0	5.09894436087025e-05
EHI_030170A	0.0121074758106334	0.0787344748091959	0.0319814741675974	0.0480375047786744
EHI_030390A	0.00585892330883515	0.0843411806773823	0.0397117921891987	0.0121950692835565
EHI_031240A	0.0024950323194366	0.0678051765964425	0.0309709061358121	0.0104220762684294
EHI_032670A	0.0180268436280247	0.213284978564809	0.0425316128277051	0.120594693133211
EHI_032780A	0.000202882349915247	0.0725479333065177	0.0251402049366481	0.00304460372857083
EHI_035060A	1.61119927285e-22	0.0148899594730327	4.44089209850063e-16	1.83251521826453e-07
EHI_035160A	0.0191542295109814	0.0835356211325564	0.0833871876705763	0.150716104216109
EHI_035220A	1.37431377052617e-09	0.026597947331474	0.00440448873167576	5.55704985231814e-06
EHI_035400A	0.0472404844924406	0.104955263517432	0.0678627713008112	0.260617619625727
EHI_035510A	0.00129680165814067	0.0426283624561895	0.0278948460301447	0.0223487052746331
EHI_035600A	0.00256074875892189	0.0462754382532496	0	0.00208929864008188
EHI_035650A	0.000269431145338419	0.0363882660921992	0.018542654100103	0.007742597019094
EHI_035670A	1.81387008716906e-06	0.0287002366818155	0.0180996855364636	6.98579088139181e-06
EHI_036560A	0.000119958367089162	0.032326290191545	0.0234772724836518	0.00358068901771606
EHI_037810A	0.00029178867536024	0.0428788537434815	0.017585743209784	0.0164746301935092
EHI_037820A	0.0294728782745192	0.127612213007212	0.0941361902334099	0.234141226175322
EHI_038300A	4.30074320374182e-07	0.026597947331474	0.00700048097724382	0.000393271715344203
EHI_038540A	0.0198439907384096	0.124033284160612	0.0331125975342623	0.314470254749886
EHI_039020A	0.00145085446070699	0.103122416536099	0.000528466594657995	0.0566137752459774
EHI_040310A	0.00688789584299595	0.0590848349173247	4.80347428499783e-10	0.00527628158559493
EHI_040340A	0.08227228025583	0.129704598903944	0.0462648792350265	0.0963168406053699
EHI_040400A	0.00710914403902824	0.069039257615036	0.0331691856846958	0.0168054411822813
EHI_041580A	0.0026897585662646	0.0485037879614367	0.0743367309296482	0.0263314891037385
EHI_044550A	0.00401093211854831	0.0428788537434815	4.10782519111308e-15	0.00275328226845989
EHI_044770A	0.0114563652041558	0.0719211569620247	3.44169137633799e-15	0.0135541899628835
EHI_044820A	0.00021998980511865	0.0428788537434815	0.0139239768861761	0.000996837879414313
EHI_044830A	0.00651113521780318	0.0462754382532496	1.14352971536391e-14	0.00491510624677643
EHI_045280A	0.0009151824451084	0.0462754382532496	0.0333914253460927	0.0468002259075816
EHI_046600A	0.000952492150922676	0.0520737852298832	0.0332522314258196	0.0103033750317999
EHI_048140A	2.53827298519929e-05	0.0391311840275975	0.000543174126784396	2.06675488424856e-06
EHI_048300A	8.12611102698886e-12	0.0363882660921992	3.72010688920454e-09	0.000297904411881113
EHI_048440A	0.0422107431039756	0.109737816812011	0.0721734987525758	0.184036533488217
EHI_048580A	0.0263636407792339	0.0790496927024963	0.0804143502410712	0.080993206625901
EHI_048990A	0.0102931398602116	0.0596337208191387	9.99200722162641e-16	0.008665800785053
EHI_049000A	6.49655860952087e-11	0.0148899594730327	0	8.12665971026474e-12
EHI_049660A	0.0141743455195792	0.0809566081590835	0.0315623265878688	0.0646322168865309
EHI_049670A	0.164313079615068	0.166043096937713	0.0305923019473917	0.166448117601586
EHI_049690A	0.000544542030397606	0.0363882660921992	2.99760216648792e-15	0.000232874701372111
EHI_050000A	4.59591657962835e-05	0.0712953889340025	0.0153306175266886	0.00275328226845989
EHI_050130A	0.0448219757935405	0.128496825009496	0.026362033834021	0.0527055625633542
EHI_050500A	0.0167176901232126	0.0742968625671876	0.0318384456355756	0.0856500397553756
EHI_050520A	0.000310216819609365	0.0392504407391788	0.00629538375443783	0.000393271715344203
EHI_050640A	3.76758320426589e-05	0.0428788537434815	0.0642473878092484	0.0247582460071185
EHI_050740A	0.00749649491877046	0.0596337208191387	0.0228052193613024	0.0135049261858215
EHI_050960A	0.0196821508614855	0.0739956019703206	0	0.0189933230970881
EHI_051690A	0.00287804123315388	0.110766617350896	0.0416133638775147	0.471195633974994
EHI_052110A	0.00029178867536024	0.0428788537434815	0.017585743209784	0.0164746301935092
EHI_052720A	0.00021998980511865	0.0687773710233049	0.0204755774936153	0.0339645969557428
EHI_054940A	0.0117699387001649	0.069039257615036	0.0739400103679971	0.136159201836787
EHI_056380A	0.00346178793605796	0.0596337208191387	0.0148005143111331	0.00643825109516954
EHI_056460A	0.000525444438796917	0.0392504407391788	0.0151763271208283	0.00309068305207694
EHI_056680A	0.0380649564544611	0.113455503970461	0.0682701723490081	0.136992710966784
EHI_056690A	0.000443222659845956	0.0391618650406857	0.0136101416695703	0.00342281344968235
EHI_057550A	6.56115424628722e-06	0.0287002366818155	4.93922263755664e-07	9.28682348193047e-07
EHI_057850A	0.00102781393061594	0.0392504407391788	1.32807828068238e-08	0.0013361248446134
EHI_058090A	0.00142770437073372	0.0526507090133885	4.41964695241381e-06	0.00112982022989945
EHI_058110A	0.0323169242475864	0.132596234142154	0.101837338114767	0.13958029603479
EHI_058320A	0.00029231949095848	0.0596337208191387	0.0164741745064287	0.00533112878266034
EHI_062490A	0.0141743455195792	0.0755422992357934	0.0416960205437922	0.215217600122288
EHI_062500A	0.00475567336891421	0.0596337208191387	0.0410558015834406	0.0304045449476802
EHI_063340A	0.0104543066320642	0.0721509855374334	0.0425301671954932	0.185551061229994
EHI_065340A	2.26979098481432e-05	0.0290090535609886	0.00760196039939309	3.60859808458551e-05
EHI_065830A	0.0468553650363818	0.137335777885896	0.0617573323203456	0.10296529106273
EHI_066730A	0.0466398828958105	0.125088260452709	0.100332192555261	0.240493589005732
EHI_066770A	3.30733183635931e-06	0.0259188853880816	0	2.31151616457412e-06
EHI_067520A	0.0085122400584423	0.0712953889340025	0.00376581861128966	0.00854207471937036
EHI_067580A	0.0196530255581535	0.0725479333065177	0.041009499825758	0.152547168021166
EHI_068140A	0.0110456039627553	0.0723480346787393	0.0706307499773826	0.180522340038961
EHI_068170A	0.0277843856414174	0.112785515040756	0.0311919644797484	0.0348518381866011
EHI_068330A	0.0242055557129757	0.126136283225795	0.0338550931400591	0.326837946294663
EHI_068560A	0.0102216645816733	0.0668340506174755	0.0371414844025559	0.117551710707301
EHI_068610A	0.000268596347735411	0.032326290191545	0.0356116253234945	0.00315294769441615
EHI_069280A	0.00074480034582263	0.0392504407391788	0.0191695496962065	0.0208111677963079
EHI_069950A	0.00342130446542305	0.069039257615036	0.0425981728404917	0.0535884906192757
EHI_070720A	0.0411535679408764	0.129420277504374	0.0416900503044881	0.0544818358591714
EHI_073180A	2.01956104053741e-07	0.0184381754628985	7.71059993631695e-10	2.06675488424856e-06
EHI_073540A	0.000763260839414939	0.069039257615036	0.0758174066451881	0.011173930567576
EHI_074380A	0.00640007821179034	0.140028312905455	0.0400999904781945	0.47349658742088
EHI_075530A	0.0142333141412588	0.0708319228807758	0.0341488090796895	0.0216440478738413
EHI_076020A	0.00188496922921932	0.0462754382532496	0.0104241322217752	0.00358068901771606
EHI_077770A	9.91081242124922e-05	0.0371476417371939	0.0202426430970822	0.00275328226845989
EHI_079890A	0.0335572616224334	0.096048520571435	0.0724602863236645	0.0999658492234345
EHI_079930A	0.00559054365435999	0.0669121739129236	0.0686301681824111	0.13958029603479
EHI_080100A	0.00245923187575124	0.0668340506174755	0.0699176495629161	0.0827229728903109
EHI_080710A	0.0309626887068292	0.0891260145986249	0.0721413783863458	0.261910388851545
EHI_081130A	0.0120877492046172	0.078654771722496	0.0422769897859584	0.0168054411822813
EHI_082270A	0.173195989472577	0.154198311080483	0.0324319474340394	0.571066560474101
EHI_083100A	1.72717073911241e-07	0.0731733826711754	4.78284079008517e-13	1.44188095455018e-05
EHI_083140A	5.35729834206345e-06	0.154198311080483	0	0.0344404212377971
EHI_083270A	5.07881471979924e-14	0.0119363849435814	0	1.86802489463677e-16
EHI_083400A	0.00678229512959314	0.0592137157011164	0.0144043630636408	0.00521505825476344
EHI_083410A	5.07881471979924e-14	0.0119363849435814	0	1.86802489463677e-16
EHI_085470A	0.041009998941074	0.146443249316963	0.0716975219857792	0.368007937728986
EHI_086040A	0.0338462859347238	0.100972400470582	0.0666219990981516	0.141193881781189
EHI_086080A	0.00129680165814067	0.0687773710233049	0.0153371797309293	0.00122392718120595
EHI_086200A	0.00663699561357375	0.0721509855374334	0.0414827407589002	0.0223487052746331
EHI_086530A	0.0289309726138178	0.0861465738861061	0.0356090630688498	0.162349097843783
EHI_086540A	0.0477302566178436	0.112501992984572	0.0653213355157171	0.314470254749886
EHI_087380A	0.0104543066320642	0.0721509855374334	0.0425301671954932	0.185551061229994
EHI_087410A	0.000121268055269865	0.032326290191545	0.018176176751735	0.00382124280880819
EHI_087570A	0.000106277542245168	0.0393775974095884	1.99840144432528e-15	5.94904327329725e-05
EHI_087610A	0.0102931398602116	0.0750002200740195	0.0737912469797147	0.137973687925945
EHI_089770A	8.40236829678381e-11	0.0184381754628985	2.58681964737661e-14	0.000434212811978814
EHI_090020A	1.9063947977494e-08	0.019808757137263	0	2.34043670430084e-09
EHI_092170A	3.41174470901336e-06	0.026597947331474	0.0145188638974331	0.000345763853473838
EHI_092320A	0.0163873439606575	0.180691704659343	0.0384497553542889	0.0771629167998408
EHI_092430A	0.0012332528891389	0.0444617813801455	0	0.00134571779780861
EHI_092470A	0.00029178867536024	0.0363882660921992	0	0.000345763853473838
EHI_092930A	3.41174470901336e-06	0.0281461727013801	5.09061681697176e-11	3.56853616558594e-06
EHI_093840A	0.0371886675051212	0.144594179175189	0.0322464651973173	0.393719704531077
EHI_094020A	1.25192269693497e-23	0.0184381754628985	6.66133814775094e-16	2.34043670430084e-09
EHI_095070A	0.015560091275341	0.0725479333065177	0.0423711303740411	0.169791159942441
EHI_095830A	4.41567944317301e-08	0.0184381754628985	0.00593047313461414	9.76125579042558e-07
EHI_096340A	0.0311664017590915	0.0984921342556378	0.00900296293949521	0.034364276473103
EHI_096360A	0.00627498998531767	0.0721509855374334	0.0326475674367459	0.0117770668826064
EHI_096730A	0.0266587830303187	0.0742968625671876	0.0705835124634657	0.0983965637183556
EHI_096790A	0.0255990193103504	0.113090921341738	0.0314353382788685	0.0325461936393438
EHI_097170A	0.0294432868569538	0.0843411806773823	0.03684741747864	0.118750425469241
EHI_097930A	0.000194095871274499	0.0427993347567856	0.0153680568829947	0.00451302842781977
EHI_098180A	0.0417608313150634	0.275944080334354	0.0746790066724331	0.516279910813313
EHI_098250A	0.0542414033579747	0.140536393233367	0.0421963790588721	0.433832605034001
EHI_098440A	0.000121424610578899	0.0297654727587927	0	4.60947433369991e-05
EHI_098470A	3.06320653331236e-09	0.169851647709818	2.88657986402541e-15	0.0016087377785797
EHI_098560A	0.0148388418832588	0.0708319228807758	0.0331896411489465	0.0458109351641678
EHI_098800A	0.00142770437073372	0.0428824235762265	0.0106859149659391	0.00316260966708747
EHI_099340A	0.0200060472086996	0.0790496927024963	0.000391776131749899	0.0214632053947991
EHI_099720A	0.0141743455195792	0.107127620287948	0.0322285408309932	0.0468002259075816
EHI_099860A	4.15274394252584e-09	0.0370912263742878	1.33226762955019e-15	3.8695378472363e-07
EHI_100350A	0.0166946600544988	0.131211011307418	0.0319374901065574	0.12854585061942
EHI_100810A	0.0566242995148228	0.112237506466066	0.0722834567273257	0.0428963412242174
EHI_103310A	7.99658681506236e-06	0.0287002366818155	0	8.3548361976677e-07
EHI_103370A	0.00513426727191107	0.0719211569620247	0.0425366815296555	0.01318785197961
EHI_103510A	6.07324313655559e-06	0.0311807787781016	2.44249065417534e-15	7.68026783365672e-07
EHI_103900A	1.56245192066375e-10	0.0148899594730327	0.000974781247368273	6.26465238795553e-09
EHI_104360A	0.0034572223735025	0.069039257615036	0.0110695799840859	0.00316260966708747
EHI_105120A	0.0102931398602116	0.0721509855374334	0.0337209209979055	0.166912210983307
EHI_105140A	1.73384238396658e-06	0.026597947331474	0	8.3548361976677e-07
EHI_105280A	5.53177514333739e-06	0.0287002366818155	0.0181265040381755	0.00120104586682302
EHI_105350A	0.0329723253602931	0.110252913459115	0.102749627111422	0.0600329229899721
EHI_106270A	0.0241255545782415	0.0843411806773823	0.0717028150418119	0.205346352811781
EHI_107170A	0.0841123833186451	0.13202228795567	0.0517242469570023	0.0286068666502364
EHI_108690A	0.0122477829064304	0.0708319228807758	0.00328303670767971	0.00491510624677643
EHI_109000A	0.0309027684410747	0.0944249975262029	0.102750643440421	0.281271915113365
EHI_109880A	0.000216302662802971	0.0750002200740195	0.0123871264553395	0.0386729986046631
EHI_109900A	0.0223999900592608	0.078654771722496	0.0358835372089605	0.0491256290451032
EHI_110570A	0.00114653441625842	0.0535398212441956	0.0181928251312129	0.00315899010216147
EHI_110730A	0.0476213828545577	0.126136283225795	0.0724175174746872	0.339999968988546
EHI_111050A	0.0350025935830899	0.108152228975363	0.0189405677576656	0.0384189728346344
EHI_111760A	5.60039310025323e-05	0.0287002366818155	0	3.22554225649487e-05
EHI_112800A	0.000578221585368747	0.042547028746707	0.0259031244047901	0.00421655249329528
EHI_113900A	0.000860573583532837	0.0419703034337267	0.0183602610954573	0.00182173404453786
EHI_113950A	0.278495534921169	0.20301794678466	0.0315050911668165	0.655268315738408
EHI_114010A	0.305547196081649	0.0750002200740195	0.00707420388122082	0.599858735696137
EHI_114920A	1.68334177681615e-15	0.0119363849435814	0	2.08075371877568e-19
EHI_115270A	0.0166946600544988	0.0725479333065177	0.0716246075447325	0.0369214980079757
EHI_115360A	0.000163538191450499	0.0370912263742878	0.015051621387985	0.00861997793932158
EHI_115400A	0.0166946600544988	0.0725479333065177	0.0716246075447325	0.0369214980079757
EHI_117270A	0.0261458193199443	0.0708319228807758	0.00957063933526414	0.24235779396105
EHI_117850A	3.17093493293188e-08	0.0184381754628985	0	5.70397359432438e-09
EHI_118080A	0.053918250533279	0.112785515040756	0.0313086020170583	0.0854228011860414
EHI_118220A	1.72294440012324e-07	0.0596337208191387	3.66373598126302e-15	2.0728630618607e-05
EHI_118270A	1.39456006478331e-05	0.0428788537434815	1.50779388974343e-12	1.83251521826453e-07
EHI_118290A	0.0302416692580076	0.121619126613395	0.0746061096187054	0.25536692683025
EHI_118670A	2.72793663546822e-06	0.0363882660921992	0.0213475325044239	3.50776784494575e-05
EHI_118750A	6.32213279122172e-06	0.0297654727587927	0	2.30175510734582e-06
EHI_119540A	8.55248217661429e-06	0.0290090535609886	0	2.38925922029854e-06
EHI_122790A	0.048247469260666	0.112237506466066	0.0984923316988378	0.34262892371011
EHI_122900A	0.0293086294117656	0.0907453571652836	0.0144939950371848	0.0218962099049543
EHI_124510A	0.0490787969254535	0.112785515040756	0.0673989128021347	0.273553865164845
EHI_124880A	0.033295417777564	0.105825824082321	0.0554615597307605	0.137973687925945
EHI_125310A	0.037591768590972	0.0859148056247276	0.0746104694874945	0.0982849755604687
EHI_125600A	0.00342130446542305	0.0773439756501369	0.0314762389250495	0.112392906220519
EHI_125780A	0.0271056452565762	0.10263680572608	0.000895159743693363	0.0314450360091779
EHI_126130A	0.0351113401173203	0.151409062326945	0.0538602354174005	0.185551061229994
EHI_126210A	8.31367161628914e-06	0.0290090535609886	0.0108298564857943	0.000271060682780566
EHI_126240A	0.164065250155057	0.158670566845503	0.0168630178367758	0.136159201836787
EHI_126270A	0.0162121475161201	0.0790496927024963	0.0941069950949764	0.102158385051922
EHI_126860A	0.00392361419080963	0.0526507090133885	0.0310774922544491	0.0584747363069141
EHI_126870A	3.80013024884499e-08	0.0182383147354105	0	1.57456516614886e-08
EHI_126980A	7.76155135875395e-05	0.10263680572608	0.0154887746613697	0.000345763853473838
EHI_127380A	0.0112006541570629	0.0742968625671876	0.0418304208242497	0.0332043946081221
EHI_129750A	0.0183199752400683	0.0815085229531483	0.00023534871137465	0.0189933230970881
EHI_130260A	0.0269229652210488	0.0862276956041147	0	0.0249288827199473
EHI_131150A	0.00868856564067806	0.0668340506174755	0.0424629464585417	0.0753055101400397
EHI_131470A	9.91081242124922e-05	0.0290090535609886	0	3.53985502719406e-05
EHI_131940A	0.0106467469495866	0.0687773710233049	0	0.011173930567576
EHI_134490A	0.000216302662802971	0.0363882660921992	0.0028269873469271	0.000509154092523538
EHI_134720A	0.039309490849895	0.103122416536099	0.00480223244226008	0.0450829087131868
EHI_134810A	1.22525025639408e-08	0.0182383147354105	0	1.25902630535747e-08
EHI_134840A	0.00532311155311586	0.0843411806773823	0.0397775253648336	0.039579957751556
EHI_135060A	2.40050854560765e-06	0.0287002366818155	4.44089209850063e-16	1.62773668762617e-07
EHI_135080A	0.0119644369639762	0.0712953889340025	3.33066907387547e-15	0.0152685311387886
EHI_135440A	0.0234988476732843	0.0772350734269097	0.0554728505724464	0.117551710707301
EHI_135580A	0.0447172413171253	0.112737917480171	0.0941515328638829	0.247584649269584
EHI_136740A	0.0709676674585933	0.22525018147932	0.031323155197705	0.0543040891897125
EHI_136980A	0.0365659661519398	0.120772588951578	0.0401591571095508	0.246624997639487
EHI_137010A	0.0466089539271422	0.112237506466066	0.0984894263061497	0.257527576636926
EHI_137270A	0.0466089539271422	0.112237506466066	0.0984894263061497	0.257527576636926
EHI_138470A	0.0013896460579028	0.069959530260568	0.0133436095327232	0.00061155944903709
EHI_139050A	0.042364602710915	0.137775576238757	0.074032614030266	0.140776172839752
EHI_140540A	0.000202882349915247	0.0308611423521372	9.99200722162641e-16	7.24160692939267e-05
EHI_140550A	0.000125975482681345	0.0350493201898209	0	8.73339423844889e-05
EHI_140600A	0.0172635780882043	0.0790496927024963	0.0211805792406611	0.0214632053947991
EHI_140640A	9.16892336803967e-08	0.0428788537434815	0	0.000476620219854611
EHI_141800A	0.00269398170564332	0.0526507090133885	0.00171259854589167	0.00188160931119623
EHI_141810A	0.00304851353425597	0.0499532068610293	0.013975569181581	0.00791817529261564
EHI_141890A	0.000165355042666299	0.0363882660921992	0.0162612216648144	0.0061544965859422
EHI_141940A	0.00579740031434817	0.059789071041574	0	0.00680143153840802
EHI_143440A	6.56115424628722e-06	0.0290090535609886	0.0176104664100989	3.95015787176483e-05
EHI_144610A	0.000376938250525379	0.0428788537434815	0.00765526925178306	0.000301479696625194
EHI_145610A	0.0252168042294982	0.10263680572608	0.0684057756046331	0.0340487853856097
EHI_146780A	0.042364602710915	0.0954234111270024	0.0318424599760783	0.0470669718372488
EHI_147570A	0.000175032570121897	0.0370912263742878	5.55111512312578e-16	0.000131772389271931
EHI_148150A	0.00221890376211815	0.0462754382532496	0.0325143414695779	0.0156168635951159
EHI_148170A	0.042364602710915	0.0984921342556378	0.0675811753544584	0.172251365624141
EHI_148190A	0.000175032570121897	0.0426283624561895	0.00178032341271561	4.60947433369991e-05
EHI_148260A	0.000166945331804442	0.0462754382532496	0.0533239327291676	0.0571127621447857
EHI_148470A	0.000946758709041204	0.0666187100202399	0.0117221461384005	0.000536622600605001
EHI_150530A	0.00182432608297572	0.0723480346787393	0.0176109890867487	0.150854852202352
EHI_151350A	2.26915560211336e-06	0.0353124901327761	0.0178722539639461	0.000739394046779504
EHI_151890A	0.000121268055269865	0.0458473091048344	0.0158045981416849	0.0288383518695274
EHI_152670A	0.0121970119259731	0.0687773710233049	0.0331641253984604	0.0306835576437163
EHI_152800A	7.4898071813308e-07	0.0287002366818155	2.66453525910038e-15	1.06909051312057e-09
EHI_153260A	0.00629819037350545	0.069039257615036	0.0326912304634212	0.0473612933589123
EHI_153620A	0.0266587830303187	0.0742968625671876	0.0705835124634657	0.0983965637183556
EHI_153650A	0.0379597135904842	0.10263680572608	0.0333184590774072	0.303584362176885
EHI_153690A	0.0140020856796265	0.0725479333065177	0.000472899310870134	0.0143189193271037
EHI_154240A	0.014044603245032	0.0742968625671876	0.0424854245650454	0.0406778318681279
EHI_154290A	0.039309490849895	0.101974887964671	0.101792097327768	0.318826240148749
EHI_155310A	0.0283307078040131	0.10263680572608	0.0326186698241236	0.072206820517766
EHI_155420A	0.00155409683973645	0.0499532068610293	0.0108610058746107	0.00275328226845989
EHI_155680A	3.92243887978456e-10	0.0182383147354105	3.33066907387547e-16	1.0967924361271e-09
EHI_155700A	0.0344205010055003	0.10263680572608	0.0325326176972768	0.0646691670283412
EHI_155900A	5.94382583704716e-11	0.0426283624561895	2.44249065417534e-15	1.70863084455842e-06
EHI_156310A	0.0390200446208819	0.237905738781403	0.0323876403762826	0.307492051096991
EHI_156690A	0.0130130188547943	0.0627271922499286	0	0.00782472627083601
EHI_157010A	0.00663699561357375	0.0596337208191387	2.97015745331919e-11	0.00326623796842608
EHI_157360A	0.0166946600544988	0.0891260145986249	0.0390159123738283	0.0730166598759492
EHI_158130A	0.00235080599460899	0.0517421041858734	0.0338436296241356	0.097714931340993
EHI_158150A	0.0168264730412823	0.10263680572608	0.0314374464127106	0.0208111677963079
EHI_158570A	8.41899112454668e-06	0.0428788537434815	2.17603712826531e-14	1.57456516614886e-08
EHI_159330A	0.0102931398602116	0.0750002200740195	0.0737912469797147	0.137973687925945
EHI_159490A	0.0336641166684833	0.112785515040756	0.0995616227471307	0.107950256607997
EHI_159680A	0.0362471158814503	0.105825824082321	0.0615048444189499	0.187586302629341
EHI_159780A	0.0319707347695619	0.0971101043958196	0.0734528838559829	0.34262892371011
EHI_159820A	0.000356494438121761	0.0370912263742878	0.0163606407788203	0.0140736792315082
EHI_160210A	0.000218812157946955	0.0402040197397177	0.0162454584835439	0.0168054411822813
EHI_160740A	0.00393175552506185	0.0596337208191387	0.0159812225444097	0.00500425655646087
EHI_160910A	0.000134590418528269	0.0813394171790054	0.0250961464113288	0.0069482910898681
EHI_160980A	0.0125195471823211	0.0719211569620247	0	0.00854207471937036
EHI_161170A	0.00663699561357375	0.0648527726432325	0.014333414448138	0.00352248017550483
EHI_161860A	0.0145608258416899	0.0742968625671876	0.0314054350261103	0.175467258754787
EHI_161870A	0.0108108105962398	0.0708319228807758	0.0340260011587119	0.0776494556299191
EHI_161900A	0.0166946600544988	0.0788337310537516	0.0695180538749965	0.286248830659515
EHI_161940A	0.0303010939697813	0.0954074723350691	0.0373276045251766	0.0478914150647747
EHI_162230A	0.00724384187547431	0.127692923335549	0.0411219717851972	0.031916683894574
EHI_163670A	0.0026897585662646	0.069039257615036	0.00459604953872239	0.00191805892654496
EHI_164800A	0.0639294987699598	0.128496825009496	0.0392035639663187	0.0646691670283412
EHI_165770A	0.0106146274088635	0.0678051765964425	0.038961066140468	0.104573240918861
EHI_165810.mRNA	0.00617192961407537	0.0596337208191387	0.000966068083883442	0.00304555047128103
EHI_166030A	0.00196211454669818	0.0428824235762265	0.0138807104962437	0.00854207471937036
