edgeR	NOISeq	DESeq2
EHI_044770A	-1.13010408001819	1.07742485641177	-1.11216798794891
EHI_044820A	-1.67264453451727	1.62287117803332	-1.66106219068561
EHI_045280A	-1.74499994237355	1.70123260702495	-1.73142517464854
EHI_046600A	-1.91230876469294	1.86660942481784	-1.90255615909671
EHI_047920A	-2.80001310767146	2.78380969445506	-2.82125748144518
EHI_048140A	-2.81104278910345	2.75793777504426	-2.80846834043385
EHI_049000A	-1.76438375071399	1.71403655957664	-1.74381019984655
EHI_049690A	-1.48560447467928	1.43168607747755	-1.45779423609143
EHI_049990A	-9.11439830192789	10.2777857885031	-8.42988672580578
EHI_050000A	-2.6992884970104	2.66714094833884	-2.70981044326872
EHI_050740A	-1.24326533436188	1.18938041839106	-1.21390423849833
EHI_056460A	-1.4778037730699	1.42612767117022	-1.45601690088461
EHI_056690A	-1.92085032378457	1.87036425894418	-1.90260703781996
EHI_057550A	1.62379164627488	-1.68293026712911	1.66084489483246
EHI_057850A	-1.10062857284118	1.04700981872102	-1.07497268042165
EHI_058090A	-1.59763994961295	1.54288531147316	-1.58378031539234
EHI_058320A	-2.3496490312922	2.31205366006407	-2.35096637199193
EHI_059870A	1.03548225599304	-1.09305521125818	1.07391120660559
EHI_062500A	-2.09839829269928	2.05135815917335	-2.0836984877819
EHI_069280A	-1.77819086199966	1.72732786639256	-1.75350178793094
EHI_069950A	-2.12798168582898	2.09230544208569	-2.12448546909602
EHI_072640A	-2.56862274311948	2.56498126503881	-2.59077556124041
EHI_073540A	2.6487539968867	-2.74235367860305	2.70547553193134
EHI_076020A	-1.55472419091913	1.50254904603777	-1.53561598168131
EHI_079890A	-1.64137570953742	1.59756414275471	-1.63067721298838
EHI_079930A	1.71953678414524	-1.80368949122639	1.77141035555924
EHI_083140A	-6.14284196236401	6.21449304757913	-6.31248062822927
EHI_083270A	-2.06710839550498	2.01557896257319	-2.04023432307351
EHI_083380A	6.44563207418979	-7.8412535029009	5.96773235984342
EHI_083410A	-2.06710839550498	2.01557896257319	-2.04023432307351
EHI_085680A	-6.35350098878772	7.53147661314398	-5.68429177268341
EHI_089770A	-8.33664652611553	9.49443111733205	-7.6429972501488
EHI_092170A	-2.3030530089085	2.25175809220206	-2.27570527954371
EHI_092430A	-1.12346764040462	1.0727956659742	-1.10396525115713
EHI_092470A	-1.31832845436518	1.26685963516348	-1.29807501077803
EHI_092930A	-2.24911698478059	2.19450834551073	-2.22787855856719
EHI_093840A	-1.74962347263588	1.71780583221828	-1.74478789841307
EHI_094810A	-2.25746874576226	2.24634466315241	-2.28061121944691
EHI_095830A	-2.31206143926226	2.26213730950119	-2.29138325014476
EHI_096340A	-1.18777175687796	1.13227537692197	-1.17033694362465
EHI_098440A	1.27418048581656	-1.33174739012565	1.29708626986014
EHI_098470A	-15.215653970642	16.3760865221328	-14.5756650444923
EHI_098800A	-1.102945623653	1.04864604735707	-1.082635591492
EHI_099860A	-2.88639686836276	2.84544479398125	-2.8881425275262
EHI_103310A	-2.03369637121285	1.9824717185879	-2.01684455402658
EHI_103370A	-2.05631189189582	2.00667802332467	-2.03070684510628
EHI_103400A	3.27511464368341	-3.37518250975403	3.34300365090762
EHI_103510A	-2.11405420476586	2.06202996515574	-2.10671523560835
EHI_104360A	-1.45112850846795	1.39763385759085	-1.44088266378747
EHI_105140A	-1.67549812935602	1.62297822731618	-1.65971872223219
EHI_108640A	2.06775007106441	-2.17424211864895	2.1387973598881
EHI_109930A	3.91592523695955	-3.81526279641142	3.95527963787996
EHI_110570A	-1.55156272634823	1.50061621565989	-1.54034570891173
EHI_111760A	-1.46993613490987	1.41708859717247	-1.44612501115701
EHI_112800A	-1.81095628474838	1.76021122932814	-1.79476097730615
EHI_112830A	1.12386021046538	-1.17889713439769	1.1449742989872
EHI_114010A	3.48110859444989	-3.53941954826258	3.45301052977915
EHI_114920A	-2.31430360062297	2.26456365183973	-2.30442379130231
EHI_116040A	-2.88885045714958	2.89456932931529	-2.92265649311594
EHI_117270A	3.05310282981512	-3.12342211304561	3.1276628926799
EHI_117850A	-2.09635539335124	2.04519534665839	-2.08222471798011
EHI_118230A	-2.10946544042149	2.06110140772656	-2.10380038185454
EHI_118270A	-2.7031533609316	2.65035375676694	-2.70638213436956
EHI_118670A	-2.02181528734346	1.97570814387724	-2.01743061150434
EHI_118750A	-1.3872162372749	1.33679985503065	-1.37588674919407
EHI_119540A	-1.754026448735	1.70115552149664	-1.74085419611453
EHI_120650A	2.75194492957517	-3.0103573772912	2.91824283759983
EHI_120950A	-2.83873231168615	2.82443022264071	-2.85527458635806
EHI_123020A	7.75523224534059	-9.1621221355707	7.28550221621579
EHI_125340A	-2.13006344236859	2.13430174744217	-2.16025652194972
EHI_126210A	-1.85686829320034	1.80803234612738	-1.8417501299314
EHI_126860A	-1.63148821087777	1.58331676257716	-1.61168478214506
EHI_126870A	-1.56870440097069	1.51848179410677	-1.54660119759175
EHI_126980A	-3.17259764871085	3.13804322670129	-3.19012232167325
EHI_127400A	-1.54791617405995	1.49354128319079	-1.51966535654748
EHI_131470A	-1.07659168111253	1.02352187338138	-1.05054217991608
EHI_131940A	-1.214849653811	1.16261769128195	-1.19391532195797
EHI_134600A	-3.49819711543483	3.5702366462308	-3.60513246361055
EHI_134810A	-1.8575150784852	1.80425737253509	-1.83539193665469
EHI_134840A	-1.81241350981255	1.77314041848972	-1.81133827073437
EHI_135060A	-1.89741424534339	1.84543602457652	-1.88609356865801
EHI_135080A	-1.23043380836415	1.17807904871143	-1.21301023078876
EHI_137810A	-1.75026956709317	1.72618300148002	-1.75240059724732
EHI_138470A	-2.10760011103971	2.05522191434243	-2.10543360078023
EHI_140540A	-1.29629971232958	1.24290794629533	-1.26812038580147
