edgeR	NOISeq	DESeq2
EHI_055430A	-1.52222230107583	1.52591801174969	-1.54770508386816
EHI_056380A	-1.13192164541279	1.12274408631064	-1.15002396155727
EHI_056690A	-1.08583205189881	1.08187445168605	-1.10278932268207
EHI_057550A	1.70806587556821	-1.71095033116847	1.70135106918975
EHI_058090A	-1.27774540835006	1.27099641194062	-1.29746270120494
EHI_058320A	-1.9633645343302	1.96788698869973	-1.99385153427302
EHI_062500A	-1.69983890915622	1.70177468847672	-1.72075600153444
EHI_064640A	-1.00329298935746	1.00174646720907	-1.01706253042895
EHI_066770A	-1.12375302001305	1.11593722887803	-1.13728872459955
EHI_068170A	-1.05637185660872	1.04797869801878	-1.07757195679441
EHI_068430A	2.48246123441337	-2.44261889501015	2.47400773546941
EHI_068610A	1.11046596617184	-1.11272376190802	1.09843850103985
EHI_069950A	-1.41713930229129	1.42677313500085	-1.44576256280037
EHI_073180A	-1.29830111055345	1.28819516543837	-1.31111339709091
EHI_073410A	-6.23590518332394	7.33276650707739	-5.47121207096318
EHI_073540A	2.21513564017592	-2.27646236460534	2.24263762127408
EHI_075530A	-1.42511606580398	1.43304604294938	-1.44903766492783
EHI_076020A	-1.0739816435916	1.06774933690391	-1.09046067043308
EHI_077770A	-1.81587723552605	1.82260138067086	-1.84132104766663
EHI_079260A	-1.22585731382509	1.24281432306037	-1.25642172531295
EHI_080590A	-1.593946175452	1.65160148304269	-1.66633059300061
EHI_083100A	-2.76373706751982	2.77024542642167	-2.80155258286217
EHI_083140A	-5.40678301633033	5.4581860768198	-5.53896143606986
EHI_083270A	-1.5272608270967	1.51819894153397	-1.53845824435601
EHI_083410A	-1.5272608270967	1.51819894153397	-1.53845824435601
EHI_086080A	-1.5293931602709	1.52126156986553	-1.55441235658944
EHI_087570A	-1.15234896563322	1.1416313900509	-1.17289561780855
EHI_087650A	2.23675210302741	-2.34328187810389	2.30677860828988
EHI_089770A	-8.23822665546557	9.32402344909423	-7.4604435076557
EHI_090020A	-1.64592415034242	1.63398491266477	-1.66701611674427
EHI_092110A	-1.60058071590676	1.60002907559231	-1.62334986997524
EHI_092170A	-1.55436662319001	1.55112417160294	-1.56552598843639
EHI_092470A	-1.0242748615173	1.01618773365211	-1.04025316943746
EHI_092930A	-1.44079859988613	1.43352131863218	-1.45495328179437
EHI_094810A	-1.8209953875282	1.8520774217365	-1.87251104114804
EHI_095830A	-1.63202761553918	1.62515611170909	-1.64709682462981
EHI_096200A	-2.10010551702273	2.14924204654747	-2.16588292165454
EHI_096340A	-1.02347549735256	1.01736217129304	-1.04085454613895
EHI_096360A	-1.08442616622299	1.07826213184799	-1.10553599762047
EHI_096790A	-1.01234173988493	1.00539645170737	-1.03468988702244
EHI_097650A	-1.96750054932308	2.00042180236859	-2.0197043781506
EHI_097930A	-1.41868845545948	1.42465161669424	-1.44456321996489
EHI_098470A	-15.1322671362909	16.2070510761879	-14.385165509058
EHI_098800A	-1.05222710488512	1.04780810995226	-1.06812794406911
EHI_100350A	-1.67666740829697	1.69780634190933	-1.71620254781366
EHI_100490A	-1.23280568503463	1.23709895685758	-1.25315939774008
EHI_100810A	1.90517708011666	-1.91803964950187	1.91143904200908
EHI_103310A	-1.49180147829512	1.48221500676921	-1.50938446769225
EHI_103400A	2.72539044186928	-2.76654455245906	2.75149804564476
EHI_103510A	-2.05761870613044	2.04687366665159	-2.08089052331998
EHI_104360A	-1.47602283522526	1.46772206964332	-1.49751673561216
EHI_105140A	-1.38684059259891	1.37766145584381	-1.40512563911433
EHI_105280A	-1.44505117251622	1.44709082438847	-1.46451100772573
EHI_107170A	1.84775199549933	-1.84826621555431	1.85596652292433
EHI_109870A	-1.30023939578533	1.29836443429518	-1.31455522601904
EHI_110570A	-1.47901360816922	1.47592558270485	-1.50117525522859
EHI_111760A	-1.03939549957535	1.03280224549405	-1.05322134630087
EHI_112800A	-1.35902538933493	1.35623704148646	-1.37736017107862
EHI_114920A	-2.20867817471638	2.19506869252777	-2.22991168843576
EHI_115360A	-1.64043585251894	1.64269501839115	-1.66302779225724
EHI_116040A	-2.93131763586114	2.99007116286351	-3.01163837673757
EHI_117270A	3.0969483547843	-3.10257700330714	3.12263819397689
EHI_117850A	-1.57566015096616	1.56470120463909	-1.59468046625457
EHI_118270A	-2.45118849721816	2.4367399710987	-2.48016097372627
EHI_118670A	-1.88481387028968	1.88399203092837	-1.91097782273102
EHI_118750A	-1.42460914431875	1.4123763760952	-1.44527548855231
EHI_119540A	-1.64131749708466	1.63259589861982	-1.66129511384864
EHI_120470A	-1.2249477792705	1.25250363563475	-1.26683639669452
EHI_123020A	7.90830082291037	-9.35720626462255	7.49642230297051
EHI_126130A	-1.56096897805653	1.57794571924912	-1.59718159155481
EHI_126210A	-1.40445263798743	1.40259683829122	-1.4240629195721
EHI_126530A	3.0388793288488	-3.3111886043485	3.21117516483953
EHI_126870A	-1.24227654582635	1.23258582130223	-1.25678007756411
EHI_127360A	-1.58996981030024	1.61015049631226	-1.62487681990902
EHI_134490A	-1.1768892658099	1.16712155627106	-1.19235048996442
EHI_134600A	-2.12238080681778	2.17169610739211	-2.19571649884862
EHI_134810A	-1.54145796130872	1.534202250125	-1.555775012692
