edgeR_CDC5_1	edgeR_CDC5_2	edgeR_pEhEx_1	edgeR_pEhEx_2	limma_CDC5_1	limma_CDC5_2	limma_pEhEx_1	limma_pEhEx_2	NOISeq_CDC5_1	NOISeq_CDC5_2	NOISeq_pEhEx_1	NOISeq_pEhEx_2	DESeq2_CDC5_1	DESeq2_CDC5_2	DESeq2_pEhEx_1	DESeq2_pEhEx_2
EHI_047920A	0	0.42859833478143	2.4414761390143	2.29252649154042	0	0.42859833478143	2.4414761390143	2.29252649154042	0	3.30112390788865	17.5579121204684	16.8282077339454	0	3.10386742740194	16.7913604481958	16.8758510007471
EHI_048140A	41.7048525018517	32.2877412202011	123.951865519188	315.795524209693	41.7048525018517	32.2877412202011	123.951865519188	315.795524209693	306.132960297065	248.684667727612	891.401692269935	2318.08561535098	297.394175661019	233.824679530946	852.484453523787	2324.64847535291
EHI_048300A	0.183721817188774	0	7.3244284170429	13.3253102320787	0.183721817188774	0	7.3244284170429	13.3253102320787	1.34860334932628	0	52.6737363614053	97.8139574535577	1.31010650070933	0	50.3740813445874	98.0908839418425
EHI_048440A	5.51165451566322	7.14330557969051	12.1134777666479	15.9044025350617	5.51165451566322	7.14330557969051	12.1134777666479	15.9044025350617	40.4581004797884	55.0187317981442	87.1142562900164	116.745691154246	39.30319502128	51.7311237900324	83.3109806852792	117.076216317683
EHI_048580A	26.2722198579947	20.1441217347272	9.67200162763357	11.6059153634234	26.2722198579947	20.1441217347272	9.67200162763357	11.6059153634234	192.850278953658	155.152823670767	69.556344169548	85.1928016530987	187.345229601435	145.881769087891	66.5196202370834	85.4339956912822
EHI_048860A	0.551165451566322	0	3.66221420852145	3.5820726430319	0.551165451566322	0	3.66221420852145	3.5820726430319	4.04581004797884	0	26.3368681807026	26.2940745842897	3.930319502128	0	25.1870406722937	26.3685171886673
EHI_048990A	14277.7573010084	11125.5555742564	5795.40703352098	6476.38733860168	14277.7573010084	11125.5555742564	5795.40703352098	6476.38733860168	104805.360689542	85690.5744009736	41677.7562438058	47539.6868483958	101813.616596125	80570.1906804996	39858.168953127	47674.2790771105
EHI_049000A	121.256399344591	141.866048812653	633.563058074211	843.21990016971	121.256399344591	141.866048812653	633.563058074211	843.21990016971	890.078210555344	1092.67201351114	4556.27819526156	6189.6251571418	864.67029046816	1027.38011847004	4357.35803630681	6207.14894621229
EHI_049660A	6.98142905317341	5.42891224056478	12.8647011940369	20.2028897066999	6.98142905317341	5.42891224056478	12.8647011940369	20.2028897066999	51.2469272743986	41.8142361665896	92.5166907886221	148.298580655394	49.7840470269547	39.3156540804246	88.4775531308779	148.718436944084
EHI_049670A	400.14611783715	469.743774920448	118.035981028499	303.18662850622	400.14611783715	469.743774920448	118.035981028499	303.18662850622	2937.25809483264	3618.03180304596	848.857520593416	2225.53047281428	2853.41195854493	3401.83870043253	811.797695514697	2231.8312948488
EHI_049690A	170.310124533993	172.153664470541	428.103450683315	419.532347951897	170.310124533993	172.153664470541	428.103450683315	419.532347951897	1250.15530482546	1325.95143633527	3078.71235989291	3079.56201531201	1214.46872615755	1246.72008333978	2944.30047243557	3088.28073313672
EHI_050000A	1.10233090313264	0.571464446375241	5.07075813487585	10.4596521176532	1.10233090313264	0.571464446375241	5.07075813487585	10.4596521176532	8.09162009595767	4.40149854385153	36.4664328655883	76.778697786126	7.860639004256	4.13848990320259	34.8743640077913	76.9960701909086
EHI_050130A	71.467786886433	73.2903152476246	112.589611179929	194.29162015805	71.467786886433	73.2903152476246	112.589611179929	194.29162015805	524.606702887923	564.492188248959	809.689870478525	1426.19060545187	509.631428775931	530.761330085732	774.340045284107	1430.22837231332
EHI_050500A	8.4512035906836	8.14336836084718	16.7147212594056	21.6357187639127	8.4512035906836	8.14336836084718	16.7147212594056	21.6357187639127	62.0357540690088	62.7213542498844	120.204167593976	158.81621048911	60.2648990326293	58.9734811206369	114.956236914571	159.265843819551
EHI_050520A	40.2350779643415	51.2889340621778	113.716446321012	170.506657808319	40.2350779643415	51.2889340621778	113.716446321012	170.506657808319	295.344133502455	395.034494310675	817.793522226433	1251.59795021219	286.913323655344	371.429468812433	782.089903952505	1255.14141818057
EHI_050640A	5.14421088128567	5.00031390578335	0.375611713694508	1.14626324577021	5.14421088128567	5.00031390578335	0.375611713694508	1.14626324577021	37.7608937811358	38.5131122587009	2.70121724930283	8.41410386697271	36.6829820198613	36.2117866530227	2.58328622279936	8.43792550037355
EHI_050740A	30.865265287714	29.8590173231063	68.9247494629421	63.4743272345253	30.865265287714	29.8590173231063	68.9247494629421	63.4743272345253	226.565362686815	229.978298916243	495.67336524707	465.931001633614	220.097892119168	216.236097442335	474.033021883682	467.250124583185
EHI_050960A	297.078178394247	235.443351906599	494.962335720937	584.450972437086	297.078178394247	235.443351906599	494.962335720937	584.450972437086	2180.69161586059	1813.41740006683	3559.52903026881	4290.14120917271	2118.44221164699	1705.05784011947	3404.12542009385	4302.28726450296
EHI_051690A	0	1.85725945071953	7.23052548861927	11.0327837405383	0	1.85725945071953	7.23052548861927	11.0327837405383	0	14.3048702675175	51.9984320490796	80.9857497196123	0	13.4500921854084	49.7282597888876	81.2150329410954
EHI_052110A	2.38838362345406	2.8573222318762	8.7329723433973	12.465612797751	2.38838362345406	2.8573222318762	8.7329723433973	12.465612797751	17.5318435412416	22.0074927192577	62.8033010462909	91.5033795533282	17.0313845092213	20.692449516013	60.061404680085	91.7624398165623
EHI_052720A	1.10233090313264	0.714330557969051	4.31953470748684	6.44773075745743	1.10233090313264	0.714330557969051	4.31953470748684	6.44773075745743	8.09162009595767	5.50187317981442	31.0639983669826	47.3293342517215	7.860639004256	5.17311237900324	29.7077915621926	47.4633309396012
EHI_054940A	9.92097812819379	8.85769891881623	3.56831128009782	3.86863845447446	9.92097812819379	8.85769891881623	3.56831128009782	3.86863845447446	72.8245808636191	68.2232274296988	25.6615638683769	28.3976005510329	70.745751038304	64.1465934996402	24.5412191165939	28.4779985637607
EHI_056380A	25.9047762236171	30.5733478810754	58.5954273363432	91.2712109444529	25.9047762236171	30.5733478810754	58.5954273363432	91.2712109444529	190.153072255005	235.480172096057	421.389890891242	669.973020407702	184.725016600016	221.409209821339	402.992650756699	671.869817967244
EHI_056460A	11.5744744828928	15.7152722753191	36.3404332999436	43.7012862449892	11.5744744828928	15.7152722753191	36.3404332999436	43.7012862449892	84.9620110075556	121.041209955917	261.342768870049	320.787709928335	82.536709544688	113.808472338071	249.932942055838	321.695909701741
EHI_056680A	5.51165451566322	5.71464446375241	17.0903329731001	10.1730863062106	5.51165451566322	5.71464446375241	17.0903329731001	10.1730863062106	40.4581004797884	44.0149854385153	122.905384843279	74.6751718193828	39.30319502128	41.3848990320259	117.539523137371	74.8865888158152
EHI_056690A	11.7581963000815	11.286422815911	29.2977136681716	38.8296674504658	11.7581963000815	11.286422815911	29.2977136681716	38.8296674504658	86.3106143568819	86.9295962410678	210.694945445621	285.027768493701	83.8468160453973	81.7351755882512	201.49632537835	285.834726325154
EHI_057550A	135.586701085315	91.4343114200385	32.0208985924568	22.3521332925191	135.586701085315	91.4343114200385	32.0208985924568	22.3521332925191	995.269271802794	704.239767016245	230.278770503067	164.075025405968	966.858597523488	662.158384512415	220.225150493645	164.539547257284
EHI_057850A	43.3583488565506	46.7172184911759	107.894464758747	114.339758765578	43.3583488565506	46.7172184911759	107.894464758747	114.339758765578	318.270390441002	359.822505959863	775.924654862239	839.306860730528	309.185134167403	338.321549586812	742.048967499115	841.683068662261
EHI_058090A	154.510048255759	123.150588193864	301.334497311419	486.15889911229	154.510048255759	123.150588193864	301.334497311419	486.15889911229	1134.1754167834	948.522936200006	2167.0515382532	3568.6318025798	1101.79956709655	891.844574140158	2072.44137224078	3578.73515284593
EHI_058110A	9.36981267662747	4.2859833478143	2.4414761390143	1.71939486865531	9.36981267662747	4.2859833478143	2.4414761390143	1.71939486865531	68.7787708156402	33.0112390788865	17.5579121204684	12.6211558004591	66.815431536176	31.0386742740194	16.7913604481958	12.6568882505603
EHI_058320A	2.20466180626529	1.71439333912572	7.13662256019565	14.4715734778489	2.20466180626529	1.71439333912572	7.13662256019565	14.4715734778489	16.1832401919153	13.2044956315546	51.3231277367539	106.22806132053	15.721278008512	12.4154697096078	49.0824382331877	106.528809442216
EHI_058800A	1.28605272032142	1.14292889275048	0.187805856847254	0	1.28605272032142	1.14292889275048	0.187805856847254	0	9.44022344528395	8.80299708770307	1.35060862465142	0	9.17074550496533	8.27697980640518	1.29164311139968	0
EHI_062490A	2.57210544064283	2.28585778550096	6.66710791807751	6.30444785173615	2.57210544064283	2.28585778550096	6.66710791807751	6.30444785173615	18.8804468905679	17.6059941754061	47.9466061751253	46.2775712683499	18.3414910099307	16.5539596128104	45.8533304546886	46.4085902520545
EHI_062500A	7.16515087036218	4.42884945940811	14.7427597625094	19.6297580838148	7.16515087036218	4.42884945940811	14.7427597625094	19.6297580838148	52.5955306237249	34.1116137148494	106.022777035136	144.091528721908	51.094153527664	32.0732967498201	101.393984244875	144.499474193897
EHI_063140A	0	0.42859833478143	1.12683514108352	2.14924358581914	0	0.42859833478143	1.12683514108352	2.14924358581914	0	3.30112390788865	8.1036517479085	15.7764447505738	0	3.10386742740194	7.74985866839807	15.8211103132004
EHI_063340A	2.38838362345406	1.85725945071953	6.00978741911212	6.30444785173615	2.38838362345406	1.85725945071953	6.00978741911212	6.30444785173615	17.5318435412416	14.3048702675175	43.2194759888454	46.2775712683499	17.0313845092213	13.4500921854084	41.3325795647897	46.4085902520545
EHI_065340A	11.390752665704	21.5727828506653	65.3564381828443	73.2175648235721	11.390752665704	21.5727828506653	65.3564381828443	73.2175648235721	83.6134076582293	166.156570030395	470.011801378693	537.450884502882	81.2266030439787	156.227993845898	449.491802767088	538.97249133636
EHI_065830A	12.1256399344591	10.2863600347543	18.3110710426072	33.9580486559424	12.1256399344591	10.2863600347543	18.3110710426072	33.9580486559424	89.0078210555344	79.2269737893276	131.684340903513	249.267827059067	86.467029046816	74.4928182576466	125.935203361469	249.973542948566
EHI_066730A	4.04187997815303	7.42903780287813	2.15976735374342	2.00596068009787	4.04187997815303	7.42903780287813	2.15976735374342	2.00596068009787	29.6692736851781	57.2194810700699	15.5319991834913	14.7246817672022	28.8223430156053	53.8003687416337	14.8538957810963	14.7663696256537
EHI_066770A	35.6420325346221	45.0028251520502	134.281187645786	155.605235613306	35.6420325346221	45.0028251520502	134.281187645786	155.605235613306	261.629049769298	346.618010328308	965.685166625763	1142.21459994155	254.160661137611	325.906079877204	923.524824650769	1145.44838667571
EHI_067520A	169.758959082427	194.012179544394	339.083474537717	510.373710179186	169.758959082427	194.012179544394	339.083474537717	510.373710179186	1246.10949477748	1494.3087556376	2438.52387180813	3746.3797467696	1210.53840665542	1405.01732213728	2332.06163763212	3756.98632904132
EHI_067580A	4.96048906409689	4.57171557100192	11.1744484824116	11.3193495519808	4.96048906409689	4.57171557100192	11.1744484824116	11.3193495519808	36.4122904318095	35.2119883508123	80.3612131667593	83.0892756863555	35.372875519152	33.1079192256207	76.8527651282808	83.3245143161888
EHI_068140A	6.06281996722954	4.57171557100192	1.4085439263544	2.00596068009787	6.06281996722954	4.57171557100192	1.4085439263544	2.00596068009787	44.5039105277672	35.2119883508123	10.1295646848856	14.7246817672022	43.233514523408	33.1079192256207	9.68732333549758	14.7663696256537
EHI_068170A	37.8466943408874	31.1448123274506	57.5624951236833	107.318896385236	37.8466943408874	31.1448123274506	57.5624951236833	107.318896385236	277.812289961213	239.881670639909	413.961543455659	787.77047454532	269.881939146123	225.547699724541	395.888613644001	790.000774972473
EHI_068330A	1.10233090313264	1.71439333912572	3.8500200653687	4.44177007735956	1.10233090313264	1.71439333912572	3.8500200653687	4.44177007735956	8.09162009595767	13.2044956315546	27.6874768053541	32.6046524845192	7.860639004256	12.4154697096078	26.4786837836934	32.6969613139475
EHI_068560A	3.85815816096425	4.2859833478143	10.7988367687171	10.3163692119319	3.85815816096425	4.2859833478143	10.7988367687171	10.3163692119319	28.3206703358519	33.0112390788865	77.6599959174565	75.7269348027544	27.512236514896	31.0386742740194	74.2694789054815	75.9413295033619
EHI_068610A	27.3745507611273	27.4302934260115	9.01468112866818	9.88652049476805	27.3745507611273	27.4302934260115	9.01468112866818	9.88652049476805	200.941899049616	211.271930104874	64.829213983268	72.5716458526396	195.205868605691	198.647515353724	61.9988693471845	72.7771074407218
EHI_069280A	5.14421088128567	4.42884945940811	14.6488568340858	14.6148563835702	5.14421088128567	4.42884945940811	14.6488568340858	14.6148563835702	37.7608937811358	34.1116137148494	105.347472722811	107.279824303902	36.6829820198613	32.0732967498201	100.748162689175	107.583550129763
EHI_069510A	3.67443634377548	1.85725945071953	0.751223427389015	0.573131622885105	3.67443634377548	1.85725945071953	0.751223427389015	0.573131622885105	26.9720669865256	14.3048702675175	5.40243449860567	4.20705193348635	26.2021300141867	13.4500921854084	5.16657244559871	4.21896275018677
EHI_069950A	2.57210544064283	1.4286611159381	6.19759327595938	9.45667177760423	2.57210544064283	1.4286611159381	6.19759327595938	9.45667177760423	18.8804468905679	11.0037463596288	44.5700846134968	69.4163569025249	18.3414910099307	10.3462247580065	42.6242226761894	69.6128853780818
EHI_070720A	26.6396634923722	36.2879923448278	50.8953872056058	96.4293955504189	26.6396634923722	36.2879923448278	50.8953872056058	96.4293955504189	195.54748565231	279.495157534572	366.014937280534	707.836487809079	189.965442602853	262.794108853364	350.035283189313	709.840482718925
EHI_072640A	0.183721817188774	0.42859833478143	1.78415564004891	1.43282905721276	0.183721817188774	0.42859833478143	1.78415564004891	1.43282905721276	1.34860334932628	3.30112390788865	12.8307819341885	10.5176298337159	1.31010650070933	3.10386742740194	12.2706095582969	10.5474068754669
EHI_073180A	13.779136289158	12.5722178202553	50.7075813487585	58.0295768171168	13.779136289158	12.5722178202553	50.7075813487585	58.0295768171168	101.145251199471	96.8329679647337	364.664328655883	425.964008265493	98.2579875532	91.046777870457	348.743640077913	427.169978456411
EHI_073540A	5.14421088128567	11.286422815911	1.87805856847254	1.00298034004893	5.14421088128567	11.286422815911	1.87805856847254	1.00298034004893	37.7608937811358	86.9295962410678	13.5060862465142	7.36234088360112	36.6829820198613	81.7351755882512	12.9164311139968	7.38318481282685
EHI_074380A	1.46977453751019	0	4.60124349275772	10.1730863062106	1.46977453751019	0	4.60124349275772	10.1730863062106	10.7888267946102	0	33.0899113039597	74.6751718193828	10.4808520056747	0	31.6452562292921	74.8865888158152
EHI_075530A	2.75582725783161	0.14286611159381	8.63906941497368	11.1760666462595	2.75582725783161	0.14286611159381	8.63906941497368	11.1760666462595	20.2290502398942	1.10037463596288	62.1279967339652	82.0375127029839	19.65159751064	1.03462247580065	59.4155831243852	82.2697736286421
EHI_076020A	35.0908670830558	33.5735362245454	74.0894105262416	99.7249023820082	35.0908670830558	33.5735362245454	74.0894105262416	99.7249023820082	257.583239721319	258.588039451278	532.815102424984	732.027036426626	250.230341635483	243.136281813152	509.553207447173	734.099518532499
EHI_077520A	1.83721817188774	2.00012556231334	0.469514642118135	0.286565811442552	1.83721817188774	2.00012556231334	0.469514642118135	0.286565811442552	13.4860334932628	15.4052449034804	3.37652156162854	2.10352596674318	13.1010650070933	14.4847146612091	3.22910777849919	2.10948137509339
EHI_077770A	3.4907145265867	3.42878667825144	11.831768981377	18.9133435552085	3.4907145265867	3.42878667825144	11.831768981377	18.9133435552085	25.6234636371993	26.4089912631092	85.0883433530393	138.83271380505	24.8920235134773	24.8309394192155	81.3735160181797	139.225770756164
EHI_079890A	4.96048906409689	1.71439333912572	8.63906941497368	12.7521786091936	4.96048906409689	1.71439333912572	8.63906941497368	12.7521786091936	36.4122904318095	13.2044956315546	62.1279967339652	93.6069055200714	35.372875519152	12.4154697096078	59.4155831243852	93.8719211916557
EHI_079930A	6.06281996722954	5.71464446375241	2.15976735374342	1.57611196293404	6.06281996722954	5.71464446375241	2.15976735374342	1.57611196293404	44.5039105277672	44.0149854385153	15.5319991834913	11.5693928170875	43.233514523408	41.3848990320259	14.8538957810963	11.6021475630136
EHI_080100A	4.77676724690812	4.00025112462668	0.281708785270881	1.28954615149149	4.77676724690812	4.00025112462668	0.281708785270881	1.28954615149149	35.0636870824833	30.8104898069607	2.02591293697713	9.4658668503443	34.0627690184427	28.9694293224181	1.93746466709952	9.49266618792024
EHI_080710A	6.79770723598463	6.57184113331527	2.91099078113243	2.72237520870425	6.79770723598463	6.57184113331527	2.91099078113243	2.72237520870425	49.8983239250723	50.6172332542926	20.934433682097	19.9834966840602	48.4739405262453	47.5926338868298	20.020468226695	20.0400730633872
EHI_081130A	2.02093998907651	7.42903780287813	15.0244685477803	25.7909230298297	2.02093998907651	7.42903780287813	15.0244685477803	25.7909230298297	14.8346368425891	57.2194810700699	108.048689972113	189.317337006886	14.4111715078027	53.8003687416337	103.331448911974	189.853323758405
EHI_082270A	2.02093998907651	17.8582639492263	26.3867228870392	43.2714375278254	2.02093998907651	17.8582639492263	26.3867228870392	43.2714375278254	14.8346368425891	137.54682949536	189.760511763524	317.63242097822	14.4111715078027	129.327809475081	181.475857151655	318.531687639101
EHI_083100A	0.551165451566322	0.42859833478143	6.57320498965388	16.4775341579468	0.551165451566322	0.42859833478143	6.57320498965388	16.4775341579468	4.04581004797884	3.30112390788865	47.2713018627996	120.952743087733	3.930319502128	3.10386742740194	45.2075088989887	121.29517906787
EHI_083140A	0	0	2.53537906743793	18.1969290266021	0	0	2.53537906743793	18.1969290266021	0	0	18.2332164327941	133.573898888192	0	0	17.4371820038956	133.95206731843
EHI_083270A	64.8538014676372	83.7195413939727	503.789210992758	524.415434939871	64.8538014676372	83.7195413939727	503.789210992758	524.415434939871	476.056982312177	644.81953667425	3623.00763562743	3849.45251914001	462.467594750395	606.288770819179	3464.83264632963	3860.3509164209
EHI_083400A	91.1260213256319	95.8631608794466	45.8246290707299	38.6863845447446	91.1260213256319	95.8631608794466	45.8246290707299	38.6863845447446	668.907261265834	738.351380731095	329.548504414946	283.976005510329	649.812824351829	694.231681262235	315.160919181521	284.779985637607
EHI_083410A	64.8538014676372	83.7195413939727	503.789210992758	524.415434939871	64.8538014676372	83.7195413939727	503.789210992758	524.415434939871	476.056982312177	644.81953667425	3623.00763562743	3849.45251914001	462.467594750395	606.288770819179	3464.83264632963	3860.3509164209
EHI_085470A	0.734887268755096	1.57152722753191	3.8500200653687	3.29550683158935	0.734887268755096	1.57152722753191	3.8500200653687	3.29550683158935	5.39441339730512	12.1041209955917	27.6874768053541	24.1905486175465	5.24042600283733	11.3808472338071	26.4786837836934	24.2590358135739
EHI_086030A	4.40932361253057	1.85725945071953	0.469514642118135	1.00298034004893	4.40932361253057	1.85725945071953	0.469514642118135	1.00298034004893	32.3664803838307	14.3048702675175	3.37652156162854	7.36234088360112	31.442556017024	13.4500921854084	3.22910777849919	7.38318481282685
EHI_086040A	6.98142905317341	5.14318001737716	11.9256719098006	16.4775341579468	6.98142905317341	5.14318001737716	11.9256719098006	16.4775341579468	51.2469272743986	39.6134868946638	85.763647665365	120.952743087733	49.7840470269547	37.2464091288233	82.0193375738795	121.29517906787
EHI_086080A	15.9837980954233	13.8580128245996	34.9318893735892	82.5309536954551	15.9837980954233	13.8580128245996	34.9318893735892	82.5309536954551	117.328491391386	106.7363396884	251.213204185164	605.815478422035	113.979265561712	100.358380152663	240.24561872034	607.530636026895
EHI_086200A	3.67443634377548	7.57190391447194	14.7427597625094	23.7849623497318	3.67443634377548	7.57190391447194	14.7427597625094	23.7849623497318	26.9720669865256	58.3198557060328	106.022777035136	174.592655239684	26.2021300141867	54.8349912174343	101.393984244875	175.086954132751
EHI_086530A	5.51165451566322	5.57177835215859	11.2683514108352	14.0417247606851	5.51165451566322	5.57177835215859	11.2683514108352	14.0417247606851	40.4581004797884	42.9146108025525	81.036517479085	103.072772370416	39.30319502128	40.3502765562253	77.4985866839806	103.364587379576
EHI_086540A	2.75582725783161	3.42878667825144	7.60613720231378	6.5910136631787	2.75582725783161	3.42878667825144	7.60613720231378	6.5910136631787	20.2290502398942	26.4089912631092	54.6996492983824	48.3810972350931	19.65159751064	24.8309394192155	52.3115460116869	48.5180716271479
EHI_087380A	2.38838362345406	1.85725945071953	6.00978741911212	6.30444785173615	2.38838362345406	1.85725945071953	6.00978741911212	6.30444785173615	17.5318435412416	14.3048702675175	43.2194759888454	46.2775712683499	17.0313845092213	13.4500921854084	41.3325795647897	46.4085902520545
EHI_087410A	5.14421088128567	6.57184113331527	19.0622944699963	20.9193042353063	5.14421088128567	6.57184113331527	19.0622944699963	20.9193042353063	37.7608937811358	50.6172332542926	137.086775402119	153.557395572252	36.6829820198613	47.5926338868298	131.101775807067	153.992140381817
EHI_087570A	179.679937210621	206.441531253056	491.018412727145	897.953970155238	179.679937210621	206.441531253056	491.018412727145	897.953970155238	1318.9340756411	1590.04134896637	3531.16624915113	6591.39861678975	1281.28415769373	1495.02947753194	3377.00091475446	6610.05988885513
EHI_087610A	7.34887268755096	5.71464446375241	2.62928199586155	1.57611196293404	7.34887268755096	5.71464446375241	2.62928199586155	1.57611196293404	53.9441339730512	44.0149854385153	18.9085207451198	11.5693928170875	52.4042600283733	41.3848990320259	18.0830035595955	11.6021475630136
EHI_087650A	3.85815816096425	1.57152722753191	0.469514642118135	0.286565811442552	3.85815816096425	1.57152722753191	0.469514642118135	0.286565811442552	28.3206703358519	12.1041209955917	3.37652156162854	2.10352596674318	27.512236514896	11.3808472338071	3.22910777849919	2.10948137509339
EHI_087730A	1.65349635469896	2.42872389709477	0.563417570541761	0.429848717163828	1.65349635469896	2.42872389709477	0.563417570541761	0.429848717163828	12.1374301439365	18.706368811369	4.05182587395425	3.15528895011477	11.790958506384	17.588582088611	3.87492933419903	3.16422206264008
EHI_089770A	0	0	4.78904934960497	5.01490170024467	0	0	4.78904934960497	5.01490170024467	0	0	34.4405199286111	36.8117044180056	0	0	32.9368993406918	36.9159240641343
EHI_090020A	316.552691016257	381.166785732285	1518.78596432374	2937.15628438044	316.552691016257	381.166785732285	1518.78596432374	2937.15628438044	2323.64357088918	2935.79952874897	10922.371947556	21560.0893961342	2257.31350072218	2760.37276543613	10445.5178418892	21621.1293540197
EHI_091470A	0.918609085943869	1.14292889275048	2.53537906743793	2.86565811442552	0.918609085943869	1.14292889275048	2.53537906743793	2.86565811442552	6.7430167466314	8.80299708770307	18.2332164327941	21.0352596674318	6.55053250354667	8.27697980640518	17.4371820038956	21.0948137509339
EHI_091550A	0.367443634377548	0	1.50244685477803	1.14626324577021	0.367443634377548	0	1.50244685477803	1.14626324577021	2.69720669865256	0	10.8048689972113	8.41410386697271	2.62021300141867	0	10.3331448911974	8.43792550037355
EHI_092170A	4.40932361253057	5.14318001737716	21.5976735374342	19.199909366651	4.40932361253057	5.14318001737716	21.5976735374342	19.199909366651	32.3664803838307	39.6134868946638	155.319991834913	140.936239771793	31.442556017024	37.2464091288233	148.538957810963	141.335252131257
EHI_092320A	0	1.14292889275048	2.81708785270881	6.73429656889998	0	1.14292889275048	2.81708785270881	6.73429656889998	0	8.80299708770307	20.2591293697713	49.4328602184647	0	8.27697980640518	19.3746466709952	49.5728123146946
EHI_092430A	450.302173929685	571.750178598428	1108.71187589776	1532.12411087761	450.302173929685	571.750178598428	1108.71187589776	1532.12411087761	3305.42680919871	4403.69929312346	7973.31801562964	11246.5015811924	3211.07103323858	4140.55914815419	7625.215108148	11278.3421719368
EHI_092470A	742.787306894213	790.763927671739	1738.33101097818	2313.15922996428	742.787306894213	790.763927671739	1738.33101097818	2313.15922996428	5452.40334132615	6090.57361005456	12501.2334297735	16979.6616035509	5296.76058236783	5726.63540355658	11955.4486391154	17027.7336597538
EHI_092930A	13.0442490204029	23.2871761897911	76.4369837368323	90.268230604404	13.0442490204029	23.2871761897911	76.4369837368323	90.268230604404	95.7508378021658	179.36106566195	549.697710233127	662.610679524101	93.0175615503627	168.643463555506	525.698746339669	664.486633154417
EHI_093840A	1.10233090313264	1.4286611159381	3.28660249482694	3.86863845447446	1.10233090313264	1.4286611159381	3.28660249482694	3.86863845447446	8.09162009595767	11.0037463596288	23.6356509313998	28.3976005510329	7.860639004256	10.3462247580065	22.6037544494944	28.4779985637607
EHI_094020A	0	0	55.7783394836344	27.510317898485	0	0	55.7783394836344	27.510317898485	0	0	401.130761521471	201.938492807345	0	0	383.618004085704	202.510212008965
EHI_095070A	3.12327089220916	3.28592056665763	7.79394305916103	8.88354015471912	3.12327089220916	3.28592056665763	7.79394305916103	8.88354015471912	22.9262569385467	25.3086166271463	56.0502579230338	65.2093049690385	22.2718105120587	23.7963169434149	53.6031891230866	65.393922627895
EHI_095200A	3.85815816096425	2.00012556231334	0.845126355812642	0.716414528606381	3.85815816096425	2.00012556231334	0.845126355812642	0.716414528606381	28.3206703358519	15.4052449034804	6.07773881093138	5.25881491685794	27.512236514896	14.4847146612091	5.81239400129855	5.27370343773347
EHI_095830A	5.69537633285199	8.71483280722242	36.0587245146727	43.558003339268	5.69537633285199	8.71483280722242	36.0587245146727	43.558003339268	41.8067038291147	67.1228527937359	259.316855933072	319.735946944963	40.6133015219893	63.1119710238395	247.995477388738	320.641169014195
EHI_096200A	0.551165451566322	0.42859833478143	1.78415564004891	4.29848717163828	0.551165451566322	0.42859833478143	1.78415564004891	4.29848717163828	4.04581004797884	3.30112390788865	12.8307819341885	31.5528895011477	3.930319502128	3.10386742740194	12.2706095582969	31.6422206264008
EHI_096340A	143.85418285881	142.151781035841	239.734176265519	335.568565199229	143.85418285881	142.151781035841	239.734176265519	335.568565199229	1055.95642252248	1094.87276278307	1724.05190936753	2463.22890705626	1025.81339005541	1029.44936342164	1648.78243170169	2470.20269023436
EHI_096360A	19.47451262201	17.5725317260386	36.6221420852145	65.6235708203445	19.47451262201	17.5725317260386	36.6221420852145	65.6235708203445	142.951955028586	135.346080223435	263.368681807026	481.707446384188	138.871289075189	127.25856452348	251.870406722937	483.071234896386
EHI_096730A	20.2093998907651	19.0011928419767	9.67200162763357	8.88354015471912	20.2093998907651	19.0011928419767	9.67200162763357	8.88354015471912	148.346368425891	146.349826583064	69.556344169548	65.2093049690385	144.111715078027	137.604789281486	66.5196202370834	65.393922627895
EHI_096790A	34.907145265867	30.1447495462939	54.0880867720091	105.742784422302	34.907145265867	30.1447495462939	54.0880867720091	105.742784422302	256.234636371993	232.179048188168	388.975283899608	776.201081728232	248.920235134773	218.305342393937	371.993216083107	778.39862740946
EHI_097170A	9.73725631100502	8.71483280722242	17.7476534720655	22.2088503867978	9.73725631100502	8.71483280722242	17.7476534720655	22.2088503867978	71.4759775142928	67.1228527937359	127.632515029559	163.023262422596	69.4356445375947	63.1119710238395	122.06027402727	163.484806569737
EHI_097930A	3.12327089220916	2.42872389709477	9.67200162763357	16.1909683465042	3.12327089220916	2.42872389709477	9.67200162763357	16.1909683465042	22.9262569385467	18.706368811369	69.556344169548	118.84921712099	22.2718105120587	17.588582088611	66.5196202370834	119.185697692776
EHI_098180A	2.20466180626529	11.5721550390986	1.31464099793078	0	2.20466180626529	11.5721550390986	1.31464099793078	0	16.1832401919153	89.1303455129936	9.45426037255992	0	15.721278008512	83.8044205398525	9.04150177979774	0
EHI_098250A	1.46977453751019	1.4286611159381	3.8500200653687	3.5820726430319	1.46977453751019	1.4286611159381	3.8500200653687	3.5820726430319	10.7888267946102	11.0037463596288	27.6874768053541	26.2940745842897	10.4808520056747	10.3462247580065	26.4786837836934	26.3685171886673
EHI_098440A	200.256780735764	206.870129587837	68.1735260355531	77.3727690894891	200.256780735764	206.870129587837	68.1735260355531	77.3727690894891	1469.97765076564	1593.34247287426	490.270930748464	567.952011020658	1428.01608577317	1498.13334495934	468.866449438083	569.559971275214
