CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3
EHI_007360A	230.595400803246	227.244038862157	77.0263207304914	199.451347691018	159.844680711856	66.595037244318
EHI_007460A	64.0542780009016	85.5093548295746	28.2665397176115	128.167292018055	105.07272718122	34.3490192102272
EHI_007480A	192.162834002705	223.729955786969	152.639314475102	173.52987290085	197.849709692298	12.6180070568181
EHI_007490A	17.0811408002404	23.4272205012533	4.23998095764173	19.4411060926263	31.2982591603635	18.2260101931818
EHI_007500A	160.847409202264	155.791016333335	48.0531175199396	142.568111345926	112.897291971311	138.097077232954
EHI_007510A	58723.5386428266	53395.3209664565	55175.5788652847	26795.6045233702	17459.9574316028	1378.8677711534
EHI_007620A	14553.1319618048	12483.1944440928	12586.3834727595	6386.04333094455	4195.08452245872	457.75325600568
EHI_007630A	146.613125202064	187.417764010027	125.079438250431	135.367701681991	53.6541585606231	63.0900352840907
EHI_007640A	29.8919964004207	52.7112461278199	23.3198952670295	10.8006144959035	39.1228239504544	2.80400156818181
EHI_007770A	670.434776409437	959.344679526323	97.5195620257597	743.082277318162	504.125531475855	465.46426031818
EHI_007920A	65.4777064009216	55.0539681779453	101.052879490461	59.7634002106661	50.3007736505842	94.6350529261361
EHI_007930A	68.3245632009617	69.1103004786973	137.799381123356	144.728234245107	207.909864422415	201.88811290909
EHI_007940A	197.856547602785	291.668895240604	1416.86030334528	636.516214291914	708.68201098823	497.710278352271
EHI_007950A	12.8108556001803	10.542249225564	10.5999523941043	9.36053256311638	6.70676982007789	6.30900352840907
EHI_007960A	8.54057040012021	4.68544410025066	10.5999523941043	2.88016386557427	0	55.3790309715907
EHI_007970A	32.7388532004608	29.2840256265666	46.639790534059	30.9617615549234	38.0050289804414	60.9870341079544
EHI_007980A	24.1982828003406	18.7417764010026	37.4531651258352	9.36053256311638	35.7694390404154	14.7210082329545
EHI_007990A	85.4057040012021	70.2816615037599	89.0396001104763	66.2437689082082	60.360928380701	42.7610239147726
EHI_008000A	12.8108556001803	12.8849712756893	16.9599238305669	11.5206554622971	7.82456479009087	2.10300117613636
EHI_008010A	19304.5359610717	17470.8496888097	14107.123309567	13520.209225972	12037.5340320698	19391.7738451533
EHI_008020A	17.0811408002404	23.4272205012533	7.06663492940288	6.48036869754211	15.6491295801817	1.4020007840909
EHI_008030A	108.180558401523	97.2229650802012	86.9196096316554	100.805735295099	109.543907061272	370.128206999999
EHI_008040A	22.7748544003206	31.626747676692	31.7998571823129	38.1621712188591	57.0075434706621	82.7180462613634
EHI_008080A	27.0451396003807	11.7136102506267	32.5065206752532	13.6807783614778	17.8847195202077	46.9670262670453
EHI_008090A	253.370255203566	289.326173190478	67.1330318293273	379.46158928941	385.639264654479	402.37422503409
EHI_008100A	17.0811408002404	16.3990543508773	16.9599238305669	18.0010241598392	14.5313346101688	41.3590231306817
EHI_008110A	7.11714200010018	9.37088820050132	19.0799143093878	12.2406964286907	17.8847195202077	60.9870341079544
EHI_008120A	89.6759892012622	71.4530225288226	74.1996667587302	92.8852846647703	74.8922629908698	169.642094874999
EHI_008130A	120.991414001703	66.7675784285719	89.0396001104763	46.0826218491883	8.94235976010385	56.0800313636362
EHI_008150A	31.3154248004408	31.626747676692	24.7332222529101	30.2417205885299	26.8270792803116	23.8340133295454
EHI_008200A	209.243974802945	228.41539988722	16.9599238305669	329.058721641861	399.052804294634	1665.57693149999
EHI_008210A	1870.38491762633	1976.08604928072	1405.55368745823	2180.28404623972	2100.33674865439	412.889230914771
EHI_008220A	18.5045692002605	33.9694697268173	9.89328890116403	37.4421302524655	23.4736943702726	20.3290113693181
EHI_008230A	133.802269601883	121.821546606517	211.292384389146	208.091839287741	195.614119752272	416.394232874999
EHI_008240A	25.6217112003606	25.7699425513786	11.3066158870446	25.2014338237749	25.7092843102986	32.2460180340908
EHI_008370A	25.6217112003606	28.112664601504	28.2665397176115	30.9617615549234	21.2381044302467	18.2260101931818
EHI_008380A	155.153695602184	151.105572233084	211.292384389146	160.569135505766	251.503868252921	196.981110164772
EHI_008390A	81.135418801142	168.675987609024	20.4932412952683	111.606349791003	108.426112091259	26.6380148977272
EHI_008420A	308.883962804348	222.558594761906	182.319181178594	168.489586136095	64.8321082607529	119.170066647727
EHI_008450A	133.802269601883	234.272205012533	43.8131365622978	172.809831934456	204.556479512376	256.566143488636
EHI_008470A	92.5228460013023	180.389597859651	40.9864825905367	249.854215338568	378.932494834401	26.6380148977272
EHI_008600A	19.9279976002805	36.3121917769426	15.5465968446863	23.7613518909877	31.2982591603635	0.701000392045452
EHI_008610A	52.6668508007413	30.4553866516293	83.386292166954	22.3212699582006	13.4135396401558	7.01000392045452
EHI_008620A	18063.3063962542	18590.6708287696	1712.24564339432	14279.8524455172	17980.8498876288	17520.102798392
EHI_008630A	260.487397203666	365.464639819552	257.932174923205	125.287128152481	276.095357593206	7.01000392045452
EHI_008640A	4.27028520006011	5.85680512531333	10.5999523941043	10.0805735295099	7.82456479009087	37.8540211704544
EHI_008650A	41317.8561673816	34870.2463550905	98539.9841095655	27672.6144204376	41106.9100222274	53738.6900542044
EHI_008660A	86.8291324012222	72.6243835538853	10.5999523941043	75.6043014713246	90.5413925710515	105.150058806818
EHI_008680A	8.54057040012021	9.37088820050132	4.23998095764173	8.64049159672281	4.47117988005193	7.01000392045452
EHI_008690A	9.96399880014025	10.542249225564	4.23998095764173	7.92045063032925	5.58897485006491	0.701000392045452
EHI_008710A	45.5497088006411	98.3943261052639	10.5999523941043	92.1652436983767	72.6566730508438	16.1230090170454
EHI_008720A	12.8108556001803	14.056332300752	29.6798667034921	13.6807783614778	12.2957446701428	16.1230090170454
EHI_008730A	222.054830403125	429.889496197998	36.0398381399547	417.623760508269	362.165570284206	293.719164267045
EHI_008740A	15.6577124002204	16.3990543508773	16.9599238305669	14.4008193278714	16.7669245501947	23.1330129374999
EHI_008760A	9.96399880014025	10.542249225564	14.839933351746	14.4008193278714	5.58897485006491	16.1230090170454
EHI_008770A	495.353083206972	528.283822303262	191.505806586818	510.50904517304	386.757059624492	515.235288153407
EHI_008780A	15.6577124002204	17.57041537594	15.5465968446863	10.8006144959035	6.70676982007789	15.422008625
